version,candidate,stage,inner_fold,held_subjects,n_train_subjects,n_held_subjects,method_BA,control_BA,delta_BA,method_epoch,control_epoch,elapsed_seconds
V1,V1__lg1__ld0.1__lr0.0003__b8,stage1,2,"['38', '46', '15', '11', '53', '33', '40']",27,7,0.7985714285714285,0.7992857142857143,-0.0007142857142857784,0,1,3.17163348197937
V1,V1__lg1__ld0.1__lr0.0003__b8,stage1,3,"['36', '28', '48', '35', '27', '32', '39']",27,7,0.8985714285714286,0.905,-0.00642857142857145,4,4,4.545179605484009
V1,V1__lg1__ld0.1__lr0.0003__b8,stage1,4,"['42', '13', '21', '24', '12', '43']",28,6,0.7925,0.7975000000000001,-0.0050000000000001155,1,1,3.223209857940674
V1,V1__lg0.03__ld0.01__lr0.0001__b8,stage2,0,"['41', '10', '50', '31', '23', '47', '20']",27,7,0.8028571428571429,0.8028571428571429,0.0,1,1,3.143958330154419
V1,V1__lg0.03__ld0.01__lr0.0001__b8,stage2,1,"['45', '3', '1', '2', '37', '8', '19']",27,7,0.8728571428571428,0.8742857142857143,-0.0014285714285715567,2,2,3.5554072856903076
V1,V1__lg0.03__ld0.01__lr0.0001__b8,stage2,2,"['38', '46', '15', '11', '53', '33', '40']",27,7,0.7971428571428572,0.7964285714285715,0.0007142857142856673,0,0,2.706545114517212
V1,V1__lg0.03__ld0.01__lr0.0001__b8,stage2,3,"['36', '28', '48', '35', '27', '32', '39']",27,7,0.8978571428571429,0.8985714285714286,-0.0007142857142856673,3,3,4.05861496925354
V1,V1__lg0.03__ld0.01__lr0.0001__b8,stage2,4,"['42', '13', '21', '24', '12', '43']",28,6,0.7983333333333333,0.8,-0.0016666666666667052,0,0,2.764836549758911
V1,V1__lg0.03__ld0.01__lr0.0003__b8,stage2,0,"['41', '10', '50', '31', '23', '47', '20']",27,7,0.805,0.8035714285714286,0.0014285714285714457,2,2,3.612114429473877
V1,V1__lg0.03__ld0.01__lr0.0003__b8,stage2,1,"['45', '3', '1', '2', '37', '8', '19']",27,7,0.8728571428571429,0.8742857142857143,-0.0014285714285714457,0,0,2.7028968334198
V1,V1__lg0.03__ld0.01__lr0.0003__b8,stage2,2,"['38', '46', '15', '11', '53', '33', '40']",27,7,0.8,0.7992857142857143,0.0007142857142857784,1,1,3.124765157699585
V1,V1__lg0.03__ld0.01__lr0.0003__b8,stage2,3,"['36', '28', '48', '35', '27', '32', '39']",27,7,0.9,0.905,-0.0050000000000000044,4,4,4.554717302322388
V1,V1__lg0.03__ld0.01__lr0.0003__b8,stage2,4,"['42', '13', '21', '24', '12', '43']",28,6,0.7958333333333334,0.7983333333333333,-0.0024999999999999467,6,1,5.609454154968262
V1,V1__lg0.03__ld0.1__lr0.0001__b8,stage2,0,"['41', '10', '50', '31', '23', '47', '20']",27,7,0.8028571428571429,0.8028571428571429,0.0,1,1,3.1201484203338623
V1,V1__lg0.03__ld0.1__lr0.0001__b8,stage2,1,"['45', '3', '1', '2', '37', '8', '19']",27,7,0.8728571428571428,0.8742857142857143,-0.0014285714285715567,2,2,3.6574137210845947
V1,V1__lg0.03__ld0.1__lr0.0001__b8,stage2,2,"['38', '46', '15', '11', '53', '33', '40']",27,7,0.7971428571428572,0.7964285714285715,0.0007142857142856673,0,0,2.7001471519470215
V1,V1__lg0.03__ld0.1__lr0.0001__b8,stage2,3,"['36', '28', '48', '35', '27', '32', '39']",27,7,0.8978571428571429,0.8985714285714286,-0.0007142857142856673,3,3,4.039734601974487
V1,V1__lg0.03__ld0.1__lr0.0001__b8,stage2,4,"['42', '13', '21', '24', '12', '43']",28,6,0.7991666666666667,0.8,-0.0008333333333333526,0,0,2.768036127090454
V1,V1__lg0.03__ld0.1__lr0.0003__b8,stage2,0,"['41', '10', '50', '31', '23', '47', '20']",27,7,0.805,0.8035714285714286,0.0014285714285714457,2,2,3.62583065032959
V1,V1__lg0.03__ld0.1__lr0.0003__b8,stage2,1,"['45', '3', '1', '2', '37', '8', '19']",27,7,0.8728571428571429,0.8742857142857143,-0.0014285714285714457,0,0,2.711932897567749
V1,V1__lg0.03__ld0.1__lr0.0003__b8,stage2,2,"['38', '46', '15', '11', '53', '33', '40']",27,7,0.8,0.7992857142857143,0.0007142857142857784,1,1,3.1554365158081055
V1,V1__lg0.03__ld0.1__lr0.0003__b8,stage2,3,"['36', '28', '48', '35', '27', '32', '39']",27,7,0.9,0.905,-0.0050000000000000044,4,4,4.4788126945495605
V1,V1__lg0.03__ld0.1__lr0.0003__b8,stage2,4,"['42', '13', '21', '24', '12', '43']",28,6,0.7966666666666666,0.7975000000000001,-0.0008333333333334636,6,1,5.556108236312866
V1,V1__lg0.1__ld0.01__lr0.0001__b8,stage2,0,"['41', '10', '50', '31', '23', '47', '20']",27,7,0.8057142857142857,0.8028571428571429,0.0028571428571427804,6,1,5.370352268218994
V1,V1__lg0.1__ld0.01__lr0.0001__b8,stage2,1,"['45', '3', '1', '2', '37', '8', '19']",27,7,0.8735714285714286,0.8742857142857143,-0.0007142857142857784,2,2,3.616116762161255
V1,V1__lg0.1__ld0.01__lr0.0001__b8,stage2,2,"['38', '46', '15', '11', '53', '33', '40']",27,7,0.7971428571428572,0.7964285714285715,0.0007142857142856673,0,0,2.740381956100464
V1,V1__lg0.1__ld0.01__lr0.0001__b8,stage2,3,"['36', '28', '48', '35', '27', '32', '39']",27,7,0.8978571428571429,0.8985714285714286,-0.0007142857142856673,5,3,4.999410152435303
V1,V1__lg0.1__ld0.01__lr0.0001__b8,stage2,4,"['42', '13', '21', '24', '12', '43']",28,6,0.7991666666666667,0.8,-0.0008333333333333526,0,0,2.7525720596313477
V1,V1__lg0.1__ld0.01__lr0.0003__b8,stage2,0,"['41', '10', '50', '31', '23', '47', '20']",27,7,0.8049999999999999,0.8035714285714286,0.0014285714285713347,2,2,3.591843366622925
V1,V1__lg0.1__ld0.01__lr0.0003__b8,stage2,1,"['45', '3', '1', '2', '37', '8', '19']",27,7,0.8742857142857143,0.8742857142857143,0.0,0,0,2.6791839599609375
V1,V1__lg0.1__ld0.01__lr0.0003__b8,stage2,2,"['38', '46', '15', '11', '53', '33', '40']",27,7,0.7985714285714286,0.7992857142857143,-0.0007142857142856673,1,1,3.1751790046691895
V1,V1__lg0.1__ld0.01__lr0.0003__b8,stage2,3,"['36', '28', '48', '35', '27', '32', '39']",27,7,0.8985714285714286,0.905,-0.00642857142857145,7,4,5.7967352867126465
V1,V1__lg0.1__ld0.01__lr0.0003__b8,stage2,4,"['42', '13', '21', '24', '12', '43']",28,6,0.7933333333333333,0.7983333333333333,-0.0050000000000000044,1,1,3.2306950092315674
V1,V1__lg0.1__ld0.1__lr0.0001__b8,stage2,0,"['41', '10', '50', '31', '23', '47', '20']",27,7,0.8057142857142857,0.8057142857142857,0.0,6,21,10.831616640090942
V1,V1__lg0.1__ld0.1__lr0.0001__b8,stage2,1,"['45', '3', '1', '2', '37', '8', '19']",27,7,0.8735714285714286,0.8742857142857143,-0.0007142857142857784,2,2,3.6559624671936035
V1,V1__lg0.1__ld0.1__lr0.0001__b8,stage2,2,"['38', '46', '15', '11', '53', '33', '40']",27,7,0.7964285714285715,0.7964285714285715,0.0,0,0,2.7111527919769287
V1,V1__lg0.1__ld0.1__lr0.0001__b8,stage2,3,"['36', '28', '48', '35', '27', '32', '39']",27,7,0.8978571428571429,0.8985714285714286,-0.0007142857142856673,5,3,4.973588705062866
V1,V1__lg0.1__ld0.1__lr0.0001__b8,stage2,4,"['42', '13', '21', '24', '12', '43']",28,6,0.7991666666666667,0.8,-0.0008333333333333526,0,0,2.3857617378234863
V1,V1__lg0.1__ld0.1__lr0.0003__b8,stage2,0,"['41', '10', '50', '31', '23', '47', '20']",27,7,0.8049999999999999,0.8035714285714286,0.0014285714285713347,2,2,2.771775960922241
V1,V1__lg0.1__ld0.1__lr0.0003__b8,stage2,1,"['45', '3', '1', '2', '37', '8', '19']",27,7,0.8742857142857143,0.8742857142857143,0.0,0,0,2.0423808097839355
V1,V1__lg0.1__ld0.1__lr0.0003__b8,stage2,2,"['38', '46', '15', '11', '53', '33', '40']",27,7,0.7985714285714286,0.7992857142857143,-0.0007142857142856673,1,1,2.4389142990112305
V1,V1__lg0.1__ld0.1__lr0.0003__b8,stage2,3,"['36', '28', '48', '35', '27', '32', '39']",27,7,0.8992857142857142,0.905,-0.005714285714285783,7,4,4.5755908489227295
V1,V1__lg0.1__ld0.1__lr0.0003__b8,stage2,4,"['42', '13', '21', '24', '12', '43']",28,6,0.7933333333333333,0.7975000000000001,-0.004166666666666763,1,1,2.547924757003784
