fold,seed,task,block,inner_split,utility_CE,BA_drop,random_draws,persistence_supported
2,0,mi,5,3,0.029763936811502578,0.02992191500256014,100,True
2,0,mi,5,4,0.035462773434722816,0.0820728291316527,100,True
2,0,mi,6,0,0.022814624060805366,0.0378374485925973,100,False
2,0,mi,6,1,0.019250141798073273,0.00953661034306208,100,False
2,0,mi,6,2,0.018985786458227905,0.01796028736459787,100,False
2,0,mi,6,3,0.016681938704878108,-0.0002560163850486852,100,False
2,0,mi,6,4,0.017874236694523482,0.02432973189275711,100,False
2,0,erp,0,0,-0.007268868167282727,-0.0012135922330097082,100,True
2,0,erp,0,1,-0.001882591852273241,0.007293733224413623,100,True
2,0,erp,0,2,-9.095098377598365e-05,0.001225490196078427,100,True
2,0,erp,0,3,0.0003800228310119613,-0.0011904761904761862,100,True
2,0,erp,0,4,-0.00019858334091849006,0.0023866348448686736,100,True
2,0,erp,1,0,0.01151476669650664,-0.03127758164165928,100,True
2,0,erp,1,1,-0.0008754000487578573,0.012195121951219523,100,True
2,0,erp,1,2,0.0004383537365120205,0.0,100,True
2,0,erp,1,3,0.0026485307292901106,0.0,100,True
2,0,erp,1,4,0.005298126051621388,0.00855947435104154,100,True
2,0,erp,2,0,0.003940731771398309,0.0012135922330097082,100,True
2,0,erp,2,1,0.004964908640247234,-0.010998949702415661,100,True
2,0,erp,2,2,0.00034102266898139444,0.005434782608695676,100,True
2,0,erp,2,3,0.004911205247333461,-0.0011904761904761862,100,True
2,0,erp,2,4,-0.0008381937943814366,0.0035799522673030104,100,True
2,0,erp,3,0,0.0045039957617659665,-0.006895410414827885,100,True
2,0,erp,3,1,-0.004117265854969909,0.0049013887268059,100,True
2,0,erp,3,2,-0.0014789465047663208,0.0,100,True
2,0,erp,3,3,0.005384722399595254,0.0,100,True
2,0,erp,3,4,-0.0021476486206830625,0.006172839506172756,100,True
2,0,erp,4,0,0.002557304575314001,-0.0032546337157987604,100,True
2,0,erp,4,1,-0.0016425275865064037,-0.0060975609756097615,100,True
2,0,erp,4,2,0.0014892953453967683,-0.004209292412617249,100,True
2,0,erp,4,3,0.004340266373975499,0.0,100,True
2,0,erp,4,4,0.0005180257919981113,0.014732313857214407,100,True
2,0,erp,5,0,0.01657867808742175,-0.004468225948808469,100,True
2,0,erp,5,1,0.013177610504840231,0.008606605204807993,100,True
2,0,erp,5,2,0.020660336723239858,0.0029838022165388223,100,True
2,0,erp,5,3,0.01659642984277515,0.023809523809523836,100,True
2,0,erp,5,4,0.01584787654594677,0.022304723179822572,100,True
2,0,erp,6,0,0.001999405881747296,-0.008109002647837649,100,False
2,0,erp,6,1,7.613173450471411e-05,0.0,100,False
2,0,erp,6,2,0.001116274686658203,0.001225490196078427,100,False
2,0,erp,6,3,-0.0018698742659798429,0.006249999999999978,100,False
2,0,erp,6,4,-0.0004129822707211739,0.006172839506172756,100,False
2,0,ssvep,0,0,-0.0022507387799989287,0.003983864723439812,100,True
2,0,ssvep,0,1,0.0005430125640200067,-0.00014293032786893978,100,True
2,0,ssvep,0,2,-8.973446001847574e-05,-0.006000000000000005,100,True
2,0,ssvep,0,3,-0.0009202140967770056,0.002049180327868827,100,True
2,0,ssvep,0,4,0.0005870141283729202,0.001953125,100,True
2,0,ssvep,1,0,0.0014320593047196795,0.0019357336430507743,100,True
2,0,ssvep,1,1,0.00038851199339640097,-4.6875000000001776e-05,100,True
2,0,ssvep,1,2,0.0010613511705523937,0.00190839694656475,100,True
2,0,ssvep,1,3,-0.00017284932881822535,9.810463935266966e-05,100,True
2,0,ssvep,1,4,-4.911785612882191e-05,0.003953125000000002,100,True
2,0,ssvep,2,0,0.006018003610544276,0.014017677619172386,100,True
2,0,ssvep,2,1,0.0019311045228650459,0.01019672131147531,100,True
2,0,ssvep,2,2,0.007908739227027062,0.013844505741227753,100,True
2,0,ssvep,2,3,0.0026718368342699694,0.010052790919602428,100,True
2,0,ssvep,2,4,0.006472108706619406,0.013859375000000007,100,True
2,0,ssvep,3,0,0.013867438243381547,0.003968253968253954,100,True
2,0,ssvep,3,1,0.00923996074812583,-0.00233734631147553,100,True
2,0,ssvep,3,2,0.01057706224240973,0.0040000000000000036,100,True
2,0,ssvep,3,3,0.007732916740509244,0.014049948377024002,100,True
2,0,ssvep,3,4,0.008182346269669738,0.00595081967213118,100,True
2,0,ssvep,4,0,0.09310716719418499,0.14052879872116686,100,True
2,0,ssvep,4,1,0.09812198559278784,0.04658222336065565,100,True
2,0,ssvep,4,2,0.07562954283657797,0.05153274745012504,100,True
2,0,ssvep,4,3,0.10586454488341479,0.08670079475250358,100,True
2,0,ssvep,4,4,0.08154758466677303,0.09721926229508204,100,True
2,0,ssvep,5,0,0.135037361750172,0.12607792264558582,100,True
2,0,ssvep,5,1,0.1440654130647041,0.09284759221311467,100,True
2,0,ssvep,5,2,0.1343136055597629,0.1273695554557701,100,True
2,0,ssvep,5,3,0.14104254070472833,0.1240894335270245,100,True
2,0,ssvep,5,4,0.13882373029476136,0.17624282786885248,100,True
2,0,ssvep,6,0,0.005186462196700048,0.006048387096774133,100,False
2,0,ssvep,6,1,0.0017290080245927486,0.006002305327868829,100,False
2,0,ssvep,6,2,0.003860857010420604,-9.237282699414706e-06,100,False
2,0,ssvep,6,3,-0.001082715687401592,0.013860936280249758,100,False
2,0,ssvep,6,4,0.0014070676467634602,0.010002305327868832,100,False
