setting_id,dataset,task,backbone,fold,seed,representation_dim,identity_full,identity_raw_accuracy,identity_chance_normalized_accuracy,identity_cross_entropy,identity_direction_effect,persistence,geometry_strength,direction_rank,D_finite,C_src_CE,C_src_BA,C_src_F1,O_task,direction_sha256,checkpoint_sha256,normalizer_sha256,persistence_basis_sha256,source_scope_hash,validation_scope_hash,identity_chance_accuracy
S1,OpenBMI,MI,EEGNet,0,1,64,0.06498201835822082,0.20958333333333334,0.17521739130434785,3.113071811989725,0.005709013981022748,0.683179090404928,2.175218243231579,3,0.7322735685750159,-0.007290977697236495,0.016249999999999876,0.016086265572488045,0.3101687809130969,23a17afb5c8467a76ff701d5644600953697c275b15e4c61c8680ebb1a4422d1,b61af3654ade47a3f49e99adeff0900c427e56f47e0598d52ce673e9c591378b,658e69ceac4d6e7099e40941f5a1518ab50ad071e358070a86d038c8aaa051a9,21dccca74a6b65e8ed4b8192e3805044bdca5075e596ffe1de6560a77680b189,00d12a09a96de28d7eccad900776e05e9b90450fb33715d421731aa2531802e1,5895f7066e1b78e1654405222dacf73bf5fb499d789da38971f05c2bdfc4f5ca,0.041666666666666664
S1,OpenBMI,MI,EEGNet,0,1,64,0.06498201835822082,0.20958333333333334,0.17521739130434785,3.113071811989725,0.006158015307621056,0.6715038418344377,2.6693270885450704,4,0.9171867664189455,0.01710736843951489,0.03249999999999997,0.03380392491830486,0.32312384811278155,62bf0714207aed729909cfe923af4dba9f3be951e70e970a442cf471090d749b,b61af3654ade47a3f49e99adeff0900c427e56f47e0598d52ce673e9c591378b,658e69ceac4d6e7099e40941f5a1518ab50ad071e358070a86d038c8aaa051a9,21dccca74a6b65e8ed4b8192e3805044bdca5075e596ffe1de6560a77680b189,00d12a09a96de28d7eccad900776e05e9b90450fb33715d421731aa2531802e1,5895f7066e1b78e1654405222dacf73bf5fb499d789da38971f05c2bdfc4f5ca,0.041666666666666664
S1,OpenBMI,MI,EEGNet,0,1,64,0.06498201835822082,0.20958333333333334,0.17521739130434785,3.113071811989725,0.003440567519512161,0.6294261775415216,1.0402661855861173,5,0.10252121563733829,-0.000957700285383331,0.0031249999999998224,0.0031490758379860706,0.026582484586936253,239540883003e0565262e6b83bb8dddad7ce199bd0312132d8dfb9597b29a4af,b61af3654ade47a3f49e99adeff0900c427e56f47e0598d52ce673e9c591378b,658e69ceac4d6e7099e40941f5a1518ab50ad071e358070a86d038c8aaa051a9,21dccca74a6b65e8ed4b8192e3805044bdca5075e596ffe1de6560a77680b189,00d12a09a96de28d7eccad900776e05e9b90450fb33715d421731aa2531802e1,5895f7066e1b78e1654405222dacf73bf5fb499d789da38971f05c2bdfc4f5ca,0.041666666666666664
S1,OpenBMI,MI,EEGNet,0,1,64,0.06498201835822082,0.20958333333333334,0.17521739130434785,3.113071811989725,0.005179185794085717,0.5593644572732628,1.9347631558858456,6,0.14719374467205476,0.0012377132769324684,-0.0006250000000000977,-0.0003024238534261592,0.01584091017003526,fcba02f6e35caaeb552b31e114e73afbe3c058a239fd66f418ae3a8f84844c60,b61af3654ade47a3f49e99adeff0900c427e56f47e0598d52ce673e9c591378b,658e69ceac4d6e7099e40941f5a1518ab50ad071e358070a86d038c8aaa051a9,21dccca74a6b65e8ed4b8192e3805044bdca5075e596ffe1de6560a77680b189,00d12a09a96de28d7eccad900776e05e9b90450fb33715d421731aa2531802e1,5895f7066e1b78e1654405222dacf73bf5fb499d789da38971f05c2bdfc4f5ca,0.041666666666666664
S1,OpenBMI,MI,EEGNet,0,1,64,0.06498201835822082,0.20958333333333334,0.17521739130434785,3.113071811989725,0.0030272460855993444,0.5540938168594438,1.0061389521625672,7,0.06321777769871695,-0.0012505810993730137,0.00187499999999996,0.0022317953248780498,0.010804870453454471,dc2416745c0ce6e04a85c4a67dd582722acae5717f4d8d8d419ae876e35dbc52,b61af3654ade47a3f49e99adeff0900c427e56f47e0598d52ce673e9c591378b,658e69ceac4d6e7099e40941f5a1518ab50ad071e358070a86d038c8aaa051a9,21dccca74a6b65e8ed4b8192e3805044bdca5075e596ffe1de6560a77680b189,00d12a09a96de28d7eccad900776e05e9b90450fb33715d421731aa2531802e1,5895f7066e1b78e1654405222dacf73bf5fb499d789da38971f05c2bdfc4f5ca,0.041666666666666664
S1,OpenBMI,MI,EEGNet,0,1,64,0.06498201835822082,0.20958333333333334,0.17521739130434785,3.113071811989725,0.0022811083516036668,0.5239234712365549,0.8318776974019575,8,0.02392046514342778,-0.0006769615673840998,-0.0025000000000001688,-0.002583124416492666,0.0022629622991897197,e837fe2531fdb597cdedea936cc6cddc2546c190b504affe279a5812e31c83ce,b61af3654ade47a3f49e99adeff0900c427e56f47e0598d52ce673e9c591378b,658e69ceac4d6e7099e40941f5a1518ab50ad071e358070a86d038c8aaa051a9,21dccca74a6b65e8ed4b8192e3805044bdca5075e596ffe1de6560a77680b189,00d12a09a96de28d7eccad900776e05e9b90450fb33715d421731aa2531802e1,5895f7066e1b78e1654405222dacf73bf5fb499d789da38971f05c2bdfc4f5ca,0.041666666666666664
S1,OpenBMI,MI,EEGNet,0,2,64,0.07020834861291614,0.22124999999999997,0.18739130434782605,3.10784548173503,0.022938397838144553,0.8957022157050806,2.2039721646119097,1,0.031497511449463715,-0.0005111679025132459,0.00187499999999996,0.001715414681035532,0.0004306362421911062,26fd733e4f4bb6565d1a0df32bc934c6bb6b72126af756cdc42f3da8ffa4580a,fb47ba3d525a3e20a6056f368562519f7a87ec0a033e80c4f401829b0a17763c,658e69ceac4d6e7099e40941f5a1518ab50ad071e358070a86d038c8aaa051a9,b7b1d0a02673ba703c984896b2521e57746f1e8b24d3e9b88a89396d44bcc4cb,00d12a09a96de28d7eccad900776e05e9b90450fb33715d421731aa2531802e1,5895f7066e1b78e1654405222dacf73bf5fb499d789da38971f05c2bdfc4f5ca,0.041666666666666664
S1,OpenBMI,MI,EEGNet,0,2,64,0.07020834861291614,0.22124999999999997,0.18739130434782605,3.10784548173503,0.006051551111121434,0.7648515001567381,1.3941112571578735,2,0.0706785482368603,0.0016130840773682532,0.001875000000000071,0.0019477486523807874,0.005419393364180758,1c8f3a8f84953aab7bcfbf42fda0a68e238c9b167f2b7706988af399b6c0ea74,fb47ba3d525a3e20a6056f368562519f7a87ec0a033e80c4f401829b0a17763c,658e69ceac4d6e7099e40941f5a1518ab50ad071e358070a86d038c8aaa051a9,b7b1d0a02673ba703c984896b2521e57746f1e8b24d3e9b88a89396d44bcc4cb,00d12a09a96de28d7eccad900776e05e9b90450fb33715d421731aa2531802e1,5895f7066e1b78e1654405222dacf73bf5fb499d789da38971f05c2bdfc4f5ca,0.041666666666666664
S1,OpenBMI,MI,EEGNet,0,2,64,0.07020834861291614,0.22124999999999997,0.18739130434782605,3.10784548173503,0.012690142023029427,0.7579749803589523,1.7790410405309462,3,0.03453524269744607,0.0005466161423682228,0.001875000000000071,0.0018006370410170724,0.0007945539546186804,588d541b1fdd9db1be80ec7b43cf0556b35a7cd7ba63e8f88a8ee9726630da31,fb47ba3d525a3e20a6056f368562519f7a87ec0a033e80c4f401829b0a17763c,658e69ceac4d6e7099e40941f5a1518ab50ad071e358070a86d038c8aaa051a9,b7b1d0a02673ba703c984896b2521e57746f1e8b24d3e9b88a89396d44bcc4cb,00d12a09a96de28d7eccad900776e05e9b90450fb33715d421731aa2531802e1,5895f7066e1b78e1654405222dacf73bf5fb499d789da38971f05c2bdfc4f5ca,0.041666666666666664
S1,OpenBMI,MI,EEGNet,0,2,64,0.07020834861291614,0.22124999999999997,0.18739130434782605,3.10784548173503,0.004736965142163818,0.7280682869339146,1.080897586375576,4,0.03425895766751773,-3.8483098610220464e-05,0.0012499999999999734,0.0010965938231133343,0.00211811482151595,abbfb4514e20f781081f4346cbdd77c76de911b2aef3a36c83869379ce3c5703,fb47ba3d525a3e20a6056f368562519f7a87ec0a033e80c4f401829b0a17763c,658e69ceac4d6e7099e40941f5a1518ab50ad071e358070a86d038c8aaa051a9,b7b1d0a02673ba703c984896b2521e57746f1e8b24d3e9b88a89396d44bcc4cb,00d12a09a96de28d7eccad900776e05e9b90450fb33715d421731aa2531802e1,5895f7066e1b78e1654405222dacf73bf5fb499d789da38971f05c2bdfc4f5ca,0.041666666666666664
S1,OpenBMI,MI,EEGNet,0,2,64,0.07020834861291614,0.22124999999999997,0.18739130434782605,3.10784548173503,0.010543718926168788,0.7182754004704758,2.0393041610080815,5,0.6017546431865006,-0.01659652067555483,0.001875000000000071,0.0014354899878362692,0.18358838096178595,0b87671cbfb0d40356080bc98373a31bea174cc091999cc20474ee401c087886,fb47ba3d525a3e20a6056f368562519f7a87ec0a033e80c4f401829b0a17763c,658e69ceac4d6e7099e40941f5a1518ab50ad071e358070a86d038c8aaa051a9,b7b1d0a02673ba703c984896b2521e57746f1e8b24d3e9b88a89396d44bcc4cb,00d12a09a96de28d7eccad900776e05e9b90450fb33715d421731aa2531802e1,5895f7066e1b78e1654405222dacf73bf5fb499d789da38971f05c2bdfc4f5ca,0.041666666666666664
S1,OpenBMI,MI,EEGNet,0,2,64,0.07020834861291614,0.22124999999999997,0.18739130434782605,3.10784548173503,0.005051724288917869,0.5752752483992809,1.287875528154274,6,0.2041379530833093,-0.003703778045785049,0.011249999999999982,0.011446409183976214,0.052974886170223286,53942a0c63c7a16a7b34e81808fe8c006e9f98a0dea430ea56055e887857e3bb,fb47ba3d525a3e20a6056f368562519f7a87ec0a033e80c4f401829b0a17763c,658e69ceac4d6e7099e40941f5a1518ab50ad071e358070a86d038c8aaa051a9,b7b1d0a02673ba703c984896b2521e57746f1e8b24d3e9b88a89396d44bcc4cb,00d12a09a96de28d7eccad900776e05e9b90450fb33715d421731aa2531802e1,5895f7066e1b78e1654405222dacf73bf5fb499d789da38971f05c2bdfc4f5ca,0.041666666666666664
S1,OpenBMI,MI,EEGNet,0,2,64,0.07020834861291614,0.22124999999999997,0.18739130434782605,3.10784548173503,0.0032727011943196604,0.5690279384123674,1.139316581727121,7,0.06090406640176904,-0.0005150773584914098,0.0031249999999999334,0.0031388210940404004,0.006025235785032141,bb3e7152c3ce77315206ad23c8eeda17c5c88950303d9ffbbf90612a67d1592f,fb47ba3d525a3e20a6056f368562519f7a87ec0a033e80c4f401829b0a17763c,658e69ceac4d6e7099e40941f5a1518ab50ad071e358070a86d038c8aaa051a9,b7b1d0a02673ba703c984896b2521e57746f1e8b24d3e9b88a89396d44bcc4cb,00d12a09a96de28d7eccad900776e05e9b90450fb33715d421731aa2531802e1,5895f7066e1b78e1654405222dacf73bf5fb499d789da38971f05c2bdfc4f5ca,0.041666666666666664
S1,OpenBMI,MI,EEGNet,0,2,64,0.07020834861291614,0.22124999999999997,0.18739130434782605,3.10784548173503,0.0036541900654696313,0.5155342072430752,1.1062721767716481,8,0.08562789542200525,0.0013042849662079153,0.00187499999999996,0.0014403015482450376,0.012632138041382981,7ad873e7165254c684bd4eea7fe88a1cb2b39207c0f76412a3ab2d5a5cb05bd6,fb47ba3d525a3e20a6056f368562519f7a87ec0a033e80c4f401829b0a17763c,658e69ceac4d6e7099e40941f5a1518ab50ad071e358070a86d038c8aaa051a9,b7b1d0a02673ba703c984896b2521e57746f1e8b24d3e9b88a89396d44bcc4cb,00d12a09a96de28d7eccad900776e05e9b90450fb33715d421731aa2531802e1,5895f7066e1b78e1654405222dacf73bf5fb499d789da38971f05c2bdfc4f5ca,0.041666666666666664
S1,OpenBMI,MI,EEGNet,1,0,64,0.05578086981665353,0.18166666666666667,0.14608695652173914,3.1222729605312924,0.01366453543160362,0.7498259368658451,1.733747439867327,1,0.02867520845968608,-0.0006015739207852903,-0.0006250000000000977,-0.0007169783445352129,0.000640679405476725,5f58acf21af06cd3647a1c9b77bc97da5d6a3d9172b69d3215529a0e72acb1ea,bc7c9be7c9f25b2dbc8ffb4c8ede651b84ca40a8ae666ea6b04d4afe97807d7d,e5f7540991104305649c2285c9510677b734abb1e5ec63f962354213eef3b179,d48f27eae05643689653e2340d19774887a000ed1056cc0c5ce2bbb3651f301c,de67201d549a8ce7735e3a31b3c1f75b8c2c8bfcf36fc5ebdcfc2c0d1b2b6785,c08919ea6b9cc1a70ddb680f028c0866703a6b686521aefac262f4a7cc5a7819,0.041666666666666664
S1,OpenBMI,MI,EEGNet,1,0,64,0.05578086981665353,0.18166666666666667,0.14608695652173914,3.1222729605312924,0.007234023252309152,0.747592739608347,1.7264952714434112,2,0.415141743105778,0.018106128221466285,0.02562500000000001,0.026353525512738507,0.1354132883347029,832a8f34b32a71eb6cd36124148adf74219784d6b6f7806090d4c34398b7db81,bc7c9be7c9f25b2dbc8ffb4c8ede651b84ca40a8ae666ea6b04d4afe97807d7d,e5f7540991104305649c2285c9510677b734abb1e5ec63f962354213eef3b179,d48f27eae05643689653e2340d19774887a000ed1056cc0c5ce2bbb3651f301c,de67201d549a8ce7735e3a31b3c1f75b8c2c8bfcf36fc5ebdcfc2c0d1b2b6785,c08919ea6b9cc1a70ddb680f028c0866703a6b686521aefac262f4a7cc5a7819,0.041666666666666664
S1,OpenBMI,MI,EEGNet,1,0,64,0.05578086981665353,0.18166666666666667,0.14608695652173914,3.1222729605312924,0.008230530048668028,0.7311949135105313,1.8975448953825813,3,0.08148569621519326,-0.001544005830242371,-0.003750000000000142,-0.003819559932214611,0.004318947282265225,9fc7a673fd1d8bfdd4d8cc79f70b0e9a03ff1d73401de21c3625bb42cbbfd3b9,bc7c9be7c9f25b2dbc8ffb4c8ede651b84ca40a8ae666ea6b04d4afe97807d7d,e5f7540991104305649c2285c9510677b734abb1e5ec63f962354213eef3b179,d48f27eae05643689653e2340d19774887a000ed1056cc0c5ce2bbb3651f301c,de67201d549a8ce7735e3a31b3c1f75b8c2c8bfcf36fc5ebdcfc2c0d1b2b6785,c08919ea6b9cc1a70ddb680f028c0866703a6b686521aefac262f4a7cc5a7819,0.041666666666666664
S1,OpenBMI,MI,EEGNet,1,0,64,0.05578086981665353,0.18166666666666667,0.14608695652173914,3.1222729605312924,0.008102317786450541,0.6670603343936,1.947408763079331,4,0.250725975629676,0.0047031290762460575,0.0024999999999999467,0.0035567835171788076,0.038822516382128025,6e734624306f606819083093f7cbe990069aede25867926748dffa9b610652cc,bc7c9be7c9f25b2dbc8ffb4c8ede651b84ca40a8ae666ea6b04d4afe97807d7d,e5f7540991104305649c2285c9510677b734abb1e5ec63f962354213eef3b179,d48f27eae05643689653e2340d19774887a000ed1056cc0c5ce2bbb3651f301c,de67201d549a8ce7735e3a31b3c1f75b8c2c8bfcf36fc5ebdcfc2c0d1b2b6785,c08919ea6b9cc1a70ddb680f028c0866703a6b686521aefac262f4a7cc5a7819,0.041666666666666664
S1,OpenBMI,MI,EEGNet,1,0,64,0.05578086981665353,0.18166666666666667,0.14608695652173914,3.1222729605312924,0.0023757191802160627,0.6002352962492213,1.3057403021385554,5,0.08002371666552041,0.0013777034477798972,0.0,0.0003118588208322892,0.008796766823038935,ae2a251a68ac5a0b392b9eaf013d6ca32fa91ae258703a864a2a886a309be1e6,bc7c9be7c9f25b2dbc8ffb4c8ede651b84ca40a8ae666ea6b04d4afe97807d7d,e5f7540991104305649c2285c9510677b734abb1e5ec63f962354213eef3b179,d48f27eae05643689653e2340d19774887a000ed1056cc0c5ce2bbb3651f301c,de67201d549a8ce7735e3a31b3c1f75b8c2c8bfcf36fc5ebdcfc2c0d1b2b6785,c08919ea6b9cc1a70ddb680f028c0866703a6b686521aefac262f4a7cc5a7819,0.041666666666666664
S1,OpenBMI,MI,EEGNet,1,0,64,0.05578086981665353,0.18166666666666667,0.14608695652173914,3.1222729605312924,0.003148431068166868,0.5884960979926259,0.962975681136113,6,0.04861824726831343,-0.00015391771509483426,0.0006249999999998757,0.000779977447842306,0.0059699022316140595,0b48c68c0bae0e93cfae7c369cb2aca97d661e732f5b0913d6f6ce45e2efa978,bc7c9be7c9f25b2dbc8ffb4c8ede651b84ca40a8ae666ea6b04d4afe97807d7d,e5f7540991104305649c2285c9510677b734abb1e5ec63f962354213eef3b179,d48f27eae05643689653e2340d19774887a000ed1056cc0c5ce2bbb3651f301c,de67201d549a8ce7735e3a31b3c1f75b8c2c8bfcf36fc5ebdcfc2c0d1b2b6785,c08919ea6b9cc1a70ddb680f028c0866703a6b686521aefac262f4a7cc5a7819,0.041666666666666664
S1,OpenBMI,MI,EEGNet,1,0,64,0.05578086981665353,0.18166666666666667,0.14608695652173914,3.1222729605312924,0.004968318038062192,0.5714775651046132,1.3562537110232373,7,0.12925106427905503,0.0012659109963946715,0.0031249999999998224,0.003318351168485112,0.021270888867669292,c29fae00981b55c17a1a00c05854dc7b90338ef455bfad2a2e7dd0a2d91f4036,bc7c9be7c9f25b2dbc8ffb4c8ede651b84ca40a8ae666ea6b04d4afe97807d7d,e5f7540991104305649c2285c9510677b734abb1e5ec63f962354213eef3b179,d48f27eae05643689653e2340d19774887a000ed1056cc0c5ce2bbb3651f301c,de67201d549a8ce7735e3a31b3c1f75b8c2c8bfcf36fc5ebdcfc2c0d1b2b6785,c08919ea6b9cc1a70ddb680f028c0866703a6b686521aefac262f4a7cc5a7819,0.041666666666666664
S1,OpenBMI,MI,EEGNet,1,0,64,0.05578086981665353,0.18166666666666667,0.14608695652173914,3.1222729605312924,0.00415423583921859,0.535855994773365,2.378895181371292,8,1.0470583595757683,0.04063553931493466,0.03312499999999996,0.03298369591380945,0.453722614193419,ea2e919fba97d9eae5d77ac9bd9b78e6da2e8d51f90458817b74f2071238c9c7,bc7c9be7c9f25b2dbc8ffb4c8ede651b84ca40a8ae666ea6b04d4afe97807d7d,e5f7540991104305649c2285c9510677b734abb1e5ec63f962354213eef3b179,d48f27eae05643689653e2340d19774887a000ed1056cc0c5ce2bbb3651f301c,de67201d549a8ce7735e3a31b3c1f75b8c2c8bfcf36fc5ebdcfc2c0d1b2b6785,c08919ea6b9cc1a70ddb680f028c0866703a6b686521aefac262f4a7cc5a7819,0.041666666666666664
S1,OpenBMI,MI,EEGNet,1,1,64,0.06919069401388467,0.22083333333333333,0.18695652173913044,3.108863136334061,0.013560290590225899,0.8346456072417731,2.0530008760359504,1,0.09492607040600332,-0.0019148126404858767,0.0025000000000000577,0.0028777957021137723,0.004562141199455276,cdd8dea9654668d1cd3b761dda7573e122c895b1527957938e75ec4dfa6a1043,70a6f0e919fb4458406a0c42b9b14e434e126dc8af4477d66dfb090857a643de,e5f7540991104305649c2285c9510677b734abb1e5ec63f962354213eef3b179,6755ed9343f0931b90dbfad490d8f3da3b3ab12a0433bf6c54952ee7a4ddb3e6,de67201d549a8ce7735e3a31b3c1f75b8c2c8bfcf36fc5ebdcfc2c0d1b2b6785,c08919ea6b9cc1a70ddb680f028c0866703a6b686521aefac262f4a7cc5a7819,0.041666666666666664
S1,OpenBMI,MI,EEGNet,1,1,64,0.06919069401388467,0.22083333333333333,0.18695652173913044,3.108863136334061,0.02392631469430051,0.7805718262381226,3.0611661352410064,2,0.041039120546381695,0.0005970571475338192,0.0012499999999999734,0.00114722950532542,0.00038352906033921693,247d0f38e62a1bdee4436094e7adfae32a344055179e3da9955c02513053e4c5,70a6f0e919fb4458406a0c42b9b14e434e126dc8af4477d66dfb090857a643de,e5f7540991104305649c2285c9510677b734abb1e5ec63f962354213eef3b179,6755ed9343f0931b90dbfad490d8f3da3b3ab12a0433bf6c54952ee7a4ddb3e6,de67201d549a8ce7735e3a31b3c1f75b8c2c8bfcf36fc5ebdcfc2c0d1b2b6785,c08919ea6b9cc1a70ddb680f028c0866703a6b686521aefac262f4a7cc5a7819,0.041666666666666664
