setting_id,fold,seed,checkpoint_path,checkpoint_sha256,source_embedding_path,source_embedding_sha256,direction_rows,matched_control_rows,artifact_complete,matched_controls_path,matched_controls_sha256
S5,3,1,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S5\fold-3\seed-1\checkpoints\erm__lambda-0.00.pt,d4b36d6c5d628447330ca214764c860a6c1edc8321c74ca8d6e8371ac7ba2af6,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S5\fold-3\seed-1\source_freeze\erm__lambda-0.00\embeddings.npz,d91f3de3730cca70fbc77d3995f04cfaee4f70bf9325938c60a5f979aa6cae83,8,800,True,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S5\fold-3\seed-1\source_freeze\erm__lambda-0.00\matched_controls.csv,22d3c0b7f042a452e8b8963feeb102f5c35117c948d2b9d2a353aea2d71162bd
S5,3,2,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S5\fold-3\seed-2\checkpoints\erm__lambda-0.00.pt,f8dc4d695c5d73c98c277f58c74ea3aaf7551153a7fdaef945ad2d63620b6a2a,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S5\fold-3\seed-2\source_freeze\erm__lambda-0.00\embeddings.npz,fabc1812390f3d96f8e99ca99052b864ee99cf7302f78944f2ec78001800a1c3,8,800,True,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S5\fold-3\seed-2\source_freeze\erm__lambda-0.00\matched_controls.csv,fe400de93908914ff441d2a4b7497581aeefdf78a2b734246b667a6d8d751ad7
S5,4,0,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S5\fold-4\seed-0\checkpoints\erm__lambda-0.00.pt,b3d3948703b430a3166a36cd4e92ec3d1a626d7efcc86238fd98c446bbc1a6be,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S5\fold-4\seed-0\source_freeze\erm__lambda-0.00\embeddings.npz,9649017fded758c1f8fd8851164b0f481d8050b5d16ae74a5788e431a7c774d6,8,800,True,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S5\fold-4\seed-0\source_freeze\erm__lambda-0.00\matched_controls.csv,3134322b9b9425840f3b630091c29837aa1b079e6c67dc54a4f61622ca77a12c
S5,4,1,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S5\fold-4\seed-1\checkpoints\erm__lambda-0.00.pt,517b9eb4b597561b33f2567ddf444006fcda061a28f1b4771ba8c8f0e6481dbf,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S5\fold-4\seed-1\source_freeze\erm__lambda-0.00\embeddings.npz,29ce613c50f310c0e62916486de4a49204bdd6fc8ad2836fed650e87f14c26e8,8,800,True,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S5\fold-4\seed-1\source_freeze\erm__lambda-0.00\matched_controls.csv,283ab0b59045b0e09c0f249dc8b1fd447d8e512562809b7a3b7afa6fe441fc4c
S5,4,2,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S5\fold-4\seed-2\checkpoints\erm__lambda-0.00.pt,be3df130268b414f8628990d36bba78e7318711f5717f75e5693fa8d241e78c1,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S5\fold-4\seed-2\source_freeze\erm__lambda-0.00\embeddings.npz,86ad17bd1c940c93c271190a3ff1d978b22624b4c1f5a453ee22ce2aeaa32dc1,8,800,True,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S5\fold-4\seed-2\source_freeze\erm__lambda-0.00\matched_controls.csv,77b0f2d75235bbdfd00d980ba4761ce21392ab7e9916f3dee3d7b2d360a57fdd
S6,0,0,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S6\fold-0\seed-0\checkpoints\erm__lambda-0.00.pt,ce84697119875aadde1d1d516addbebccb8e014dca3c76e0154afdf122868b07,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S6\fold-0\seed-0\source_freeze\erm__lambda-0.00\embeddings.npz,fddcf8dfd77118c4716419b33a40a5b9e5db528b2f39b80c58e2d1e803df117e,8,800,True,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S6\fold-0\seed-0\source_freeze\erm__lambda-0.00\matched_controls.csv,8ad4fb0d958232acc6db811f0b65aadfbb9fe0dd1dc40fc66a160173e45ee783
S6,0,1,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S6\fold-0\seed-1\checkpoints\erm__lambda-0.00.pt,712904f8c9b22c7be56622e17f4dd3b4c3b9263ad362076d7f9509de127b9968,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S6\fold-0\seed-1\source_freeze\erm__lambda-0.00\embeddings.npz,22e10fdba2e36b99016bcc4eadd743ebde0f865ef61276ffd1152b9202c093f5,8,800,True,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S6\fold-0\seed-1\source_freeze\erm__lambda-0.00\matched_controls.csv,04efddeac45e7b0feb48db04dd584c6d99e3308680189b6af68fcf4e94ade29d
S6,0,2,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S6\fold-0\seed-2\checkpoints\erm__lambda-0.00.pt,fab2369773a58d9dd6d16bbb8307a05a9bc56af7b76050c88c605ca6cccf5b4a,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S6\fold-0\seed-2\source_freeze\erm__lambda-0.00\embeddings.npz,09318beec65ef8e3acc15ed1ba6274d47d792857f47dffe086376366316d7c51,8,800,True,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S6\fold-0\seed-2\source_freeze\erm__lambda-0.00\matched_controls.csv,79c42d6effc8485fc19b25e0b4626495be492cf7d71010847fa19051dd1bfb82
S6,1,0,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S6\fold-1\seed-0\checkpoints\erm__lambda-0.00.pt,cb3c2c86140d2a8b0c00aeed51aa53392d8a50bf41f9ded1ab9d343181f031ca,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S6\fold-1\seed-0\source_freeze\erm__lambda-0.00\embeddings.npz,8b6f977566fb040385fb1bab7c4ad6f18ec3a4ccc7d6acd357f7250aa15170e3,8,800,True,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S6\fold-1\seed-0\source_freeze\erm__lambda-0.00\matched_controls.csv,d63752d9db065d0d950a5e66264882fbe2ad3345d1f5004023ff4ea19f92c119
S6,1,1,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S6\fold-1\seed-1\checkpoints\erm__lambda-0.00.pt,150516ee27b31f1b9ed3ee06fc8fc89f38967b2da690ef56f04b66f7990cd8d2,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S6\fold-1\seed-1\source_freeze\erm__lambda-0.00\embeddings.npz,06e8cc06a9847270467e14e7e2a82c7f652eabb00e000bdb6efae9319c6713eb,8,800,True,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S6\fold-1\seed-1\source_freeze\erm__lambda-0.00\matched_controls.csv,c6e3a937c127f12976ec0cd34e2964d4aa59f252377c7acee2a1f06cbf0602be
S6,1,2,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S6\fold-1\seed-2\checkpoints\erm__lambda-0.00.pt,4b02683d21a8a5e23a0e470f94c843556677d7b216a8b90e7cacf115a6f4c508,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S6\fold-1\seed-2\source_freeze\erm__lambda-0.00\embeddings.npz,8763f457f8fa4d7f4245f0f0e6422bdc2f84642fa73fa23553637bc11b97c586,8,800,True,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S6\fold-1\seed-2\source_freeze\erm__lambda-0.00\matched_controls.csv,6d729c70b6483f314a1333d70ad8568e864960a5910fccbca973ddce365301ed
S6,2,0,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S6\fold-2\seed-0\checkpoints\erm__lambda-0.00.pt,63d2f005208c37b5e4d1870c519054ffda00316fdd455308dbf8a75005d963aa,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S6\fold-2\seed-0\source_freeze\erm__lambda-0.00\embeddings.npz,9289879bc542982af41fd17f607d96cf52045e40bb611d675c44571bb2cfa4a3,8,800,True,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S6\fold-2\seed-0\source_freeze\erm__lambda-0.00\matched_controls.csv,29326f0f1e36bda1ae50398bf5b712694ae7f49da7a27ce8a5d0bb83445aaefd
S6,2,1,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S6\fold-2\seed-1\checkpoints\erm__lambda-0.00.pt,1040bb9d4dc9572c3d4f1964903bd7c45045ef8cf2bba4316537fe618029d9f2,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S6\fold-2\seed-1\source_freeze\erm__lambda-0.00\embeddings.npz,a4d4dbf6a0bad9b28d0094dd904fe9ab1dd2dc91f7aa9f25f8b670e11876f01f,8,800,True,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S6\fold-2\seed-1\source_freeze\erm__lambda-0.00\matched_controls.csv,558150720c55ef2fb3f6deb4077514e93cbe0883fe9272cb2bb7da76adaf33b8
S6,2,2,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S6\fold-2\seed-2\checkpoints\erm__lambda-0.00.pt,c7ae1ca34dc222bf6136dc1476d8dfd737c70eedc513933e34b4948ce57447fd,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S6\fold-2\seed-2\source_freeze\erm__lambda-0.00\embeddings.npz,2645565b0a97c948a6e52f03a9f35409083e4e251df3022cdb33b570dcc0a9ae,8,800,True,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S6\fold-2\seed-2\source_freeze\erm__lambda-0.00\matched_controls.csv,fbd60a868f84e51b49441fee7a6ccbc5140f7142b821fb267c18c4e21abc9f0e
S6,3,0,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S6\fold-3\seed-0\checkpoints\erm__lambda-0.00.pt,79a7b9397a0dbd0bd61f8989673266108ae72ea5abc1feb8bb57a3c274a452a7,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S6\fold-3\seed-0\source_freeze\erm__lambda-0.00\embeddings.npz,da890362c23dbbb6e3fe9d6586593691e25c887df05da1fe1babea803f0372db,8,800,True,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S6\fold-3\seed-0\source_freeze\erm__lambda-0.00\matched_controls.csv,2f1e9f5dc602e88d46d7569dd270dfc9f90ffd92de0b191af9e8200eac2a1cf3
S6,3,1,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S6\fold-3\seed-1\checkpoints\erm__lambda-0.00.pt,097fae939af041a45f1f0fe48072bd1f9686c352cde261c6a68a6c094e418af6,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S6\fold-3\seed-1\source_freeze\erm__lambda-0.00\embeddings.npz,ca22cad881e9c7e76277684b83ff5d48a90a418982c8065fb4459ec68849c598,8,800,True,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S6\fold-3\seed-1\source_freeze\erm__lambda-0.00\matched_controls.csv,f2d44e3a1e69723797fcf4f6478d9583528c086b3c49a7c9ee92d67cc7199e7f
S6,3,2,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S6\fold-3\seed-2\checkpoints\erm__lambda-0.00.pt,dd206bbb0602edad251e1c012a9a8f13a61b96be2c1efd619fb066d3848788ae,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S6\fold-3\seed-2\source_freeze\erm__lambda-0.00\embeddings.npz,cd25185012760b587cb200fb11908a2197b084a246ab5b92402e93cc56b6f8cb,8,800,True,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S6\fold-3\seed-2\source_freeze\erm__lambda-0.00\matched_controls.csv,f4ea1a5481ac01ab4f51df7161c0cb5ac5101702be5d6ce3f7db154f2baf79fd
S6,4,0,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S6\fold-4\seed-0\checkpoints\erm__lambda-0.00.pt,477ae2a4634f3da03682c75026720fa1f44f84087b7970acc59abd46d17ddc5c,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S6\fold-4\seed-0\source_freeze\erm__lambda-0.00\embeddings.npz,5ba80640d93318af9ce2460d470491144ab6bb70bca93d3f48721385db72af82,8,800,True,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S6\fold-4\seed-0\source_freeze\erm__lambda-0.00\matched_controls.csv,5a91b69c42513218304530e25752ad0d15b028d51ba4f7fd8d8cf52f7671ca43
S6,4,1,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S6\fold-4\seed-1\checkpoints\erm__lambda-0.00.pt,a0529317957b01ccf0c0b5db674318f86b147c49ea69cb4d8f73ea571362c177,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S6\fold-4\seed-1\source_freeze\erm__lambda-0.00\embeddings.npz,b95570501d3543faca01b45e2881720ff5829ab5bda0fb3960a83da0715a24a0,8,800,True,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S6\fold-4\seed-1\source_freeze\erm__lambda-0.00\matched_controls.csv,05c4659be5ee7725bf294044d0c7e42ff1e1446465520ca27baa5ddb0ae93f06
S6,4,2,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S6\fold-4\seed-2\checkpoints\erm__lambda-0.00.pt,3de79f94646436a12cbb96c966489e2a325b8e217e123da86059f0b060affec9,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S6\fold-4\seed-2\source_freeze\erm__lambda-0.00\embeddings.npz,9a49e5e4480c01088f8d357bd340aa1c55f2dfdea407935d5d65fa5daa58f1fa,8,800,True,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S6\fold-4\seed-2\source_freeze\erm__lambda-0.00\matched_controls.csv,f638bff92aa7b4aed23510f7c7a3056fb40d3ee20d8b0e9d509d227d6346ac2f
