dataset,fold,seed,epoch,step,subject_id,different_subject_id,permuted_subject_id,K,m_per_class,certificate_same,certificate_different,certificate_permuted,certificate_random,random_norm_error,certificate_pooled_group,harm_H,harm_label,L_out_before,L_out_after,delta_A_norm,task_gradient_norm,task_clip_scale,A_subject_count,B_meta_fold_subject_count,certificate_subject_id,outcome_subject_id,certificate_block_trials,outcome_block_trials
OpenBMI,2,0,2,85,47,53,25,4,16,0.00019692248315550387,-7.544708205386996e-05,0.00012081432942068204,-1.7681943063507788e-05,0.0,-0.00017400382785126567,0.0004708319902420044,1,0.11172737181186676,0.11219820380210876,0.0013140571536496282,3.0754096508026123,1.0,32,9,47,47,128,32
OpenBMI,2,0,2,85,5,15,40,1,16,0.00010375432611908764,-0.0005963093135505915,0.00020550496992655098,3.3304153475910425e-05,7.152557373046875e-07,-0.00017400382785126567,0.0005174577236175537,1,0.12637227773666382,0.12688973546028137,0.0013140571536496282,3.0754096508026123,1.0,32,9,5,5,128,32
OpenBMI,2,0,2,85,5,15,40,2,16,0.00013033482537139207,-0.0005248251836746931,-0.0001916012552101165,8.986107786768116e-07,0.0,-0.00017400382785126567,0.0005174577236175537,1,0.12637227773666382,0.12688973546028137,0.0013140571536496282,3.0754096508026123,1.0,32,9,5,5,128,32
OpenBMI,2,0,2,85,5,15,40,4,16,0.00020588182087522,-0.0004977360367774963,-0.00017661774472799152,-1.4883374205965083e-05,1.1920928955078125e-07,-0.00017400382785126567,0.0005174577236175537,1,0.12637227773666382,0.12688973546028137,0.0013140571536496282,3.0754096508026123,1.0,32,9,5,5,128,32
OpenBMI,2,0,2,85,53,5,28,1,16,-7.629603351233527e-05,0.00010375432611908764,-0.0003472102398518473,-4.299164174881298e-06,0.0,-0.00017400382785126567,2.294778823852539e-05,1,0.2617928981781006,0.2618158459663391,0.0013140571536496282,3.0754096508026123,1.0,32,9,53,53,128,32
OpenBMI,2,0,2,85,53,5,28,2,16,-8.30802891869098e-05,0.00013033482537139207,-0.0001629416219657287,3.6150509004073683e-06,2.384185791015625e-07,-0.00017400382785126567,2.294778823852539e-05,1,0.2617928981781006,0.2618158459663391,0.0013140571536496282,3.0754096508026123,1.0,32,9,53,53,128,32
OpenBMI,2,0,2,85,53,5,28,4,16,-7.544708205386996e-05,0.00020588182087522,-0.00027540037990547717,1.3353606846067123e-05,1.1920928955078125e-07,-0.00017400382785126567,2.294778823852539e-05,1,0.2617928981781006,0.2618158459663391,0.0013140571536496282,3.0754096508026123,1.0,32,9,53,53,128,32
OpenBMI,2,0,3,170,2,8,49,1,16,0.0003251848684158176,8.595511462772265e-05,-7.311943772947416e-05,5.1717663154704496e-05,0.0,-5.801014413009398e-05,0.00018677115440368652,1,0.2884228825569153,0.28860965371131897,0.0012241567019373178,2.250183343887329,1.0,32,8,2,2,128,32
OpenBMI,2,0,3,170,2,8,49,2,16,0.00030959141440689564,-0.00013674127694685012,-0.0002846855786629021,2.2785343389841728e-05,1.1920928955078125e-06,-5.801014413009398e-05,0.00018677115440368652,1,0.2884228825569153,0.28860965371131897,0.0012241567019373178,2.250183343887329,1.0,32,8,2,2,128,32
OpenBMI,2,0,3,170,2,8,49,4,16,0.00028863485204055905,-0.00021094956900924444,-0.0004101989616174251,-1.1386555343051441e-05,0.0,-5.801014413009398e-05,0.00018677115440368652,1,0.2884228825569153,0.28860965371131897,0.0012241567019373178,2.250183343887329,1.0,32,8,2,2,128,32
OpenBMI,2,0,3,170,30,31,8,1,16,-0.00016320851864293218,0.00011578040721360594,8.595511462772265e-05,-1.769742084434256e-06,4.76837158203125e-07,-5.801014413009398e-05,-0.0003642737865447998,0,0.34916263818740845,0.34879836440086365,0.0012241567019373178,2.250183343887329,1.0,32,8,30,30,128,32
OpenBMI,2,0,3,170,30,31,8,2,16,-0.0001623841089894995,0.00011646575876511633,-0.00013674127694685012,-7.41358962841332e-05,9.5367431640625e-07,-5.801014413009398e-05,-0.0003642737865447998,0,0.34916263818740845,0.34879836440086365,0.0012241567019373178,2.250183343887329,1.0,32,8,30,30,128,32
OpenBMI,2,0,3,170,30,31,8,4,16,-0.00012743292609229684,9.041371959028766e-05,-0.00021094956900924444,9.771689292392693e-06,2.384185791015625e-07,-5.801014413009398e-05,-0.0003642737865447998,0,0.34916263818740845,0.34879836440086365,0.0012241567019373178,2.250183343887329,1.0,32,8,30,30,128,32
OpenBMI,2,0,3,170,31,37,30,1,16,0.00011578040721360594,0.0003040284791495651,-0.00016320851864293218,-5.657374276779592e-05,4.76837158203125e-07,-5.801014413009398e-05,-7.975101470947266e-05,0,0.2889547348022461,0.2888749837875366,0.0012241567019373178,2.250183343887329,1.0,32,8,31,31,128,32
OpenBMI,2,0,3,170,31,37,30,2,16,0.00011646575876511633,0.00010327971540391445,-0.0001623841089894995,-7.953206477395725e-06,1.1920928955078125e-06,-5.801014413009398e-05,-7.975101470947266e-05,0,0.2889547348022461,0.2888749837875366,0.0012241567019373178,2.250183343887329,1.0,32,8,31,31,128,32
OpenBMI,2,0,3,170,31,37,30,4,16,9.041371959028766e-05,0.00011950821499340236,-0.00012743292609229684,1.560891541885212e-05,2.384185791015625e-07,-5.801014413009398e-05,-7.975101470947266e-05,0,0.2889547348022461,0.2888749837875366,0.0012241567019373178,2.250183343887329,1.0,32,8,31,31,128,32
OpenBMI,2,0,3,170,37,42,31,1,16,0.0003040284791495651,-0.00010137681965716183,0.00011578040721360594,1.0377289072494023e-05,4.76837158203125e-07,-5.801014413009398e-05,0.0005984902381896973,1,0.25711384415626526,0.25771233439445496,0.0012241567019373178,2.250183343887329,1.0,32,8,37,37,128,32
OpenBMI,2,0,3,170,37,42,31,2,16,0.00010327971540391445,-2.7346410206519067e-05,0.00011646575876511633,4.408260792843066e-06,7.152557373046875e-07,-5.801014413009398e-05,0.0005984902381896973,1,0.25711384415626526,0.25771233439445496,0.0012241567019373178,2.250183343887329,1.0,32,8,37,37,128,32
OpenBMI,2,0,3,170,37,42,31,4,16,0.00011950821499340236,1.3439545000437647e-05,9.041371959028766e-05,1.9301342035760172e-05,2.384185791015625e-07,-5.801014413009398e-05,0.0005984902381896973,1,0.25711384415626526,0.25771233439445496,0.0012241567019373178,2.250183343887329,1.0,32,8,37,37,128,32
OpenBMI,2,0,3,170,42,43,37,1,16,-0.00010137681965716183,-8.217942377086729e-05,0.0003040284791495651,-2.223856427008286e-05,1.430511474609375e-06,-5.801014413009398e-05,0.0001221299171447754,1,0.4191656708717346,0.4192878007888794,0.0012241567019373178,2.250183343887329,1.0,32,8,42,42,128,32
OpenBMI,2,0,3,170,42,43,37,2,16,-2.7346410206519067e-05,-0.0001975734776351601,0.00010327971540391445,1.1995021850452758e-05,2.384185791015625e-07,-5.801014413009398e-05,0.0001221299171447754,1,0.4191656708717346,0.4192878007888794,0.0012241567019373178,2.250183343887329,1.0,32,8,42,42,128,32
OpenBMI,2,0,3,170,42,43,37,4,16,1.3439545000437647e-05,-0.00022749602794647217,0.00011950821499340236,-2.5875953724607825e-05,0.0,-5.801014413009398e-05,0.0001221299171447754,1,0.4191656708717346,0.4192878007888794,0.0012241567019373178,2.250183343887329,1.0,32,8,42,42,128,32
OpenBMI,2,0,3,170,43,49,42,1,16,-8.217942377086729e-05,-7.311943772947416e-05,-0.00010137681965716183,1.295795664191246e-05,0.0,-5.801014413009398e-05,-0.0007529556751251221,0,0.17821669578552246,0.17746374011039734,0.0012241567019373178,2.250183343887329,1.0,32,8,43,43,128,32
OpenBMI,2,0,3,170,43,49,42,2,16,-0.0001975734776351601,-0.0002846855786629021,-2.7346410206519067e-05,-7.208420811366523e-06,4.76837158203125e-07,-5.801014413009398e-05,-0.0007529556751251221,0,0.17821669578552246,0.17746374011039734,0.0012241567019373178,2.250183343887329,1.0,32,8,43,43,128,32
OpenBMI,2,0,3,170,43,49,42,4,16,-0.00022749602794647217,-0.0004101989616174251,1.3439545000437647e-05,-9.670882718637586e-06,0.0,-5.801014413009398e-05,-0.0007529556751251221,0,0.17821669578552246,0.17746374011039734,0.0012241567019373178,2.250183343887329,1.0,32,8,43,43,128,32
OpenBMI,2,0,3,170,49,2,43,1,16,-7.311943772947416e-05,0.0003251848684158176,-8.217942377086729e-05,-2.7696627512341365e-05,2.384185791015625e-07,-5.801014413009398e-05,-0.000532299280166626,0,0.28885287046432495,0.2883205711841583,0.0012241567019373178,2.250183343887329,1.0,32,8,49,49,128,32
OpenBMI,2,0,3,170,49,2,43,2,16,-0.0002846855786629021,0.00030959141440689564,-0.0001975734776351601,3.862945595756173e-05,0.0,-5.801014413009398e-05,-0.000532299280166626,0,0.28885287046432495,0.2883205711841583,0.0012241567019373178,2.250183343887329,1.0,32,8,49,49,128,32
OpenBMI,2,0,3,170,49,2,43,4,16,-0.0004101989616174251,0.00028863485204055905,-0.00022749602794647217,-5.155937833478674e-05,0.0,-5.801014413009398e-05,-0.000532299280166626,0,0.28885287046432495,0.2883205711841583,0.0012241567019373178,2.250183343887329,1.0,32,8,49,49,128,32
OpenBMI,2,0,3,170,8,30,2,1,16,8.595511462772265e-05,-0.00016320851864293218,0.0003251848684158176,-1.4085138900554739e-05,2.384185791015625e-07,-5.801014413009398e-05,-0.0015140771865844727,0,0.34494197368621826,0.3434278964996338,0.0012241567019373178,2.250183343887329,1.0,32,8,8,8,128,32
OpenBMI,2,0,3,170,8,30,2,2,16,-0.00013674127694685012,-0.0001623841089894995,0.00030959141440689564,-2.9103646738803945e-05,2.384185791015625e-07,-5.801014413009398e-05,-0.0015140771865844727,0,0.34494197368621826,0.3434278964996338,0.0012241567019373178,2.250183343887329,1.0,32,8,8,8,128,32
OpenBMI,2,0,3,170,8,30,2,4,16,-0.00021094956900924444,-0.00012743292609229684,0.00028863485204055905,-5.442126166599337e-06,0.0,-5.801014413009398e-05,-0.0015140771865844727,0,0.34494197368621826,0.3434278964996338,0.0012241567019373178,2.250183343887329,1.0,32,8,8,8,128,32
OpenBMI,2,0,4,255,11,16,3,1,16,-0.00037214942858554423,4.412803900777362e-05,3.402904258109629e-05,-2.7968726499238983e-05,4.76837158203125e-07,-0.00012935962877236307,0.0005175471305847168,1,0.40221190452575684,0.40272945165634155,0.001343709765933454,3.7257237434387207,1.0,32,9,11,11,128,32
OpenBMI,2,0,4,255,11,16,3,2,16,-5.395494372351095e-05,-6.845138705102727e-05,-2.6734425773611292e-05,-6.31572911515832e-05,9.5367431640625e-07,-0.00012935962877236307,0.0005175471305847168,1,0.40221190452575684,0.40272945165634155,0.001343709765933454,3.7257237434387207,1.0,32,9,11,11,128,32
OpenBMI,2,0,4,255,11,16,3,4,16,-0.00037969788536429405,-4.309094583732076e-05,-7.018265023361892e-05,-1.9721019270946272e-05,1.430511474609375e-06,-0.00012935962877236307,0.0005175471305847168,1,0.40221190452575684,0.40272945165634155,0.001343709765933454,3.7257237434387207,1.0,32,9,11,11,128,32
OpenBMI,2,0,4,255,16,17,6,1,16,4.412803900777362e-05,-1.9826928109978326e-05,-6.037464481778443e-05,-5.33366110175848e-05,9.5367431640625e-07,-0.00012935962877236307,9.882450103759766e-05,1,0.3883187770843506,0.3884176015853882,0.001343709765933454,3.7257237434387207,1.0,32,9,16,16,128,32
OpenBMI,2,0,4,255,16,17,6,2,16,-6.845138705102727e-05,-0.00022541635553352535,-4.1410105040995404e-05,-1.9295126548968256e-05,1.430511474609375e-06,-0.00012935962877236307,9.882450103759766e-05,1,0.3883187770843506,0.3884176015853882,0.001343709765933454,3.7257237434387207,1.0,32,9,16,16,128,32
OpenBMI,2,0,4,255,16,17,6,4,16,-4.309094583732076e-05,-0.00036754089524038136,0.00014495381037704647,-1.790850546967704e-05,4.76837158203125e-07,-0.00012935962877236307,9.882450103759766e-05,1,0.3883187770843506,0.3884176015853882,0.001343709765933454,3.7257237434387207,1.0,32,9,16,16,128,32
OpenBMI,2,0,4,255,17,21,9,1,16,-1.9826928109978326e-05,-0.00018441486463416368,-8.237715519499034e-05,3.9997772546485066e-05,4.76837158203125e-07,-0.00012935962877236307,3.466010093688965e-05,1,0.32231172919273376,0.32234638929367065,0.001343709765933454,3.7257237434387207,1.0,32,9,17,17,128,32
OpenBMI,2,0,4,255,17,21,9,2,16,-0.00022541635553352535,-0.00010391618707217276,-7.102191011654213e-05,-1.3624578059534542e-05,4.76837158203125e-07,-0.00012935962877236307,3.466010093688965e-05,1,0.32231172919273376,0.32234638929367065,0.001343709765933454,3.7257237434387207,1.0,32,9,17,17,128,32
OpenBMI,2,0,4,255,17,21,9,4,16,-0.00036754089524038136,-0.00014360151544678956,-0.00010900211054831743,7.810168426658493e-06,0.0,-0.00012935962877236307,3.466010093688965e-05,1,0.32231172919273376,0.32234638929367065,0.001343709765933454,3.7257237434387207,1.0,32,9,17,17,128,32
OpenBMI,2,0,4,255,21,35,11,1,16,-0.00018441486463416368,-7.22117256373167e-05,-0.00037214942858554423,-3.5106939321849495e-05,4.76837158203125e-07,-0.00012935962877236307,-7.311441004276276e-05,0,0.028347952291369438,0.028274837881326675,0.001343709765933454,3.7257237434387207,1.0,32,9,21,21,128,32
OpenBMI,2,0,4,255,21,35,11,2,16,-0.00010391618707217276,-5.829130532220006e-05,-5.395494372351095e-05,6.54879613648518e-06,4.76837158203125e-07,-0.00012935962877236307,-7.311441004276276e-05,0,0.028347952291369438,0.028274837881326675,0.001343709765933454,3.7257237434387207,1.0,32,9,21,21,128,32
OpenBMI,2,0,4,255,21,35,11,4,16,-0.00014360151544678956,-7.539705984527245e-05,-0.00037969788536429405,7.030627784843091e-06,0.0,-0.00012935962877236307,-7.311441004276276e-05,0,0.028347952291369438,0.028274837881326675,0.001343709765933454,3.7257237434387207,1.0,32,9,21,21,128,32
OpenBMI,2,0,4,255,3,6,21,1,16,3.402904258109629e-05,-6.037464481778443e-05,-0.00018441486463416368,9.282377504860051e-06,2.384185791015625e-07,-0.00012935962877236307,-0.0005839169025421143,0,0.21147406101226807,0.21089014410972595,0.001343709765933454,3.7257237434387207,1.0,32,9,3,3,128,32
OpenBMI,2,0,4,255,3,6,21,2,16,-2.6734425773611292e-05,-4.1410105040995404e-05,-0.00010391618707217276,2.3057971702655777e-05,7.152557373046875e-07,-0.00012935962877236307,-0.0005839169025421143,0,0.21147406101226807,0.21089014410972595,0.001343709765933454,3.7257237434387207,1.0,32,9,3,3,128,32
OpenBMI,2,0,4,255,3,6,21,4,16,-7.018265023361892e-05,0.00014495381037704647,-0.00014360151544678956,-2.442948243697174e-05,1.1920928955078125e-07,-0.00012935962877236307,-0.0005839169025421143,0,0.21147406101226807,0.21089014410972595,0.001343709765933454,3.7257237434387207,1.0,32,9,3,3,128,32
OpenBMI,2,0,4,255,35,45,16,1,16,-7.22117256373167e-05,-0.00015268014976754785,4.412803900777362e-05,3.062687483179616e-06,1.1920928955078125e-07,-0.00012935962877236307,0.00022323429584503174,1,0.06667081266641617,0.0668940469622612,0.001343709765933454,3.7257237434387207,1.0,32,9,35,35,128,32
OpenBMI,2,0,4,255,35,45,16,2,16,-5.829130532220006e-05,-7.20793195796432e-06,-6.845138705102727e-05,-2.1279593056533486e-05,1.1920928955078125e-07,-0.00012935962877236307,0.00022323429584503174,1,0.06667081266641617,0.0668940469622612,0.001343709765933454,3.7257237434387207,1.0,32,9,35,35,128,32
OpenBMI,2,0,4,255,35,45,16,4,16,-7.539705984527245e-05,-0.00012067747593391687,-4.309094583732076e-05,5.813942607346689e-06,1.1920928955078125e-07,-0.00012935962877236307,0.00022323429584503174,1,0.06667081266641617,0.0668940469622612,0.001343709765933454,3.7257237434387207,1.0,32,9,35,35,128,32
OpenBMI,2,0,4,255,45,3,17,1,16,-0.00015268014976754785,3.402904258109629e-05,-1.9826928109978326e-05,2.3724645870970562e-05,4.76837158203125e-07,-0.00012935962877236307,-0.00020456314086914062,0,0.1889234185218811,0.18871885538101196,0.001343709765933454,3.7257237434387207,1.0,32,9,45,45,128,32
OpenBMI,2,0,4,255,45,3,17,2,16,-7.20793195796432e-06,-2.6734425773611292e-05,-0.00022541635553352535,1.1901112884515896e-05,7.152557373046875e-07,-0.00012935962877236307,-0.00020456314086914062,0,0.1889234185218811,0.18871885538101196,0.001343709765933454,3.7257237434387207,1.0,32,9,45,45,128,32
OpenBMI,2,0,4,255,45,3,17,4,16,-0.00012067747593391687,-7.018265023361892e-05,-0.00036754089524038136,-1.823715319915209e-05,2.384185791015625e-07,-0.00012935962877236307,-0.00020456314086914062,0,0.1889234185218811,0.18871885538101196,0.001343709765933454,3.7257237434387207,1.0,32,9,45,45,128,32
OpenBMI,2,0,4,255,6,9,35,1,16,-6.037464481778443e-05,-8.237715519499034e-05,-7.22117256373167e-05,-6.415416009986075e-06,0.0,-0.00012935962877236307,1.837313175201416e-05,1,0.08596035838127136,0.08597873151302338,0.001343709765933454,3.7257237434387207,1.0,32,9,6,6,128,32
OpenBMI,2,0,4,255,6,9,35,2,16,-4.1410105040995404e-05,-7.102191011654213e-05,-5.829130532220006e-05,8.193621397367679e-06,2.384185791015625e-07,-0.00012935962877236307,1.837313175201416e-05,1,0.08596035838127136,0.08597873151302338,0.001343709765933454,3.7257237434387207,1.0,32,9,6,6,128,32
OpenBMI,2,0,4,255,6,9,35,4,16,0.00014495381037704647,-0.00010900211054831743,-7.539705984527245e-05,-1.7430331809009658e-06,1.1920928955078125e-07,-0.00012935962877236307,1.837313175201416e-05,1,0.08596035838127136,0.08597873151302338,0.001343709765933454,3.7257237434387207,1.0,32,9,6,6,128,32
OpenBMI,2,0,4,255,9,11,45,1,16,-8.237715519499034e-05,-0.00037214942858554423,-0.00015268014976754785,2.1366395230870694e-05,2.384185791015625e-07,-0.00012935962877236307,0.00021755695343017578,1,0.4654691219329834,0.4656866788864136,0.001343709765933454,3.7257237434387207,1.0,32,9,9,9,128,32
OpenBMI,2,0,4,255,9,11,45,2,16,-7.102191011654213e-05,-5.395494372351095e-05,-7.20793195796432e-06,-3.535712312441319e-05,2.384185791015625e-07,-0.00012935962877236307,0.00021755695343017578,1,0.4654691219329834,0.4656866788864136,0.001343709765933454,3.7257237434387207,1.0,32,9,9,9,128,32
OpenBMI,2,0,4,255,9,11,45,4,16,-0.00010900211054831743,-0.00037969788536429405,-0.00012067747593391687,5.4037322115618736e-05,2.384185791015625e-07,-0.00012935962877236307,0.00021755695343017578,1,0.4654691219329834,0.4656866788864136,0.001343709765933454,3.7257237434387207,1.0,32,9,9,9,128,32
OpenBMI,2,0,5,340,12,13,41,1,16,-0.0005729243857786059,-0.00032100063981488347,0.000701845739968121,0.000138610863359645,1.9073486328125e-06,3.053270120290108e-05,-0.000110626220703125,0,0.4181472063064575,0.4180365800857544,0.0013071057619526982,2.5629665851593018,1.0,32,9,12,12,128,32
OpenBMI,2,0,5,340,12,13,41,2,16,-0.0002624658518470824,-4.975410774932243e-06,0.0005351030267775059,2.1050287614343688e-05,1.430511474609375e-06,3.053270120290108e-05,-0.000110626220703125,0,0.4181472063064575,0.4180365800857544,0.0013071057619526982,2.5629665851593018,1.0,32,9,12,12,128,32
OpenBMI,2,0,5,340,12,13,41,4,16,-7.27882725186646e-05,0.00023547030286863446,0.0003498223959468305,1.8306418496649712e-06,4.76837158203125e-07,3.053270120290108e-05,-0.000110626220703125,0,0.4181472063064575,0.4180365800857544,0.0013071057619526982,2.5629665851593018,1.0,32,9,12,12,128,32
OpenBMI,2,0,5,340,13,14,48,1,16,-0.00032100063981488347,4.272183286957443e-05,-0.00012003334268229082,-1.3458765351970214e-05,2.384185791015625e-07,3.053270120290108e-05,0.00024086236953735352,1,0.41771966218948364,0.417960524559021,0.0013071057619526982,2.5629665851593018,1.0,32,9,13,13,128,32
OpenBMI,2,0,5,340,13,14,48,2,16,-4.975410774932243e-06,5.681349284714088e-05,-0.00011312123388051987,-2.493474676157348e-05,2.384185791015625e-07,3.053270120290108e-05,0.00024086236953735352,1,0.41771966218948364,0.417960524559021,0.0013071057619526982,2.5629665851593018,1.0,32,9,13,13,128,32
OpenBMI,2,0,5,340,13,14,48,4,16,0.00023547030286863446,9.696879715193063e-06,-9.764739661477506e-05,1.2274585969862528e-06,9.5367431640625e-07,3.053270120290108e-05,0.00024086236953735352,1,0.41771966218948364,0.417960524559021,0.0013071057619526982,2.5629665851593018,1.0,32,9,13,13,128,32
OpenBMI,2,0,5,340,14,20,12,1,16,4.272183286957443e-05,0.00010231112537439913,-0.0005729243857786059,-6.2238941609393805e-06,2.86102294921875e-06,3.053270120290108e-05,-0.000471651554107666,0,0.36050498485565186,0.3600333333015442,0.0013071057619526982,2.5629665851593018,1.0,32,9,14,14,128,32
OpenBMI,2,0,5,340,14,20,12,2,16,5.681349284714088e-05,-0.00016419780149590224,-0.0002624658518470824,-1.929872451000847e-05,9.5367431640625e-07,3.053270120290108e-05,-0.000471651554107666,0,0.36050498485565186,0.3600333333015442,0.0013071057619526982,2.5629665851593018,1.0,32,9,14,14,128,32
OpenBMI,2,0,5,340,14,20,12,4,16,9.696879715193063e-06,-9.476770355831832e-05,-7.27882725186646e-05,4.67458676212118e-06,2.384185791015625e-07,3.053270120290108e-05,-0.000471651554107666,0,0.36050498485565186,0.3600333333015442,0.0013071057619526982,2.5629665851593018,1.0,32,9,14,14,128,32
OpenBMI,2,0,5,340,20,27,13,1,16,0.00010231112537439913,0.00012088203220628202,-0.00032100063981488347,-9.110754035646096e-06,2.384185791015625e-07,3.053270120290108e-05,0.00016349554061889648,1,0.13728594779968262,0.1374494433403015,0.0013071057619526982,2.5629665851593018,1.0,32,9,20,20,128,32
OpenBMI,2,0,5,340,20,27,13,2,16,-0.00016419780149590224,0.00011698398884618655,-4.975410774932243e-06,3.412207297515124e-05,2.384185791015625e-07,3.053270120290108e-05,0.00016349554061889648,1,0.13728594779968262,0.1374494433403015,0.0013071057619526982,2.5629665851593018,1.0,32,9,20,20,128,32
OpenBMI,2,0,5,340,20,27,13,4,16,-9.476770355831832e-05,7.679375994484872e-05,0.00023547030286863446,-5.140060238773003e-06,7.152557373046875e-07,3.053270120290108e-05,0.00016349554061889648,1,0.13728594779968262,0.1374494433403015,0.0013071057619526982,2.5629665851593018,1.0,32,9,20,20,128,32
OpenBMI,2,0,5,340,27,32,14,1,16,0.00012088203220628202,0.00023562752176076174,4.272183286957443e-05,5.502188287209719e-06,7.152557373046875e-07,3.053270120290108e-05,-0.00017161667346954346,0,0.1868857890367508,0.18671417236328125,0.0013071057619526982,2.5629665851593018,1.0,32,9,27,27,128,32
OpenBMI,2,0,5,340,27,32,14,2,16,0.00011698398884618655,-3.426424154895358e-05,5.681349284714088e-05,1.4492681657429785e-05,4.76837158203125e-07,3.053270120290108e-05,-0.00017161667346954346,0,0.1868857890367508,0.18671417236328125,0.0013071057619526982,2.5629665851593018,1.0,32,9,27,27,128,32
OpenBMI,2,0,5,340,27,32,14,4,16,7.679375994484872e-05,2.0022906028316356e-05,9.696879715193063e-06,1.1131179235235322e-05,5.960464477539062e-07,3.053270120290108e-05,-0.00017161667346954346,0,0.1868857890367508,0.18671417236328125,0.0013071057619526982,2.5629665851593018,1.0,32,9,27,27,128,32
OpenBMI,2,0,5,340,32,33,20,1,16,0.00023562752176076174,-0.00023731839610263705,0.00010231112537439913,7.387780351564288e-05,1.9073486328125e-06,3.053270120290108e-05,-0.00014525651931762695,0,0.21382594108581543,0.2136806845664978,0.0013071057619526982,2.5629665851593018,1.0,32,9,32,32,128,32
OpenBMI,2,0,5,340,32,33,20,2,16,-3.426424154895358e-05,-0.0002132723602699116,-0.00016419780149590224,5.977665750833694e-06,2.384185791015625e-07,3.053270120290108e-05,-0.00014525651931762695,0,0.21382594108581543,0.2136806845664978,0.0013071057619526982,2.5629665851593018,1.0,32,9,32,32,128,32
OpenBMI,2,0,5,340,32,33,20,4,16,2.0022906028316356e-05,-0.0001518085628049448,-9.476770355831832e-05,5.833029717905447e-06,7.152557373046875e-07,3.053270120290108e-05,-0.00014525651931762695,0,0.21382594108581543,0.2136806845664978,0.0013071057619526982,2.5629665851593018,1.0,32,9,32,32,128,32
OpenBMI,2,0,5,340,33,41,27,1,16,-0.00023731839610263705,0.000701845739968121,0.00012088203220628202,4.542469014268136e-06,0.0,3.053270120290108e-05,-0.00017799437046051025,0,0.13733989000320435,0.13716189563274384,0.0013071057619526982,2.5629665851593018,1.0,32,9,33,33,128,32
OpenBMI,2,0,5,340,33,41,27,2,16,-0.0002132723602699116,0.0005351030267775059,0.00011698398884618655,1.4111528798821382e-05,1.1920928955078125e-07,3.053270120290108e-05,-0.00017799437046051025,0,0.13733989000320435,0.13716189563274384,0.0013071057619526982,2.5629665851593018,1.0,32,9,33,33,128,32
OpenBMI,2,0,5,340,33,41,27,4,16,-0.0001518085628049448,0.0003498223959468305,7.679375994484872e-05,-8.905642971512862e-06,0.0,3.053270120290108e-05,-0.00017799437046051025,0,0.13733989000320435,0.13716189563274384,0.0013071057619526982,2.5629665851593018,1.0,32,9,33,33,128,32
OpenBMI,2,0,5,340,41,48,32,1,16,0.000701845739968121,-0.00012003334268229082,0.00023562752176076174,-1.4217283023754135e-05,4.76837158203125e-07,3.053270120290108e-05,0.00013825297355651855,1,0.36398714780807495,0.36412540078163147,0.0013071057619526982,2.5629665851593018,1.0,32,9,41,41,128,32
OpenBMI,2,0,5,340,41,48,32,2,16,0.0005351030267775059,-0.00011312123388051987,-3.426424154895358e-05,5.4390802688430995e-06,1.9073486328125e-06,3.053270120290108e-05,0.00013825297355651855,1,0.36398714780807495,0.36412540078163147,0.0013071057619526982,2.5629665851593018,1.0,32,9,41,41,128,32
OpenBMI,2,0,5,340,41,48,32,4,16,0.0003498223959468305,-9.764739661477506e-05,2.0022906028316356e-05,7.233138603623956e-05,4.76837158203125e-07,3.053270120290108e-05,0.00013825297355651855,1,0.36398714780807495,0.36412540078163147,0.0013071057619526982,2.5629665851593018,1.0,32,9,41,41,128,32
OpenBMI,2,0,5,340,48,12,33,1,16,-0.00012003334268229082,-0.0005729243857786059,-0.00023731839610263705,-1.0447020031278953e-06,4.76837158203125e-07,3.053270120290108e-05,0.00011491775512695312,1,0.8491644859313965,0.8492794036865234,0.0013071057619526982,2.5629665851593018,1.0,32,9,48,48,128,32
OpenBMI,2,0,5,340,48,12,33,2,16,-0.00011312123388051987,-0.0002624658518470824,-0.0002132723602699116,1.5517660358455032e-05,2.384185791015625e-06,3.053270120290108e-05,0.00011491775512695312,1,0.8491644859313965,0.8492794036865234,0.0013071057619526982,2.5629665851593018,1.0,32,9,48,48,128,32
OpenBMI,2,0,5,340,48,12,33,4,16,-9.764739661477506e-05,-7.27882725186646e-05,-0.0001518085628049448,-4.5446763579093385e-06,4.76837158203125e-07,3.053270120290108e-05,0.00011491775512695312,1,0.8491644859313965,0.8492794036865234,0.0013071057619526982,2.5629665851593018,1.0,32,9,48,48,128,32
OpenBMI,3,0,1,1,11,12,48,1,16,-1.4581353752873838e-05,-0.00015104431076906621,-0.0012220751959830523,0.000355833035428077,1.9073486328125e-06,4.331387026468292e-05,0.0003554821014404297,1,0.3162603974342346,0.31661587953567505,0.005544722080230713,2.864600896835327,1.0,32,9,11,11,128,32
OpenBMI,3,0,1,1,11,12,48,2,16,-8.465148857794702e-05,-0.0001010027335723862,-0.0008480855030938983,-7.757947605568916e-05,9.5367431640625e-07,4.331387026468292e-05,0.0003554821014404297,1,0.3162603974342346,0.31661587953567505,0.005544722080230713,2.864600896835327,1.0,32,9,11,11,128,32
OpenBMI,3,0,1,1,11,12,48,4,16,0.0007511761505156755,-0.0007273289957083762,-0.0002816833439283073,-9.350177424494177e-05,4.76837158203125e-07,4.331387026468292e-05,0.0003554821014404297,1,0.3162603974342346,0.31661587953567505,0.005544722080230713,2.864600896835327,1.0,32,9,11,11,128,32
