dataset,method_id,subject_id,balanced_accuracy,accuracy,macro_f1,NLL,Brier,ECE,base_balanced_accuracy,delta_BA_vs_B_STRONG,OUTER_TEST_USED
OpenBMI_SSVEP_NEMAR_nm000273_offline,A3_KEEP_ACTION_PERSIST,35,0.98,0.98,0.97999799979998,0.0919828029231844,0.0189832761422853,0.0579410456878106,0.975,0.005,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A3_KEEP_ACTION_PERSIST,36,0.98,0.98,0.9799919967987194,0.070675531852578,0.0163634103056912,0.0423938648132422,0.98,0.0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A3_KEEP_ACTION_PERSIST,37,0.99,0.99,0.99,0.068715539505754,0.0134232800578192,0.0432329592218699,0.995,-0.005,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A3_KEEP_ACTION_PERSIST,38,0.8,0.8,0.7975503593481121,0.4567004410494574,0.1481831148996296,0.1246400862606046,0.8,0.0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A3_KEEP_ACTION_PERSIST,39,0.895,0.895,0.8949343339587242,0.2891998898898411,0.0843475418747314,0.0329217323252353,0.9,-0.005,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A3_KEEP_ACTION_PERSIST,4,0.73,0.73,0.72997299729973,0.4641409751805139,0.1540098807895685,0.1317252583386553,0.73,0.0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A3_KEEP_ACTION_PERSIST,40,0.78,0.78,0.7767857142857143,0.4462886613936084,0.1421184888352079,0.078759834123873,0.795,-0.015,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A3_KEEP_ACTION_PERSIST,41,0.76,0.76,0.7599039615846338,0.5114226537777707,0.1671737807151185,0.0797788643239379,0.76,0.0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A3_KEEP_ACTION_PERSIST,42,0.79,0.79,0.7899159663865546,0.4937154303010162,0.159626506273118,0.0661790312955544,0.76,0.03,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A3_KEEP_ACTION_PERSIST,43,0.87,0.87,0.8696741854636592,0.3026758445312237,0.0913836375333264,0.0654963684969371,0.87,0.0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A3_KEEP_ACTION_PERSIST,44,0.935,0.935,0.934868107918535,0.1747025139832081,0.0505248253550603,0.0633248392458727,0.925,0.01,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A3_KEEP_ACTION_PERSIST,45,0.8799999999999999,0.88,0.8795664391810518,0.3273509654046951,0.0967447762941903,0.1183580897240478,0.875,0.0049999999999998,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A3_KEEP_ACTION_PERSIST,46,0.715,0.715,0.6998025016458196,0.5955650630492454,0.1942305795527195,0.150564505011301,0.71,0.005,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A3_KEEP_ACTION_PERSIST,47,0.94,0.94,0.93999399939994,0.2215711499924822,0.0565996481548668,0.1068553923278649,0.93,0.01,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A3_KEEP_ACTION_PERSIST,48,0.74,0.74,0.7378768020969856,0.5577059470098203,0.1851658502648419,0.1403066682299966,0.755,-0.015,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A3_KEEP_ACTION_PERSIST,49,0.86,0.86,0.8585858585858586,0.3354577562642692,0.1020887200654567,0.1063539065479592,0.85,0.01,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A3_KEEP_ACTION_PERSIST,5,0.93,0.93,0.9298245614035088,0.2160640365276317,0.0515407732869017,0.1101353138062127,0.955,-0.025,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A3_KEEP_ACTION_PERSIST,50,0.67,0.67,0.648,0.6594867638671623,0.2259570297762027,0.2071114806485963,0.64,0.03,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A3_KEEP_ACTION_PERSIST,51,0.765,0.765,0.7649941248531213,0.574663724381116,0.1822624114702614,0.1164316540320946,0.765,0.0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A3_KEEP_ACTION_PERSIST,52,0.795,0.795,0.7949948748718718,0.4310992492135483,0.1415815414332899,0.0815434959384717,0.795,0.0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A3_KEEP_ACTION_PERSIST,53,0.79,0.79,0.78997899789979,0.4200709779219073,0.1346836420072389,0.0917387418543072,0.8,-0.01,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A3_KEEP_ACTION_PERSIST,54,0.69,0.69,0.6884735202492211,0.5845608110009998,0.1997198638235676,0.1092105829564239,0.6950000000000001,-0.0050000000000001,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A3_KEEP_ACTION_PERSIST,7,0.855,0.855,0.8549093183239524,0.3734761017492923,0.1143001244898308,0.0952538789073362,0.855,0.0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A3_KEEP_ACTION_PERSIST,8,0.8300000000000001,0.83,0.8295739348370927,0.4267460425880434,0.130459447899523,0.0867486347358028,0.8300000000000001,0.0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A3_KEEP_ACTION_PERSIST,9,0.88,0.88,0.8796992481203008,0.2802492070744064,0.0859050550328098,0.0564235141281993,0.88,0.0,False
