fold,seed,subject_id,method,perturbation,draw,BA,logit_RMS,margin_RMS
0,2,15,A2_SOURCE_ONLY,channel_dropout,28,0.8500000000000001,1.2754029035568237,2.208775043487549
0,2,15,PUD_SOURCE_ONLY,channel_dropout,28,0.83,1.074671983718872,1.876728892326355
0,2,15,IDENTITY_SOURCE_ONLY,channel_dropout,28,0.8400000000000001,1.2797393798828125,2.324007749557495
0,2,15,RANDOM_SOURCE_ONLY,channel_dropout,28,0.85,1.2215296030044556,2.2600767612457275
0,2,15,B0_VANILLA_EEGNET,channel_dropout,29,0.8400000000000001,1.2663475275039673,2.3353271484375
0,2,15,A2_SOURCE_ONLY,channel_dropout,29,0.79,1.2955049276351929,2.212406873703003
0,2,15,PUD_SOURCE_ONLY,channel_dropout,29,0.8300000000000001,1.0353543758392334,1.8179872035980225
0,2,15,IDENTITY_SOURCE_ONLY,channel_dropout,29,0.8,1.1525754928588867,2.1317317485809326
0,2,15,RANDOM_SOURCE_ONLY,channel_dropout,29,0.79,1.1683448553085327,2.1933794021606445
0,2,15,B0_VANILLA_EEGNET,channel_dropout,30,0.87,1.1561142206192017,2.143219470977783
0,2,15,A2_SOURCE_ONLY,channel_dropout,30,0.79,1.2500888109207153,2.096538782119751
0,2,15,PUD_SOURCE_ONLY,channel_dropout,30,0.72,1.0377615690231323,1.8343465328216553
0,2,15,IDENTITY_SOURCE_ONLY,channel_dropout,30,0.81,1.1530604362487793,2.143688440322876
0,2,15,RANDOM_SOURCE_ONLY,channel_dropout,30,0.77,1.136350393295288,2.1438698768615723
0,2,15,B0_VANILLA_EEGNET,channel_dropout,31,0.8400000000000001,1.2025126218795776,2.2181882858276367
0,2,15,A2_SOURCE_ONLY,channel_dropout,31,0.69,1.3627086877822876,2.341240644454956
0,2,15,PUD_SOURCE_ONLY,channel_dropout,31,0.73,1.1276811361312866,1.996445894241333
0,2,15,IDENTITY_SOURCE_ONLY,channel_dropout,31,0.78,1.1576720476150513,2.179624319076538
0,2,15,RANDOM_SOURCE_ONLY,channel_dropout,31,0.76,1.1789772510528564,2.2354609966278076
0,2,15,B0_VANILLA_EEGNET,temporal_mask,0,0.89,1.2988201379776,2.4201273918151855
0,2,15,A2_SOURCE_ONLY,temporal_mask,0,0.8400000000000001,1.3083986043930054,2.2679872512817383
0,2,15,PUD_SOURCE_ONLY,temporal_mask,0,0.8200000000000001,1.100817322731018,1.9453814029693604
0,2,15,IDENTITY_SOURCE_ONLY,temporal_mask,0,0.8400000000000001,1.2105634212493896,2.263244867324829
0,2,15,RANDOM_SOURCE_ONLY,temporal_mask,0,0.81,1.2065150737762451,2.259842872619629
0,2,15,B0_VANILLA_EEGNET,temporal_mask,1,0.9199999999999999,1.3315099477767944,2.4833178520202637
0,2,15,A2_SOURCE_ONLY,temporal_mask,1,0.9,1.3330870866775513,2.2892119884490967
0,2,15,PUD_SOURCE_ONLY,temporal_mask,1,0.84,1.1156929731369019,1.9592376947402954
0,2,15,IDENTITY_SOURCE_ONLY,temporal_mask,1,0.85,1.1903221607208252,2.206162214279175
0,2,15,RANDOM_SOURCE_ONLY,temporal_mask,1,0.87,1.1992100477218628,2.2303388118743896
0,2,15,B0_VANILLA_EEGNET,temporal_mask,2,0.89,1.3754429817199707,2.600752830505371
0,2,15,A2_SOURCE_ONLY,temporal_mask,2,0.85,1.3825697898864746,2.3928282260894775
0,2,15,PUD_SOURCE_ONLY,temporal_mask,2,0.8200000000000001,1.1336528062820435,2.028127908706665
0,2,15,IDENTITY_SOURCE_ONLY,temporal_mask,2,0.86,1.2087767124176025,2.2557899951934814
0,2,15,RANDOM_SOURCE_ONLY,temporal_mask,2,0.86,1.195310115814209,2.2530157566070557
0,2,15,B0_VANILLA_EEGNET,temporal_mask,3,0.84,1.409684181213379,2.660351514816284
0,2,15,A2_SOURCE_ONLY,temporal_mask,3,0.83,1.3692517280578613,2.4528026580810547
0,2,15,PUD_SOURCE_ONLY,temporal_mask,3,0.81,1.1181998252868652,2.025367498397827
0,2,15,IDENTITY_SOURCE_ONLY,temporal_mask,3,0.85,1.23312509059906,2.270066976547241
0,2,15,RANDOM_SOURCE_ONLY,temporal_mask,3,0.8200000000000001,1.2108941078186035,2.260801076889038
0,2,15,B0_VANILLA_EEGNET,temporal_mask,4,0.81,1.358689546585083,2.5691637992858887
0,2,15,A2_SOURCE_ONLY,temporal_mask,4,0.78,1.3608416318893433,2.3611361980438232
0,2,15,PUD_SOURCE_ONLY,temporal_mask,4,0.79,1.1065568923950195,1.9816631078720093
0,2,15,IDENTITY_SOURCE_ONLY,temporal_mask,4,0.82,1.2158464193344116,2.2538161277770996
0,2,15,RANDOM_SOURCE_ONLY,temporal_mask,4,0.81,1.1958779096603394,2.2454843521118164
0,2,15,B0_VANILLA_EEGNET,temporal_mask,5,0.9099999999999999,1.322723150253296,2.4625492095947266
0,2,15,A2_SOURCE_ONLY,temporal_mask,5,0.89,1.3262501955032349,2.294814109802246
0,2,15,PUD_SOURCE_ONLY,temporal_mask,5,0.8300000000000001,1.109658122062683,1.9530593156814575
0,2,15,IDENTITY_SOURCE_ONLY,temporal_mask,5,0.86,1.197554349899292,2.212463617324829
0,2,15,RANDOM_SOURCE_ONLY,temporal_mask,5,0.87,1.203356385231018,2.2348389625549316
0,2,15,B0_VANILLA_EEGNET,temporal_mask,6,0.89,1.3813899755477905,2.6011135578155518
0,2,15,A2_SOURCE_ONLY,temporal_mask,6,0.86,1.3586583137512207,2.3936405181884766
0,2,15,PUD_SOURCE_ONLY,temporal_mask,6,0.8200000000000001,1.1191322803497314,2.0134615898132324
0,2,15,IDENTITY_SOURCE_ONLY,temporal_mask,6,0.85,1.2033270597457886,2.239938735961914
0,2,15,RANDOM_SOURCE_ONLY,temporal_mask,6,0.86,1.1790997982025146,2.216312885284424
0,2,15,B0_VANILLA_EEGNET,temporal_mask,7,0.9,1.3746607303619385,2.5897233486175537
0,2,15,A2_SOURCE_ONLY,temporal_mask,7,0.87,1.361491084098816,2.381460428237915
0,2,15,PUD_SOURCE_ONLY,temporal_mask,7,0.83,1.12411367893219,2.0168628692626953
0,2,15,IDENTITY_SOURCE_ONLY,temporal_mask,7,0.86,1.2017775774002075,2.2401483058929443
0,2,15,RANDOM_SOURCE_ONLY,temporal_mask,7,0.86,1.1800456047058105,2.2216646671295166
0,2,15,B0_VANILLA_EEGNET,temporal_mask,8,0.89,1.3728495836257935,2.5910260677337646
0,2,15,A2_SOURCE_ONLY,temporal_mask,8,0.86,1.3728140592575073,2.3809356689453125
0,2,15,PUD_SOURCE_ONLY,temporal_mask,8,0.8,1.1296647787094116,2.0198702812194824
0,2,15,IDENTITY_SOURCE_ONLY,temporal_mask,8,0.87,1.2033658027648926,2.246530771255493
0,2,15,RANDOM_SOURCE_ONLY,temporal_mask,8,0.86,1.1874862909317017,2.238097667694092
0,2,15,B0_VANILLA_EEGNET,temporal_mask,9,0.79,1.25188148021698,2.338134765625
0,2,15,A2_SOURCE_ONLY,temporal_mask,9,0.8200000000000001,1.258169412612915,2.009422540664673
0,2,15,PUD_SOURCE_ONLY,temporal_mask,9,0.78,0.9988954067230225,1.6915602684020996
0,2,15,IDENTITY_SOURCE_ONLY,temporal_mask,9,0.78,1.0425621271133423,1.9522801637649536
0,2,15,RANDOM_SOURCE_ONLY,temporal_mask,9,0.77,1.0246211290359497,1.9285310506820679
0,2,15,B0_VANILLA_EEGNET,temporal_mask,10,0.8,1.4472159147262573,2.807229995727539
0,2,15,A2_SOURCE_ONLY,temporal_mask,10,0.76,1.4687541723251343,2.657360315322876
0,2,15,PUD_SOURCE_ONLY,temporal_mask,10,0.76,1.3137434720993042,2.392460584640503
0,2,15,IDENTITY_SOURCE_ONLY,temporal_mask,10,0.75,1.3413420915603638,2.5525710582733154
0,2,15,RANDOM_SOURCE_ONLY,temporal_mask,10,0.74,1.3878731727600098,2.655133008956909
0,2,15,B0_VANILLA_EEGNET,temporal_mask,11,0.8200000000000001,1.3597536087036133,2.570284843444824
0,2,15,A2_SOURCE_ONLY,temporal_mask,11,0.78,1.3574918508529663,2.3481924533843994
0,2,15,PUD_SOURCE_ONLY,temporal_mask,11,0.8,1.109742522239685,1.986820101737976
0,2,15,IDENTITY_SOURCE_ONLY,temporal_mask,11,0.83,1.2117985486984253,2.245344400405884
0,2,15,RANDOM_SOURCE_ONLY,temporal_mask,11,0.79,1.1936163902282715,2.240837574005127
0,2,15,B0_VANILLA_EEGNET,temporal_mask,12,0.9099999999999999,1.3457839488983154,2.5212509632110596
0,2,15,A2_SOURCE_ONLY,temporal_mask,12,0.91,1.3452941179275513,2.284576177597046
0,2,15,PUD_SOURCE_ONLY,temporal_mask,12,0.84,1.1211515665054321,1.9660096168518066
0,2,15,IDENTITY_SOURCE_ONLY,temporal_mask,12,0.86,1.2019109725952148,2.2229228019714355
0,2,15,RANDOM_SOURCE_ONLY,temporal_mask,12,0.87,1.2039506435394287,2.2352848052978516
0,2,15,B0_VANILLA_EEGNET,temporal_mask,13,0.9,1.2997806072235107,2.4359843730926514
0,2,15,A2_SOURCE_ONLY,temporal_mask,13,0.88,1.3299617767333984,2.2661900520324707
0,2,15,PUD_SOURCE_ONLY,temporal_mask,13,0.85,1.1130926609039307,1.9689347743988037
0,2,15,IDENTITY_SOURCE_ONLY,temporal_mask,13,0.8300000000000001,1.1855214834213257,2.222031354904175
0,2,15,RANDOM_SOURCE_ONLY,temporal_mask,13,0.85,1.1636143922805786,2.197274923324585
0,2,15,B0_VANILLA_EEGNET,temporal_mask,14,0.8200000000000001,1.3300224542617798,2.5052177906036377
0,2,15,A2_SOURCE_ONLY,temporal_mask,14,0.77,1.3146568536758423,2.1917335987091064
0,2,15,PUD_SOURCE_ONLY,temporal_mask,14,0.78,1.0994267463684082,1.9188858270645142
0,2,15,IDENTITY_SOURCE_ONLY,temporal_mask,14,0.8,1.1589405536651611,2.1939611434936523
0,2,15,RANDOM_SOURCE_ONLY,temporal_mask,14,0.77,1.1291600465774536,2.1324031352996826
0,2,15,B0_VANILLA_EEGNET,temporal_mask,15,0.8300000000000001,1.3593140840530396,2.5694375038146973
0,2,15,A2_SOURCE_ONLY,temporal_mask,15,0.8,1.3609336614608765,2.3667495250701904
0,2,15,PUD_SOURCE_ONLY,temporal_mask,15,0.78,1.1075615882873535,1.9826558828353882
0,2,15,IDENTITY_SOURCE_ONLY,temporal_mask,15,0.82,1.216886043548584,2.255009174346924
0,2,15,RANDOM_SOURCE_ONLY,temporal_mask,15,0.81,1.1969099044799805,2.245905637741089
0,2,15,B0_VANILLA_EEGNET,temporal_mask,16,0.89,1.3021273612976074,2.4315195083618164
0,2,15,A2_SOURCE_ONLY,temporal_mask,16,0.87,1.3280951976776123,2.2804296016693115
0,2,15,PUD_SOURCE_ONLY,temporal_mask,16,0.86,1.1149756908416748,1.9730548858642578
0,2,15,IDENTITY_SOURCE_ONLY,temporal_mask,16,0.85,1.1878021955490112,2.230186700820923
0,2,15,RANDOM_SOURCE_ONLY,temporal_mask,16,0.87,1.1691317558288574,2.2084715366363525
0,2,15,B0_VANILLA_EEGNET,temporal_mask,17,0.88,1.367828130722046,2.5698354244232178
0,2,15,A2_SOURCE_ONLY,temporal_mask,17,0.86,1.3557524681091309,2.311976194381714
0,2,15,PUD_SOURCE_ONLY,temporal_mask,17,0.85,1.1161211729049683,1.9965490102767944
0,2,15,IDENTITY_SOURCE_ONLY,temporal_mask,17,0.84,1.232069969177246,2.2867393493652344
0,2,15,RANDOM_SOURCE_ONLY,temporal_mask,17,0.84,1.1982343196868896,2.23811936378479
0,2,15,B0_VANILLA_EEGNET,temporal_mask,18,0.9,1.3787788152694702,2.5920047760009766
0,2,15,A2_SOURCE_ONLY,temporal_mask,18,0.86,1.3423752784729004,2.3029775619506836
0,2,15,PUD_SOURCE_ONLY,temporal_mask,18,0.86,1.1222424507141113,1.999832272529602
0,2,15,IDENTITY_SOURCE_ONLY,temporal_mask,18,0.85,1.2264693975448608,2.276247978210449
0,2,15,RANDOM_SOURCE_ONLY,temporal_mask,18,0.84,1.2010135650634766,2.240786552429199
0,2,15,B0_VANILLA_EEGNET,temporal_mask,19,0.86,1.3448959589004517,2.522916793823242
0,2,15,A2_SOURCE_ONLY,temporal_mask,19,0.84,1.367480754852295,2.3044071197509766
0,2,15,PUD_SOURCE_ONLY,temporal_mask,19,0.83,1.1041505336761475,1.9664764404296875
0,2,15,IDENTITY_SOURCE_ONLY,temporal_mask,19,0.83,1.2185897827148438,2.264068603515625
0,2,15,RANDOM_SOURCE_ONLY,temporal_mask,19,0.8200000000000001,1.1860023736953735,2.2183115482330322
0,2,15,B0_VANILLA_EEGNET,temporal_mask,20,0.85,1.4147018194198608,2.6546926498413086
0,2,15,A2_SOURCE_ONLY,temporal_mask,20,0.86,1.3555991649627686,2.427617311477661
0,2,15,PUD_SOURCE_ONLY,temporal_mask,20,0.81,1.1286773681640625,2.0325162410736084
0,2,15,IDENTITY_SOURCE_ONLY,temporal_mask,20,0.86,1.213419795036316,2.2513914108276367
0,2,15,RANDOM_SOURCE_ONLY,temporal_mask,20,0.86,1.1863960027694702,2.2267167568206787
0,2,15,B0_VANILLA_EEGNET,temporal_mask,21,0.78,1.1519672870635986,2.148482322692871
0,2,15,A2_SOURCE_ONLY,temporal_mask,21,0.76,1.2277015447616577,1.9274163246154785
0,2,15,PUD_SOURCE_ONLY,temporal_mask,21,0.78,0.9511652588844299,1.5868791341781616
0,2,15,IDENTITY_SOURCE_ONLY,temporal_mask,21,0.78,0.9522229433059692,1.7468963861465454
0,2,15,RANDOM_SOURCE_ONLY,temporal_mask,21,0.77,0.9684125781059265,1.8088619709014893
0,2,15,B0_VANILLA_EEGNET,temporal_mask,22,0.88,1.283470630645752,2.4190781116485596
0,2,15,A2_SOURCE_ONLY,temporal_mask,22,0.88,1.3260023593902588,2.310274839401245
0,2,15,PUD_SOURCE_ONLY,temporal_mask,22,0.86,1.105701208114624,1.9830962419509888
0,2,15,IDENTITY_SOURCE_ONLY,temporal_mask,22,0.85,1.1504356861114502,2.1573286056518555
0,2,15,RANDOM_SOURCE_ONLY,temporal_mask,22,0.86,1.1648719310760498,2.200265884399414
0,2,15,B0_VANILLA_EEGNET,temporal_mask,23,0.77,1.257569432258606,2.3450217247009277
0,2,15,A2_SOURCE_ONLY,temporal_mask,23,0.81,1.247083067893982,1.9874908924102783
0,2,15,PUD_SOURCE_ONLY,temporal_mask,23,0.78,1.005910873413086,1.699771761894226
0,2,15,IDENTITY_SOURCE_ONLY,temporal_mask,23,0.76,1.0440685749053955,1.9596333503723145
0,2,15,RANDOM_SOURCE_ONLY,temporal_mask,23,0.75,1.0223170518875122,1.9215315580368042
0,2,15,B0_VANILLA_EEGNET,temporal_mask,24,0.79,1.3833266496658325,2.661080837249756
0,2,15,A2_SOURCE_ONLY,temporal_mask,24,0.69,1.409595251083374,2.5425572395324707
0,2,15,PUD_SOURCE_ONLY,temporal_mask,24,0.7,1.2690821886062622,2.3008110523223877
0,2,15,IDENTITY_SOURCE_ONLY,temporal_mask,24,0.73,1.2940623760223389,2.4386065006256104
0,2,15,RANDOM_SOURCE_ONLY,temporal_mask,24,0.73,1.3246901035308838,2.5250656604766846
0,2,15,B0_VANILLA_EEGNET,temporal_mask,25,0.8200000000000001,1.3508470058441162,2.5622992515563965
0,2,15,A2_SOURCE_ONLY,temporal_mask,25,0.75,1.3527557849884033,2.3820996284484863
0,2,15,PUD_SOURCE_ONLY,temporal_mask,25,0.73,1.1811118125915527,2.111630916595459
0,2,15,IDENTITY_SOURCE_ONLY,temporal_mask,25,0.78,1.2378816604614258,2.310788869857788
0,2,15,RANDOM_SOURCE_ONLY,temporal_mask,25,0.75,1.2380187511444092,2.3410749435424805
0,2,15,B0_VANILLA_EEGNET,temporal_mask,26,0.78,1.3758751153945923,2.627185106277466
0,2,15,A2_SOURCE_ONLY,temporal_mask,26,0.77,1.379514217376709,2.375384569168091
0,2,15,PUD_SOURCE_ONLY,temporal_mask,26,0.78,1.1702370643615723,2.0793302059173584
0,2,15,IDENTITY_SOURCE_ONLY,temporal_mask,26,0.76,1.2431961297988892,2.3568837642669678
0,2,15,RANDOM_SOURCE_ONLY,temporal_mask,26,0.76,1.2320914268493652,2.3348548412323
0,2,15,B0_VANILLA_EEGNET,temporal_mask,27,0.8,1.1951824426651,2.2375729084014893
0,2,15,A2_SOURCE_ONLY,temporal_mask,27,0.81,1.2457023859024048,1.9798158407211304
0,2,15,PUD_SOURCE_ONLY,temporal_mask,27,0.76,0.9778143763542175,1.6463295221328735
0,2,15,IDENTITY_SOURCE_ONLY,temporal_mask,27,0.79,0.9894993901252747,1.8329534530639648
0,2,15,RANDOM_SOURCE_ONLY,temporal_mask,27,0.78,0.9939050078392029,1.8656104803085327
0,2,15,B0_VANILLA_EEGNET,temporal_mask,28,0.85,1.3335950374603271,2.5156378746032715
0,2,15,A2_SOURCE_ONLY,temporal_mask,28,0.8,1.3529771566390991,2.33007550239563
0,2,15,PUD_SOURCE_ONLY,temporal_mask,28,0.8200000000000001,1.1062805652618408,1.9755237102508545
0,2,15,IDENTITY_SOURCE_ONLY,temporal_mask,28,0.82,1.2100552320480347,2.2501277923583984
0,2,15,RANDOM_SOURCE_ONLY,temporal_mask,28,0.79,1.1868003606796265,2.2315454483032227
0,2,15,B0_VANILLA_EEGNET,temporal_mask,29,0.9199999999999999,1.3045769929885864,2.431950807571411
0,2,15,A2_SOURCE_ONLY,temporal_mask,29,0.86,1.3076891899108887,2.2839958667755127
0,2,15,PUD_SOURCE_ONLY,temporal_mask,29,0.8200000000000001,1.098304271697998,1.9356799125671387
0,2,15,IDENTITY_SOURCE_ONLY,temporal_mask,29,0.8400000000000001,1.2097868919372559,2.230177879333496
0,2,15,RANDOM_SOURCE_ONLY,temporal_mask,29,0.8600000000000001,1.2036715745925903,2.2357959747314453
0,2,15,B0_VANILLA_EEGNET,temporal_mask,30,0.79,1.3626315593719482,2.6058523654937744
0,2,15,A2_SOURCE_ONLY,temporal_mask,30,0.73,1.399641990661621,2.5115764141082764
0,2,15,PUD_SOURCE_ONLY,temporal_mask,30,0.69,1.2347792387008667,2.2390880584716797
0,2,15,IDENTITY_SOURCE_ONLY,temporal_mask,30,0.75,1.279559850692749,2.394721508026123
0,2,15,RANDOM_SOURCE_ONLY,temporal_mask,30,0.7,1.2977163791656494,2.4606425762176514
0,2,15,B0_VANILLA_EEGNET,temporal_mask,31,0.84,1.4192041158676147,2.6771907806396484
0,2,15,A2_SOURCE_ONLY,temporal_mask,31,0.85,1.3655987977981567,2.4564318656921387
0,2,15,PUD_SOURCE_ONLY,temporal_mask,31,0.8,1.1246262788772583,2.039597272872925
0,2,15,IDENTITY_SOURCE_ONLY,temporal_mask,31,0.85,1.2330491542816162,2.270547389984131
0,2,15,RANDOM_SOURCE_ONLY,temporal_mask,31,0.84,1.2074860334396362,2.256885051727295
0,2,15,B0_VANILLA_EEGNET,gaussian_noise,0,0.9,1.2790781259536743,2.3955929279327393
0,2,15,A2_SOURCE_ONLY,gaussian_noise,0,0.87,1.3141201734542847,2.2696921825408936
0,2,15,PUD_SOURCE_ONLY,gaussian_noise,0,0.85,1.0790635347366333,1.9087016582489014
0,2,15,IDENTITY_SOURCE_ONLY,gaussian_noise,0,0.84,1.2106791734695435,2.252073049545288
0,2,15,RANDOM_SOURCE_ONLY,gaussian_noise,0,0.84,1.1825212240219116,2.215566873550415
0,2,15,B0_VANILLA_EEGNET,gaussian_noise,1,0.9,1.2914729118347168,2.4226202964782715
0,2,15,A2_SOURCE_ONLY,gaussian_noise,1,0.87,1.3097891807556152,2.2553696632385254
0,2,15,PUD_SOURCE_ONLY,gaussian_noise,1,0.85,1.0788766145706177,1.90379798412323
0,2,15,IDENTITY_SOURCE_ONLY,gaussian_noise,1,0.84,1.207979440689087,2.2444369792938232
0,2,15,RANDOM_SOURCE_ONLY,gaussian_noise,1,0.86,1.1787610054016113,2.2041709423065186
0,2,15,B0_VANILLA_EEGNET,gaussian_noise,2,0.89,1.2895478010177612,2.4172749519348145
0,2,15,A2_SOURCE_ONLY,gaussian_noise,2,0.88,1.3142118453979492,2.2774057388305664
0,2,15,PUD_SOURCE_ONLY,gaussian_noise,2,0.84,1.0880502462387085,1.9279892444610596
0,2,15,IDENTITY_SOURCE_ONLY,gaussian_noise,2,0.86,1.2122398614883423,2.2561802864074707
0,2,15,RANDOM_SOURCE_ONLY,gaussian_noise,2,0.86,1.1811915636062622,2.211887836456299
0,2,15,B0_VANILLA_EEGNET,gaussian_noise,3,0.89,1.2828701734542847,2.4038245677948
0,2,15,A2_SOURCE_ONLY,gaussian_noise,3,0.88,1.3130568265914917,2.2646048069000244
0,2,15,PUD_SOURCE_ONLY,gaussian_noise,3,0.85,1.0809015035629272,1.911761999130249
0,2,15,IDENTITY_SOURCE_ONLY,gaussian_noise,3,0.84,1.2087630033493042,2.2475526332855225
0,2,15,RANDOM_SOURCE_ONLY,gaussian_noise,3,0.85,1.179050087928772,2.207068920135498
0,2,15,B0_VANILLA_EEGNET,gaussian_noise,4,0.89,1.2719056606292725,2.3798365592956543
0,2,15,A2_SOURCE_ONLY,gaussian_noise,4,0.86,1.3040440082550049,2.2544960975646973
0,2,15,PUD_SOURCE_ONLY,gaussian_noise,4,0.82,1.0790338516235352,1.9059613943099976
0,2,15,IDENTITY_SOURCE_ONLY,gaussian_noise,4,0.8200000000000001,1.2065614461898804,2.2398197650909424
0,2,15,RANDOM_SOURCE_ONLY,gaussian_noise,4,0.86,1.177386999130249,2.200655460357666
0,2,15,B0_VANILLA_EEGNET,gaussian_noise,5,0.9,1.2768431901931763,2.3904149532318115
0,2,15,A2_SOURCE_ONLY,gaussian_noise,5,0.87,1.3128623962402344,2.264432191848755
0,2,15,PUD_SOURCE_ONLY,gaussian_noise,5,0.84,1.0815750360488892,1.9163029193878174
0,2,15,IDENTITY_SOURCE_ONLY,gaussian_noise,5,0.83,1.206622838973999,2.2424840927124023
0,2,15,RANDOM_SOURCE_ONLY,gaussian_noise,5,0.84,1.1793254613876343,2.208583116531372
0,2,15,B0_VANILLA_EEGNET,gaussian_noise,6,0.9,1.277443289756775,2.393139123916626
0,2,15,A2_SOURCE_ONLY,gaussian_noise,6,0.86,1.3131829500198364,2.266662359237671
0,2,15,PUD_SOURCE_ONLY,gaussian_noise,6,0.84,1.0833157300949097,1.9146267175674438
0,2,15,IDENTITY_SOURCE_ONLY,gaussian_noise,6,0.84,1.2088474035263062,2.2473156452178955
0,2,15,RANDOM_SOURCE_ONLY,gaussian_noise,6,0.85,1.1824575662612915,2.21239972114563
0,2,15,B0_VANILLA_EEGNET,gaussian_noise,7,0.89,1.2815029621124268,2.402113199234009
0,2,15,A2_SOURCE_ONLY,gaussian_noise,7,0.86,1.314509630203247,2.276247262954712
0,2,15,PUD_SOURCE_ONLY,gaussian_noise,7,0.83,1.0835603475570679,1.9134306907653809
0,2,15,IDENTITY_SOURCE_ONLY,gaussian_noise,7,0.83,1.207551121711731,2.2449355125427246
0,2,15,RANDOM_SOURCE_ONLY,gaussian_noise,7,0.84,1.1797893047332764,2.207982063293457
0,2,15,B0_VANILLA_EEGNET,gaussian_noise,8,0.9,1.2777140140533447,2.3931691646575928
0,2,15,A2_SOURCE_ONLY,gaussian_noise,8,0.87,1.3085747957229614,2.251361131668091
0,2,15,PUD_SOURCE_ONLY,gaussian_noise,8,0.84,1.0762085914611816,1.9020718336105347
0,2,15,IDENTITY_SOURCE_ONLY,gaussian_noise,8,0.84,1.2027326822280884,2.235888957977295
0,2,15,RANDOM_SOURCE_ONLY,gaussian_noise,8,0.85,1.1752570867538452,2.2009170055389404
0,2,15,B0_VANILLA_EEGNET,gaussian_noise,9,0.89,1.2805497646331787,2.3994762897491455
0,2,15,A2_SOURCE_ONLY,gaussian_noise,9,0.87,1.3086551427841187,2.2577552795410156
0,2,15,PUD_SOURCE_ONLY,gaussian_noise,9,0.84,1.0784019231796265,1.9055495262145996
0,2,15,IDENTITY_SOURCE_ONLY,gaussian_noise,9,0.86,1.2056622505187988,2.237382173538208
0,2,15,RANDOM_SOURCE_ONLY,gaussian_noise,9,0.87,1.1782317161560059,2.203251838684082
0,2,15,B0_VANILLA_EEGNET,gaussian_noise,10,0.89,1.2778871059417725,2.393918514251709
0,2,15,A2_SOURCE_ONLY,gaussian_noise,10,0.86,1.3128702640533447,2.268825054168701
0,2,15,PUD_SOURCE_ONLY,gaussian_noise,10,0.84,1.0816686153411865,1.912309169769287
0,2,15,IDENTITY_SOURCE_ONLY,gaussian_noise,10,0.83,1.2056785821914673,2.240602493286133
0,2,15,RANDOM_SOURCE_ONLY,gaussian_noise,10,0.84,1.1790082454681396,2.2075321674346924
0,2,15,B0_VANILLA_EEGNET,gaussian_noise,11,0.89,1.286840558052063,2.413803815841675
0,2,15,A2_SOURCE_ONLY,gaussian_noise,11,0.85,1.310332179069519,2.261861801147461
0,2,15,PUD_SOURCE_ONLY,gaussian_noise,11,0.84,1.0868785381317139,1.9220808744430542
0,2,15,IDENTITY_SOURCE_ONLY,gaussian_noise,11,0.85,1.2116332054138184,2.2521519660949707
0,2,15,RANDOM_SOURCE_ONLY,gaussian_noise,11,0.85,1.1820130348205566,2.213012218475342
0,2,15,B0_VANILLA_EEGNET,gaussian_noise,12,0.89,1.2846142053604126,2.40897274017334
0,2,15,A2_SOURCE_ONLY,gaussian_noise,12,0.86,1.3131102323532104,2.270092487335205
0,2,15,PUD_SOURCE_ONLY,gaussian_noise,12,0.84,1.0837420225143433,1.914727807044983
0,2,15,IDENTITY_SOURCE_ONLY,gaussian_noise,12,0.84,1.2090556621551514,2.247722625732422
0,2,15,RANDOM_SOURCE_ONLY,gaussian_noise,12,0.84,1.1817455291748047,2.2121407985687256
0,2,15,B0_VANILLA_EEGNET,gaussian_noise,13,0.9,1.2792333364486694,2.3949971199035645
0,2,15,A2_SOURCE_ONLY,gaussian_noise,13,0.87,1.3130662441253662,2.2683043479919434
0,2,15,PUD_SOURCE_ONLY,gaussian_noise,13,0.84,1.0826363563537598,1.9095861911773682
0,2,15,IDENTITY_SOURCE_ONLY,gaussian_noise,13,0.84,1.2025656700134277,2.2318572998046875
0,2,15,RANDOM_SOURCE_ONLY,gaussian_noise,13,0.85,1.174489974975586,2.195657968521118
0,2,15,B0_VANILLA_EEGNET,gaussian_noise,14,0.89,1.278619408607483,2.3949413299560547
0,2,15,A2_SOURCE_ONLY,gaussian_noise,14,0.86,1.3106855154037476,2.2569491863250732
0,2,15,PUD_SOURCE_ONLY,gaussian_noise,14,0.85,1.0808968544006348,1.9088133573532104
0,2,15,IDENTITY_SOURCE_ONLY,gaussian_noise,14,0.85,1.2049226760864258,2.2390265464782715
0,2,15,RANDOM_SOURCE_ONLY,gaussian_noise,14,0.85,1.1756670475006104,2.2008097171783447
0,2,15,B0_VANILLA_EEGNET,gaussian_noise,15,0.9,1.2825947999954224,2.402982473373413
0,2,15,A2_SOURCE_ONLY,gaussian_noise,15,0.87,1.3117724657058716,2.267397403717041
0,2,15,PUD_SOURCE_ONLY,gaussian_noise,15,0.84,1.085861086845398,1.9187610149383545
0,2,15,IDENTITY_SOURCE_ONLY,gaussian_noise,15,0.86,1.2089215517044067,2.2438724040985107
0,2,15,RANDOM_SOURCE_ONLY,gaussian_noise,15,0.85,1.1846833229064941,2.2156424522399902
0,2,15,B0_VANILLA_EEGNET,gaussian_noise,16,0.9,1.2867039442062378,2.4132232666015625
0,2,15,A2_SOURCE_ONLY,gaussian_noise,16,0.86,1.3133862018585205,2.2692461013793945
0,2,15,PUD_SOURCE_ONLY,gaussian_noise,16,0.82,1.090749979019165,1.9324641227722168
