fold_observed,seed_observed,fold,seed,direction,rho,persistence_correlation,permutation_p95,P_pass,utility_harm_mean,matched_random_utility_mean,utility_specific_mean,utility_specific_CI95_L,utility_specific_CI95_U,U_pass,D_finite,D_finite_matched_random_mean,D_finite_ratio,D_pass,PUD_pass,D_flip_used,identity_used,provenance
1,0,1,0,25,-0.0047571206502359,0.4395891950561221,0.0054265263501812,False,0.0279714480186446,0.0178209036889578,0.0101505443296868,0.0043592017676888,0.015974484804805,True,0.4682355722964489,0.367798602497884,1.2730759962557028,True,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_final_v1\runtime\runs\fold-1\seed-0\certificate\PUD_CERTIFICATION.csv
1,0,1,0,26,-0.0088774279982464,0.3049421935237197,0.0078990384102914,False,0.0209695191317686,0.0123489637235597,0.0086205554082089,0.0041589917830471,0.0129949764442767,True,0.4307153758182248,0.3092120829666027,1.3929448412426544,True,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_final_v1\runtime\runs\fold-1\seed-0\certificate\PUD_CERTIFICATION.csv
1,0,1,0,27,-0.0111548435010703,0.0667598602447011,0.0065126779936829,False,0.0113963930104011,0.0107935714482958,0.0006028215621052,-0.0019903018875613,0.0032537928856093,False,0.3835347867180619,0.2913134658408767,1.3165707448881163,True,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_final_v1\runtime\runs\fold-1\seed-0\certificate\PUD_CERTIFICATION.csv
1,0,1,0,28,-0.0131542878924038,-0.2629337635857309,0.0077761597855099,False,0.0013003151868775,0.0109141838321606,-0.0096138686452831,-0.0121627326605516,-0.0074097708814988,False,0.1141081834135616,0.2856448173012936,0.3994757702647277,False,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_final_v1\runtime\runs\fold-1\seed-0\certificate\PUD_CERTIFICATION.csv
1,0,1,0,29,-0.0158435275555435,-0.3656286762542691,0.0090008099373805,False,2.7972700199889686e-05,0.006693727303746,-0.0066657546035461,-0.0076791778158687,-0.0057277869765279,False,0.0090897209394293,0.2237735461074362,0.0406201765022987,False,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_final_v1\runtime\runs\fold-1\seed-0\certificate\PUD_CERTIFICATION.csv
1,0,1,0,30,-0.0221809074613265,-0.359634452108911,0.0092365661769156,False,0.0047201564532976,0.0073689135980693,-0.0026487571447716,-0.0056474818400597,-8.117763308370044e-05,False,0.2272162750274227,0.239194056528394,0.9499244183788929,False,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_final_v1\runtime\runs\fold-1\seed-0\certificate\PUD_CERTIFICATION.csv
1,0,1,0,31,-0.0257592216927912,-0.4305935701114953,0.0145456752823147,False,7.094085671317159e-05,0.0099594664758416,-0.0098885256191284,-0.0112194734409938,-0.0086931205890024,False,0.0108290767199903,0.2787541084489318,0.0388481331458986,False,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_final_v1\runtime\runs\fold-1\seed-0\certificate\PUD_CERTIFICATION.csv
1,1,1,1,0,0.6748548800235525,0.9119383051000024,0.2183932541575659,True,0.0006184910581609,0.0721045482834469,-0.071486057225286,-0.094878064387041,-0.0510260027546726,False,0.0787867586644347,0.6939310890991025,0.1135368625243752,False,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_final_v1\runtime\runs\fold-1\seed-1\certificate\PUD_CERTIFICATION.csv
1,1,1,1,1,0.190595668986467,0.7894315395852035,0.0596793514476471,True,0.0016548183853561,0.0111739500618936,-0.0095191316765374,-0.0128606487772801,-0.0060990593485668,False,0.1978587904414414,0.294770876911095,0.6712291000888699,False,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_final_v1\runtime\runs\fold-1\seed-1\certificate\PUD_CERTIFICATION.csv
1,1,1,1,2,0.1832315905300628,0.7642585989792692,0.0532065937043925,True,0.0022715254397371,0.0154303982132011,-0.0131588727734639,-0.0151554833882165,-0.0112985682423793,False,0.0755113358428307,0.3491539742186149,0.216269443908867,False,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_final_v1\runtime\runs\fold-1\seed-1\certificate\PUD_CERTIFICATION.csv
1,1,1,1,3,0.1437463339686762,0.7312883091554379,0.0418736990155827,True,0.0026486978706909,0.0137342944863924,-0.0110855966157015,-0.0170790970016034,-0.0056830630984235,False,0.2734458293092494,0.3277492751912836,0.8343140626311341,False,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_final_v1\runtime\runs\fold-1\seed-1\certificate\PUD_CERTIFICATION.csv
1,1,1,1,4,0.1326542223702123,0.730846565369422,0.0359612913872207,True,-8.619687886712727e-05,0.0067071601764318,-0.0067933570552989,-0.0079281453859036,-0.0057488247447645,False,0.0653328781235433,0.2223807333154358,0.2937883923193649,False,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_final_v1\runtime\runs\fold-1\seed-1\certificate\PUD_CERTIFICATION.csv
1,1,1,1,5,0.0730597994915317,0.6283812607092265,0.0238247690063748,True,1.1260566045701396e-05,0.0061128279450683,-0.0061015673790226,-0.0067528702642788,-0.0054861112476208,False,0.0184313620627939,0.2152903966217225,0.0856116313222223,False,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_final_v1\runtime\runs\fold-1\seed-1\certificate\PUD_CERTIFICATION.csv
1,1,1,1,6,0.0666041516974667,0.9606631127399858,0.0179527306829551,True,0.3311043957534938,0.0512168399774438,0.2798875557760499,0.2517299449559028,0.3091167875878411,True,1.9057831512243248,0.8160706804647114,2.335316286745012,True,True,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_final_v1\runtime\runs\fold-1\seed-1\certificate\PUD_CERTIFICATION.csv
1,1,1,1,7,0.0618913874695588,0.7311180392536217,0.022426359393744,True,0.0204237298014192,0.0213083562990994,-0.0008846264976801,-0.0073343378090318,0.0057722368772278,False,0.488536257180077,0.3982543889030093,1.2266939694644643,True,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_final_v1\runtime\runs\fold-1\seed-1\certificate\PUD_CERTIFICATION.csv
1,1,1,1,8,0.0558116068927754,0.6352510157140459,0.0182970067067517,True,-8.403320686270255e-05,0.0119270787015028,-0.0120111119083655,-0.0135008671645214,-0.010534936680264,False,0.0621138728909885,0.2998706844045238,0.20713552915095,False,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_final_v1\runtime\runs\fold-1\seed-1\certificate\PUD_CERTIFICATION.csv
1,1,1,1,9,0.0486779622992492,0.6391821792045738,0.0164823780276395,True,0.0119907333646013,0.006122002185885,0.0058687311787162,0.0008417159029893,0.0108614786331255,True,0.3569078412942383,0.2175152001093863,1.640840921070127,True,True,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_final_v1\runtime\runs\fold-1\seed-1\certificate\PUD_CERTIFICATION.csv
1,1,1,1,10,0.0342447094134722,0.629647632620622,0.0121971063407108,True,0.0032979646360924,0.0105442606481036,-0.0072462960120112,-0.0093882843826408,-0.0051505554847072,False,0.1804573729970313,0.2863423844666798,0.630215374273487,False,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_final_v1\runtime\runs\fold-1\seed-1\certificate\PUD_CERTIFICATION.csv
1,1,1,1,11,0.0289244498038144,0.6190836014273557,0.010055047581541,True,-0.000224678817743,0.0058488564465815,-0.0060735352643245,-0.0072301078209385,-0.0049922891913261,False,0.0596392748336338,0.2082046556127854,0.286445443105507,False,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_final_v1\runtime\runs\fold-1\seed-1\certificate\PUD_CERTIFICATION.csv
1,1,1,1,12,0.0251003408174434,0.6950040937475308,0.0112202246645839,True,0.0374036857091257,0.0129250779164257,0.0244786077926999,0.0159512221491868,0.0325759601303681,True,0.6210094267992061,0.3214627174143771,1.9318241063665944,True,True,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_final_v1\runtime\runs\fold-1\seed-1\certificate\PUD_CERTIFICATION.csv
1,1,1,1,13,0.0209482004056247,0.6988589330265832,0.0090614740276561,True,0.0290449190210564,0.0097682276426964,0.01927669137836,0.0130414787182114,0.0257913279778759,True,0.4799275025018272,0.2741606727060435,1.7505337208462717,True,True,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_final_v1\runtime\runs\fold-1\seed-1\certificate\PUD_CERTIFICATION.csv
1,1,1,1,14,0.0155454683267107,0.4071105777885722,0.0086648241252672,True,0.0017617542173756,0.0077945629052113,-0.0060328086878357,-0.0079392875203149,-0.0042580387798521,False,0.1208132664244707,0.2381312046884919,0.5073390804977067,False,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_final_v1\runtime\runs\fold-1\seed-1\certificate\PUD_CERTIFICATION.csv
1,1,1,1,15,0.0121303783930103,0.5357039481075712,0.0080582516377613,True,0.017772975963803,0.0089517762808764,0.0088211996829266,0.0037365765433747,0.0141568081925454,True,0.34112744063695,0.266115942514309,1.281875251117688,True,True,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_final_v1\runtime\runs\fold-1\seed-1\certificate\PUD_CERTIFICATION.csv
1,1,1,1,16,0.0106859515155879,0.5734287270203261,0.0064491012193999,True,0.0158717543971672,0.0088223179301868,0.0070494364669804,0.003322418832912,0.0108918008667264,True,0.3502914862077362,0.2540423998428106,1.3788701666512362,True,True,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_final_v1\runtime\runs\fold-1\seed-1\certificate\PUD_CERTIFICATION.csv
1,1,1,1,17,0.0079598828355921,0.4154119849471258,0.0062105107856621,True,0.0082315583912987,0.0075008009537441,0.0007307574375545,-0.002404381431293,0.0042600101222692,False,0.2707995162765074,0.2402975281007767,1.1269342569472405,True,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_final_v1\runtime\runs\fold-1\seed-1\certificate\PUD_CERTIFICATION.csv
1,1,1,1,18,0.0043236754648984,0.2165339099167577,0.007454944128594,False,0.0030790431442745,0.006637622230978,-0.0035585790867035,-0.0058421748231364,-0.0013227860671516,False,0.1676766237504273,0.2190413853559975,0.7655020236377276,False,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_final_v1\runtime\runs\fold-1\seed-1\certificate\PUD_CERTIFICATION.csv
1,1,1,1,19,0.0020245052588429,0.1583359423375852,0.0068449747383233,False,0.0030997733718739,0.0067163873316398,-0.0036166139597659,-0.0062729863872021,-0.0010682042610452,False,0.1862174519716559,0.2248883922564606,0.8280438581253907,False,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_final_v1\runtime\runs\fold-1\seed-1\certificate\PUD_CERTIFICATION.csv
1,1,1,1,20,-3.6948670872540015e-05,0.0034523097106005,0.0043177058664039,False,0.0003896779282471,0.0051122286665737,-0.0047225507383265,-0.0054634973437545,-0.0039995994408425,False,0.064717715199964,0.1910851898058279,0.3386851449122102,False,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_final_v1\runtime\runs\fold-1\seed-1\certificate\PUD_CERTIFICATION.csv
1,1,1,1,21,-0.0012263612375927,-0.0378560247788086,0.006347622194536,False,-9.005447711647531e-06,0.0054039406519228,-0.0054129460996345,-0.0058843796671084,-0.0049453462383756,False,0.0023167672947286,0.2000099294124229,0.0115832613987453,False,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_final_v1\runtime\runs\fold-1\seed-1\certificate\PUD_CERTIFICATION.csv
1,1,1,1,22,-0.0031052980800852,-0.0820719435073779,0.0062732529088544,False,0.0008532337237914,0.0055234678469534,-0.0046702341231619,-0.0057804580107027,-0.0035800157331933,False,0.0664881658094549,0.201482981824793,0.3299939538678864,False,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_final_v1\runtime\runs\fold-1\seed-1\certificate\PUD_CERTIFICATION.csv
1,1,1,1,23,-0.0040015572071026,-0.113515201242472,0.0053673842748866,False,0.0004988292212216,0.0058620647558079,-0.0053632355345862,-0.0064808043604176,-0.0043007068502989,False,0.0960429998879384,0.2105836809434025,0.4560799747524185,False,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_final_v1\runtime\runs\fold-1\seed-1\certificate\PUD_CERTIFICATION.csv
1,1,1,1,24,-0.0075288311187987,-0.2354062550338817,0.0051398732247499,False,0.0008512385480918,0.0050391184244392,-0.0041878798763473,-0.0052950360275281,-0.0030999346083449,False,0.062139097547088,0.196160126041115,0.3167774144581441,False,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_final_v1\runtime\runs\fold-1\seed-1\certificate\PUD_CERTIFICATION.csv
1,1,1,1,25,-0.0078128302055468,-0.213119594807235,0.0064301604961262,False,0.0013019762528652,0.0049284594846483,-0.003626483231783,-0.004977375027681,-0.0023551971352728,False,0.0989517713578093,0.1925924711395564,0.513788367594634,False,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_final_v1\runtime\runs\fold-1\seed-1\certificate\PUD_CERTIFICATION.csv
1,1,1,1,26,-0.0097007656470088,0.1586873161815052,0.0068419391862564,False,0.01557392561985,0.0105583035384621,0.0050156220813879,0.0008236909364017,0.0093607403986889,True,0.4017901190082082,0.2809491200775121,1.4301170222471489,True,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_final_v1\runtime\runs\fold-1\seed-1\certificate\PUD_CERTIFICATION.csv
1,1,1,1,27,-0.0133570087412636,0.35147120445542,0.0057981268210786,False,0.0288189137399215,0.0133553857870544,0.015463527952867,0.0099630220817874,0.0207991148389203,True,0.5270258071137353,0.3171367102019469,1.6618252954006327,True,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_final_v1\runtime\runs\fold-1\seed-1\certificate\PUD_CERTIFICATION.csv
1,1,1,1,28,-0.0152726181368457,-0.2851672092468338,0.0074295322967156,False,0.0029240052332514,0.0055726811343847,-0.0026486759011333,-0.0040916796398777,-0.0012481451890579,False,0.1342492698134226,0.2025855531206947,0.6626793853036534,False,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_final_v1\runtime\runs\fold-1\seed-1\certificate\PUD_CERTIFICATION.csv
1,1,1,1,29,-0.0209782117045248,-0.4350617696068748,0.0102814607503313,False,9.566556206207248e-05,0.0041831164149989,-0.0040874508529369,-0.0052496452825579,-0.0028725850233262,False,0.0846867554841777,0.1801096191607306,0.470195627967004,False,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_final_v1\runtime\runs\fold-1\seed-1\certificate\PUD_CERTIFICATION.csv
1,1,1,1,30,-0.0251160287248386,-0.4724755513105288,0.0117723495597644,False,0.0012928304879655,0.0071980484825034,-0.0059052179945378,-0.0070194073177797,-0.0047041131869102,False,0.0774852183891511,0.2259115482276059,0.3429891875694852,False,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_final_v1\runtime\runs\fold-1\seed-1\certificate\PUD_CERTIFICATION.csv
1,1,1,1,31,-0.0305134412919785,-0.5162895048465442,0.0132680423520464,False,2.8197900413071043e-05,0.0078335257491471,-0.007805327848734,-0.008787453155144,-0.0068807681304625,False,0.023712381864621,0.2431563084269337,0.0975190897494085,False,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_final_v1\runtime\runs\fold-1\seed-1\certificate\PUD_CERTIFICATION.csv
1,2,1,2,0,0.6592083850607452,0.9079335230730504,0.194883595683944,True,0.0007719413287777,0.0672065038843732,-0.0664345625555955,-0.0877967309623006,-0.0479597587113565,False,0.1205824293019954,0.6844745106015862,0.1761678885544113,False,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_final_v1\runtime\runs\fold-1\seed-2\certificate\PUD_CERTIFICATION.csv
1,2,1,2,1,0.2331929897715174,0.7382750721252653,0.0944980072233874,True,0.0002661358286838,0.0241213167289621,-0.0238551809002783,-0.0276567299723472,-0.0204630948322079,False,0.0178977662773446,0.4244000998928641,0.0421719181542671,False,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_final_v1\runtime\runs\fold-1\seed-2\certificate\PUD_CERTIFICATION.csv
1,2,1,2,2,0.2141450862612469,0.850853708308462,0.0627994134254046,True,0.0013473528803045,0.0084102139611262,-0.0070628610808216,-0.0086792900313291,-0.0055855184587807,False,0.1088620649710937,0.2526649543130315,0.4308554198467208,False,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_final_v1\runtime\runs\fold-1\seed-2\certificate\PUD_CERTIFICATION.csv
1,2,1,2,3,0.1309919292556368,0.7223518886604665,0.0363903240104017,True,-0.0009433722978461,0.0067871674299734,-0.0077305397278195,-0.0086808300863853,-0.0068168472172802,False,0.0394659606287549,0.2419996214414206,0.1630827370459676,False,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_final_v1\runtime\runs\fold-1\seed-2\certificate\PUD_CERTIFICATION.csv
1,2,1,2,4,0.1128656641601774,0.8102514617950213,0.0321281332822195,True,0.0178575755441428,0.0128793894620657,0.004978186082077,-0.0004866002396278,0.0104276557230309,False,0.4359922520127011,0.3278980361239033,1.329658015542222,True,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_final_v1\runtime\runs\fold-1\seed-2\certificate\PUD_CERTIFICATION.csv
1,2,1,2,5,0.1021694613884141,0.7234182996580074,0.029620634889573,True,0.0025653451419381,0.0093970501157472,-0.006831704973809,-0.009738287764725,-0.0041269721660296,False,0.1863760361214913,0.2605444676944838,0.715332924819717,False,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_final_v1\runtime\runs\fold-1\seed-2\certificate\PUD_CERTIFICATION.csv
1,2,1,2,6,0.0898174583957993,0.76306072551752,0.0352462688203958,True,0.0604921744315676,0.0273985661292916,0.0330936083022759,0.0207048336864736,0.0467210180336436,True,0.8075038117432297,0.4761830575381057,1.6957844235745634,True,True,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_final_v1\runtime\runs\fold-1\seed-2\certificate\PUD_CERTIFICATION.csv
1,2,1,2,7,0.0649635706842854,0.8813426644358696,0.0219761637004682,True,0.2188217234681698,0.0484841738685347,0.170337549599635,0.1502372293163966,0.1903504153925895,True,1.5088244607764512,0.705795606166705,2.1377640319569733,True,True,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_final_v1\runtime\runs\fold-1\seed-2\certificate\PUD_CERTIFICATION.csv
1,2,1,2,8,0.0598230670723161,0.8660478496367858,0.0198038548255094,True,0.0672314333278322,0.0243110363519016,0.0429203969759306,0.0335865490516619,0.0519100387705158,True,0.8428706302712478,0.4524869467857202,1.862751260027834,True,True,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_final_v1\runtime\runs\fold-1\seed-2\certificate\PUD_CERTIFICATION.csv
1,2,1,2,9,0.0539015822561932,0.6168715642986274,0.0217747007291138,True,0.0129634826882322,0.0107883923780943,0.0021750903101379,-0.0019160115973647,0.0061788054719216,False,0.3379864846063664,0.2911727785423127,1.160776382663295,True,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_final_v1\runtime\runs\fold-1\seed-2\certificate\PUD_CERTIFICATION.csv
1,2,1,2,10,0.0452419542880937,0.590907769105985,0.0190473140318382,True,0.0048489113984239,0.0118984689685717,-0.0070495575701478,-0.0102066618930597,-0.0040261294703281,False,0.234841835475931,0.3027688230145693,0.7756473507994922,False,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_final_v1\runtime\runs\fold-1\seed-2\certificate\PUD_CERTIFICATION.csv
1,2,1,2,11,0.0372720820806395,0.4378553762544058,0.0167465452188086,True,0.0004726227786582,0.0070715305752058,-0.0065989077965475,-0.0075296068842746,-0.0056774550623205,False,0.0386447126134772,0.2322752118980074,0.1663746738091288,False,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_final_v1\runtime\runs\fold-1\seed-2\certificate\PUD_CERTIFICATION.csv
1,2,1,2,12,0.03084430140584,0.7465921713448239,0.00941434049689,True,0.0282578794548647,0.0111150031662514,0.0171428762886133,0.0117256174576195,0.0227707232210447,True,0.4606689891579132,0.294606363679584,1.5636763015035888,True,True,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_final_v1\runtime\runs\fold-1\seed-2\certificate\PUD_CERTIFICATION.csv
1,2,1,2,13,0.029722822780523,0.7677616621289339,0.0095568744190678,True,0.0419165006424248,0.0223233083861849,0.0195931922562399,0.0105830448205166,0.0288832907071316,True,0.6142452958110662,0.4135985915871619,1.4851242443885837,True,True,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_final_v1\runtime\runs\fold-1\seed-2\certificate\PUD_CERTIFICATION.csv
1,2,1,2,14,0.0227149763380804,0.5444204978374392,0.0103324747769788,True,0.0064401534935522,0.0116939138869053,-0.005253760393353,-0.0078888285267207,-0.0024532480162565,False,0.255631724724161,0.2949186844969794,0.8667871456166735,False,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_final_v1\runtime\runs\fold-1\seed-2\certificate\PUD_CERTIFICATION.csv
1,2,1,2,15,0.0195043973086293,0.4434307723135523,0.0101373156058273,True,0.0002933325030497,0.0075008347509669,-0.0072075022479171,-0.0083557783803388,-0.0061741613948565,False,0.01847676810306,0.2347335142132834,0.0787138051632104,False,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_final_v1\runtime\runs\fold-1\seed-2\certificate\PUD_CERTIFICATION.csv
1,2,1,2,16,0.017960719495121,0.4935969532615128,0.0075247846850942,True,0.0007232595066348,0.0059418842130857,-0.0052186247064509,-0.0069970762380759,-0.0035815087242721,False,0.1011521812466073,0.2098568038605629,0.4820057266945551,False,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_final_v1\runtime\runs\fold-1\seed-2\certificate\PUD_CERTIFICATION.csv
1,2,1,2,17,0.0121860084080105,0.5494814929062245,0.0064818241028162,True,0.0111315076833852,0.0128755327552944,-0.0017440250719092,-0.0065216302254501,0.0029118117834522,False,0.3615098470688909,0.316533775894209,1.142089326952943,True,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_final_v1\runtime\runs\fold-1\seed-2\certificate\PUD_CERTIFICATION.csv
1,2,1,2,18,0.0078511178619498,0.3837827767687841,0.0059179638876194,True,0.0050122958426811,0.0120764751087829,-0.0070641792661017,-0.0091388250446043,-0.0050280676493396,False,0.1696860450402949,0.296488910055002,0.5723183541968443,False,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_final_v1\runtime\runs\fold-1\seed-2\certificate\PUD_CERTIFICATION.csv
1,2,1,2,19,0.0054181269759818,0.3917325366811588,0.0056305269660454,False,0.0049990464076555,0.0096635463698011,-0.0046644999621455,-0.0073202569936421,-0.001969307423646,False,0.2347461329143739,0.2696025683122863,0.8707117828434876,False,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_final_v1\runtime\runs\fold-1\seed-2\certificate\PUD_CERTIFICATION.csv
1,2,1,2,20,0.0038899725263732,0.2358892841071184,0.0060145955745015,False,0.0028127585895029,0.0051813318361044,-0.0023685732466015,-0.0044226153068445,-0.0004894041072123,False,0.169814788533692,0.1964454267237517,0.8644374743958353,False,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_final_v1\runtime\runs\fold-1\seed-2\certificate\PUD_CERTIFICATION.csv
1,2,1,2,21,0.0005768157760578,0.3849258572002256,0.0073576777407778,False,0.0165794261718901,0.0151281320855168,0.0014512940863733,-0.0027394675852132,0.0056968825431035,False,0.417665567797207,0.3360127800854959,1.2430050062111777,True,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_final_v1\runtime\runs\fold-1\seed-2\certificate\PUD_CERTIFICATION.csv
