method,fold,seed,subject_id,protected_logit_RMS,adaptive_logit_RMS,protected_margin_RMS,adaptive_margin_RMS,R_P,prediction_disagreement,combined_BA,protected_only_BA,adaptive_only_BA,protected_erase_harm
A2_SOURCE_ONLY,3,0,35,1.448366641998291,0.9660398364067078,2.8135223388671875,1.6130262613296509,0.635601818561554,0.35,0.88,0.8300000000000001,0.72,0.16000000000000003
PUD_SOURCE_ONLY,3,0,1,1.3134856224060059,0.6450692415237427,2.5447194576263428,0.8785525560379028,0.7433587908744812,0.43,0.64,0.64,0.6100000000000001,0.029999999999999916
PUD_SOURCE_ONLY,3,0,5,1.1231216192245483,0.6454555988311768,2.1905548572540283,0.9117316603660583,0.7061097621917725,0.43,0.73,0.71,0.6799999999999999,0.050000000000000044
PUD_SOURCE_ONLY,3,0,6,1.6198067665100098,0.6995996236801147,3.157120704650879,1.1627157926559448,0.7308425903320312,0.26,0.96,0.94,0.78,0.17999999999999994
PUD_SOURCE_ONLY,3,0,7,1.1867223978042603,0.6843295693397522,2.3316292762756348,0.8037945628166199,0.7436408400535583,0.44,0.75,0.72,0.6,0.15000000000000002
PUD_SOURCE_ONLY,3,0,20,1.516614556312561,0.6494970917701721,2.970810890197754,0.7807766199111938,0.7918810248374939,0.34,0.85,0.84,0.74,0.10999999999999999
PUD_SOURCE_ONLY,3,0,23,1.0914781093597412,0.6280931830406189,2.083563804626465,0.9226207137107849,0.6930924654006958,0.58,0.61,0.62,0.48,0.13
PUD_SOURCE_ONLY,3,0,26,1.653944492340088,0.7009114623069763,3.2371439933776855,1.019848108291626,0.760429859161377,0.28,0.85,0.83,0.6699999999999999,0.18000000000000005
PUD_SOURCE_ONLY,3,0,35,1.936887264251709,0.7548545002937317,3.825284957885742,1.2473771572113037,0.7540980577468872,0.46,0.85,0.8300000000000001,0.59,0.26
IDENTITY_SOURCE_ONLY,3,0,1,0.43262794613838196,1.2959975004196167,0.5790396928787231,2.3752763271331787,0.19599787890911102,0.44,0.6799999999999999,0.5700000000000001,0.6699999999999999,0.010000000000000009
IDENTITY_SOURCE_ONLY,3,0,5,0.4879171848297119,1.3485379219055176,0.7219061851501465,2.4571027755737305,0.22708529233932495,0.56,0.8,0.55,0.77,0.030000000000000027
IDENTITY_SOURCE_ONLY,3,0,6,0.5164134502410889,1.6965630054473877,0.808628499507904,3.1666483879089355,0.20341438055038452,0.18,0.94,0.87,0.91,0.029999999999999916
IDENTITY_SOURCE_ONLY,3,0,7,0.4101225435733795,1.2587101459503174,0.5448594093322754,2.2516701221466064,0.1948341280221939,0.36,0.78,0.66,0.8,-0.020000000000000018
IDENTITY_SOURCE_ONLY,3,0,20,0.4253329932689667,1.5295644998550415,0.5089811682701111,2.8555078506469727,0.15128037333488464,0.28,0.88,0.8,0.8400000000000001,0.039999999999999925
IDENTITY_SOURCE_ONLY,3,0,23,0.404413104057312,1.1967439651489258,0.5357593297958374,2.1639909744262695,0.19844771921634674,0.56,0.5900000000000001,0.63,0.5900000000000001,0.0
IDENTITY_SOURCE_ONLY,3,0,26,0.5203515291213989,1.6035009622573853,0.7830458879470825,3.0134127140045166,0.2062569260597229,0.44,0.8200000000000001,0.65,0.81,0.010000000000000009
IDENTITY_SOURCE_ONLY,3,0,35,0.4533170759677887,1.8595025539398193,0.5929006338119507,3.555741786956787,0.14291436970233917,0.48,0.83,0.52,0.82,0.010000000000000009
RANDOM_SOURCE_ONLY,3,0,1,0.5392846465110779,1.273266315460205,0.9600430727005005,2.3575572967529297,0.2893787622451782,0.46,0.67,0.59,0.69,-0.019999999999999907
RANDOM_SOURCE_ONLY,3,0,5,0.546877384185791,1.3284436464309692,0.9930400848388672,2.414808511734009,0.29139795899391174,0.48,0.79,0.45,0.8300000000000001,-0.040000000000000036
RANDOM_SOURCE_ONLY,3,0,6,0.574182391166687,1.7117372751235962,1.027375340461731,3.2222959995269775,0.24175406992435455,0.31,0.95,0.73,0.94,0.010000000000000009
RANDOM_SOURCE_ONLY,3,0,7,0.47928300499916077,1.149598479270935,0.805230438709259,2.059307336807251,0.28110310435295105,0.36,0.78,0.7,0.72,0.06000000000000005
RANDOM_SOURCE_ONLY,3,0,20,0.46672523021698,1.511460542678833,0.7409731149673462,2.8571112155914307,0.20593544840812683,0.37,0.87,0.72,0.85,0.020000000000000018
RANDOM_SOURCE_ONLY,3,0,23,0.5347318053245544,1.0838840007781982,0.9646239280700684,1.9662353992462158,0.32912665605545044,0.53,0.63,0.55,0.62,0.010000000000000009
RANDOM_SOURCE_ONLY,3,0,26,0.6638866066932678,1.63347327709198,1.2133077383041382,3.1130895614624023,0.2804429829120636,0.46,0.8500000000000001,0.64,0.8,0.050000000000000044
RANDOM_SOURCE_ONLY,3,0,35,0.7988255023956299,1.785313367843628,1.5091758966445923,3.4315531253814697,0.30545610189437866,0.31,0.8200000000000001,0.66,0.81,0.010000000000000009
A2_SOURCE_ONLY,3,1,1,0.9565374255180359,0.8880794048309326,1.6515898704528809,1.5267237424850464,0.5196434259414673,0.53,0.7,0.64,0.65,0.04999999999999993
A2_SOURCE_ONLY,3,1,5,0.9295048713684082,0.8793460130691528,1.5812400579452515,1.521014928817749,0.5097066760063171,0.44,0.73,0.6599999999999999,0.66,0.06999999999999995
A2_SOURCE_ONLY,3,1,6,1.1389997005462646,1.1368889808654785,2.0696327686309814,2.0935311317443848,0.49712976813316345,0.1,0.97,0.9299999999999999,0.95,0.020000000000000018
A2_SOURCE_ONLY,3,1,7,1.031178593635559,0.9053917527198792,1.8288602828979492,1.528926134109497,0.5446624755859375,0.42,0.8200000000000001,0.79,0.63,0.19000000000000006
A2_SOURCE_ONLY,3,1,20,1.0268296003341675,0.8590960502624512,1.843730092048645,1.5092792510986328,0.5498732328414917,0.28,0.87,0.8400000000000001,0.8200000000000001,0.04999999999999993
A2_SOURCE_ONLY,3,1,23,0.8845791816711426,0.9133127331733704,1.4016213417053223,1.6682425737380981,0.4565744400024414,0.48,0.6,0.6699999999999999,0.5700000000000001,0.029999999999999916
A2_SOURCE_ONLY,3,1,26,1.0959359407424927,1.1581681966781616,1.911285638809204,2.0866434574127197,0.47806891798973083,0.26,0.87,0.81,0.79,0.07999999999999996
A2_SOURCE_ONLY,3,1,35,1.244667410850525,1.1672768592834473,2.170109272003174,2.0996217727661133,0.50825434923172,0.24,0.8200000000000001,0.8400000000000001,0.74,0.08000000000000007
PUD_SOURCE_ONLY,3,1,1,1.3303098678588867,0.6197872161865234,2.20683217048645,0.8486961126327515,0.7222424745559692,0.42,0.7,0.73,0.53,0.16999999999999993
PUD_SOURCE_ONLY,3,1,5,1.363250494003296,0.6656792759895325,2.3131396770477295,0.9713396430015564,0.7042637467384338,0.48,0.73,0.72,0.6599999999999999,0.07000000000000006
PUD_SOURCE_ONLY,3,1,6,1.6627963781356812,0.7781053781509399,3.005448579788208,1.1143728494644165,0.7295094132423401,0.23,0.98,0.95,0.8,0.17999999999999994
PUD_SOURCE_ONLY,3,1,7,1.394884467124939,0.5642746686935425,2.3029327392578125,0.6941769123077393,0.768384575843811,0.35,0.8,0.8,0.5900000000000001,0.20999999999999996
PUD_SOURCE_ONLY,3,1,20,1.552976131439209,0.6479845643043518,2.7509398460388184,0.8740041255950928,0.7588917016983032,0.36,0.86,0.8400000000000001,0.6799999999999999,0.18000000000000005
PUD_SOURCE_ONLY,3,1,23,1.186425805091858,0.5774168372154236,1.8503509759902954,0.8697177767753601,0.6802589297294617,0.42,0.65,0.71,0.53,0.12
PUD_SOURCE_ONLY,3,1,26,1.6284515857696533,0.8675800561904907,2.9329733848571777,1.2285048961639404,0.704791247844696,0.28,0.8500000000000001,0.8400000000000001,0.74,0.1100000000000001
PUD_SOURCE_ONLY,3,1,35,1.976271390914917,0.6323001384735107,3.7228095531463623,0.9848967790603638,0.7907904982566833,0.35,0.8300000000000001,0.83,0.64,0.19000000000000006
IDENTITY_SOURCE_ONLY,3,1,1,0.9272941946983337,1.2924195528030396,0.6389051079750061,2.393698215484619,0.21067877113819122,0.47,0.64,0.64,0.63,0.010000000000000009
IDENTITY_SOURCE_ONLY,3,1,5,0.957945704460144,1.3343431949615479,0.8426568508148193,2.4942145347595215,0.2525290250778198,0.54,0.78,0.47,0.73,0.050000000000000044
IDENTITY_SOURCE_ONLY,3,1,6,0.9782312512397766,1.7591301202774048,0.757879912853241,3.3927688598632812,0.18259312212467194,0.43,0.9299999999999999,0.58,0.9299999999999999,0.0
IDENTITY_SOURCE_ONLY,3,1,7,0.9653702974319458,1.318326473236084,0.5494416952133179,2.434861898422241,0.18411053717136383,0.44,0.81,0.51,0.77,0.040000000000000036
IDENTITY_SOURCE_ONLY,3,1,20,0.9711437821388245,1.4656383991241455,0.6722354292869568,2.8047163486480713,0.1933404505252838,0.36,0.86,0.6499999999999999,0.8300000000000001,0.029999999999999916
IDENTITY_SOURCE_ONLY,3,1,23,0.9377000331878662,1.1369892358779907,0.6048853397369385,2.107515335083008,0.22300736606121063,0.53,0.6,0.53,0.58,0.020000000000000018
IDENTITY_SOURCE_ONLY,3,1,26,0.9893795847892761,1.736910343170166,0.8686403036117554,3.3421239852905273,0.20629040896892548,0.53,0.85,0.5700000000000001,0.86,-0.010000000000000009
IDENTITY_SOURCE_ONLY,3,1,35,0.9716320633888245,1.9756526947021484,0.7338724136352539,3.802788496017456,0.16176487505435944,0.52,0.8400000000000001,0.39,0.8300000000000001,0.010000000000000009
RANDOM_SOURCE_ONLY,3,1,1,0.953758180141449,1.2340075969696045,0.9010188579559326,2.2363741397857666,0.2871871292591095,0.43,0.66,0.54,0.6499999999999999,0.01000000000000012
RANDOM_SOURCE_ONLY,3,1,5,1.0022916793823242,1.2438654899597168,1.2264447212219238,2.2706687450408936,0.3507020175457001,0.56,0.72,0.62,0.7,0.020000000000000018
RANDOM_SOURCE_ONLY,3,1,6,1.0144708156585693,1.629022240638733,1.1387213468551636,3.1401162147521973,0.26612865924835205,0.33,0.96,0.75,0.9199999999999999,0.040000000000000036
RANDOM_SOURCE_ONLY,3,1,7,0.9367931485176086,1.2551149129867554,0.8595774173736572,2.2774767875671387,0.2740078270435333,0.38,0.76,0.7,0.72,0.040000000000000036
RANDOM_SOURCE_ONLY,3,1,20,0.9803257584571838,1.3936315774917603,0.9704596996307373,2.63702654838562,0.2690127193927765,0.34,0.8300000000000001,0.7,0.8200000000000001,0.010000000000000009
RANDOM_SOURCE_ONLY,3,1,23,0.9243640303611755,1.1547757387161255,0.839432418346405,2.114213466644287,0.28420209884643555,0.53,0.6,0.51,0.6,0.0
RANDOM_SOURCE_ONLY,3,1,26,1.0046398639678955,1.6183719635009766,1.114476203918457,3.1044461727142334,0.2641613185405731,0.29,0.8200000000000001,0.74,0.85,-0.029999999999999916
RANDOM_SOURCE_ONLY,3,1,35,0.9612312316894531,1.73678719997406,0.9169854521751404,3.326331853866577,0.21610109508037567,0.26,0.8300000000000001,0.78,0.8,0.030000000000000027
A2_SOURCE_ONLY,3,2,1,0.8376197814941406,0.8561210036277771,1.350128173828125,1.5886889696121216,0.4594121277332306,0.29,0.6799999999999999,0.6499999999999999,0.6599999999999999,0.020000000000000018
A2_SOURCE_ONLY,3,2,5,0.8631412982940674,0.728239893913269,1.5606799125671387,1.3004035949707031,0.5454856157302856,0.41,0.76,0.6599999999999999,0.6699999999999999,0.09000000000000008
A2_SOURCE_ONLY,3,2,6,1.1677219867706299,1.0133992433547974,2.18979549407959,1.9343559741973877,0.5309687852859497,0.15,0.96,0.89,0.96,0.0
A2_SOURCE_ONLY,3,2,7,0.7320846915245056,0.7770233750343323,1.2729179859161377,1.4005770683288574,0.4761250615119934,0.25,0.71,0.71,0.7,0.010000000000000009
A2_SOURCE_ONLY,3,2,20,0.9351818561553955,0.843830406665802,1.5865126848220825,1.5562655925750732,0.5048121213912964,0.21,0.91,0.85,0.8400000000000001,0.06999999999999995
A2_SOURCE_ONLY,3,2,23,0.8302705883979797,0.7174574732780457,1.4755189418792725,1.1950620412826538,0.5525085926055908,0.45,0.65,0.59,0.6000000000000001,0.04999999999999993
A2_SOURCE_ONLY,3,2,26,0.9114396572113037,1.0650964975357056,1.6325569152832031,2.006394863128662,0.4486338496208191,0.17,0.8400000000000001,0.8200000000000001,0.8500000000000001,-0.010000000000000009
A2_SOURCE_ONLY,3,2,35,1.1793079376220703,1.1610363721847534,2.188009023666382,2.2470548152923584,0.4933432936668396,0.14,0.84,0.8300000000000001,0.81,0.029999999999999916
PUD_SOURCE_ONLY,3,2,1,1.0952434539794922,0.7454923987388611,1.97074556350708,1.3551256656646729,0.5925501585006714,0.38,0.73,0.66,0.6000000000000001,0.1299999999999999
PUD_SOURCE_ONLY,3,2,5,1.2182036638259888,0.6996502876281738,2.2738921642303467,1.2703137397766113,0.6415801644325256,0.4,0.7,0.63,0.71,-0.010000000000000009
PUD_SOURCE_ONLY,3,2,6,1.5235133171081543,0.9045942425727844,2.9272334575653076,1.645688772201538,0.640123188495636,0.25,0.94,0.9099999999999999,0.84,0.09999999999999998
PUD_SOURCE_ONLY,3,2,7,0.9690226316452026,0.6832693815231323,1.7480398416519165,1.1334842443466187,0.6066372394561768,0.32,0.76,0.72,0.66,0.09999999999999998
PUD_SOURCE_ONLY,3,2,20,1.2411680221557617,0.7391945123672485,2.316697835922241,1.2743651866912842,0.6451287269592285,0.23,0.8500000000000001,0.8400000000000001,0.81,0.040000000000000036
PUD_SOURCE_ONLY,3,2,23,1.0317349433898926,0.6855752468109131,1.829412579536438,1.1469770669937134,0.6146414875984192,0.48,0.64,0.62,0.5800000000000001,0.05999999999999994
PUD_SOURCE_ONLY,3,2,26,1.4404410123825073,0.968987762928009,2.744913339614868,1.7919832468032837,0.6050200462341309,0.23,0.86,0.8200000000000001,0.87,-0.010000000000000009
PUD_SOURCE_ONLY,3,2,35,2.2247629165649414,0.9569349884986877,4.379258632659912,1.808263897895813,0.7077564001083374,0.11,0.8,0.81,0.86,-0.05999999999999994
IDENTITY_SOURCE_ONLY,3,2,1,0.6475997567176819,1.3519858121871948,0.4600890278816223,2.5876877307891846,0.15095891058444977,0.51,0.73,0.46,0.73,0.0
IDENTITY_SOURCE_ONLY,3,2,5,0.6174129843711853,1.3472052812576294,0.44364267587661743,2.583051919937134,0.1465766280889511,0.5,0.76,0.5,0.76,0.0
IDENTITY_SOURCE_ONLY,3,2,6,0.6351233720779419,1.8516935110092163,0.3623120188713074,3.655869483947754,0.09016816318035126,0.47,0.95,0.5700000000000001,0.92,0.029999999999999916
IDENTITY_SOURCE_ONLY,3,2,7,0.6110392212867737,1.4271385669708252,0.23577381670475006,2.7383947372436523,0.07927385717630386,0.47,0.72,0.44000000000000006,0.75,-0.030000000000000027
IDENTITY_SOURCE_ONLY,3,2,20,0.614475429058075,1.5818614959716797,0.2891015410423279,3.07456636428833,0.08594829589128494,0.45,0.86,0.5700000000000001,0.8600000000000001,-1.1102230246251565e-16
IDENTITY_SOURCE_ONLY,3,2,23,0.6297416687011719,1.2039899826049805,0.36776676774024963,2.314678430557251,0.13710130751132965,0.57,0.6699999999999999,0.45,0.6799999999999999,-0.010000000000000009
IDENTITY_SOURCE_ONLY,3,2,26,0.6488080620765686,1.7594178915023804,0.5067615509033203,3.4478466510772705,0.12814456224441528,0.64,0.86,0.31,0.87,-0.010000000000000009
IDENTITY_SOURCE_ONLY,3,2,35,0.6546194553375244,2.1189498901367188,0.5522391200065613,4.196811676025391,0.11628410965204239,0.65,0.8200000000000001,0.32,0.81,0.010000000000000009
RANDOM_SOURCE_ONLY,3,2,1,0.9333505034446716,0.9699723124504089,1.6543225049972534,1.8599720001220703,0.4707409739494324,0.41,0.71,0.71,0.6000000000000001,0.10999999999999988
RANDOM_SOURCE_ONLY,3,2,5,0.9070696830749512,0.9900816082954407,1.612420678138733,1.8655328750610352,0.4636119306087494,0.34,0.73,0.69,0.75,-0.020000000000000018
RANDOM_SOURCE_ONLY,3,2,6,1.2259217500686646,1.3279246091842651,2.303874969482422,2.609225273132324,0.468924880027771,0.19,0.94,0.9099999999999999,0.8600000000000001,0.07999999999999985
RANDOM_SOURCE_ONLY,3,2,7,0.7650147676467896,0.9823700785636902,1.296743392944336,1.8698029518127441,0.4095134735107422,0.41,0.77,0.5800000000000001,0.79,-0.020000000000000018
RANDOM_SOURCE_ONLY,3,2,20,0.927901029586792,1.1167808771133423,1.6535807847976685,2.147512435913086,0.43502768874168396,0.26,0.88,0.84,0.82,0.06000000000000005
RANDOM_SOURCE_ONLY,3,2,23,0.9013193845748901,0.9819133877754211,1.574824333190918,1.8589144945144653,0.45863255858421326,0.6,0.61,0.51,0.63,-0.020000000000000018
RANDOM_SOURCE_ONLY,3,2,26,1.1307423114776611,1.3483161926269531,2.1121129989624023,2.653548002243042,0.44319412112236023,0.31,0.85,0.81,0.8200000000000001,0.029999999999999916
RANDOM_SOURCE_ONLY,3,2,35,1.313301920890808,1.6473280191421509,2.5501866340637207,3.2665486335754395,0.4384223222732544,0.23,0.81,0.77,0.84,-0.029999999999999916
A2_SOURCE_ONLY,4,0,3,1.2590446472167969,1.296249508857727,2.350273609161377,2.506804943084717,0.4838862717151642,0.54,0.85,0.66,0.8,0.04999999999999993
A2_SOURCE_ONLY,4,0,8,1.1848516464233398,1.1553843021392822,2.1967251300811768,2.2366373538970947,0.4954986572265625,0.77,0.75,0.59,0.58,0.17000000000000004
A2_SOURCE_ONLY,4,0,11,1.0025264024734497,0.9772318005561829,1.7206778526306152,1.8473674058914185,0.48224666714668274,0.47,0.7,0.72,0.5900000000000001,0.10999999999999988
A2_SOURCE_ONLY,4,0,27,1.1499167680740356,1.1338672637939453,2.114534854888916,2.1491825580596924,0.49593690037727356,0.12,0.87,0.8300000000000001,0.9099999999999999,-0.039999999999999925
A2_SOURCE_ONLY,4,0,28,1.1659854650497437,0.9292106628417969,2.1451151371002197,1.7172982692718506,0.5553820729255676,0.45,0.8600000000000001,0.65,0.8200000000000001,0.040000000000000036
A2_SOURCE_ONLY,4,0,30,0.9161216020584106,0.8723699450492859,1.602895736694336,1.5646588802337646,0.5060356855392456,0.59,0.7,0.61,0.6799999999999999,0.020000000000000018
A2_SOURCE_ONLY,4,0,38,0.8963612914085388,0.963344156742096,1.5410672426223755,1.7983671426773071,0.46147552132606506,0.65,0.76,0.68,0.59,0.17000000000000004
A2_SOURCE_ONLY,4,0,52,1.4154342412948608,1.3873525857925415,2.633422613143921,2.6799778938293457,0.4956190884113312,0.95,0.8,0.53,0.5,0.30000000000000004
PUD_SOURCE_ONLY,4,0,3,1.2757179737091064,0.6802355647087097,2.527984142303467,1.2516840696334839,0.6688375473022461,0.32,0.81,0.77,0.75,0.06000000000000005
PUD_SOURCE_ONLY,4,0,8,1.0286483764648438,0.6426585912704468,2.014772415161133,1.1374577283859253,0.639157772064209,0.52,0.69,0.6100000000000001,0.67,0.019999999999999907
PUD_SOURCE_ONLY,4,0,11,1.1054508686065674,0.7040037512779236,2.1817033290863037,1.2607768774032593,0.6337592005729675,0.47,0.72,0.74,0.63,0.08999999999999997
PUD_SOURCE_ONLY,4,0,27,1.5020078420639038,0.7566476464271545,2.987234354019165,1.3473707437515259,0.6891595125198364,0.19,0.89,0.9099999999999999,0.78,0.10999999999999999
PUD_SOURCE_ONLY,4,0,28,1.0873150825500488,0.7177709341049194,2.145892858505249,1.2585757970809937,0.6303165555000305,0.36,0.8400000000000001,0.79,0.71,0.13000000000000012
PUD_SOURCE_ONLY,4,0,30,0.9439652562141418,0.688505232334137,1.8480160236358643,1.1297874450683594,0.6205970644950867,0.46,0.72,0.63,0.75,-0.030000000000000027
PUD_SOURCE_ONLY,4,0,38,0.9616299867630005,0.6186827421188354,1.9042251110076904,1.0778859853744507,0.6385493874549866,0.61,0.69,0.78,0.43,0.25999999999999995
PUD_SOURCE_ONLY,4,0,52,0.8844971656799316,0.5581443905830383,1.7310466766357422,1.001144289970398,0.6335745453834534,0.41,0.76,0.78,0.61,0.15000000000000002
IDENTITY_SOURCE_ONLY,4,0,3,0.3036978244781494,1.7855175733566284,0.5289381146430969,3.5125935077667236,0.13087566196918488,0.29,0.87,0.78,0.8500000000000001,0.019999999999999907
IDENTITY_SOURCE_ONLY,4,0,8,0.2553406059741974,1.2795162200927734,0.40691256523132324,2.4752235412597656,0.14118437469005585,0.49,0.72,0.6699999999999999,0.7,0.020000000000000018
IDENTITY_SOURCE_ONLY,4,0,11,0.18068917095661163,1.2883129119873047,0.2695161700248718,2.480175733566284,0.09801685810089111,0.35,0.74,0.5800000000000001,0.73,0.010000000000000009
IDENTITY_SOURCE_ONLY,4,0,27,0.25652915239334106,1.853554129600525,0.45384758710861206,3.6516835689544678,0.11054539680480957,0.48,0.9199999999999999,0.58,0.8999999999999999,0.020000000000000018
IDENTITY_SOURCE_ONLY,4,0,28,0.2911671996116638,1.4098706245422363,0.5071520209312439,2.752692461013794,0.15557552874088287,0.33,0.87,0.6799999999999999,0.85,0.020000000000000018
IDENTITY_SOURCE_ONLY,4,0,30,0.22293303906917572,1.061743974685669,0.3611602187156677,1.9807120561599731,0.15421858429908752,0.41,0.7,0.6000000000000001,0.71,-0.010000000000000009
IDENTITY_SOURCE_ONLY,4,0,38,0.22068127989768982,1.1189883947372437,0.3668977618217468,2.1000173091888428,0.14872735738754272,0.68,0.6799999999999999,0.51,0.65,0.029999999999999916
IDENTITY_SOURCE_ONLY,4,0,52,0.25183311104774475,1.16951584815979,0.3779032528400421,2.2565765380859375,0.14344511926174164,0.41,0.78,0.61,0.78,0.0
RANDOM_SOURCE_ONLY,4,0,3,0.41717299818992615,1.5783370733261108,0.7388789057731628,3.1015753746032715,0.19239361584186554,0.36,0.8500000000000001,0.65,0.8500000000000001,0.0
RANDOM_SOURCE_ONLY,4,0,8,0.4558456540107727,1.1847645044326782,0.7978641986846924,2.30320143699646,0.2572871148586273,0.45,0.7,0.5700000000000001,0.7,0.0
RANDOM_SOURCE_ONLY,4,0,11,0.44571805000305176,1.1282532215118408,0.7934083342552185,2.1973166465759277,0.26528963446617126,0.39,0.72,0.6,0.73,-0.010000000000000009
RANDOM_SOURCE_ONLY,4,0,27,0.4309099316596985,1.6710140705108643,0.766349196434021,3.290761709213257,0.18889038264751434,0.33,0.89,0.69,0.8999999999999999,-0.009999999999999898
RANDOM_SOURCE_ONLY,4,0,28,0.4832659661769867,1.2596601247787476,0.8473122119903564,2.4550671577453613,0.256576269865036,0.39,0.87,0.63,0.86,0.010000000000000009
RANDOM_SOURCE_ONLY,4,0,30,0.5161904096603394,0.9778949618339539,0.9055984020233154,1.8315269947052002,0.3308574855327606,0.4,0.73,0.5800000000000001,0.72,0.010000000000000009
RANDOM_SOURCE_ONLY,4,0,38,0.47656652331352234,0.9516623616218567,0.8840922713279724,1.8032385110855103,0.3289852738380432,0.44,0.6499999999999999,0.66,0.62,0.029999999999999916
RANDOM_SOURCE_ONLY,4,0,52,0.4138805866241455,1.0938661098480225,0.6477319002151489,2.1108756065368652,0.2348039448261261,0.45,0.77,0.59,0.74,0.030000000000000027
A2_SOURCE_ONLY,4,1,3,1.349692940711975,1.065503478050232,2.5728020668029785,1.8547865152359009,0.5810843110084534,0.47,0.9099999999999999,0.67,0.8,0.10999999999999988
A2_SOURCE_ONLY,4,1,8,1.0421935319900513,1.0948539972305298,1.9486310482025146,1.9681880474090576,0.49750345945358276,0.65,0.77,0.6499999999999999,0.64,0.13
A2_SOURCE_ONLY,4,1,11,0.8847754001617432,0.9416653513908386,1.5598068237304688,1.525546908378601,0.5055519938468933,0.35,0.75,0.7,0.69,0.06000000000000005
A2_SOURCE_ONLY,4,1,27,1.2768701314926147,0.9447034001350403,2.471614360809326,1.4941960573196411,0.6232306361198425,0.2,0.89,0.87,0.81,0.07999999999999996
A2_SOURCE_ONLY,4,1,28,1.0722154378890991,0.966431736946106,2.0217950344085693,1.5538122653961182,0.5654410123825073,0.25,0.87,0.82,0.83,0.040000000000000036
A2_SOURCE_ONLY,4,1,30,0.7503118515014648,0.9115065932273865,1.3472702503204346,1.457449197769165,0.4803583025932312,0.52,0.74,0.6799999999999999,0.64,0.09999999999999998
A2_SOURCE_ONLY,4,1,38,0.9112504124641418,0.8006739020347595,1.609670639038086,1.2901345491409302,0.5550961494445801,0.44,0.7,0.81,0.55,0.1499999999999999
A2_SOURCE_ONLY,4,1,52,0.8935388922691345,1.2087440490722656,1.657052993774414,2.2229723930358887,0.4270727336406708,0.66,0.79,0.71,0.55,0.24
PUD_SOURCE_ONLY,4,1,3,1.5429714918136597,0.7464051842689514,2.995368719100952,0.9268023371696472,0.7637016773223877,0.34,0.8200000000000001,0.81,0.75,0.07000000000000006
PUD_SOURCE_ONLY,4,1,8,1.3408865928649902,0.6972768902778625,2.5932164192199707,0.9385017156600952,0.7342647910118103,0.5,0.7,0.6599999999999999,0.66,0.039999999999999925
PUD_SOURCE_ONLY,4,1,11,1.1736186742782593,0.8480173349380493,2.273607015609741,0.9293670058250427,0.7098424434661865,0.42,0.73,0.72,0.66,0.06999999999999995
PUD_SOURCE_ONLY,4,1,27,1.7317835092544556,0.775192379951477,3.4153289794921875,0.9338229298591614,0.7852861881256104,0.35,0.88,0.85,0.74,0.14
PUD_SOURCE_ONLY,4,1,28,1.4520823955535889,0.7653043270111084,2.836972951889038,1.0608036518096924,0.7278438806533813,0.46,0.87,0.84,0.54,0.32999999999999996
PUD_SOURCE_ONLY,4,1,30,1.1928505897521973,0.7176153659820557,2.309220552444458,0.8209269642829895,0.737735390663147,0.52,0.69,0.7,0.46,0.22999999999999993
PUD_SOURCE_ONLY,4,1,38,1.1033127307891846,0.7834377288818359,2.1525168418884277,1.0413825511932373,0.6739463806152344,0.48,0.77,0.76,0.52,0.25
PUD_SOURCE_ONLY,4,1,52,1.0050169229507446,0.8410784602165222,1.9249448776245117,1.0716490745544434,0.6423776149749756,0.45,0.78,0.81,0.52,0.26
IDENTITY_SOURCE_ONLY,4,1,3,0.6073591709136963,1.8418694734573364,1.0843634605407715,3.4638750553131104,0.23841392993927002,0.24,0.87,0.9,0.8200000000000001,0.04999999999999993
IDENTITY_SOURCE_ONLY,4,1,8,0.473551481962204,1.4625506401062012,0.7639938592910767,2.7258598804473877,0.218918576836586,0.47,0.79,0.6799999999999999,0.73,0.06000000000000005
IDENTITY_SOURCE_ONLY,4,1,11,0.30285048484802246,1.4087777137756348,0.4921816885471344,2.6177287101745605,0.15826232731342316,0.39,0.73,0.57,0.72,0.010000000000000009
IDENTITY_SOURCE_ONLY,4,1,27,0.30821123719215393,1.9695287942886353,0.4806707501411438,3.7273976802825928,0.11422598361968994,0.49,0.9299999999999999,0.56,0.9099999999999999,0.020000000000000018
IDENTITY_SOURCE_ONLY,4,1,28,0.4869198501110077,1.7272803783416748,0.8142727613449097,3.151904344558716,0.20530419051647186,0.18,0.88,0.9199999999999999,0.86,0.020000000000000018
IDENTITY_SOURCE_ONLY,4,1,30,0.32053354382514954,1.3296403884887695,0.45435184240341187,2.43658185005188,0.15716439485549927,0.3,0.7,0.7,0.6799999999999999,0.020000000000000018
IDENTITY_SOURCE_ONLY,4,1,38,0.27634698152542114,1.2412123680114746,0.4368557035923004,2.2671732902526855,0.16155733168125153,0.36,0.67,0.51,0.73,-0.05999999999999994
IDENTITY_SOURCE_ONLY,4,1,52,0.40587103366851807,1.4916350841522217,0.5684779286384583,2.711366653442383,0.17332465946674347,0.49,0.78,0.6599999999999999,0.77,0.010000000000000009
RANDOM_SOURCE_ONLY,4,1,3,0.9112550616264343,1.33107590675354,1.6140741109848022,2.390342950820923,0.40307343006134033,0.21,0.86,0.9099999999999999,0.82,0.040000000000000036
RANDOM_SOURCE_ONLY,4,1,8,0.7367233037948608,1.107335090637207,1.22189199924469,1.9822773933410645,0.38134440779685974,0.3,0.79,0.8,0.72,0.07000000000000006
