method,fold,seed,subject_id,NLL,Brier,ECE,confidence,entropy,margin_mean,margin_std,overconfident_error_fraction
A2_SOURCE_ONLY,2,0,45,0.4924194823767809,0.3263068044924163,0.0674201416969299,0.8069221377372742,0.4292534291744232,0.20283493399620056,2.166538953781128,0.08
A2_SOURCE_ONLY,2,0,53,0.4619918282813453,0.2980999504161336,0.07780459523200989,0.8254582285881042,0.3879188299179077,0.5484548211097717,2.3426058292388916,0.09
PUD_SOURCE_ONLY,2,0,9,0.9066204686837861,0.5643509599154239,0.20843962728977206,0.7784396409988403,0.45534566044807434,0.16719502210617065,2.1184537410736084,0.14
PUD_SOURCE_ONLY,2,0,10,0.590514522965418,0.40582915915428475,0.07663771212100982,0.7250404357910156,0.5343538522720337,0.13480587303638458,1.4320378303527832,0.05
PUD_SOURCE_ONLY,2,0,16,0.37174603780378424,0.23131915877165973,0.05584613144397734,0.8936397433280945,0.2569798529148102,-0.041329413652420044,3.8920609951019287,0.09
PUD_SOURCE_ONLY,2,0,21,0.46082735522516644,0.2882206365229509,0.07552720546722412,0.8235465288162231,0.39120033383369446,0.7156623601913452,2.3334243297576904,0.09
PUD_SOURCE_ONLY,2,0,22,0.769955879633909,0.5070065189734535,0.1746518337726593,0.8026964068412781,0.4214683175086975,-0.15401621162891388,2.2337965965270996,0.16
PUD_SOURCE_ONLY,2,0,31,0.3745678686833294,0.22326608116340543,0.059604879617691064,0.8690070509910583,0.31994208693504333,0.40712058544158936,2.795761823654175,0.07
PUD_SOURCE_ONLY,2,0,45,0.5764812646091564,0.39646748955314776,0.08404436171054841,0.782698392868042,0.46948471665382385,-0.013653172180056572,1.9062328338623047,0.12
PUD_SOURCE_ONLY,2,0,53,0.5378068747503515,0.3592519347770105,0.07645946264266969,0.796359658241272,0.43266355991363525,0.7262890338897705,1.9656596183776855,0.09
B0_VANILLA_EEGNET,2,1,9,0.5692383377816864,0.37503012097434424,0.10500325679779057,0.8250031471252441,0.38023489713668823,-0.5679017901420593,2.5487658977508545,0.09
B0_VANILLA_EEGNET,2,1,10,0.6095327893510207,0.40678785266299394,0.17020786583423614,0.8102079033851624,0.4001891016960144,0.6351022720336914,2.3724865913391113,0.07
B0_VANILLA_EEGNET,2,1,16,0.3042217655651203,0.18496668683436407,0.03305233240127564,0.8733261823654175,0.28073540329933167,-0.14553172886371613,3.5654842853546143,0.04
B0_VANILLA_EEGNET,2,1,21,0.034799344067572846,0.008605038503567667,0.03224770367145538,0.9677522778511047,0.11335298418998718,-0.24968542158603668,4.333122253417969,0.0
B0_VANILLA_EEGNET,2,1,22,0.6024224002436993,0.4011479586258848,0.11660748124122622,0.8126656413078308,0.4024939239025116,-0.3705989122390747,2.315258741378784,0.13
B0_VANILLA_EEGNET,2,1,31,0.2735187967905995,0.16592878279568243,0.047285045385360734,0.8427150845527649,0.3516113758087158,0.05767522007226944,2.6469244956970215,0.02
B0_VANILLA_EEGNET,2,1,45,0.3603094982752215,0.2156080731776413,0.08017891108989714,0.804421067237854,0.42737194895744324,0.29928866028785706,2.144569158554077,0.04
B0_VANILLA_EEGNET,2,1,53,0.5114892572176937,0.3217147634314149,0.11214053273200991,0.8527230024337769,0.33908453583717346,0.298529714345932,2.6670355796813965,0.09
A2_SOURCE_ONLY,2,1,9,0.8977703980193656,0.5876319927716969,0.2399564176797867,0.7699563503265381,0.46880683302879333,0.04626249149441719,1.9078565835952759,0.18
A2_SOURCE_ONLY,2,1,10,0.5397338333905134,0.3685163973440829,0.07585005164146423,0.7440178394317627,0.4982891380786896,0.16543246805667877,1.7531081438064575,0.06
A2_SOURCE_ONLY,2,1,16,0.37245961602716365,0.2486427037313802,0.06809310972690583,0.8668733239173889,0.29822495579719543,-0.2809208929538727,3.5562124252319336,0.04
A2_SOURCE_ONLY,2,1,21,0.42326467195242073,0.2635505238018449,0.07054134666919709,0.8097861409187317,0.4098341464996338,0.49105602502822876,2.2734391689300537,0.07
A2_SOURCE_ONLY,2,1,22,0.706908337174861,0.47562793032867107,0.17841485738754273,0.775145947933197,0.46509918570518494,-0.4664246439933777,1.9398728609085083,0.12
A2_SOURCE_ONLY,2,1,31,0.34242398831290366,0.2226398263482437,0.06802828431129455,0.8370777368545532,0.37385404109954834,0.11424238234758377,2.506118059158325,0.04
A2_SOURCE_ONLY,2,1,45,0.5502186793353299,0.36734387367151283,0.07085528552532194,0.7665660977363586,0.4724706709384918,-0.14541763067245483,1.8225632905960083,0.07
A2_SOURCE_ONLY,2,1,53,0.5049895620198015,0.3336940292072235,0.10857069969177244,0.8197353482246399,0.4039839506149292,0.6839696764945984,2.104320526123047,0.11
PUD_SOURCE_ONLY,2,1,9,0.9848652984593004,0.6092242254873581,0.20256488800048827,0.7825648784637451,0.45017144083976746,0.2434709668159485,2.084355115890503,0.23
PUD_SOURCE_ONLY,2,1,10,0.5977507698558973,0.4092178353042138,0.07641267299652102,0.7561617493629456,0.49041447043418884,0.25683799386024475,1.778538465499878,0.08
PUD_SOURCE_ONLY,2,1,16,0.44815271607528345,0.28592873713151573,0.0937145781517029,0.8746548295021057,0.2713642418384552,-0.030184855684638023,3.8082830905914307,0.1
PUD_SOURCE_ONLY,2,1,21,0.4984560326841559,0.297526814140646,0.11016677081584929,0.8216752409934998,0.38124361634254456,0.8372751474380493,2.3974039554595947,0.09
PUD_SOURCE_ONLY,2,1,22,0.6997794699534627,0.47662615080310167,0.17635800361633303,0.8163580298423767,0.41678446531295776,-0.1995532363653183,2.1722397804260254,0.17
PUD_SOURCE_ONLY,2,1,31,0.38647280952949603,0.24555557857677945,0.0809873867034912,0.8539695739746094,0.3353803753852844,-0.04565523937344551,2.7588045597076416,0.08
PUD_SOURCE_ONLY,2,1,45,0.5203491368348108,0.34681241985858974,0.07163807332515719,0.7718731760978699,0.4719456136226654,-0.024757862091064453,1.896321415901184,0.07
PUD_SOURCE_ONLY,2,1,53,0.5843322606595391,0.37705969156747116,0.10082577466964723,0.816500186920166,0.4057162404060364,0.7153240442276001,2.1670336723327637,0.1
B0_VANILLA_EEGNET,2,2,9,0.8148451215211054,0.5380572361200909,0.19087733924388883,0.7899873852729797,0.4536862075328827,0.09672845900058746,1.9915640354156494,0.16
B0_VANILLA_EEGNET,2,2,10,0.5486643074342369,0.37235119198886957,0.07598110675811767,0.7570773363113403,0.4872661232948303,0.06593261659145355,1.8622347116470337,0.07
B0_VANILLA_EEGNET,2,2,16,0.34888817567632957,0.22987996918990228,0.046828924417495726,0.8668290972709656,0.3016263246536255,-0.4662998914718628,3.384004592895508,0.05
B0_VANILLA_EEGNET,2,2,21,0.28524097097343737,0.1653127923996451,0.07421559810638428,0.835784375667572,0.38088521361351013,0.39052024483680725,2.4138495922088623,0.03
B0_VANILLA_EEGNET,2,2,22,0.7375534919003917,0.4774883520736525,0.14678976297378538,0.8013042211532593,0.4274325668811798,-0.6816909909248352,2.099433183670044,0.14
B0_VANILLA_EEGNET,2,2,31,0.37324931367547437,0.24016996179847339,0.041380890607833884,0.8339491486549377,0.3815295398235321,-0.10904256999492645,2.3996119499206543,0.04
B0_VANILLA_EEGNET,2,2,45,0.4924746343762046,0.33091963390919155,0.04925544440746307,0.7697854042053223,0.4805658459663391,-0.05694203823804855,1.7747169733047485,0.06
B0_VANILLA_EEGNET,2,2,53,0.514406530927227,0.330197793982989,0.11977795600891114,0.8362149000167847,0.3773142695426941,0.7272628545761108,2.2968056201934814,0.11
A2_SOURCE_ONLY,2,2,9,0.8842736093855291,0.5918117500901385,0.23939351975917816,0.7935630679130554,0.4445109963417053,0.1695648431777954,1.9973477125167847,0.21
A2_SOURCE_ONLY,2,2,10,0.5739261901665362,0.38570259632849924,0.10975892364978794,0.7897589206695557,0.4492458701133728,-0.7227532863616943,1.8310505151748657,0.08
A2_SOURCE_ONLY,2,2,16,0.26039748671577545,0.16095224217963938,0.02414152443408963,0.8714665174484253,0.29608696699142456,-0.4130746126174927,3.3731088638305664,0.04
A2_SOURCE_ONLY,2,2,21,0.3724347594909672,0.2269320076369616,0.05091559112071991,0.8411415815353394,0.3643374741077423,0.2613714933395386,2.5254032611846924,0.07
A2_SOURCE_ONLY,2,2,22,0.916776743600565,0.5763961053905032,0.22312457144260406,0.832285463809967,0.3811885416507721,-1.4062869548797607,2.0361740589141846,0.22
A2_SOURCE_ONLY,2,2,31,0.30059972145416863,0.17862791222759655,0.05108814418315889,0.8489118814468384,0.3554908335208893,0.10101229697465897,2.6175098419189453,0.04
A2_SOURCE_ONLY,2,2,45,0.49713646559151947,0.3279424396284719,0.11683110773563385,0.7990027666091919,0.43632933497428894,-0.45162609219551086,2.0418288707733154,0.05
A2_SOURCE_ONLY,2,2,53,0.4728906500775738,0.31083469867595387,0.06267765343189236,0.8193633556365967,0.4005511403083801,-0.04604794830083847,2.308035135269165,0.07
PUD_SOURCE_ONLY,2,2,9,0.9575265223629527,0.6391454476222791,0.23436912238597868,0.7843692302703857,0.45294639468193054,2.200603557866998e-05,2.0105950832366943,0.24
PUD_SOURCE_ONLY,2,2,10,0.6302654068218385,0.4373247779615065,0.11881727397441866,0.7667102217674255,0.48730552196502686,0.020725702866911888,1.7104310989379883,0.11
PUD_SOURCE_ONLY,2,2,16,0.3084285139183752,0.1899134831721805,0.09159042000770569,0.8738828301429749,0.28796136379241943,-0.26394760608673096,3.3814351558685303,0.04
PUD_SOURCE_ONLY,2,2,21,0.4764222713306278,0.2988823997968247,0.10914205253124237,0.8181812763214111,0.40096715092658997,0.6867545247077942,2.191087007522583,0.08
PUD_SOURCE_ONLY,2,2,22,0.849228060108039,0.5536783287223426,0.207237611413002,0.8182535767555237,0.40764400362968445,-1.0349957942962646,1.986106514930725,0.19
PUD_SOURCE_ONLY,2,2,31,0.44237751230952166,0.28907230251349847,0.06879384577274322,0.8476951122283936,0.3487495481967926,-0.4643963873386383,2.6251437664031982,0.1
PUD_SOURCE_ONLY,2,2,45,0.6088984841989913,0.4068637291773595,0.0735332751274109,0.7756822109222412,0.4795224070549011,-0.3919701874256134,1.7041186094284058,0.08
PUD_SOURCE_ONLY,2,2,53,0.5721299587676388,0.37350376796727014,0.12050285458564755,0.7985758185386658,0.4276368021965027,0.6445658802986145,2.032957077026367,0.08
B0_VANILLA_EEGNET,3,0,1,0.8010861054461421,0.498007012631685,0.2013432973623276,0.8213433623313904,0.3914951980113983,0.8449460864067078,2.2509374618530273,0.14
B0_VANILLA_EEGNET,3,0,5,0.6206863315021025,0.39755828485950234,0.10444703996181487,0.8100231885910034,0.4021049737930298,-0.8903438448905945,2.3169286251068115,0.11
B0_VANILLA_EEGNET,3,0,6,0.11831575081731195,0.056539582057179086,0.048657807111740115,0.9213422536849976,0.221154123544693,-0.2619997262954712,3.3828046321868896,0.01
B0_VANILLA_EEGNET,3,0,7,0.5575583326589391,0.36017006795425105,0.10354284405708311,0.8239811062812805,0.3901287019252777,-0.07275878638029099,2.3736464977264404,0.11
B0_VANILLA_EEGNET,3,0,20,0.2476351964520069,0.14723615995808334,0.04273635983467099,0.8672635555267334,0.3113257884979248,0.12068023532629013,2.8856823444366455,0.03
B0_VANILLA_EEGNET,3,0,23,0.6965501629335891,0.4672980866030096,0.1723790991306305,0.8038972616195679,0.4330580532550812,0.95518958568573,1.7918349504470825,0.17
B0_VANILLA_EEGNET,3,0,26,0.2910643675949759,0.1806785640813905,0.07637050628662106,0.8601030707359314,0.3176332712173462,0.4424007833003998,2.9426400661468506,0.06
B0_VANILLA_EEGNET,3,0,35,0.44341283955638994,0.2933186754954569,0.14467684149742124,0.9175092577934265,0.21905715763568878,-0.8391759991645813,3.6043970584869385,0.12
A2_SOURCE_ONLY,3,0,1,0.8511175354265587,0.5083648069411884,0.20081994712352752,0.8308200240135193,0.37712782621383667,0.8350977301597595,2.4302804470062256,0.16
A2_SOURCE_ONLY,3,0,5,0.6045723990190619,0.3905200153732015,0.1552838033437729,0.8075607419013977,0.419504851102829,-0.7541126012802124,2.1025216579437256,0.11
A2_SOURCE_ONLY,3,0,6,0.10504136840202827,0.050114326406772935,0.06361212074756623,0.9163877964019775,0.2110605686903,-0.457490473985672,3.799126148223877,0.0
A2_SOURCE_ONLY,3,0,7,0.4352356875182323,0.25961948666950735,0.06556464135646822,0.8172716498374939,0.39302298426628113,0.07509244978427887,2.4297618865966797,0.05
A2_SOURCE_ONLY,3,0,20,0.3015506021223236,0.18046996943913285,0.08067546725273135,0.8666797876358032,0.3209613561630249,0.4739900827407837,2.8809938430786133,0.06
A2_SOURCE_ONLY,3,0,23,0.651467141490825,0.4396739498046624,0.10430623829364775,0.7810838222503662,0.4576256573200226,0.8739384412765503,1.7701365947723389,0.09
A2_SOURCE_ONLY,3,0,26,0.2934251718479065,0.1904660709532451,0.04665166974067686,0.8923252820968628,0.25109395384788513,0.5041579008102417,3.8225769996643066,0.04
A2_SOURCE_ONLY,3,0,35,0.2838913162925789,0.18229802705510656,0.051554962396621724,0.8880572319030762,0.2690931260585785,-0.26353132724761963,3.6545541286468506,0.03
PUD_SOURCE_ONLY,3,0,1,0.9546762447771006,0.5561654006856025,0.2392256557941437,0.8633202314376831,0.32549601793289185,0.6863600015640259,2.7832791805267334,0.25
PUD_SOURCE_ONLY,3,0,5,0.5793897237562846,0.3769492166795531,0.10368923187255862,0.8225606679916382,0.3954741358757019,-0.8523872494697571,2.3214898109436035,0.12
PUD_SOURCE_ONLY,3,0,6,0.11088126175925943,0.0595615606333129,0.047047691941261294,0.9353563785552979,0.18713098764419556,-0.23111256957054138,3.869565963745117,0.0
PUD_SOURCE_ONLY,3,0,7,0.5562788176364816,0.36125822682352704,0.1308265370130539,0.8494396209716797,0.3522644340991974,-0.5788809657096863,2.489558458328247,0.13
PUD_SOURCE_ONLY,3,0,20,0.3023961557161602,0.18609473132813903,0.054573407173156716,0.8964807987213135,0.2567673623561859,0.36825504899024963,3.345447301864624,0.05
PUD_SOURCE_ONLY,3,0,23,0.7712460704272764,0.528393914758761,0.19435655772686003,0.8043565154075623,0.42868685722351074,0.7416378855705261,1.979978084564209,0.18
PUD_SOURCE_ONLY,3,0,26,0.34608513004443636,0.22113584045255105,0.07664758622646331,0.898842990398407,0.2451464682817459,0.9219348430633545,3.7208709716796875,0.06
PUD_SOURCE_ONLY,3,0,35,0.32511101596672864,0.22014223582329503,0.089797956943512,0.9137573838233948,0.21254479885101318,-0.33522316813468933,4.025418281555176,0.07
B0_VANILLA_EEGNET,3,1,1,0.7935756110872018,0.48855024760171145,0.17526654660701754,0.8452664017677307,0.3659496307373047,1.017850399017334,2.2636213302612305,0.18
B0_VANILLA_EEGNET,3,1,5,0.48087709515188204,0.3044847087089441,0.04128672361373899,0.8114068508148193,0.4118436872959137,-0.42670130729675293,2.307225227355957,0.06
B0_VANILLA_EEGNET,3,1,6,0.10131519945877232,0.049500164897882906,0.05391523659229278,0.9260848164558411,0.19540730118751526,-0.3233318328857422,3.759385347366333,0.01
B0_VANILLA_EEGNET,3,1,7,0.5878631380769896,0.3954301617833263,0.13540840208530425,0.8254083395004272,0.38386088609695435,-0.02061513252556324,2.468315839767456,0.08
B0_VANILLA_EEGNET,3,1,20,0.273648753740736,0.1695096013786674,0.033930673599243164,0.8812000155448914,0.2940561771392822,0.34600669145584106,2.9618711471557617,0.04
B0_VANILLA_EEGNET,3,1,23,0.6733886137130234,0.4559375770534841,0.14086941063404085,0.7908693552017212,0.44075530767440796,0.9716590046882629,1.8569211959838867,0.12
B0_VANILLA_EEGNET,3,1,26,0.30723097660512816,0.20519744811100868,0.06769784092903139,0.8857824802398682,0.27636101841926575,0.6945334076881409,3.0950517654418945,0.04
B0_VANILLA_EEGNET,3,1,35,0.30163565569710143,0.19732430961231193,0.07578831791877744,0.899872899055481,0.2321803867816925,-0.719316303730011,3.8472402095794678,0.06
A2_SOURCE_ONLY,3,1,1,0.5842749167290736,0.37699387227480563,0.10518080174922945,0.8051807880401611,0.41688650846481323,0.2318379282951355,2.3193721771240234,0.08
A2_SOURCE_ONLY,3,1,5,0.6091339609405702,0.38715342640505207,0.12775939404964448,0.7943409085273743,0.42677828669548035,-0.6768689155578613,2.2599785327911377,0.12
A2_SOURCE_ONLY,3,1,6,0.10372083342165712,0.0526873045523134,0.03873565435409546,0.9373119473457336,0.18384306132793427,-0.21818087995052338,3.9417083263397217,0.01
A2_SOURCE_ONLY,3,1,7,0.4407353859922416,0.28012005780727356,0.07125188291072844,0.8393824696540833,0.3654910922050476,-0.21963338553905487,2.515683174133301,0.09
A2_SOURCE_ONLY,3,1,20,0.2571498122153468,0.16305338819871198,0.03847738325595855,0.8686280846595764,0.3150556683540344,0.26340731978416443,2.966691493988037,0.02
A2_SOURCE_ONLY,3,1,23,0.7897623195952882,0.530531306992154,0.22698990583419798,0.7938737273216248,0.43212729692459106,1.2634466886520386,1.7538567781448364,0.17
A2_SOURCE_ONLY,3,1,26,0.31574079003157246,0.1992273350783918,0.04444190561771396,0.8837237358093262,0.27391231060028076,0.5898853540420532,3.5722286701202393,0.05
A2_SOURCE_ONLY,3,1,35,0.3778139949680676,0.2489078366524868,0.09194058537483213,0.9119405150413513,0.22981806099414825,-1.1288594007492065,3.6921839714050293,0.09
PUD_SOURCE_ONLY,3,1,1,0.737843409215213,0.44177214264790793,0.14309300303459166,0.8183395862579346,0.3903089463710785,0.5643317699432373,2.4886527061462402,0.14
PUD_SOURCE_ONLY,3,1,5,0.6655522938579982,0.4192764875622848,0.14031582176685337,0.8241006731987,0.3781236410140991,-0.9076424241065979,2.5920662879943848,0.16
PUD_SOURCE_ONLY,3,1,6,0.10205515802360818,0.05091013405927587,0.055288205742835994,0.9298895001411438,0.1942022740840912,-0.2794715464115143,3.766331672668457,0.0
PUD_SOURCE_ONLY,3,1,7,0.43154956477818407,0.2671885743551229,0.049990456700324995,0.8496239185333252,0.3524850606918335,-0.002843991620466113,2.658839702606201,0.07
PUD_SOURCE_ONLY,3,1,20,0.35243191605869206,0.21837535709565728,0.04201597571372982,0.8815259337425232,0.28885114192962646,0.8076010346412659,3.0772180557250977,0.07
PUD_SOURCE_ONLY,3,1,23,0.7488579939223754,0.4898852969285061,0.1646111410856247,0.7981106638908386,0.4267662763595581,0.8582689166069031,2.0798096656799316,0.17
PUD_SOURCE_ONLY,3,1,26,0.3394041980673087,0.212858602295021,0.04350123524665834,0.8935012817382812,0.25060781836509705,0.3545342683792114,3.678616523742676,0.06
PUD_SOURCE_ONLY,3,1,35,0.42210049350835355,0.2683635417754361,0.10218388378620147,0.9296054840087891,0.18599796295166016,-1.2166657447814941,4.112363338470459,0.12
B0_VANILLA_EEGNET,3,2,1,0.7402944949955284,0.45752895928872084,0.17521712362766267,0.8052171468734741,0.4057231545448303,0.29226186871528625,2.364736557006836,0.13
B0_VANILLA_EEGNET,3,2,5,0.5086223707073952,0.3162841475538686,0.06586290657520295,0.7933166027069092,0.443389356136322,-0.5462934374809265,1.9765145778656006,0.06
B0_VANILLA_EEGNET,3,2,6,0.12374867692120756,0.06812550351808487,0.037401803135871915,0.9354708790779114,0.18547499179840088,-0.21280962228775024,3.7151026725769043,0.02
B0_VANILLA_EEGNET,3,2,7,0.4955761078813828,0.32688298375399294,0.08551229715347294,0.8555121421813965,0.36363059282302856,-0.38103389739990234,2.3445260524749756,0.11
B0_VANILLA_EEGNET,3,2,20,0.2782928609785343,0.17353089008966105,0.05888391673564909,0.8812557458877563,0.29915785789489746,0.05834128335118294,2.909900665283203,0.03
B0_VANILLA_EEGNET,3,2,23,0.7859056426657225,0.5385828024996714,0.21154643654823302,0.7802472710609436,0.4564094841480255,0.8322769403457642,1.7953687906265259,0.18
B0_VANILLA_EEGNET,3,2,26,0.31424896911985273,0.2137442295891007,0.07114944994449612,0.8708379864692688,0.28950947523117065,0.06393739581108093,3.3649585247039795,0.06
B0_VANILLA_EEGNET,3,2,35,0.34359010648526267,0.22651520245819723,0.07281037151813505,0.8910517692565918,0.24814419448375702,-1.092618465423584,3.6320197582244873,0.07
A2_SOURCE_ONLY,3,2,1,0.758573816767456,0.4579573361163258,0.16094553649425508,0.8298386335372925,0.38613569736480713,0.7822535037994385,2.3714351654052734,0.16
A2_SOURCE_ONLY,3,2,5,0.5890740501844058,0.3814121044655054,0.0869887846708298,0.7962899804115295,0.43835219740867615,-0.6349202990531921,2.0804600715637207,0.11
A2_SOURCE_ONLY,3,2,6,0.11041745965119337,0.057159128655925394,0.04287269711494446,0.9277434349060059,0.1959369033575058,-0.3536424934864044,3.916229009628296,0.01
A2_SOURCE_ONLY,3,2,7,0.5772660546572385,0.3829175033690341,0.11281390488147738,0.822813868522644,0.39530274271965027,-0.057939477264881134,2.302328586578369,0.12
A2_SOURCE_ONLY,3,2,20,0.273103882683593,0.16469898246412207,0.0459495574235916,0.8669095039367676,0.3133154809474945,0.13395503163337708,2.935880422592163,0.04
A2_SOURCE_ONLY,3,2,23,0.7444183285161492,0.4938263905231214,0.14624727368354795,0.7961204051971436,0.43573668599128723,0.6242371201515198,1.9856070280075073,0.16
A2_SOURCE_ONLY,3,2,26,0.28021066882768836,0.18753550762794227,0.06616844236850739,0.8783950209617615,0.2815317213535309,0.3748796880245209,3.4048068523406982,0.03
A2_SOURCE_ONLY,3,2,35,0.33053710632516237,0.22146008831697586,0.09029126644134525,0.9236706495285034,0.19223789870738983,-0.9425808191299438,4.182919025421143,0.09
PUD_SOURCE_ONLY,3,2,1,0.8199868481035761,0.44630570951922727,0.14985123097896572,0.8473444581031799,0.35932978987693787,0.1820971518754959,2.7285616397857666,0.16
PUD_SOURCE_ONLY,3,2,5,0.6796251150028483,0.4113147565369262,0.14831395208835602,0.8442826271057129,0.3552374243736267,-0.9622567892074585,2.6365160942077637,0.13
PUD_SOURCE_ONLY,3,2,6,0.1399123562149438,0.08304805826696611,0.05038039326667786,0.9173843264579773,0.2039981484413147,-0.8996832370758057,4.108816623687744,0.0
PUD_SOURCE_ONLY,3,2,7,0.5346333349098478,0.34845249967574987,0.1001468503475189,0.8362167477607727,0.38099148869514465,-0.5188198685646057,2.3683881759643555,0.1
PUD_SOURCE_ONLY,3,2,20,0.30688770634899476,0.19440462184811427,0.04091922521591184,0.8821737170219421,0.2834821343421936,-0.1476006954908371,3.27463698387146,0.05
PUD_SOURCE_ONLY,3,2,23,0.7801582004497134,0.5161511043836863,0.18822482883930203,0.8021231889724731,0.42582809925079346,0.44272005558013916,2.111483335494995,0.16
PUD_SOURCE_ONLY,3,2,26,0.28268508736405124,0.17984124755965084,0.048119127154350315,0.8978229761123657,0.23150543868541718,0.18860481679439545,4.191746711730957,0.05
PUD_SOURCE_ONLY,3,2,35,0.6113111544988524,0.32529977293275797,0.16602501630783084,0.966025173664093,0.09157079458236694,-2.0009031295776367,5.585299015045166,0.15
B0_VANILLA_EEGNET,4,0,3,0.2560636361691633,0.16134916684674394,0.026981075406074504,0.8759725093841553,0.29300153255462646,0.527571439743042,3.132741689682007,0.04
B0_VANILLA_EEGNET,4,0,8,0.5521160821425264,0.3444485272060707,0.09019296646118166,0.8219753503799438,0.3948196768760681,-0.3707418441772461,2.369485855102539,0.1
B0_VANILLA_EEGNET,4,0,11,0.6462931520222861,0.4408250248883349,0.16648998320102693,0.8364898562431335,0.36791741847991943,-1.3484379053115845,2.3064208030700684,0.14
B0_VANILLA_EEGNET,4,0,27,0.21021634484658536,0.12190125618928431,0.037109360098838785,0.9076980352401733,0.223964124917984,0.7405360341072083,3.4960427284240723,0.02
B0_VANILLA_EEGNET,4,0,28,0.2906528959068702,0.18437245620201104,0.030944057106971713,0.8748365044593811,0.30748945474624634,0.5772939920425415,2.8361928462982178,0.05
B0_VANILLA_EEGNET,4,0,30,0.5925133150705467,0.38692328954290106,0.08089030265808106,0.7893021106719971,0.4556242823600769,-0.25869643688201904,1.9604824781417847,0.1
B0_VANILLA_EEGNET,4,0,38,0.6619283749936449,0.43264643624032545,0.12475910782814023,0.8011817932128906,0.4223279058933258,-1.1410772800445557,2.0151898860931396,0.13
B0_VANILLA_EEGNET,4,0,52,0.48828245648860663,0.3158388437644241,0.0740234184265137,0.8338067531585693,0.37859004735946655,-0.6779158711433411,2.3745594024658203,0.1
A2_SOURCE_ONLY,4,0,3,0.2580982176050797,0.1682250816415359,0.06599781572818755,0.891694188117981,0.2691507935523987,0.3004750907421112,3.2448925971984863,0.03
A2_SOURCE_ONLY,4,0,8,0.48385314556446846,0.31279572498866476,0.07142227947711942,0.7789419293403625,0.4567177891731262,0.15808561444282532,2.1094846725463867,0.04
A2_SOURCE_ONLY,4,0,11,0.5871556973021146,0.39425283121280236,0.14087520718574525,0.8408752679824829,0.36879193782806396,-0.7607457637786865,2.5056936740875244,0.12
A2_SOURCE_ONLY,4,0,27,0.3109619055565745,0.1958785573515657,0.06243054032325741,0.9239487648010254,0.20215944945812225,1.1616945266723633,3.858090877532959,0.08
A2_SOURCE_ONLY,4,0,28,0.374091696221288,0.2360076944206951,0.05367175877094269,0.867917001247406,0.317762553691864,0.8357393741607666,2.8577568531036377,0.08
A2_SOURCE_ONLY,4,0,30,0.5506271334427697,0.3660793544816622,0.10647103250026702,0.7853782176971436,0.4455067813396454,-0.0760151594877243,2.062605142593384,0.07
A2_SOURCE_ONLY,4,0,38,0.49552733287803186,0.3127795463748142,0.03257352113723755,0.769182562828064,0.46391209959983826,-0.5918309092521667,2.005429983139038,0.04
A2_SOURCE_ONLY,4,0,52,0.48110658506451087,0.3036056335274834,0.09276618599891662,0.7981371879577637,0.4334441125392914,-0.07625443488359451,2.08449387550354,0.06
PUD_SOURCE_ONLY,4,0,3,0.35523990595306293,0.24455754747180286,0.09373379349708555,0.8856715559959412,0.27786722779273987,0.7408177852630615,3.2643344402313232,0.09
PUD_SOURCE_ONLY,4,0,8,0.6209192736467685,0.408041244697539,0.12859345912933348,0.8137136697769165,0.41318759322166443,0.3223172128200531,2.2305409908294678,0.13
PUD_SOURCE_ONLY,4,0,11,0.5465776301803015,0.3621427803269851,0.11900662422180174,0.8352528214454651,0.3679428994655609,-0.8189912438392639,2.4561069011688232,0.09
PUD_SOURCE_ONLY,4,0,27,0.24467201884567844,0.136996332900253,0.05081736147403715,0.9242700338363647,0.18909583985805511,0.7535417675971985,3.9541797637939453,0.04
PUD_SOURCE_ONLY,4,0,28,0.32690148547085873,0.2047881435744528,0.06645805478096006,0.8585652112960815,0.34279024600982666,0.2903604209423065,2.648512840270996,0.05
PUD_SOURCE_ONLY,4,0,30,0.655516111899159,0.43443871910667,0.14675026953220366,0.815269410610199,0.41508156061172485,-0.3490855395793915,2.119821310043335,0.15
PUD_SOURCE_ONLY,4,0,38,0.5501169759013342,0.37175991555936716,0.07368296384811401,0.7626521587371826,0.4647617042064667,-0.9307518601417542,1.9459069967269897,0.05
PUD_SOURCE_ONLY,4,0,52,0.47843040555200644,0.30713755208372473,0.05117743790149688,0.7975360751152039,0.43025267124176025,-0.14156204462051392,2.1648764610290527,0.06
B0_VANILLA_EEGNET,4,1,3,0.13934451764592182,0.07559566653421035,0.04395552933216099,0.928507387638092,0.19520635902881622,0.5512098073959351,3.839608907699585,0.01
B0_VANILLA_EEGNET,4,1,8,0.36182508268108454,0.23058476418982196,0.048367095589637726,0.8581255078315735,0.3326464593410492,0.21873785555362701,2.847980260848999,0.07
B0_VANILLA_EEGNET,4,1,11,0.6310902268888801,0.3934410388241826,0.12473906159400941,0.8423871397972107,0.34816989302635193,-0.6295958161354065,2.663473606109619,0.11
B0_VANILLA_EEGNET,4,1,27,0.16339239224571098,0.09646252343051509,0.04493348717689512,0.9295765161514282,0.19790419936180115,0.24710634350776672,3.7935895919799805,0.02
B0_VANILLA_EEGNET,4,1,28,0.19910306485554874,0.12493660413070092,0.06281052350997927,0.9176186919212341,0.2071509212255478,0.8944568634033203,3.6587653160095215,0.04
