method,fold,subject_id,BA,macro_f1,seeds,n_trials,B0_BA,Delta_BA_vs_B0,seed,combined_BA,protected_only_BA,adaptive_only_BA,protected_branch_erasure_harm_BA,adaptive_branch_erasure_harm_BA,protected_D_finite,adaptive_D_finite,functional_teacher_target,functional_teacher_RMSE,functional_teacher_correlation,target_history_labels_used,internal_holdout_used,WBCIC_outer_used,provenance_subject,provenance_mechanism,protocol,evaluation_session
IDENTITY_SOURCE_ONLY,3,6,0.94,0.9399826529211492,3,300,0.97,-0.0300000000000001,0.0,0.94,0.87,0.91,0.0299999999999999,0.0699999999999999,0.5717867128408206,2.239158486192638,PUD_PROJECTED_TEACHER_LOGITS,1.2137391235102557,0.7110202128627263,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\per_subject_results.csv,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\mechanism_raw.csv,OpenBMI_V8_SEARCH_MI_S1_to_S2_frozen,2
IDENTITY_SOURCE_ONLY,3,6,0.94,0.9399826529211492,3,300,0.97,-0.0300000000000001,1.0,0.93,0.58,0.93,0.0,0.35,0.5359020109358643,2.3990498270564617,PUD_PROJECTED_TEACHER_LOGITS,1.5195183445108862,0.4260212110654182,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\per_subject_results.csv,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\mechanism_raw.csv,OpenBMI_V8_SEARCH_MI_S1_to_S2_frozen,2
IDENTITY_SOURCE_ONLY,3,6,0.94,0.9399826529211492,3,300,0.97,-0.0300000000000001,2.0,0.95,0.5700000000000001,0.92,0.0299999999999999,0.3799999999999999,0.2561932982610246,2.585090096893548,PUD_PROJECTED_TEACHER_LOGITS,1.51636909822013,0.0561181635216341,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\per_subject_results.csv,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\mechanism_raw.csv,OpenBMI_V8_SEARCH_MI_S1_to_S2_frozen,2
IDENTITY_SOURCE_ONLY,3,7,0.77,0.7692749637747127,3,300,0.7333333333333334,0.0366666666666666,0.0,0.78,0.66,0.8,-0.02,0.12,0.385273799329379,1.5921712916021162,PUD_PROJECTED_TEACHER_LOGITS,1.1567115292569223,0.5635390320381782,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\per_subject_results.csv,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\mechanism_raw.csv,OpenBMI_V8_SEARCH_MI_S1_to_S2_frozen,2
IDENTITY_SOURCE_ONLY,3,7,0.77,0.7692749637747127,3,300,0.7333333333333334,0.0366666666666666,1.0,0.81,0.51,0.77,0.04,0.3,0.388513979756822,1.7217073176889008,PUD_PROJECTED_TEACHER_LOGITS,1.1693107065678034,0.1243884815434644,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\per_subject_results.csv,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\mechanism_raw.csv,OpenBMI_V8_SEARCH_MI_S1_to_S2_frozen,2
IDENTITY_SOURCE_ONLY,3,7,0.77,0.7692749637747127,3,300,0.7333333333333334,0.0366666666666666,2.0,0.72,0.44,0.75,-0.03,0.2799999999999999,0.1667172657383039,1.936337532177908,PUD_PROJECTED_TEACHER_LOGITS,1.4582924839090796,0.2267627458439183,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\per_subject_results.csv,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\mechanism_raw.csv,OpenBMI_V8_SEARCH_MI_S1_to_S2_frozen,2
IDENTITY_SOURCE_ONLY,4,11,0.73,0.7221664714134594,3,300,0.7233333333333333,0.0066666666666667,0.0,0.74,0.5800000000000001,0.73,0.01,0.1599999999999999,0.1905766969543485,1.7537490370661213,PUD_PROJECTED_TEACHER_LOGITS,1.1006146860493138,0.1879669299215173,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\per_subject_results.csv,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\mechanism_raw.csv,OpenBMI_V8_SEARCH_MI_S1_to_S2_frozen,2
IDENTITY_SOURCE_ONLY,4,11,0.73,0.7221664714134594,3,300,0.7233333333333333,0.0066666666666667,1.0,0.73,0.57,0.72,0.01,0.16,0.3480250305099914,1.8510138659295827,PUD_PROJECTED_TEACHER_LOGITS,1.2385727772435104,0.1155453755199793,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\per_subject_results.csv,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\mechanism_raw.csv,OpenBMI_V8_SEARCH_MI_S1_to_S2_frozen,2
IDENTITY_SOURCE_ONLY,4,11,0.73,0.7221664714134594,3,300,0.7233333333333333,0.0066666666666667,2.0,0.72,0.52,0.75,-0.03,0.1999999999999999,0.4246778155210258,1.7551765511483828,PUD_PROJECTED_TEACHER_LOGITS,1.2297887663179858,0.1474031245678115,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\per_subject_results.csv,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\mechanism_raw.csv,OpenBMI_V8_SEARCH_MI_S1_to_S2_frozen,2
IDENTITY_SOURCE_ONLY,4,27,0.9233333333333332,0.9231383060693328,3,300,0.9233333333333332,0.0,0.0,0.92,0.58,0.8999999999999999,0.02,0.3399999999999999,0.3209187085654292,2.582130252692631,PUD_PROJECTED_TEACHER_LOGITS,1.4785501112184536,-0.2119531452828196,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\per_subject_results.csv,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\mechanism_raw.csv,OpenBMI_V8_SEARCH_MI_S1_to_S2_frozen,2
IDENTITY_SOURCE_ONLY,4,27,0.9233333333333332,0.9231383060693328,3,300,0.9233333333333332,0.0,1.0,0.93,0.56,0.91,0.02,0.3699999999999999,0.3398855806625814,2.635668205461054,PUD_PROJECTED_TEACHER_LOGITS,1.5442096082913117,-0.110442065115452,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\per_subject_results.csv,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\mechanism_raw.csv,OpenBMI_V8_SEARCH_MI_S1_to_S2_frozen,2
IDENTITY_SOURCE_ONLY,4,27,0.9233333333333332,0.9231383060693328,3,300,0.9233333333333332,0.0,2.0,0.92,0.53,0.89,0.0299999999999999,0.3899999999999999,0.3332755621123793,2.6365636867048727,PUD_PROJECTED_TEACHER_LOGITS,1.7510412104022857,-0.1380963054019561,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\per_subject_results.csv,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\mechanism_raw.csv,OpenBMI_V8_SEARCH_MI_S1_to_S2_frozen,2
IDENTITY_SOURCE_ONLY,4,28,0.8866666666666667,0.8862489748836925,3,300,0.9,-0.0133333333333333,0.0,0.87,0.6799999999999999,0.85,0.02,0.19,0.3586106234163849,1.946447499342856,PUD_PROJECTED_TEACHER_LOGITS,1.0874737559121026,0.5603374638370691,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\per_subject_results.csv,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\mechanism_raw.csv,OpenBMI_V8_SEARCH_MI_S1_to_S2_frozen,2
IDENTITY_SOURCE_ONLY,4,28,0.8866666666666667,0.8862489748836925,3,300,0.9,-0.0133333333333333,1.0,0.88,0.92,0.86,0.02,-0.0399999999999999,0.5757778295254009,2.2287331100010235,PUD_PROJECTED_TEACHER_LOGITS,1.50433936535108,0.7671015891057473,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\per_subject_results.csv,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\mechanism_raw.csv,OpenBMI_V8_SEARCH_MI_S1_to_S2_frozen,2
IDENTITY_SOURCE_ONLY,4,28,0.8866666666666667,0.8862489748836925,3,300,0.9,-0.0133333333333333,2.0,0.91,0.69,0.8999999999999999,0.01,0.2199999999999999,0.7732318071551623,2.291312461309051,PUD_PROJECTED_TEACHER_LOGITS,1.332342780287548,0.6253420607317061,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\per_subject_results.csv,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\mechanism_raw.csv,OpenBMI_V8_SEARCH_MI_S1_to_S2_frozen,2
IDENTITY_SOURCE_ONLY,4,3,0.87,0.8691472607900835,3,300,0.9266666666666666,-0.0566666666666666,0.0,0.87,0.78,0.8500000000000001,0.0199999999999999,0.0899999999999999,0.3740157084677353,2.4837785615361203,PUD_PROJECTED_TEACHER_LOGITS,1.1819376945761575,0.5515700736896454,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\per_subject_results.csv,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\mechanism_raw.csv,OpenBMI_V8_SEARCH_MI_S1_to_S2_frozen,2
IDENTITY_SOURCE_ONLY,4,3,0.87,0.8691472607900835,3,300,0.9266666666666666,-0.0566666666666666,1.0,0.87,0.9,0.8200000000000001,0.0499999999999999,-0.03,0.7667607926632188,2.4493296745150905,PUD_PROJECTED_TEACHER_LOGITS,1.2944522172503303,0.7851061166666877,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\per_subject_results.csv,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\mechanism_raw.csv,OpenBMI_V8_SEARCH_MI_S1_to_S2_frozen,2
IDENTITY_SOURCE_ONLY,4,3,0.87,0.8691472607900835,3,300,0.9266666666666666,-0.0566666666666666,2.0,0.87,0.8,0.88,-0.01,0.0699999999999999,0.6678327067999855,2.4275688574224463,PUD_PROJECTED_TEACHER_LOGITS,1.4670933550180043,0.6245310919509698,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\per_subject_results.csv,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\mechanism_raw.csv,OpenBMI_V8_SEARCH_MI_S1_to_S2_frozen,2
IDENTITY_SOURCE_ONLY,4,30,0.7133333333333333,0.7096717149631743,3,300,0.7200000000000001,-0.0066666666666668,0.0,0.7,0.6000000000000001,0.71,-0.01,0.0999999999999998,0.2553788465833966,1.4005749724232752,PUD_PROJECTED_TEACHER_LOGITS,0.940501197817696,0.2036703178770892,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\per_subject_results.csv,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\mechanism_raw.csv,OpenBMI_V8_SEARCH_MI_S1_to_S2_frozen,2
IDENTITY_SOURCE_ONLY,4,30,0.7133333333333333,0.7096717149631743,3,300,0.7200000000000001,-0.0066666666666668,1.0,0.7,0.7,0.6799999999999999,0.02,0.0,0.3212752455635822,1.7229234973015073,PUD_PROJECTED_TEACHER_LOGITS,1.1567199860966744,0.3119354655240667,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\per_subject_results.csv,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\mechanism_raw.csv,OpenBMI_V8_SEARCH_MI_S1_to_S2_frozen,2
IDENTITY_SOURCE_ONLY,4,30,0.7133333333333333,0.7096717149631743,3,300,0.7200000000000001,-0.0066666666666668,2.0,0.74,0.6599999999999999,0.73,0.01,0.08,0.4482641749676294,1.5971390149703233,PUD_PROJECTED_TEACHER_LOGITS,1.0634045791906317,0.120921157856703,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\per_subject_results.csv,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\mechanism_raw.csv,OpenBMI_V8_SEARCH_MI_S1_to_S2_frozen,2
IDENTITY_SOURCE_ONLY,4,38,0.6766666666666666,0.6636291465402051,3,300,0.6966666666666667,-0.02,0.0,0.6799999999999999,0.51,0.65,0.0299999999999999,0.1699999999999999,0.2594359008559417,1.4849364376451455,PUD_PROJECTED_TEACHER_LOGITS,1.156877928930247,-0.2691072860911906,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\per_subject_results.csv,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\mechanism_raw.csv,OpenBMI_V8_SEARCH_MI_S1_to_S2_frozen,2
IDENTITY_SOURCE_ONLY,4,38,0.6766666666666666,0.6636291465402051,3,300,0.6966666666666667,-0.02,1.0,0.67,0.51,0.73,-0.0599999999999999,0.16,0.3089036401983913,1.6031336119151307,PUD_PROJECTED_TEACHER_LOGITS,1.1350569114571671,0.4859970644503087,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\per_subject_results.csv,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\mechanism_raw.csv,OpenBMI_V8_SEARCH_MI_S1_to_S2_frozen,2
IDENTITY_SOURCE_ONLY,4,38,0.6766666666666666,0.6636291465402051,3,300,0.6966666666666667,-0.02,2.0,0.6799999999999999,0.6499999999999999,0.6699999999999999,0.01,0.03,0.3260707158877997,1.4848948234672992,PUD_PROJECTED_TEACHER_LOGITS,1.1419944868688128,0.1396702615573035,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\per_subject_results.csv,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\mechanism_raw.csv,OpenBMI_V8_SEARCH_MI_S1_to_S2_frozen,2
IDENTITY_SOURCE_ONLY,4,52,0.79,0.7893689134268844,3,300,0.7966666666666667,-0.0066666666666667,0.0,0.78,0.61,0.78,0.0,0.17,0.2672179547917685,1.5956405163902685,PUD_PROJECTED_TEACHER_LOGITS,1.0553072909551822,0.1120649245244946,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\per_subject_results.csv,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\mechanism_raw.csv,OpenBMI_V8_SEARCH_MI_S1_to_S2_frozen,2
IDENTITY_SOURCE_ONLY,4,52,0.79,0.7893689134268844,3,300,0.7966666666666667,-0.0066666666666667,1.0,0.78,0.6599999999999999,0.77,0.01,0.1200000000000001,0.401974610885756,1.9172257547798264,PUD_PROJECTED_TEACHER_LOGITS,1.2400267993709122,0.602393634379005,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\per_subject_results.csv,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\mechanism_raw.csv,OpenBMI_V8_SEARCH_MI_S1_to_S2_frozen,2
IDENTITY_SOURCE_ONLY,4,52,0.79,0.7893689134268844,3,300,0.7966666666666667,-0.0066666666666667,2.0,0.81,0.74,0.81,0.0,0.07,0.4561519888507026,1.6828841895011355,PUD_PROJECTED_TEACHER_LOGITS,1.2001235276859583,0.5998201384370054,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\per_subject_results.csv,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\mechanism_raw.csv,OpenBMI_V8_SEARCH_MI_S1_to_S2_frozen,2
IDENTITY_SOURCE_ONLY,4,8,0.7666666666666666,0.7657649434657935,3,300,0.7966666666666667,-0.0300000000000001,0.0,0.72,0.6699999999999999,0.7,0.02,0.05,0.2877306450980582,1.7502473096610822,PUD_PROJECTED_TEACHER_LOGITS,1.1381643152976273,0.0425863991264114,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\per_subject_results.csv,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\mechanism_raw.csv,OpenBMI_V8_SEARCH_MI_S1_to_S2_frozen,2
IDENTITY_SOURCE_ONLY,4,8,0.7666666666666666,0.7657649434657935,3,300,0.7966666666666667,-0.0300000000000001,1.0,0.79,0.6799999999999999,0.73,0.06,0.1100000000000001,0.5402252268456779,1.927473899531036,PUD_PROJECTED_TEACHER_LOGITS,1.10228032265424,0.5176695334323761,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\per_subject_results.csv,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\mechanism_raw.csv,OpenBMI_V8_SEARCH_MI_S1_to_S2_frozen,2
IDENTITY_SOURCE_ONLY,4,8,0.7666666666666666,0.7657649434657935,3,300,0.7966666666666667,-0.0300000000000001,2.0,0.79,0.71,0.79,0.0,0.08,0.514158774126809,1.8330892928650144,PUD_PROJECTED_TEACHER_LOGITS,1.3191360413056743,0.3651845955138575,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\per_subject_results.csv,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\mechanism_raw.csv,OpenBMI_V8_SEARCH_MI_S1_to_S2_frozen,2
PUD_AFTER_ADAPT,0,15,0.8233333333333334,0.8231353584076356,3,300,0.8966666666666666,-0.0733333333333332,,,,,,,,,,,,True,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\per_subject_results.csv,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\mechanism_raw.csv,OpenBMI_V8_SEARCH_MI_S1_to_S2_frozen,2
PUD_AFTER_ADAPT,0,19,0.6866666666666666,0.6863354700854701,3,300,0.7333333333333334,-0.0466666666666667,,,,,,,,,,,,True,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\per_subject_results.csv,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\mechanism_raw.csv,OpenBMI_V8_SEARCH_MI_S1_to_S2_frozen,2
PUD_AFTER_ADAPT,0,32,0.6266666666666666,0.6246925827592363,3,300,0.69,-0.0633333333333333,,,,,,,,,,,,True,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\per_subject_results.csv,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\mechanism_raw.csv,OpenBMI_V8_SEARCH_MI_S1_to_S2_frozen,2
PUD_AFTER_ADAPT,0,33,0.79,0.7865380204052789,3,300,0.8066666666666666,-0.0166666666666666,,,,,,,,,,,,True,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\per_subject_results.csv,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\mechanism_raw.csv,OpenBMI_V8_SEARCH_MI_S1_to_S2_frozen,2
PUD_AFTER_ADAPT,0,41,0.7366666666666667,0.7362197045966866,3,300,0.7600000000000001,-0.0233333333333334,,,,,,,,,,,,True,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\per_subject_results.csv,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\mechanism_raw.csv,OpenBMI_V8_SEARCH_MI_S1_to_S2_frozen,2
PUD_AFTER_ADAPT,0,46,0.64,0.6354741281503564,3,300,0.64,0.0,,,,,,,,,,,,True,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\per_subject_results.csv,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\mechanism_raw.csv,OpenBMI_V8_SEARCH_MI_S1_to_S2_frozen,2
PUD_AFTER_ADAPT,0,47,0.94,0.93996597337724,3,300,0.9233333333333332,0.0166666666666666,,,,,,,,,,,,True,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\per_subject_results.csv,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\mechanism_raw.csv,OpenBMI_V8_SEARCH_MI_S1_to_S2_frozen,2
PUD_AFTER_ADAPT,0,49,0.8300000000000001,0.82960509945067,3,300,0.8733333333333334,-0.0433333333333333,,,,,,,,,,,,True,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\per_subject_results.csv,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\mechanism_raw.csv,OpenBMI_V8_SEARCH_MI_S1_to_S2_frozen,2
PUD_AFTER_ADAPT,1,14,0.7600000000000001,0.7564767974670753,3,300,0.75,0.0100000000000001,,,,,,,,,,,,True,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\per_subject_results.csv,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\mechanism_raw.csv,OpenBMI_V8_SEARCH_MI_S1_to_S2_frozen,2
PUD_AFTER_ADAPT,1,2,0.7466666666666667,0.7460202224371081,3,300,0.7866666666666667,-0.04,,,,,,,,,,,,True,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\per_subject_results.csv,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\mechanism_raw.csv,OpenBMI_V8_SEARCH_MI_S1_to_S2_frozen,2
