final_heldout_accessed,finite_P,finite_normmatched_random,finite_random,fold,interaction_P,interaction_random,local_P,local_random,local_ratio,model,seed,subject_id,task,training_performed
False,"{'BA_change': 0.06000000000000005, 'CE_change': -0.31729838252067566, 'JS': 0.0757581889629364, 'TV': 0.23883239924907684, 'centered_logit_rms': 1.796754240989685, 'flip_rate': 0.2, 'true_margin_change': 1.7173997163772583}","{'BA_change': 0.020500000000000042, 'CE_change': -0.17902146824635565, 'JS': 0.04008151487912983, 'TV': 0.14572650872170925, 'centered_logit_rms': 1.408574350476265, 'flip_rate': 0.1097, 'true_margin_change': 1.0283397917530965}","{'BA_change': 0.026000000000000044, 'CE_change': -0.1224382054497255, 'JS': 0.035166284821461884, 'TV': 0.12657739631831647, 'centered_logit_rms': 1.039550795853138, 'flip_rate': 0.126, 'true_margin_change': 0.8110893830284476}",4,3.7552840126409137e-07,3.922522745369861e-07,0.3445175886154175,0.14463862869888544,2.3819196276580317,EEGConformer,0,44,OpenBMI_MI,False
False,"{'BA_change': 0.12, 'CE_change': -0.14495143294334412, 'JS': 0.07755733281373978, 'TV': 0.23083682358264923, 'centered_logit_rms': 1.6679584980010986, 'flip_rate': 0.16, 'true_margin_change': 1.5937108993530273}","{'BA_change': 0.06999999999999995, 'CE_change': -0.10760823709424586, 'JS': 0.04164462812244892, 'TV': 0.14491253197193146, 'centered_logit_rms': 1.3116429162025451, 'flip_rate': 0.1084, 'true_margin_change': 0.9148642968013883}","{'BA_change': 0.04459999999999995, 'CE_change': -0.12234272807370872, 'JS': 0.0353658717032522, 'TV': 0.12507969358935953, 'centered_logit_rms': 0.9887801459431649, 'flip_rate': 0.10920000000000002, 'true_margin_change': 0.6558770729787647}",4,2.8786297434635344e-07,2.9392052709908965e-07,0.3445175886154175,0.14463862869888544,2.3819196276580317,EEGConformer,0,46,OpenBMI_MI,False
False,"{'BA_change': 0.10999999999999999, 'CE_change': -0.17475804686546326, 'JS': 0.0918758288025856, 'TV': 0.28798794746398926, 'centered_logit_rms': 1.566872000694275, 'flip_rate': 0.29, 'true_margin_change': 1.187368392944336}","{'BA_change': 0.015799999999999977, 'CE_change': -0.07578455097856931, 'JS': 0.04684096821583807, 'TV': 0.17379352375864981, 'centered_logit_rms': 1.2248520106077194, 'flip_rate': 0.15680000000000002, 'true_margin_change': 0.652800872111693}","{'BA_change': -0.014200000000000015, 'CE_change': -0.05923119809711352, 'JS': 0.0393334149569273, 'TV': 0.14574798360466956, 'centered_logit_rms': 0.943949781358242, 'flip_rate': 0.14920000000000003, 'true_margin_change': 0.48142246798961424}",4,2.5593672603463347e-07,2.91943317733967e-07,0.3445175886154175,0.14463862869888544,2.3819196276580317,EEGConformer,0,53,OpenBMI_MI,False
False,"{'BA_change': 0.19999999999999996, 'CE_change': 0.7799862027168274, 'JS': 0.12279810011386871, 'TV': 0.209398552775383, 'centered_logit_rms': 4.243987083435059, 'flip_rate': 0.21, 'true_margin_change': 5.350376605987549}","{'BA_change': 0.1329, 'CE_change': 0.626519248484401, 'JS': 0.08500965658575296, 'TV': 0.1483906421251595, 'centered_logit_rms': 3.9757018542289733, 'flip_rate': 0.1432, 'true_margin_change': 3.80633731380105}","{'BA_change': 0.06909999999999998, 'CE_change': 0.23336432620882988, 'JS': 0.048722207152750344, 'TV': 0.09713517608121038, 'centered_logit_rms': 2.7924956285953524, 'flip_rate': 0.0843, 'true_margin_change': 3.294158776849508}",0,1.806655632208276e-06,1.730285207486304e-06,3.284407615661621,2.2290365076065064,1.473465151626588,EEGConformer,0,3,OpenBMI_SSVEP,False
False,"{'BA_change': 0.12, 'CE_change': 1.1450529098510742, 'JS': 0.07632222026586533, 'TV': 0.14482712745666504, 'centered_logit_rms': 3.7081618309020996, 'flip_rate': 0.13, 'true_margin_change': 5.079155445098877}","{'BA_change': 0.0776, 'CE_change': 0.4717425417900085, 'JS': 0.06355704315006733, 'TV': 0.12804782785475255, 'centered_logit_rms': 3.479570837020874, 'flip_rate': 0.12480000000000001, 'true_margin_change': 3.0601668390631676}","{'BA_change': 0.07460000000000001, 'CE_change': 0.31314572907052934, 'JS': 0.06112737632356584, 'TV': 0.12764200577512383, 'centered_logit_rms': 3.0323830902576447, 'flip_rate': 0.12440000000000001, 'true_margin_change': 3.4092379961907864}",0,2.0076045075256843e-06,1.909895961489383e-06,3.284407615661621,2.2290365076065064,1.473465151626588,EEGConformer,0,5,OpenBMI_SSVEP,False
False,"{'BA_change': 0.20999999999999996, 'CE_change': 1.39802885055542, 'JS': 0.15627212822437286, 'TV': 0.28550177812576294, 'centered_logit_rms': 4.141433238983154, 'flip_rate': 0.27, 'true_margin_change': 3.922381639480591}","{'BA_change': 0.11079999999999998, 'CE_change': 0.6825948591483757, 'JS': 0.13152259264141322, 'TV': 0.24776205398142337, 'centered_logit_rms': 3.8708252549171447, 'flip_rate': 0.24040000000000003, 'true_margin_change': 2.427357588512823}","{'BA_change': 0.052399999999999974, 'CE_change': 0.29345174176618455, 'JS': 0.09184566697105766, 'TV': 0.18680510353296995, 'centered_logit_rms': 2.811422266960144, 'flip_rate': 0.174, 'true_margin_change': 1.9080935160908847}",0,1.5570177538393182e-06,1.4478516129656783e-06,3.284407615661621,2.2290365076065064,1.473465151626588,EEGConformer,0,6,OpenBMI_SSVEP,False
False,"{'BA_change': 0.19000000000000006, 'CE_change': 0.533617377281189, 'JS': 0.20112133026123047, 'TV': 0.37349700927734375, 'centered_logit_rms': 3.8892059326171875, 'flip_rate': 0.38, 'true_margin_change': 3.0456926822662354}","{'BA_change': 0.18320000000000008, 'CE_change': 1.1452098578214644, 'JS': 0.15744121067225933, 'TV': 0.29941583901643753, 'centered_logit_rms': 3.63826146364212, 'flip_rate': 0.2943, 'true_margin_change': 2.6741001486778258}","{'BA_change': 0.1653, 'CE_change': 0.8703905845433474, 'JS': 0.13890772216022015, 'TV': 0.27302828393876555, 'centered_logit_rms': 3.183797398805618, 'flip_rate': 0.2723, 'true_margin_change': 2.3242085863649846}",0,1.400999394718383e-06,1.354025204136633e-06,3.284407615661621,2.2290365076065064,1.473465151626588,EEGConformer,0,15,OpenBMI_SSVEP,False
False,"{'BA_change': 0.08999999999999997, 'CE_change': 0.10074670612812042, 'JS': 0.21799680590629578, 'TV': 0.4239182770252228, 'centered_logit_rms': 3.181074857711792, 'flip_rate': 0.44, 'true_margin_change': 1.1965537071228027}","{'BA_change': 0.06649999999999998, 'CE_change': 0.503583580100385, 'JS': 0.1319572401419282, 'TV': 0.28174105927348136, 'centered_logit_rms': 3.0218818545341493, 'flip_rate': 0.2952, 'true_margin_change': 1.2624408357497305}","{'BA_change': 0.061699999999999984, 'CE_change': 0.6073334963060916, 'JS': 0.15431760635226965, 'TV': 0.30882673293352125, 'centered_logit_rms': 3.1566584300994873, 'flip_rate': 0.3208, 'true_margin_change': 1.3337424412881955}",0,1.3377419918469968e-06,1.3594946051398437e-06,3.284407615661621,2.2290365076065064,1.473465151626588,EEGConformer,0,32,OpenBMI_SSVEP,False
False,"{'BA_change': 0.17000000000000004, 'CE_change': 0.7013857960700989, 'JS': 0.12337490171194077, 'TV': 0.24170227348804474, 'centered_logit_rms': 3.528656482696533, 'flip_rate': 0.23, 'true_margin_change': 4.591299533843994}","{'BA_change': 0.0898, 'CE_change': 0.5044485853612423, 'JS': 0.086335933431983, 'TV': 0.1720030950009823, 'centered_logit_rms': 3.300577988624573, 'flip_rate': 0.1636, 'true_margin_change': 3.1101496149599552}","{'BA_change': 0.0763, 'CE_change': 0.38458599982841407, 'JS': 0.0732287035882473, 'TV': 0.15224283926188945, 'centered_logit_rms': 2.8174413454532625, 'flip_rate': 0.1427, 'true_margin_change': 2.8891274469345807}",0,1.6871397292561596e-06,1.6271542767754e-06,3.284407615661621,2.2290365076065064,1.473465151626588,EEGConformer,0,33,OpenBMI_SSVEP,False
False,"{'BA_change': 0.12, 'CE_change': 1.0042970180511475, 'JS': 0.07794656604528427, 'TV': 0.15844476222991943, 'centered_logit_rms': 3.4199042320251465, 'flip_rate': 0.14, 'true_margin_change': 4.132221221923828}","{'BA_change': 0.05090000000000006, 'CE_change': 0.4250482069561258, 'JS': 0.07684608966112137, 'TV': 0.16053446084260942, 'centered_logit_rms': 3.1964319276809694, 'flip_rate': 0.1508, 'true_margin_change': 2.55004798039794}","{'BA_change': 0.06140000000000006, 'CE_change': 0.29303443733602763, 'JS': 0.07135496859438717, 'TV': 0.15493513107299806, 'centered_logit_rms': 2.6852007830142974, 'flip_rate': 0.14860000000000004, 'true_margin_change': 2.534145594611764}",0,1.6123356090247398e-06,1.6234092356626207e-06,3.284407615661621,2.2290365076065064,1.473465151626588,EEGConformer,0,38,OpenBMI_SSVEP,False
False,"{'BA_change': 0.11999999999999988, 'CE_change': 0.537401556968689, 'JS': 0.08960296958684921, 'TV': 0.17481927573680878, 'centered_logit_rms': 2.9992895126342773, 'flip_rate': 0.16, 'true_margin_change': 4.474444389343262}","{'BA_change': 0.07679999999999992, 'CE_change': 0.2788470780849457, 'JS': 0.055631373263895514, 'TV': 0.12458233058452606, 'centered_logit_rms': 2.8283644592761994, 'flip_rate': 0.12219999999999999, 'true_margin_change': 3.004903120994568}","{'BA_change': 0.09359999999999992, 'CE_change': 0.45548588670790197, 'JS': 0.07340173795819283, 'TV': 0.15098221238702536, 'centered_logit_rms': 2.7071865010261535, 'flip_rate': 0.14540000000000003, 'true_margin_change': 3.105143876075745}",0,1.6014976154110627e-06,1.573858371557435e-06,3.284407615661621,2.2290365076065064,1.473465151626588,EEGConformer,0,47,OpenBMI_SSVEP,False
False,"{'BA_change': 0.17999999999999994, 'CE_change': 0.36815646290779114, 'JS': 0.1620229333639145, 'TV': 0.40798455476760864, 'centered_logit_rms': 1.8690590858459473, 'flip_rate': 0.45, 'true_margin_change': 2.1333742141723633}","{'BA_change': 0.1876, 'CE_change': 0.37941418183370845, 'JS': 0.13196702003479005, 'TV': 0.34709022015333174, 'centered_logit_rms': 1.8053144764900209, 'flip_rate': 0.3652, 'true_margin_change': 1.983529159426689}","{'BA_change': 0.08300000000000005, 'CE_change': 0.22460483151022345, 'JS': 0.07387626547366381, 'TV': 0.22623537644743918, 'centered_logit_rms': 1.297013160586357, 'flip_rate': 0.2168, 'true_margin_change': 1.2305816809181125}",1,6.936998602213862e-07,6.72513778567918e-07,0.601779580116272,0.3484435597062111,1.7270503740222956,EEGConformer,0,2,OpenBMI_SSVEP,False
False,"{'BA_change': 0.26, 'CE_change': 0.4930538237094879, 'JS': 0.17936588823795319, 'TV': 0.4571292996406555, 'centered_logit_rms': 1.8016606569290161, 'flip_rate': 0.51, 'true_margin_change': 1.7402974367141724}","{'BA_change': 0.12549999999999997, 'CE_change': 0.3759887884929776, 'JS': 0.1284413782507181, 'TV': 0.35268808528780937, 'centered_logit_rms': 1.6938036465644837, 'flip_rate': 0.40340000000000004, 'true_margin_change': 1.1190215829759835}","{'BA_change': 0.0722, 'CE_change': 0.3326394866593182, 'JS': 0.0998379305563867, 'TV': 0.2850689628720284, 'centered_logit_rms': 1.3962264651060103, 'flip_rate': 0.3276, 'true_margin_change': 0.8315019887685776}",1,7.144388405322388e-07,7.117318233440528e-07,0.601779580116272,0.3484435597062111,1.7270503740222956,EEGConformer,0,14,OpenBMI_SSVEP,False
False,"{'BA_change': 0.2599999999999999, 'CE_change': 0.5879955291748047, 'JS': 0.1153549775481224, 'TV': 0.3124450147151947, 'centered_logit_rms': 1.7240554094314575, 'flip_rate': 0.31, 'true_margin_change': 2.343351364135742}","{'BA_change': 0.23659999999999998, 'CE_change': 0.47297843754291535, 'JS': 0.09840931020677089, 'TV': 0.285331055521965, 'centered_logit_rms': 1.6491755628585816, 'flip_rate': 0.3, 'true_margin_change': 1.9686036396026612}","{'BA_change': 0.16609999999999991, 'CE_change': 0.42392932422459123, 'JS': 0.0783478476665914, 'TV': 0.23146331124007702, 'centered_logit_rms': 1.3620099878311158, 'flip_rate': 0.23809999999999998, 'true_margin_change': 1.4856985980272293}",1,7.369754939645645e-07,7.399849715739037e-07,0.601779580116272,0.3484435597062111,1.7270503740222956,EEGConformer,0,26,OpenBMI_SSVEP,False
False,"{'BA_change': 0.33999999999999997, 'CE_change': 0.6948011517524719, 'JS': 0.15975549817085266, 'TV': 0.39889946579933167, 'centered_logit_rms': 2.0694215297698975, 'flip_rate': 0.41, 'true_margin_change': 3.1967227458953857}","{'BA_change': 0.25520000000000004, 'CE_change': 0.5032818076014519, 'JS': 0.11175264902412892, 'TV': 0.3048647636175156, 'centered_logit_rms': 1.9177180588245393, 'flip_rate': 0.3179, 'true_margin_change': 2.334815740585327}","{'BA_change': 0.16250000000000003, 'CE_change': 0.3773479513078928, 'JS': 0.07691960526630283, 'TV': 0.225692130997777, 'centered_logit_rms': 1.4325130331516265, 'flip_rate': 0.2237, 'true_margin_change': 1.6473832190036775}",1,7.705023676862766e-07,7.804666893207468e-07,0.601779580116272,0.3484435597062111,1.7270503740222956,EEGConformer,0,28,OpenBMI_SSVEP,False
False,"{'BA_change': 0.22000000000000008, 'CE_change': 0.5372514128684998, 'JS': 0.13430742919445038, 'TV': 0.3246360123157501, 'centered_logit_rms': 2.1183111667633057, 'flip_rate': 0.29, 'true_margin_change': 2.7148821353912354}","{'BA_change': 0.22210000000000008, 'CE_change': 0.40377966213040056, 'JS': 0.13162465455010533, 'TV': 0.329576241672039, 'centered_logit_rms': 2.057248204946518, 'flip_rate': 0.3624, 'true_margin_change': 2.4384193369746208}","{'BA_change': 0.07890000000000005, 'CE_change': 0.15322579573374243, 'JS': 0.06794075179845095, 'TV': 0.20651912961155175, 'centered_logit_rms': 1.4341819423437119, 'flip_rate': 0.19030000000000002, 'true_margin_change': 1.4730566600710153}",1,7.795095484652848e-07,7.652900308130483e-07,0.601779580116272,0.3484435597062111,1.7270503740222956,EEGConformer,0,31,OpenBMI_SSVEP,False
False,"{'BA_change': 0.020000000000000018, 'CE_change': -1.8406991958618164, 'JS': 0.30708906054496765, 'TV': 0.6507905721664429, 'centered_logit_rms': 2.5869293212890625, 'flip_rate': 0.7, 'true_margin_change': -0.9460338354110718}","{'BA_change': 0.0432, 'CE_change': -0.7003710888512432, 'JS': 0.23477499693632126, 'TV': 0.5029725094139575, 'centered_logit_rms': 2.543791573047638, 'flip_rate': 0.5195000000000001, 'true_margin_change': 0.08823813192779198}","{'BA_change': -0.03249999999999997, 'CE_change': -0.7811886030086316, 'JS': 0.0756345457676798, 'TV': 0.19692894956097007, 'centered_logit_rms': 1.4340223491191864, 'flip_rate': 0.13120000000000004, 'true_margin_change': -0.3727551827253774}",1,9.315382385466364e-07,8.803625490827471e-07,0.601779580116272,0.3484435597062111,1.7270503740222956,EEGConformer,0,35,OpenBMI_SSVEP,False
False,"{'BA_change': 0.3700000000000001, 'CE_change': 0.8180078268051147, 'JS': 0.1771744340658188, 'TV': 0.4336314797401428, 'centered_logit_rms': 1.857372760772705, 'flip_rate': 0.55, 'true_margin_change': 2.641982078552246}","{'BA_change': 0.2815000000000001, 'CE_change': 0.5497272431850433, 'JS': 0.13413492679595948, 'TV': 0.3505278816819191, 'centered_logit_rms': 1.780620744228363, 'flip_rate': 0.409, 'true_margin_change': 2.126964275240898}","{'BA_change': 0.11770000000000005, 'CE_change': 0.32259815627592614, 'JS': 0.07485760919749737, 'TV': 0.22887416534125804, 'centered_logit_rms': 1.3020771199464798, 'flip_rate': 0.243, 'true_margin_change': 1.334177230298519}",1,7.442016567438259e-07,6.924758952209231e-07,0.601779580116272,0.3484435597062111,1.7270503740222956,EEGConformer,0,40,OpenBMI_SSVEP,False
False,"{'BA_change': 0.17999999999999994, 'CE_change': 0.3532060384750366, 'JS': 0.10658083111047745, 'TV': 0.2484990358352661, 'centered_logit_rms': 2.1007001399993896, 'flip_rate': 0.2, 'true_margin_change': 2.5389835834503174}","{'BA_change': 0.20729999999999996, 'CE_change': 0.3990600223094225, 'JS': 0.09913835649378598, 'TV': 0.24164082556962968, 'centered_logit_rms': 2.017513085603714, 'flip_rate': 0.2375, 'true_margin_change': 2.6179498076438903}","{'BA_change': 0.1032, 'CE_change': 0.2286837638542056, 'JS': 0.05535776839591563, 'TV': 0.15963748805224895, 'centered_logit_rms': 1.5238593536615372, 'flip_rate': 0.1302, 'true_margin_change': 1.8967944242060184}",1,9.013274961944262e-07,8.52524435686064e-07,0.601779580116272,0.3484435597062111,1.7270503740222956,EEGConformer,0,43,OpenBMI_SSVEP,False
False,"{'BA_change': 0.22999999999999998, 'CE_change': 0.36915871500968933, 'JS': 0.19168585538864136, 'TV': 0.3659340739250183, 'centered_logit_rms': 4.417582988739014, 'flip_rate': 0.34, 'true_margin_change': 5.974188804626465}","{'BA_change': 0.1432000000000001, 'CE_change': 0.5128042846918106, 'JS': 0.12515582460910082, 'TV': 0.24584490589797497, 'centered_logit_rms': 4.172850639820099, 'flip_rate': 0.23110000000000003, 'true_margin_change': 4.291626614332199}","{'BA_change': 0.1013000000000001, 'CE_change': 0.3602863952051848, 'JS': 0.09123740124050528, 'TV': 0.18396036250516773, 'centered_logit_rms': 3.107422887086868, 'flip_rate': 0.1705, 'true_margin_change': 3.171225157268345}",2,1.7302145352005027e-06,1.736783057140201e-06,6.837667942047119,3.0919408360123635,2.211448505872956,EEGConformer,0,1,OpenBMI_SSVEP,False
False,"{'BA_change': 0.33999999999999997, 'CE_change': 1.0749183893203735, 'JS': 0.22751933336257935, 'TV': 0.4364372193813324, 'centered_logit_rms': 3.9249024391174316, 'flip_rate': 0.43, 'true_margin_change': 4.808346748352051}","{'BA_change': 0.2286999999999999, 'CE_change': 0.867253473997116, 'JS': 0.15533138416707515, 'TV': 0.30518595688045025, 'centered_logit_rms': 3.6649319434165957, 'flip_rate': 0.28719999999999996, 'true_margin_change': 3.2775224286317823}","{'BA_change': 0.17959999999999998, 'CE_change': 0.7106746525503695, 'JS': 0.12196856691502035, 'TV': 0.24152153827250003, 'centered_logit_rms': 2.814974964261055, 'flip_rate': 0.23099999999999998, 'true_margin_change': 2.561327274227515}",2,1.4390366231964435e-06,1.4494030313016993e-06,6.837667942047119,3.0919408360123635,2.211448505872956,EEGConformer,0,8,OpenBMI_SSVEP,False
False,"{'BA_change': 0.31999999999999995, 'CE_change': 0.8470679521560669, 'JS': 0.20553308725357056, 'TV': 0.36824139952659607, 'centered_logit_rms': 5.997893333435059, 'flip_rate': 0.36, 'true_margin_change': 11.808141708374023}","{'BA_change': 0.18209999999999993, 'CE_change': 0.6580860345438123, 'JS': 0.12183301883516834, 'TV': 0.21933925908990204, 'centered_logit_rms': 5.516767144203186, 'flip_rate': 0.2128, 'true_margin_change': 8.810935345888138}","{'BA_change': 0.06429999999999998, 'CE_change': 0.18810582644597162, 'JS': 0.05266769907320849, 'TV': 0.1072044384595938, 'centered_logit_rms': 3.5942498522996904, 'flip_rate': 0.09630000000000001, 'true_margin_change': 5.545571492947638}",2,2.5304873361164937e-06,2.524663832446095e-06,6.837667942047119,3.0919408360123635,2.211448505872956,EEGConformer,0,11,OpenBMI_SSVEP,False
False,"{'BA_change': 0.039999999999999925, 'CE_change': -1.2683403491973877, 'JS': 0.22916017472743988, 'TV': 0.4317815899848938, 'centered_logit_rms': 3.557842254638672, 'flip_rate': 0.38, 'true_margin_change': 0.04500077664852142}","{'BA_change': 0.04909999999999996, 'CE_change': -0.03528357708826661, 'JS': 0.1516336366906762, 'TV': 0.29628104604780675, 'centered_logit_rms': 3.383761670589447, 'flip_rate': 0.2883, 'true_margin_change': 0.8700862878840416}","{'BA_change': 0.04579999999999998, 'CE_change': -0.3481103942543268, 'JS': 0.13296513409353794, 'TV': 0.2635074644908309, 'centered_logit_rms': 2.827573473453522, 'flip_rate': 0.25720000000000004, 'true_margin_change': 0.5040604796260595}",2,1.4144399074211833e-06,1.3775552451988915e-06,6.837667942047119,3.0919408360123635,2.211448505872956,EEGConformer,0,23,OpenBMI_SSVEP,False
False,"{'BA_change': 0.5299999999999999, 'CE_change': 1.4836689233779907, 'JS': 0.298982173204422, 'TV': 0.5401588678359985, 'centered_logit_rms': 5.491323471069336, 'flip_rate': 0.58, 'true_margin_change': 11.160923957824707}","{'BA_change': 0.21039999999999995, 'CE_change': 0.6552781343786046, 'JS': 0.13462891838513313, 'TV': 0.2583546464703977, 'centered_logit_rms': 5.044008398056031, 'flip_rate': 0.2559, 'true_margin_change': 7.140990209579468}","{'BA_change': 0.1335999999999999, 'CE_change': 0.518669107593596, 'JS': 0.09703389242757111, 'TV': 0.18467213654890657, 'centered_logit_rms': 3.3449221014976502, 'flip_rate': 0.1838, 'true_margin_change': 4.809145473763347}",2,2.078965280816192e-06,2.020791039285541e-06,6.837667942047119,3.0919408360123635,2.211448505872956,EEGConformer,0,30,OpenBMI_SSVEP,False
False,"{'BA_change': 0.35, 'CE_change': 1.5280777215957642, 'JS': 0.23037441074848175, 'TV': 0.386570006608963, 'centered_logit_rms': 7.301119327545166, 'flip_rate': 0.35, 'true_margin_change': 14.8375244140625}","{'BA_change': 0.2158, 'CE_change': 0.8925105648301542, 'JS': 0.1347137250797823, 'TV': 0.23452259133569897, 'centered_logit_rms': 6.728893728256225, 'flip_rate': 0.22110000000000007, 'true_margin_change': 11.446720998287201}","{'BA_change': 0.05710000000000002, 'CE_change': 0.22954627518251072, 'JS': 0.039306000630604104, 'TV': 0.07631753452122211, 'centered_logit_rms': 4.130708661079407, 'flip_rate': 0.0626, 'true_margin_change': 6.721126669943333}",2,2.40679332819127e-06,2.4857323614924096e-06,6.837667942047119,3.0919408360123635,2.211448505872956,EEGConformer,0,48,OpenBMI_SSVEP,False
False,"{'BA_change': 0.33999999999999997, 'CE_change': 1.0284676551818848, 'JS': 0.27577412128448486, 'TV': 0.5000135898590088, 'centered_logit_rms': 4.737898826599121, 'flip_rate': 0.53, 'true_margin_change': 6.621609687805176}","{'BA_change': 0.13239999999999996, 'CE_change': 0.7937134102731943, 'JS': 0.13921095741912723, 'TV': 0.25884793236851694, 'centered_logit_rms': 4.521415729522705, 'flip_rate': 0.2523, 'true_margin_change': 4.321025409698486}","{'BA_change': 0.10969999999999995, 'CE_change': 0.7404199653677642, 'JS': 0.12756327372044324, 'TV': 0.23423302948474883, 'centered_logit_rms': 3.6238333058357237, 'flip_rate': 0.2332, 'true_margin_change': 3.678995531015098}",2,1.9468961909296922e-06,1.9508134846546453e-06,6.837667942047119,3.0919408360123635,2.211448505872956,EEGConformer,0,50,OpenBMI_SSVEP,False
False,"{'BA_change': 0.3, 'CE_change': 1.094153642654419, 'JS': 0.24151670932769775, 'TV': 0.4487270712852478, 'centered_logit_rms': 4.006992340087891, 'flip_rate': 0.48, 'true_margin_change': 5.0297112464904785}","{'BA_change': 0.1603, 'CE_change': 0.7762024311162531, 'JS': 0.1493687041848898, 'TV': 0.294241778254509, 'centered_logit_rms': 3.7946884131431577, 'flip_rate': 0.2879, 'true_margin_change': 3.0177274924516677}","{'BA_change': 0.1157, 'CE_change': 0.6705561845563353, 'JS': 0.12340412803925574, 'TV': 0.24589667398482562, 'centered_logit_rms': 3.0937389624118805, 'flip_rate': 0.2383, 'true_margin_change': 2.5265083134453743}",2,1.568066977597482e-06,1.5981070862380875e-06,6.837667942047119,3.0919408360123635,2.211448505872956,EEGConformer,0,52,OpenBMI_SSVEP,False
False,"{'BA_change': 0.29999999999999993, 'CE_change': 1.134161114692688, 'JS': 0.18981148302555084, 'TV': 0.39196059107780457, 'centered_logit_rms': 2.622814416885376, 'flip_rate': 0.36, 'true_margin_change': 3.454702854156494}","{'BA_change': 0.1772, 'CE_change': 0.646485916748643, 'JS': 0.14078137405216695, 'TV': 0.31143594563007354, 'centered_logit_rms': 2.3740094995498655, 'flip_rate': 0.29800000000000004, 'true_margin_change': 2.40549266397953}","{'BA_change': 0.11680000000000001, 'CE_change': 0.4234113686811179, 'JS': 0.10046156518161296, 'TV': 0.24888712167739868, 'centered_logit_rms': 2.0431735384464265, 'flip_rate': 0.2169, 'true_margin_change': 2.3097791194915773}",3,9.552093160891673e-07,9.721781316329724e-07,0.9120035767555237,0.5963541358709336,1.5292986530957922,EEGConformer,0,10,OpenBMI_SSVEP,False
False,"{'BA_change': 0.08000000000000007, 'CE_change': 0.2408359944820404, 'JS': 0.06467512249946594, 'TV': 0.1559469848871231, 'centered_logit_rms': 2.7605767250061035, 'flip_rate': 0.08, 'true_margin_change': 5.144296169281006}","{'BA_change': 0.07400000000000002, 'CE_change': 0.18860195428133011, 'JS': 0.048465917203575376, 'TV': 0.11891989421099425, 'centered_logit_rms': 2.5503886675834657, 'flip_rate': 0.07400000000000001, 'true_margin_change': 4.452929348945617}","{'BA_change': 0.07980000000000004, 'CE_change': 0.212448697052896, 'JS': 0.05368457735516131, 'TV': 0.1287236377969384, 'centered_logit_rms': 2.6450986993312835, 'flip_rate': 0.07980000000000001, 'true_margin_change': 4.611120398044586}",3,1.3458959529089043e-06,1.3743473459726374e-06,0.9120035767555237,0.5963541358709336,1.5292986530957922,EEGConformer,0,16,OpenBMI_SSVEP,False
False,"{'BA_change': 0.39999999999999997, 'CE_change': 1.5306293964385986, 'JS': 0.2863156795501709, 'TV': 0.5616176724433899, 'centered_logit_rms': 2.7643213272094727, 'flip_rate': 0.59, 'true_margin_change': 3.5586016178131104}","{'BA_change': 0.2402, 'CE_change': 1.0356549257040024, 'JS': 0.1952879758179188, 'TV': 0.4275177666544914, 'centered_logit_rms': 2.5173878836631776, 'flip_rate': 0.45809999999999995, 'true_margin_change': 2.3573940229415893}","{'BA_change': 0.14439999999999997, 'CE_change': 0.5833348809927702, 'JS': 0.1310646601393819, 'TV': 0.324997778236866, 'centered_logit_rms': 1.85623779296875, 'flip_rate': 0.3479, 'true_margin_change': 1.5954663634300232}",3,8.326329634655849e-07,7.966517887325608e-07,0.9120035767555237,0.5963541358709336,1.5292986530957922,EEGConformer,0,19,OpenBMI_SSVEP,False
False,"{'BA_change': 0.2099999999999999, 'CE_change': 0.997246503829956, 'JS': 0.20596182346343994, 'TV': 0.4542778730392456, 'centered_logit_rms': 2.5114941596984863, 'flip_rate': 0.45, 'true_margin_change': 2.1801438331604004}","{'BA_change': 0.0900999999999999, 'CE_change': 0.6191222492977977, 'JS': 0.15693289197981358, 'TV': 0.3771441325545311, 'centered_logit_rms': 2.287081917524338, 'flip_rate': 0.4151, 'true_margin_change': 1.3032993566244842}","{'BA_change': 0.06479999999999993, 'CE_change': 0.4554528856929392, 'JS': 0.12756816007196903, 'TV': 0.3285695220530033, 'centered_logit_rms': 1.9269454395771026, 'flip_rate': 0.36900000000000005, 'true_margin_change': 1.0665227075666188}",3,9.344977911496244e-07,8.838153530632553e-07,0.9120035767555237,0.5963541358709336,1.5292986530957922,EEGConformer,0,22,OpenBMI_SSVEP,False
False,"{'BA_change': 0.030000000000000027, 'CE_change': 0.25680097937583923, 'JS': 0.05937940999865532, 'TV': 0.1501009315252304, 'centered_logit_rms': 2.686368942260742, 'flip_rate': 0.07, 'true_margin_change': 4.827467441558838}","{'BA_change': 0.06890000000000002, 'CE_change': 0.2353607387840748, 'JS': 0.05016173640266061, 'TV': 0.13071269415318965, 'centered_logit_rms': 2.5029681015014646, 'flip_rate': 0.0909, 'true_margin_change': 4.182589542865753}","{'BA_change': 0.08600000000000002, 'CE_change': 0.25185063552111386, 'JS': 0.059203236466273665, 'TV': 0.14674324825406074, 'centered_logit_rms': 2.538298635482788, 'flip_rate': 0.1073, 'true_margin_change': 4.207757524251938}",3,1.3109474821249023e-06,1.3141743818323447e-06,0.9120035767555237,0.5963541358709336,1.5292986530957922,EEGConformer,0,27,OpenBMI_SSVEP,False
