P_t,U_t,D_t,I_t,history_BA_t,history_loss_t,coordinate_drift_t,protected_contribution_t,identity_contribution_t,G_surrogate_t,subject_id,source_fold,checkpoint,step
0.7313448374574318,0.0,0.0,0.0014370521562815932,0.88,0.2729822948799926,0.03273639402079405,0.03992139868504442,0.005322437181549534,0.003782694541373144,20,1,t3,3
0.7305650748312634,0.0,0.0,0.001922161262644705,0.88,0.2706678723441628,0.04335469543240851,0.05283221126494116,0.007110788433360974,0.004962371511642916,20,1,t4,4
0.7297785323232885,0.0,0.0,0.0024077083413694593,0.88,0.2684124251298249,0.0538317366377949,0.06554706469192555,0.008898306784105973,0.0061040697683949485,20,1,final,5
0.0,0.0,0.0,0.0,0.99,0.06702314508408436,0.0,0.0,0.0,0.0,21,1,t0,0
0.7057582674921081,0.0,0.0,0.0074877481514214845,0.99,0.06424309121211282,0.01179719555880599,0.034064377504143435,0.037811037063014766,0.0013356875276245156,21,1,t1,1
0.703880296500309,0.0,0.0,0.014497909421807682,0.99,0.06171529345154406,0.023042360895102112,0.06641770468413308,0.07371562646542744,0.0025107569317720096,21,1,t2,2
0.7020756580227907,0.0,0.0,0.02107641968866871,0.99,0.059407888606087075,0.03378222684139112,0.0972196689611382,0.10787649852226913,0.0035482647457851235,21,1,t3,3
0.7003397414755964,0.0,0.0,0.027263299335072332,0.99,0.05729392421257154,0.04405828359628497,0.1266104799012958,0.14043792931099722,0.004467451715516178,21,1,t4,4
0.6986684039365617,0.0,0.0,0.03309358662714084,0.99,0.05535048620072451,0.053907483400415936,0.15471374547338104,0.17152827795952674,0.0052844547944348105,21,1,final,5
0.0,0.0,0.0,0.0,0.8300000000000001,0.33509712073079934,0.0,0.0,0.0,0.0,22,1,t0,0
0.698162876228007,0.010000000000000009,0.01,0.016306385077767917,0.8500000000000001,0.327678054753061,0.019432934033093086,0.037311469251281065,0.0452690545065602,0.0035109387667535685,22,1,t1,1
0.6945126325160846,0.0,0.0,0.030776209897777324,0.86,0.3210952928937736,0.037723073918714295,0.07111574154901969,0.08547295803150644,0.00648965040099192,22,1,t2,2
0.690900819427483,-0.010000000000000009,0.03,0.04358349310300905,0.85,0.3152040487290154,0.05500061872443637,0.10180783248766374,0.12116619870285537,0.009040342569489823,22,1,t3,3
0.6873402753397418,-0.010000000000000009,0.03,0.054886556109711174,0.85,0.3098865404636336,0.07138179593893644,0.12974505250486504,0.15285298341718745,0.011246724634769167,22,1,t4,4
0.6838426235219469,0.0,0.04,0.06486589893834926,0.86,0.30504736581513614,0.0869693667691438,0.15524823564186224,0.18098832394277092,0.013175630281428152,22,1,final,5
0.0,0.0,0.0,0.0,0.9,0.2571326073746268,0.0,0.0,0.0,0.0,23,1,t0,0
0.7599900620176769,0.0,0.0,0.006946689446785168,0.9,0.25410859517986,0.012387042132324371,0.025219383912158257,0.01978109227280703,0.00173833751606578,23,1,t1,1
0.7585739757982944,0.0,0.0,0.01354423568855727,0.9,0.25125919159160454,0.02440895167304077,0.049547230974802486,0.03884364636810225,0.003355070574829644,23,1,t2,2
0.7571863895010834,0.0,0.0,0.019819139584173827,0.9,0.24857078455497894,0.03608390486583966,0.07303283250599288,0.05722922508177574,0.004860713185397825,23,1,t3,3
0.7558252435091036,0.010000000000000009,0.01,0.025784704510638638,0.91,0.24603099160318004,0.047428999912150605,0.09572186897311574,0.07497615167552646,0.00626474662450055,23,1,t4,4
0.7544885643003233,0.019999999999999907,0.02,0.03146134336206073,0.9199999999999999,0.2436285361348296,0.05846032939245406,0.1176567396805721,0.09211982400794654,0.007575732290370452,23,1,final,5
0.0,0.0,0.0,0.0,0.88,0.25921839620142206,0.0,0.0,0.0,0.0,26,1,t0,0
0.6674171784182327,0.0,0.0,0.00534783638529539,0.88,0.2555041236138961,0.01361516187258542,0.022754926959768326,0.018341302690535483,0.0016317262100815633,26,1,t1,1
0.6657479139605719,0.0,0.0,0.010622919268182382,0.88,0.25191726662249087,0.026995779170306627,0.04492544949272595,0.03626609829088928,0.003188614888574526,26,1,t2,2
0.6640478689238595,0.0,0.0,0.015819782140429693,0.88,0.2484543444461132,0.04014393961830419,0.06650871075762145,0.053766648371133416,0.004672822223122652,26,1,t3,3
0.6623180715137624,0.0,0.0,0.02093320612851165,0.88,0.2451118797846315,0.05306183870034989,0.0875029150934694,0.07083638706241274,0.0060865294260532,26,1,t4,4
0.6605595318304832,0.0,0.0,0.025958239807271778,0.88,0.2418863980172331,0.06575178838370334,0.10790733339892178,0.08746990040227959,0.007431941417465282,26,1,final,5
0.0,0.0,0.0,0.0,0.9099999999999999,0.2261602408189501,0.0,0.0,0.0,0.0,27,1,t0,0
0.8641056300914502,0.0,0.0,0.021467532282117285,0.9099999999999999,0.21406809387033754,0.024553871085336524,0.07048987964565577,0.06648763707858886,0.008576957570752608,27,1,t1,1
0.8625529012244633,0.030000000000000027,0.03,0.04059922937841771,0.94,0.20370942625297397,0.047263738567408224,0.13540962911218624,0.12756401911033177,0.015750837881031904,27,1,t2,2
0.8610115800903384,0.030000000000000027,0.03,0.057688081144260536,0.94,0.19476193962645702,0.06835498891639903,0.1954495721504533,0.1838895469770756,0.021796751818024374,27,1,t3,3
0.8594825410712937,0.030000000000000027,0.03,0.07303848701863405,0.94,0.18697299833762468,0.08801846043687597,0.25119222063602625,0.23602413704525588,0.026928623426533377,27,1,t4,4
0.8579668340319843,0.020000000000000018,0.02,0.08686946385416677,0.9299999999999999,0.18014267139248058,0.10641674040247595,0.303132408228498,0.28444550947160546,0.03131437076104121,27,1,final,5
0.0,0.0,0.0,0.0,0.98,0.07383266061677042,0.0,0.0,0.0,0.0,28,1,t0,0
0.7174197341132098,0.0,0.0,0.004427750206242014,0.98,0.07253445107854306,0.008088159924043613,0.02496427918624414,0.01961478634049003,0.0006663189024954663,28,1,t1,1
0.7173663766229569,0.0,0.0,0.008710455325071743,0.98,0.07128428124141195,0.01602418970341233,0.04943329479018941,0.03880899412431433,0.0013065030262029709,28,1,t2,2
0.717345054239417,0.0,0.0,0.012856283050180667,0.98,0.07007958929825917,0.023813437350723193,0.07342921127195294,0.05760155632697978,0.0019222042735598938,28,1,t3,3
0.7173538577853366,0.0,0.0,0.016872770629630787,0.98,0.06891798941047375,0.03146097907188676,0.09697274420945223,0.0760101948328648,0.002514937902196007,28,1,t4,4
0.7173908287983661,0.010000000000000009,0.01,0.02076636635806608,0.99,0.0677972566037014,0.03897163858113776,0.12008327955049813,0.0940515191024528,0.0030860960304804758,28,1,final,5
0.0,0.0,0.0,0.0,0.97,0.12667266113701534,0.0,0.0,0.0,0.0,3,1,t0,0
0.8511018499369689,0.0,0.0,0.0060059667933825165,0.97,0.12443393300011416,0.010619271964429196,0.03049659015931021,0.02567559914923961,0.0015967527824341243,3,1,t1,1
0.8497186723021586,0.0,0.0,0.011715168543341132,0.97,0.12235031814270358,0.020863451551031184,0.059943626829852686,0.05033962894747513,0.003063976306870053,3,1,t2,2
0.8483667802743128,0.0,0.0,0.017152534759248262,0.97,0.1204061654647251,0.030757381940060648,0.0884162937591207,0.07406352814881163,0.00441568871918159,3,1,t3,3
0.8470457192568623,0.0,0.0,0.022347598911933938,0.97,0.11858764637015702,0.040323986574039426,0.11598315468359413,0.0969127894511704,0.005664212594890153,3,1,t4,4
0.8457548564128752,0.0,0.0,0.027315737300706126,0.97,0.11688252607894462,0.049584422727048445,0.1427067801399181,0.11894749291810285,0.006820392744487355,3,1,final,5
0.0,0.0,0.0,0.0,0.9299999999999999,0.21740249821638813,0.0,0.0,0.0,0.0,30,1,t0,0
0.5446030886467893,0.0,0.0,0.006424648448854354,0.9299999999999999,0.21569855371649377,0.009264941072748356,0.018404104517688376,0.020945354376273834,0.000500762962194895,30,1,t1,1
0.541652893714812,0.0,0.0,0.012577632252299775,0.9299999999999999,0.21405241944460002,0.018368195299976964,0.03617828263039411,0.04123434895217171,0.0009717225259616158,30,1,t2,2
0.5387769534328822,0.0,0.0,0.018477660298695752,0.9299999999999999,0.21245993684435516,0.027318364187080613,0.05335767837645558,0.0609026677057329,0.0014155659109957308,30,1,t3,3
0.5359729372957305,0.0,0.0,0.024141707295908244,0.9299999999999999,0.2109173647222144,0.03612336992607748,0.06997479488538849,0.07998335642172542,0.0018346889792366927,30,1,t4,4
0.5332385405476429,0.0,0.0,0.0295852138723647,0.9299999999999999,0.2094213292160942,0.04479052055825639,0.08605974876463562,0.09850706903418135,0.002231233087320872,30,1,final,5
0.0,0.0,0.0,0.0,0.9099999999999999,0.22091434856297815,0.0,0.0,0.0,0.0,31,1,t0,0
0.7597698054859456,0.0,0.0,0.008567297762909317,0.9099999999999999,0.21639162821655727,0.01491502369100881,0.03503219675087972,0.02871729346871707,0.002500939357643339,31,1,t1,1
0.7562821953391416,0.0,0.0,0.016619949803384704,0.9099999999999999,0.21218884075899996,0.02929610258822876,0.06839517090874458,0.05605839829592843,0.0047655715018325995,31,1,t2,2
0.7528318109317766,0.0,0.0,0.024199918360529815,0.9099999999999999,0.20827563855730746,0.043175332901455976,0.10020223357426677,0.0821139940367961,0.006819008085098777,31,1,t3,3
0.7494186839390082,0.0,0.0,0.03134452527336592,0.9099999999999999,0.20462508945537955,0.056582299221253664,0.13055670407907885,0.10696698953135379,0.008683383861976396,31,1,t4,4
0.7460428572362608,0.010000000000000009,0.01,0.038080007919721506,0.9199999999999999,0.2012132197559443,0.06954434360942176,0.15955306452942772,0.13069341749742677,0.010378266245674728,31,1,final,5
0.0,0.0,0.0,0.0,0.99,0.08492266862725051,0.0,0.0,0.0,0.0,32,1,t0,0
0.7415918883982309,0.0,0.0,0.008845664234798148,0.99,0.08265576938934763,0.01072727543540911,0.032329368480088536,0.03557518496579312,0.0012374482960529343,32,1,t1,1
0.7411523201659531,0.0,0.0,0.017227150632297242,0.99,0.08052948732180737,0.0211137049549515,0.06361996012167637,0.06991953452388745,0.0023820386489414175,32,1,t2,2
0.7407377389287287,0.0,0.0,0.025185555705706887,0.99,0.07853008001789163,0.03118254011746063,0.09394588161307126,0.10312167817093318,0.0034437991929029965,32,1,t3,3
0.7403468048712646,0.0,0.0,0.03275697697905654,0.99,0.07664560557740407,0.04095463958003157,0.12337342392198992,0.1352609953132507,0.004431371274250695,32,1,t4,4
0.7399781538845716,0.0,0.0,0.03997327336210914,0.99,0.07486563321371945,0.05044878883217806,0.1519621171119438,0.1664088501432674,0.005352239414617113,32,1,final,5
0.0,0.0,0.0,0.0,0.98,0.05805324734533085,0.0,0.0,0.0,0.0,33,1,t0,0
0.8730245691797373,0.0,0.0,0.0035489634629366036,0.98,0.05752111453095281,0.005174363010356445,0.021035437732993635,0.015601949361258766,0.00040435254645732055,33,1,t1,1
0.8722331428029385,0.0,0.0,0.006989835851733396,0.98,0.05700479788817481,0.010270679183889941,0.04166330903466628,0.03087861985710563,0.0007946182213895703,33,1,t2,2
0.8714523033289687,0.010000000000000009,0.01,0.01032766729105762,0.99,0.056503497067340674,0.015291744383035672,0.06189914190945785,0.045843022821241745,0.0011715511401678008,33,1,t3,3
0.8706821072363766,0.0,0.0,0.013567301265743346,0.99,0.05601646771634931,0.020240199288589788,0.08175758979224702,0.060507423945523164,0.001535851431426781,33,1,t4,4
0.8699222929438363,0.0,0.0,0.016713708876617883,0.99,0.05554301651822458,0.02511854098185577,0.10125249639981376,0.07488339879280852,0.0018881700731363804,33,1,final,5
0.0,0.0,0.0,0.0,0.87,0.3733938831243666,0.0,0.0,0.0,0.0,34,1,t0,0
0.5667167022615964,0.0,0.0,0.016512374874059862,0.86,0.36687320378899535,0.018317290598031447,0.021306591642159048,0.030172665899850504,0.0021115991408270363,34,1,t1,1
0.574030255900132,0.009999999999999898,0.01,0.028916790228921883,0.86,0.3610045958860173,0.03560975177764669,0.04192678056916964,0.0540992120721793,0.004092734502771145,34,1,t2,2
0.5800487807141805,0.0,0.0,0.038872995848252385,0.86,0.3556176759185695,0.052109834836153196,0.06202003249035313,0.07401847597753147,0.005967814183631459,34,1,t3,3
0.585003191486314,0.0,0.0,0.047458663542513824,0.86,0.3506128779266737,0.06796514139273548,0.08165159561550081,0.09142041322423326,0.007747694905728464,34,1,t4,4
0.5890965244278773,0.009999999999999898,0.01,0.05509102652851672,0.86,0.34592802196002814,0.08327222479449124,0.10084463497859339,0.10726935767100655,0.009438285963399684,34,1,final,5
0.0,0.0,0.0,0.0,0.99,0.06673218333978102,0.0,0.0,0.0,0.0,35,1,t0,0
0.8028581252983671,0.0,0.0,0.00492564162022264,0.99,0.06532243919317773,0.008430682211239706,0.03281908514062973,0.021605494152306396,0.00089307496184729,35,1,t1,1
0.8018702042923541,0.0,0.0,0.009499811381505184,0.99,0.06401561779959705,0.0165459387761787,0.06405571852860936,0.04203405461572988,0.0017082873662555842,35,1,t2,2
0.8009255111185134,0.0,0.0,0.013757728651206887,0.99,0.06280016402782115,0.024370255589189056,0.09383430743345197,0.06137866317091395,0.0024551108539892647,35,1,t3,3
0.8000215175983053,0.0,0.0,0.01772994091293712,0.99,0.0616661515395223,0.03192551227051642,0.12226564997377971,0.079722130211415,0.003141621906215551,35,1,t4,4
0.7991557672077655,0.0,0.0,0.021443089056711384,0.99,0.060605008347999326,0.03923133795136181,0.14944884282443116,0.09713852154079028,0.003774742045199439,35,1,final,5
0.0,0.0,0.0,0.0,0.8999999999999999,0.284800886888463,0.0,0.0,0.0,0.0,38,1,t0,0
0.7391305483374074,0.0,0.0,0.013414736350852356,0.8999999999999999,0.27797475435443886,0.018201394249682663,0.03957625113720055,0.0374665883012725,0.0035015599996344182,38,1,t1,1
0.738310208516345,0.010000000000000009,0.01,0.025819814425288246,0.9099999999999999,0.2718702636430441,0.03540227250684664,0.07678029301134674,0.07258762144786945,0.006592969109911917,38,1,t2,2
0.7375713073748613,0.010000000000000009,0.01,0.037301547885178594,0.9099999999999999,0.2663904106541451,0.051686966211548724,0.11182664310994134,0.10555587660457427,0.009334699393826307,38,1,t3,3
0.736904678832774,0.020000000000000018,0.02,0.0479553998873423,0.9099999999999999,0.26145286846112614,0.06713136985723052,0.14490590280998578,0.13654508192670356,0.011777152585350226,38,1,t4,4
0.7363018486674475,0.020000000000000018,0.02,0.0578535065805633,0.9099999999999999,0.2569874870341065,0.08180400741311838,0.17618803434069724,0.16571234631867704,0.0139625406661269,38,1,final,5
0.0,0.0,0.0,0.0,0.9199999999999999,0.21616187959247019,0.0,0.0,0.0,0.0,40,1,t0,0
0.7991080661268486,0.0,0.0,0.013408139103314018,0.9199999999999999,0.2110989592601014,0.015994079275361745,0.03866846671160575,0.03916033370537489,0.0031797500060501693,40,1,t1,1
0.7980996830380354,-0.009999999999999898,0.01,0.02588618441399924,0.91,0.20645229773380874,0.03131371775857274,0.07550516924649396,0.07641498181606628,0.006059414274191988,40,1,t2,2
0.7971544095267166,0.010000000000000009,0.01,0.03752077700899536,0.92,0.20217263655770562,0.04601179472255298,0.11066733961102697,0.11191975722925515,0.008677289141690414,40,1,t3,3
0.7962652642824339,0.010000000000000009,0.01,0.04839304748665141,0.92,0.19821761040841074,0.060136083782576885,0.14429518426209667,0.14581471403098611,0.011065959293787314,40,1,t4,4
0.7954259358345592,1.1102230246251565e-16,0.02,0.05857723107934086,0.92,0.19455067036852794,0.07372981151360611,0.17651402716280465,0.17822599251601035,0.013253241824726453,40,1,final,5
0.0,0.0,0.0,0.0,0.79,0.42569891899585577,0.0,0.0,0.0,0.0,41,1,t0,0
0.9475570986017776,0.020000000000000018,0.04,0.06754534550590693,0.81,0.4076764262023242,0.03051764651594386,0.11868988538445259,0.11653279094162837,0.015298616397081521,41,1,t1,1
0.9443508547783971,0.020000000000000018,0.06,0.12481095033723458,0.81,0.394550062722123,0.0565277975319928,0.21856718834222919,0.21449455066973125,0.0260420971325937,41,1,t2,2
0.9407622004409816,0.010000000000000009,0.05,0.17298260182708236,0.81,0.3848728397013561,0.07880410475119663,0.30267371805538307,0.2968676973800055,0.033613969804542954,41,1,t3,3
0.936796229275894,0.020000000000000018,0.06,0.21334473096460752,0.8300000000000001,0.3776247635617763,0.09800004536441266,0.37359641605905924,0.3661979644729964,0.038983686424148234,41,1,t4,4
0.93246456595726,0.010000000000000009,0.05,0.24660361521730362,0.8300000000000001,0.3720904117005976,0.11466202994445572,0.4335127585344024,0.4246344540410877,0.04282642254766433,41,1,final,5
0.0,0.0,0.0,0.0,0.98,0.10722554744429572,0.0,0.0,0.0,0.0,43,1,t0,0
0.7660128406509974,0.0,0.0,0.005899056639765244,0.98,0.10612935585207467,0.007392261389385738,0.027691392208911363,0.0234839645512869,0.000632550235951504,43,1,t1,1
0.7627275083567066,0.0,0.0,0.011552813644461327,0.98,0.10507337429423266,0.014643756430987243,0.05458724214353105,0.04630146414326911,0.0012313148578663863,43,1,t2,2
0.7595075322184069,0.0,0.0,0.016978518577891476,0.98,0.10405466280126313,0.02176214965422714,0.08073131380925587,0.0684897428037332,0.0017991239122983615,43,1,t3,3
0.7563515116411322,0.0,0.0,0.022191781121102986,0.98,0.10307058103993788,0.028754478620049314,0.10616396360179448,0.09008312181735799,0.0023385118235093177,43,1,t4,4
0.7532579069349099,0.0,0.0,0.027206767553746125,0.98,0.10211875089711472,0.03562721886104456,0.13092248519762947,0.11111329694422505,0.0028517544885181267,43,1,final,5
0.0,0.0,0.0,0.0,0.9299999999999999,0.1315382663425807,0.0,0.0,0.0,0.0,44,1,t0,0
0.7963641888751899,0.0,0.0,0.003550188351746417,0.9299999999999999,0.12977416559422622,0.009412598013949709,0.017777124215233135,0.015477148988535697,0.0011132151850480054,44,1,t1,1
0.796302160171377,0.0,0.0,0.006989850455580196,0.9299999999999999,0.12806322576186283,0.018680952456470012,0.03520278709684691,0.030617113845787323,0.002188866192269129,44,1,t2,2
0.7962441010952055,0.0,0.0,0.010325617771996384,0.9299999999999999,0.12640304978183634,0.027809440140809192,0.05229441147028428,0.045436864389518335,0.003228790657032715,44,1,t3,3
0.79619001926309,0.0,0.0,0.013563585740375321,0.9299999999999999,0.12479139533803502,0.03680221084936014,0.06906818968608293,0.05995217152818683,0.004234700931360941,44,1,t4,4
0.7961397715110955,0.0,0.0,0.016709366272425148,0.9299999999999999,0.12322616074430064,0.0456632061405269,0.08553919199442088,0.0741777122553499,0.005208195934847684,44,1,final,5
0.0,0.0,0.0,0.0,0.86,0.2991992639669224,0.0,0.0,0.0,0.0,45,1,t0,0
0.6730464498985583,0.0,0.0,0.00886812408443275,0.86,0.29632886004010195,0.012047923912826518,0.020574152791002335,0.02378197935101044,0.0012901695858185125,45,1,t1,1
0.6709065998659796,0.0,0.0,0.017180900192530255,0.86,0.29358925087605525,0.023813978414097128,0.040212527992640315,0.04641380328081109,0.002496932347820058,45,1,t2,2
0.6688810430138972,0.010000000000000009,0.01,0.02500191432747093,0.88,0.29096788401062257,0.03531847972507066,0.05901705905600258,0.06802082964446428,0.0036299077105561017,45,1,t3,3
0.6669556166854115,0.010000000000000009,0.01,0.03237815658169629,0.88,0.2884542515999427,0.04657892174863998,0.07707351569166396,0.08871004044861772,0.004696996161733524,45,1,t4,4
0.6651182420314367,0.010000000000000009,0.01,0.03936113053158824,0.88,0.2860394532595295,0.05761049498501807,0.09445441954543961,0.10857310685797085,0.0057047657354065695,45,1,final,5
0.0,0.0,0.0,0.0,0.83,0.41784399586811616,0.0,0.0,0.0,0.0,46,1,t0,0
0.639033113200103,0.0,0.0,0.012053850423319584,0.83,0.413341449508251,0.015128099795481957,0.026907997809055378,0.030172934554723703,0.0018150754885198905,46,1,t1,1
0.6340392375874342,0.0,0.0,0.023141034900369308,0.83,0.40911840664767696,0.029761233813546097,0.05178946834584609,0.05773180912801307,0.003449796074862288,46,1,t2,2
0.6293301003993416,-0.010000000000000009,0.01,0.03336102270863674,0.82,0.4051370596021461,0.04394836529725843,0.0748790476079811,0.08297134301064656,0.004934305651887572,46,1,t3,3
0.6248882937459689,-0.010000000000000009,0.01,0.04280630417519761,0.82,0.40136698982306107,0.05773106360756872,0.09638107122976401,0.10615149384708418,0.0062924130663637445,46,1,t4,4
0.6206955680212737,-0.010000000000000009,0.01,0.05156783103704676,0.82,0.3977835974788422,0.07114464736351246,0.11647314561990751,0.12750141267491877,0.0075429694673250225,46,1,final,5
0.0,0.0,0.0,0.0,0.97,0.11961513651545705,0.0,0.0,0.0,0.0,47,1,t0,0
0.8208890470802119,0.0,0.0,0.006261772882719756,0.97,0.11710610958158502,0.011302044710902535,0.03446486725644813,0.027008171257618334,0.0016727347110948865,47,1,t1,1
0.8187125555680778,0.0,0.0,0.012032334781741425,0.97,0.11479821434615566,0.0221367752917723,0.06712250344187573,0.052419670790885074,0.003179932043736247,47,1,t2,2
0.8165916800315783,0.0,0.0,0.017367237905404363,0.97,0.11266576828656243,0.03254601822777561,0.09813608249309451,0.07637839611974671,0.0045442384096041205,47,1,t3,3
0.8145253858079362,0.0,0.0,0.02231676350563807,0.97,0.11068722921515664,0.042566501021079346,0.12764895310455232,0.09901130964190194,0.005784541292575052,47,1,t4,4
0.8125124600876703,0.0,0.0,0.0269216397510083,0.97,0.10884441582697842,0.05223060792127836,0.1557875957575817,0.12043088989906346,0.006916688469357168,47,1,final,5
0.0,0.0,0.0,0.0,0.74,0.5834242006932401,0.0,0.0,0.0,0.0,48,1,t0,0
0.753293921749951,0.0,0.0,0.010519706523225578,0.74,0.5789233216302698,0.015041089622671746,0.030914780522312994,0.025078838456495726,0.002544956458846892,48,1,t1,1
0.7528598722798674,0.010000000000000009,0.01,0.021114622272175882,0.75,0.5745733234822379,0.02982955065922973,0.06124319566894838,0.04972755266481137,0.004999604342847741,48,1,t2,2
0.7523511570227909,-0.010000000000000009,0.01,0.0317724070140532,0.74,0.5703697454817457,0.04436785158471083,0.09098019701889073,0.07394019751889522,0.007365095956609724,48,1,t3,3
0.7517680315166017,-0.020000000000000018,0.02,0.04248114548482559,0.74,0.5663081518517183,0.058658593865647486,0.1201215220071799,0.09771138599799316,0.009642735559401983,48,1,t4,4
0.7511107284623239,-0.020000000000000018,0.02,0.05323377725403402,0.74,0.5623841359419957,0.0727045109793991,0.1486636951111769,0.12103630491145044,0.011833968844275677,48,1,final,5
0.0,0.0,0.0,0.0,0.9199999999999999,0.21690024127749324,0.0,0.0,0.0,0.0,49,1,t0,0
0.7559807467866507,0.0,0.0,0.012888691448520912,0.9299999999999999,0.21102308286383653,0.016841097962635488,0.039224369484321994,0.04202197228174055,0.0031505079750944742,49,1,t1,1
0.7547378767227816,0.0,0.0,0.02484275959034252,0.9299999999999999,0.20560164150399626,0.03301307543177216,0.07649187605698689,0.08195061725090652,0.005999241880190881,49,1,t2,2
0.7535498038209958,0.0,0.0,0.035966385880074676,0.9299999999999999,0.200585477506033,0.04856538653662867,0.11196964389563921,0.11995915093543004,0.008583198551938398,49,1,t3,3
0.7524098048739061,0.0,0.0,0.04634873034273176,0.9299999999999999,0.19593092523450434,0.06354273409177928,0.14580628560173836,0.15620243851123553,0.010933992987474966,49,1,t4,4
0.7513118990336082,0.0,0.0,0.056066555298501214,0.9299999999999999,0.19160003653345567,0.07798563107826938,0.17813438343920868,0.19081935814401754,0.013078757144884878,49,1,final,5
0.0,0.0,0.0,0.0,0.97,0.12859798361784092,0.0,0.0,0.0,0.0,5,1,t0,0
0.86402729505848,0.0,0.0,0.0069164744557619175,0.97,0.12560145456202715,0.012351864709621956,0.04074247325360302,0.023788184284721122,0.002217493820587918,5,1,t1,1
0.8627235865243795,0.0,0.0,0.013340672187858896,0.97,0.12285062916935895,0.024182208210583315,0.07941706529739594,0.046429469689119984,0.004225665151060834,5,1,t2,2
0.861447770170094,0.0,0.0,0.019328511529319446,0.97,0.12031458962704297,0.03553652987667168,0.11620388629554429,0.06802441073070023,0.006052117412991331,5,1,t3,3
0.8601981481807619,0.0,0.0,0.024927444411821313,0.97,0.11796726756098655,0.04645497943972636,0.15126158165861717,0.08866120993738821,0.007720015190966739,5,1,t4,4
0.8589731257406376,0.0,0.0,0.03017802308373623,0.97,0.11578655186934375,0.05697313452727443,0.18473053727773614,0.10841762743950643,0.009248914614480602,5,1,final,5
0.0,0.0,0.0,0.0,0.71,0.5536071949974481,0.0,0.0,0.0,0.0,50,1,t0,0
0.9142161283107945,0.010000000000000009,0.01,0.02775568270780845,0.72,0.5416362545467941,0.024049202498122556,0.0580311693102456,0.05088224711776665,0.00929819793966491,50,1,t1,1
0.9118846865428151,0.010000000000000009,0.01,0.053905552424441554,0.73,0.5311014094788833,0.046612887424145634,0.11171379650366367,0.0978878602771907,0.017321467809068736,50,1,t2,2
0.90942401416601,0.020000000000000018,0.04,0.07837209380929282,0.74,0.521796675560922,0.06781373861537753,0.161385488238418,0.1413095444575925,0.024260233983345092,50,1,t3,3
0.9068390689702911,0.020000000000000018,0.04,0.10120849062713869,0.74,0.5135448924228277,0.0877666966498445,0.20736326981911132,0.18142269422042465,0.030277905657432602,50,1,t4,4
0.9041354502558818,0.030000000000000027,0.05,0.12252329234747192,0.75,0.5061942314105465,0.10657883940926752,0.24994330531562178,0.21848509812154715,0.03551416108812944,50,1,final,5
0.0,0.0,0.0,0.0,0.8899999999999999,0.2045939822503831,0.0,0.0,0.0,0.0,52,1,t0,0
0.797639183769296,0.0,0.0,0.00518895696326522,0.8999999999999999,0.2010403622353488,0.012964554748545567,0.027117170703016384,0.02001601197942114,0.0020947076713954127,52,1,t1,1
0.7967500277668317,0.0,0.02,0.010081395133051117,0.8999999999999999,0.19769033139389589,0.025549635903272624,0.05318688863954942,0.03912862072080529,0.004041740181467163,52,1,t2,2
0.795886865214748,0.0,0.02,0.0147013051447833,0.8999999999999999,0.1945258643031918,0.03777827520017577,0.07828311231133393,0.05740142244703335,0.005855498941340909,52,1,t3,3
0.7950477448902468,0.010000000000000009,0.03,0.019071641831030155,0.9099999999999999,0.19153093279883462,0.04967164180712044,0.10247296436375287,0.07489240756864929,0.007548691855025297,52,1,t4,4
0.7942307914182671,0.010000000000000009,0.03,0.02321311846064215,0.9199999999999999,0.18869124814694704,0.061249222047919834,0.12581748212157112,0.0916545484574984,0.009132561474419265,52,1,final,5
0.0,0.0,0.0,0.0,0.94,0.1617232675338738,0.0,0.0,0.0,0.0,53,1,t0,0
0.7345290597564361,0.0,0.0,0.0072959351155153455,0.94,0.1594895462271944,0.010526763149525858,0.03122377220150772,0.02535680022186603,0.0011744409904924091,53,1,t1,1
0.7314168424148164,0.0,0.0,0.014212941740350132,0.94,0.1573605420303475,0.020800835310934847,0.061318704444289475,0.04982619592540581,0.0022714058447489416,53,1,t2,2
0.7283939202493128,0.0,0.0,0.0207858181400207,0.94,0.15532746291695668,0.030837522979227264,0.09035773529680653,0.07346650637706738,0.0032985068548403718,53,1,t3,3
0.7254568693453325,0.0,0.0,0.027041769288621825,0.94,0.15338250410279602,0.04065078886055706,0.11840738508442447,0.09633082777184382,0.004262445810752857,53,1,t4,4
0.7226023537887857,0.0,0.0,0.033005926194822295,0.94,0.15151871326259347,0.050253402197516235,0.14552847833095295,0.1184676271214387,0.005169142113700093,53,1,final,5
0.0,0.0,0.0,0.0,0.98,0.08332657919331586,0.0,0.0,0.0,0.0,6,1,t0,0
0.6530418883550131,0.0,0.0,0.0019333663614222276,0.98,0.08240405729238634,0.00680271092445756,0.016867690816114243,0.008375531911604946,0.00039052079642129534,6,1,t1,1
0.6512876136514475,0.0,0.0,0.0037784956817625785,0.98,0.0815037012477382,0.013522616022229353,0.03330076330628329,0.016440589515320642,0.0007662545959977174,6,1,t2,2
0.6495842899641696,0.0,0.0,0.005540883728194999,0.98,0.08062431556175681,0.020163084051230813,0.04932068586549146,0.024211738673340987,0.0011282008504795715,6,1,t3,3
0.6479305170717421,0.0,0.0,0.007225612903910233,0.98,0.07976480931499369,0.02672723239126886,0.06494758498064367,0.031704534463687546,0.00147726818714293,6,1,t4,4
