subject_id,source_fold,step,checkpoint,predicted_utility_damage,utility_delta_actual_small_step,predicted_utility_delta,cos_task_G
46,4,3,t3,0.0,0.002836084732639188,0.003099383636207546,-0.7119671169040774
46,4,4,t4,0.0,0.0020956973320708783,0.0022685876830385618,-0.6500202329861727
47,4,0,t0,0.0,0.007788009280757263,0.008238358059717914,-0.8720578034539472
47,4,1,t1,0.0,0.0063265364745283825,0.006685329065822457,-0.8519088932225224
47,4,2,t2,0.0,0.005168571453278523,0.005456357095751137,-0.8294960382606177
47,4,3,t3,0.0,0.004245314240792011,0.004477715104024949,-0.804830294860256
47,4,4,t4,0.0,0.003504585785101516,0.003693525859012241,-0.7779756319931622
48,4,0,t0,0.0,0.0008316102238735412,0.0008458790330920737,-0.7044661209530504
48,4,1,t1,0.0,0.0007829196681027745,0.0007959435214874751,-0.6975115027361929
48,4,2,t2,0.0,0.0007386780381951064,0.0007505838498316959,-0.6907576423807232
48,4,3,t3,0.0,0.0006984097440836112,0.0007093111529484705,-0.6842113103097281
48,4,4,t4,0.0,0.0006616914285457326,0.0006716900897756416,-0.6778764904589708
49,4,0,t0,0.0,0.006987273129880567,0.007166409556282449,-0.7757012442860224
49,4,1,t1,0.0,0.006390801057801376,0.006559302606924428,-0.7640264168215875
49,4,2,t2,0.0,0.005834104684871777,0.005992394357042158,-0.7514386244198217
49,4,3,t3,0.0,0.005315386193674221,0.005463880311759432,-0.7378793347033834
49,4,4,t4,0.0,0.004832885478046778,0.004971994852056547,-0.7232912000128232
5,4,0,t0,0.0,0.0001888028083822102,0.0001902681384535687,-0.7827954798845159
5,4,1,t1,0.0,0.0001837474965537822,0.00018515567649478136,-0.7792287210108592
5,4,2,t2,0.0,0.0001788971285776736,0.00018025107717191866,-0.7756700936418172
5,4,3,t3,0.0,0.00017424105247576538,0.0001755435110890567,-0.7721204006188384
5,4,4,t4,0.0,0.0001697692690181135,0.00017102281394186817,-0.7685804028458858
50,4,0,t0,0.0,0.0024323998597091667,0.002581218270834608,-0.680151986513209
50,4,1,t1,0.0,0.0019859185100512544,0.00210675853141961,-0.6466027528848419
50,4,2,t2,0.0,0.001630177375047559,0.0017284046180636758,-0.6118032305314287
50,4,3,t3,0.0,0.0013469983863100277,0.001426949692521438,-0.5764423299528201
50,4,4,t4,0.0,0.0011217934673112828,0.0011869693947879172,-0.5412978374974631
52,4,0,t0,0.0,0.0008362883717165787,0.0008441116246617093,-0.7800586100368497
52,4,1,t1,0.0,0.0008080678837712602,0.0008155972842918675,-0.7760260705458676
52,4,2,t2,0.0,0.0007809713645317851,0.0007882212252964937,-0.771956830775002
52,4,3,t3,0.0,0.0007549427506019779,0.0007619264719780534,-0.7678502902133656
52,4,4,t4,0.0,0.0007299295348688062,0.0007366596837845488,-0.7637058971278999
53,4,0,t0,0.0,0.00026204314377431537,0.0002646058344842542,-0.5194687257971772
53,4,1,t1,0.0,0.00025326773091399746,0.0002557223774580952,-0.5163208744490138
53,4,2,t2,0.0,0.00024487324918756603,0.00024722583767303354,-0.513187928667522
53,4,3,t3,0.0,0.00023683864222134865,0.00023909464254893412,-0.5100689393882298
53,4,4,t4,0.0,0.00022914458820834371,0.00023130902582702194,-0.5069632943646035
6,4,0,t0,0.0,0.00020392363788669654,0.00020592207018123315,-0.8185932780689528
6,4,1,t1,0.0,0.00019678604752381562,0.00019869048513914658,-0.8144132156602611
6,4,2,t2,0.0,0.0001899936390243745,0.00019180935023296018,-0.8102186651696831
6,4,3,t3,0.0,0.00018352668865546928,0.00018525862243365485,-0.8060119878882223
6,4,4,t4,0.0,0.00017736669088484758,0.00017901949626875047,-0.801795477760467
7,4,0,t0,0.0,0.001334352317568413,0.001382229101601946,-0.8291211133487377
7,4,1,t1,0.0,0.0011706250565285126,0.001211378661931116,-0.8133788336843871
7,4,2,t2,0.0,0.0010315947135350195,0.0010664350933016502,-0.7971062538592004
7,4,3,t3,0.0,0.0009130626507279083,0.0009429676885182908,-0.7803885712548012
7,4,4,t4,0.0,0.000811630953927972,0.0008373963518939327,-0.7633198166066822
8,4,0,t0,0.0,0.08648952003259214,0.09976684294015381,-0.895426224682138
8,4,1,t1,0.0,0.04683450450025828,0.05578074378672496,-0.8358137185276207
8,4,2,t2,0.0,0.022649243338863756,0.02793154901377541,-0.7271699323831023
8,4,3,t3,0.0,0.009835325078526691,0.012665302669331961,-0.5568028963720814
8,4,4,t4,0.0,0.003841848934191039,0.005264886097428599,-0.35471994137195123
9,4,0,t0,0.0,0.0003849090681570938,0.0003922406467593428,-0.6960981686398184
9,4,1,t1,0.0,0.000360424448994881,0.00036700843906314234,-0.6847933008838153
9,4,2,t2,0.0,0.0003385717299619756,0.0003444955243239071,-0.6738237927998375
9,4,3,t3,0.0,0.0003190339523444219,0.0003243739929882749,-0.6632158996416335
9,4,4,t4,0.0,0.00030153430330991104,0.00030635752560315995,-0.6529890218271752
