method,subject_id,BA,macro_f1,source_model_noadapt_BA,adaptation_delta_BA,adaptation_time_s,target_trainable_parameters,strongest_baseline_method,Delta_BA_vs_strongest_baseline
A5_P_PLUS_D,15,0.82,0.82,0.79,0.0299999999999999,1.1571192999836055,26146.0,B2_STRONG_GENERIC,-0.030000000000000138
A5_P_PLUS_D,16,0.8400000000000001,0.8397435897435898,0.8500000000000001,-0.01,1.250202899973374,19622.0,B2_STRONG_GENERIC,-0.029999999999999916
A5_P_PLUS_D,19,0.66,0.6598639455782312,0.6599999999999999,1.1102230246251563e-16,1.1425448000081817,26146.0,B2_STRONG_GENERIC,-0.13
A5_P_PLUS_D,20,0.87,0.8696741854636592,0.85,0.02,0.7591534000239335,24050.0,B2_STRONG_GENERIC,-0.020000000000000018
A5_P_PLUS_D,21,0.83,0.8299829982998299,0.81,0.0199999999999999,1.2843270999728702,19622.0,B2_STRONG_GENERIC,-0.12
A5_P_PLUS_D,22,0.63,0.62996299629963,0.62,0.01,1.2818200000328943,19622.0,B2_STRONG_GENERIC,0.0
A5_P_PLUS_D,23,0.63,0.6290726817042607,0.61,0.02,0.6945146000362001,24050.0,B2_STRONG_GENERIC,-0.010000000000000009
A5_P_PLUS_D,26,0.85,0.8481627695110842,0.84,0.01,0.6936129000387155,24050.0,B2_STRONG_GENERIC,-0.01000000000000012
A5_P_PLUS_D,27,0.91,0.9095568284594512,0.89,0.0199999999999999,0.7217615999979898,98.0,B2_STRONG_GENERIC,-0.010000000000000009
A5_P_PLUS_D,28,0.86,0.8599439775910365,0.85,0.01,0.7243843000032939,98.0,B2_STRONG_GENERIC,-0.010000000000000009
A5_P_PLUS_D,30,0.6799999999999999,0.6767676767676768,0.72,-0.04,0.7995975000085309,98.0,B2_STRONG_GENERIC,0.009999999999999898
A5_P_PLUS_D,31,0.8300000000000001,0.8298468621759583,0.8300000000000001,0.0,1.3621148000238463,19622.0,B2_STRONG_GENERIC,0.030000000000000027
A5_P_PLUS_D,32,0.5700000000000001,0.5699569956995699,0.61,-0.0399999999999999,1.1420596999814734,26146.0,B2_STRONG_GENERIC,-0.08999999999999997
A5_P_PLUS_D,33,0.78,0.7785829307568438,0.8,-0.02,1.188857100030873,26146.0,B2_STRONG_GENERIC,0.030000000000000027
A5_P_PLUS_D,34,0.6799999999999999,0.6692848284415047,0.68,-1.1102230246251563e-16,1.230353599996306,26146.0,B2_STRONG_GENERIC,0.019999999999999907
A5_P_PLUS_D,35,0.84,0.8383838383838383,0.84,0.0,0.7090184999979101,24050.0,B2_STRONG_GENERIC,-0.020000000000000018
A5_P_PLUS_D,38,0.74,0.7291666666666667,0.75,-0.01,0.9154740999802016,98.0,B2_STRONG_GENERIC,0.050000000000000044
A5_P_PLUS_D,40,0.75,0.7457023700539112,0.79,-0.04,0.8585878000012599,26146.0,B2_STRONG_GENERIC,-0.08000000000000007
A5_P_PLUS_D,41,0.73,0.7297567811029927,0.73,0.0,1.240605900005903,26146.0,B2_STRONG_GENERIC,-0.040000000000000036
A5_P_PLUS_D,43,0.9,0.8999599839935974,0.8999999999999999,1.1102230246251563e-16,0.9885840999777428,26146.0,B2_STRONG_GENERIC,-0.020000000000000018
A5_P_PLUS_D,44,0.71,0.7050147492625369,0.69,0.02,1.2803777000517584,26146.0,B2_STRONG_GENERIC,-0.19000000000000006
A5_P_PLUS_D,45,0.74,0.7395833333333333,0.73,0.01,1.4059460000135005,19622.0,B2_STRONG_GENERIC,-0.13
A5_P_PLUS_D,46,0.62,0.6161616161616161,0.61,0.01,1.083530600008089,26146.0,B2_STRONG_GENERIC,-1.1102230246251565e-16
A5_P_PLUS_D,47,0.91,0.9099189270343307,0.91,0.0,1.1765727000311017,26146.0,B2_STRONG_GENERIC,-0.020000000000000018
A5_P_PLUS_D,48,0.73,0.72997299729973,0.75,-0.02,1.0012056999839842,26146.0,B2_STRONG_GENERIC,0.09999999999999998
A5_P_PLUS_D,49,0.8200000000000001,0.8199279711884754,0.84,-0.0199999999999999,1.2286658000084572,26146.0,B2_STRONG_GENERIC,-0.020000000000000018
A5_P_PLUS_D,50,0.64,0.6347402597402598,0.6,0.04,0.9438125999877228,26146.0,B2_STRONG_GENERIC,0.010000000000000009
A5_P_PLUS_D,52,0.76,0.7596153846153846,0.78,-0.02,0.8674731999635696,98.0,B2_STRONG_GENERIC,-0.030000000000000027
A5_P_PLUS_D,53,0.76,0.7591328783621036,0.76,0.0,1.3381819000351245,19622.0,B2_STRONG_GENERIC,-0.010000000000000009
A6_PUD_ALL_ADAPT,1,0.6866666666666666,0.6851070380248432,0.69,-0.0033333333333333335,0.8078096333386687,48100.0,B2_STRONG_GENERIC,-0.040000000000000036
A6_PUD_ALL_ADAPT,2,0.7666666666666666,0.7649546855635331,0.7433333333333333,0.023333333333333334,1.6319694999838248,52292.0,B2_STRONG_GENERIC,-0.026666666666666727
A6_PUD_ALL_ADAPT,3,0.88,0.8795315845056967,0.8533333333333334,0.026666666666666634,0.6656198000030903,196.0,B2_STRONG_GENERIC,-0.046666666666666745
A6_PUD_ALL_ADAPT,5,0.7666666666666666,0.7648953301127214,0.7200000000000001,0.04666666666666667,0.7886180666779788,48100.0,B2_STRONG_GENERIC,-0.02000000000000013
A6_PUD_ALL_ADAPT,6,0.94,0.9398506093198004,0.96,-0.02,0.7587859666867492,48100.0,B2_STRONG_GENERIC,-0.036666666666666625
A6_PUD_ALL_ADAPT,7,0.8033333333333333,0.8027384550513766,0.77,0.0333333333333333,0.7323722999814587,48100.0,B2_STRONG_GENERIC,-0.010000000000000009
A6_PUD_ALL_ADAPT,8,0.75,0.7484181726805258,0.7366666666666667,0.013333333333333334,0.667696166705961,196.0,B2_STRONG_GENERIC,-0.020000000000000018
A6_PUD_ALL_ADAPT,9,0.5733333333333334,0.5724531694558029,0.5666666666666668,0.006666666666666667,1.8915811333378467,39244.0,B2_STRONG_GENERIC,-0.1233333333333333
A6_PUD_ALL_ADAPT,10,0.6766666666666667,0.6693164783052423,0.6699999999999999,0.006666666666666733,1.9627122666764383,39244.0,B2_STRONG_GENERIC,-0.04666666666666652
A6_PUD_ALL_ADAPT,11,0.7633333333333333,0.7628787513655935,0.7366666666666667,0.02666666666666667,0.688381300016772,196.0,B2_STRONG_GENERIC,0.046666666666666634
A6_PUD_ALL_ADAPT,14,0.7399999999999999,0.7342776040400373,0.7833333333333333,-0.043333333333333335,1.7117036666798715,52292.0,B2_STRONG_GENERIC,0.009999999999999898
A6_PUD_ALL_ADAPT,15,0.8133333333333335,0.8125190524430139,0.7833333333333333,0.03000000000000003,2.145901200012304,52292.0,B2_STRONG_GENERIC,-0.036666666666666625
A6_PUD_ALL_ADAPT,16,0.84,0.8399065395388924,0.8366666666666668,0.0033333333333332668,1.8417409333439234,39244.0,B2_STRONG_GENERIC,-0.03333333333333344
A6_PUD_ALL_ADAPT,19,0.6900000000000001,0.6871328244433336,0.6699999999999999,0.020000000000000035,2.055455333320424,52292.0,B2_STRONG_GENERIC,-0.043333333333333335
A6_PUD_ALL_ADAPT,20,0.8733333333333334,0.8728507102412487,0.8533333333333334,0.019999999999999966,0.7318911333374368,48100.0,B2_STRONG_GENERIC,-0.020000000000000018
A6_PUD_ALL_ADAPT,21,0.7966666666666667,0.7966036099155906,0.8066666666666666,-0.01,1.957097533333581,39244.0,B2_STRONG_GENERIC,-0.13
A6_PUD_ALL_ADAPT,22,0.6066666666666666,0.5944443408211524,0.64,-0.0333333333333333,1.9410556333217148,39244.0,B2_STRONG_GENERIC,-0.056666666666666754
A6_PUD_ALL_ADAPT,23,0.64,0.6385555679148116,0.6333333333333333,0.006666666666666601,0.6907835000116999,48100.0,B2_STRONG_GENERIC,-0.08000000000000007
A6_PUD_ALL_ADAPT,26,0.8633333333333333,0.8625921193057621,0.8533333333333334,0.009999999999999967,0.7078036000214828,48100.0,B2_STRONG_GENERIC,-0.01000000000000012
A6_PUD_ALL_ADAPT,27,0.9066666666666666,0.906194516701763,0.89,0.016666666666666566,0.6899182000003444,196.0,B2_STRONG_GENERIC,-0.01333333333333342
A6_PUD_ALL_ADAPT,28,0.8733333333333334,0.8731619348501125,0.86,0.013333333333333232,0.7175298666697927,196.0,B2_STRONG_GENERIC,-0.036666666666666625
A6_PUD_ALL_ADAPT,30,0.7133333333333334,0.7096726188713983,0.69,0.023333333333333362,0.7893391666778674,196.0,B2_STRONG_GENERIC,0.01000000000000012
A6_PUD_ALL_ADAPT,31,0.8133333333333334,0.8130444470040125,0.8366666666666666,-0.023333333333333303,1.927628833334893,39244.0,B2_STRONG_GENERIC,-0.026666666666666616
A6_PUD_ALL_ADAPT,32,0.6366666666666667,0.6360353551182674,0.6,0.03666666666666663,2.1821352999929027,52292.0,B2_STRONG_GENERIC,-0.016666666666666607
A6_PUD_ALL_ADAPT,33,0.79,0.7860047026456086,0.7966666666666667,-0.006666666666666633,2.023482533346396,52292.0,B2_STRONG_GENERIC,0.040000000000000036
A6_PUD_ALL_ADAPT,34,0.6566666666666666,0.6532150862345962,0.65,0.0066666666666665994,1.6606647666776553,52292.0,B2_STRONG_GENERIC,-0.08000000000000007
A6_PUD_ALL_ADAPT,35,0.8166666666666668,0.8125789506459058,0.8266666666666667,-0.009999999999999967,0.7445679666707292,48100.0,B2_STRONG_GENERIC,-0.029999999999999916
A6_PUD_ALL_ADAPT,38,0.7066666666666667,0.6997499965050924,0.7266666666666666,-0.02,0.744737400013643,196.0,B2_STRONG_GENERIC,0.006666666666666821
A6_PUD_ALL_ADAPT,40,0.8000000000000002,0.7972027464245963,0.8033333333333333,-0.003333333333333334,1.7002207333183226,52292.0,B2_STRONG_GENERIC,-0.019999999999999796
A6_PUD_ALL_ADAPT,41,0.7466666666666667,0.7457070897397248,0.73,0.016666666666666666,2.0824838666788614,52292.0,B2_STRONG_GENERIC,-0.019999999999999907
A6_PUD_ALL_ADAPT,43,0.8933333333333334,0.8932265213777818,0.88,0.013333333333333267,1.579939700003403,52292.0,B2_STRONG_GENERIC,-0.006666666666666599
A6_PUD_ALL_ADAPT,44,0.7799999999999999,0.7762504412300384,0.7566666666666667,0.023333333333333334,1.5878669666514422,52292.0,B2_STRONG_GENERIC,-0.1066666666666668
A6_PUD_ALL_ADAPT,45,0.7133333333333333,0.7128114403656199,0.7200000000000001,-0.006666666666666665,1.9756947000084135,39244.0,B2_STRONG_GENERIC,-0.1033333333333335
A6_PUD_ALL_ADAPT,46,0.6333333333333333,0.629820981067491,0.6333333333333333,0.0,2.0158830333384685,52292.0,B2_STRONG_GENERIC,-0.023333333333333317
A6_PUD_ALL_ADAPT,47,0.9166666666666666,0.916487753573684,0.93,-0.013333333333333267,2.1337616333427527,52292.0,B2_STRONG_GENERIC,0.0033333333333331883
A6_PUD_ALL_ADAPT,48,0.6866666666666665,0.6836706358685397,0.69,-0.0033333333333333687,1.5909872999958072,52292.0,B2_STRONG_GENERIC,0.023333333333333206
A6_PUD_ALL_ADAPT,49,0.8266666666666667,0.826463742581999,0.8300000000000001,-0.0033333333333332997,2.1535676999871307,52292.0,B2_STRONG_GENERIC,-0.030000000000000138
A6_PUD_ALL_ADAPT,50,0.5566666666666666,0.528501758843255,0.5966666666666667,-0.03999999999999993,1.4831229999739055,52292.0,B2_STRONG_GENERIC,-0.053333333333333344
A6_PUD_ALL_ADAPT,52,0.7833333333333333,0.7819665302492093,0.77,0.013333333333333334,0.6779258000121141,196.0,B2_STRONG_GENERIC,-0.0033333333333334103
A6_PUD_ALL_ADAPT,53,0.7600000000000001,0.7586992184208832,0.7366666666666667,0.023333333333333334,1.9166802000060368,39244.0,B2_STRONG_GENERIC,-0.0066666666666664876
A7_IDENTITY_PROTECTED,1,0.7033333333333333,0.7020852542540812,0.6833333333333332,0.019999999999999966,0.70537193332954,24050.0,B2_STRONG_GENERIC,-0.023333333333333428
A7_IDENTITY_PROTECTED,2,0.7666666666666666,0.765932845186866,0.7733333333333334,-0.006666666666666667,1.1358796333467278,26146.0,B2_STRONG_GENERIC,-0.026666666666666727
A7_IDENTITY_PROTECTED,3,0.8733333333333334,0.8725731925663028,0.87,0.0033333333333333335,0.600075266653827,98.0,B2_STRONG_GENERIC,-0.053333333333333344
A7_IDENTITY_PROTECTED,5,0.7799999999999999,0.7783633435807348,0.7799999999999999,0.0,0.6696073666680604,24050.0,B2_STRONG_GENERIC,-0.006666666666666821
A7_IDENTITY_PROTECTED,6,0.9466666666666667,0.9466633329999666,0.94,0.006666666666666667,0.7011850666798031,24050.0,B2_STRONG_GENERIC,-0.029999999999999916
A7_IDENTITY_PROTECTED,7,0.7866666666666667,0.7856539547384184,0.77,0.016666666666666666,0.6891562333330512,24050.0,B2_STRONG_GENERIC,-0.026666666666666616
A7_IDENTITY_PROTECTED,8,0.7666666666666666,0.7665032048918724,0.7666666666666666,0.0,0.627856933317768,98.0,B2_STRONG_GENERIC,-0.0033333333333334103
A7_IDENTITY_PROTECTED,9,0.5933333333333334,0.5917894575407924,0.61,-0.0166666666666666,1.3375841000039752,19622.0,B2_STRONG_GENERIC,-0.10333333333333328
A7_IDENTITY_PROTECTED,10,0.6699999999999999,0.6647499511502496,0.69,-0.019999999999999903,1.32077130000107,19622.0,B2_STRONG_GENERIC,-0.053333333333333344
A7_IDENTITY_PROTECTED,11,0.7533333333333333,0.7519755891281615,0.73,0.023333333333333334,0.6430129333360431,98.0,B2_STRONG_GENERIC,0.036666666666666625
A7_IDENTITY_PROTECTED,14,0.7466666666666667,0.7439010950589674,0.7600000000000001,-0.013333333333333334,1.1410960000163566,26146.0,B2_STRONG_GENERIC,0.01666666666666672
A7_IDENTITY_PROTECTED,15,0.8433333333333334,0.8431793770139636,0.8266666666666667,0.016666666666666632,1.3050274333412137,26146.0,B2_STRONG_GENERIC,-0.00666666666666671
A7_IDENTITY_PROTECTED,16,0.8066666666666666,0.8063965315819891,0.8166666666666668,-0.01,1.2252677999980126,19622.0,B2_STRONG_GENERIC,-0.06666666666666676
A7_IDENTITY_PROTECTED,19,0.6999999999999998,0.6989945769342903,0.6733333333333333,0.0266666666666666,1.2524532999959774,26146.0,B2_STRONG_GENERIC,-0.03333333333333355
A7_IDENTITY_PROTECTED,20,0.8433333333333334,0.8430209577926734,0.8666666666666667,-0.023333333333333234,0.6433084333354296,24050.0,B2_STRONG_GENERIC,-0.050000000000000044
A7_IDENTITY_PROTECTED,21,0.86,0.8597986387692697,0.8733333333333334,-0.01333333333333333,1.1794795666549664,19622.0,B2_STRONG_GENERIC,-0.06666666666666676
A7_IDENTITY_PROTECTED,22,0.5666666666666668,0.5521701954106062,0.62,-0.05333333333333331,1.2684525333461352,19622.0,B2_STRONG_GENERIC,-0.09666666666666657
A7_IDENTITY_PROTECTED,23,0.6633333333333332,0.6556752653553651,0.62,0.04333333333333326,0.6370833333348855,24050.0,B2_STRONG_GENERIC,-0.056666666666666865
A7_IDENTITY_PROTECTED,26,0.87,0.869778456542396,0.8433333333333334,0.026666666666666634,0.6212804333578484,24050.0,B2_STRONG_GENERIC,-0.0033333333333334103
A7_IDENTITY_PROTECTED,27,0.9266666666666667,0.9264908213688224,0.9233333333333333,0.0033333333333333335,0.6102871999998266,98.0,B2_STRONG_GENERIC,0.00666666666666671
A7_IDENTITY_PROTECTED,28,0.8966666666666666,0.8965601462979901,0.8866666666666667,0.01,0.6560918999991069,98.0,B2_STRONG_GENERIC,-0.01333333333333342
A7_IDENTITY_PROTECTED,30,0.7200000000000001,0.7153436305693157,0.7133333333333333,0.006666666666666665,0.7450110000208952,98.0,B2_STRONG_GENERIC,0.01666666666666683
A7_IDENTITY_PROTECTED,31,0.86,0.8598536798141808,0.8566666666666668,0.0033333333333333335,1.3337957333230104,19622.0,B2_STRONG_GENERIC,0.020000000000000018
A7_IDENTITY_PROTECTED,32,0.6666666666666666,0.6639175514115156,0.6433333333333332,0.023333333333333334,1.2707028999963466,26146.0,B2_STRONG_GENERIC,0.013333333333333308
A7_IDENTITY_PROTECTED,33,0.8066666666666666,0.8040527390934487,0.8233333333333334,-0.016666666666666666,1.3036547333467752,26146.0,B2_STRONG_GENERIC,0.05666666666666664
A7_IDENTITY_PROTECTED,34,0.6866666666666665,0.6854780733285407,0.6466666666666666,0.03999999999999993,1.1124645999904412,26146.0,B2_STRONG_GENERIC,-0.050000000000000155
A7_IDENTITY_PROTECTED,35,0.8333333333333334,0.830496398670951,0.8300000000000001,0.0033333333333333327,0.6699978333199397,24050.0,B2_STRONG_GENERIC,-0.013333333333333308
A7_IDENTITY_PROTECTED,38,0.71,0.6986505923551162,0.6766666666666666,0.03333333333333333,0.6859057666927887,98.0,B2_STRONG_GENERIC,0.01000000000000012
A7_IDENTITY_PROTECTED,40,0.7833333333333333,0.7736363460853474,0.7766666666666667,0.006666666666666633,1.1782793000262852,26146.0,B2_STRONG_GENERIC,-0.036666666666666625
A7_IDENTITY_PROTECTED,41,0.7799999999999999,0.7798965930730479,0.7566666666666667,0.023333333333333334,1.2380632333418664,26146.0,B2_STRONG_GENERIC,0.013333333333333308
A7_IDENTITY_PROTECTED,43,0.9033333333333333,0.9032715915880072,0.9133333333333334,-0.01,1.0466266333435972,26146.0,B2_STRONG_GENERIC,0.0033333333333332993
A7_IDENTITY_PROTECTED,44,0.7533333333333333,0.7507193222772933,0.7466666666666667,0.006666666666666668,1.0688450333157864,26146.0,B2_STRONG_GENERIC,-0.13333333333333341
A7_IDENTITY_PROTECTED,45,0.7366666666666667,0.7364267156423585,0.7399999999999999,-0.0033333333333333335,1.2574798333613824,19622.0,B2_STRONG_GENERIC,-0.08000000000000007
A7_IDENTITY_PROTECTED,46,0.6433333333333333,0.6385965637935335,0.6566666666666666,-0.0133333333333333,1.3772808666496228,26146.0,B2_STRONG_GENERIC,-0.013333333333333308
A7_IDENTITY_PROTECTED,47,0.8933333333333332,0.8932104893239347,0.9166666666666666,-0.0233333333333333,1.3274119666505915,26146.0,B2_STRONG_GENERIC,-0.02000000000000024
A7_IDENTITY_PROTECTED,48,0.6966666666666667,0.69462166453689,0.6999999999999998,-0.0033333333333333335,1.0757447999785654,26146.0,B2_STRONG_GENERIC,0.033333333333333326
A7_IDENTITY_PROTECTED,49,0.87,0.8697729737113846,0.8666666666666667,0.0033333333333332997,1.181310466665309,26146.0,B2_STRONG_GENERIC,0.013333333333333197
A7_IDENTITY_PROTECTED,50,0.5733333333333334,0.5310193042734335,0.6033333333333334,-0.03,1.0595893333277975,26146.0,B2_STRONG_GENERIC,-0.036666666666666625
A7_IDENTITY_PROTECTED,52,0.7833333333333333,0.7825691289486691,0.79,-0.006666666666666665,0.6774990333166594,98.0,B2_STRONG_GENERIC,-0.0033333333333334103
A7_IDENTITY_PROTECTED,53,0.73,0.7277262638919942,0.7333333333333334,-0.003333333333333334,1.2797364999811787,19622.0,B2_STRONG_GENERIC,-0.036666666666666625
A8_RANDOM_PROTECTED,1,0.6933333333333334,0.6916456632052963,0.68,0.013333333333333267,0.6848173333370747,24050.0,B2_STRONG_GENERIC,-0.033333333333333326
A8_RANDOM_PROTECTED,2,0.7600000000000001,0.7597797031659413,0.7766666666666667,-0.016666666666666666,1.0857196666377906,26146.0,B2_STRONG_GENERIC,-0.033333333333333215
A8_RANDOM_PROTECTED,3,0.8833333333333333,0.8832282387482068,0.8733333333333334,0.009999999999999967,0.6781021666635448,98.0,B2_STRONG_GENERIC,-0.043333333333333446
A8_RANDOM_PROTECTED,5,0.7666666666666666,0.7648163380912131,0.7466666666666667,0.02,0.6997922333345438,24050.0,B2_STRONG_GENERIC,-0.02000000000000013
A8_RANDOM_PROTECTED,6,0.9333333333333332,0.9333159862544824,0.9499999999999998,-0.016666666666666632,0.7050597333388092,24050.0,B2_STRONG_GENERIC,-0.043333333333333335
A8_RANDOM_PROTECTED,7,0.7933333333333333,0.7930021367521367,0.77,0.023333333333333334,0.6986488333398787,24050.0,B2_STRONG_GENERIC,-0.020000000000000018
A8_RANDOM_PROTECTED,8,0.7600000000000001,0.759498070941035,0.7833333333333333,-0.0233333333333333,0.6488700999955958,98.0,B2_STRONG_GENERIC,-0.009999999999999898
A8_RANDOM_PROTECTED,9,0.6133333333333334,0.6131472010253803,0.5966666666666667,0.016666666666666666,1.3012566666778487,19622.0,B2_STRONG_GENERIC,-0.08333333333333326
A8_RANDOM_PROTECTED,10,0.6666666666666666,0.6613197777647591,0.6866666666666665,-0.01999999999999993,1.2610493333195336,19622.0,B2_STRONG_GENERIC,-0.05666666666666664
A8_RANDOM_PROTECTED,11,0.7566666666666667,0.7549192453202153,0.7366666666666667,0.02,0.5991678333181577,98.0,B2_STRONG_GENERIC,0.040000000000000036
A8_RANDOM_PROTECTED,14,0.7200000000000001,0.7147865189436188,0.7399999999999999,-0.02,1.0359831666573882,26146.0,B2_STRONG_GENERIC,-0.009999999999999898
A8_RANDOM_PROTECTED,15,0.8566666666666666,0.8564416928355075,0.84,0.016666666666666535,1.2755279666550146,26146.0,B2_STRONG_GENERIC,0.0066666666666664876
A8_RANDOM_PROTECTED,16,0.84,0.8398584834731326,0.85,-0.0099999999999999,1.2502866666569996,19622.0,B2_STRONG_GENERIC,-0.03333333333333344
A8_RANDOM_PROTECTED,19,0.6833333333333332,0.6817526909060089,0.6833333333333332,0.0,1.1942376333366458,26146.0,B2_STRONG_GENERIC,-0.050000000000000155
A8_RANDOM_PROTECTED,20,0.86,0.8598055836526394,0.86,0.0,0.6888854666807068,24050.0,B2_STRONG_GENERIC,-0.03333333333333344
A8_RANDOM_PROTECTED,21,0.84,0.8399446202919427,0.8433333333333334,-0.00333333333333337,1.226524800003972,19622.0,B2_STRONG_GENERIC,-0.08666666666666678
A8_RANDOM_PROTECTED,22,0.59,0.5812958216140077,0.61,-0.01999999999999993,1.2883299666573294,19622.0,B2_STRONG_GENERIC,-0.07333333333333336
A8_RANDOM_PROTECTED,23,0.6333333333333333,0.6311926322278288,0.6133333333333333,0.02,0.6446903666753011,24050.0,B2_STRONG_GENERIC,-0.08666666666666678
A8_RANDOM_PROTECTED,26,0.8500000000000001,0.8493924929061273,0.84,0.010000000000000035,0.643741033350428,24050.0,B2_STRONG_GENERIC,-0.023333333333333317
A8_RANDOM_PROTECTED,27,0.9066666666666667,0.9061767824317851,0.91,-0.0033333333333333335,0.5682765666667061,98.0,B2_STRONG_GENERIC,-0.013333333333333308
A8_RANDOM_PROTECTED,28,0.8766666666666666,0.8765066051452074,0.8866666666666667,-0.010000000000000033,0.6313244666865406,98.0,B2_STRONG_GENERIC,-0.03333333333333344
A8_RANDOM_PROTECTED,30,0.7366666666666667,0.7341644068685195,0.7133333333333333,0.023333333333333334,0.685083033303575,98.0,B2_STRONG_GENERIC,0.03333333333333344
A8_RANDOM_PROTECTED,31,0.8433333333333334,0.8431473756349993,0.8500000000000001,-0.006666666666666667,1.2445692333470408,19622.0,B2_STRONG_GENERIC,0.0033333333333334103
A8_RANDOM_PROTECTED,32,0.64,0.6394829260253961,0.63,0.010000000000000004,1.3082361666796107,26146.0,B2_STRONG_GENERIC,-0.013333333333333308
A8_RANDOM_PROTECTED,33,0.7966666666666667,0.7948640756893042,0.8233333333333334,-0.02666666666666667,1.2659533666834857,26146.0,B2_STRONG_GENERIC,0.046666666666666745
A8_RANDOM_PROTECTED,34,0.6699999999999999,0.6646042782386093,0.6733333333333332,-0.0033333333333332997,1.1224509333260357,26146.0,B2_STRONG_GENERIC,-0.06666666666666676
A8_RANDOM_PROTECTED,35,0.8166666666666668,0.8134157310658807,0.82,-0.0033333333333333335,0.6137130666562977,24050.0,B2_STRONG_GENERIC,-0.029999999999999916
A8_RANDOM_PROTECTED,38,0.7166666666666667,0.707296481634482,0.6733333333333333,0.043333333333333335,0.6488192333296562,98.0,B2_STRONG_GENERIC,0.01666666666666683
A8_RANDOM_PROTECTED,40,0.79,0.7797828172406825,0.79,-3.353798720221827e-17,1.079311766681106,26146.0,B2_STRONG_GENERIC,-0.029999999999999916
A8_RANDOM_PROTECTED,41,0.7666666666666666,0.7661453025764547,0.7833333333333333,-0.016666666666666666,1.2572240333344478,26146.0,B2_STRONG_GENERIC,0.0
A8_RANDOM_PROTECTED,43,0.9,0.8999933326666,0.9133333333333334,-0.013333333333333267,1.0547914333486308,26146.0,B2_STRONG_GENERIC,0.0
A8_RANDOM_PROTECTED,44,0.7600000000000001,0.7540976535541754,0.7399999999999999,0.02,1.1372550999900948,26146.0,B2_STRONG_GENERIC,-0.1266666666666666
A8_RANDOM_PROTECTED,45,0.73,0.7294980239059186,0.7333333333333334,-0.0033333333333333327,1.3275317000225186,19622.0,B2_STRONG_GENERIC,-0.08666666666666678
A8_RANDOM_PROTECTED,46,0.66,0.6512641159837874,0.6366666666666666,0.023333333333333265,1.3007583666670446,26146.0,B2_STRONG_GENERIC,0.0033333333333334103
A8_RANDOM_PROTECTED,47,0.9266666666666667,0.9264865830304071,0.9,0.026666666666666634,1.2819848999885533,26146.0,B2_STRONG_GENERIC,0.013333333333333308
A8_RANDOM_PROTECTED,48,0.69,0.6883066384856317,0.69,3.353798720221827e-17,1.0608541666685294,26146.0,B2_STRONG_GENERIC,0.026666666666666616
A8_RANDOM_PROTECTED,49,0.8666666666666667,0.8664847210127192,0.8533333333333334,0.013333333333333334,1.2708361666688384,26146.0,B2_STRONG_GENERIC,0.009999999999999898
A8_RANDOM_PROTECTED,50,0.59,0.5590966200534727,0.61,-0.02,1.0625388333379913,26146.0,B2_STRONG_GENERIC,-0.020000000000000018
A8_RANDOM_PROTECTED,52,0.7733333333333334,0.7718178751235207,0.77,0.0033333333333333335,0.6692755333497189,98.0,B2_STRONG_GENERIC,-0.013333333333333308
A8_RANDOM_PROTECTED,53,0.7233333333333333,0.7206994465256399,0.7333333333333334,-0.010000000000000033,1.2474141333174582,19622.0,B2_STRONG_GENERIC,-0.043333333333333335
A9_PCA_PROTECTED,1,0.66,0.6565656565656566,0.66,0.0,1.0154747000196949,24050.0,B2_STRONG_GENERIC,-0.010000000000000009
A9_PCA_PROTECTED,2,0.76,0.7591328783621036,0.75,0.01,1.0345858999644406,26146.0,B2_STRONG_GENERIC,-0.030000000000000027
A9_PCA_PROTECTED,3,0.86,0.86,0.8400000000000001,0.0199999999999999,0.714972999994643,98.0,B2_STRONG_GENERIC,-0.040000000000000036
A9_PCA_PROTECTED,5,0.72,0.7126436781609196,0.74,-0.02,0.8146389999892563,24050.0,B2_STRONG_GENERIC,-0.06000000000000005
A9_PCA_PROTECTED,6,0.96,0.959983993597439,0.96,0.0,0.8750773000065237,24050.0,B2_STRONG_GENERIC,-0.020000000000000018
A9_PCA_PROTECTED,7,0.76,0.7591328783621036,0.76,0.0,0.814812200027518,24050.0,B2_STRONG_GENERIC,-0.020000000000000018
A9_PCA_PROTECTED,8,0.72,0.7198879551820728,0.71,0.01,0.7652057999512181,98.0,B2_STRONG_GENERIC,-0.050000000000000044
A9_PCA_PROTECTED,9,0.55,0.5488721804511278,0.5700000000000001,-0.02,1.3654119000420906,19622.0,B2_STRONG_GENERIC,-0.1399999999999999
A9_PCA_PROTECTED,10,0.65,0.6419437340153453,0.63,0.02,1.395854500005953,19622.0,B2_STRONG_GENERIC,-0.08999999999999997
A9_PCA_PROTECTED,11,0.76,0.7596153846153846,0.74,0.02,0.7672266000299715,98.0,B2_STRONG_GENERIC,0.040000000000000036
A9_PCA_PROTECTED,14,0.78,0.779205138498595,0.78,0.0,1.0591254000319168,26146.0,B2_STRONG_GENERIC,0.06000000000000005
A9_PCA_PROTECTED,15,0.89,0.8899889988998899,0.8300000000000001,0.0599999999999999,1.265016100020148,26146.0,B2_STRONG_GENERIC,0.039999999999999925
A9_PCA_PROTECTED,16,0.8200000000000001,0.8197115384615384,0.8200000000000001,0.0,1.3069271999993362,19622.0,B2_STRONG_GENERIC,-0.04999999999999993
