method,subject_id,fold,seed,protected_representation_drift,adaptive_representation_drift,protected_decision_logit_drift,adaptive_decision_logit_drift,protected_D_finite_after,combined_BA,protected_branch_erasure_harm_BA,adaptive_branch_erasure_harm_BA,protected_parameter_update_l2,adaptive_parameter_update_l2,protected_buffer_update_l2,adaptation_seed,target_future_labels_used_for_fit,internal_holdout_used,outer_test_used,functional_distillation_RMSE_before,functional_distillation_correlation_before,functional_distillation_RMSE_after,functional_distillation_correlation_after
A6_PUD_ALL_ADAPT,16,2.0,1.0,0.07662150263786313,0.19787208735942838,0.163895016027499,0.1687272287910949,2.1698032806289116,0.84,0.18000000000000002,0.033333333333333305,0.051986738690801636,0.05100447091204943,69.28235196164326,2059467834.6666667,0.0,0.0,0.0,0.47809244777667126,0.9535253864177595,0.47809487224375524,0.9520875968555774
A6_PUD_ALL_ADAPT,19,0.0,1.0,0.1554747223854064,0.2878801524639129,0.49816178058589067,0.15951308787653892,1.3421226779616617,0.6900000000000001,0.09666666666666666,0.023333333333333362,0.07380127607257843,0.07103187065077247,69.31150973671934,1717914582.0,0.0,0.0,0.0,0.46755490017545553,0.865714828779263,0.6304812641660895,0.7754690730412305
A6_PUD_ALL_ADAPT,20,3.0,1.0,0.12765686710675553,0.213110938668251,0.3535465163157749,0.18510580194550327,1.8524306115269358,0.8733333333333334,0.13666666666666658,0.033333333333333263,0.1718469749531681,0.1659004076684964,69.29592153667949,2825617084.3333335,0.0,0.0,0.0,0.6783044688966662,0.8822421491508798,0.6753890714114436,0.882483801536256
A6_PUD_ALL_ADAPT,21,2.0,1.0,0.13568404565254844,0.20783140758673346,0.45126220846495696,0.17290006688345935,1.540762315084442,0.7966666666666667,0.22333333333333336,-3.700743415417188e-17,0.060487447501766434,0.059030418897963934,69.29005164763909,1911490003.0,0.0,0.0,0.0,1.3252587914244878,0.6681249421484673,1.2439825165610723,0.7270142474390608
A6_PUD_ALL_ADAPT,22,2.0,1.0,0.1727863450845082,0.31782305737336475,0.43666890190303925,0.2617973005725835,1.1809945369182768,0.6066666666666666,0.06333333333333326,0.036666666666666535,0.05190043192763937,0.04999950012014437,69.36355874782954,2124810283.3333333,0.0,0.0,0.0,0.7470163104030968,0.7474868813099619,0.7494441680407281,0.73075364879237
A6_PUD_ALL_ADAPT,23,3.0,1.0,0.12450066705544784,0.26308566828568775,0.34754844802360124,0.28065057461571535,1.287323153781484,0.64,0.0799999999999999,-1.1564823173178713e-18,0.195969655532128,0.19463477406549792,69.30161520429765,2838440269.3333335,0.0,0.0,0.0,0.7496159387119014,0.7693281456957668,0.8053395535986958,0.7287588254322577
A6_PUD_ALL_ADAPT,26,3.0,1.0,0.09454833716154093,0.1577143917481104,0.28227473480200826,0.1921648578907559,2.0407980158029666,0.8633333333333333,0.1266666666666666,0.029999999999999933,0.1563040339180027,0.16487633508009822,69.28415685368651,1843744944.6666667,0.0,0.0,0.0,0.6980481727420532,0.88039181649588,0.6952459376069379,0.880975363512941
A6_PUD_ALL_ADAPT,27,4.0,1.0,0.1311870217323303,0.20681068301200864,0.37589752390231235,0.21796195837730603,2.4945543694408876,0.9066666666666666,0.13999999999999987,-0.01,0.09594879070072566,0.11727517372413566,69.28797511888291,1616602885.3333333,0.0,0.0,0.0,0.6229184807454401,0.9250185453248698,0.6154876036512359,0.940079449572161
A6_PUD_ALL_ADAPT,28,4.0,1.0,0.10295913616816199,0.14003340651591614,0.4378401521923532,0.22683894202954624,2.1055020086533163,0.8733333333333334,0.19333333333333327,-3.353798720221827e-17,0.11122587962430759,0.13315896183586984,69.28803498005222,2990369107.3333335,0.0,0.0,0.0,0.6177981484202585,0.9214586349757573,0.6808031566524791,0.9040867355873187
A6_PUD_ALL_ADAPT,30,4.0,1.0,0.10924315204222994,0.1898799190918604,0.48935725824949544,0.1619071543233165,1.3455966987429209,0.7133333333333334,0.1333333333333333,0.03,0.10975092099801703,0.10236242637453492,69.30226447990519,2813836455.0,0.0,0.0,0.0,0.6380623734459756,0.8224263192798157,0.6205498261838167,0.8258108965615477
A6_PUD_ALL_ADAPT,31,2.0,1.0,0.17006243765354154,0.2947624872128169,0.3423525269181697,0.21215918986788193,1.8716016198452945,0.8133333333333334,0.14333333333333334,0.03,0.053146307260111,0.051464462377180574,69.2959681484826,295472364.3333333,0.0,0.0,0.0,0.6078194940876825,0.877181012529587,0.6656134802733659,0.8637024102351086
A6_PUD_ALL_ADAPT,32,0.0,1.0,0.21063039700190223,0.377732257048289,0.5007722742879368,0.2331453181757761,1.2924044429623878,0.6366666666666667,0.05333333333333327,0.0333333333333333,0.06035217933893447,0.054951672587766294,69.36495699610707,2943204682.0,0.0,0.0,0.0,0.7995373393826245,0.6934254941420303,0.7430533156911259,0.682856342022126
A6_PUD_ALL_ADAPT,33,0.0,1.0,0.11581565688053763,0.22285901506741837,0.2885600649861874,0.224293703586009,1.5727678421864122,0.79,0.21999999999999995,0.01,0.0690238893723735,0.06615631575967428,69.31224029875864,2366291527.0,0.0,0.0,0.0,0.5398929839376566,0.8987027993036577,0.5285847854647142,0.8960719231303186
A6_PUD_ALL_ADAPT,34,1.0,1.0,0.272852674126625,0.6114198466142019,0.5939921024267849,0.3723937537002506,1.471878375810986,0.6566666666666666,0.07333333333333324,0.039999999999999834,0.0603009594724959,0.06118799691514523,70.59599673052135,2377459006.3333335,0.0,0.0,0.0,0.790172109324839,0.7493859812033947,0.835656850694848,0.6882687965380683
A6_PUD_ALL_ADAPT,35,3.0,1.0,0.15354923407236734,0.25756387412548065,0.29963948503806204,0.3368637561330012,2.7792693827844475,0.8166666666666668,0.06000000000000003,-0.0033333333333333335,0.17980210597308752,0.18717482638821836,69.30494233390172,3213953096.0,0.0,0.0,0.0,0.8147161825842636,0.9212453459054745,0.8252759963568668,0.9204168319972753
A6_PUD_ALL_ADAPT,38,4.0,1.0,0.10603569696346914,0.15563021351893738,0.27598606941249565,0.18769747119863267,1.327019315961933,0.7066666666666667,0.22666666666666666,-0.03666666666666667,0.09416290704552056,0.11694125689561663,69.30681241150236,2809143338.6666665,0.0,0.0,0.0,0.6104680350150027,0.8527294999134515,0.6142888097828129,0.848266619447878
A6_PUD_ALL_ADAPT,40,1.0,1.0,0.1613674362500508,0.27770418922106427,0.46261692862397324,0.24377680752937636,2.025908329568086,0.8000000000000002,0.13666666666666674,0.03333333333333333,0.055252330874078465,0.05764365424559117,69.28447330579449,1924690269.3333333,0.0,0.0,0.0,0.7948743148286289,0.8531841503520909,0.7960746400027072,0.8470884483370744
A6_PUD_ALL_ADAPT,41,0.0,1.0,0.18247820436954496,0.35700240731239313,0.3576843173514955,0.16871749498986133,1.5730139944292818,0.7466666666666667,0.12333333333333334,0.03666666666666663,0.052872176784402765,0.0543424325615168,69.31519635690434,3072548954.3333335,0.0,0.0,0.0,0.46611207237927843,0.8994741415357305,0.5549216266350965,0.8712391425948754
A6_PUD_ALL_ADAPT,43,1.0,1.0,0.06499359135826427,0.11719008038441336,0.255379712748048,0.1451093460941272,1.6751563004646812,0.8933333333333334,0.1299999999999999,0.029999999999999933,0.060081188756455434,0.05693804948256676,69.28457434887623,1583431696.3333333,0.0,0.0,0.0,0.7601914196014831,0.8578355704626247,0.76803359055095,0.8537081059796409
A6_PUD_ALL_ADAPT,44,1.0,1.0,0.17101345459620157,0.3699265221754709,0.38030489273437657,0.2258475766204747,1.675421186289335,0.7799999999999999,0.14333333333333334,0.02999999999999996,0.06347260338029649,0.060270200931900435,69.30115572170435,1860898713.6666667,0.0,0.0,0.0,1.003396387280227,0.7693962452909512,1.0454241545620195,0.7514026157957132
A6_PUD_ALL_ADAPT,45,2.0,1.0,0.18373823165893552,0.3650260269641876,0.399574404163525,0.32015358734976873,1.3106371672201231,0.7133333333333333,0.06333333333333327,0.0333333333333333,0.053085614321611706,0.051632760850416994,69.29541838630645,2723700891.0,0.0,0.0,0.0,0.618891397663207,0.7505947044919546,0.6334030651873533,0.7693716196786634
A6_PUD_ALL_ADAPT,46,0.0,1.0,0.07838357488314307,0.19160277148087812,0.15284803955653156,0.13374168983113582,1.5054729498477426,0.6333333333333333,0.06666666666666657,-0.013333333333333433,0.06019502098002386,0.056882742702640494,69.28975841169971,695111636.6666666,0.0,0.0,0.0,0.5993209546644627,0.8628401735664344,0.592743608778052,0.8620345762892713
A6_PUD_ALL_ADAPT,47,0.0,1.0,0.18580243488152823,0.45458389321962994,0.42575252748332004,0.2241020814653749,1.5798045764565136,0.9166666666666666,0.2766666666666666,0.04999999999999993,0.06909679034032103,0.06410296726094138,70.89677919507625,1873142317.3333333,0.0,0.0,0.0,0.6011143056894417,0.8742817269423439,0.7033891017486139,0.8312652156665692
A6_PUD_ALL_ADAPT,48,1.0,1.0,0.09013391286134713,0.1663975119590759,0.2695751546035855,0.20341165308152068,1.3818080340728234,0.6866666666666665,0.1799999999999999,-0.0333333333333334,0.05756369628180887,0.054955642206657766,69.2916999132634,1235303765.6666667,0.0,0.0,0.0,0.8782427345802688,0.7095093084924491,0.8916001735195894,0.6994650412364617
A6_PUD_ALL_ADAPT,49,0.0,1.0,0.08734051883220667,0.21093385914961493,0.20282341021574601,0.14366515546492867,1.5974006589076524,0.8266666666666667,0.15000000000000002,0.056666666666666636,0.052313805607460295,0.05526347548255354,69.29930276220304,1824504464.6666667,0.0,0.0,0.0,0.532876001562314,0.8779093451912509,0.5654497567851253,0.868358714709503
A6_PUD_ALL_ADAPT,50,1.0,1.0,0.15593717495600376,0.3647678792476654,0.5880192203340963,0.29661515381344755,1.342860939198754,0.5566666666666666,0.09333333333333331,-0.023333333333333334,0.057088472626464,0.0547540772955217,69.29045978928725,2130523954.0,0.0,0.0,0.0,0.7149807499520917,0.8062148401227437,0.8934131212220474,0.6670757658012842
A6_PUD_ALL_ADAPT,52,4.0,1.0,0.0535704878469308,0.14626479148864738,0.24158293366325437,0.144190492904223,1.5264384162815074,0.7833333333333333,0.19999999999999998,0.01,0.0830018550493223,0.09835486192684335,69.28942164947313,1703989275.6666667,0.0,0.0,0.0,0.7411277255679436,0.8080046574862169,0.7462189527459024,0.8125085830183515
A6_PUD_ALL_ADAPT,53,2.0,1.0,0.09021425247192379,0.18824128806591026,0.2525579261953867,0.1967033640254856,1.2568163774370236,0.7600000000000001,0.12000000000000001,0.02,0.06500716193026916,0.06113336964917704,69.29441638063399,2788335864.6666665,0.0,0.0,0.0,0.8521761755167808,0.6949504412869457,0.8457929104805745,0.7021882723652563
A7_IDENTITY_PROTECTED,1,3.0,1.0,0.0,0.29171473781267804,0.0,0.29545055040528273,0.3955163840124088,0.7033333333333333,0.006666666666666667,0.14666666666666658,0.0,0.17073128273087068,0.0,1923522106.3333333,0.0,0.0,0.0,,,,
A7_IDENTITY_PROTECTED,2,1.0,1.0,0.0,0.7396307786305746,0.0,0.5524817057922154,0.3978762849482684,0.7666666666666666,0.006666666666666668,0.31666666666666665,0.0,0.05698034030050473,0.0,2352431086.6666665,0.0,0.0,0.0,,,,
A7_IDENTITY_PROTECTED,3,4.0,1.0,0.0,0.4710889160633087,0.0,0.4110669499943473,0.6028697359769799,0.8733333333333334,0.019999999999999966,0.0466666666666666,0.0,0.13441631301542578,0.0,1799297842.0,0.0,0.0,0.0,,,,
A7_IDENTITY_PROTECTED,5,3.0,1.0,0.0,0.20694570243358612,0.0,0.3685357936435763,0.4733386221103458,0.7799999999999999,0.01,0.2733333333333334,0.0,0.19996716688724278,0.0,2061810281.0,0.0,0.0,0.0,,,,
A7_IDENTITY_PROTECTED,6,3.0,1.0,0.0,0.16013922293980912,0.0,0.3941229832919057,0.4546273406792365,0.9466666666666667,0.02666666666666667,0.27333333333333326,0.0,0.19294166659478942,0.0,1866097328.3333333,0.0,0.0,0.0,,,,
A7_IDENTITY_PROTECTED,7,3.0,1.0,0.0,0.27040366331736243,0.0,0.37878573242646346,0.3135016816081683,0.7866666666666667,0.030000000000000002,0.24999999999999997,0.0,0.1654834215955861,0.0,2898510408.6666665,0.0,0.0,0.0,,,,
A7_IDENTITY_PROTECTED,8,4.0,1.0,0.0,0.43679683407147724,0.0,0.3806225577977859,0.4473715486901817,0.7666666666666666,0.02,0.08000000000000003,0.0,0.11860613557523086,0.0,1611535580.3333333,0.0,0.0,0.0,,,,
A7_IDENTITY_PROTECTED,9,2.0,1.0,0.0,0.26901317636171973,0.0,0.20410648798490671,0.3130119861180235,0.5933333333333334,0.0033333333333332997,0.006666666666666705,0.0,0.05379920064049017,0.0,1539718714.0,0.0,0.0,0.0,,,,
A7_IDENTITY_PROTECTED,10,2.0,1.0,0.0,0.3087156961361567,0.0,0.5552866752319404,0.22401714172205098,0.6699999999999999,0.0033333333333334055,0.09999999999999994,0.0,0.0486648945785248,0.0,2056993607.6666667,0.0,0.0,0.0,,,,
A7_IDENTITY_PROTECTED,11,4.0,1.0,0.0,0.5521146655082703,0.0,0.6407936001280454,0.3210931809951219,0.7533333333333333,-0.013333333333333334,0.19666666666666663,0.0,0.19682583779144827,0.0,978848596.3333334,0.0,0.0,0.0,,,,
A7_IDENTITY_PROTECTED,14,1.0,1.0,0.0,0.6229724089304606,0.0,0.45530498755445814,0.3431068259609272,0.7466666666666667,0.02,0.15333333333333335,0.0,0.0538464280611232,0.0,3128752704.6666665,0.0,0.0,0.0,,,,
A7_IDENTITY_PROTECTED,15,0.0,1.0,0.0,0.23522764941056562,0.0,0.41378273221019285,0.267366590380339,0.8433333333333334,0.02666666666666667,0.31666666666666665,0.0,0.07319826977700324,0.0,2108865884.6666667,0.0,0.0,0.0,,,,
A7_IDENTITY_PROTECTED,16,2.0,1.0,0.0,0.19369225203990934,0.0,0.2338034723543033,0.3840120980882062,0.8066666666666666,0.0033333333333333327,0.38000000000000006,0.0,0.051746964294969604,0.0,2059467834.6666667,0.0,0.0,0.0,,,,
A7_IDENTITY_PROTECTED,19,0.0,1.0,0.0,0.457176814476649,0.0,0.5052900196113858,0.22111174508113896,0.6999999999999998,0.023333333333333334,0.11666666666666653,0.0,0.07160320515705493,0.0,1717914582.0,0.0,0.0,0.0,,,,
A7_IDENTITY_PROTECTED,20,3.0,1.0,0.0,0.23056007424990332,0.0,0.31265680678363533,0.34655731971859355,0.8433333333333334,0.0233333333333333,0.17,0.0,0.169659712737843,0.0,2825617084.3333335,0.0,0.0,0.0,,,,
A7_IDENTITY_PROTECTED,21,2.0,1.0,0.0,0.2548710157473882,0.0,0.43515210857279,0.3396158542816585,0.86,0.03,0.1066666666666667,0.0,0.05841149093890343,0.0,1911490003.0,0.0,0.0,0.0,,,,
A7_IDENTITY_PROTECTED,22,2.0,1.0,0.0,0.3999711076418559,0.0,0.5154239677298321,0.2938213923188248,0.5666666666666668,0.0,-0.006666666666666636,0.0,0.049156007172646975,0.0,2124810283.3333333,0.0,0.0,0.0,,,,
A7_IDENTITY_PROTECTED,23,3.0,1.0,0.0,0.3483084738254547,0.0,0.43588866877513904,0.35553599457739987,0.6633333333333332,0.033333333333333263,0.1266666666666666,0.0,0.20228069967854245,0.0,2838440269.3333335,0.0,0.0,0.0,,,,
A7_IDENTITY_PROTECTED,26,3.0,1.0,0.0,0.13500402867794037,0.0,0.25457597857255876,0.5087509988827413,0.87,0.026666666666666634,0.35999999999999993,0.0,0.1622368444073071,0.0,1843744944.6666667,0.0,0.0,0.0,,,,
A7_IDENTITY_PROTECTED,27,4.0,1.0,0.0,0.3231852203607559,0.0,0.26327975209538185,0.3313599504467966,0.9266666666666667,0.019999999999999966,0.3699999999999999,0.0,0.13089382426656818,0.0,1616602885.3333333,0.0,0.0,0.0,,,,
A7_IDENTITY_PROTECTED,28,4.0,1.0,0.0,0.153213361899058,0.0,0.34564368954511354,0.5692067533656493,0.8966666666666666,0.023333333333333334,0.1333333333333334,0.0,0.13738789807754245,0.0,2990369107.3333335,0.0,0.0,0.0,,,,
A7_IDENTITY_PROTECTED,30,4.0,1.0,0.0,0.19985654950141904,0.0,0.29341810716195726,0.34163942237153605,0.7200000000000001,0.013333333333333334,0.06666666666666664,0.0,0.14738131087545617,0.0,2813836455.0,0.0,0.0,0.0,,,,
A7_IDENTITY_PROTECTED,31,2.0,1.0,0.0,0.3746179739634196,0.0,0.27785626839904737,0.27337575530789743,0.86,0.01999999999999993,0.32,0.0,0.052976683549706895,0.0,295472364.3333333,0.0,0.0,0.0,,,,
A7_IDENTITY_PROTECTED,32,0.0,1.0,0.0,0.5379374623298645,0.0,0.5591412885380489,0.4112499203652374,0.6666666666666666,0.026666666666666634,0.08333333333333327,0.0,0.060104980883168006,0.0,2943204682.0,0.0,0.0,0.0,,,,
A7_IDENTITY_PROTECTED,33,0.0,1.0,0.0,0.2895472447077433,0.0,0.32523053075693015,0.24136623787155817,0.8066666666666666,0.016666666666666666,0.25666666666666665,0.0,0.06989477281982824,0.0,2366291527.0,0.0,0.0,0.0,,,,
A7_IDENTITY_PROTECTED,34,1.0,1.0,0.0,0.7825126250584921,0.0,0.8183134159626252,0.5870552516639204,0.6866666666666665,0.0033333333333333335,0.15666666666666657,0.0,0.06058277268211709,0.0,2377459006.3333335,0.0,0.0,0.0,,,,
A7_IDENTITY_PROTECTED,35,3.0,1.0,0.0,0.21000924706459037,0.0,0.2235532214057868,0.4428874270591763,0.8333333333333334,0.0033333333333333327,0.42333333333333334,0.0,0.18281728422657828,0.0,3213953096.0,0.0,0.0,0.0,,,,
A7_IDENTITY_PROTECTED,38,4.0,1.0,0.0,0.16834624111652371,0.0,0.33062284302063744,0.2981367523140442,0.71,0.0,0.1533333333333333,0.0,0.1404159550207247,0.0,2809143338.6666665,0.0,0.0,0.0,,,,
A7_IDENTITY_PROTECTED,40,1.0,1.0,0.0,0.3748937447865804,0.0,0.6287478155679612,0.4494328845755007,0.7833333333333333,0.0,0.27333333333333326,0.0,0.05758625807576767,0.0,1924690269.3333333,0.0,0.0,0.0,,,,
A7_IDENTITY_PROTECTED,41,0.0,1.0,0.0,0.6506597002347311,0.0,0.40634706170651996,0.3260774631825612,0.7799999999999999,-0.01,0.25999999999999995,0.0,0.05694368670127326,0.0,3072548954.3333335,0.0,0.0,0.0,,,,
A7_IDENTITY_PROTECTED,43,1.0,1.0,0.0,0.11802520851294196,0.0,0.27612324055738885,0.36693807131974787,0.9033333333333333,0.0233333333333333,0.23666666666666658,0.0,0.054120541244665234,0.0,1583431696.3333333,0.0,0.0,0.0,,,,
A7_IDENTITY_PROTECTED,44,1.0,1.0,0.0,0.6560300389925638,0.0,0.5579036403307917,0.3762979490431814,0.7533333333333333,0.006666666666666667,0.0566666666666667,0.0,0.061348287919396866,0.0,1860898713.6666667,0.0,0.0,0.0,,,,
A7_IDENTITY_PROTECTED,45,2.0,1.0,0.0,0.4434090356032054,0.0,0.46419740565452033,0.2569773272638593,0.7366666666666667,0.023333333333333334,0.05999999999999997,0.0,0.05590712607135314,0.0,2723700891.0,0.0,0.0,0.0,,,,
A7_IDENTITY_PROTECTED,46,0.0,1.0,0.0,0.2485464960336685,0.0,0.256584104422696,0.2605565887177187,0.6433333333333333,-0.0266666666666666,0.12999999999999992,0.0,0.05892732002032037,0.0,695111636.6666666,0.0,0.0,0.0,,,,
A7_IDENTITY_PROTECTED,47,0.0,1.0,0.0,0.5694774190584818,0.0,0.4266776886564057,0.24560234051046004,0.8933333333333332,0.0099999999999999,0.34999999999999987,0.0,0.06615873329412114,0.0,1873142317.3333333,0.0,0.0,0.0,,,,
A7_IDENTITY_PROTECTED,48,1.0,1.0,0.0,0.21292091906070706,0.0,0.5208926209081165,0.38909407725607675,0.6966666666666667,0.013333333333333334,0.12333333333333323,0.0,0.05594253325328024,0.0,1235303765.6666667,0.0,0.0,0.0,,,,
A7_IDENTITY_PROTECTED,49,0.0,1.0,0.0,0.24621349573135376,0.0,0.1925703085334657,0.27842319378173847,0.87,-2.949029909160572e-17,0.30333333333333334,0.0,0.05506888171387806,0.0,1824504464.6666667,0.0,0.0,0.0,,,,
A7_IDENTITY_PROTECTED,50,1.0,1.0,0.0,0.3741812805334727,0.0,0.5881257863934449,0.4247260280345495,0.5733333333333334,0.02666666666666667,0.05333333333333331,0.0,0.0570595405132324,0.0,2130523954.0,0.0,0.0,0.0,,,,
A7_IDENTITY_PROTECTED,52,4.0,1.0,0.0,0.15598847717046735,0.0,0.22283620582360722,0.375114851509409,0.7833333333333333,0.013333333333333334,0.11333333333333338,0.0,0.09835082612577317,0.0,1703989275.6666667,0.0,0.0,0.0,,,,
A7_IDENTITY_PROTECTED,53,2.0,1.0,0.0,0.18678007523218787,0.0,0.3109195135310223,0.27596846165368105,0.73,0.013333333333333334,0.11666666666666659,0.0,0.06450856302458043,0.0,2788335864.6666665,0.0,0.0,0.0,,,,
A8_RANDOM_PROTECTED,1,3.0,1.0,0.0,0.23933256169160202,0.0,0.2662100467835023,0.8285840578924027,0.6933333333333334,0.04999999999999997,0.07999999999999993,0.0,0.17525191159582368,0.0,1923522106.3333333,0.0,0.0,0.0,,,,
A8_RANDOM_PROTECTED,2,1.0,1.0,0.0,0.6786119341850281,0.0,0.44747832044763736,0.6747312576384527,0.7600000000000001,0.02666666666666667,0.1566666666666666,0.0,0.06372440158874378,0.0,2352431086.6666665,0.0,0.0,0.0,,,,
A8_RANDOM_PROTECTED,3,4.0,1.0,0.0,0.484401007493337,0.0,0.4069250301935819,0.9030505689570223,0.8833333333333333,0.026666666666666634,0.09999999999999994,0.0,0.14948430641310181,0.0,1799297842.0,0.0,0.0,0.0,,,,
A8_RANDOM_PROTECTED,5,3.0,1.0,0.0,0.20274370908737174,0.0,0.3401428899457292,0.9031887848388284,0.7666666666666666,0.02,0.17999999999999997,0.0,0.19907901341393633,0.0,2061810281.0,0.0,0.0,0.0,,,,
A8_RANDOM_PROTECTED,6,3.0,1.0,0.0,0.15575482447942093,0.0,0.3854732012324496,1.053582437417961,0.9333333333333332,0.030000000000000002,0.13666666666666663,0.0,0.1942398280432072,0.0,1866097328.3333333,0.0,0.0,0.0,,,,
A8_RANDOM_PROTECTED,7,3.0,1.0,0.0,0.24185382326443985,0.0,0.3351973015618577,0.6980443186605028,0.7933333333333333,0.02666666666666667,0.13333333333333333,0.0,0.16305280772634387,0.0,2898510408.6666665,0.0,0.0,0.0,,,,
A8_RANDOM_PROTECTED,8,4.0,1.0,0.0,0.42103947202364606,0.0,0.2748703699138337,0.7190447967488486,0.7600000000000001,0.04999999999999997,0.03999999999999997,0.0,0.1250590996763529,0.0,1611535580.3333333,0.0,0.0,0.0,,,,
A8_RANDOM_PROTECTED,9,2.0,1.0,0.0,0.2509192178646723,0.0,0.20739074187157458,0.5588354934404224,0.6133333333333334,0.01,0.05333333333333331,0.0,0.05305346831454613,0.0,1539718714.0,0.0,0.0,0.0,,,,
A8_RANDOM_PROTECTED,10,2.0,1.0,0.0,0.30221799015998835,0.0,0.4352749654418326,0.43212867412200423,0.6666666666666666,0.0233333333333333,0.0866666666666666,0.0,0.051154817481866365,0.0,2056993607.6666667,0.0,0.0,0.0,,,,
A8_RANDOM_PROTECTED,11,4.0,1.0,0.0,0.5570085843404134,0.0,0.5229853413571807,0.6742510056488924,0.7566666666666667,0.0033333333333333327,0.1433333333333333,0.0,0.19252361678923058,0.0,978848596.3333334,0.0,0.0,0.0,,,,
A8_RANDOM_PROTECTED,14,1.0,1.0,0.0,0.5975183745225271,0.0,0.4654674980091678,0.5456677890947547,0.7200000000000001,0.006666666666666667,0.15333333333333327,0.0,0.05330876671584053,0.0,3128752704.6666665,0.0,0.0,0.0,,,,
A8_RANDOM_PROTECTED,15,0.0,1.0,0.0,0.25589754680792487,0.0,0.5007661543598139,0.515349820422512,0.8566666666666666,0.059999999999999935,0.28666666666666657,0.0,0.0732849065036863,0.0,2108865884.6666667,0.0,0.0,0.0,,,,
A8_RANDOM_PROTECTED,16,2.0,1.0,0.0,0.19535417358080542,0.0,0.2189709114593892,0.8924948679431962,0.84,0.03333333333333333,0.3566666666666667,0.0,0.05284359559913784,0.0,2059467834.6666667,0.0,0.0,0.0,,,,
A8_RANDOM_PROTECTED,19,0.0,1.0,0.0,0.44957253336906433,0.0,0.45799802509027804,0.34088982331449696,0.6833333333333332,-0.0266666666666667,0.15666666666666654,0.0,0.0739178721465353,0.0,1717914582.0,0.0,0.0,0.0,,,,
A8_RANDOM_PROTECTED,20,3.0,1.0,0.0,0.23119495312372842,0.0,0.3002946120410113,0.7931413169771063,0.86,0.04999999999999997,0.1066666666666667,0.0,0.18544408163457918,0.0,2825617084.3333335,0.0,0.0,0.0,,,,
A8_RANDOM_PROTECTED,21,2.0,1.0,0.0,0.20524981121222177,0.0,0.3220856308061228,0.6157087191730538,0.84,0.07333333333333326,0.1566666666666666,0.0,0.05584664103352386,0.0,1911490003.0,0.0,0.0,0.0,,,,
A8_RANDOM_PROTECTED,22,2.0,1.0,0.0,0.3472350885470708,0.0,0.36874620782584083,0.6024921102284163,0.59,0.006666666666666667,0.03666666666666667,0.0,0.04952504936376364,0.0,2124810283.3333333,0.0,0.0,0.0,,,,
A8_RANDOM_PROTECTED,23,3.0,1.0,0.0,0.32047129670778907,0.0,0.4783401601395649,0.7964098301391843,0.6333333333333333,1.1564823173178713e-18,0.10999999999999992,0.0,0.19605474559649963,0.0,2838440269.3333335,0.0,0.0,0.0,,,,
A8_RANDOM_PROTECTED,26,3.0,1.0,0.0,0.14578022559483844,0.0,0.2852521589027259,1.0464937739999174,0.8500000000000001,0.026666666666666738,0.12,0.0,0.16433337226764466,0.0,1843744944.6666667,0.0,0.0,0.0,,,,
A8_RANDOM_PROTECTED,27,4.0,1.0,0.0,0.29543584585189814,0.0,0.22132201066457238,0.8434263615240614,0.9066666666666667,0.029999999999999968,0.09999999999999987,0.0,0.12819960275419454,0.0,1616602885.3333333,0.0,0.0,0.0,,,,
A8_RANDOM_PROTECTED,28,4.0,1.0,0.0,0.1441954324642817,0.0,0.3036422117069872,0.8497462250740662,0.8766666666666666,0.0266666666666666,0.11666666666666657,0.0,0.1386097545360864,0.0,2990369107.3333335,0.0,0.0,0.0,,,,
A8_RANDOM_PROTECTED,30,4.0,1.0,0.0,0.17561679581801093,0.0,0.2599358434428139,0.7441497215432249,0.7366666666666667,0.046666666666666634,0.11999999999999988,0.0,0.13949971560314722,0.0,2813836455.0,0.0,0.0,0.0,,,,
A8_RANDOM_PROTECTED,31,2.0,1.0,0.0,0.3341757456461589,0.0,0.23625948348814776,0.6916981020126549,0.8433333333333334,0.02,0.2533333333333334,0.0,0.05225547254557677,0.0,295472364.3333333,0.0,0.0,0.0,,,,
A8_RANDOM_PROTECTED,32,0.0,1.0,0.0,0.5192489226659139,0.0,0.4893747906656862,0.5769448212146727,0.64,-0.01999999999999993,0.12333333333333334,0.0,0.05582878540171193,0.0,2943204682.0,0.0,0.0,0.0,,,,
A8_RANDOM_PROTECTED,33,0.0,1.0,0.0,0.2861507634321848,0.0,0.31723131916960834,0.4701611213605348,0.7966666666666667,0.03333333333333333,0.22999999999999998,0.0,0.06845524456574532,0.0,2366291527.0,0.0,0.0,0.0,,,,
A8_RANDOM_PROTECTED,34,1.0,1.0,0.0,0.7289838790893555,0.0,0.7483710129142122,0.9235817172671191,0.6699999999999999,0.0166666666666666,0.05666666666666661,0.0,0.06480677089117266,0.0,2377459006.3333335,0.0,0.0,0.0,,,,
A8_RANDOM_PROTECTED,35,3.0,1.0,0.0,0.19734280804793033,0.0,0.2138877006760321,1.1729364749903823,0.8166666666666668,-0.016666666666666632,0.08,0.0,0.17691873614187217,0.0,3213953096.0,0.0,0.0,0.0,,,,
A8_RANDOM_PROTECTED,38,4.0,1.0,0.0,0.14643674095471695,0.0,0.3011120161925682,0.7432313627683503,0.7166666666666667,0.020000000000000066,0.09666666666666661,0.0,0.1476471899815255,0.0,2809143338.6666665,0.0,0.0,0.0,,,,
