task,dataset,fold,seed,subject_id,method,BA,macro_F1,accuracy,trials,checkpoint_sha256,normalizer_sha256
OpenBMI_MI,OpenBMI,3,0,10,LiteBN_BASELINE,0.81,0.8095238095238095,0.81,100,2eb9b20d2f2ce7ba385fc296872935bf2ca5a1b5cc30e9f699d502dc25f1b256,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5
OpenBMI_MI,OpenBMI,3,0,10,LiteBN_XS,0.67,0.6547756041426928,0.67,100,13d7c17d04ccd9096d1df47988876f23fedabf1b9092ee47e7f9c426f661fdbc,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5
OpenBMI_MI,OpenBMI,3,0,10,XS_FT,0.6799999999999999,0.6692848284415047,0.68,100,d666adb526027c75b5ea24ed6f9ed58f16f3d69b2a418742df5e2e03a46a1758,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5
OpenBMI_MI,OpenBMI,3,0,16,LiteBN_BASELINE,0.87,0.8699869986998701,0.87,100,2eb9b20d2f2ce7ba385fc296872935bf2ca5a1b5cc30e9f699d502dc25f1b256,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5
OpenBMI_MI,OpenBMI,3,0,16,LiteBN_XS,0.95,0.9499549594635172,0.95,100,13d7c17d04ccd9096d1df47988876f23fedabf1b9092ee47e7f9c426f661fdbc,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5
OpenBMI_MI,OpenBMI,3,0,16,XS_FT,0.96,0.959983993597439,0.96,100,d666adb526027c75b5ea24ed6f9ed58f16f3d69b2a418742df5e2e03a46a1758,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5
OpenBMI_MI,OpenBMI,3,0,19,LiteBN_BASELINE,0.78,0.7799119647859143,0.78,100,2eb9b20d2f2ce7ba385fc296872935bf2ca5a1b5cc30e9f699d502dc25f1b256,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5
OpenBMI_MI,OpenBMI,3,0,19,LiteBN_XS,0.69,0.6783898744683059,0.69,100,13d7c17d04ccd9096d1df47988876f23fedabf1b9092ee47e7f9c426f661fdbc,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5
OpenBMI_MI,OpenBMI,3,0,19,XS_FT,0.73,0.7237851662404092,0.73,100,d666adb526027c75b5ea24ed6f9ed58f16f3d69b2a418742df5e2e03a46a1758,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5
OpenBMI_MI,OpenBMI,3,0,22,LiteBN_BASELINE,0.7,0.6980676328502415,0.7,100,2eb9b20d2f2ce7ba385fc296872935bf2ca5a1b5cc30e9f699d502dc25f1b256,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5
OpenBMI_MI,OpenBMI,3,0,22,LiteBN_XS,0.73,0.72997299729973,0.73,100,13d7c17d04ccd9096d1df47988876f23fedabf1b9092ee47e7f9c426f661fdbc,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5
OpenBMI_MI,OpenBMI,3,0,22,XS_FT,0.72,0.72,0.72,100,d666adb526027c75b5ea24ed6f9ed58f16f3d69b2a418742df5e2e03a46a1758,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5
OpenBMI_MI,OpenBMI,3,0,27,LiteBN_BASELINE,0.95,0.9499549594635172,0.95,100,2eb9b20d2f2ce7ba385fc296872935bf2ca5a1b5cc30e9f699d502dc25f1b256,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5
OpenBMI_MI,OpenBMI,3,0,27,LiteBN_XS,0.86,0.859775641025641,0.86,100,13d7c17d04ccd9096d1df47988876f23fedabf1b9092ee47e7f9c426f661fdbc,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5
OpenBMI_MI,OpenBMI,3,0,27,XS_FT,0.9,0.9,0.9,100,d666adb526027c75b5ea24ed6f9ed58f16f3d69b2a418742df5e2e03a46a1758,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5
OpenBMI_MI,OpenBMI,3,0,34,LiteBN_BASELINE,0.61,0.5953937130407718,0.61,100,2eb9b20d2f2ce7ba385fc296872935bf2ca5a1b5cc30e9f699d502dc25f1b256,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5
OpenBMI_MI,OpenBMI,3,0,34,LiteBN_XS,0.64,0.592944369063772,0.64,100,13d7c17d04ccd9096d1df47988876f23fedabf1b9092ee47e7f9c426f661fdbc,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5
OpenBMI_MI,OpenBMI,3,0,34,XS_FT,0.62,0.5766488413547237,0.62,100,d666adb526027c75b5ea24ed6f9ed58f16f3d69b2a418742df5e2e03a46a1758,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5
OpenBMI_MI,OpenBMI,3,0,45,LiteBN_BASELINE,0.74,0.74,0.74,100,2eb9b20d2f2ce7ba385fc296872935bf2ca5a1b5cc30e9f699d502dc25f1b256,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5
OpenBMI_MI,OpenBMI,3,0,45,LiteBN_XS,0.75,0.7487689679429204,0.75,100,13d7c17d04ccd9096d1df47988876f23fedabf1b9092ee47e7f9c426f661fdbc,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5
OpenBMI_MI,OpenBMI,3,0,45,XS_FT,0.75,0.74997499749975,0.75,100,d666adb526027c75b5ea24ed6f9ed58f16f3d69b2a418742df5e2e03a46a1758,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5
OpenBMI_MI,OpenBMI,3,0,49,LiteBN_BASELINE,0.84,0.8383838383838383,0.84,100,2eb9b20d2f2ce7ba385fc296872935bf2ca5a1b5cc30e9f699d502dc25f1b256,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5
OpenBMI_MI,OpenBMI,3,0,49,LiteBN_XS,0.76,0.75,0.76,100,13d7c17d04ccd9096d1df47988876f23fedabf1b9092ee47e7f9c426f661fdbc,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5
OpenBMI_MI,OpenBMI,3,0,49,XS_FT,0.78,0.7742200328407225,0.78,100,d666adb526027c75b5ea24ed6f9ed58f16f3d69b2a418742df5e2e03a46a1758,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5
OpenBMI_MI,OpenBMI,4,0,20,LiteBN_BASELINE,0.9099999999999999,0.9095568284594513,0.91,100,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
OpenBMI_MI,OpenBMI,4,0,20,LiteBN_XS,0.8999999999999999,0.8996386993175431,0.9,100,4738b01561d03d42a89344e23f72ff932eb2b8e938d0f579985d1b199b4c0061,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
OpenBMI_MI,OpenBMI,4,0,20,XS_FT,0.8899999999999999,0.8894583458948849,0.89,100,1d86a0b68aa1ffb586b952321a736aef281db8ab454c699dc7cc0273b066d07a,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
OpenBMI_MI,OpenBMI,4,0,21,LiteBN_BASELINE,0.9099999999999999,0.9097744360902256,0.91,100,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
OpenBMI_MI,OpenBMI,4,0,21,LiteBN_XS,0.96,0.9599358974358975,0.96,100,4738b01561d03d42a89344e23f72ff932eb2b8e938d0f579985d1b199b4c0061,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
OpenBMI_MI,OpenBMI,4,0,21,XS_FT,0.96,0.9599358974358975,0.96,100,1d86a0b68aa1ffb586b952321a736aef281db8ab454c699dc7cc0273b066d07a,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
OpenBMI_MI,OpenBMI,4,0,41,LiteBN_BASELINE,0.77,0.7647058823529411,0.77,100,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
OpenBMI_MI,OpenBMI,4,0,41,LiteBN_XS,0.77,0.769792813532179,0.77,100,4738b01561d03d42a89344e23f72ff932eb2b8e938d0f579985d1b199b4c0061,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
OpenBMI_MI,OpenBMI,4,0,41,XS_FT,0.77,0.769792813532179,0.77,100,1d86a0b68aa1ffb586b952321a736aef281db8ab454c699dc7cc0273b066d07a,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
OpenBMI_MI,OpenBMI,4,0,44,LiteBN_BASELINE,0.84,0.8368013055895553,0.84,100,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
OpenBMI_MI,OpenBMI,4,0,44,LiteBN_XS,0.85,0.8465473145780051,0.85,100,4738b01561d03d42a89344e23f72ff932eb2b8e938d0f579985d1b199b4c0061,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
OpenBMI_MI,OpenBMI,4,0,44,XS_FT,0.85,0.8465473145780051,0.85,100,1d86a0b68aa1ffb586b952321a736aef281db8ab454c699dc7cc0273b066d07a,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
OpenBMI_MI,OpenBMI,4,0,46,LiteBN_BASELINE,0.69,0.6615351020853806,0.69,100,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
OpenBMI_MI,OpenBMI,4,0,46,LiteBN_XS,0.74,0.7241086587436333,0.74,100,4738b01561d03d42a89344e23f72ff932eb2b8e938d0f579985d1b199b4c0061,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
OpenBMI_MI,OpenBMI,4,0,46,XS_FT,0.74,0.7241086587436333,0.74,100,1d86a0b68aa1ffb586b952321a736aef281db8ab454c699dc7cc0273b066d07a,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
OpenBMI_MI,OpenBMI,4,0,53,LiteBN_BASELINE,0.8200000000000001,0.818840579710145,0.82,100,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
OpenBMI_MI,OpenBMI,4,0,53,LiteBN_XS,0.78,0.7785829307568438,0.78,100,4738b01561d03d42a89344e23f72ff932eb2b8e938d0f579985d1b199b4c0061,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
OpenBMI_MI,OpenBMI,4,0,53,XS_FT,0.78,0.7785829307568438,0.78,100,1d86a0b68aa1ffb586b952321a736aef281db8ab454c699dc7cc0273b066d07a,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
OpenBMI_MI,OpenBMI,4,0,7,LiteBN_BASELINE,0.73,0.7237851662404092,0.73,100,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
OpenBMI_MI,OpenBMI,4,0,7,LiteBN_XS,0.78,0.779205138498595,0.78,100,4738b01561d03d42a89344e23f72ff932eb2b8e938d0f579985d1b199b4c0061,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
OpenBMI_MI,OpenBMI,4,0,7,XS_FT,0.78,0.779205138498595,0.78,100,1d86a0b68aa1ffb586b952321a736aef281db8ab454c699dc7cc0273b066d07a,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
OpenBMI_MI,OpenBMI,4,0,9,LiteBN_BASELINE,0.6,0.586606035551881,0.6,100,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
OpenBMI_MI,OpenBMI,4,0,9,LiteBN_XS,0.74,0.7373737373737375,0.74,100,4738b01561d03d42a89344e23f72ff932eb2b8e938d0f579985d1b199b4c0061,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
OpenBMI_MI,OpenBMI,4,0,9,XS_FT,0.75,0.7479584635547938,0.75,100,1d86a0b68aa1ffb586b952321a736aef281db8ab454c699dc7cc0273b066d07a,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
OpenBMI_SSVEP,OpenBMI,0,0,15,LiteBN_BASELINE,0.35,0.29097744360902256,0.35,100,6b46c3e8d910d5f469accbd9561b3f5b2eaf1d9b21f237d46229d5f85f3347a2,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
OpenBMI_SSVEP,OpenBMI,0,0,15,LiteBN_XS,0.96,0.9598876081946226,0.96,100,b9c1df68ad52e46a61f187d4c8ebf693b0c8b3ae1afe28f28c67e0829f2da913,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
OpenBMI_SSVEP,OpenBMI,0,0,15,XS_FT,0.95,0.9497383494460586,0.95,100,14bbeee05d57d7b3a98a5f07b507c7e193113af220d481e5c1ac81260125d5bc,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
OpenBMI_SSVEP,OpenBMI,0,0,3,LiteBN_BASELINE,1.0,1.0,1.0,100,6b46c3e8d910d5f469accbd9561b3f5b2eaf1d9b21f237d46229d5f85f3347a2,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
OpenBMI_SSVEP,OpenBMI,0,0,3,LiteBN_XS,1.0,1.0,1.0,100,b9c1df68ad52e46a61f187d4c8ebf693b0c8b3ae1afe28f28c67e0829f2da913,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
OpenBMI_SSVEP,OpenBMI,0,0,3,XS_FT,1.0,1.0,1.0,100,14bbeee05d57d7b3a98a5f07b507c7e193113af220d481e5c1ac81260125d5bc,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
OpenBMI_SSVEP,OpenBMI,0,0,32,LiteBN_BASELINE,0.74,0.6974592074592075,0.74,100,6b46c3e8d910d5f469accbd9561b3f5b2eaf1d9b21f237d46229d5f85f3347a2,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
OpenBMI_SSVEP,OpenBMI,0,0,32,LiteBN_XS,0.8200000000000001,0.8143943078721061,0.82,100,b9c1df68ad52e46a61f187d4c8ebf693b0c8b3ae1afe28f28c67e0829f2da913,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
OpenBMI_SSVEP,OpenBMI,0,0,32,XS_FT,0.83,0.8243384084631622,0.83,100,14bbeee05d57d7b3a98a5f07b507c7e193113af220d481e5c1ac81260125d5bc,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
OpenBMI_SSVEP,OpenBMI,0,0,33,LiteBN_BASELINE,0.96,0.9604219938566443,0.96,100,6b46c3e8d910d5f469accbd9561b3f5b2eaf1d9b21f237d46229d5f85f3347a2,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
OpenBMI_SSVEP,OpenBMI,0,0,33,LiteBN_XS,0.98,0.9799679487179488,0.98,100,b9c1df68ad52e46a61f187d4c8ebf693b0c8b3ae1afe28f28c67e0829f2da913,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
OpenBMI_SSVEP,OpenBMI,0,0,33,XS_FT,0.98,0.9799679487179488,0.98,100,14bbeee05d57d7b3a98a5f07b507c7e193113af220d481e5c1ac81260125d5bc,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
OpenBMI_SSVEP,OpenBMI,0,0,38,LiteBN_BASELINE,0.97,0.9699959983993598,0.97,100,6b46c3e8d910d5f469accbd9561b3f5b2eaf1d9b21f237d46229d5f85f3347a2,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
OpenBMI_SSVEP,OpenBMI,0,0,38,LiteBN_XS,0.96,0.9601920768307324,0.96,100,b9c1df68ad52e46a61f187d4c8ebf693b0c8b3ae1afe28f28c67e0829f2da913,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
OpenBMI_SSVEP,OpenBMI,0,0,38,XS_FT,0.96,0.9601920768307324,0.96,100,14bbeee05d57d7b3a98a5f07b507c7e193113af220d481e5c1ac81260125d5bc,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
OpenBMI_SSVEP,OpenBMI,0,0,47,LiteBN_BASELINE,0.97,0.9703303491207804,0.97,100,6b46c3e8d910d5f469accbd9561b3f5b2eaf1d9b21f237d46229d5f85f3347a2,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
OpenBMI_SSVEP,OpenBMI,0,0,47,LiteBN_XS,0.96,0.9604219938566443,0.96,100,b9c1df68ad52e46a61f187d4c8ebf693b0c8b3ae1afe28f28c67e0829f2da913,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
OpenBMI_SSVEP,OpenBMI,0,0,47,XS_FT,0.96,0.9604219938566443,0.96,100,14bbeee05d57d7b3a98a5f07b507c7e193113af220d481e5c1ac81260125d5bc,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
OpenBMI_SSVEP,OpenBMI,0,0,5,LiteBN_BASELINE,0.81,0.8189110626932614,0.81,100,6b46c3e8d910d5f469accbd9561b3f5b2eaf1d9b21f237d46229d5f85f3347a2,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
OpenBMI_SSVEP,OpenBMI,0,0,5,LiteBN_XS,0.9,0.8994749414917482,0.9,100,b9c1df68ad52e46a61f187d4c8ebf693b0c8b3ae1afe28f28c67e0829f2da913,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
OpenBMI_SSVEP,OpenBMI,0,0,5,XS_FT,0.9,0.8994749414917482,0.9,100,14bbeee05d57d7b3a98a5f07b507c7e193113af220d481e5c1ac81260125d5bc,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
OpenBMI_SSVEP,OpenBMI,0,0,6,LiteBN_BASELINE,0.99,0.9899959983993598,0.99,100,6b46c3e8d910d5f469accbd9561b3f5b2eaf1d9b21f237d46229d5f85f3347a2,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
OpenBMI_SSVEP,OpenBMI,0,0,6,LiteBN_XS,0.99,0.9899959983993597,0.99,100,b9c1df68ad52e46a61f187d4c8ebf693b0c8b3ae1afe28f28c67e0829f2da913,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
OpenBMI_SSVEP,OpenBMI,0,0,6,XS_FT,0.99,0.9899959983993597,0.99,100,14bbeee05d57d7b3a98a5f07b507c7e193113af220d481e5c1ac81260125d5bc,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
OpenBMI_SSVEP,OpenBMI,1,0,14,LiteBN_BASELINE,0.78,0.7792895622337516,0.78,100,4a461aa942074529c03f69729feea592406dbb9a3d16657d7a05e51274a0ab91,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
OpenBMI_SSVEP,OpenBMI,1,0,14,LiteBN_XS,0.79,0.7913633680897109,0.79,100,3ece8d07e67feda07a6dcfb3c53446dc5a08487d0a548a42ea7eefd4d7199c5a,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
OpenBMI_SSVEP,OpenBMI,1,0,14,XS_FT,0.79,0.7912830140239402,0.79,100,3fd7c6ebfabed15d351a32906534c7ad802f6953d460569a3ac5675e6b55b910,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
OpenBMI_SSVEP,OpenBMI,1,0,2,LiteBN_BASELINE,0.9299999999999999,0.9266328636666504,0.93,100,4a461aa942074529c03f69729feea592406dbb9a3d16657d7a05e51274a0ab91,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
OpenBMI_SSVEP,OpenBMI,1,0,2,LiteBN_XS,0.96,0.9599754901960784,0.96,100,3ece8d07e67feda07a6dcfb3c53446dc5a08487d0a548a42ea7eefd4d7199c5a,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
OpenBMI_SSVEP,OpenBMI,1,0,2,XS_FT,0.96,0.9599754901960784,0.96,100,3fd7c6ebfabed15d351a32906534c7ad802f6953d460569a3ac5675e6b55b910,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
OpenBMI_SSVEP,OpenBMI,1,0,26,LiteBN_BASELINE,0.99,0.9899959983993598,0.99,100,4a461aa942074529c03f69729feea592406dbb9a3d16657d7a05e51274a0ab91,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
OpenBMI_SSVEP,OpenBMI,1,0,26,LiteBN_XS,1.0,1.0,1.0,100,3ece8d07e67feda07a6dcfb3c53446dc5a08487d0a548a42ea7eefd4d7199c5a,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
OpenBMI_SSVEP,OpenBMI,1,0,26,XS_FT,1.0,1.0,1.0,100,3fd7c6ebfabed15d351a32906534c7ad802f6953d460569a3ac5675e6b55b910,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
OpenBMI_SSVEP,OpenBMI,1,0,28,LiteBN_BASELINE,0.96,0.959891609795263,0.96,100,4a461aa942074529c03f69729feea592406dbb9a3d16657d7a05e51274a0ab91,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
OpenBMI_SSVEP,OpenBMI,1,0,28,LiteBN_XS,0.99,0.9899959983993598,0.99,100,3ece8d07e67feda07a6dcfb3c53446dc5a08487d0a548a42ea7eefd4d7199c5a,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
OpenBMI_SSVEP,OpenBMI,1,0,28,XS_FT,0.99,0.9899959983993598,0.99,100,3fd7c6ebfabed15d351a32906534c7ad802f6953d460569a3ac5675e6b55b910,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
OpenBMI_SSVEP,OpenBMI,1,0,31,LiteBN_BASELINE,1.0,1.0,1.0,100,4a461aa942074529c03f69729feea592406dbb9a3d16657d7a05e51274a0ab91,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
OpenBMI_SSVEP,OpenBMI,1,0,31,LiteBN_XS,1.0,1.0,1.0,100,3ece8d07e67feda07a6dcfb3c53446dc5a08487d0a548a42ea7eefd4d7199c5a,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
OpenBMI_SSVEP,OpenBMI,1,0,31,XS_FT,1.0,1.0,1.0,100,3fd7c6ebfabed15d351a32906534c7ad802f6953d460569a3ac5675e6b55b910,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
OpenBMI_SSVEP,OpenBMI,1,0,35,LiteBN_BASELINE,0.64,0.6367717958079404,0.64,100,4a461aa942074529c03f69729feea592406dbb9a3d16657d7a05e51274a0ab91,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
OpenBMI_SSVEP,OpenBMI,1,0,35,LiteBN_XS,0.87,0.8727302863492685,0.87,100,3ece8d07e67feda07a6dcfb3c53446dc5a08487d0a548a42ea7eefd4d7199c5a,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
OpenBMI_SSVEP,OpenBMI,1,0,35,XS_FT,0.87,0.8727302863492685,0.87,100,3fd7c6ebfabed15d351a32906534c7ad802f6953d460569a3ac5675e6b55b910,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
OpenBMI_SSVEP,OpenBMI,1,0,40,LiteBN_BASELINE,0.98,0.9799679487179488,0.98,100,4a461aa942074529c03f69729feea592406dbb9a3d16657d7a05e51274a0ab91,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
OpenBMI_SSVEP,OpenBMI,1,0,40,LiteBN_XS,0.87,0.8683532437365189,0.87,100,3ece8d07e67feda07a6dcfb3c53446dc5a08487d0a548a42ea7eefd4d7199c5a,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
OpenBMI_SSVEP,OpenBMI,1,0,40,XS_FT,0.87,0.8683532437365189,0.87,100,3fd7c6ebfabed15d351a32906534c7ad802f6953d460569a3ac5675e6b55b910,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
OpenBMI_SSVEP,OpenBMI,1,0,43,LiteBN_BASELINE,1.0,1.0,1.0,100,4a461aa942074529c03f69729feea592406dbb9a3d16657d7a05e51274a0ab91,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
OpenBMI_SSVEP,OpenBMI,1,0,43,LiteBN_XS,1.0,1.0,1.0,100,3ece8d07e67feda07a6dcfb3c53446dc5a08487d0a548a42ea7eefd4d7199c5a,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
OpenBMI_SSVEP,OpenBMI,1,0,43,XS_FT,1.0,1.0,1.0,100,3fd7c6ebfabed15d351a32906534c7ad802f6953d460569a3ac5675e6b55b910,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
OpenBMI_SSVEP,OpenBMI,2,0,1,LiteBN_BASELINE,0.8500000000000001,0.8484074643638729,0.85,100,393369f8bbeb7ed6cf7d11ff2e8634ec97c659caac0a69d0e16b4ee09210e5b8,65457744184c97f7501093f7f0ae77803c77c55c76221e4319732fe46e157686
OpenBMI_SSVEP,OpenBMI,2,0,1,LiteBN_XS,0.8799999999999999,0.8781611263550898,0.88,100,1f17098aa7e1e423b70bdc69bab70c37a874ba59f73b007b30c8564ed051a09b,65457744184c97f7501093f7f0ae77803c77c55c76221e4319732fe46e157686
OpenBMI_SSVEP,OpenBMI,2,0,1,XS_FT,0.8799999999999999,0.8781611263550898,0.88,100,8c9d84b81be9158bcfa55e1cc2e116c3d21f5ad0ff9f774f711833dc381b337d,65457744184c97f7501093f7f0ae77803c77c55c76221e4319732fe46e157686
OpenBMI_SSVEP,OpenBMI,2,0,11,LiteBN_BASELINE,1.0,1.0,1.0,100,393369f8bbeb7ed6cf7d11ff2e8634ec97c659caac0a69d0e16b4ee09210e5b8,65457744184c97f7501093f7f0ae77803c77c55c76221e4319732fe46e157686
