fold,seed,draw,rank,dims,BA,delta_BA_vs_KEEP,rescue_prevalence,harm_prevalence,pair_oracle_headroom,outer_test_used
1,1,75,4,"[0, 4, 5, 18]",0.8005882352941176,-0.01779411764705885,0.03735294117647059,0.05514705882352941,0.03735294117647059,False
1,1,76,4,"[4, 7, 9, 11]",0.6861764705882353,-0.13220588235294117,0.07588235294117647,0.20808823529411766,0.07588235294117651,False
1,1,77,4,"[0, 2, 4, 19]",0.8073529411764706,-0.011029411764705843,0.026323529411764707,0.03735294117647059,0.026323529411764746,False
1,1,78,4,"[2, 4, 7, 19]",0.8073529411764706,-0.011029411764705843,0.029705882352941176,0.04073529411764706,0.02970588235294125,False
1,1,79,4,"[6, 8, 10, 12]",0.7983823529411764,-0.020000000000000018,0.03397058823529412,0.05397058823529412,0.033970588235294086,False
1,1,80,4,"[3, 4, 7, 8]",0.8136764705882353,-0.004705882352941115,0.03147058823529412,0.036176470588235296,0.03147058823529414,False
1,1,81,4,"[3, 4, 6, 8]",0.8007352941176471,-0.01764705882352935,0.03441176470588235,0.05205882352941176,0.034411764705882364,False
1,1,82,4,"[1, 2, 11, 14]",0.7458823529411764,-0.07250000000000001,0.05661764705882353,0.12911764705882353,0.05661764705882355,False
1,1,83,4,"[1, 7, 16, 18]",0.8102941176470588,-0.008088235294117618,0.029705882352941176,0.037794117647058825,0.02970588235294125,False
1,1,84,4,"[2, 4, 12, 17]",0.8095588235294118,-0.008823529411764675,0.019558823529411764,0.02838235294117647,0.01955882352941174,False
1,1,85,4,"[0, 6, 9, 18]",0.7510294117647058,-0.06735294117647062,0.06161764705882353,0.12897058823529411,0.061617647058823555,False
1,1,86,4,"[3, 5, 7, 15]",0.7825,-0.035882352941176476,0.04338235294117647,0.07926470588235295,0.04338235294117654,False
1,1,87,4,"[1, 4, 6, 8]",0.7998529411764705,-0.018529411764705905,0.03602941176470588,0.054558823529411764,0.036029411764705976,False
1,1,88,4,"[0, 5, 8, 19]",0.7842647058823529,-0.034117647058823586,0.04338235294117647,0.0775,0.04338235294117654,False
1,1,89,4,"[1, 2, 7, 11]",0.7583823529411765,-0.05999999999999994,0.05617647058823529,0.1161764705882353,0.05617647058823527,False
1,1,90,4,"[13, 14, 17, 18]",0.8038235294117647,-0.014558823529411735,0.028088235294117646,0.04264705882352941,0.028088235294117636,False
1,1,91,4,"[5, 14, 15, 17]",0.7780882352941176,-0.040294117647058814,0.04147058823529412,0.08176470588235295,0.04147058823529415,False
1,1,92,4,"[1, 5, 7, 13]",0.7988235294117647,-0.01955882352941174,0.03470588235294118,0.054264705882352944,0.03470588235294114,False
1,1,93,4,"[6, 8, 13, 18]",0.8008823529411764,-0.01750000000000007,0.03588235294117647,0.05338235294117647,0.035882352941176476,False
1,1,94,4,"[1, 2, 7, 13]",0.8080882352941177,-0.010294117647058787,0.03235294117647059,0.04264705882352941,0.032352941176470695,False
1,1,95,4,"[3, 4, 17, 19]",0.7966176470588235,-0.021764705882352908,0.02602941176470588,0.04779411764705882,0.026029411764705968,False
1,1,96,4,"[4, 5, 6, 9]",0.7376470588235294,-0.08073529411764702,0.061764705882352944,0.1425,0.061764705882352944,False
1,1,97,4,"[3, 4, 10, 15]",0.7930882352941176,-0.0252941176470588,0.03514705882352941,0.060441176470588234,0.03514705882352942,False
1,1,98,4,"[4, 5, 13, 16]",0.8014705882352942,-0.016911764705882293,0.03485294117647059,0.05176470588235294,0.03485294117647064,False
1,1,99,4,"[2, 5, 6, 18]",0.7886764705882352,-0.02970588235294125,0.039558823529411764,0.06926470588235294,0.03955882352941176,False
2,0,0,8,"[0, 2, 6, 9, 14, 16, 17, 19]",0.6816176470588236,-0.12352941176470589,0.07808823529411765,0.20161764705882354,0.07808823529411768,False
2,0,1,8,"[0, 2, 4, 11, 13, 15, 16, 17]",0.7501470588235294,-0.05500000000000005,0.06691176470588235,0.12191176470588236,0.06691176470588234,False
2,0,2,8,"[0, 7, 8, 9, 13, 16, 18, 19]",0.7197058823529412,-0.08544117647058824,0.07441176470588236,0.1598529411764706,0.0744117647058824,False
2,0,3,8,"[1, 2, 4, 8, 9, 14, 16, 17]",0.7670588235294118,-0.038088235294117645,0.05647058823529412,0.09455882352941176,0.05647058823529405,False
2,0,4,8,"[2, 3, 4, 8, 13, 14, 15, 18]",0.77,-0.03514705882352942,0.05352941176470588,0.0886764705882353,0.053529411764705825,False
2,0,5,8,"[0, 5, 6, 8, 13, 14, 15, 17]",0.7639705882352941,-0.04117647058823537,0.05617647058823529,0.09735294117647059,0.05617647058823527,False
2,0,6,8,"[2, 7, 9, 10, 11, 12, 14, 15]",0.7294117647058824,-0.07573529411764701,0.06294117647058824,0.1386764705882353,0.06294117647058828,False
2,0,7,8,"[1, 4, 10, 12, 13, 14, 17, 19]",0.7219117647058824,-0.08323529411764707,0.06705882352941177,0.15029411764705883,0.06705882352941173,False
2,0,8,8,"[2, 5, 6, 7, 9, 14, 16, 17]",0.7270588235294118,-0.07808823529411768,0.06588235294117648,0.14397058823529413,0.0658823529411765,False
2,0,9,8,"[0, 1, 10, 11, 14, 16, 17, 19]",0.7277941176470588,-0.07735294117647062,0.06455882352941177,0.14191176470588235,0.06455882352941167,False
2,0,10,8,"[3, 5, 6, 8, 9, 11, 15, 18]",0.7270588235294118,-0.07808823529411768,0.05955882352941176,0.1376470588235294,0.059558823529411775,False
2,0,11,8,"[1, 4, 8, 9, 11, 15, 16, 18]",0.7363235294117647,-0.06882352941176473,0.06779411764705882,0.13661764705882354,0.06779411764705878,False
2,0,12,8,"[0, 2, 4, 5, 6, 13, 15, 16]",0.7244117647058823,-0.08073529411764713,0.06779411764705882,0.14852941176470588,0.06779411764705878,False
2,0,13,8,"[3, 9, 12, 15, 16, 17, 18, 19]",0.6441176470588235,-0.16102941176470598,0.08852941176470588,0.24955882352941178,0.08852941176470586,False
2,0,14,8,"[0, 3, 5, 11, 13, 16, 17, 19]",0.7173529411764705,-0.08779411764705891,0.0725,0.16029411764705884,0.07250000000000001,False
2,0,15,8,"[5, 8, 9, 10, 11, 12, 15, 16]",0.6954411764705882,-0.10970588235294121,0.06985294117647059,0.17955882352941177,0.06985294117647056,False
2,0,16,8,"[0, 1, 9, 11, 13, 14, 18, 19]",0.7338235294117648,-0.07132352941176467,0.06720588235294117,0.13852941176470587,0.06720588235294112,False
2,0,17,8,"[1, 5, 9, 10, 12, 13, 15, 18]",0.7317647058823529,-0.07338235294117657,0.06338235294117647,0.13676470588235295,0.06338235294117645,False
2,0,18,8,"[3, 5, 8, 9, 11, 13, 17, 18]",0.7710294117647059,-0.034117647058823586,0.051470588235294115,0.08558823529411765,0.05147058823529416,False
2,0,19,8,"[1, 2, 3, 4, 8, 11, 16, 18]",0.7476470588235294,-0.057499999999999996,0.06279411764705882,0.12029411764705883,0.06279411764705878,False
2,0,20,8,"[0, 10, 13, 14, 15, 16, 18, 19]",0.7177941176470588,-0.08735294117647063,0.07323529411764707,0.16058823529411764,0.07323529411764707,False
2,0,21,8,"[0, 2, 3, 4, 6, 7, 17, 19]",0.7314705882352941,-0.07367647058823534,0.06485294117647059,0.13852941176470587,0.06485294117647056,False
2,0,22,8,"[1, 4, 6, 8, 9, 11, 15, 16]",0.7138235294117647,-0.09132352941176469,0.06794117647058824,0.15926470588235295,0.06794117647058817,False
2,0,23,8,"[0, 2, 4, 7, 9, 13, 14, 19]",0.7623529411764707,-0.04279411764705876,0.057352941176470586,0.10014705882352941,0.057352941176470607,False
2,0,24,8,"[0, 5, 6, 9, 11, 13, 17, 19]",0.7254411764705883,-0.07970588235294118,0.06264705882352942,0.1423529411764706,0.06264705882352939,False
2,0,25,8,"[2, 6, 8, 10, 12, 14, 17, 18]",0.7151470588235294,-0.09000000000000008,0.06485294117647059,0.15485294117647058,0.06485294117647056,False
2,0,26,8,"[0, 1, 2, 4, 7, 9, 14, 18]",0.7817647058823529,-0.02338235294117652,0.04,0.06338235294117647,0.040000000000000036,False
2,0,27,8,"[0, 3, 6, 8, 10, 12, 16, 19]",0.6339705882352942,-0.17117647058823526,0.08838235294117647,0.2595588235294118,0.08838235294117647,False
2,0,28,8,"[1, 2, 6, 7, 8, 10, 11, 18]",0.746764705882353,-0.05838235294117644,0.05235294117647059,0.11073529411764706,0.05235294117647049,False
2,0,29,8,"[0, 3, 4, 5, 8, 12, 15, 18]",0.7508823529411766,-0.05426470588235288,0.05661764705882353,0.11088235294117647,0.05661764705882355,False
2,0,30,8,"[1, 6, 8, 9, 10, 13, 15, 17]",0.7458823529411764,-0.059264705882353,0.05941176470588235,0.1186764705882353,0.059411764705882275,False
2,0,31,8,"[3, 6, 8, 11, 14, 16, 17, 18]",0.7238235294117648,-0.08132352941176468,0.06426470588235295,0.14558823529411766,0.06426470588235289,False
2,0,32,8,"[1, 2, 4, 8, 11, 14, 15, 16]",0.7438235294117647,-0.06132352941176478,0.06279411764705882,0.12411764705882353,0.06279411764705878,False
2,0,33,8,"[1, 4, 8, 10, 12, 16, 18, 19]",0.6794117647058824,-0.12573529411764706,0.07955882352941177,0.20529411764705882,0.07955882352941179,False
2,0,34,8,"[0, 1, 2, 6, 7, 14, 15, 18]",0.7520588235294118,-0.05308823529411766,0.05926470588235294,0.11235294117647059,0.059264705882352886,False
2,0,35,8,"[0, 1, 6, 10, 12, 14, 15, 16]",0.6773529411764705,-0.12779411764705895,0.07426470588235294,0.20205882352941176,0.0742647058823529,False
2,0,36,8,"[2, 5, 10, 11, 13, 14, 15, 18]",0.7658823529411765,-0.03926470588235298,0.056911764705882356,0.0961764705882353,0.05691176470588233,False
2,0,37,8,"[4, 5, 6, 7, 8, 10, 13, 19]",0.7366176470588235,-0.06852941176470595,0.06073529411764706,0.12926470588235295,0.06073529411764711,False
2,0,38,8,"[0, 5, 6, 8, 11, 15, 16, 18]",0.713235294117647,-0.09191176470588247,0.07029411764705883,0.16220588235294117,0.07029411764705884,False
2,0,39,8,"[1, 4, 8, 14, 15, 16, 18, 19]",0.7092647058823529,-0.09588235294117653,0.07426470588235294,0.1701470588235294,0.0742647058823529,False
2,0,40,8,"[0, 1, 4, 5, 12, 13, 15, 17]",0.7472058823529413,-0.05794117647058816,0.057352941176470586,0.11529411764705882,0.057352941176470607,False
2,0,41,8,"[5, 6, 10, 12, 13, 14, 15, 17]",0.7144117647058823,-0.09073529411764714,0.06544117647058824,0.1561764705882353,0.06544117647058822,False
2,0,42,8,"[0, 1, 3, 4, 8, 10, 11, 13]",0.7830882352941176,-0.022058823529411797,0.04191176470588235,0.06397058823529411,0.041911764705882315,False
2,0,43,8,"[0, 4, 5, 7, 8, 11, 15, 17]",0.7816176470588235,-0.02352941176470591,0.04852941176470588,0.07205882352941176,0.04852941176470582,False
2,0,44,8,"[1, 2, 7, 9, 10, 11, 14, 18]",0.7755882352941177,-0.02955882352941175,0.04617647058823529,0.07573529411764705,0.04617647058823526,False
2,0,45,8,"[1, 2, 3, 6, 9, 16, 17, 19]",0.6727941176470589,-0.13235294117647056,0.07808823529411765,0.21044117647058824,0.07808823529411768,False
2,0,46,8,"[2, 5, 6, 10, 15, 17, 18, 19]",0.7172058823529412,-0.08794117647058819,0.07058823529411765,0.1585294117647059,0.07058823529411762,False
2,0,47,8,"[1, 2, 4, 8, 9, 11, 15, 17]",0.774264705882353,-0.030882352941176472,0.05176470588235294,0.0826470588235294,0.051764705882352935,False
2,0,48,8,"[1, 3, 4, 6, 7, 9, 10, 12]",0.6995588235294117,-0.10558823529411776,0.06897058823529412,0.17455882352941177,0.068970588235294,False
2,0,49,8,"[0, 3, 10, 11, 12, 16, 17, 19]",0.6751470588235294,-0.13,0.07882352941176471,0.2088235294117647,0.07882352941176474,False
2,0,50,8,"[0, 2, 6, 7, 8, 10, 13, 15]",0.7530882352941176,-0.052058823529411824,0.05794117647058823,0.11,0.05794117647058816,False
2,0,51,8,"[5, 6, 9, 13, 15, 16, 17, 19]",0.6811764705882353,-0.12397058823529417,0.0836764705882353,0.2076470588235294,0.08367647058823535,False
2,0,52,8,"[1, 2, 3, 4, 6, 9, 14, 15]",0.7352941176470589,-0.06985294117647056,0.06235294117647059,0.13220588235294117,0.06235294117647061,False
2,0,53,8,"[2, 3, 5, 11, 12, 15, 16, 17]",0.7064705882352942,-0.09867647058823525,0.06941176470588235,0.16808823529411765,0.06941176470588228,False
2,0,54,8,"[1, 2, 4, 5, 11, 13, 17, 19]",0.7535294117647058,-0.05161764705882366,0.05970588235294118,0.11132352941176471,0.059705882352941164,False
2,0,55,8,"[3, 6, 7, 10, 12, 13, 17, 18]",0.7227941176470588,-0.08235294117647063,0.062058823529411763,0.14441176470588235,0.06205882352941172,False
2,0,56,8,"[1, 3, 4, 9, 11, 16, 17, 19]",0.7175,-0.08764705882352941,0.06985294117647059,0.1575,0.06985294117647056,False
2,0,57,8,"[4, 6, 7, 9, 10, 11, 12, 14]",0.7045588235294118,-0.10058823529411764,0.06323529411764706,0.1638235294117647,0.06323529411764706,False
2,0,58,8,"[0, 4, 7, 10, 11, 15, 16, 17]",0.7622058823529412,-0.04294117647058826,0.05926470588235294,0.10220588235294117,0.059264705882352886,False
2,0,59,8,"[0, 1, 2, 4, 7, 11, 13, 19]",0.7460294117647059,-0.0591176470588235,0.06,0.11911764705882352,0.06000000000000005,False
2,0,60,8,"[2, 5, 6, 7, 9, 11, 18, 19]",0.7026470588235294,-0.10250000000000004,0.06220588235294117,0.16470588235294117,0.06220588235294111,False
2,0,61,8,"[1, 6, 8, 13, 14, 15, 17, 18]",0.756764705882353,-0.04838235294117643,0.058676470588235295,0.10705882352941176,0.05867647058823522,False
2,0,62,8,"[0, 2, 3, 5, 6, 11, 16, 19]",0.6950000000000001,-0.11014705882352938,0.06911764705882353,0.17926470588235294,0.0691176470588235,False
2,0,63,8,"[3, 4, 5, 9, 12, 13, 14, 15]",0.7375,-0.0676470588235294,0.06367647058823529,0.1313235294117647,0.06367647058823533,False
2,0,64,8,"[1, 4, 5, 7, 8, 12, 14, 19]",0.7252941176470589,-0.07985294117647057,0.06720588235294117,0.14705882352941177,0.06720588235294112,False
2,0,65,8,"[2, 3, 4, 6, 7, 8, 9, 19]",0.7001470588235295,-0.10499999999999998,0.06970588235294117,0.17470588235294118,0.06970588235294117,False
2,0,66,8,"[0, 3, 5, 9, 10, 15, 16, 17]",0.7364705882352941,-0.06867647058823534,0.065,0.13367647058823529,0.06499999999999995,False
2,0,67,8,"[0, 1, 2, 3, 10, 12, 13, 19]",0.7329411764705882,-0.07220588235294123,0.06558823529411764,0.13779411764705882,0.06558823529411761,False
2,0,68,8,"[1, 5, 6, 7, 9, 11, 17, 18]",0.7395588235294117,-0.06558823529411772,0.048382352941176474,0.11397058823529412,0.04838235294117643,False
2,0,69,8,"[1, 3, 5, 6, 8, 11, 15, 16]",0.7120588235294119,-0.09308823529411758,0.06911764705882353,0.16220588235294117,0.0691176470588235,False
2,0,70,8,"[0, 2, 3, 5, 9, 12, 13, 16]",0.7063235294117647,-0.09882352941176475,0.07147058823529412,0.17029411764705882,0.07147058823529417,False
2,0,71,8,"[1, 5, 6, 9, 13, 15, 17, 19]",0.7182352941176471,-0.08691176470588236,0.07352941176470588,0.16044117647058823,0.07352941176470584,False
2,0,72,8,"[3, 4, 8, 12, 14, 16, 17, 19]",0.6797058823529412,-0.12544117647058828,0.07691176470588235,0.2023529411764706,0.07691176470588235,False
2,0,73,8,"[0, 3, 4, 5, 9, 16, 18, 19]",0.7057352941176471,-0.09941176470588231,0.0748529411764706,0.17426470588235293,0.07485294117647057,False
2,0,74,8,"[4, 5, 7, 11, 13, 14, 15, 16]",0.7486764705882354,-0.05647058823529405,0.06470588235294118,0.12117647058823529,0.06470588235294117,False
2,0,75,8,"[5, 7, 8, 10, 13, 14, 17, 19]",0.7727941176470587,-0.032352941176470695,0.04941176470588235,0.08176470588235295,0.049411764705882266,False
2,0,76,8,"[0, 2, 5, 6, 7, 11, 13, 15]",0.7539705882352941,-0.05117647058823538,0.054411764705882354,0.10558823529411765,0.05441176470588238,False
2,0,77,8,"[3, 4, 7, 9, 11, 13, 17, 18]",0.7773529411764706,-0.027794117647058858,0.0475,0.07529411764705882,0.047499999999999876,False
2,0,78,8,"[0, 2, 4, 11, 14, 16, 17, 18]",0.7648529411764706,-0.040294117647058814,0.06088235294117647,0.1011764705882353,0.06088235294117639,False
2,0,79,8,"[0, 1, 7, 8, 10, 12, 13, 15]",0.745735294117647,-0.059411764705882386,0.058970588235294115,0.11838235294117647,0.05897058823529411,False
2,0,80,8,"[2, 3, 4, 6, 9, 12, 13, 14]",0.7158823529411764,-0.08926470588235302,0.06705882352941177,0.1563235294117647,0.06705882352941173,False
2,0,81,8,"[2, 7, 9, 13, 14, 15, 17, 19]",0.7483823529411765,-0.05676470588235294,0.0651470588235294,0.12191176470588236,0.06514705882352945,False
2,0,82,8,"[0, 2, 7, 9, 10, 13, 14, 19]",0.7633823529411765,-0.041764705882352926,0.06,0.10176470588235294,0.05999999999999994,False
2,0,83,8,"[0, 1, 3, 4, 6, 8, 13, 14]",0.7536764705882353,-0.05147058823529416,0.05529411764705883,0.10676470588235294,0.055294117647058716,False
2,0,84,8,"[7, 9, 11, 12, 13, 14, 16, 18]",0.6994117647058824,-0.10573529411764704,0.06779411764705882,0.17352941176470588,0.0677941176470589,False
2,0,85,8,"[2, 6, 7, 9, 11, 13, 15, 17]",0.7452941176470589,-0.05985294117647055,0.055735294117647056,0.11558823529411764,0.055735294117646994,False
2,0,86,8,"[0, 2, 3, 6, 9, 13, 14, 18]",0.7404411764705883,-0.06470588235294117,0.06,0.12470588235294118,0.05999999999999994,False
2,0,87,8,"[0, 1, 7, 9, 10, 14, 17, 18]",0.7816176470588235,-0.02352941176470591,0.039411764705882354,0.06294117647058824,0.03941176470588226,False
2,0,88,8,"[0, 5, 12, 13, 14, 15, 17, 18]",0.7422058823529412,-0.06294117647058828,0.060588235294117644,0.12352941176470589,0.06058823529411761,False
2,0,89,8,"[0, 2, 4, 7, 9, 14, 15, 16]",0.7576470588235293,-0.0475000000000001,0.06088235294117647,0.10838235294117647,0.06088235294117639,False
2,0,90,8,"[1, 2, 3, 4, 6, 8, 14, 16]",0.7186764705882354,-0.08647058823529408,0.065,0.1514705882352941,0.06499999999999995,False
2,0,91,8,"[2, 8, 9, 11, 13, 14, 15, 18]",0.7563235294117647,-0.04882352941176471,0.062058823529411763,0.11088235294117647,0.06205882352941172,False
2,0,92,8,"[1, 3, 4, 6, 8, 10, 11, 19]",0.7219117647058824,-0.08323529411764707,0.058970588235294115,0.14220588235294118,0.058970588235294,False
2,0,93,8,"[1, 3, 6, 9, 10, 11, 13, 19]",0.7176470588235293,-0.08750000000000013,0.057352941176470586,0.1448529411764706,0.057352941176470607,False
2,0,94,8,"[0, 1, 4, 5, 6, 7, 9, 14]",0.7508823529411764,-0.05426470588235299,0.0563235294117647,0.11058823529411765,0.05632352941176477,False
2,0,95,8,"[0, 7, 10, 12, 14, 15, 17, 19]",0.7102941176470587,-0.0948529411764707,0.07014705882352941,0.165,0.07014705882352934,False
2,0,96,8,"[3, 7, 10, 12, 14, 15, 17, 18]",0.756029411764706,-0.04911764705882349,0.05382352941176471,0.10294117647058823,0.053823529411764715,False
2,0,97,8,"[2, 3, 12, 14, 15, 17, 18, 19]",0.7208823529411765,-0.08426470588235291,0.06985294117647059,0.15411764705882353,0.06985294117647056,False
2,0,98,8,"[2, 6, 7, 8, 9, 13, 16, 19]",0.6775,-0.12764705882352945,0.07852941176470589,0.2061764705882353,0.07852941176470596,False
2,0,99,8,"[0, 4, 7, 14, 15, 16, 17, 19]",0.7311764705882353,-0.07397058823529412,0.07514705882352941,0.14911764705882352,0.07514705882352946,False
2,1,0,8,"[3, 4, 5, 11, 12, 13, 14, 17]",0.723529411764706,-0.1097058823529411,0.055735294117647056,0.16544117647058823,0.055735294117646994,False
2,1,1,8,"[1, 6, 7, 10, 14, 15, 16, 18]",0.7219117647058824,-0.11132352941176471,0.061764705882352944,0.17308823529411765,0.061764705882352944,False
2,1,2,8,"[1, 2, 3, 7, 9, 14, 17, 19]",0.6811764705882353,-0.1520588235294118,0.06323529411764706,0.21529411764705883,0.06323529411764706,False
2,1,3,8,"[2, 5, 6, 7, 9, 14, 15, 18]",0.7483823529411764,-0.08485294117647069,0.04735294117647059,0.13220588235294117,0.0473529411764706,False
2,1,4,8,"[1, 3, 5, 8, 13, 14, 18, 19]",0.7254411764705881,-0.10779411764705893,0.05191176470588235,0.15970588235294117,0.051911764705882324,False
2,1,5,8,"[5, 9, 10, 12, 15, 16, 18, 19]",0.6883823529411766,-0.14485294117647052,0.07014705882352941,0.215,0.07014705882352934,False
2,1,6,8,"[0, 1, 3, 6, 7, 13, 18, 19]",0.7525,-0.08073529411764713,0.04647058823529412,0.12720588235294117,0.04647058823529415,False
2,1,7,8,"[4, 5, 6, 7, 8, 11, 12, 14]",0.7279411764705883,-0.10529411764705876,0.054558823529411764,0.1598529411764706,0.05455882352941177,False
2,1,8,8,"[1, 2, 10, 11, 13, 14, 17, 18]",0.7044117647058823,-0.12882352941176478,0.05823529411764706,0.18705882352941178,0.05823529411764705,False
2,1,9,8,"[5, 8, 10, 13, 14, 15, 16, 19]",0.6592647058823529,-0.1739705882352942,0.06426470588235295,0.23823529411764705,0.06426470588235289,False
2,1,10,8,"[1, 4, 6, 8, 9, 10, 11, 19]",0.7085294117647059,-0.12470588235294122,0.06132352941176471,0.1860294117647059,0.061323529411764666,False
2,1,11,8,"[1, 3, 6, 7, 10, 11, 13, 16]",0.7354411764705882,-0.09779411764705892,0.051029411764705886,0.14882352941176472,0.05102941176470588,False
2,1,12,8,"[0, 3, 5, 7, 10, 15, 16, 18]",0.7507352941176471,-0.08250000000000002,0.061764705882352944,0.14426470588235293,0.061764705882352944,False
2,1,13,8,"[2, 4, 6, 7, 8, 11, 13, 15]",0.7751470588235294,-0.05808823529411766,0.04205882352941177,0.10014705882352941,0.042058823529411704,False
2,1,14,8,"[1, 4, 6, 9, 11, 12, 14, 18]",0.7429411764705882,-0.09029411764705886,0.05529411764705883,0.14558823529411766,0.05529411764705883,False
2,1,15,8,"[4, 5, 7, 9, 10, 16, 17, 19]",0.6939705882352941,-0.13926470588235296,0.0675,0.20676470588235293,0.0675,False
2,1,16,8,"[1, 2, 6, 8, 12, 15, 16, 18]",0.7947058823529412,-0.03852941176470592,0.04426470588235294,0.08279411764705882,0.04426470588235287,False
2,1,17,8,"[0, 8, 9, 11, 12, 13, 15, 18]",0.7576470588235295,-0.07558823529411762,0.05205882352941176,0.12764705882352942,0.05205882352941171,False
2,1,18,8,"[4, 5, 6, 7, 10, 11, 15, 18]",0.7436764705882353,-0.0895588235294118,0.055,0.14455882352941177,0.05499999999999994,False
2,1,19,8,"[3, 5, 7, 8, 13, 15, 16, 19]",0.7501470588235295,-0.08308823529411757,0.045,0.12808823529411764,0.04499999999999993,False
2,1,20,8,"[2, 4, 5, 8, 10, 13, 17, 18]",0.7566176470588235,-0.07661764705882357,0.05823529411764706,0.1348529411764706,0.05823529411764694,False
2,1,21,8,"[0, 2, 3, 6, 12, 17, 18, 19]",0.7664705882352941,-0.06676470588235295,0.052647058823529415,0.11941176470588236,0.05264705882352938,False
2,1,22,8,"[0, 2, 3, 7, 9, 17, 18, 19]",0.74,-0.09323529411764708,0.057352941176470586,0.15058823529411763,0.057352941176470607,False
2,1,23,8,"[4, 5, 8, 11, 13, 14, 16, 17]",0.7386764705882353,-0.0945588235294118,0.049558823529411766,0.14411764705882352,0.049558823529411766,False
2,1,24,8,"[4, 6, 7, 14, 15, 17, 18, 19]",0.6872058823529412,-0.14602941176470585,0.06529411764705882,0.21132352941176472,0.06529411764705872,False
2,1,25,8,"[0, 1, 2, 3, 4, 7, 11, 12]",0.7647058823529411,-0.06852941176470595,0.05176470588235294,0.12029411764705883,0.051764705882352935,False
2,1,26,8,"[0, 4, 6, 7, 11, 14, 16, 18]",0.7438235294117648,-0.0894117647058823,0.04808823529411765,0.1375,0.048088235294117654,False
2,1,27,8,"[1, 2, 4, 7, 8, 9, 13, 16]",0.7805882352941176,-0.05264705882352949,0.04470588235294118,0.09735294117647059,0.04470588235294115,False
2,1,28,8,"[0, 3, 5, 6, 11, 14, 15, 19]",0.7192647058823529,-0.11397058823529416,0.052794117647058825,0.16676470588235295,0.05279411764705877,False
2,1,29,8,"[2, 7, 10, 12, 13, 14, 15, 16]",0.6557352941176471,-0.1775,0.07044117647058823,0.24794117647058825,0.07044117647058823,False
2,1,30,8,"[1, 4, 9, 10, 11, 12, 17, 18]",0.7160294117647059,-0.11720588235294116,0.06705882352941177,0.18426470588235294,0.06705882352941184,False
2,1,31,8,"[2, 5, 9, 10, 12, 14, 17, 19]",0.6288235294117647,-0.2044117647058824,0.07764705882352942,0.28205882352941175,0.0776470588235294,False
2,1,32,8,"[1, 2, 4, 8, 11, 13, 14, 18]",0.7670588235294118,-0.06617647058823528,0.04588235294117647,0.11205882352941177,0.045882352941176485,False
2,1,33,8,"[1, 5, 7, 8, 13, 15, 16, 19]",0.7486764705882353,-0.0845588235294118,0.04764705882352941,0.13220588235294117,0.047647058823529376,False
2,1,34,8,"[1, 2, 3, 4, 8, 15, 17, 19]",0.7705882352941176,-0.0626470588235295,0.04941176470588235,0.11205882352941177,0.049411764705882266,False
2,1,35,8,"[3, 5, 6, 10, 12, 13, 14, 15]",0.6779411764705883,-0.1552941176470588,0.06441176470588235,0.21970588235294117,0.06441176470588239,False
2,1,36,8,"[0, 2, 3, 5, 11, 14, 18, 19]",0.7264705882352941,-0.10676470588235298,0.054411764705882354,0.16117647058823528,0.05441176470588238,False
2,1,37,8,"[1, 2, 3, 4, 7, 8, 14, 17]",0.7241176470588235,-0.10911764705882354,0.05764705882352941,0.16676470588235295,0.057647058823529385,False
2,1,38,8,"[1, 3, 5, 7, 8, 14, 15, 17]",0.7322058823529412,-0.10102941176470592,0.0563235294117647,0.15735294117647058,0.05632352941176466,False
2,1,39,8,"[0, 2, 4, 7, 11, 13, 14, 16]",0.7392647058823529,-0.09397058823529414,0.0488235294117647,0.14279411764705882,0.04882352941176471,False
2,1,40,8,"[2, 3, 6, 7, 9, 12, 13, 17]",0.7470588235294118,-0.0861764705882353,0.054705882352941174,0.14088235294117646,0.05470588235294116,False
2,1,41,8,"[2, 5, 6, 8, 11, 13, 14, 19]",0.7119117647058824,-0.12132352941176472,0.054411764705882354,0.17573529411764705,0.05441176470588238,False
2,1,42,8,"[1, 2, 3, 7, 8, 10, 11, 13]",0.7329411764705882,-0.10029411764705887,0.0525,0.15279411764705883,0.05249999999999999,False
2,1,43,8,"[1, 2, 3, 10, 13, 14, 17, 19]",0.6575,-0.1757352941176471,0.06352941176470588,0.23926470588235293,0.06352941176470583,False
2,1,44,8,"[5, 6, 7, 9, 10, 11, 16, 17]",0.7282352941176471,-0.10499999999999998,0.06367647058823529,0.1686764705882353,0.06367647058823533,False
2,1,45,8,"[4, 7, 10, 12, 14, 15, 17, 19]",0.6008823529411764,-0.23235294117647065,0.08279411764705882,0.3151470588235294,0.0827941176470588,False
2,1,46,8,"[0, 4, 8, 10, 12, 13, 16, 17]",0.7152941176470589,-0.11794117647058822,0.06735294117647059,0.18529411764705883,0.06735294117647062,False
2,1,47,8,"[0, 1, 8, 9, 10, 12, 13, 18]",0.7069117647058824,-0.12632352941176472,0.06455882352941177,0.19088235294117648,0.06455882352941178,False
2,1,48,8,"[7, 9, 10, 11, 13, 15, 17, 18]",0.714264705882353,-0.11897058823529405,0.05985294117647059,0.17882352941176471,0.05985294117647055,False
2,1,49,8,"[2, 3, 4, 6, 10, 12, 13, 18]",0.7208823529411765,-0.11235294117647054,0.06132352941176471,0.1736764705882353,0.061323529411764666,False
