fold,seed,action,variant,classifier,control_draw,n,rescue_prevalence,AUROC,AUPRC,balanced_accuracy,precision_routing_positive,recall_rescue,deployable_BA,keep_BA,deployable_delta_BA,action_rate,routed_count,rescue_count,harm_count,neutral_routed_count,net_rescues,routing_precision,mean_threshold,positive_router_folds,mean_subject_delta_BA,positive_subjects,n_subjects,outer_test_used,fold_rows_json
1,0,geometry,geometry_only,logistic,,6800,0.042205882352941176,0.960745889619849,0.36051164163732485,0.9503301090127437,0.30728051391862954,1.0,0.8330882352941176,0.8373529411764706,-0.004264705882353059,0.017794117647058825,121,46,75,0,-29,0.38016528925619836,0.9519703019201456,1,-0.004264705882352948,7,34,False,"[{""action_rate"": 0.02, ""delta_BA"": -0.01285714285714279, ""router_fold"": 0}, {""action_rate"": 0.02857142857142857, ""delta_BA"": -0.004285714285714226, ""router_fold"": 1}, {""action_rate"": 0.007142857142857143, ""delta_BA"": -0.0014285714285713347, ""router_fold"": 2}, {""action_rate"": 0.02214285714285714, ""delta_BA"": -0.0050000000000000044, ""router_fold"": 3}, {""action_rate"": 0.01, ""delta_BA"": 0.0033333333333334103, ""router_fold"": 4}]"
1,0,geometry,geometry_only,shallow_mlp,,6800,0.042205882352941176,0.9476191011169833,0.29735712516400103,0.9093054844478825,0.20056298381421533,0.9930313588850174,0.8373529411764706,0.8373529411764706,0.0,0.0,0,0,0,0,0,0.0,0.95,0,0.0,0,34,False,"[{""action_rate"": 0.0, ""delta_BA"": 0.0, ""router_fold"": 0}, {""action_rate"": 0.0, ""delta_BA"": 0.0, ""router_fold"": 1}, {""action_rate"": 0.0, ""delta_BA"": 0.0, ""router_fold"": 2}, {""action_rate"": 0.0, ""delta_BA"": 0.0, ""router_fold"": 3}, {""action_rate"": 0.0, ""delta_BA"": 0.0, ""router_fold"": 4}]"
1,0,geometry,full_protected,logistic,,6800,0.042205882352941176,0.9606881118492044,0.3624729321953546,0.948971796423235,0.3081896551724138,0.9965156794425087,0.8336764705882354,0.8373529411764706,-0.003676470588235281,0.013970588235294118,95,35,60,0,-25,0.3684210526315789,0.9588810941560076,2,-0.0036764705882353006,10,34,False,"[{""action_rate"": 0.017142857142857144, ""delta_BA"": -0.011428571428571455, ""router_fold"": 0}, {""action_rate"": 0.018571428571428572, ""delta_BA"": -0.0071428571428571175, ""router_fold"": 1}, {""action_rate"": 0.002142857142857143, ""delta_BA"": 0.002142857142857224, ""router_fold"": 2}, {""action_rate"": 0.012142857142857143, ""delta_BA"": 0.0007142857142857784, ""router_fold"": 3}, {""action_rate"": 0.020833333333333332, ""delta_BA"": -0.0024999999999999467, ""router_fold"": 4}]"
1,0,geometry,full_protected,shallow_mlp,,6800,0.042205882352941176,0.9572102110440068,0.36256114121583366,0.8721787194841086,0.14702868852459017,1.0,0.8373529411764706,0.8373529411764706,0.0,0.0,0,0,0,0,0,0.0,0.95,0,0.0,0,34,False,"[{""action_rate"": 0.0, ""delta_BA"": 0.0, ""router_fold"": 0}, {""action_rate"": 0.0, ""delta_BA"": 0.0, ""router_fold"": 1}, {""action_rate"": 0.0, ""delta_BA"": 0.0, ""router_fold"": 2}, {""action_rate"": 0.0, ""delta_BA"": 0.0, ""router_fold"": 3}, {""action_rate"": 0.0, ""delta_BA"": 0.0, ""router_fold"": 4}]"
1,1,erase,entropy_only,logistic,,6800,0.07176470588235294,0.795068981279478,0.19014638266523576,0.7249436410480168,0.15202835762111067,0.7909836065573771,0.815,0.8183823529411764,-0.003382352941176503,0.06088235294117647,414,87,110,217,-23,0.21014492753623187,0.811014119217767,2,-0.0033823529411764605,6,34,False,"[{""action_rate"": 0.19214285714285714, ""delta_BA"": -0.017142857142857126, ""router_fold"": 0}, {""action_rate"": 0.085, ""delta_BA"": -0.0014285714285713347, ""router_fold"": 1}, {""action_rate"": 0.005714285714285714, ""delta_BA"": 0.0007142857142856673, ""router_fold"": 2}, {""action_rate"": 0.009285714285714286, ""delta_BA"": -0.0014285714285715567, ""router_fold"": 3}, {""action_rate"": 0.004166666666666667, ""delta_BA"": 0.0033333333333334103, ""router_fold"": 4}]"
1,1,erase,entropy_only,shallow_mlp,,6800,0.07176470588235294,0.7975048177813793,0.20043198256154474,0.7159378960709759,0.1324441687344913,0.875,0.8163235294117648,0.8183823529411764,-0.0020588235294116686,0.051029411764705886,347,74,88,185,-14,0.2132564841498559,0.7182299138754605,3,-0.0020588235294117566,11,34,False,"[{""action_rate"": 0.16857142857142857, ""delta_BA"": -0.017857142857142905, ""router_fold"": 0}, {""action_rate"": 0.03642857142857143, ""delta_BA"": 0.002142857142857224, ""router_fold"": 1}, {""action_rate"": 0.005714285714285714, ""delta_BA"": 0.0, ""router_fold"": 2}, {""action_rate"": 0.02142857142857143, ""delta_BA"": 0.0028571428571427804, ""router_fold"": 3}, {""action_rate"": 0.018333333333333333, ""delta_BA"": 0.0033333333333334103, ""router_fold"": 4}]"
1,1,erase,counterfactual_only,logistic,,6800,0.07176470588235294,0.940989645016518,0.446858497091613,0.8961436971472501,0.2955112219451372,0.9713114754098361,0.8152941176470588,0.8183823529411764,-0.003088235294117614,0.03397058823529412,231,105,126,0,-21,0.45454545454545453,0.9173890484144485,3,-0.0030882352941176464,15,34,False,"[{""action_rate"": 0.08285714285714285, ""delta_BA"": -0.018571428571428683, ""router_fold"": 0}, {""action_rate"": 0.03357142857142857, ""delta_BA"": -0.0007142857142856673, ""router_fold"": 1}, {""action_rate"": 0.012857142857142857, ""delta_BA"": 0.0028571428571428914, ""router_fold"": 2}, {""action_rate"": 0.015714285714285715, ""delta_BA"": 0.0014285714285713347, ""router_fold"": 3}, {""action_rate"": 0.023333333333333334, ""delta_BA"": 1.1102230246251565e-16, ""router_fold"": 4}]"
1,1,erase,counterfactual_only,shallow_mlp,,6800,0.07176470588235294,0.906581303631906,0.3319126918611738,0.8599311226079911,0.24521276595744682,0.944672131147541,0.8183823529411764,0.8183823529411764,0.0,0.00823529411764706,56,28,28,0,0,0.5,0.8498196284770966,2,1.3061447348531253e-17,12,34,False,"[{""action_rate"": 0.010714285714285714, ""delta_BA"": -0.002142857142857224, ""router_fold"": 0}, {""action_rate"": 0.008571428571428572, ""delta_BA"": 0.0014285714285714457, ""router_fold"": 1}, {""action_rate"": 0.0064285714285714285, ""delta_BA"": 0.00642857142857145, ""router_fold"": 2}, {""action_rate"": 0.0, ""delta_BA"": 0.0, ""router_fold"": 3}, {""action_rate"": 0.016666666666666666, ""delta_BA"": -0.006666666666666599, ""router_fold"": 4}]"
1,1,erase,geometry_only,logistic,,6800,0.07176470588235294,0.8969806405701345,0.3627834599348133,0.8111832263292402,0.23481781376518218,0.8319672131147541,0.8179411764705882,0.8183823529411764,-0.00044117647058827814,0.014852941176470588,101,49,52,0,-3,0.48514851485148514,0.9529456017349629,1,-0.00044117647058823894,13,34,False,"[{""action_rate"": 0.023571428571428573, ""delta_BA"": -0.0007142857142857784, ""router_fold"": 0}, {""action_rate"": 0.013571428571428571, ""delta_BA"": -0.002142857142857113, ""router_fold"": 1}, {""action_rate"": 0.015714285714285715, ""delta_BA"": 0.0071428571428571175, ""router_fold"": 2}, {""action_rate"": 0.012142857142857143, ""delta_BA"": -0.002142857142857224, ""router_fold"": 3}, {""action_rate"": 0.008333333333333333, ""delta_BA"": -0.004999999999999893, ""router_fold"": 4}]"
1,1,erase,geometry_only,shallow_mlp,,6800,0.07176470588235294,0.8533011541897817,0.3361940865562586,0.7827557190051736,0.19611650485436893,0.8278688524590164,0.8195588235294118,0.8183823529411764,0.0011764705882353343,0.0035294117647058825,24,16,8,0,8,0.6666666666666666,0.8460190180540085,1,0.001176470588235295,6,34,False,"[{""action_rate"": 0.0, ""delta_BA"": 0.0, ""router_fold"": 0}, {""action_rate"": 0.0035714285714285713, ""delta_BA"": -0.0007142857142856673, ""router_fold"": 1}, {""action_rate"": 0.013571428571428571, ""delta_BA"": 0.00642857142857145, ""router_fold"": 2}, {""action_rate"": 0.0, ""delta_BA"": 0.0, ""router_fold"": 3}, {""action_rate"": 0.0, ""delta_BA"": 0.0, ""router_fold"": 4}]"
1,1,erase,full_protected,logistic,,6800,0.07176470588235294,0.9397634482328743,0.437222970410984,0.8937724656651915,0.2919753086419753,0.9692622950819673,0.8188235294117647,0.8183823529411764,0.00044117647058827814,0.037794117647058825,257,130,127,0,3,0.5058365758754864,0.9204019575463509,1,0.00044117647058823244,15,34,False,"[{""action_rate"": 0.07, ""delta_BA"": -0.005714285714285783, ""router_fold"": 0}, {""action_rate"": 0.025, ""delta_BA"": -0.0007142857142856673, ""router_fold"": 1}, {""action_rate"": 0.03785714285714286, ""delta_BA"": 0.013571428571428568, ""router_fold"": 2}, {""action_rate"": 0.020714285714285713, ""delta_BA"": -0.0007142857142857784, ""router_fold"": 3}, {""action_rate"": 0.035, ""delta_BA"": -0.004999999999999893, ""router_fold"": 4}]"
1,1,erase,full_protected,shallow_mlp,,6800,0.07176470588235294,0.9180097368530407,0.37927542589010976,0.8769946394065948,0.26256983240223464,0.9631147540983607,0.8175,0.8183823529411764,-0.0008823529411764452,0.007352941176470588,50,22,28,0,-6,0.44,0.9124744865894318,1,-0.0008823529411764649,7,34,False,"[{""action_rate"": 0.009285714285714286, ""delta_BA"": -0.0007142857142857784, ""router_fold"": 0}, {""action_rate"": 0.0, ""delta_BA"": 0.0, ""router_fold"": 1}, {""action_rate"": 0.0, ""delta_BA"": 0.0, ""router_fold"": 2}, {""action_rate"": 0.012142857142857143, ""delta_BA"": 0.0035714285714285587, ""router_fold"": 3}, {""action_rate"": 0.016666666666666666, ""delta_BA"": -0.008333333333333304, ""router_fold"": 4}]"
1,1,amplify,entropy_only,logistic,,6800,0.03279411764705882,0.8905316870654701,0.16428605471313312,0.8193067838663204,0.10653104925053533,0.8923766816143498,0.8183823529411764,0.8183823529411764,0.0,0.013529411764705882,92,18,18,56,0,0.1956521739130435,0.9364094210523526,0,6.530723674265627e-18,3,34,False,"[{""action_rate"": 0.0, ""delta_BA"": 0.0, ""router_fold"": 0}, {""action_rate"": 0.0, ""delta_BA"": 0.0, ""router_fold"": 1}, {""action_rate"": 0.06571428571428571, ""delta_BA"": 0.0, ""router_fold"": 2}, {""action_rate"": 0.0, ""delta_BA"": 0.0, ""router_fold"": 3}, {""action_rate"": 0.0, ""delta_BA"": 0.0, ""router_fold"": 4}]"
1,1,amplify,entropy_only,shallow_mlp,,6800,0.03279411764705882,0.8706301549563604,0.13426166206082135,0.7755055496426942,0.07021410579345089,1.0,0.8177941176470589,0.8183823529411764,-0.0005882352941175562,0.005147058823529412,35,4,8,23,-4,0.11428571428571428,0.9282028330564499,0,-0.0005882352941176475,1,34,False,"[{""action_rate"": 0.0, ""delta_BA"": 0.0, ""router_fold"": 0}, {""action_rate"": 0.0, ""delta_BA"": 0.0, ""router_fold"": 1}, {""action_rate"": 0.025, ""delta_BA"": -0.0028571428571428914, ""router_fold"": 2}, {""action_rate"": 0.0, ""delta_BA"": 0.0, ""router_fold"": 3}, {""action_rate"": 0.0, ""delta_BA"": 0.0, ""router_fold"": 4}]"
1,1,amplify,counterfactual_only,logistic,,6800,0.03279411764705882,0.9655116928063622,0.3598688879383258,0.9329137209367335,0.242152466367713,0.968609865470852,0.8164705882352941,0.8183823529411764,-0.0019117647058823906,0.010441176470588235,71,29,42,0,-13,0.4084507042253521,0.9868493956472353,3,-0.0019117647058823416,8,34,False,"[{""action_rate"": 0.012142857142857143, ""delta_BA"": 0.0007142857142856673, ""router_fold"": 0}, {""action_rate"": 0.012142857142857143, ""delta_BA"": 0.0007142857142856673, ""router_fold"": 1}, {""action_rate"": 0.012857142857142857, ""delta_BA"": -0.005714285714285783, ""router_fold"": 2}, {""action_rate"": 0.009285714285714286, ""delta_BA"": -0.0050000000000001155, ""router_fold"": 3}, {""action_rate"": 0.005, ""delta_BA"": 1.1102230246251565e-16, ""router_fold"": 4}]"
1,1,amplify,counterfactual_only,shallow_mlp,,6800,0.03279411764705882,0.934568147866836,0.26553856194131253,0.8444975048937355,0.10105649977032613,0.9865470852017937,0.8183823529411764,0.8183823529411764,0.0,0.0,0,0,0,0,0,0.0,0.95,0,0.0,0,34,False,"[{""action_rate"": 0.0, ""delta_BA"": 0.0, ""router_fold"": 0}, {""action_rate"": 0.0, ""delta_BA"": 0.0, ""router_fold"": 1}, {""action_rate"": 0.0, ""delta_BA"": 0.0, ""router_fold"": 2}, {""action_rate"": 0.0, ""delta_BA"": 0.0, ""router_fold"": 3}, {""action_rate"": 0.0, ""delta_BA"": 0.0, ""router_fold"": 4}]"
1,1,amplify,geometry_only,logistic,,6800,0.03279411764705882,0.9549258149919102,0.2952900732812476,0.9321129278481677,0.209478672985782,0.9910313901345291,0.8155882352941176,0.8183823529411764,-0.002794117647058836,0.009705882352941177,66,19,38,9,-19,0.2878787878787879,0.977734214424131,0,-0.0027941176470588163,4,34,False,"[{""action_rate"": 0.013571428571428571, ""delta_BA"": -0.0050000000000001155, ""router_fold"": 0}, {""action_rate"": 0.012142857142857143, ""delta_BA"": -0.0007142857142856673, ""router_fold"": 1}, {""action_rate"": 0.007857142857142858, ""delta_BA"": -0.004285714285714226, ""router_fold"": 2}, {""action_rate"": 0.009285714285714286, ""delta_BA"": -0.002142857142857224, ""router_fold"": 3}, {""action_rate"": 0.005, ""delta_BA"": -0.0016666666666665941, ""router_fold"": 4}]"
1,1,amplify,geometry_only,shallow_mlp,,6800,0.03279411764705882,0.9205888709874266,0.2045624419207975,0.8560164481332214,0.11220268872802482,0.9730941704035875,0.8182352941176471,0.8183823529411764,-0.00014705882352938904,0.00014705882352941175,1,0,1,0,-1,0.0,0.95,0,-0.00014705882352940863,0,34,False,"[{""action_rate"": 0.0, ""delta_BA"": 0.0, ""router_fold"": 0}, {""action_rate"": 0.0, ""delta_BA"": 0.0, ""router_fold"": 1}, {""action_rate"": 0.0, ""delta_BA"": 0.0, ""router_fold"": 2}, {""action_rate"": 0.0007142857142857143, ""delta_BA"": -0.0007142857142857784, ""router_fold"": 3}, {""action_rate"": 0.0, ""delta_BA"": 0.0, ""router_fold"": 4}]"
1,1,amplify,full_protected,logistic,,6800,0.03279411764705882,0.9729843980006423,0.3869477938772954,0.9610389787484719,0.3148936170212766,0.9955156950672646,0.8158823529411765,0.8183823529411764,-0.0024999999999999467,0.010441176470588235,71,27,44,0,-17,0.38028169014084506,0.9845328846728663,0,-0.0024999999999999827,5,34,False,"[{""action_rate"": 0.012857142857142857, ""delta_BA"": -0.0014285714285715567, ""router_fold"": 0}, {""action_rate"": 0.015714285714285715, ""delta_BA"": -0.0014285714285713347, ""router_fold"": 1}, {""action_rate"": 0.008571428571428572, ""delta_BA"": -0.0028571428571428914, ""router_fold"": 2}, {""action_rate"": 0.01, ""delta_BA"": -0.004285714285714337, ""router_fold"": 3}, {""action_rate"": 0.004166666666666667, ""delta_BA"": -0.0024999999999999467, ""router_fold"": 4}]"
1,1,amplify,full_protected,shallow_mlp,,6800,0.03279411764705882,0.9608712519713011,0.35272277960706466,0.8598145050935077,0.10788582486695694,1.0,0.8182352941176471,0.8183823529411764,-0.00014705882352938904,0.00014705882352941175,1,0,1,0,-1,0.0,0.95,0,-0.00014705882352940863,0,34,False,"[{""action_rate"": 0.0007142857142857143, ""delta_BA"": -0.0007142857142857784, ""router_fold"": 0}, {""action_rate"": 0.0, ""delta_BA"": 0.0, ""router_fold"": 1}, {""action_rate"": 0.0, ""delta_BA"": 0.0, ""router_fold"": 2}, {""action_rate"": 0.0, ""delta_BA"": 0.0, ""router_fold"": 3}, {""action_rate"": 0.0, ""delta_BA"": 0.0, ""router_fold"": 4}]"
1,1,geometry,entropy_only,logistic,,6800,0.055735294117647056,0.8406103981863601,0.1925456764178672,0.7696770450192496,0.13787234042553193,0.8548812664907651,0.8176470588235294,0.8183823529411764,-0.0007352941176470562,0.020588235294117647,140,26,31,83,-5,0.18571428571428572,0.8798865619207247,1,-0.0007352941176470562,3,34,False,"[{""action_rate"": 0.0, ""delta_BA"": 0.0, ""router_fold"": 0}, {""action_rate"": 0.0, ""delta_BA"": 0.0, ""router_fold"": 1}, {""action_rate"": 0.065, ""delta_BA"": 0.0007142857142856673, ""router_fold"": 2}, {""action_rate"": 0.019285714285714285, ""delta_BA"": -0.0028571428571428914, ""router_fold"": 3}, {""action_rate"": 0.018333333333333333, ""delta_BA"": -0.0016666666666665941, ""router_fold"": 4}]"
1,1,geometry,entropy_only,shallow_mlp,,6800,0.055735294117647056,0.8423461276262462,0.2005074934468254,0.7514440784053315,0.11114532019704433,0.9525065963060686,0.8164705882352941,0.8183823529411764,-0.0019117647058823906,0.019852941176470587,135,30,43,62,-13,0.2222222222222222,0.8670698870420456,0,-0.0019117647058823513,4,34,False,"[{""action_rate"": 0.06142857142857143, ""delta_BA"": -0.004285714285714337, ""router_fold"": 0}, {""action_rate"": 0.0, ""delta_BA"": 0.0, ""router_fold"": 1}, {""action_rate"": 0.0, ""delta_BA"": 0.0, ""router_fold"": 2}, {""action_rate"": 0.035, ""delta_BA"": -0.0050000000000001155, ""router_fold"": 3}, {""action_rate"": 0.0, ""delta_BA"": 0.0, ""router_fold"": 4}]"
1,1,geometry,counterfactual_only,logistic,,6800,0.055735294117647056,0.884666038505744,0.22368940498061418,0.8303293653451591,0.17939330543933055,0.9050131926121372,0.8183823529411764,0.8183823529411764,0.0,0.0,0,0,0,0,0,0.0,0.95,0,0.0,0,34,False,"[{""action_rate"": 0.0, ""delta_BA"": 0.0, ""router_fold"": 0}, {""action_rate"": 0.0, ""delta_BA"": 0.0, ""router_fold"": 1}, {""action_rate"": 0.0, ""delta_BA"": 0.0, ""router_fold"": 2}, {""action_rate"": 0.0, ""delta_BA"": 0.0, ""router_fold"": 3}, {""action_rate"": 0.0, ""delta_BA"": 0.0, ""router_fold"": 4}]"
1,1,geometry,counterfactual_only,shallow_mlp,,6800,0.055735294117647056,0.8773610995254275,0.2348057648097132,0.7805773354991599,0.11963092586700605,0.9920844327176781,0.8183823529411764,0.8183823529411764,0.0,0.0,0,0,0,0,0,0.0,0.95,0,0.0,0,34,False,"[{""action_rate"": 0.0, ""delta_BA"": 0.0, ""router_fold"": 0}, {""action_rate"": 0.0, ""delta_BA"": 0.0, ""router_fold"": 1}, {""action_rate"": 0.0, ""delta_BA"": 0.0, ""router_fold"": 2}, {""action_rate"": 0.0, ""delta_BA"": 0.0, ""router_fold"": 3}, {""action_rate"": 0.0, ""delta_BA"": 0.0, ""router_fold"": 4}]"
1,1,geometry,geometry_only,logistic,,6800,0.055735294117647056,0.9542961563701557,0.43470125135537757,0.9273522852743656,0.2921174652241113,0.9973614775725593,0.8169117647058823,0.8183823529411764,-0.0014705882352941124,0.016176470588235296,110,50,60,0,-10,0.45454545454545453,0.941886314824784,1,-0.0014705882352940962,8,34,False,"[{""action_rate"": 0.015714285714285715, ""delta_BA"": 0.0014285714285713347, ""router_fold"": 0}, {""action_rate"": 0.014285714285714285, ""delta_BA"": 0.0, ""router_fold"": 1}, {""action_rate"": 0.012857142857142857, ""delta_BA"": -0.0028571428571428914, ""router_fold"": 2}, {""action_rate"": 0.025, ""delta_BA"": -0.0050000000000001155, ""router_fold"": 3}, {""action_rate"": 0.0125, ""delta_BA"": -0.0008333333333332416, ""router_fold"": 4}]"
1,1,geometry,geometry_only,shallow_mlp,,6800,0.055735294117647056,0.9313318477176843,0.29200225696952825,0.8977573586668743,0.22399527186761228,1.0,0.8183823529411764,0.8183823529411764,0.0,0.0,0,0,0,0,0,0.0,0.95,0,0.0,0,34,False,"[{""action_rate"": 0.0, ""delta_BA"": 0.0, ""router_fold"": 0}, {""action_rate"": 0.0, ""delta_BA"": 0.0, ""router_fold"": 1}, {""action_rate"": 0.0, ""delta_BA"": 0.0, ""router_fold"": 2}, {""action_rate"": 0.0, ""delta_BA"": 0.0, ""router_fold"": 3}, {""action_rate"": 0.0, ""delta_BA"": 0.0, ""router_fold"": 4}]"
1,1,geometry,full_protected,logistic,,6800,0.055735294117647056,0.9530855837068261,0.43335577892072863,0.9254191083922765,0.2964426877470356,0.9894459102902374,0.8191176470588235,0.8183823529411764,0.0007352941176470562,0.01661764705882353,113,59,54,0,5,0.5221238938053098,0.9452647756842069,3,0.000735294117647066,11,34,False,"[{""action_rate"": 0.02142857142857143, ""delta_BA"": 0.0028571428571427804, ""router_fold"": 0}, {""action_rate"": 0.011428571428571429, ""delta_BA"": 0.0014285714285715567, ""router_fold"": 1}, {""action_rate"": 0.037142857142857144, ""delta_BA"": 0.0028571428571428914, ""router_fold"": 2}, {""action_rate"": 0.0064285714285714285, ""delta_BA"": -0.0035714285714286698, ""router_fold"": 3}, {""action_rate"": 0.005, ""delta_BA"": 0.0, ""router_fold"": 4}]"
1,1,geometry,full_protected,shallow_mlp,,6800,0.055735294117647056,0.9480312579230666,0.39350403393985,0.866453823391995,0.18099331423113657,1.0,0.8183823529411764,0.8183823529411764,0.0,0.0,0,0,0,0,0,0.0,0.95,0,0.0,0,34,False,"[{""action_rate"": 0.0, ""delta_BA"": 0.0, ""router_fold"": 0}, {""action_rate"": 0.0, ""delta_BA"": 0.0, ""router_fold"": 1}, {""action_rate"": 0.0, ""delta_BA"": 0.0, ""router_fold"": 2}, {""action_rate"": 0.0, ""delta_BA"": 0.0, ""router_fold"": 3}, {""action_rate"": 0.0, ""delta_BA"": 0.0, ""router_fold"": 4}]"
2,0,erase,entropy_only,logistic,,6800,0.08455882352941177,0.7959249869041383,0.23271033093787044,0.7202549327745765,0.17088607594936708,0.7982608695652174,0.8051470588235294,0.8051470588235294,0.0,0.05911764705882353,402,105,105,192,0,0.26119402985074625,0.7860518632473082,4,9.79608551139844e-18,11,34,False,"[{""action_rate"": 0.018571428571428572, ""delta_BA"": 0.0014285714285714457, ""router_fold"": 0}, {""action_rate"": 0.02857142857142857, ""delta_BA"": 0.0014285714285713347, ""router_fold"": 1}, {""action_rate"": 0.08214285714285714, ""delta_BA"": 0.0007142857142856673, ""router_fold"": 2}, {""action_rate"": 0.09857142857142857, ""delta_BA"": -0.007857142857142896, ""router_fold"": 3}, {""action_rate"": 0.06916666666666667, ""delta_BA"": 0.0050000000000000044, ""router_fold"": 4}]"
2,0,erase,entropy_only,shallow_mlp,,6800,0.08455882352941177,0.7899422385192946,0.2194226072998201,0.7252523136022351,0.1614262560777958,0.8660869565217392,0.805,0.8051470588235294,-0.00014705882352938904,0.053088235294117644,361,93,94,174,-1,0.25761772853185594,0.7272818586528301,3,-0.00014705882352941842,13,34,False,"[{""action_rate"": 0.07142857142857142, ""delta_BA"": -0.002142857142857113, ""router_fold"": 0}, {""action_rate"": 0.055714285714285716, ""delta_BA"": 0.0007142857142856673, ""router_fold"": 1}, {""action_rate"": 0.055714285714285716, ""delta_BA"": 0.0035714285714285587, ""router_fold"": 2}, {""action_rate"": 0.05357142857142857, ""delta_BA"": -0.0071428571428571175, ""router_fold"": 3}, {""action_rate"": 0.025, ""delta_BA"": 0.0050000000000000044, ""router_fold"": 4}]"
2,0,erase,counterfactual_only,logistic,,6800,0.08455882352941177,0.9306334206390781,0.4631002345905745,0.8842814737209708,0.31044109436069234,0.9669565217391304,0.8061764705882353,0.8051470588235294,0.0010294117647058343,0.02073529411764706,141,74,67,0,7,0.524822695035461,0.9196372330878745,3,0.0010294117647058865,13,34,False,"[{""action_rate"": 0.007142857142857143, ""delta_BA"": 0.0014285714285714457, ""router_fold"": 0}, {""action_rate"": 0.018571428571428572, ""delta_BA"": -1.1102230246251565e-16, ""router_fold"": 1}, {""action_rate"": 0.035, ""delta_BA"": 0.002142857142857002, ""router_fold"": 2}, {""action_rate"": 0.027857142857142858, ""delta_BA"": -0.002142857142857113, ""router_fold"": 3}, {""action_rate"": 0.014166666666666666, ""delta_BA"": 0.004166666666666652, ""router_fold"": 4}]"
2,0,erase,counterfactual_only,shallow_mlp,,6800,0.08455882352941177,0.9022846167277806,0.3881009054486154,0.8568325475816309,0.2514438027543314,0.9843478260869565,0.8075,0.8051470588235294,0.0023529411764705577,0.009411764705882352,64,40,24,0,16,0.625,0.8146425008972485,2,0.002352941176470587,13,34,False,"[{""action_rate"": 0.007857142857142858, ""delta_BA"": 0.0035714285714285587, ""router_fold"": 0}, {""action_rate"": 0.014285714285714285, ""delta_BA"": -1.1102230246251565e-16, ""router_fold"": 1}, {""action_rate"": 0.02142857142857143, ""delta_BA"": 0.008571428571428452, ""router_fold"": 2}, {""action_rate"": 0.002142857142857143, ""delta_BA"": -0.0007142857142856673, ""router_fold"": 3}, {""action_rate"": 0.0, ""delta_BA"": 0.0, ""router_fold"": 4}]"
2,0,erase,geometry_only,logistic,,6800,0.08455882352941177,0.8776889820150167,0.36755667041901674,0.7933438100226995,0.2517596101786681,0.808695652173913,0.8069117647058823,0.8051470588235294,0.0017647058823528905,0.01411764705882353,96,49,37,10,12,0.5104166666666666,0.9437170879889883,4,0.0017647058823529232,15,34,False,"[{""action_rate"": 0.03142857142857143, ""delta_BA"": -0.002142857142857113, ""router_fold"": 0}, {""action_rate"": 0.005, ""delta_BA"": 0.002142857142857002, ""router_fold"": 1}, {""action_rate"": 0.004285714285714286, ""delta_BA"": 0.002142857142857113, ""router_fold"": 2}, {""action_rate"": 0.017142857142857144, ""delta_BA"": 1.1102230246251565e-16, ""router_fold"": 3}, {""action_rate"": 0.0125, ""delta_BA"": 0.007500000000000062, ""router_fold"": 4}]"
2,0,erase,geometry_only,shallow_mlp,,6800,0.08455882352941177,0.8158502531866597,0.3125938017555777,0.7434363541121005,0.2,0.7721739130434783,0.8064705882352942,0.8051470588235294,0.0013235294117647234,0.010294117647058823,70,38,29,3,9,0.5428571428571428,0.7221400133719047,4,0.001323529411764694,13,34,False,"[{""action_rate"": 0.007142857142857143, ""delta_BA"": 0.0014285714285714457, ""router_fold"": 0}, {""action_rate"": 0.0014285714285714286, ""delta_BA"": 0.0014285714285713347, ""router_fold"": 1}, {""action_rate"": 0.0064285714285714285, ""delta_BA"": 0.0007142857142856673, ""router_fold"": 2}, {""action_rate"": 0.03357142857142857, ""delta_BA"": 0.0028571428571428914, ""router_fold"": 3}, {""action_rate"": 0.0016666666666666668, ""delta_BA"": 0.0, ""router_fold"": 4}]"
2,0,erase,full_protected,logistic,,6800,0.08455882352941177,0.9292200453989873,0.44393292448509575,0.8813270473197137,0.3146131805157593,0.9547826086956521,0.8055882352941176,0.8051470588235294,0.0004411764705881671,0.033676470588235294,229,116,113,0,3,0.5065502183406113,0.9158380272328767,3,0.0004411764705882357,14,34,False,"[{""action_rate"": 0.023571428571428573, ""delta_BA"": -0.0035714285714285587, ""router_fold"": 0}, {""action_rate"": 0.030714285714285715, ""delta_BA"": 0.002142857142857002, ""router_fold"": 1}, {""action_rate"": 0.027142857142857142, ""delta_BA"": 0.0014285714285713347, ""router_fold"": 2}, {""action_rate"": 0.055714285714285716, ""delta_BA"": -0.005714285714285672, ""router_fold"": 3}, {""action_rate"": 0.030833333333333334, ""delta_BA"": 0.009166666666666656, ""router_fold"": 4}]"
