block,dataset,task,subject_id,future_session,fold,seed_i,seed_j,family,fusion_rule,trials,trial_identity_sha256,label_sha256,class_order,BA_A,BA_B,macro_F1_A,macro_F1_B,ensemble_BA,ensemble_macro_F1,gain_over_best_pp,gain_over_mean_pp,exclusive_correct_fraction,correct_A,correct_B,ensemble_correct,orientation_count,orientation_BA_difference_pp,G_EE_pp,G_LL_pp,G_EL_pp,D_avg_pp,D_best_pp
OpenBMI_ERP,OpenBMI,ERP,54,2,2,0,1,EEGNet_homogeneous,PROB50,1980,e8585905eccba1ca79129c0d1d8ce1faf737098e8a1b4d8a5831d58c4276bb5f,58928ab5fa9dd7111223f8f37be297cd253d9bad6c902d58146e54e5fd3bd3dd,"[0, 1]",0.6993939393939395,0.7051515151515151,0.6918091707289463,0.6933307707425598,0.7024242424242424,0.6942562529669938,-0.27272727272726893,0.015151515151512474,0.0803030303030303,1628,1623,1630,,,,,,,
OpenBMI_ERP,OpenBMI,ERP,54,2,2,0,1,LiteBN_homogeneous,PROB50,1980,e8585905eccba1ca79129c0d1d8ce1faf737098e8a1b4d8a5831d58c4276bb5f,58928ab5fa9dd7111223f8f37be297cd253d9bad6c902d58146e54e5fd3bd3dd,"[0, 1]",0.6736363636363636,0.6445454545454545,0.6768178469956856,0.6306092494840226,0.6727272727272727,0.6702294056308655,-0.09090909090908594,1.3636363636363669,0.1101010101010101,1631,1535,1612,,,,,,,
OpenBMI_ERP,OpenBMI,ERP,54,2,2,0,1,Heterogeneous_A,PROB50,1980,e8585905eccba1ca79129c0d1d8ce1faf737098e8a1b4d8a5831d58c4276bb5f,58928ab5fa9dd7111223f8f37be297cd253d9bad6c902d58146e54e5fd3bd3dd,"[0, 1]",0.6993939393939395,0.6445454545454545,0.6918091707289463,0.6306092494840226,0.6793939393939394,0.6687843986998917,-2.0000000000000018,0.7424242424242444,0.12777777777777777,1628,1535,1594,,,,,,,
OpenBMI_ERP,OpenBMI,ERP,54,2,2,0,1,Heterogeneous_B,PROB50,1980,e8585905eccba1ca79129c0d1d8ce1faf737098e8a1b4d8a5831d58c4276bb5f,58928ab5fa9dd7111223f8f37be297cd253d9bad6c902d58146e54e5fd3bd3dd,"[0, 1]",0.7051515151515151,0.6736363636363636,0.6933307707425598,0.6768178469956856,0.6878787878787879,0.6897092751537451,-1.7272727272727217,-0.15151515151514694,0.11616161616161616,1623,1631,1642,,,,,,,
OpenBMI_ERP,OpenBMI,ERP,4,2,2,0,1,Heterogeneous_orientation_mean,LOGIT50,1980,35a76b7f206a90ec42e3cb33e4553573d7904cf5393d3ae3718bffb4116ce276,85d1a69b62b6743f89f81b08cc4f8416a7adb3ee801a8933586c1a73e64052b4,"[0, 1]",0.9093939393939394,0.9348484848484848,0.8546205928080646,0.8895351840563689,0.9298484848484849,0.8910044181675751,-0.18181818181817744,1.0378787878787932,0.07146464646464645,1797,1845,1838,2.0,0.09090909090908594,,,,,
OpenBMI_ERP,OpenBMI,ERP,12,2,2,0,1,Heterogeneous_orientation_mean,LOGIT50,1980,f45777e6a7cce7fdf2205a12cd29200ac12a75611163aea2926c2cba4b9fa596,85d1a69b62b6743f89f81b08cc4f8416a7adb3ee801a8933586c1a73e64052b4,"[0, 1]",0.9606060606060606,0.9639393939393939,0.9159402241594022,0.9213046772466762,0.966969696969697,0.9274461182798668,-0.18181818181817744,0.196969696969701,0.0398989898989899,1878,1885,1886,2.0,-0.303030303030305,,,,,
OpenBMI_ERP,OpenBMI,ERP,13,2,2,0,1,Heterogeneous_orientation_mean,LOGIT50,1980,1befd886e14a0a1c6602c31f70394ca75d9bb60cbc98e8c5124fb352554d8afc,85d1a69b62b6743f89f81b08cc4f8416a7adb3ee801a8933586c1a73e64052b4,"[0, 1]",0.9287878787878787,0.9236363636363636,0.8659428366445086,0.8549057027391109,0.931969696969697,0.8754211931979261,0.0606060606060721,0.439393939393945,0.06212121212121212,1809,1792,1816,2.0,0.27272727272726893,,,,,
OpenBMI_ERP,OpenBMI,ERP,17,2,2,0,1,Heterogeneous_orientation_mean,LOGIT50,1980,bd40098cec45a61eda342f77f5ded0ef7aa8097a84b6c3e05de2a7180769b33c,85d1a69b62b6743f89f81b08cc4f8416a7adb3ee801a8933586c1a73e64052b4,"[0, 1]",0.8263636363636364,0.7845454545454545,0.7714033817185679,0.6548620534955457,0.8365151515151515,0.7552594534385864,0.363636363636366,1.6818181818181843,0.1621212121212121,1683,1417,1608,2.0,-1.7272727272727328,,,,,
OpenBMI_ERP,OpenBMI,ERP,18,2,2,0,1,Heterogeneous_orientation_mean,LOGIT50,1980,08827b9ba3da8bd03d0e3b054241c734583607d78d8a6aebeed6e1f6a242b2d3,85d1a69b62b6743f89f81b08cc4f8416a7adb3ee801a8933586c1a73e64052b4,"[0, 1]",0.9196969696969697,0.9109090909090909,0.8801340194349055,0.8882043905184814,0.915,0.8941941980833092,-0.21212121212120794,0.2500000000000058,0.05126262626262626,1835,1850,1850,2.0,0.3939393939393909,,,,,
OpenBMI_ERP,OpenBMI,ERP,24,2,2,0,1,Heterogeneous_orientation_mean,LOGIT50,1980,42475bcac7658cf030f64c94346e4862baf4c412d1930bc57f2d259601d8959b,85d1a69b62b6743f89f81b08cc4f8416a7adb3ee801a8933586c1a73e64052b4,"[0, 1]",0.8400000000000001,0.8181818181818181,0.803816657749242,0.7125435540069687,0.8695454545454545,0.8050157370257065,1.8181818181818077,3.0606060606060526,0.1621212121212121,1740,1548,1689,2.0,0.21212121212121904,,,,,
OpenBMI_ERP,OpenBMI,ERP,25,2,2,0,1,Heterogeneous_orientation_mean,LOGIT50,1980,96f7a39ea45de22c8aae16c46f9b728e9cbd2dc62565102ee69855524321e044,85d1a69b62b6743f89f81b08cc4f8416a7adb3ee801a8933586c1a73e64052b4,"[0, 1]",0.7863636363636364,0.806969696969697,0.7832654079000617,0.795765952935062,0.7974242424242424,0.7986604410897673,-0.7121212121212139,0.5833333333333302,0.08914141414141413,1739,1747,1754,2.0,1.3636363636363669,,,,,
OpenBMI_ERP,OpenBMI,ERP,29,2,2,0,1,Heterogeneous_orientation_mean,LOGIT50,1980,cfba4439b8e746d415693656262ef82cde9c033f463aa7de36b3bf1a9225eb1c,85d1a69b62b6743f89f81b08cc4f8416a7adb3ee801a8933586c1a73e64052b4,"[0, 1]",0.8706060606060606,0.866969696969697,0.8448434667811977,0.8536176572538856,0.8703030303030304,0.8539010964999616,0.12121212121212199,0.24242424242424399,0.0696969696969697,1797,1813,1812,2.0,-0.48484848484848797,,,,,
OpenBMI_ERP,OpenBMI,ERP,36,2,2,0,1,Heterogeneous_orientation_mean,LOGIT50,1980,8439c529fcdc074a6ee73c19f3f0b8fd4497e2af827f00b44cb3ac0f0281abac,85d1a69b62b6743f89f81b08cc4f8416a7adb3ee801a8933586c1a73e64052b4,"[0, 1]",0.9633333333333334,0.9596969696969697,0.9088219101267829,0.908277378325273,0.9656060606060606,0.915622524467133,0.3636363636363549,0.47727272727272063,0.040656565656565655,1867,1867,1873,2.0,0.15151515151514694,,,,,
OpenBMI_ERP,OpenBMI,ERP,37,2,2,0,1,Heterogeneous_orientation_mean,LOGIT50,1980,67ca5dd3345cb072f76c53b6596a97c982f97ee1eb29a0877f004a9eab0bb3dd,85d1a69b62b6743f89f81b08cc4f8416a7adb3ee801a8933586c1a73e64052b4,"[0, 1]",0.9612121212121212,0.9575757575757575,0.9288572851132415,0.9283938030846806,0.9618181818181818,0.9394308168508851,-0.015151515151512474,0.14393939393939625,0.029545454545454545,1896,1896,1904,2.0,-0.363636363636366,,,,,
OpenBMI_ERP,OpenBMI,ERP,39,2,2,0,1,Heterogeneous_orientation_mean,LOGIT50,1980,71d3be2a173acb349f0a23ee7b7e0fddb129a69482bfd983a629a0e61eeff4a6,58928ab5fa9dd7111223f8f37be297cd253d9bad6c902d58146e54e5fd3bd3dd,"[0, 1]",0.6775757575757576,0.6848484848484848,0.6658377477285096,0.6626673394098644,0.6933333333333334,0.6768942011198749,0.16666666666667052,1.0681818181818237,0.125,1588,1564,1599,2.0,-0.060606060606049894,,,,,
OpenBMI_ERP,OpenBMI,ERP,42,2,2,0,1,Heterogeneous_orientation_mean,LOGIT50,1980,7057407f4b40f4dd6b9f78bb4a01a09c69fa8a04f0f9ccdcf3f99f1442587783,58928ab5fa9dd7111223f8f37be297cd253d9bad6c902d58146e54e5fd3bd3dd,"[0, 1]",0.8257575757575758,0.7966666666666666,0.8214615035712685,0.7865128705042643,0.7984848484848486,0.8020834074121056,-2.5151515151515147,-0.5530303030303052,0.07702020202020202,1781,1737,1763,2.0,1.4545454545454528,,,,,
OpenBMI_ERP,OpenBMI,ERP,51,2,2,0,1,Heterogeneous_orientation_mean,LOGIT50,1980,9e025bac6707da7e877169a3b80bb01497fcc28faf3a28a93eadf4685c5fd163,58928ab5fa9dd7111223f8f37be297cd253d9bad6c902d58146e54e5fd3bd3dd,"[0, 1]",0.7515151515151515,0.7306060606060606,0.736294072065091,0.7189552560171308,0.7368181818181818,0.7295247445559025,-0.5151515151515129,0.5075757575757622,0.11237373737373738,1672,1655,1685,2.0,3.0000000000000027,,,,,
OpenBMI_ERP,OpenBMI,ERP,54,2,2,0,1,Heterogeneous_orientation_mean,LOGIT50,1980,e8585905eccba1ca79129c0d1d8ce1faf737098e8a1b4d8a5831d58c4276bb5f,58928ab5fa9dd7111223f8f37be297cd253d9bad6c902d58146e54e5fd3bd3dd,"[0, 1]",0.6993939393939395,0.6445454545454545,0.6918091707289463,0.6306092494840226,0.6836363636363636,0.6792468369268184,-1.8636363636363618,0.29545454545454874,0.12196969696969696,1628,1535,1594,2.0,-0.8484848484848428,,,,,
OpenBMI_ERP,OpenBMI,ERP,4,2,2,0,1,Matched_contrast,LOGIT50,1980,35a76b7f206a90ec42e3cb33e4553573d7904cf5393d3ae3718bffb4116ce276,85d1a69b62b6743f89f81b08cc4f8416a7adb3ee801a8933586c1a73e64052b4,"[0, 1]",0.9093939393939394,0.9348484848484848,0.8546205928080646,0.8895351840563689,0.9298484848484849,0.8910044181675751,-0.18181818181817744,1.0378787878787932,0.07146464646464645,1797,1845,1838,2.0,0.09090909090908594,0.42424242424241587,-0.12121212121212199,-0.18181818181817744,-0.3333333333333244,-0.6060606060605933
OpenBMI_ERP,OpenBMI,ERP,12,2,2,0,1,Matched_contrast,LOGIT50,1980,f45777e6a7cce7fdf2205a12cd29200ac12a75611163aea2926c2cba4b9fa596,85d1a69b62b6743f89f81b08cc4f8416a7adb3ee801a8933586c1a73e64052b4,"[0, 1]",0.9606060606060606,0.9639393939393939,0.9159402241594022,0.9213046772466762,0.966969696969697,0.9274461182798668,-0.18181818181817744,0.196969696969701,0.0398989898989899,1878,1885,1886,2.0,-0.303030303030305,0.12121212121212199,-0.181818181818183,-0.18181818181817744,-0.15151515151514694,-0.30303030303029943
OpenBMI_ERP,OpenBMI,ERP,13,2,2,0,1,Matched_contrast,LOGIT50,1980,1befd886e14a0a1c6602c31f70394ca75d9bb60cbc98e8c5124fb352554d8afc,85d1a69b62b6743f89f81b08cc4f8416a7adb3ee801a8933586c1a73e64052b4,"[0, 1]",0.9287878787878787,0.9236363636363636,0.8659428366445086,0.8549057027391109,0.931969696969697,0.8754211931979261,0.0606060606060721,0.439393939393945,0.06212121212121212,1809,1792,1816,2.0,0.27272727272726893,-0.12121212121212199,0.3030303030303161,0.0606060606060721,-0.030303030303024947,-0.24242424242424399
OpenBMI_ERP,OpenBMI,ERP,17,2,2,0,1,Matched_contrast,LOGIT50,1980,bd40098cec45a61eda342f77f5ded0ef7aa8097a84b6c3e05de2a7180769b33c,85d1a69b62b6743f89f81b08cc4f8416a7adb3ee801a8933586c1a73e64052b4,"[0, 1]",0.8263636363636364,0.7845454545454545,0.7714033817185679,0.6548620534955457,0.8365151515151515,0.7552594534385864,0.363636363636366,1.6818181818181843,0.1621212121212121,1683,1417,1608,2.0,-1.7272727272727328,0.0606060606060721,-0.9393939393939399,0.363636363636366,0.8030303030302999,0.3030303030302939
OpenBMI_ERP,OpenBMI,ERP,18,2,2,0,1,Matched_contrast,LOGIT50,1980,08827b9ba3da8bd03d0e3b054241c734583607d78d8a6aebeed6e1f6a242b2d3,85d1a69b62b6743f89f81b08cc4f8416a7adb3ee801a8933586c1a73e64052b4,"[0, 1]",0.9196969696969697,0.9109090909090909,0.8801340194349055,0.8882043905184814,0.915,0.8941941980833092,-0.21212121212120794,0.2500000000000058,0.05126262626262626,1835,1850,1850,2.0,0.3939393939393909,-0.060606060606060996,0.181818181818183,-0.21212121212120794,-0.27272727272726893,-0.3939393939393909
OpenBMI_ERP,OpenBMI,ERP,24,2,2,0,1,Matched_contrast,LOGIT50,1980,42475bcac7658cf030f64c94346e4862baf4c412d1930bc57f2d259601d8959b,85d1a69b62b6743f89f81b08cc4f8416a7adb3ee801a8933586c1a73e64052b4,"[0, 1]",0.8400000000000001,0.8181818181818181,0.803816657749242,0.7125435540069687,0.8695454545454545,0.8050157370257065,1.8181818181818077,3.0606060606060526,0.1621212121212121,1740,1548,1689,2.0,0.21212121212121904,0.9696969696969537,-1.5454545454545499,1.8181818181818077,2.1060606060606055,0.848484848484854
OpenBMI_ERP,OpenBMI,ERP,25,2,2,0,1,Matched_contrast,LOGIT50,1980,96f7a39ea45de22c8aae16c46f9b728e9cbd2dc62565102ee69855524321e044,85d1a69b62b6743f89f81b08cc4f8416a7adb3ee801a8933586c1a73e64052b4,"[0, 1]",0.7863636363636364,0.806969696969697,0.7832654079000617,0.795765952935062,0.7974242424242424,0.7986604410897673,-0.7121212121212139,0.5833333333333302,0.08914141414141413,1739,1747,1754,2.0,1.3636363636363669,-0.5757575757575628,-1.151515151515159,-0.7121212121212139,0.15151515151514694,-0.13636363636365112
OpenBMI_ERP,OpenBMI,ERP,29,2,2,0,1,Matched_contrast,LOGIT50,1980,cfba4439b8e746d415693656262ef82cde9c033f463aa7de36b3bf1a9225eb1c,85d1a69b62b6743f89f81b08cc4f8416a7adb3ee801a8933586c1a73e64052b4,"[0, 1]",0.8706060606060606,0.866969696969697,0.8448434667811977,0.8536176572538856,0.8703030303030304,0.8539010964999616,0.12121212121212199,0.24242424242424399,0.0696969696969697,1797,1813,1812,2.0,-0.48484848484848797,-0.060606060606060996,0.4545454545454408,0.12121212121212199,-0.07575757575756792,-0.3333333333333188
OpenBMI_ERP,OpenBMI,ERP,36,2,2,0,1,Matched_contrast,LOGIT50,1980,8439c529fcdc074a6ee73c19f3f0b8fd4497e2af827f00b44cb3ac0f0281abac,85d1a69b62b6743f89f81b08cc4f8416a7adb3ee801a8933586c1a73e64052b4,"[0, 1]",0.9633333333333334,0.9596969696969697,0.9088219101267829,0.908277378325273,0.9656060606060606,0.915622524467133,0.3636363636363549,0.47727272727272063,0.040656565656565655,1867,1867,1873,2.0,0.15151515151514694,0.15151515151514694,0.48484848484848797,0.3636363636363549,0.04545454545453742,-0.1212121212121331
OpenBMI_ERP,OpenBMI,ERP,37,2,2,0,1,Matched_contrast,LOGIT50,1980,67ca5dd3345cb072f76c53b6596a97c982f97ee1eb29a0877f004a9eab0bb3dd,85d1a69b62b6743f89f81b08cc4f8416a7adb3ee801a8933586c1a73e64052b4,"[0, 1]",0.9612121212121212,0.9575757575757575,0.9288572851132415,0.9283938030846806,0.9618181818181818,0.9394308168508851,-0.015151515151512474,0.14393939393939625,0.029545454545454545,1896,1896,1904,2.0,-0.363636363636366,0.24242424242424399,-0.3939393939393909,-0.015151515151512474,0.060606060606060996,-0.25757575757575646
OpenBMI_ERP,OpenBMI,ERP,39,2,2,0,1,Matched_contrast,LOGIT50,1980,71d3be2a173acb349f0a23ee7b7e0fddb129a69482bfd983a629a0e61eeff4a6,58928ab5fa9dd7111223f8f37be297cd253d9bad6c902d58146e54e5fd3bd3dd,"[0, 1]",0.6775757575757576,0.6848484848484848,0.6658377477285096,0.6626673394098644,0.6933333333333334,0.6768942011198749,0.16666666666667052,1.0681818181818237,0.125,1588,1564,1599,2.0,-0.060606060606049894,-1.0606060606060619,1.454545454545464,0.16666666666667052,-0.030303030303030498,-1.2878787878787934
OpenBMI_ERP,OpenBMI,ERP,42,2,2,0,1,Matched_contrast,LOGIT50,1980,7057407f4b40f4dd6b9f78bb4a01a09c69fa8a04f0f9ccdcf3f99f1442587783,58928ab5fa9dd7111223f8f37be297cd253d9bad6c902d58146e54e5fd3bd3dd,"[0, 1]",0.8257575757575758,0.7966666666666666,0.8214615035712685,0.7865128705042643,0.7984848484848486,0.8020834074121056,-2.5151515151515147,-0.5530303030303052,0.07702020202020202,1781,1737,1763,2.0,1.4545454545454528,-0.303030303030305,-1.6969696969696857,-2.5151515151515147,-1.5151515151515194,-2.2121212121212097
OpenBMI_ERP,OpenBMI,ERP,51,2,2,0,1,Matched_contrast,LOGIT50,1980,9e025bac6707da7e877169a3b80bb01497fcc28faf3a28a93eadf4685c5fd163,58928ab5fa9dd7111223f8f37be297cd253d9bad6c902d58146e54e5fd3bd3dd,"[0, 1]",0.7515151515151515,0.7306060606060606,0.736294072065091,0.7189552560171308,0.7368181818181818,0.7295247445559025,-0.5151515151515129,0.5075757575757622,0.11237373737373738,1672,1655,1685,2.0,3.0000000000000027,-0.5757575757575628,-1.0909090909090868,-0.5151515151515129,0.3181818181818119,0.060606060606049894
OpenBMI_ERP,OpenBMI,ERP,54,2,2,0,1,Matched_contrast,LOGIT50,1980,e8585905eccba1ca79129c0d1d8ce1faf737098e8a1b4d8a5831d58c4276bb5f,58928ab5fa9dd7111223f8f37be297cd253d9bad6c902d58146e54e5fd3bd3dd,"[0, 1]",0.6993939393939395,0.6445454545454545,0.6918091707289463,0.6306092494840226,0.6836363636363636,0.6792468369268184,-1.8636363636363618,0.29545454545454874,0.12196969696969696,1628,1535,1594,2.0,-0.8484848484848428,-0.27272727272726893,-0.09090909090908594,-1.8636363636363618,-1.6818181818181843,-1.7727272727272758
OpenBMI_ERP,OpenBMI,ERP,4,2,2,0,1,Heterogeneous_orientation_mean,PROB50,1980,35a76b7f206a90ec42e3cb33e4553573d7904cf5393d3ae3718bffb4116ce276,85d1a69b62b6743f89f81b08cc4f8416a7adb3ee801a8933586c1a73e64052b4,"[0, 1]",0.9093939393939394,0.9348484848484848,0.8546205928080646,0.8895351840563689,0.9298484848484849,0.8910044181675751,-0.18181818181817744,1.0378787878787932,0.07146464646464645,1797,1845,1838,2.0,0.09090909090908594,,,,,
OpenBMI_ERP,OpenBMI,ERP,12,2,2,0,1,Heterogeneous_orientation_mean,PROB50,1980,f45777e6a7cce7fdf2205a12cd29200ac12a75611163aea2926c2cba4b9fa596,85d1a69b62b6743f89f81b08cc4f8416a7adb3ee801a8933586c1a73e64052b4,"[0, 1]",0.9606060606060606,0.9639393939393939,0.9159402241594022,0.9213046772466762,0.966969696969697,0.9274461182798668,-0.18181818181817744,0.196969696969701,0.0398989898989899,1878,1885,1886,2.0,-0.303030303030305,,,,,
OpenBMI_ERP,OpenBMI,ERP,13,2,2,0,1,Heterogeneous_orientation_mean,PROB50,1980,1befd886e14a0a1c6602c31f70394ca75d9bb60cbc98e8c5124fb352554d8afc,85d1a69b62b6743f89f81b08cc4f8416a7adb3ee801a8933586c1a73e64052b4,"[0, 1]",0.9287878787878787,0.9236363636363636,0.8659428366445086,0.8549057027391109,0.931969696969697,0.8754211931979261,0.0606060606060721,0.439393939393945,0.06212121212121212,1809,1792,1816,2.0,0.27272727272726893,,,,,
OpenBMI_ERP,OpenBMI,ERP,17,2,2,0,1,Heterogeneous_orientation_mean,PROB50,1980,bd40098cec45a61eda342f77f5ded0ef7aa8097a84b6c3e05de2a7180769b33c,85d1a69b62b6743f89f81b08cc4f8416a7adb3ee801a8933586c1a73e64052b4,"[0, 1]",0.8263636363636364,0.7845454545454545,0.7714033817185679,0.6548620534955457,0.8365151515151515,0.7552594534385864,0.363636363636366,1.6818181818181843,0.1621212121212121,1683,1417,1608,2.0,-1.7272727272727328,,,,,
OpenBMI_ERP,OpenBMI,ERP,18,2,2,0,1,Heterogeneous_orientation_mean,PROB50,1980,08827b9ba3da8bd03d0e3b054241c734583607d78d8a6aebeed6e1f6a242b2d3,85d1a69b62b6743f89f81b08cc4f8416a7adb3ee801a8933586c1a73e64052b4,"[0, 1]",0.9196969696969697,0.9109090909090909,0.8801340194349055,0.8882043905184814,0.915,0.8941941980833092,-0.21212121212120794,0.2500000000000058,0.05126262626262626,1835,1850,1850,2.0,0.3939393939393909,,,,,
OpenBMI_ERP,OpenBMI,ERP,24,2,2,0,1,Heterogeneous_orientation_mean,PROB50,1980,42475bcac7658cf030f64c94346e4862baf4c412d1930bc57f2d259601d8959b,85d1a69b62b6743f89f81b08cc4f8416a7adb3ee801a8933586c1a73e64052b4,"[0, 1]",0.8400000000000001,0.8181818181818181,0.803816657749242,0.7125435540069687,0.8695454545454545,0.8050157370257065,1.8181818181818077,3.0606060606060526,0.1621212121212121,1740,1548,1689,2.0,0.21212121212121904,,,,,
OpenBMI_ERP,OpenBMI,ERP,25,2,2,0,1,Heterogeneous_orientation_mean,PROB50,1980,96f7a39ea45de22c8aae16c46f9b728e9cbd2dc62565102ee69855524321e044,85d1a69b62b6743f89f81b08cc4f8416a7adb3ee801a8933586c1a73e64052b4,"[0, 1]",0.7863636363636364,0.806969696969697,0.7832654079000617,0.795765952935062,0.7974242424242424,0.7986604410897673,-0.7121212121212139,0.5833333333333302,0.08914141414141413,1739,1747,1754,2.0,1.3636363636363669,,,,,
OpenBMI_ERP,OpenBMI,ERP,29,2,2,0,1,Heterogeneous_orientation_mean,PROB50,1980,cfba4439b8e746d415693656262ef82cde9c033f463aa7de36b3bf1a9225eb1c,85d1a69b62b6743f89f81b08cc4f8416a7adb3ee801a8933586c1a73e64052b4,"[0, 1]",0.8706060606060606,0.866969696969697,0.8448434667811977,0.8536176572538856,0.8703030303030304,0.8539010964999616,0.12121212121212199,0.24242424242424399,0.0696969696969697,1797,1813,1812,2.0,-0.48484848484848797,,,,,
OpenBMI_ERP,OpenBMI,ERP,36,2,2,0,1,Heterogeneous_orientation_mean,PROB50,1980,8439c529fcdc074a6ee73c19f3f0b8fd4497e2af827f00b44cb3ac0f0281abac,85d1a69b62b6743f89f81b08cc4f8416a7adb3ee801a8933586c1a73e64052b4,"[0, 1]",0.9633333333333334,0.9596969696969697,0.9088219101267829,0.908277378325273,0.9656060606060606,0.915622524467133,0.3636363636363549,0.47727272727272063,0.040656565656565655,1867,1867,1873,2.0,0.15151515151514694,,,,,
OpenBMI_ERP,OpenBMI,ERP,37,2,2,0,1,Heterogeneous_orientation_mean,PROB50,1980,67ca5dd3345cb072f76c53b6596a97c982f97ee1eb29a0877f004a9eab0bb3dd,85d1a69b62b6743f89f81b08cc4f8416a7adb3ee801a8933586c1a73e64052b4,"[0, 1]",0.9612121212121212,0.9575757575757575,0.9288572851132415,0.9283938030846806,0.9618181818181818,0.9394308168508851,-0.015151515151512474,0.14393939393939625,0.029545454545454545,1896,1896,1904,2.0,-0.363636363636366,,,,,
OpenBMI_ERP,OpenBMI,ERP,39,2,2,0,1,Heterogeneous_orientation_mean,PROB50,1980,71d3be2a173acb349f0a23ee7b7e0fddb129a69482bfd983a629a0e61eeff4a6,58928ab5fa9dd7111223f8f37be297cd253d9bad6c902d58146e54e5fd3bd3dd,"[0, 1]",0.6775757575757576,0.6848484848484848,0.6658377477285096,0.6626673394098644,0.6933333333333334,0.6768942011198749,0.16666666666667052,1.0681818181818237,0.125,1588,1564,1599,2.0,-0.060606060606049894,,,,,
OpenBMI_ERP,OpenBMI,ERP,42,2,2,0,1,Heterogeneous_orientation_mean,PROB50,1980,7057407f4b40f4dd6b9f78bb4a01a09c69fa8a04f0f9ccdcf3f99f1442587783,58928ab5fa9dd7111223f8f37be297cd253d9bad6c902d58146e54e5fd3bd3dd,"[0, 1]",0.8257575757575758,0.7966666666666666,0.8214615035712685,0.7865128705042643,0.7984848484848486,0.8020834074121056,-2.5151515151515147,-0.5530303030303052,0.07702020202020202,1781,1737,1763,2.0,1.4545454545454528,,,,,
OpenBMI_ERP,OpenBMI,ERP,51,2,2,0,1,Heterogeneous_orientation_mean,PROB50,1980,9e025bac6707da7e877169a3b80bb01497fcc28faf3a28a93eadf4685c5fd163,58928ab5fa9dd7111223f8f37be297cd253d9bad6c902d58146e54e5fd3bd3dd,"[0, 1]",0.7515151515151515,0.7306060606060606,0.736294072065091,0.7189552560171308,0.7368181818181818,0.7295247445559025,-0.5151515151515129,0.5075757575757622,0.11237373737373738,1672,1655,1685,2.0,3.0000000000000027,,,,,
OpenBMI_ERP,OpenBMI,ERP,54,2,2,0,1,Heterogeneous_orientation_mean,PROB50,1980,e8585905eccba1ca79129c0d1d8ce1faf737098e8a1b4d8a5831d58c4276bb5f,58928ab5fa9dd7111223f8f37be297cd253d9bad6c902d58146e54e5fd3bd3dd,"[0, 1]",0.6993939393939395,0.6445454545454545,0.6918091707289463,0.6306092494840226,0.6836363636363636,0.6792468369268184,-1.8636363636363618,0.29545454545454874,0.12196969696969696,1628,1535,1594,2.0,-0.8484848484848428,,,,,
OpenBMI_ERP,OpenBMI,ERP,4,2,2,0,1,Matched_contrast,PROB50,1980,35a76b7f206a90ec42e3cb33e4553573d7904cf5393d3ae3718bffb4116ce276,85d1a69b62b6743f89f81b08cc4f8416a7adb3ee801a8933586c1a73e64052b4,"[0, 1]",0.9093939393939394,0.9348484848484848,0.8546205928080646,0.8895351840563689,0.9298484848484849,0.8910044181675751,-0.18181818181817744,1.0378787878787932,0.07146464646464645,1797,1845,1838,2.0,0.09090909090908594,0.42424242424241587,-0.12121212121212199,-0.18181818181817744,-0.3333333333333244,-0.6060606060605933
OpenBMI_ERP,OpenBMI,ERP,12,2,2,0,1,Matched_contrast,PROB50,1980,f45777e6a7cce7fdf2205a12cd29200ac12a75611163aea2926c2cba4b9fa596,85d1a69b62b6743f89f81b08cc4f8416a7adb3ee801a8933586c1a73e64052b4,"[0, 1]",0.9606060606060606,0.9639393939393939,0.9159402241594022,0.9213046772466762,0.966969696969697,0.9274461182798668,-0.18181818181817744,0.196969696969701,0.0398989898989899,1878,1885,1886,2.0,-0.303030303030305,0.12121212121212199,-0.181818181818183,-0.18181818181817744,-0.15151515151514694,-0.30303030303029943
OpenBMI_ERP,OpenBMI,ERP,13,2,2,0,1,Matched_contrast,PROB50,1980,1befd886e14a0a1c6602c31f70394ca75d9bb60cbc98e8c5124fb352554d8afc,85d1a69b62b6743f89f81b08cc4f8416a7adb3ee801a8933586c1a73e64052b4,"[0, 1]",0.9287878787878787,0.9236363636363636,0.8659428366445086,0.8549057027391109,0.931969696969697,0.8754211931979261,0.0606060606060721,0.439393939393945,0.06212121212121212,1809,1792,1816,2.0,0.27272727272726893,-0.12121212121212199,0.3030303030303161,0.0606060606060721,-0.030303030303024947,-0.24242424242424399
OpenBMI_ERP,OpenBMI,ERP,17,2,2,0,1,Matched_contrast,PROB50,1980,bd40098cec45a61eda342f77f5ded0ef7aa8097a84b6c3e05de2a7180769b33c,85d1a69b62b6743f89f81b08cc4f8416a7adb3ee801a8933586c1a73e64052b4,"[0, 1]",0.8263636363636364,0.7845454545454545,0.7714033817185679,0.6548620534955457,0.8365151515151515,0.7552594534385864,0.363636363636366,1.6818181818181843,0.1621212121212121,1683,1417,1608,2.0,-1.7272727272727328,0.0606060606060721,-0.9393939393939399,0.363636363636366,0.8030303030302999,0.3030303030302939
