block,dataset,task,fold,seed_i,seed_j,family,fusion_rule,n_subjects,aggregate_mean_subject_BA,aggregate_mean_subject_macro_F1,G_best_pp,G_mean_pp,exclusive_correct_fraction,D_avg_pp,D_best_pp
WBCIC_MI,WBCIC,MI,1,1,2,LiteBN_homogeneous,LOGIT50,10,0.7909999999999999,0.7839255236079401,-1.7000000000000004,0.3249999999999987,0.12150000000000001,,
WBCIC_MI,WBCIC,MI,1,1,2,Heterogeneous_orientation_mean,LOGIT50,10,0.8009999999999999,0.7964782847645449,-0.2500000000000008,1.1124999999999987,0.14875,,
WBCIC_MI,WBCIC,MI,1,1,2,Matched_contrast,LOGIT50,10,,,,,,0.7499999999999989,-0.4999999999999999
WBCIC_MI,WBCIC,MI,1,1,2,EEGNet_homogeneous,PROB50,10,0.799,0.7961169146165732,-0.29999999999999916,0.6999999999999995,0.093,,
WBCIC_MI,WBCIC,MI,1,1,2,LiteBN_homogeneous,PROB50,10,0.7909999999999999,0.7839255236079401,-1.7000000000000004,0.3249999999999987,0.12150000000000001,,
WBCIC_MI,WBCIC,MI,1,1,2,Heterogeneous_orientation_mean,PROB50,10,0.8009999999999999,0.7964782847645449,-0.2500000000000008,1.1124999999999987,0.14875,,
WBCIC_MI,WBCIC,MI,1,1,2,Matched_contrast,PROB50,10,,,,,,0.7499999999999989,-0.4999999999999999
WBCIC_MI,WBCIC,MI,2,0,1,EEGNet_homogeneous,LOGIT50,10,0.7939999999999999,0.7901054518559996,-1.549999999999998,-0.4249999999999976,0.0965,,
WBCIC_MI,WBCIC,MI,2,0,1,LiteBN_homogeneous,LOGIT50,10,0.805,0.7992552465104471,-0.19999999999999907,0.525000000000001,0.1105,,
WBCIC_MI,WBCIC,MI,2,0,1,Heterogeneous_orientation_mean,LOGIT50,10,0.8032499999999999,0.7974205192179677,-1.0250000000000004,0.42499999999999927,0.124,,
WBCIC_MI,WBCIC,MI,2,0,1,Matched_contrast,LOGIT50,10,,,,,,-0.15000000000000174,-0.9750000000000035
WBCIC_MI,WBCIC,MI,2,0,1,EEGNet_homogeneous,PROB50,10,0.7939999999999999,0.7901054518559996,-1.549999999999998,-0.4249999999999976,0.0965,,
WBCIC_MI,WBCIC,MI,2,0,1,LiteBN_homogeneous,PROB50,10,0.805,0.7992552465104471,-0.19999999999999907,0.525000000000001,0.1105,,
WBCIC_MI,WBCIC,MI,2,0,1,Heterogeneous_orientation_mean,PROB50,10,0.8032499999999999,0.7974205192179677,-1.0250000000000004,0.42499999999999927,0.124,,
WBCIC_MI,WBCIC,MI,2,0,1,Matched_contrast,PROB50,10,,,,,,-0.15000000000000174,-0.9750000000000035
WBCIC_MI,WBCIC,MI,2,0,2,EEGNet_homogeneous,LOGIT50,10,0.8065,0.8034906807168589,-0.49999999999999717,0.3500000000000025,0.098,,
WBCIC_MI,WBCIC,MI,2,0,2,LiteBN_homogeneous,LOGIT50,10,0.8019999999999999,0.7883731836045278,-0.5000000000000004,0.4999999999999993,0.1,,
WBCIC_MI,WBCIC,MI,2,0,2,Heterogeneous_orientation_mean,LOGIT50,10,0.8049999999999999,0.796832026614368,-0.5749999999999972,0.5000000000000016,0.12349999999999998,,
WBCIC_MI,WBCIC,MI,2,0,2,Matched_contrast,LOGIT50,10,,,,,,-0.0749999999999984,-0.5750000000000005
WBCIC_MI,WBCIC,MI,2,0,2,EEGNet_homogeneous,PROB50,10,0.8065,0.8034906807168589,-0.49999999999999717,0.3500000000000025,0.098,,
WBCIC_MI,WBCIC,MI,2,0,2,LiteBN_homogeneous,PROB50,10,0.8019999999999999,0.7883731836045278,-0.5000000000000004,0.4999999999999993,0.1,,
WBCIC_MI,WBCIC,MI,2,0,2,Heterogeneous_orientation_mean,PROB50,10,0.8049999999999999,0.796832026614368,-0.5749999999999972,0.5000000000000016,0.12349999999999998,,
WBCIC_MI,WBCIC,MI,2,0,2,Matched_contrast,PROB50,10,,,,,,-0.0749999999999984,-0.5750000000000005
WBCIC_MI,WBCIC,MI,2,1,2,EEGNet_homogeneous,LOGIT50,10,0.7985,0.795173725935147,-0.7499999999999973,0.22500000000000409,0.10350000000000001,,
WBCIC_MI,WBCIC,MI,2,1,2,LiteBN_homogeneous,LOGIT50,10,0.8029999999999999,0.7925379853875872,-0.8000000000000007,0.5249999999999988,0.1075,,
WBCIC_MI,WBCIC,MI,2,1,2,Heterogeneous_orientation_mean,LOGIT50,10,0.80325,0.7961559567118701,-0.8999999999999992,0.6250000000000006,0.1255,,
WBCIC_MI,WBCIC,MI,2,1,2,Matched_contrast,LOGIT50,10,,,,,,-0.12500000000000006,-0.7499999999999967
WBCIC_MI,WBCIC,MI,2,1,2,EEGNet_homogeneous,PROB50,10,0.7985,0.795173725935147,-0.7499999999999973,0.22500000000000409,0.10350000000000001,,
WBCIC_MI,WBCIC,MI,2,1,2,LiteBN_homogeneous,PROB50,10,0.8029999999999999,0.7925379853875872,-0.8000000000000007,0.5249999999999988,0.1075,,
WBCIC_MI,WBCIC,MI,2,1,2,Heterogeneous_orientation_mean,PROB50,10,0.80325,0.7961559567118701,-0.8999999999999992,0.6250000000000006,0.1255,,
WBCIC_MI,WBCIC,MI,2,1,2,Matched_contrast,PROB50,10,,,,,,-0.12500000000000006,-0.7499999999999967
WBCIC_MI,WBCIC,MI,3,0,1,EEGNet_homogeneous,LOGIT50,10,0.7990000000000002,0.7947463791441786,-0.7500000000000007,0.22499999999999964,0.0905,,
WBCIC_MI,WBCIC,MI,3,0,1,LiteBN_homogeneous,LOGIT50,10,0.8015000000000001,0.7998908587572628,-0.45000000000000034,0.27499999999999913,0.12450000000000001,,
WBCIC_MI,WBCIC,MI,3,0,1,Heterogeneous_orientation_mean,LOGIT50,10,0.80175,0.7982985732094746,-0.6249999999999994,0.4000000000000014,0.126,,
WBCIC_MI,WBCIC,MI,3,0,1,Matched_contrast,LOGIT50,10,,,,,,-0.02499999999999889,-0.7249999999999973
WBCIC_MI,WBCIC,MI,3,0,1,EEGNet_homogeneous,PROB50,10,0.7990000000000002,0.7947463791441786,-0.7500000000000007,0.22499999999999964,0.0905,,
WBCIC_MI,WBCIC,MI,3,0,1,LiteBN_homogeneous,PROB50,10,0.8015000000000001,0.7998908587572628,-0.45000000000000034,0.27499999999999913,0.12450000000000001,,
WBCIC_MI,WBCIC,MI,3,0,1,Heterogeneous_orientation_mean,PROB50,10,0.80175,0.7982985732094746,-0.6249999999999994,0.4000000000000014,0.126,,
WBCIC_MI,WBCIC,MI,3,0,1,Matched_contrast,PROB50,10,,,,,,-0.02499999999999889,-0.7249999999999973
WBCIC_MI,WBCIC,MI,3,0,2,EEGNet_homogeneous,LOGIT50,10,0.8055,0.8011519656005982,-0.7500000000000007,0.47499999999999876,0.0745,,
WBCIC_MI,WBCIC,MI,3,0,2,LiteBN_homogeneous,LOGIT50,10,0.7985,0.7968215518414795,-1.0499999999999998,0.025000000000001642,0.1045,,
WBCIC_MI,WBCIC,MI,3,0,2,Heterogeneous_orientation_mean,LOGIT50,10,0.8037500000000002,0.8017591694293621,-0.8249999999999986,0.4250000000000009,0.12750000000000003,,
WBCIC_MI,WBCIC,MI,3,0,2,Matched_contrast,LOGIT50,10,,,,,,0.07500000000000165,-0.7749999999999984
WBCIC_MI,WBCIC,MI,3,0,2,EEGNet_homogeneous,PROB50,10,0.8055,0.8011519656005982,-0.7500000000000007,0.47499999999999876,0.0745,,
WBCIC_MI,WBCIC,MI,3,0,2,LiteBN_homogeneous,PROB50,10,0.7985,0.7968215518414795,-1.0499999999999998,0.025000000000001642,0.1045,,
WBCIC_MI,WBCIC,MI,3,0,2,Heterogeneous_orientation_mean,PROB50,10,0.8037500000000002,0.8017591694293621,-0.8249999999999986,0.4250000000000009,0.12750000000000003,,
WBCIC_MI,WBCIC,MI,3,0,2,Matched_contrast,PROB50,10,,,,,,0.07500000000000165,-0.7749999999999984
WBCIC_MI,WBCIC,MI,3,1,2,EEGNet_homogeneous,LOGIT50,10,0.804,0.7997337441760792,-1.1102230246251565e-15,0.6999999999999962,0.089,,
WBCIC_MI,WBCIC,MI,3,1,2,LiteBN_homogeneous,LOGIT50,10,0.8135,0.8097554527174877,0.04999999999999889,0.8499999999999984,0.10900000000000001,,
WBCIC_MI,WBCIC,MI,3,1,2,Heterogeneous_orientation_mean,LOGIT50,10,0.8082499999999999,0.8044009841110332,-0.425000000000001,0.7249999999999984,0.12349999999999998,,
WBCIC_MI,WBCIC,MI,3,1,2,Matched_contrast,LOGIT50,10,,,,,,-0.45,-1.0250000000000004
WBCIC_MI,WBCIC,MI,3,1,2,EEGNet_homogeneous,PROB50,10,0.804,0.7997337441760792,-1.1102230246251565e-15,0.6999999999999962,0.089,,
WBCIC_MI,WBCIC,MI,3,1,2,LiteBN_homogeneous,PROB50,10,0.8135,0.8097554527174877,0.04999999999999889,0.8499999999999984,0.10900000000000001,,
WBCIC_MI,WBCIC,MI,3,1,2,Heterogeneous_orientation_mean,PROB50,10,0.8082499999999999,0.8044009841110332,-0.425000000000001,0.7249999999999984,0.12349999999999998,,
WBCIC_MI,WBCIC,MI,3,1,2,Matched_contrast,PROB50,10,,,,,,-0.45,-1.0250000000000004
WBCIC_MI,WBCIC,MI,4,0,1,EEGNet_homogeneous,LOGIT50,10,0.805,0.8024198313052056,-1.1102230246251565e-15,0.8750000000000012,0.0895,,
WBCIC_MI,WBCIC,MI,4,0,1,LiteBN_homogeneous,LOGIT50,10,0.8,0.79866846995445,-0.4999999999999999,0.4749999999999999,0.1085,,
WBCIC_MI,WBCIC,MI,4,0,1,Heterogeneous_orientation_mean,LOGIT50,10,0.8035,0.8016512591745991,-0.7499999999999998,0.7750000000000006,0.131,,
WBCIC_MI,WBCIC,MI,4,0,1,Matched_contrast,LOGIT50,10,,,,,,-0.4999999999999994,-1.3499999999999992
WBCIC_MI,WBCIC,MI,4,0,1,EEGNet_homogeneous,PROB50,10,0.805,0.8024198313052056,-1.1102230246251565e-15,0.8750000000000012,0.0895,,
WBCIC_MI,WBCIC,MI,4,0,1,LiteBN_homogeneous,PROB50,10,0.8,0.79866846995445,-0.4999999999999999,0.4749999999999999,0.1085,,
WBCIC_MI,WBCIC,MI,4,0,1,Heterogeneous_orientation_mean,PROB50,10,0.8035,0.8016512591745991,-0.7499999999999998,0.7750000000000006,0.131,,
WBCIC_MI,WBCIC,MI,4,0,1,Matched_contrast,PROB50,10,,,,,,-0.4999999999999994,-1.3499999999999992
WBCIC_MI,WBCIC,MI,4,0,2,EEGNet_homogeneous,LOGIT50,10,0.805,0.8013112864054321,0.0,0.6749999999999989,0.0905,,
WBCIC_MI,WBCIC,MI,4,0,2,LiteBN_homogeneous,LOGIT50,10,0.8025,0.801323444422845,-0.6500000000000039,0.7749999999999977,0.11950000000000001,,
WBCIC_MI,WBCIC,MI,4,0,2,Heterogeneous_orientation_mean,LOGIT50,10,0.80175,0.8003854066613085,-0.9000000000000004,0.5249999999999997,0.129,,
WBCIC_MI,WBCIC,MI,4,0,2,Matched_contrast,LOGIT50,10,,,,,,-0.5749999999999984,-1.6999999999999986
WBCIC_MI,WBCIC,MI,4,0,2,EEGNet_homogeneous,PROB50,10,0.805,0.8013112864054321,0.0,0.6749999999999989,0.0905,,
WBCIC_MI,WBCIC,MI,4,0,2,LiteBN_homogeneous,PROB50,10,0.8025,0.801323444422845,-0.6500000000000039,0.7749999999999977,0.11950000000000001,,
WBCIC_MI,WBCIC,MI,4,0,2,Heterogeneous_orientation_mean,PROB50,10,0.80175,0.8003854066613085,-0.9000000000000004,0.5249999999999997,0.129,,
WBCIC_MI,WBCIC,MI,4,0,2,Matched_contrast,PROB50,10,,,,,,-0.5749999999999984,-1.6999999999999986
WBCIC_MI,WBCIC,MI,4,1,2,EEGNet_homogeneous,LOGIT50,10,0.8035,0.7998215981600578,-0.3000000000000014,0.40000000000000036,0.087,,
WBCIC_MI,WBCIC,MI,4,1,2,LiteBN_homogeneous,LOGIT50,10,0.8085000000000001,0.8064117322581662,-0.4000000000000014,0.5999999999999982,0.099,,
WBCIC_MI,WBCIC,MI,4,1,2,Heterogeneous_orientation_mean,LOGIT50,10,0.8029999999999999,0.8004270376749885,-1.0000000000000007,0.19999999999999998,0.11399999999999999,,
WBCIC_MI,WBCIC,MI,4,1,2,Matched_contrast,LOGIT50,10,,,,,,-0.6499999999999991,-1.2500000000000018
WBCIC_MI,WBCIC,MI,4,1,2,EEGNet_homogeneous,PROB50,10,0.8035,0.7998215981600578,-0.3000000000000014,0.40000000000000036,0.087,,
WBCIC_MI,WBCIC,MI,4,1,2,LiteBN_homogeneous,PROB50,10,0.8085000000000001,0.8064117322581662,-0.4000000000000014,0.5999999999999982,0.099,,
WBCIC_MI,WBCIC,MI,4,1,2,Heterogeneous_orientation_mean,PROB50,10,0.8029999999999999,0.8004270376749885,-1.0000000000000007,0.19999999999999998,0.11399999999999999,,
WBCIC_MI,WBCIC,MI,4,1,2,Matched_contrast,PROB50,10,,,,,,-0.6499999999999991,-1.2500000000000018
OpenBMI_ERP,OpenBMI,ERP,0,0,1,EEGNet_homogeneous,LOGIT50,14,0.8566666666666667,0.8053446070429667,-0.12987012987013308,0.46320346320345823,0.08398268398268398,,
OpenBMI_ERP,OpenBMI,ERP,0,0,1,LiteBN_homogeneous,LOGIT50,14,0.8538744588744589,0.8081733682195521,0.0411255411255402,0.5952380952380947,0.0857142857142857,,
OpenBMI_ERP,OpenBMI,ERP,0,0,1,Heterogeneous_orientation_mean,LOGIT50,14,0.8574025974025975,0.8114532998915596,0.07467532467532377,0.7424242424242417,0.10277777777777777,,
OpenBMI_ERP,OpenBMI,ERP,0,0,1,Matched_contrast,LOGIT50,14,,,,,,0.1190476190476202,-0.18073593073593092
OpenBMI_ERP,OpenBMI,ERP,0,0,1,EEGNet_homogeneous,PROB50,14,0.8566666666666667,0.8053446070429667,-0.12987012987013308,0.46320346320345823,0.08398268398268398,,
OpenBMI_ERP,OpenBMI,ERP,0,0,1,LiteBN_homogeneous,PROB50,14,0.8538744588744589,0.8081733682195521,0.0411255411255402,0.5952380952380947,0.0857142857142857,,
OpenBMI_ERP,OpenBMI,ERP,0,0,1,Heterogeneous_orientation_mean,PROB50,14,0.8574025974025975,0.8114532998915596,0.07467532467532377,0.7424242424242417,0.10277777777777777,,
OpenBMI_ERP,OpenBMI,ERP,0,0,1,Matched_contrast,PROB50,14,,,,,,0.1190476190476202,-0.18073593073593092
OpenBMI_ERP,OpenBMI,ERP,0,0,2,EEGNet_homogeneous,LOGIT50,14,0.8586580086580086,0.8129940066479632,0.12770562770562574,0.5725108225108181,0.0734126984126984,,
OpenBMI_ERP,OpenBMI,ERP,0,0,2,LiteBN_homogeneous,LOGIT50,14,0.8575324675324676,0.80755726758601,-0.025974025974025348,0.655844155844158,0.08787878787878789,,
OpenBMI_ERP,OpenBMI,ERP,0,0,2,Heterogeneous_orientation_mean,LOGIT50,14,0.8613744588744586,0.815043098693821,0.30086580086579967,0.9420995670995668,0.1011002886002886,,
OpenBMI_ERP,OpenBMI,ERP,0,0,2,Matched_contrast,LOGIT50,14,,,,,,0.24999999999999942,-0.2294372294372313
OpenBMI_ERP,OpenBMI,ERP,0,0,2,EEGNet_homogeneous,PROB50,14,0.8586580086580086,0.8129940066479632,0.12770562770562574,0.5725108225108181,0.0734126984126984,,
OpenBMI_ERP,OpenBMI,ERP,0,0,2,LiteBN_homogeneous,PROB50,14,0.8575324675324676,0.80755726758601,-0.025974025974025348,0.655844155844158,0.08787878787878789,,
OpenBMI_ERP,OpenBMI,ERP,0,0,2,Heterogeneous_orientation_mean,PROB50,14,0.8613744588744586,0.815043098693821,0.30086580086579967,0.9420995670995668,0.1011002886002886,,
OpenBMI_ERP,OpenBMI,ERP,0,0,2,Matched_contrast,PROB50,14,,,,,,0.24999999999999942,-0.2294372294372313
OpenBMI_ERP,OpenBMI,ERP,0,1,2,EEGNet_homogeneous,LOGIT50,14,0.856904761904762,0.8064069368960357,-0.04545454545454614,0.5119047619047618,0.08726551226551227,,
OpenBMI_ERP,OpenBMI,ERP,0,1,2,LiteBN_homogeneous,LOGIT50,14,0.858961038961039,0.8165929213493343,0.06277056277056278,0.5086580086580098,0.07950937950937952,,
OpenBMI_ERP,OpenBMI,ERP,0,1,2,Heterogeneous_orientation_mean,LOGIT50,14,0.8639285714285715,0.8203340406166543,0.39069264069264065,1.1098484848484849,0.0994047619047619,,
OpenBMI_ERP,OpenBMI,ERP,0,1,2,Matched_contrast,LOGIT50,14,,,,,,0.38203463203463234,0.0811688311688311
OpenBMI_ERP,OpenBMI,ERP,0,1,2,EEGNet_homogeneous,PROB50,14,0.856904761904762,0.8064069368960357,-0.04545454545454614,0.5119047619047618,0.08726551226551227,,
OpenBMI_ERP,OpenBMI,ERP,0,1,2,LiteBN_homogeneous,PROB50,14,0.858961038961039,0.8165929213493343,0.06277056277056278,0.5086580086580098,0.07950937950937952,,
OpenBMI_ERP,OpenBMI,ERP,0,1,2,Heterogeneous_orientation_mean,PROB50,14,0.8639285714285715,0.8203340406166543,0.39069264069264065,1.1098484848484849,0.0994047619047619,,
OpenBMI_ERP,OpenBMI,ERP,0,1,2,Matched_contrast,PROB50,14,,,,,,0.38203463203463234,0.0811688311688311
OpenBMI_ERP,OpenBMI,ERP,1,0,1,EEGNet_homogeneous,LOGIT50,14,0.8501082251082251,0.8008681236032208,-0.3917748917748899,0.7770562770562784,0.09502164502164502,,
OpenBMI_ERP,OpenBMI,ERP,1,0,1,LiteBN_homogeneous,LOGIT50,14,0.856147186147186,0.812664582223034,0.06709956709956873,0.6991341991342016,0.08939393939393939,,
OpenBMI_ERP,OpenBMI,ERP,1,0,1,Heterogeneous_orientation_mean,LOGIT50,14,0.8564826839826839,0.8113758727632303,0.35714285714285826,1.073593073593074,0.10436507936507937,,
OpenBMI_ERP,OpenBMI,ERP,1,0,1,Matched_contrast,LOGIT50,14,,,,,,0.5194805194805189,0.19480519480519448
OpenBMI_ERP,OpenBMI,ERP,1,0,1,EEGNet_homogeneous,PROB50,14,0.8501082251082251,0.8008681236032208,-0.3917748917748899,0.7770562770562784,0.09502164502164502,,
OpenBMI_ERP,OpenBMI,ERP,1,0,1,LiteBN_homogeneous,PROB50,14,0.856147186147186,0.812664582223034,0.06709956709956873,0.6991341991342016,0.08939393939393939,,
OpenBMI_ERP,OpenBMI,ERP,1,0,1,Heterogeneous_orientation_mean,PROB50,14,0.8564826839826839,0.8113758727632303,0.35714285714285826,1.073593073593074,0.10436507936507937,,
OpenBMI_ERP,OpenBMI,ERP,1,0,1,Matched_contrast,PROB50,14,,,,,,0.5194805194805189,0.19480519480519448
OpenBMI_ERP,OpenBMI,ERP,1,0,2,EEGNet_homogeneous,LOGIT50,14,0.8553246753246754,0.8135575500078801,-0.07142857142856911,0.6017316017316023,0.0746031746031746,,
OpenBMI_ERP,OpenBMI,ERP,1,0,2,LiteBN_homogeneous,LOGIT50,14,0.8548268398268399,0.8132835728221773,0.12770562770562893,0.6352813852813857,0.08235930735930737,,
OpenBMI_ERP,OpenBMI,ERP,1,0,2,Heterogeneous_orientation_mean,LOGIT50,14,0.8588961038961039,0.8192100017721236,0.34740259740259827,1.0005411255411256,0.10091991341991342,,
OpenBMI_ERP,OpenBMI,ERP,1,0,2,Matched_contrast,LOGIT50,14,,,,,,0.3192640692640683,-0.005411255411257231
OpenBMI_ERP,OpenBMI,ERP,1,0,2,EEGNet_homogeneous,PROB50,14,0.8553246753246754,0.8135575500078801,-0.07142857142856911,0.6017316017316023,0.0746031746031746,,
OpenBMI_ERP,OpenBMI,ERP,1,0,2,LiteBN_homogeneous,PROB50,14,0.8548268398268399,0.8132835728221773,0.12770562770562893,0.6352813852813857,0.08235930735930737,,
OpenBMI_ERP,OpenBMI,ERP,1,0,2,Heterogeneous_orientation_mean,PROB50,14,0.8588961038961039,0.8192100017721236,0.34740259740259827,1.0005411255411256,0.10091991341991342,,
OpenBMI_ERP,OpenBMI,ERP,1,0,2,Matched_contrast,PROB50,14,,,,,,0.3192640692640683,-0.005411255411257231
OpenBMI_ERP,OpenBMI,ERP,1,1,2,EEGNet_homogeneous,LOGIT50,14,0.8449134199134198,0.7954904518377904,-0.1320346320346317,0.729437229437228,0.09126984126984126,,
OpenBMI_ERP,OpenBMI,ERP,1,1,2,LiteBN_homogeneous,LOGIT50,14,0.8528354978354978,0.8078727304065293,-0.3917748917748915,0.22835497835497764,0.0812049062049062,,
OpenBMI_ERP,OpenBMI,ERP,1,1,2,Heterogeneous_orientation_mean,LOGIT50,14,0.8525,0.8070025543615102,0.06060606060606139,0.8414502164502171,0.10193001443001444,,
OpenBMI_ERP,OpenBMI,ERP,1,1,2,Matched_contrast,LOGIT50,14,,,,,,0.32251082251082297,3.9650822308041307e-16
OpenBMI_ERP,OpenBMI,ERP,1,1,2,EEGNet_homogeneous,PROB50,14,0.8449134199134198,0.7954904518377904,-0.1320346320346317,0.729437229437228,0.09126984126984126,,
OpenBMI_ERP,OpenBMI,ERP,1,1,2,LiteBN_homogeneous,PROB50,14,0.8528354978354978,0.8078727304065293,-0.3917748917748915,0.22835497835497764,0.0812049062049062,,
OpenBMI_ERP,OpenBMI,ERP,1,1,2,Heterogeneous_orientation_mean,PROB50,14,0.8525,0.8070025543615102,0.06060606060606139,0.8414502164502171,0.10193001443001444,,
OpenBMI_ERP,OpenBMI,ERP,1,1,2,Matched_contrast,PROB50,14,,,,,,0.32251082251082297,3.9650822308041307e-16
OpenBMI_ERP,OpenBMI,ERP,2,0,1,EEGNet_homogeneous,LOGIT50,14,0.8547619047619046,0.824475215427855,-0.07575757575757505,0.3084415584415578,0.06352813852813854,,
OpenBMI_ERP,OpenBMI,ERP,2,0,1,LiteBN_homogeneous,LOGIT50,14,0.8488528138528137,0.8180085404945833,-0.3095238095238079,0.5822510822510841,0.07582972582972582,,
OpenBMI_ERP,OpenBMI,ERP,2,0,1,Heterogeneous_orientation_mean,LOGIT50,14,0.8540909090909089,0.8245503705082442,-0.2359307359307347,0.6737012987013002,0.08674242424242425,,
OpenBMI_ERP,OpenBMI,ERP,2,0,1,Matched_contrast,LOGIT50,14,,,,,,-0.043290043290043156,-0.461038961038962
OpenBMI_ERP,OpenBMI,ERP,2,0,1,EEGNet_homogeneous,PROB50,14,0.8547619047619046,0.824475215427855,-0.07575757575757505,0.3084415584415578,0.06352813852813854,,
OpenBMI_ERP,OpenBMI,ERP,2,0,1,LiteBN_homogeneous,PROB50,14,0.8488528138528137,0.8180085404945833,-0.3095238095238079,0.5822510822510841,0.07582972582972582,,
OpenBMI_ERP,OpenBMI,ERP,2,0,1,Heterogeneous_orientation_mean,PROB50,14,0.8540909090909089,0.8245503705082442,-0.2359307359307347,0.6737012987013002,0.08674242424242425,,
OpenBMI_ERP,OpenBMI,ERP,2,0,1,Matched_contrast,PROB50,14,,,,,,-0.043290043290043156,-0.461038961038962
OpenBMI_ERP,OpenBMI,ERP,2,0,2,EEGNet_homogeneous,LOGIT50,14,0.853116883116883,0.8352442270938089,-0.14718614718614814,0.5681818181818176,0.06093073593073593,,
OpenBMI_ERP,OpenBMI,ERP,2,0,2,LiteBN_homogeneous,LOGIT50,14,0.8515367965367967,0.8261122334099219,-0.38744588744588554,0.419913419913421,0.07417027417027418,,
OpenBMI_ERP,OpenBMI,ERP,2,0,2,Heterogeneous_orientation_mean,LOGIT50,14,0.8542207792207793,0.8327293750027883,-0.09523809523809387,0.6834415584415595,0.07761544011544011,,
OpenBMI_ERP,OpenBMI,ERP,2,0,2,Matched_contrast,LOGIT50,14,,,,,,0.17207792207792297,-0.25541125541125503
OpenBMI_ERP,OpenBMI,ERP,2,0,2,EEGNet_homogeneous,PROB50,14,0.853116883116883,0.8352442270938089,-0.14718614718614814,0.5681818181818176,0.06093073593073593,,
OpenBMI_ERP,OpenBMI,ERP,2,0,2,LiteBN_homogeneous,PROB50,14,0.8515367965367967,0.8261122334099219,-0.38744588744588554,0.419913419913421,0.07417027417027418,,
OpenBMI_ERP,OpenBMI,ERP,2,0,2,Heterogeneous_orientation_mean,PROB50,14,0.8542207792207793,0.8327293750027883,-0.09523809523809387,0.6834415584415595,0.07761544011544011,,
OpenBMI_ERP,OpenBMI,ERP,2,0,2,Matched_contrast,PROB50,14,,,,,,0.17207792207792297,-0.25541125541125503
OpenBMI_ERP,OpenBMI,ERP,2,1,2,EEGNet_homogeneous,LOGIT50,14,0.8534632034632033,0.8353901677828338,-0.06493506493506691,0.5822510822510808,0.06681096681096681,,
OpenBMI_ERP,OpenBMI,ERP,2,1,2,LiteBN_homogeneous,LOGIT50,14,0.8514935064935064,0.8150803887180496,-0.10606060606060397,0.54761904761905,0.0756132756132756,,
OpenBMI_ERP,OpenBMI,ERP,2,1,2,Heterogeneous_orientation_mean,LOGIT50,14,0.8561580086580086,0.8289789261023112,0.2077922077922091,0.932900432900435,0.08816738816738816,,
OpenBMI_ERP,OpenBMI,ERP,2,1,2,Matched_contrast,LOGIT50,14,,,,,,0.2932900432900446,-0.22077922077921905
OpenBMI_ERP,OpenBMI,ERP,2,1,2,EEGNet_homogeneous,PROB50,14,0.8534632034632033,0.8353901677828338,-0.06493506493506691,0.5822510822510808,0.06681096681096681,,
OpenBMI_ERP,OpenBMI,ERP,2,1,2,LiteBN_homogeneous,PROB50,14,0.8514935064935064,0.8150803887180496,-0.10606060606060397,0.54761904761905,0.0756132756132756,,
OpenBMI_ERP,OpenBMI,ERP,2,1,2,Heterogeneous_orientation_mean,PROB50,14,0.8561580086580086,0.8289789261023112,0.2077922077922091,0.932900432900435,0.08816738816738816,,
OpenBMI_ERP,OpenBMI,ERP,2,1,2,Matched_contrast,PROB50,14,,,,,,0.2932900432900446,-0.22077922077921905
OpenBMI_ERP,OpenBMI,ERP,3,0,1,EEGNet_homogeneous,LOGIT50,14,0.8566450216450218,0.8087352714272307,-0.2445887445887426,0.3008658008658032,0.06969696969696969,,
OpenBMI_ERP,OpenBMI,ERP,3,0,1,LiteBN_homogeneous,LOGIT50,14,0.8552813852813851,0.8138756047562861,0.43939393939393784,1.0746753246753233,0.08459595959595959,,
OpenBMI_ERP,OpenBMI,ERP,3,0,1,Heterogeneous_orientation_mean,LOGIT50,14,0.8591883116883118,0.8163331797205499,0.29545454545454597,1.0102813852813841,0.09680735930735931,,
OpenBMI_ERP,OpenBMI,ERP,3,0,1,Matched_contrast,LOGIT50,14,,,,,,0.1980519480519483,-0.37554112554112545
OpenBMI_ERP,OpenBMI,ERP,3,0,1,EEGNet_homogeneous,PROB50,14,0.8566450216450218,0.8087352714272307,-0.2445887445887426,0.3008658008658032,0.06969696969696969,,
OpenBMI_ERP,OpenBMI,ERP,3,0,1,LiteBN_homogeneous,PROB50,14,0.8552813852813851,0.8138756047562861,0.43939393939393784,1.0746753246753233,0.08459595959595959,,
OpenBMI_ERP,OpenBMI,ERP,3,0,1,Heterogeneous_orientation_mean,PROB50,14,0.8591883116883118,0.8163331797205499,0.29545454545454597,1.0102813852813841,0.09680735930735931,,
OpenBMI_ERP,OpenBMI,ERP,3,0,1,Matched_contrast,PROB50,14,,,,,,0.1980519480519483,-0.37554112554112545
OpenBMI_ERP,OpenBMI,ERP,3,0,2,EEGNet_homogeneous,LOGIT50,14,0.8591774891774892,0.8202878067155647,0.028138528138527925,0.8084415584415591,0.0718975468975469,,
OpenBMI_ERP,OpenBMI,ERP,3,0,2,LiteBN_homogeneous,LOGIT50,14,0.8573160173160173,0.8165470397759754,-0.10389610389610536,0.5530303030303021,0.07795815295815296,,
OpenBMI_ERP,OpenBMI,ERP,3,0,2,Heterogeneous_orientation_mean,LOGIT50,14,0.8603030303030302,0.8221723701449845,0.34415584415584405,0.8863636363636351,0.09325396825396826,,
