seed,task,dataset,fold,subject_id,method,BA,macro_F1,accuracy,trials,checkpoint_sha256,normalizer_sha256,baseline_reused
1,OpenBMI_ERP,OpenBMI,2,30,LiteBN_XS,0.916969696969697,0.8545908818833221,0.906060606060606,1980,674b5aebdce756eb95ca2df2a8d2462d3fe4a925ca9961f545a9d1289c4be98c,d58614d92d36fe84a3e6a2cc077409586c3c85e039c41e6ea925ec45069a822a,False
1,OpenBMI_ERP,OpenBMI,2,48,LiteBN_BASELINE,0.7827272727272727,0.7462145058752033,0.8398989898989899,1980,4624b15943e37715aaa45834d6e04a07e290355a7ec552a795bd1dd345bc0f68,d58614d92d36fe84a3e6a2cc077409586c3c85e039c41e6ea925ec45069a822a,True
1,OpenBMI_ERP,OpenBMI,2,48,LiteBN_XS,0.8118181818181818,0.773711432660666,0.8580808080808081,1980,674b5aebdce756eb95ca2df2a8d2462d3fe4a925ca9961f545a9d1289c4be98c,d58614d92d36fe84a3e6a2cc077409586c3c85e039c41e6ea925ec45069a822a,False
1,OpenBMI_ERP,OpenBMI,2,50,LiteBN_BASELINE,0.5033333333333333,0.5027669914149239,0.7095959595959596,1980,4624b15943e37715aaa45834d6e04a07e290355a7ec552a795bd1dd345bc0f68,d58614d92d36fe84a3e6a2cc077409586c3c85e039c41e6ea925ec45069a822a,True
1,OpenBMI_ERP,OpenBMI,2,50,LiteBN_XS,0.526969696969697,0.5281388015632107,0.7732323232323233,1980,674b5aebdce756eb95ca2df2a8d2462d3fe4a925ca9961f545a9d1289c4be98c,d58614d92d36fe84a3e6a2cc077409586c3c85e039c41e6ea925ec45069a822a,False
1,OpenBMI_ERP,OpenBMI,2,52,LiteBN_BASELINE,0.7972727272727272,0.7837099391560818,0.8742424242424243,1980,4624b15943e37715aaa45834d6e04a07e290355a7ec552a795bd1dd345bc0f68,d58614d92d36fe84a3e6a2cc077409586c3c85e039c41e6ea925ec45069a822a,True
1,OpenBMI_ERP,OpenBMI,2,52,LiteBN_XS,0.85,0.8160335084502341,0.8873737373737374,1980,674b5aebdce756eb95ca2df2a8d2462d3fe4a925ca9961f545a9d1289c4be98c,d58614d92d36fe84a3e6a2cc077409586c3c85e039c41e6ea925ec45069a822a,False
1,OpenBMI_ERP,OpenBMI,2,8,LiteBN_BASELINE,0.7457575757575757,0.7305960707715526,0.8409090909090909,1980,4624b15943e37715aaa45834d6e04a07e290355a7ec552a795bd1dd345bc0f68,d58614d92d36fe84a3e6a2cc077409586c3c85e039c41e6ea925ec45069a822a,True
1,OpenBMI_ERP,OpenBMI,2,8,LiteBN_XS,0.7787878787878788,0.7424620172273666,0.8373737373737373,1980,674b5aebdce756eb95ca2df2a8d2462d3fe4a925ca9961f545a9d1289c4be98c,d58614d92d36fe84a3e6a2cc077409586c3c85e039c41e6ea925ec45069a822a,False
1,OpenBMI_ERP,OpenBMI,3,10,LiteBN_BASELINE,0.8051515151515152,0.762921825712582,0.848989898989899,1980,78c3e60a5415db83b1f3ad07e6abf15072aa74126ecaa58a978264db280106bc,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341,True
1,OpenBMI_ERP,OpenBMI,3,10,LiteBN_XS,0.8090909090909091,0.7981651376146789,0.8838383838383839,1980,1263c668e1346d5173619fad3b591da8858cec5cef05e7b73521895ee6e5d10c,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341,False
1,OpenBMI_ERP,OpenBMI,3,16,LiteBN_BASELINE,0.7778787878787878,0.756542634821185,0.854040404040404,1980,78c3e60a5415db83b1f3ad07e6abf15072aa74126ecaa58a978264db280106bc,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341,True
1,OpenBMI_ERP,OpenBMI,3,16,LiteBN_XS,0.8178787878787879,0.8106920776964169,0.8924242424242425,1980,1263c668e1346d5173619fad3b591da8858cec5cef05e7b73521895ee6e5d10c,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341,False
1,OpenBMI_ERP,OpenBMI,3,19,LiteBN_BASELINE,0.9545454545454546,0.9068129124308899,0.9424242424242424,1980,78c3e60a5415db83b1f3ad07e6abf15072aa74126ecaa58a978264db280106bc,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341,True
1,OpenBMI_ERP,OpenBMI,3,19,LiteBN_XS,0.9621212121212122,0.911347131721107,0.944949494949495,1980,1263c668e1346d5173619fad3b591da8858cec5cef05e7b73521895ee6e5d10c,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341,False
1,OpenBMI_ERP,OpenBMI,3,22,LiteBN_BASELINE,0.9190909090909091,0.8638924163980333,0.9136363636363637,1980,78c3e60a5415db83b1f3ad07e6abf15072aa74126ecaa58a978264db280106bc,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341,True
1,OpenBMI_ERP,OpenBMI,3,22,LiteBN_XS,0.9372727272727273,0.9145798607706638,0.95,1980,1263c668e1346d5173619fad3b591da8858cec5cef05e7b73521895ee6e5d10c,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341,False
1,OpenBMI_ERP,OpenBMI,3,27,LiteBN_BASELINE,0.9666666666666667,0.922373796944,0.9525252525252526,1980,78c3e60a5415db83b1f3ad07e6abf15072aa74126ecaa58a978264db280106bc,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341,True
1,OpenBMI_ERP,OpenBMI,3,27,LiteBN_XS,0.9657575757575758,0.9258130693105987,0.955050505050505,1980,1263c668e1346d5173619fad3b591da8858cec5cef05e7b73521895ee6e5d10c,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341,False
1,OpenBMI_ERP,OpenBMI,3,34,LiteBN_BASELINE,0.8903030303030304,0.7975721418430666,0.8575757575757575,1980,78c3e60a5415db83b1f3ad07e6abf15072aa74126ecaa58a978264db280106bc,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341,True
