dataset,role,fold,seed,subject,method,recipe,BA,macro_F1,future_session_used_for_fit,future_labels_used_for_fit,matched_subject,assigned_subject
OpenBMI,outcome,4,2,8,single_session,pda_r1_lx0.5_lp0.01,0.45,0.41927990708478513,False,False,,
OpenBMI,outcome,4,2,8,mean_pooled,pda_r1_lx0.5_lp0.01,0.5,0.45054945054945056,False,False,,
OpenBMI,outcome,4,2,8,no_crossfit,pda_r1_lx0.5_lp0.01,0.46,0.4375,False,False,,
OpenBMI,outcome,4,2,8,crossfit_mean,pda_r1_lx0.5_lp0.01,0.5,0.45054945054945056,False,False,,
OpenBMI,outcome,4,2,8,full_pda,pda_r1_lx0.5_lp0.01,0.5,0.46943972835314096,False,False,,
OpenBMI,outcome,4,2,8,correct_adapter,pda_r1_lx0.5_lp0.01,0.5,0.46943972835314096,False,False,,
OpenBMI,outcome,4,2,8,wrong_adapter,pda_r1_lx0.5_lp0.01,0.81,0.8084484323016433,False,False,3,
OpenBMI,outcome,4,2,8,shuffled_adapter,pda_r1_lx0.5_lp0.01,0.79,0.7889659330720531,False,False,,11
OpenBMI,outcome,4,2,11,population,pda_r1_lx0.5_lp0.01,0.69,0.6897207486738064,False,False,,
OpenBMI,outcome,4,2,11,intercept_only,pda_r1_lx0.5_lp0.01,0.65,0.6419437340153453,False,False,,
OpenBMI,outcome,4,2,11,ordinary_adapter,pda_r1_lx0.5_lp0.01,0.62,0.6041666666666667,False,False,,
OpenBMI,outcome,4,2,11,single_session,pda_r1_lx0.5_lp0.01,0.65,0.6471418489767113,False,False,,
OpenBMI,outcome,4,2,11,mean_pooled,pda_r1_lx0.5_lp0.01,0.6,0.5604395604395604,False,False,,
OpenBMI,outcome,4,2,11,no_crossfit,pda_r1_lx0.5_lp0.01,0.63,0.6093337556752191,False,False,,
OpenBMI,outcome,4,2,11,crossfit_mean,pda_r1_lx0.5_lp0.01,0.6,0.5604395604395604,False,False,,
OpenBMI,outcome,4,2,11,full_pda,pda_r1_lx0.5_lp0.01,0.61,0.5793334052421529,False,False,,
OpenBMI,outcome,4,2,11,correct_adapter,pda_r1_lx0.5_lp0.01,0.61,0.5793334052421529,False,False,,
OpenBMI,outcome,4,2,11,wrong_adapter,pda_r1_lx0.5_lp0.01,0.65,0.6457131288591963,False,False,28,
OpenBMI,outcome,4,2,11,shuffled_adapter,pda_r1_lx0.5_lp0.01,0.65,0.6368917937545389,False,False,,27
OpenBMI,outcome,4,2,27,population,pda_r1_lx0.5_lp0.01,0.84,0.8383838383838383,False,False,,
OpenBMI,outcome,4,2,27,intercept_only,pda_r1_lx0.5_lp0.01,0.8600000000000001,0.8594941790445605,False,False,,
OpenBMI,outcome,4,2,27,ordinary_adapter,pda_r1_lx0.5_lp0.01,0.8300000000000001,0.8291628982011858,False,False,,
OpenBMI,outcome,4,2,27,single_session,pda_r1_lx0.5_lp0.01,0.82,0.8173701298701299,False,False,,
OpenBMI,outcome,4,2,27,mean_pooled,pda_r1_lx0.5_lp0.01,0.86,0.859775641025641,False,False,,
OpenBMI,outcome,4,2,27,no_crossfit,pda_r1_lx0.5_lp0.01,0.88,0.8799519807923168,False,False,,
OpenBMI,outcome,4,2,27,crossfit_mean,pda_r1_lx0.5_lp0.01,0.86,0.859775641025641,False,False,,
OpenBMI,outcome,4,2,27,full_pda,pda_r1_lx0.5_lp0.01,0.85,0.8498648783905515,False,False,,
OpenBMI,outcome,4,2,27,correct_adapter,pda_r1_lx0.5_lp0.01,0.85,0.8498648783905515,False,False,,
OpenBMI,outcome,4,2,27,wrong_adapter,pda_r1_lx0.5_lp0.01,0.8,0.797979797979798,False,False,28,
OpenBMI,outcome,4,2,27,shuffled_adapter,pda_r1_lx0.5_lp0.01,0.8,0.797979797979798,False,False,,28
OpenBMI,outcome,4,2,28,population,pda_r1_lx0.5_lp0.01,0.88,0.8782467532467533,False,False,,
OpenBMI,outcome,4,2,28,intercept_only,pda_r1_lx0.5_lp0.01,0.8200000000000001,0.8139727159983464,False,False,,
OpenBMI,outcome,4,2,28,ordinary_adapter,pda_r1_lx0.5_lp0.01,0.63,0.5713127099988413,False,False,,
OpenBMI,outcome,4,2,28,single_session,pda_r1_lx0.5_lp0.01,0.66,0.6155585707824514,False,False,,
OpenBMI,outcome,4,2,28,mean_pooled,pda_r1_lx0.5_lp0.01,0.8,0.7916666666666667,False,False,,
OpenBMI,outcome,4,2,28,no_crossfit,pda_r1_lx0.5_lp0.01,0.78,0.7688104245481295,False,False,,
OpenBMI,outcome,4,2,28,crossfit_mean,pda_r1_lx0.5_lp0.01,0.8,0.7916666666666667,False,False,,
OpenBMI,outcome,4,2,28,full_pda,pda_r1_lx0.5_lp0.01,0.8,0.7916666666666667,False,False,,
OpenBMI,outcome,4,2,28,correct_adapter,pda_r1_lx0.5_lp0.01,0.8,0.7916666666666667,False,False,,
OpenBMI,outcome,4,2,28,wrong_adapter,pda_r1_lx0.5_lp0.01,0.94,0.9399038461538461,False,False,27,
OpenBMI,outcome,4,2,28,shuffled_adapter,pda_r1_lx0.5_lp0.01,0.88,0.8787878787878788,False,False,,30
OpenBMI,outcome,4,2,30,population,pda_r1_lx0.5_lp0.01,0.62,0.6124031007751938,False,False,,
OpenBMI,outcome,4,2,30,intercept_only,pda_r1_lx0.5_lp0.01,0.6900000000000001,0.6726850385386971,False,False,,
OpenBMI,outcome,4,2,30,ordinary_adapter,pda_r1_lx0.5_lp0.01,0.7,0.6782496782496783,False,False,,
OpenBMI,outcome,4,2,30,single_session,pda_r1_lx0.5_lp0.01,0.54,0.4165398274987316,False,False,,
OpenBMI,outcome,4,2,30,mean_pooled,pda_r1_lx0.5_lp0.01,0.69,0.6874684948079444,False,False,,
OpenBMI,outcome,4,2,30,no_crossfit,pda_r1_lx0.5_lp0.01,0.71,0.6906666666666667,False,False,,
OpenBMI,outcome,4,2,30,crossfit_mean,pda_r1_lx0.5_lp0.01,0.69,0.6874684948079444,False,False,,
OpenBMI,outcome,4,2,30,full_pda,pda_r1_lx0.5_lp0.01,0.69,0.6874684948079444,False,False,,
OpenBMI,outcome,4,2,30,correct_adapter,pda_r1_lx0.5_lp0.01,0.69,0.6874684948079444,False,False,,
OpenBMI,outcome,4,2,30,wrong_adapter,pda_r1_lx0.5_lp0.01,0.6799999999999999,0.6736026111791106,False,False,3,
OpenBMI,outcome,4,2,30,shuffled_adapter,pda_r1_lx0.5_lp0.01,0.5800000000000001,0.525101763907734,False,False,,38
OpenBMI,outcome,4,2,38,population,pda_r1_lx0.5_lp0.01,0.69,0.6884735202492211,False,False,,
OpenBMI,outcome,4,2,38,intercept_only,pda_r1_lx0.5_lp0.01,0.6699999999999999,0.6624040920716112,False,False,,
OpenBMI,outcome,4,2,38,ordinary_adapter,pda_r1_lx0.5_lp0.01,0.5700000000000001,0.5242836596968692,False,False,,
OpenBMI,outcome,4,2,38,single_session,pda_r1_lx0.5_lp0.01,0.6,0.5324918186068257,False,False,,
OpenBMI,outcome,4,2,38,mean_pooled,pda_r1_lx0.5_lp0.01,0.64,0.625,False,False,,
OpenBMI,outcome,4,2,38,no_crossfit,pda_r1_lx0.5_lp0.01,0.69,0.6874684948079444,False,False,,
OpenBMI,outcome,4,2,38,crossfit_mean,pda_r1_lx0.5_lp0.01,0.64,0.625,False,False,,
OpenBMI,outcome,4,2,38,full_pda,pda_r1_lx0.5_lp0.01,0.6599999999999999,0.6510673234811166,False,False,,
OpenBMI,outcome,4,2,38,correct_adapter,pda_r1_lx0.5_lp0.01,0.6599999999999999,0.6510673234811166,False,False,,
OpenBMI,outcome,4,2,38,wrong_adapter,pda_r1_lx0.5_lp0.01,0.64,0.6216897856242118,False,False,52,
OpenBMI,outcome,4,2,38,shuffled_adapter,pda_r1_lx0.5_lp0.01,0.64,0.6216897856242118,False,False,,52
OpenBMI,outcome,4,2,52,population,pda_r1_lx0.5_lp0.01,0.7,0.696969696969697,False,False,,
OpenBMI,outcome,4,2,52,intercept_only,pda_r1_lx0.5_lp0.01,0.75,0.74997499749975,False,False,,
OpenBMI,outcome,4,2,52,ordinary_adapter,pda_r1_lx0.5_lp0.01,0.74,0.74,False,False,,
OpenBMI,outcome,4,2,52,single_session,pda_r1_lx0.5_lp0.01,0.62,0.6006725514922235,False,False,,
OpenBMI,outcome,4,2,52,mean_pooled,pda_r1_lx0.5_lp0.01,0.75,0.74997499749975,False,False,,
OpenBMI,outcome,4,2,52,no_crossfit,pda_r1_lx0.5_lp0.01,0.75,0.7493734335839599,False,False,,
OpenBMI,outcome,4,2,52,crossfit_mean,pda_r1_lx0.5_lp0.01,0.75,0.74997499749975,False,False,,
OpenBMI,outcome,4,2,52,full_pda,pda_r1_lx0.5_lp0.01,0.74,0.74,False,False,,
OpenBMI,outcome,4,2,52,correct_adapter,pda_r1_lx0.5_lp0.01,0.74,0.74,False,False,,
OpenBMI,outcome,4,2,52,wrong_adapter,pda_r1_lx0.5_lp0.01,0.6499999999999999,0.6178622120318812,False,False,38,
OpenBMI,outcome,4,2,52,shuffled_adapter,pda_r1_lx0.5_lp0.01,0.71,0.7064480210547626,False,False,,3
WBCIC,outcome,0,0,1,population,pda_r1_lx0.5_lp0.01,0.94,0.9399759903961584,False,False,,
WBCIC,outcome,0,0,1,intercept_only,pda_r1_lx0.5_lp0.01,0.9199999999999999,0.9196060697417345,False,False,,
WBCIC,outcome,0,0,1,ordinary_adapter,pda_r1_lx0.5_lp0.01,0.9099999999999999,0.9094202898550725,False,False,,
WBCIC,outcome,0,0,1,single_session,pda_r1_lx0.5_lp0.01,0.925,0.9246817805227084,False,False,,
WBCIC,outcome,0,0,1,mean_pooled,pda_r1_lx0.5_lp0.01,0.9099999999999999,0.9094202898550725,False,False,,
WBCIC,outcome,0,0,1,no_crossfit,pda_r1_lx0.5_lp0.01,0.9099999999999999,0.9094202898550725,False,False,,
WBCIC,outcome,0,0,1,crossfit_mean,pda_r1_lx0.5_lp0.01,0.9099999999999999,0.9094202898550725,False,False,,
WBCIC,outcome,0,0,1,full_pda,pda_r1_lx0.5_lp0.01,0.9099999999999999,0.9094202898550725,False,False,,
WBCIC,outcome,0,0,1,correct_adapter,pda_r1_lx0.5_lp0.01,0.9099999999999999,0.9094202898550725,False,False,,
WBCIC,outcome,0,0,1,wrong_adapter,pda_r1_lx0.5_lp0.01,0.9299999999999999,0.9299929992999301,False,False,37,
WBCIC,outcome,0,0,1,shuffled_adapter,pda_r1_lx0.5_lp0.01,0.9299999999999999,0.9299929992999301,False,False,,3
WBCIC,outcome,0,0,3,population,pda_r1_lx0.5_lp0.01,0.865,0.8648344221671547,False,False,,
WBCIC,outcome,0,0,3,intercept_only,pda_r1_lx0.5_lp0.01,0.875,0.8749968749218731,False,False,,
WBCIC,outcome,0,0,3,ordinary_adapter,pda_r1_lx0.5_lp0.01,0.87,0.8699869986998701,False,False,,
WBCIC,outcome,0,0,3,single_session,pda_r1_lx0.5_lp0.01,0.845,0.8432720746227155,False,False,,
WBCIC,outcome,0,0,3,mean_pooled,pda_r1_lx0.5_lp0.01,0.865,0.8649966249156229,False,False,,
WBCIC,outcome,0,0,3,no_crossfit,pda_r1_lx0.5_lp0.01,0.865,0.8649966249156229,False,False,,
WBCIC,outcome,0,0,3,crossfit_mean,pda_r1_lx0.5_lp0.01,0.865,0.8649966249156229,False,False,,
WBCIC,outcome,0,0,3,full_pda,pda_r1_lx0.5_lp0.01,0.865,0.8649966249156229,False,False,,
WBCIC,outcome,0,0,3,correct_adapter,pda_r1_lx0.5_lp0.01,0.865,0.8649966249156229,False,False,,
WBCIC,outcome,0,0,3,wrong_adapter,pda_r1_lx0.5_lp0.01,0.87,0.8696741854636592,False,False,33,
WBCIC,outcome,0,0,3,shuffled_adapter,pda_r1_lx0.5_lp0.01,0.7949999999999999,0.7905973084093056,False,False,,5
WBCIC,outcome,0,0,5,population,pda_r1_lx0.5_lp0.01,0.9,0.8999899989999001,False,False,,
WBCIC,outcome,0,0,5,intercept_only,pda_r1_lx0.5_lp0.01,0.855,0.8536794571003304,False,False,,
WBCIC,outcome,0,0,5,ordinary_adapter,pda_r1_lx0.5_lp0.01,0.86,0.8585858585858586,False,False,,
WBCIC,outcome,0,0,5,single_session,pda_r1_lx0.5_lp0.01,0.86,0.8585858585858586,False,False,,
WBCIC,outcome,0,0,5,mean_pooled,pda_r1_lx0.5_lp0.01,0.86,0.8585858585858586,False,False,,
WBCIC,outcome,0,0,5,no_crossfit,pda_r1_lx0.5_lp0.01,0.86,0.8585858585858586,False,False,,
WBCIC,outcome,0,0,5,crossfit_mean,pda_r1_lx0.5_lp0.01,0.86,0.8585858585858586,False,False,,
WBCIC,outcome,0,0,5,full_pda,pda_r1_lx0.5_lp0.01,0.86,0.8585858585858586,False,False,,
WBCIC,outcome,0,0,5,correct_adapter,pda_r1_lx0.5_lp0.01,0.86,0.8585858585858586,False,False,,
WBCIC,outcome,0,0,5,wrong_adapter,pda_r1_lx0.5_lp0.01,0.855,0.8533835536793144,False,False,28,
WBCIC,outcome,0,0,5,shuffled_adapter,pda_r1_lx0.5_lp0.01,0.85,0.847001223990208,False,False,,16
WBCIC,outcome,0,0,16,population,pda_r1_lx0.5_lp0.01,0.595,0.5937711577522005,False,False,,
WBCIC,outcome,0,0,16,intercept_only,pda_r1_lx0.5_lp0.01,0.51,0.4166666666666667,False,False,,
WBCIC,outcome,0,0,16,ordinary_adapter,pda_r1_lx0.5_lp0.01,0.51,0.4109868974636375,False,False,,
WBCIC,outcome,0,0,16,single_session,pda_r1_lx0.5_lp0.01,0.5,0.3333333333333333,False,False,,
WBCIC,outcome,0,0,16,mean_pooled,pda_r1_lx0.5_lp0.01,0.515,0.4080854309687262,False,False,,
WBCIC,outcome,0,0,16,no_crossfit,pda_r1_lx0.5_lp0.01,0.515,0.46525538190137544,False,False,,
WBCIC,outcome,0,0,16,crossfit_mean,pda_r1_lx0.5_lp0.01,0.515,0.4080854309687262,False,False,,
WBCIC,outcome,0,0,16,full_pda,pda_r1_lx0.5_lp0.01,0.515,0.4306008042029879,False,False,,
WBCIC,outcome,0,0,16,correct_adapter,pda_r1_lx0.5_lp0.01,0.515,0.4306008042029879,False,False,,
WBCIC,outcome,0,0,16,wrong_adapter,pda_r1_lx0.5_lp0.01,0.6,0.5733333333333334,False,False,5,
WBCIC,outcome,0,0,16,shuffled_adapter,pda_r1_lx0.5_lp0.01,0.605,0.6049111049986247,False,False,,19
WBCIC,outcome,0,0,19,population,pda_r1_lx0.5_lp0.01,0.96,0.95999599959996,False,False,,
WBCIC,outcome,0,0,19,intercept_only,pda_r1_lx0.5_lp0.01,0.96,0.95999599959996,False,False,,
WBCIC,outcome,0,0,19,ordinary_adapter,pda_r1_lx0.5_lp0.01,0.96,0.95999599959996,False,False,,
WBCIC,outcome,0,0,19,single_session,pda_r1_lx0.5_lp0.01,0.965,0.9649991249781245,False,False,,
WBCIC,outcome,0,0,19,mean_pooled,pda_r1_lx0.5_lp0.01,0.965,0.9649991249781245,False,False,,
WBCIC,outcome,0,0,19,no_crossfit,pda_r1_lx0.5_lp0.01,0.96,0.96,False,False,,
WBCIC,outcome,0,0,19,crossfit_mean,pda_r1_lx0.5_lp0.01,0.965,0.9649991249781245,False,False,,
WBCIC,outcome,0,0,19,full_pda,pda_r1_lx0.5_lp0.01,0.965,0.9649991249781245,False,False,,
WBCIC,outcome,0,0,19,correct_adapter,pda_r1_lx0.5_lp0.01,0.965,0.9649991249781245,False,False,,
WBCIC,outcome,0,0,19,wrong_adapter,pda_r1_lx0.5_lp0.01,0.965,0.9649991249781245,False,False,21,
WBCIC,outcome,0,0,19,shuffled_adapter,pda_r1_lx0.5_lp0.01,0.965,0.9649991249781245,False,False,,21
WBCIC,outcome,0,0,21,population,pda_r1_lx0.5_lp0.01,0.865,0.8649155722326454,False,False,,
WBCIC,outcome,0,0,21,intercept_only,pda_r1_lx0.5_lp0.01,0.81,0.807224025974026,False,False,,
WBCIC,outcome,0,0,21,ordinary_adapter,pda_r1_lx0.5_lp0.01,0.81,0.807224025974026,False,False,,
WBCIC,outcome,0,0,21,single_session,pda_r1_lx0.5_lp0.01,0.78,0.7688104245481295,False,False,,
WBCIC,outcome,0,0,21,mean_pooled,pda_r1_lx0.5_lp0.01,0.805,0.8019047619047619,False,False,,
WBCIC,outcome,0,0,21,no_crossfit,pda_r1_lx0.5_lp0.01,0.8049999999999999,0.8013801532937791,False,False,,
WBCIC,outcome,0,0,21,crossfit_mean,pda_r1_lx0.5_lp0.01,0.805,0.8019047619047619,False,False,,
WBCIC,outcome,0,0,21,full_pda,pda_r1_lx0.5_lp0.01,0.805,0.8019047619047619,False,False,,
WBCIC,outcome,0,0,21,correct_adapter,pda_r1_lx0.5_lp0.01,0.805,0.8019047619047619,False,False,,
WBCIC,outcome,0,0,21,wrong_adapter,pda_r1_lx0.5_lp0.01,0.855,0.8545600441335038,False,False,19,
WBCIC,outcome,0,0,21,shuffled_adapter,pda_r1_lx0.5_lp0.01,0.775,0.7630019749835418,False,False,,28
WBCIC,outcome,0,0,28,population,pda_r1_lx0.5_lp0.01,0.63,0.6093337556752191,False,False,,
WBCIC,outcome,0,0,28,intercept_only,pda_r1_lx0.5_lp0.01,0.5499999999999999,0.4692770373864843,False,False,,
WBCIC,outcome,0,0,28,ordinary_adapter,pda_r1_lx0.5_lp0.01,0.5499999999999999,0.4642857142857143,False,False,,
WBCIC,outcome,0,0,28,single_session,pda_r1_lx0.5_lp0.01,0.5650000000000001,0.5062288941229887,False,False,,
WBCIC,outcome,0,0,28,mean_pooled,pda_r1_lx0.5_lp0.01,0.5499999999999999,0.4642857142857143,False,False,,
WBCIC,outcome,0,0,28,no_crossfit,pda_r1_lx0.5_lp0.01,0.5499999999999999,0.4642857142857143,False,False,,
WBCIC,outcome,0,0,28,crossfit_mean,pda_r1_lx0.5_lp0.01,0.5499999999999999,0.4642857142857143,False,False,,
WBCIC,outcome,0,0,28,full_pda,pda_r1_lx0.5_lp0.01,0.5499999999999999,0.4642857142857143,False,False,,
WBCIC,outcome,0,0,28,correct_adapter,pda_r1_lx0.5_lp0.01,0.5499999999999999,0.4642857142857143,False,False,,
WBCIC,outcome,0,0,28,wrong_adapter,pda_r1_lx0.5_lp0.01,0.645,0.624249159852875,False,False,37,
WBCIC,outcome,0,0,28,shuffled_adapter,pda_r1_lx0.5_lp0.01,0.625,0.6010532195005187,False,False,,33
WBCIC,outcome,0,0,33,population,pda_r1_lx0.5_lp0.01,0.955,0.9549988749718743,False,False,,
WBCIC,outcome,0,0,33,intercept_only,pda_r1_lx0.5_lp0.01,0.96,0.95999599959996,False,False,,
WBCIC,outcome,0,0,33,ordinary_adapter,pda_r1_lx0.5_lp0.01,0.96,0.9599639675708138,False,False,,
WBCIC,outcome,0,0,33,single_session,pda_r1_lx0.5_lp0.01,0.955,0.9549988749718743,False,False,,
WBCIC,outcome,0,0,33,mean_pooled,pda_r1_lx0.5_lp0.01,0.955,0.9549898727213624,False,False,,
WBCIC,outcome,0,0,33,no_crossfit,pda_r1_lx0.5_lp0.01,0.955,0.9549898727213624,False,False,,
WBCIC,outcome,0,0,33,crossfit_mean,pda_r1_lx0.5_lp0.01,0.955,0.9549898727213624,False,False,,
WBCIC,outcome,0,0,33,full_pda,pda_r1_lx0.5_lp0.01,0.955,0.9549898727213624,False,False,,
WBCIC,outcome,0,0,33,correct_adapter,pda_r1_lx0.5_lp0.01,0.955,0.9549898727213624,False,False,,
WBCIC,outcome,0,0,33,wrong_adapter,pda_r1_lx0.5_lp0.01,0.955,0.9549988749718743,False,False,3,
WBCIC,outcome,0,0,33,shuffled_adapter,pda_r1_lx0.5_lp0.01,0.955,0.9549988749718743,False,False,,37
WBCIC,outcome,0,0,37,population,pda_r1_lx0.5_lp0.01,0.74,0.7291666666666667,False,False,,
WBCIC,outcome,0,0,37,intercept_only,pda_r1_lx0.5_lp0.01,0.72,0.7028862478777589,False,False,,
WBCIC,outcome,0,0,37,ordinary_adapter,pda_r1_lx0.5_lp0.01,0.73,0.7149192271143491,False,False,,
WBCIC,outcome,0,0,37,single_session,pda_r1_lx0.5_lp0.01,0.695,0.6719636471189265,False,False,,
WBCIC,outcome,0,0,37,mean_pooled,pda_r1_lx0.5_lp0.01,0.7749999999999999,0.7687029374726941,False,False,,
WBCIC,outcome,0,0,37,no_crossfit,pda_r1_lx0.5_lp0.01,0.745,0.7349203461628421,False,False,,
WBCIC,outcome,0,0,37,crossfit_mean,pda_r1_lx0.5_lp0.01,0.7749999999999999,0.7687029374726941,False,False,,
WBCIC,outcome,0,0,37,full_pda,pda_r1_lx0.5_lp0.01,0.7649999999999999,0.7575757575757576,False,False,,
WBCIC,outcome,0,0,37,correct_adapter,pda_r1_lx0.5_lp0.01,0.7649999999999999,0.7575757575757576,False,False,,
WBCIC,outcome,0,0,37,wrong_adapter,pda_r1_lx0.5_lp0.01,0.665,0.6306403153339397,False,False,1,
WBCIC,outcome,0,0,37,shuffled_adapter,pda_r1_lx0.5_lp0.01,0.665,0.6306403153339397,False,False,,1
WBCIC,outcome,0,1,1,population,pda_r1_lx0.5_lp0.01,0.9199999999999999,0.9199679871948779,False,False,,
WBCIC,outcome,0,1,1,intercept_only,pda_r1_lx0.5_lp0.01,0.925,0.9249831212022706,False,False,,
WBCIC,outcome,0,1,1,ordinary_adapter,pda_r1_lx0.5_lp0.01,0.915,0.9149808706959066,False,False,,
WBCIC,outcome,0,1,1,single_session,pda_r1_lx0.5_lp0.01,0.895,0.894043744796791,False,False,,
WBCIC,outcome,0,1,1,mean_pooled,pda_r1_lx0.5_lp0.01,0.8999999999999999,0.8998397435897436,False,False,,
WBCIC,outcome,0,1,1,no_crossfit,pda_r1_lx0.5_lp0.01,0.905,0.9048072346501665,False,False,,
WBCIC,outcome,0,1,1,crossfit_mean,pda_r1_lx0.5_lp0.01,0.8999999999999999,0.8998397435897436,False,False,,
WBCIC,outcome,0,1,1,full_pda,pda_r1_lx0.5_lp0.01,0.905,0.9048072346501665,False,False,,
WBCIC,outcome,0,1,1,correct_adapter,pda_r1_lx0.5_lp0.01,0.905,0.9048072346501665,False,False,,
WBCIC,outcome,0,1,1,wrong_adapter,pda_r1_lx0.5_lp0.01,0.905,0.9049405878674172,False,False,37,
WBCIC,outcome,0,1,1,shuffled_adapter,pda_r1_lx0.5_lp0.01,0.9099999999999999,0.9094202898550725,False,False,,3
WBCIC,outcome,0,1,3,population,pda_r1_lx0.5_lp0.01,0.895,0.8949763696831787,False,False,,
WBCIC,outcome,0,1,3,intercept_only,pda_r1_lx0.5_lp0.01,0.885,0.8849280800500312,False,False,,
WBCIC,outcome,0,1,3,ordinary_adapter,pda_r1_lx0.5_lp0.01,0.885,0.8849280800500312,False,False,,
WBCIC,outcome,0,1,3,single_session,pda_r1_lx0.5_lp0.01,0.815,0.8104459642921181,False,False,,
WBCIC,outcome,0,1,3,mean_pooled,pda_r1_lx0.5_lp0.01,0.865,0.8640175266299011,False,False,,
WBCIC,outcome,0,1,3,no_crossfit,pda_r1_lx0.5_lp0.01,0.865,0.8640175266299011,False,False,,
WBCIC,outcome,0,1,3,crossfit_mean,pda_r1_lx0.5_lp0.01,0.865,0.8640175266299011,False,False,,
WBCIC,outcome,0,1,3,full_pda,pda_r1_lx0.5_lp0.01,0.865,0.8640175266299011,False,False,,
WBCIC,outcome,0,1,3,correct_adapter,pda_r1_lx0.5_lp0.01,0.865,0.8640175266299011,False,False,,
WBCIC,outcome,0,1,3,wrong_adapter,pda_r1_lx0.5_lp0.01,0.88,0.88,False,False,1,
WBCIC,outcome,0,1,3,shuffled_adapter,pda_r1_lx0.5_lp0.01,0.87,0.8697916666666667,False,False,,5
WBCIC,outcome,0,1,5,population,pda_r1_lx0.5_lp0.01,0.875,0.8746207277012964,False,False,,
WBCIC,outcome,0,1,5,intercept_only,pda_r1_lx0.5_lp0.01,0.895,0.8949973749343734,False,False,,
WBCIC,outcome,0,1,5,ordinary_adapter,pda_r1_lx0.5_lp0.01,0.9,0.8999899989999001,False,False,,
WBCIC,outcome,0,1,5,single_session,pda_r1_lx0.5_lp0.01,0.9,0.8999099189270343,False,False,,
WBCIC,outcome,0,1,5,mean_pooled,pda_r1_lx0.5_lp0.01,0.915,0.9149978749468737,False,False,,
WBCIC,outcome,0,1,5,no_crossfit,pda_r1_lx0.5_lp0.01,0.915,0.9149978749468737,False,False,,
WBCIC,outcome,0,1,5,crossfit_mean,pda_r1_lx0.5_lp0.01,0.915,0.9149978749468737,False,False,,
WBCIC,outcome,0,1,5,full_pda,pda_r1_lx0.5_lp0.01,0.915,0.9149978749468737,False,False,,
WBCIC,outcome,0,1,5,correct_adapter,pda_r1_lx0.5_lp0.01,0.915,0.9149978749468737,False,False,,
WBCIC,outcome,0,1,5,wrong_adapter,pda_r1_lx0.5_lp0.01,0.89,0.8899559823929573,False,False,33,
WBCIC,outcome,0,1,5,shuffled_adapter,pda_r1_lx0.5_lp0.01,0.845,0.8421226859514654,False,False,,16
WBCIC,outcome,0,1,16,population,pda_r1_lx0.5_lp0.01,0.5549999999999999,0.5547217010631644,False,False,,
WBCIC,outcome,0,1,16,intercept_only,pda_r1_lx0.5_lp0.01,0.555,0.5024458420684835,False,False,,
WBCIC,outcome,0,1,16,ordinary_adapter,pda_r1_lx0.5_lp0.01,0.555,0.5024458420684835,False,False,,
WBCIC,outcome,0,1,16,single_session,pda_r1_lx0.5_lp0.01,0.51,0.38557993730407525,False,False,,
WBCIC,outcome,0,1,16,mean_pooled,pda_r1_lx0.5_lp0.01,0.545,0.48748275182337863,False,False,,
WBCIC,outcome,0,1,16,no_crossfit,pda_r1_lx0.5_lp0.01,0.5449999999999999,0.5077755240027045,False,False,,
WBCIC,outcome,0,1,16,crossfit_mean,pda_r1_lx0.5_lp0.01,0.545,0.48748275182337863,False,False,,
WBCIC,outcome,0,1,16,full_pda,pda_r1_lx0.5_lp0.01,0.55,0.5021573182874212,False,False,,
WBCIC,outcome,0,1,16,correct_adapter,pda_r1_lx0.5_lp0.01,0.55,0.5021573182874212,False,False,,
WBCIC,outcome,0,1,16,wrong_adapter,pda_r1_lx0.5_lp0.01,0.58,0.5727799816905706,False,False,21,
WBCIC,outcome,0,1,16,shuffled_adapter,pda_r1_lx0.5_lp0.01,0.58,0.5738636363636364,False,False,,19
WBCIC,outcome,0,1,19,population,pda_r1_lx0.5_lp0.01,0.97,0.97,False,False,,
WBCIC,outcome,0,1,19,intercept_only,pda_r1_lx0.5_lp0.01,0.95,0.9499549594635172,False,False,,
WBCIC,outcome,0,1,19,ordinary_adapter,pda_r1_lx0.5_lp0.01,0.96,0.959983993597439,False,False,,
WBCIC,outcome,0,1,19,single_session,pda_r1_lx0.5_lp0.01,0.925,0.9246817805227084,False,False,,
WBCIC,outcome,0,1,19,mean_pooled,pda_r1_lx0.5_lp0.01,0.96,0.959983993597439,False,False,,
WBCIC,outcome,0,1,19,no_crossfit,pda_r1_lx0.5_lp0.01,0.96,0.959983993597439,False,False,,
WBCIC,outcome,0,1,19,crossfit_mean,pda_r1_lx0.5_lp0.01,0.96,0.959983993597439,False,False,,
WBCIC,outcome,0,1,19,full_pda,pda_r1_lx0.5_lp0.01,0.96,0.959983993597439,False,False,,
WBCIC,outcome,0,1,19,correct_adapter,pda_r1_lx0.5_lp0.01,0.96,0.959983993597439,False,False,,
WBCIC,outcome,0,1,19,wrong_adapter,pda_r1_lx0.5_lp0.01,0.9550000000000001,0.9549086900974473,False,False,16,
WBCIC,outcome,0,1,19,shuffled_adapter,pda_r1_lx0.5_lp0.01,0.96,0.959983993597439,False,False,,21
WBCIC,outcome,0,1,21,population,pda_r1_lx0.5_lp0.01,0.86,0.859775641025641,False,False,,
