method,operator_id,split,raw_mean,raw_std,raw_l2,layernorm_mean,layernorm_std,layernorm_l2
B6,source_car64,matched,-4.3655745685100555e-11,0.021470773965120316,0.9716562628746033,4.307366907596588e-09,0.9891515970230103,44.763893127441406
B6,subset_car_train_anterior,train,0.0001973454636754468,0.024539371952414513,0.519417405128479,7.450580596923828e-09,0.9917072057723999,20.9904842376709
B6,local_average_train,train,0.0005097888060845435,0.012917009182274342,0.27361437678337097,-6.918396078248179e-09,0.9667472243309021,20.462181091308594
B6,laplacian_train,train,0.00030899280682206154,0.01267314050346613,0.2683195471763611,-1.0643687042843908e-09,0.9662302732467651,20.45124053955078
B6,weighted_reference_train,train,0.0002315215824637562,0.025404557585716248,0.5377354621887207,5.854027484986091e-09,0.9922604560852051,21.002195358276367
B6,subset_car_validation_central,validation,-0.00035228600609116256,0.022229833528399467,0.4356687068939209,8.07146260939362e-09,0.9898597598075867,19.3972110748291
B6,local_average_validation,validation,-0.0006061244057491422,0.013028220273554325,0.2555760443210602,3.414849514271623e-09,0.9627692699432373,18.866348266601562
B6,laplacian_validation,validation,-0.0007282372680492699,0.012848789803683758,0.25218790769577026,9.313225746154785e-10,0.9619637727737427,18.850561141967773
B6,weighted_reference_validation,validation,-0.00026018699281848967,0.023647107183933258,0.4634148180484772,-1.0244548320770264e-08,0.9908155202865601,19.415939331054688
B6,subset_car_test_posterior,test,0.00031777171534486115,0.023335175588726997,0.4573165476322174,3.259629011154175e-09,0.9905440211296082,19.410619735717773
B6,local_average_test,test,2.523498005757574e-05,0.01629679650068283,0.31935104727745056,4.3461718668424965e-09,0.9756808876991272,19.11936378479004
B6,laplacian_test,test,-0.0002200521412305534,0.015899304300546646,0.3115912973880768,-2.4835269396561444e-09,0.9701614379882812,19.01120376586914
B6,weighted_reference_test,test,-6.20940190856345e-05,0.024244870990514755,0.475102037191391,-4.3461718668424965e-09,0.9913795590400696,19.426992416381836
B6,sparse_subset_train,train,0.00032800273038446903,0.021313559263944626,0.34105733036994934,1.862645149230957e-09,0.98911052942276,15.825769424438477
B6,sparse_subset_validation,validation,-0.0004843329079449177,0.020956313237547874,0.335390567779541,5.587935447692871e-09,0.9885718822479248,15.817150115966797
B6,sparse_subset_test,test,0.00032800278859212995,0.021313559263944626,0.34105733036994934,9.313225746154785e-10,0.9891105890274048,15.825769424438477
B6,bipolar_train,train,-0.0002673837007023394,0.031628888100385666,0.35785284638404846,-9.313225746154785e-09,0.9949763417243958,11.256872177124023
B6,bipolar_validation,validation,0.0001800324534997344,0.029808977618813515,0.33725622296333313,1.4901161193847656e-08,0.9943228960037231,11.249479293823242
B6,bipolar_test,test,0.00013611000031232834,0.031221693381667137,0.43262454867362976,-4.967053879312289e-09,0.9947605133056641,13.783805847167969
B6,polarity_diagnostic,test,-0.00013611000031232834,0.031221693381667137,0.43262454867362976,4.967053879312289e-09,0.9947605133056641,13.783805847167969
