task,dataset,fold,lr,optimizer_step,BA,macro_F1,accuracy,XS_BA,XS_macro_F1,XS_accuracy,delta_BA,delta_BA_pp,residual_norm_mean,dW_norm,db_norm,loss
OpenBMI_SSVEP,OpenBMI,2,3e-05,8,0.9383333333333334,0.9380673894701846,0.9383333333333334,0.9383333333333334,0.9380673894701846,0.9383333333333334,0.0,0.0,0.004403433296829462,0.008001595735549927,0.00210084137506783,0.014268377795815468
OpenBMI_SSVEP,OpenBMI,2,3e-05,16,0.9383333333333334,0.9380673894701846,0.9383333333333334,0.9383333333333334,0.9380673894701846,0.9383333333333334,0.0,0.0,0.008478897623717785,0.015152644366025925,0.003968823701143265,0.02141527831554413
OpenBMI_SSVEP,OpenBMI,2,3e-05,32,0.9383333333333334,0.9380673894701846,0.9383333333333334,0.9383333333333334,0.9380673894701846,0.9383333333333334,0.0,0.0,0.017579346895217896,0.030586382374167442,0.008105712942779064,0.009530195966362953
OpenBMI_SSVEP,OpenBMI,2,3e-05,64,0.9383333333333334,0.9380673894701846,0.9383333333333334,0.9383333333333334,0.9380673894701846,0.9383333333333334,0.0,0.0,0.0358242429792881,0.06016318127512932,0.0153853390365839,0.02021452598273754
OpenBMI_SSVEP,OpenBMI,2,3e-05,96,0.9383333333333334,0.9380673894701846,0.9383333333333334,0.9383333333333334,0.9380673894701846,0.9383333333333334,0.0,0.0,0.05779387429356575,0.09435995668172836,0.02320297434926033,0.017483972012996674
OpenBMI_SSVEP,OpenBMI,2,3e-05,128,0.9383333333333334,0.9380673894701846,0.9383333333333334,0.9383333333333334,0.9380673894701846,0.9383333333333334,0.0,0.0,0.08135046809911728,0.12830443680286407,0.030395302921533585,0.013711471110582352
OpenBMI_SSVEP,OpenBMI,3,3e-05,0,0.8799999999999999,0.8777608338442627,0.88,0.8799999999999999,0.8777608338442627,0.88,0.0,0.0,0.0,0.0,0.0,
OpenBMI_SSVEP,OpenBMI,3,3e-05,2,0.8799999999999999,0.8777608338442627,0.88,0.8799999999999999,0.8777608338442627,0.88,0.0,0.0,0.001218473189510405,0.0024372285697609186,0.0006294236518442631,0.012996954843401909
OpenBMI_SSVEP,OpenBMI,3,3e-05,4,0.8799999999999999,0.8777608338442627,0.88,0.8799999999999999,0.8777608338442627,0.88,0.0,0.0,0.0024038092233240604,0.004324320703744888,0.0011759101180359721,0.01849968545138836
OpenBMI_SSVEP,OpenBMI,3,3e-05,8,0.8799999999999999,0.8777608338442627,0.88,0.8799999999999999,0.8777608338442627,0.88,0.0,0.0,0.004764234181493521,0.008132636547088623,0.0022872351109981537,0.026877107098698616
OpenBMI_SSVEP,OpenBMI,3,3e-05,16,0.8799999999999999,0.8777608338442627,0.88,0.8799999999999999,0.8777608338442627,0.88,0.0,0.0,0.009517946280539036,0.015834515914320946,0.004528519231826067,0.020672816783189774
OpenBMI_SSVEP,OpenBMI,3,3e-05,32,0.8783333333333333,0.8762806229300893,0.8783333333333334,0.8799999999999999,0.8777608338442627,0.88,-0.0016666666666665941,-0.1666666666666594,0.019252801313996315,0.031475093215703964,0.00913572683930397,0.018380239605903625
OpenBMI_SSVEP,OpenBMI,3,3e-05,64,0.8783333333333333,0.8762806229300893,0.8783333333333334,0.8799999999999999,0.8777608338442627,0.88,-0.0016666666666665941,-0.1666666666666594,0.03932434320449829,0.06169178709387779,0.017516791820526123,0.013375451788306236
OpenBMI_SSVEP,OpenBMI,3,3e-05,96,0.8783333333333333,0.8762806229300893,0.8783333333333334,0.8799999999999999,0.8777608338442627,0.88,-0.0016666666666665941,-0.1666666666666594,0.062403399497270584,0.09586425870656967,0.026226524263620377,0.019014347344636917
OpenBMI_SSVEP,OpenBMI,3,3e-05,128,0.8783333333333333,0.8762806229300893,0.8783333333333334,0.8799999999999999,0.8777608338442627,0.88,-0.0016666666666665941,-0.1666666666666594,0.08994561433792114,0.13204258680343628,0.034740325063467026,0.017881564795970917
OpenBMI_SSVEP,OpenBMI,4,3e-05,0,0.9500000000000001,0.9489567369717521,0.9500000000000001,0.9500000000000001,0.9489567369717521,0.9500000000000001,0.0,0.0,0.0,0.0,0.0,
OpenBMI_SSVEP,OpenBMI,4,3e-05,2,0.9500000000000001,0.9489567369717521,0.9500000000000001,0.9500000000000001,0.9489567369717521,0.9500000000000001,0.0,0.0,0.0015750100137665868,0.0024379438254982233,0.0006390857161022723,0.041651323437690735
OpenBMI_SSVEP,OpenBMI,4,3e-05,4,0.9500000000000001,0.9489567369717521,0.9500000000000001,0.9500000000000001,0.9489567369717521,0.9500000000000001,0.0,0.0,0.002987818093970418,0.004482949618250132,0.0012166793458163738,0.040046919137239456
OpenBMI_SSVEP,OpenBMI,4,3e-05,8,0.9500000000000001,0.9489567369717521,0.9500000000000001,0.9500000000000001,0.9489567369717521,0.9500000000000001,0.0,0.0,0.005311879795044661,0.008159356191754341,0.002234957879409194,0.022483041509985924
OpenBMI_SSVEP,OpenBMI,4,3e-05,16,0.9500000000000001,0.9489567369717521,0.9500000000000001,0.9500000000000001,0.9489567369717521,0.9500000000000001,0.0,0.0,0.010073942132294178,0.015371324494481087,0.004235781729221344,0.020360635593533516
OpenBMI_SSVEP,OpenBMI,4,3e-05,32,0.9500000000000001,0.9489567369717521,0.9500000000000001,0.9500000000000001,0.9489567369717521,0.9500000000000001,0.0,0.0,0.019222648814320564,0.029510127380490303,0.008054138161242008,0.025935640558600426
OpenBMI_SSVEP,OpenBMI,4,3e-05,64,0.9500000000000001,0.9489567369717521,0.9500000000000001,0.9500000000000001,0.9489567369717521,0.9500000000000001,0.0,0.0,0.038856543600559235,0.05907807499170303,0.015720268711447716,0.03874603658914566
OpenBMI_SSVEP,OpenBMI,4,3e-05,96,0.9500000000000001,0.9489567369717521,0.9500000000000001,0.9500000000000001,0.9489567369717521,0.9500000000000001,0.0,0.0,0.06359577178955078,0.09031157195568085,0.023235468193888664,0.021825777366757393
OpenBMI_SSVEP,OpenBMI,4,3e-05,128,0.9500000000000001,0.9489567369717521,0.9500000000000001,0.9500000000000001,0.9489567369717521,0.9500000000000001,0.0,0.0,0.08869247138500214,0.11948976665735245,0.029833659529685974,0.019251327961683273
WBCIC_MI,WBCIC,0,3e-05,0,0.7036477272727273,0.6977069542880573,0.7036666666666667,0.7036477272727273,0.6977069542880573,0.7036666666666667,0.0,0.0,0.0,0.0,0.0,
WBCIC_MI,WBCIC,0,3e-05,2,0.7036477272727273,0.6977069542880573,0.7036666666666667,0.7036477272727273,0.6977069542880573,0.7036666666666667,0.0,0.0,0.0029166892636567354,0.002578154904767871,0.0006791167543269694,0.20905256271362305
WBCIC_MI,WBCIC,0,3e-05,4,0.7036477272727273,0.6977069542880573,0.7036666666666667,0.7036477272727273,0.6977069542880573,0.7036666666666667,0.0,0.0,0.005676694680005312,0.004719058983027935,0.0013371699023991823,0.16847378015518188
WBCIC_MI,WBCIC,0,3e-05,8,0.7046477272727273,0.6988562541979316,0.7046666666666667,0.7036477272727273,0.6977069542880573,0.7036666666666667,0.0010000000000000009,0.10000000000000009,0.011189420707523823,0.009120392613112926,0.0026219163555651903,0.16854949295520782
WBCIC_MI,WBCIC,0,3e-05,16,0.7036477272727273,0.6979987615722563,0.7036666666666667,0.7036477272727273,0.6977069542880573,0.7036666666666667,0.0,0.0,0.022251952439546585,0.01773761585354805,0.005077737849205732,0.20736676454544067
WBCIC_MI,WBCIC,0,3e-05,32,0.7036477272727273,0.6980473242674426,0.7036666666666667,0.7036477272727273,0.6977069542880573,0.7036666666666667,0.0,0.0,0.041703756898641586,0.031427863985300064,0.009189266711473465,0.18455350399017334
WBCIC_MI,WBCIC,0,3e-05,64,0.707689393939394,0.7024263650233555,0.7076923076923076,0.7036477272727273,0.6977069542880573,0.7036666666666667,0.004041666666666721,0.4041666666666721,0.08833464980125427,0.06197714805603027,0.01747026853263378,0.2362930178642273
WBCIC_MI,WBCIC,0,3e-05,96,0.7046893939393939,0.6997299580601191,0.7046923076923077,0.7036477272727273,0.6977069542880573,0.7036666666666667,0.0010416666666666075,0.10416666666666075,0.14218656718730927,0.09151065349578857,0.025437742471694946,0.19244855642318726
WBCIC_MI,WBCIC,0,3e-05,128,0.701689393939394,0.6970629556969978,0.7016923076923078,0.7036477272727273,0.6977069542880573,0.7036666666666667,-0.001958333333333284,-0.19583333333332842,0.19676780700683594,0.11759663373231888,0.03222602605819702,0.2009158581495285
WBCIC_MI,WBCIC,1,3e-05,0,0.8917108585858585,0.8915565023037131,0.8916666666666666,0.8917108585858585,0.8915565023037131,0.8916666666666666,0.0,0.0,0.0,0.0,0.0,
WBCIC_MI,WBCIC,1,3e-05,2,0.8917108585858585,0.8915565023037131,0.8916666666666666,0.8917108585858585,0.8915565023037131,0.8916666666666666,0.0,0.0,0.0016420246101915836,0.0026078473310917616,0.0006776294903829694,0.3177677392959595
WBCIC_MI,WBCIC,1,3e-05,4,0.8917108585858585,0.8915565023037131,0.8916666666666666,0.8917108585858585,0.8915565023037131,0.8916666666666666,0.0,0.0,0.0025103625375777483,0.004079185891896486,0.0010996493510901928,0.3166326880455017
WBCIC_MI,WBCIC,1,3e-05,8,0.8917108585858585,0.8915565023037131,0.8916666666666666,0.8917108585858585,0.8915565023037131,0.8916666666666666,0.0,0.0,0.002996000461280346,0.005850490182638168,0.0015067748026922345,0.37136828899383545
WBCIC_MI,WBCIC,1,3e-05,16,0.8917108585858585,0.8915565023037131,0.8916666666666666,0.8917108585858585,0.8915565023037131,0.8916666666666666,0.0,0.0,0.0037439651787281036,0.009715218096971512,0.0018947108183056116,0.33403635025024414
WBCIC_MI,WBCIC,1,3e-05,32,0.8917108585858585,0.8915565023037131,0.8916666666666666,0.8917108585858585,0.8915565023037131,0.8916666666666666,0.0,0.0,0.007406287360936403,0.01843998208642006,0.0036239332985132933,0.3477753698825836
WBCIC_MI,WBCIC,1,3e-05,64,0.8917108585858585,0.8915565023037131,0.8916666666666666,0.8917108585858585,0.8915565023037131,0.8916666666666666,0.0,0.0,0.017095912247896194,0.03740844875574112,0.008508279919624329,0.3668344020843506
WBCIC_MI,WBCIC,1,3e-05,96,0.8917108585858585,0.891545937623216,0.8916666666666666,0.8917108585858585,0.8915565023037131,0.8916666666666666,0.0,0.0,0.02736262045800686,0.05682538077235222,0.01158215757459402,0.3428000211715698
WBCIC_MI,WBCIC,1,3e-05,128,0.8927108585858585,0.8925627789403663,0.8926666666666666,0.8917108585858585,0.8915565023037131,0.8916666666666666,0.0010000000000000009,0.10000000000000009,0.042036574333906174,0.0784473866224289,0.01565331406891346,0.3707868456840515
WBCIC_MI,WBCIC,2,3e-05,0,0.883,0.8828306354292564,0.883,0.883,0.8828306354292564,0.883,0.0,0.0,0.0,0.0,0.0,
WBCIC_MI,WBCIC,2,3e-05,2,0.883,0.8828306354292564,0.883,0.883,0.8828306354292564,0.883,0.0,0.0,0.0006711797905154526,0.0021799865644425154,0.0003722425608430058,0.2807430922985077
WBCIC_MI,WBCIC,2,3e-05,4,0.883,0.8828306354292564,0.883,0.883,0.8828306354292564,0.883,0.0,0.0,0.001121027278713882,0.0035109801683574915,0.0007664477452635765,0.2729808986186981
WBCIC_MI,WBCIC,2,3e-05,8,0.883,0.8828306354292564,0.883,0.883,0.8828306354292564,0.883,0.0,0.0,0.0006853978848084807,0.004763261415064335,0.0005884742131456733,0.31228387355804443
WBCIC_MI,WBCIC,2,3e-05,16,0.883,0.8828306354292564,0.883,0.883,0.8828306354292564,0.883,0.0,0.0,0.002543483627960086,0.0065580918453633785,6.632919394178316e-05,0.3207007050514221
WBCIC_MI,WBCIC,2,3e-05,32,0.883,0.8828306354292564,0.883,0.883,0.8828306354292564,0.883,0.0,0.0,0.01153184100985527,0.0138434749096632,0.0025236401706933975,0.3127269744873047
WBCIC_MI,WBCIC,2,3e-05,64,0.883,0.8828306354292564,0.883,0.883,0.8828306354292564,0.883,0.0,0.0,0.02121543325483799,0.025364352390170097,0.004537974018603563,0.30101606249809265
WBCIC_MI,WBCIC,2,3e-05,96,0.883,0.8828306354292564,0.883,0.883,0.8828306354292564,0.883,0.0,0.0,0.03314949944615364,0.040202345699071884,0.006382110994309187,0.2943093776702881
WBCIC_MI,WBCIC,2,3e-05,128,0.883,0.8828306354292564,0.883,0.883,0.8828306354292564,0.883,0.0,0.0,0.04035833850502968,0.05173902213573456,0.006974952761083841,0.3041864037513733
WBCIC_MI,WBCIC,3,3e-05,0,0.744,0.7412185115398764,0.744,0.744,0.7412185115398764,0.744,0.0,0.0,0.0,0.0,0.0,
WBCIC_MI,WBCIC,3,3e-05,2,0.744,0.7412185115398764,0.744,0.744,0.7412185115398764,0.744,0.0,0.0,0.0006946403882466257,0.001409278716892004,0.00028764590388163924,0.3422873616218567
WBCIC_MI,WBCIC,3,3e-05,4,0.744,0.7412185115398764,0.744,0.744,0.7412185115398764,0.744,0.0,0.0,0.000487590761622414,0.002344435779377818,0.00034070375841110945,0.35254132747650146
WBCIC_MI,WBCIC,3,3e-05,8,0.744,0.7412185115398764,0.744,0.744,0.7412185115398764,0.744,0.0,0.0,0.000754690554458648,0.0045510344207286835,0.00013362728350330144,0.41436874866485596
WBCIC_MI,WBCIC,3,3e-05,16,0.744,0.7412185115398764,0.744,0.744,0.7412185115398764,0.744,0.0,0.0,0.003277515061199665,0.009740614332258701,0.0005080084083601832,0.370566189289093
WBCIC_MI,WBCIC,3,3e-05,32,0.744,0.7412185115398764,0.744,0.744,0.7412185115398764,0.744,0.0,0.0,0.006835790816694498,0.019901610910892487,0.0010785798076540232,0.40416011214256287
WBCIC_MI,WBCIC,3,3e-05,64,0.7429999999999999,0.7402067292670161,0.743,0.744,0.7412185115398764,0.744,-0.001000000000000112,-0.10000000000001119,0.014221764169633389,0.042516861110925674,0.0018441540887579322,0.3789657950401306
WBCIC_MI,WBCIC,3,3e-05,96,0.7429999999999999,0.7402067292670161,0.743,0.744,0.7412185115398764,0.744,-0.001000000000000112,-0.10000000000001119,0.015592465177178383,0.05997365713119507,0.0005434824270196259,0.40073132514953613
WBCIC_MI,WBCIC,3,3e-05,128,0.7429999999999999,0.7402067292670161,0.743,0.744,0.7412185115398764,0.744,-0.001000000000000112,-0.10000000000001119,0.0212187971919775,0.08629217743873596,0.0004110904410481453,0.4310266971588135
WBCIC_MI,WBCIC,4,3e-05,0,0.77,0.769171093564855,0.77,0.77,0.769171093564855,0.77,0.0,0.0,0.0,0.0,0.0,
WBCIC_MI,WBCIC,4,3e-05,2,0.77,0.769171093564855,0.77,0.77,0.769171093564855,0.77,0.0,0.0,0.0020001851953566074,0.002399133751168847,0.0006719148950651288,0.21891161799430847
WBCIC_MI,WBCIC,4,3e-05,4,0.77,0.769171093564855,0.77,0.77,0.769171093564855,0.77,0.0,0.0,0.003977593965828419,0.004681659396737814,0.0013257141690701246,0.21327421069145203
WBCIC_MI,WBCIC,4,3e-05,8,0.77,0.769171093564855,0.77,0.77,0.769171093564855,0.77,0.0,0.0,0.008097156882286072,0.009452958591282368,0.0026572411879897118,0.2346901148557663
WBCIC_MI,WBCIC,4,3e-05,16,0.771,0.7702504599216863,0.771,0.77,0.769171093564855,0.77,0.0010000000000000009,0.10000000000000009,0.016531599685549736,0.019009748473763466,0.005225017666816711,0.20875783264636993
WBCIC_MI,WBCIC,4,3e-05,32,0.771,0.7703252465815053,0.771,0.77,0.769171093564855,0.77,0.0010000000000000009,0.10000000000000009,0.03458098694682121,0.03754294291138649,0.010145771317183971,0.22914867103099823
WBCIC_MI,WBCIC,4,3e-05,64,0.7709999999999999,0.7705475749152197,0.7709999999999999,0.77,0.769171093564855,0.77,0.0009999999999998899,0.09999999999998899,0.07928023487329483,0.07657783478498459,0.01970709301531315,0.1897301822900772
WBCIC_MI,WBCIC,4,3e-05,96,0.773,0.7724785498471862,0.773,0.77,0.769171093564855,0.77,0.0030000000000000027,0.30000000000000027,0.13678061962127686,0.11770567297935486,0.02896791510283947,0.22601130604743958
WBCIC_MI,WBCIC,4,3e-05,128,0.774,0.7734043470530448,0.774,0.77,0.769171093564855,0.77,0.0040000000000000036,0.40000000000000036,0.21418771147727966,0.1639171987771988,0.03838638588786125,0.2064511626958847
