task,fold,seed,subject_id,session,condition,projector_id,BA,macro_F1,trials
OpenBMI_ERP,0,0,51,S2,RandomRank16,26,0.6148484848484849,0.6393324927686717,1980
OpenBMI_ERP,0,0,51,S2,RandomRank16,27,0.6242424242424243,0.6506498853143563,1980
OpenBMI_ERP,0,0,51,S2,RandomRank16,28,0.6406060606060606,0.6513661441370103,1980
OpenBMI_ERP,0,0,51,S2,RandomRank16,29,0.5718181818181818,0.5859839206273794,1980
OpenBMI_ERP,0,0,51,S2,RandomRank16,30,0.616969696969697,0.6369409660107335,1980
OpenBMI_ERP,0,0,51,S2,RandomRank16,31,0.6496969696969697,0.667029298432102,1980
OpenBMI_ERP,0,0,51,S2,RandomRank16,32,0.596969696969697,0.6199509843800846,1980
OpenBMI_ERP,0,0,51,S2,RandomRank16,33,0.593939393939394,0.6142882506115364,1980
OpenBMI_ERP,0,0,51,S2,RandomRank16,34,0.6333333333333333,0.652651019424163,1980
OpenBMI_ERP,0,0,51,S2,RandomRank16,35,0.5981818181818181,0.6183189655172414,1980
OpenBMI_ERP,0,0,51,S2,RandomRank16,36,0.6003030303030303,0.6218512614961885,1980
OpenBMI_ERP,0,0,51,S2,RandomRank16,37,0.6654545454545455,0.6912280701754385,1980
OpenBMI_ERP,0,0,51,S2,RandomRank16,38,0.5809090909090909,0.5948051948051948,1980
OpenBMI_ERP,0,0,51,S2,RandomRank16,39,0.5890909090909091,0.6017237647336626,1980
OpenBMI_ERP,0,0,51,S2,RandomRank16,40,0.6,0.6193771626297577,1980
OpenBMI_ERP,0,0,51,S2,RandomRank16,41,0.6375757575757576,0.644311377245509,1980
OpenBMI_ERP,0,0,51,S2,RandomRank16,42,0.5857575757575758,0.599351811405301,1980
OpenBMI_ERP,0,0,51,S2,RandomRank16,43,0.6293939393939394,0.6518985398938115,1980
OpenBMI_ERP,0,0,51,S2,RandomRank16,44,0.6215151515151516,0.6457404841465653,1980
OpenBMI_ERP,0,0,51,S2,RandomRank16,45,0.6027272727272728,0.6211167032526386,1980
OpenBMI_ERP,0,0,51,S2,RandomRank16,46,0.5751515151515152,0.5880845276702584,1980
OpenBMI_ERP,0,0,51,S2,RandomRank16,47,0.5890909090909091,0.60793923058074,1980
OpenBMI_ERP,0,0,51,S2,RandomRank16,48,0.6084848484848485,0.6284081468240981,1980
OpenBMI_ERP,0,0,51,S2,RandomRank16,49,0.6018181818181818,0.6216980335893325,1980
OpenBMI_ERP,0,0,51,S2,RandomRank16,50,0.6084848484848484,0.6322685216451679,1980
OpenBMI_ERP,0,0,51,S2,RandomRank16,51,0.6354545454545455,0.6652014147016561,1980
OpenBMI_ERP,0,0,51,S2,RandomRank16,52,0.5833333333333334,0.5993052933625311,1980
OpenBMI_ERP,0,0,51,S2,RandomRank16,53,0.6227272727272728,0.6469506780021916,1980
OpenBMI_ERP,0,0,51,S2,RandomRank16,54,0.5887878787878787,0.6101925571609534,1980
OpenBMI_ERP,0,0,51,S2,RandomRank16,55,0.5881818181818181,0.6050353967598969,1980
OpenBMI_ERP,0,0,51,S2,RandomRank16,56,0.5793939393939395,0.5944156556727428,1980
OpenBMI_ERP,0,0,51,S2,RandomRank16,57,0.6790909090909091,0.7050045417189325,1980
OpenBMI_ERP,0,0,51,S2,RandomRank16,58,0.6296969696969696,0.6504022600257937,1980
OpenBMI_ERP,0,0,51,S2,RandomRank16,59,0.6248484848484849,0.6430229369584509,1980
OpenBMI_ERP,0,0,51,S2,RandomRank16,60,0.5515151515151515,0.5566964146247487,1980
OpenBMI_ERP,0,0,51,S2,RandomRank16,61,0.5869696969696969,0.6050054628743798,1980
OpenBMI_ERP,0,0,51,S2,RandomRank16,62,0.636969696969697,0.6612924865831842,1980
OpenBMI_ERP,0,0,51,S2,RandomRank16,63,0.6766666666666667,0.6730572561483422,1980
OpenBMI_ERP,0,0,51,S2,RandomRank16,64,0.5993939393939394,0.619036601949082,1980
OpenBMI_ERP,0,0,51,S2,RandomRank16,65,0.6087878787878788,0.6296898911952771,1980
OpenBMI_ERP,0,0,51,S2,RandomRank16,66,0.6,0.6206896551724138,1980
OpenBMI_ERP,0,0,51,S2,RandomRank16,67,0.5824242424242424,0.5970828677292243,1980
OpenBMI_ERP,0,0,51,S2,RandomRank16,68,0.5951515151515151,0.6151453895195148,1980
OpenBMI_ERP,0,0,51,S2,RandomRank16,69,0.5493939393939394,0.5518789427106581,1980
OpenBMI_ERP,0,0,51,S2,RandomRank16,70,0.62,0.6313929428137188,1980
OpenBMI_ERP,0,0,51,S2,RandomRank16,71,0.6218181818181818,0.6520460671404068,1980
OpenBMI_ERP,0,0,51,S2,RandomRank16,72,0.6290909090909091,0.6596875748926991,1980
OpenBMI_ERP,0,0,51,S2,RandomRank16,73,0.6245454545454545,0.6472905501351289,1980
OpenBMI_ERP,0,0,51,S2,RandomRank16,74,0.613030303030303,0.6189042053571385,1980
OpenBMI_ERP,0,0,51,S2,RandomRank16,75,0.6296969696969696,0.6576368876080692,1980
OpenBMI_ERP,0,0,51,S2,RandomRank16,76,0.6854545454545454,0.690927048566174,1980
OpenBMI_ERP,0,0,51,S2,RandomRank16,77,0.6336363636363637,0.6563443543356207,1980
OpenBMI_ERP,0,0,51,S2,RandomRank16,78,0.6193939393939394,0.6420029707207774,1980
OpenBMI_ERP,0,0,51,S2,RandomRank16,79,0.6178787878787879,0.6484301691121784,1980
OpenBMI_ERP,0,0,51,S2,RandomRank16,80,0.6272727272727273,0.6337871049833539,1980
OpenBMI_ERP,0,0,51,S2,RandomRank16,81,0.56,0.5680954418464171,1980
OpenBMI_ERP,0,0,51,S2,RandomRank16,82,0.649090909090909,0.6601785714285715,1980
OpenBMI_ERP,0,0,51,S2,RandomRank16,83,0.6187878787878788,0.639154740608229,1980
OpenBMI_ERP,0,0,51,S2,RandomRank16,84,0.5909090909090909,0.6088362068965517,1980
OpenBMI_ERP,0,0,51,S2,RandomRank16,85,0.6251515151515151,0.6523134464697156,1980
OpenBMI_ERP,0,0,51,S2,RandomRank16,86,0.64,0.6589865278628292,1980
OpenBMI_ERP,0,0,51,S2,RandomRank16,87,0.6339393939393939,0.6464974355645005,1980
OpenBMI_ERP,0,0,51,S2,RandomRank16,88,0.5409090909090909,0.5407816457028736,1980
OpenBMI_ERP,0,0,51,S2,RandomRank16,89,0.6406060606060606,0.6668781940828028,1980
OpenBMI_ERP,0,0,51,S2,RandomRank16,90,0.6075757575757575,0.627654955427976,1980
OpenBMI_ERP,0,0,51,S2,RandomRank16,91,0.5742424242424242,0.5886010197068743,1980
OpenBMI_ERP,0,0,51,S2,RandomRank16,92,0.6312121212121212,0.6499952986688518,1980
OpenBMI_ERP,0,0,51,S2,RandomRank16,93,0.6072727272727272,0.6301724137931035,1980
OpenBMI_ERP,0,0,51,S2,RandomRank16,94,0.6024242424242424,0.6206238994169762,1980
OpenBMI_ERP,0,0,51,S2,RandomRank16,95,0.5909090909090909,0.6098775222486563,1980
OpenBMI_ERP,0,0,51,S2,RandomRank16,96,0.6042424242424242,0.62717209609703,1980
OpenBMI_ERP,0,0,51,S2,RandomRank16,97,0.6236363636363637,0.6419103313840155,1980
OpenBMI_ERP,0,0,51,S2,RandomRank16,98,0.5624242424242424,0.572130247315327,1980
OpenBMI_ERP,0,0,51,S2,RandomRank16,99,0.5554545454545454,0.5621201228677865,1980
OpenBMI_ERP,0,0,54,S1,Intact,-1,0.7218181818181818,0.6675728462837838,1980
OpenBMI_ERP,0,0,54,S1,ScaleCollapse-fixed,-1,0.546969696969697,0.5504550762371425,1980
OpenBMI_ERP,0,0,54,S1,RandomRank16,0,0.5466666666666666,0.5513518000444206,1980
OpenBMI_ERP,0,0,54,S1,RandomRank16,1,0.53,0.5298893687803392,1980
OpenBMI_ERP,0,0,54,S1,RandomRank16,2,0.5787878787878787,0.5904516994633273,1980
OpenBMI_ERP,0,0,54,S1,RandomRank16,3,0.5133333333333333,0.497769806309965,1980
OpenBMI_ERP,0,0,54,S1,RandomRank16,4,0.543939393939394,0.5468326252919691,1980
OpenBMI_ERP,0,0,54,S1,RandomRank16,5,0.5563636363636364,0.5636933862189835,1980
OpenBMI_ERP,0,0,54,S1,RandomRank16,6,0.5584848484848485,0.5664010417553437,1980
OpenBMI_ERP,0,0,54,S1,RandomRank16,7,0.5806060606060606,0.5939434857447019,1980
OpenBMI_ERP,0,0,54,S1,RandomRank16,8,0.5906060606060606,0.6028608207153782,1980
OpenBMI_ERP,0,0,54,S1,RandomRank16,9,0.6121212121212121,0.6288708327521272,1980
OpenBMI_ERP,0,0,54,S1,RandomRank16,10,0.5942424242424242,0.5941281431727122,1980
OpenBMI_ERP,0,0,54,S1,RandomRank16,11,0.5818181818181818,0.5812205648271223,1980
OpenBMI_ERP,0,0,54,S1,RandomRank16,12,0.5748484848484848,0.5852179233701693,1980
OpenBMI_ERP,0,0,54,S1,RandomRank16,13,0.5203030303030303,0.5171519691463324,1980
OpenBMI_ERP,0,0,54,S1,RandomRank16,14,0.5251515151515151,0.5262058988361333,1980
OpenBMI_ERP,0,0,54,S1,RandomRank16,15,0.5890909090909091,0.6059617475852364,1980
OpenBMI_ERP,0,0,54,S1,RandomRank16,16,0.5790909090909091,0.5928755879124666,1980
OpenBMI_ERP,0,0,54,S1,RandomRank16,17,0.5442424242424242,0.5460570525067527,1980
OpenBMI_ERP,0,0,54,S1,RandomRank16,18,0.5487878787878788,0.5538930467063243,1980
OpenBMI_ERP,0,0,54,S1,RandomRank16,19,0.5606060606060606,0.5694439045249572,1980
OpenBMI_ERP,0,0,54,S1,RandomRank16,20,0.5312121212121212,0.532210418209693,1980
OpenBMI_ERP,0,0,54,S1,RandomRank16,21,0.5424242424242424,0.5446048446293125,1980
OpenBMI_ERP,0,0,54,S1,RandomRank16,22,0.5403030303030303,0.5431517678548259,1980
OpenBMI_ERP,0,0,54,S1,RandomRank16,23,0.5375757575757576,0.54031849567667,1980
OpenBMI_ERP,0,0,54,S1,RandomRank16,24,0.6345454545454545,0.6485298463356974,1980
OpenBMI_ERP,0,0,54,S1,RandomRank16,25,0.5345454545454545,0.5344278363146288,1980
OpenBMI_ERP,0,0,54,S1,RandomRank16,26,0.563939393939394,0.5682479824799738,1980
OpenBMI_ERP,0,0,54,S1,RandomRank16,27,0.5654545454545454,0.5752806143978395,1980
OpenBMI_ERP,0,0,54,S1,RandomRank16,28,0.6096969696969697,0.6170938281934502,1980
OpenBMI_ERP,0,0,54,S1,RandomRank16,29,0.5224242424242425,0.5123739889011723,1980
OpenBMI_ERP,0,0,54,S1,RandomRank16,30,0.5645454545454545,0.5729008109794136,1980
OpenBMI_ERP,0,0,54,S1,RandomRank16,31,0.5990909090909091,0.6146225826575171,1980
OpenBMI_ERP,0,0,54,S1,RandomRank16,32,0.5587878787878788,0.5666952246144676,1980
OpenBMI_ERP,0,0,54,S1,RandomRank16,33,0.5587878787878788,0.567061704639874,1980
OpenBMI_ERP,0,0,54,S1,RandomRank16,34,0.5621212121212121,0.5708934519621338,1980
OpenBMI_ERP,0,0,54,S1,RandomRank16,35,0.5481818181818182,0.5532570083128127,1980
OpenBMI_ERP,0,0,54,S1,RandomRank16,36,0.556969696969697,0.564598809417951,1980
OpenBMI_ERP,0,0,54,S1,RandomRank16,37,0.6196969696969696,0.6256525983775281,1980
OpenBMI_ERP,0,0,54,S1,RandomRank16,38,0.5227272727272727,0.5182328858421403,1980
OpenBMI_ERP,0,0,54,S1,RandomRank16,39,0.5572727272727273,0.5625915166145051,1980
OpenBMI_ERP,0,0,54,S1,RandomRank16,40,0.5190909090909092,0.5193652664917032,1980
OpenBMI_ERP,0,0,54,S1,RandomRank16,41,0.5824242424242424,0.5934680256116664,1980
OpenBMI_ERP,0,0,54,S1,RandomRank16,42,0.5436363636363637,0.5471982758620689,1980
OpenBMI_ERP,0,0,54,S1,RandomRank16,43,0.5609090909090909,0.5667083023404862,1980
OpenBMI_ERP,0,0,54,S1,RandomRank16,44,0.5684848484848485,0.5795265557779904,1980
OpenBMI_ERP,0,0,54,S1,RandomRank16,45,0.5445454545454546,0.5484224312418144,1980
OpenBMI_ERP,0,0,54,S1,RandomRank16,46,0.5345454545454545,0.5368421052631579,1980
OpenBMI_ERP,0,0,54,S1,RandomRank16,47,0.5366666666666667,0.539355514661437,1980
OpenBMI_ERP,0,0,54,S1,RandomRank16,48,0.5263636363636364,0.52732528614399,1980
OpenBMI_ERP,0,0,54,S1,RandomRank16,49,0.5478787878787879,0.552183670033247,1980
OpenBMI_ERP,0,0,54,S1,RandomRank16,50,0.5687878787878788,0.581005961609155,1980
OpenBMI_ERP,0,0,54,S1,RandomRank16,51,0.5706060606060606,0.5820737386858198,1980
OpenBMI_ERP,0,0,54,S1,RandomRank16,52,0.5309090909090909,0.52590799031477,1980
OpenBMI_ERP,0,0,54,S1,RandomRank16,53,0.5848484848484848,0.6016582332500152,1980
OpenBMI_ERP,0,0,54,S1,RandomRank16,54,0.5466666666666666,0.5513526011560693,1980
OpenBMI_ERP,0,0,54,S1,RandomRank16,55,0.5112121212121212,0.4997112794574522,1980
OpenBMI_ERP,0,0,54,S1,RandomRank16,56,0.5145454545454545,0.5142990218910107,1980
OpenBMI_ERP,0,0,54,S1,RandomRank16,57,0.656969696969697,0.6666895033031564,1980
OpenBMI_ERP,0,0,54,S1,RandomRank16,58,0.5809090909090909,0.5943931737565632,1980
OpenBMI_ERP,0,0,54,S1,RandomRank16,59,0.5403030303030303,0.5432432085286751,1980
OpenBMI_ERP,0,0,54,S1,RandomRank16,60,0.5633333333333334,0.5731087981950541,1980
OpenBMI_ERP,0,0,54,S1,RandomRank16,61,0.5403030303030303,0.5432833791661317,1980
OpenBMI_ERP,0,0,54,S1,RandomRank16,62,0.543030303030303,0.5438266563771363,1980
OpenBMI_ERP,0,0,54,S1,RandomRank16,63,0.6160606060606061,0.6142306741266758,1980
OpenBMI_ERP,0,0,54,S1,RandomRank16,64,0.5390909090909091,0.5376433823305454,1980
OpenBMI_ERP,0,0,54,S1,RandomRank16,65,0.5536363636363636,0.56021928791671,1980
OpenBMI_ERP,0,0,54,S1,RandomRank16,66,0.5287878787878788,0.5288004497871791,1980
OpenBMI_ERP,0,0,54,S1,RandomRank16,67,0.5309090909090909,0.5286609686609687,1980
OpenBMI_ERP,0,0,54,S1,RandomRank16,68,0.5433333333333333,0.5471439845886514,1980
OpenBMI_ERP,0,0,54,S1,RandomRank16,69,0.5066666666666666,0.5044112235904193,1980
OpenBMI_ERP,0,0,54,S1,RandomRank16,70,0.5775757575757576,0.5891093218228605,1980
OpenBMI_ERP,0,0,54,S1,RandomRank16,71,0.5800000000000001,0.5949802827948322,1980
OpenBMI_ERP,0,0,54,S1,RandomRank16,72,0.5484848484848485,0.5536416184971098,1980
OpenBMI_ERP,0,0,54,S1,RandomRank16,73,0.5209090909090909,0.5208552622005345,1980
OpenBMI_ERP,0,0,54,S1,RandomRank16,74,0.5687878787878788,0.5681995018281931,1980
OpenBMI_ERP,0,0,54,S1,RandomRank16,75,0.5230303030303031,0.5069059414061219,1980
OpenBMI_ERP,0,0,54,S1,RandomRank16,76,0.6006060606060606,0.6142934632869541,1980
OpenBMI_ERP,0,0,54,S1,RandomRank16,77,0.5315151515151515,0.5332661937471914,1980
OpenBMI_ERP,0,0,54,S1,RandomRank16,78,0.5521212121212121,0.5558617914801589,1980
OpenBMI_ERP,0,0,54,S1,RandomRank16,79,0.556060606060606,0.5634270905453671,1980
OpenBMI_ERP,0,0,54,S1,RandomRank16,80,0.5815151515151515,0.590204230583758,1980
OpenBMI_ERP,0,0,54,S1,RandomRank16,81,0.5393939393939393,0.5369143213533951,1980
OpenBMI_ERP,0,0,54,S1,RandomRank16,82,0.5633333333333334,0.568557556388667,1980
OpenBMI_ERP,0,0,54,S1,RandomRank16,83,0.5727272727272728,0.5851293103448276,1980
OpenBMI_ERP,0,0,54,S1,RandomRank16,84,0.5421212121212121,0.5434383141578292,1980
OpenBMI_ERP,0,0,54,S1,RandomRank16,85,0.5375757575757576,0.5402466465801736,1980
OpenBMI_ERP,0,0,54,S1,RandomRank16,86,0.5921212121212122,0.6063014867278657,1980
OpenBMI_ERP,0,0,54,S1,RandomRank16,87,0.6009090909090908,0.6112948028881603,1980
OpenBMI_ERP,0,0,54,S1,RandomRank16,88,0.5045454545454545,0.4802101029035596,1980
OpenBMI_ERP,0,0,54,S1,RandomRank16,89,0.5975757575757575,0.611609011019668,1980
OpenBMI_ERP,0,0,54,S1,RandomRank16,90,0.5587878787878787,0.5669003033790145,1980
OpenBMI_ERP,0,0,54,S1,RandomRank16,91,0.5396969696969697,0.5408322849258701,1980
OpenBMI_ERP,0,0,54,S1,RandomRank16,92,0.582121212121212,0.5905526828744961,1980
OpenBMI_ERP,0,0,54,S1,RandomRank16,93,0.5572727272727273,0.561453864964675,1980
OpenBMI_ERP,0,0,54,S1,RandomRank16,94,0.5287878787878788,0.5267402914315324,1980
OpenBMI_ERP,0,0,54,S1,RandomRank16,95,0.5366666666666666,0.5347766037107913,1980
OpenBMI_ERP,0,0,54,S1,RandomRank16,96,0.5563636363636364,0.562798092209857,1980
OpenBMI_ERP,0,0,54,S1,RandomRank16,97,0.5724242424242425,0.5838310541915961,1980
OpenBMI_ERP,0,0,54,S1,RandomRank16,98,0.5239393939393939,0.5100551755449488,1980
OpenBMI_ERP,0,0,54,S1,RandomRank16,99,0.5221212121212121,0.51206592072829,1980
OpenBMI_ERP,0,0,54,S2,Intact,-1,0.7387878787878788,0.6843351016104323,1980
OpenBMI_ERP,0,0,54,S2,ScaleCollapse-fixed,-1,0.5906060606060606,0.6017029082237346,1980
OpenBMI_ERP,0,0,54,S2,RandomRank16,0,0.5842424242424242,0.6015403726708075,1980
OpenBMI_ERP,0,0,54,S2,RandomRank16,1,0.5596969696969697,0.5682065997130559,1980
OpenBMI_ERP,0,0,54,S2,RandomRank16,2,0.5963636363636364,0.6116426952317907,1980
OpenBMI_ERP,0,0,54,S2,RandomRank16,3,0.5354545454545455,0.5280870695857067,1980
OpenBMI_ERP,0,0,54,S2,RandomRank16,4,0.5745454545454546,0.5840155945419103,1980
OpenBMI_ERP,0,0,54,S2,RandomRank16,5,0.5960606060606061,0.6189812520977512,1980
OpenBMI_ERP,0,0,54,S2,RandomRank16,6,0.6233333333333333,0.6451634831078785,1980
OpenBMI_ERP,0,0,54,S2,RandomRank16,7,0.6506060606060606,0.6772608955184025,1980
OpenBMI_ERP,0,0,54,S2,RandomRank16,8,0.6309090909090909,0.6454587796925944,1980
OpenBMI_ERP,0,0,54,S2,RandomRank16,9,0.6575757575757576,0.6868346723082341,1980
OpenBMI_ERP,0,0,54,S2,RandomRank16,10,0.6115151515151516,0.6270793153326905,1980
OpenBMI_ERP,0,0,54,S2,RandomRank16,11,0.6345454545454545,0.6485298463356974,1980
OpenBMI_ERP,0,0,54,S2,RandomRank16,12,0.6018181818181818,0.6161793372319688,1980
OpenBMI_ERP,0,0,54,S2,RandomRank16,13,0.536969696969697,0.5298252279635258,1980
OpenBMI_ERP,0,0,54,S2,RandomRank16,14,0.5509090909090909,0.555903012765163,1980
OpenBMI_ERP,0,0,54,S2,RandomRank16,15,0.6090909090909091,0.6341087320468763,1980
OpenBMI_ERP,0,0,54,S2,RandomRank16,16,0.6151515151515152,0.6424772325826493,1980
OpenBMI_ERP,0,0,54,S2,RandomRank16,17,0.5842424242424242,0.5951146852183496,1980
OpenBMI_ERP,0,0,54,S2,RandomRank16,18,0.6163636363636363,0.6402650012659297,1980
OpenBMI_ERP,0,0,54,S2,RandomRank16,19,0.6057575757575757,0.6224279249675684,1980
OpenBMI_ERP,0,0,54,S2,RandomRank16,20,0.5436363636363637,0.5449436858844066,1980
OpenBMI_ERP,0,0,54,S2,RandomRank16,21,0.5990909090909091,0.6112870579830932,1980
OpenBMI_ERP,0,0,54,S2,RandomRank16,22,0.5748484848484848,0.5903022149669841,1980
OpenBMI_ERP,0,0,54,S2,RandomRank16,23,0.566060606060606,0.576809785505993,1980
OpenBMI_ERP,0,0,54,S2,RandomRank16,24,0.6387878787878788,0.6646424772645666,1980
OpenBMI_ERP,0,0,54,S2,RandomRank16,25,0.5542424242424242,0.5607524733485704,1980
OpenBMI_ERP,0,0,54,S2,RandomRank16,26,0.6642424242424243,0.6974023959635405,1980
OpenBMI_ERP,0,0,54,S2,RandomRank16,27,0.6187878787878788,0.6445757924469087,1980
OpenBMI_ERP,0,0,54,S2,RandomRank16,28,0.6406060606060606,0.6578477186706018,1980
OpenBMI_ERP,0,0,54,S2,RandomRank16,29,0.5236363636363637,0.5086543830262423,1980
OpenBMI_ERP,0,0,54,S2,RandomRank16,30,0.6051515151515152,0.6221859630130104,1980
OpenBMI_ERP,0,0,54,S2,RandomRank16,31,0.6196969696969697,0.6326737528803138,1980
OpenBMI_ERP,0,0,54,S2,RandomRank16,32,0.5736363636363636,0.588262205084635,1980
OpenBMI_ERP,0,0,54,S2,RandomRank16,33,0.6154545454545455,0.6395374116474275,1980
OpenBMI_ERP,0,0,54,S2,RandomRank16,34,0.5996969696969697,0.6188812395749902,1980
OpenBMI_ERP,0,0,54,S2,RandomRank16,35,0.583030303030303,0.6000289291957933,1980
OpenBMI_ERP,0,0,54,S2,RandomRank16,36,0.5763636363636364,0.5904925544100802,1980
OpenBMI_ERP,0,0,54,S2,RandomRank16,37,0.6551515151515152,0.6600913176180025,1980
OpenBMI_ERP,0,0,54,S2,RandomRank16,38,0.5575757575757576,0.5651506652131116,1980
OpenBMI_ERP,0,0,54,S2,RandomRank16,39,0.5803030303030303,0.5904200303571668,1980
OpenBMI_ERP,0,0,54,S2,RandomRank16,40,0.5524242424242425,0.5585355173301892,1980
OpenBMI_ERP,0,0,54,S2,RandomRank16,41,0.6021212121212121,0.6159522882050318,1980
OpenBMI_ERP,0,0,54,S2,RandomRank16,42,0.5951515151515151,0.6157238282180857,1980
OpenBMI_ERP,0,0,54,S2,RandomRank16,43,0.5936363636363636,0.6137892842309289,1980
OpenBMI_ERP,0,0,54,S2,RandomRank16,44,0.5803030303030303,0.595440873410208,1980
OpenBMI_ERP,0,0,54,S2,RandomRank16,45,0.5518181818181818,0.5574252488838198,1980
OpenBMI_ERP,0,0,54,S2,RandomRank16,46,0.5693939393939393,0.5814236357583419,1980
OpenBMI_ERP,0,0,54,S2,RandomRank16,47,0.583030303030303,0.6000289291957933,1980
OpenBMI_ERP,0,0,54,S2,RandomRank16,48,0.5854545454545454,0.5979020979020979,1980
OpenBMI_ERP,0,0,54,S2,RandomRank16,49,0.6048484848484849,0.6224247822156015,1980
OpenBMI_ERP,0,0,54,S2,RandomRank16,50,0.6072727272727273,0.6226120857699805,1980
OpenBMI_ERP,0,0,54,S2,RandomRank16,51,0.6121212121212121,0.6387003866487809,1980
OpenBMI_ERP,0,0,54,S2,RandomRank16,52,0.5824242424242424,0.5957837975930876,1980
OpenBMI_ERP,0,0,54,S2,RandomRank16,53,0.6351515151515151,0.6601710436280941,1980
OpenBMI_ERP,0,0,54,S2,RandomRank16,54,0.5990909090909091,0.6236175629672158,1980
OpenBMI_ERP,0,0,54,S2,RandomRank16,55,0.5948484848484848,0.6140695778275026,1980
OpenBMI_ERP,0,0,54,S2,RandomRank16,56,0.5409090909090909,0.5431261248788593,1980
OpenBMI_ERP,0,0,54,S2,RandomRank16,57,0.6806060606060607,0.6961265006098736,1980
OpenBMI_ERP,0,0,54,S2,RandomRank16,58,0.6112121212121212,0.6346332418601202,1980
OpenBMI_ERP,0,0,54,S2,RandomRank16,59,0.6015151515151516,0.6245717557350916,1980
OpenBMI_ERP,0,0,54,S2,RandomRank16,60,0.6106060606060606,0.6287949549136576,1980
OpenBMI_ERP,0,0,54,S2,RandomRank16,61,0.6003030303030303,0.6165358518830241,1980
OpenBMI_ERP,0,0,54,S2,RandomRank16,62,0.6051515151515151,0.6236465489018344,1980
OpenBMI_ERP,0,0,54,S2,RandomRank16,63,0.6645454545454546,0.6615728056823947,1980
OpenBMI_ERP,0,0,54,S2,RandomRank16,64,0.5818181818181818,0.5985039653929344,1980
OpenBMI_ERP,0,0,54,S2,RandomRank16,65,0.5821212121212122,0.5986085891289671,1980
OpenBMI_ERP,0,0,54,S2,RandomRank16,66,0.6121212121212122,0.6345762537641543,1980
OpenBMI_ERP,0,0,54,S2,RandomRank16,67,0.6006060606060606,0.623020211226603,1980
OpenBMI_ERP,0,0,54,S2,RandomRank16,68,0.5754545454545454,0.5864557453220516,1980
OpenBMI_ERP,0,0,54,S2,RandomRank16,69,0.5381818181818182,0.5342312008978676,1980
OpenBMI_ERP,0,0,54,S2,RandomRank16,70,0.5857575757575757,0.5962752594152662,1980
OpenBMI_ERP,0,0,54,S2,RandomRank16,71,0.5975757575757575,0.6215909090909091,1980
OpenBMI_ERP,0,0,54,S2,RandomRank16,72,0.6127272727272727,0.6372844827586207,1980
OpenBMI_ERP,0,0,54,S2,RandomRank16,73,0.5809090909090909,0.598100109609061,1980
OpenBMI_ERP,0,0,54,S2,RandomRank16,74,0.5766666666666667,0.5861646540491894,1980
OpenBMI_ERP,0,0,54,S2,RandomRank16,75,0.5687878787878787,0.5807157478647561,1980
OpenBMI_ERP,0,0,54,S2,RandomRank16,76,0.6433333333333333,0.6603959492747012,1980
OpenBMI_ERP,0,0,54,S2,RandomRank16,77,0.5884848484848485,0.601902620657786,1980
OpenBMI_ERP,0,0,54,S2,RandomRank16,78,0.6281818181818182,0.6419015113221634,1980
OpenBMI_ERP,0,0,54,S2,RandomRank16,79,0.5748484848484848,0.5906010147496216,1980
OpenBMI_ERP,0,0,54,S2,RandomRank16,80,0.6036363636363636,0.6197552447552448,1980
OpenBMI_ERP,0,0,54,S2,RandomRank16,81,0.5642424242424242,0.5747273321644031,1980
OpenBMI_ERP,0,0,54,S2,RandomRank16,82,0.6075757575757575,0.6177565290120869,1980
OpenBMI_ERP,0,0,54,S2,RandomRank16,83,0.616969696969697,0.6386894280161677,1980
OpenBMI_ERP,0,0,54,S2,RandomRank16,84,0.5909090909090908,0.6066881613756614,1980
OpenBMI_ERP,0,0,54,S2,RandomRank16,85,0.5790909090909091,0.5966106031347657,1980
OpenBMI_ERP,0,0,54,S2,RandomRank16,86,0.623939393939394,0.6424246401279015,1980
OpenBMI_ERP,0,0,54,S2,RandomRank16,87,0.6115151515151516,0.6174384825700615,1980
OpenBMI_ERP,0,0,54,S2,RandomRank16,88,0.5293939393939394,0.5205283434232251,1980
OpenBMI_ERP,0,0,54,S2,RandomRank16,89,0.6009090909090908,0.6154505260993248,1980
OpenBMI_ERP,0,0,54,S2,RandomRank16,90,0.6196969696969697,0.6425327047900159,1980
OpenBMI_ERP,0,0,54,S2,RandomRank16,91,0.5736363636363636,0.5872327794299668,1980
OpenBMI_ERP,0,0,54,S2,RandomRank16,92,0.6133333333333333,0.6283870967741936,1980
OpenBMI_ERP,0,0,54,S2,RandomRank16,93,0.603939393939394,0.6245242265066381,1980
OpenBMI_ERP,0,0,54,S2,RandomRank16,94,0.5933333333333334,0.6081618962432915,1980
OpenBMI_ERP,0,0,54,S2,RandomRank16,95,0.5775757575757576,0.5934659090909091,1980
OpenBMI_ERP,0,0,54,S2,RandomRank16,96,0.5975757575757575,0.619780587013285,1980
OpenBMI_ERP,0,0,54,S2,RandomRank16,97,0.5960606060606061,0.6195556889706344,1980
OpenBMI_ERP,0,0,54,S2,RandomRank16,98,0.5260606060606061,0.516123595505618,1980
OpenBMI_ERP,0,0,54,S2,RandomRank16,99,0.5557575757575758,0.5626694129978488,1980
OpenBMI_ERP,0,1,4,S1,Intact,-1,0.7963636363636364,0.7942204499581549,1980
OpenBMI_ERP,0,1,4,S1,ScaleCollapse-fixed,-1,0.576060606060606,0.5927849863738545,1980
