subject_id,session,BA,macro_F1,task,fold,seed,checkpoint_sha256
51,S2,0.7627272727272727,0.6894190230051721,OpenBMI_ERP,0,0,2abd5a36099dd7886c813f1ca9deaa043158ce533a29b6ab31aacf611848f23b
54,S1,0.7218181818181818,0.6675728462837838,OpenBMI_ERP,0,0,2abd5a36099dd7886c813f1ca9deaa043158ce533a29b6ab31aacf611848f23b
54,S2,0.7387878787878788,0.6843351016104323,OpenBMI_ERP,0,0,2abd5a36099dd7886c813f1ca9deaa043158ce533a29b6ab31aacf611848f23b
4,S1,0.7963636363636364,0.7942204499581549,OpenBMI_ERP,0,1,2c055d28017de05dcf2d6dfb713fc88ff6b27510d826573e2341be37cb7e40aa
4,S2,0.8896969696969697,0.8795488988171387,OpenBMI_ERP,0,1,2c055d28017de05dcf2d6dfb713fc88ff6b27510d826573e2341be37cb7e40aa
12,S1,0.9351515151515152,0.8631194655895604,OpenBMI_ERP,0,1,2c055d28017de05dcf2d6dfb713fc88ff6b27510d826573e2341be37cb7e40aa
12,S2,0.9606060606060606,0.933217329938562,OpenBMI_ERP,0,1,2c055d28017de05dcf2d6dfb713fc88ff6b27510d826573e2341be37cb7e40aa
13,S1,0.9030303030303031,0.8135911361643787,OpenBMI_ERP,0,1,2c055d28017de05dcf2d6dfb713fc88ff6b27510d826573e2341be37cb7e40aa
13,S2,0.9093939393939394,0.8259071033119555,OpenBMI_ERP,0,1,2c055d28017de05dcf2d6dfb713fc88ff6b27510d826573e2341be37cb7e40aa
17,S1,0.8154545454545454,0.708262293307353,OpenBMI_ERP,0,1,2c055d28017de05dcf2d6dfb713fc88ff6b27510d826573e2341be37cb7e40aa
17,S2,0.7754545454545454,0.6583257104915949,OpenBMI_ERP,0,1,2c055d28017de05dcf2d6dfb713fc88ff6b27510d826573e2341be37cb7e40aa
18,S1,0.6984655530440855,0.7169681070681537,OpenBMI_ERP,0,1,2c055d28017de05dcf2d6dfb713fc88ff6b27510d826573e2341be37cb7e40aa
18,S2,0.8990909090909092,0.8891625119402203,OpenBMI_ERP,0,1,2c055d28017de05dcf2d6dfb713fc88ff6b27510d826573e2341be37cb7e40aa
24,S1,0.946969696969697,0.9049338774828561,OpenBMI_ERP,0,1,2c055d28017de05dcf2d6dfb713fc88ff6b27510d826573e2341be37cb7e40aa
24,S2,0.8266666666666667,0.7813674217934848,OpenBMI_ERP,0,1,2c055d28017de05dcf2d6dfb713fc88ff6b27510d826573e2341be37cb7e40aa
25,S1,0.7933333333333333,0.8005835843373494,OpenBMI_ERP,0,1,2c055d28017de05dcf2d6dfb713fc88ff6b27510d826573e2341be37cb7e40aa
25,S2,0.7903030303030303,0.7854398933701288,OpenBMI_ERP,0,1,2c055d28017de05dcf2d6dfb713fc88ff6b27510d826573e2341be37cb7e40aa
29,S1,0.8121212121212121,0.7920010470555008,OpenBMI_ERP,0,1,2c055d28017de05dcf2d6dfb713fc88ff6b27510d826573e2341be37cb7e40aa
29,S2,0.8506060606060606,0.8402496238925725,OpenBMI_ERP,0,1,2c055d28017de05dcf2d6dfb713fc88ff6b27510d826573e2341be37cb7e40aa
36,S1,0.9381818181818182,0.8720276942284775,OpenBMI_ERP,0,1,2c055d28017de05dcf2d6dfb713fc88ff6b27510d826573e2341be37cb7e40aa
36,S2,0.9503030303030303,0.891646373163324,OpenBMI_ERP,0,1,2c055d28017de05dcf2d6dfb713fc88ff6b27510d826573e2341be37cb7e40aa
37,S1,0.8345454545454545,0.7888858425085499,OpenBMI_ERP,0,1,2c055d28017de05dcf2d6dfb713fc88ff6b27510d826573e2341be37cb7e40aa
37,S2,0.9290909090909091,0.9110991379310345,OpenBMI_ERP,0,1,2c055d28017de05dcf2d6dfb713fc88ff6b27510d826573e2341be37cb7e40aa
39,S1,0.843030303030303,0.7709192044200874,OpenBMI_ERP,0,1,2c055d28017de05dcf2d6dfb713fc88ff6b27510d826573e2341be37cb7e40aa
39,S2,0.733030303030303,0.7019611388059479,OpenBMI_ERP,0,1,2c055d28017de05dcf2d6dfb713fc88ff6b27510d826573e2341be37cb7e40aa
42,S1,0.9463636363636363,0.898129660568029,OpenBMI_ERP,0,1,2c055d28017de05dcf2d6dfb713fc88ff6b27510d826573e2341be37cb7e40aa
42,S2,0.8851515151515151,0.8304950444587169,OpenBMI_ERP,0,1,2c055d28017de05dcf2d6dfb713fc88ff6b27510d826573e2341be37cb7e40aa
51,S1,0.8624242424242423,0.8118276564309388,OpenBMI_ERP,0,1,2c055d28017de05dcf2d6dfb713fc88ff6b27510d826573e2341be37cb7e40aa
51,S2,0.7842424242424242,0.7226080683911507,OpenBMI_ERP,0,1,2c055d28017de05dcf2d6dfb713fc88ff6b27510d826573e2341be37cb7e40aa
54,S1,0.7312121212121212,0.7200597577037844,OpenBMI_ERP,0,1,2c055d28017de05dcf2d6dfb713fc88ff6b27510d826573e2341be37cb7e40aa
54,S2,0.7278787878787878,0.6933942785990637,OpenBMI_ERP,0,1,2c055d28017de05dcf2d6dfb713fc88ff6b27510d826573e2341be37cb7e40aa
4,S1,0.7875757575757576,0.7797238930904467,OpenBMI_ERP,0,2,04288c565ee6e57f5b8b89e8edf5ecb54d6385316c6f86247527b422fbf76464
4,S2,0.9030303030303031,0.8825245700245701,OpenBMI_ERP,0,2,04288c565ee6e57f5b8b89e8edf5ecb54d6385316c6f86247527b422fbf76464
12,S1,0.9403030303030303,0.8647390129876946,OpenBMI_ERP,0,2,04288c565ee6e57f5b8b89e8edf5ecb54d6385316c6f86247527b422fbf76464
12,S2,0.9684848484848485,0.9326787074311826,OpenBMI_ERP,0,2,04288c565ee6e57f5b8b89e8edf5ecb54d6385316c6f86247527b422fbf76464
13,S1,0.8978787878787879,0.8019335726675119,OpenBMI_ERP,0,2,04288c565ee6e57f5b8b89e8edf5ecb54d6385316c6f86247527b422fbf76464
13,S2,0.9093939393939394,0.8238249880215734,OpenBMI_ERP,0,2,04288c565ee6e57f5b8b89e8edf5ecb54d6385316c6f86247527b422fbf76464
17,S1,0.8054545454545454,0.6972693480747236,OpenBMI_ERP,0,2,04288c565ee6e57f5b8b89e8edf5ecb54d6385316c6f86247527b422fbf76464
17,S2,0.7872727272727272,0.664375482056168,OpenBMI_ERP,0,2,04288c565ee6e57f5b8b89e8edf5ecb54d6385316c6f86247527b422fbf76464
18,S1,0.7078523255600272,0.7129614978902954,OpenBMI_ERP,0,2,04288c565ee6e57f5b8b89e8edf5ecb54d6385316c6f86247527b422fbf76464
18,S2,0.9136363636363636,0.8894304381874072,OpenBMI_ERP,0,2,04288c565ee6e57f5b8b89e8edf5ecb54d6385316c6f86247527b422fbf76464
24,S1,0.9490909090909091,0.8863636363636365,OpenBMI_ERP,0,2,04288c565ee6e57f5b8b89e8edf5ecb54d6385316c6f86247527b422fbf76464
24,S2,0.8266666666666667,0.7456423461758304,OpenBMI_ERP,0,2,04288c565ee6e57f5b8b89e8edf5ecb54d6385316c6f86247527b422fbf76464
25,S1,0.8112121212121212,0.8005696362323785,OpenBMI_ERP,0,2,04288c565ee6e57f5b8b89e8edf5ecb54d6385316c6f86247527b422fbf76464
25,S2,0.7948484848484849,0.7807279216689085,OpenBMI_ERP,0,2,04288c565ee6e57f5b8b89e8edf5ecb54d6385316c6f86247527b422fbf76464
29,S1,0.8072727272727274,0.7743891564116283,OpenBMI_ERP,0,2,04288c565ee6e57f5b8b89e8edf5ecb54d6385316c6f86247527b422fbf76464
29,S2,0.8678787878787879,0.8411175381925711,OpenBMI_ERP,0,2,04288c565ee6e57f5b8b89e8edf5ecb54d6385316c6f86247527b422fbf76464
36,S1,0.9475757575757575,0.8931055212577292,OpenBMI_ERP,0,2,04288c565ee6e57f5b8b89e8edf5ecb54d6385316c6f86247527b422fbf76464
36,S2,0.9463636363636363,0.8827506035947421,OpenBMI_ERP,0,2,04288c565ee6e57f5b8b89e8edf5ecb54d6385316c6f86247527b422fbf76464
37,S1,0.8542424242424242,0.8036896096289327,OpenBMI_ERP,0,2,04288c565ee6e57f5b8b89e8edf5ecb54d6385316c6f86247527b422fbf76464
37,S2,0.9490909090909091,0.9302738336713996,OpenBMI_ERP,0,2,04288c565ee6e57f5b8b89e8edf5ecb54d6385316c6f86247527b422fbf76464
39,S1,0.8275757575757576,0.7275657247088672,OpenBMI_ERP,0,2,04288c565ee6e57f5b8b89e8edf5ecb54d6385316c6f86247527b422fbf76464
39,S2,0.7478787878787878,0.7168136990397931,OpenBMI_ERP,0,2,04288c565ee6e57f5b8b89e8edf5ecb54d6385316c6f86247527b422fbf76464
42,S1,0.9281818181818182,0.8694202330291269,OpenBMI_ERP,0,2,04288c565ee6e57f5b8b89e8edf5ecb54d6385316c6f86247527b422fbf76464
42,S2,0.8757575757575757,0.8307210031347962,OpenBMI_ERP,0,2,04288c565ee6e57f5b8b89e8edf5ecb54d6385316c6f86247527b422fbf76464
51,S1,0.8709090909090909,0.8040569463814745,OpenBMI_ERP,0,2,04288c565ee6e57f5b8b89e8edf5ecb54d6385316c6f86247527b422fbf76464
51,S2,0.7778787878787878,0.6957322438170239,OpenBMI_ERP,0,2,04288c565ee6e57f5b8b89e8edf5ecb54d6385316c6f86247527b422fbf76464
54,S1,0.7081818181818182,0.6873394605499497,OpenBMI_ERP,0,2,04288c565ee6e57f5b8b89e8edf5ecb54d6385316c6f86247527b422fbf76464
54,S2,0.7287878787878788,0.69065395273547,OpenBMI_ERP,0,2,04288c565ee6e57f5b8b89e8edf5ecb54d6385316c6f86247527b422fbf76464
4,S1,0.7863636363636364,0.7732863217660135,OpenBMI_ERP,1,0,c08f0f3483a798cec6cfcf478741f17cdc1686870da39749ba6ae265536d3c9a
4,S2,0.8824242424242423,0.8522074727511768,OpenBMI_ERP,1,0,c08f0f3483a798cec6cfcf478741f17cdc1686870da39749ba6ae265536d3c9a
12,S1,0.9378787878787879,0.8762219626977608,OpenBMI_ERP,1,0,c08f0f3483a798cec6cfcf478741f17cdc1686870da39749ba6ae265536d3c9a
12,S2,0.9533333333333334,0.9093473005640612,OpenBMI_ERP,1,0,c08f0f3483a798cec6cfcf478741f17cdc1686870da39749ba6ae265536d3c9a
13,S1,0.9036363636363636,0.8313978375840594,OpenBMI_ERP,1,0,c08f0f3483a798cec6cfcf478741f17cdc1686870da39749ba6ae265536d3c9a
13,S2,0.9190909090909091,0.8499113112293628,OpenBMI_ERP,1,0,c08f0f3483a798cec6cfcf478741f17cdc1686870da39749ba6ae265536d3c9a
17,S1,0.8472727272727273,0.7641830065359477,OpenBMI_ERP,1,0,c08f0f3483a798cec6cfcf478741f17cdc1686870da39749ba6ae265536d3c9a
17,S2,0.8336363636363636,0.7612201483440701,OpenBMI_ERP,1,0,c08f0f3483a798cec6cfcf478741f17cdc1686870da39749ba6ae265536d3c9a
18,S1,0.777844239851517,0.7529204347831571,OpenBMI_ERP,1,0,c08f0f3483a798cec6cfcf478741f17cdc1686870da39749ba6ae265536d3c9a
18,S2,0.9124242424242424,0.8891867490918492,OpenBMI_ERP,1,0,c08f0f3483a798cec6cfcf478741f17cdc1686870da39749ba6ae265536d3c9a
24,S1,0.9342424242424242,0.8730683821295508,OpenBMI_ERP,1,0,c08f0f3483a798cec6cfcf478741f17cdc1686870da39749ba6ae265536d3c9a
24,S2,0.8106060606060606,0.7252864996958572,OpenBMI_ERP,1,0,c08f0f3483a798cec6cfcf478741f17cdc1686870da39749ba6ae265536d3c9a
25,S1,0.7927272727272727,0.8014440433212996,OpenBMI_ERP,1,0,c08f0f3483a798cec6cfcf478741f17cdc1686870da39749ba6ae265536d3c9a
25,S2,0.7927272727272727,0.7864457782595331,OpenBMI_ERP,1,0,c08f0f3483a798cec6cfcf478741f17cdc1686870da39749ba6ae265536d3c9a
29,S1,0.7666666666666666,0.7511592632719393,OpenBMI_ERP,1,0,c08f0f3483a798cec6cfcf478741f17cdc1686870da39749ba6ae265536d3c9a
29,S2,0.8078787878787879,0.7794246983360109,OpenBMI_ERP,1,0,c08f0f3483a798cec6cfcf478741f17cdc1686870da39749ba6ae265536d3c9a
36,S1,0.9333333333333333,0.8759510101269727,OpenBMI_ERP,1,0,c08f0f3483a798cec6cfcf478741f17cdc1686870da39749ba6ae265536d3c9a
36,S2,0.95,0.8935221743892809,OpenBMI_ERP,1,0,c08f0f3483a798cec6cfcf478741f17cdc1686870da39749ba6ae265536d3c9a
37,S1,0.8187878787878788,0.7873782140502528,OpenBMI_ERP,1,0,c08f0f3483a798cec6cfcf478741f17cdc1686870da39749ba6ae265536d3c9a
37,S2,0.9515151515151515,0.936671973616876,OpenBMI_ERP,1,0,c08f0f3483a798cec6cfcf478741f17cdc1686870da39749ba6ae265536d3c9a
39,S1,0.8209090909090908,0.735914647614109,OpenBMI_ERP,1,0,c08f0f3483a798cec6cfcf478741f17cdc1686870da39749ba6ae265536d3c9a
39,S2,0.7448484848484849,0.6953818450793035,OpenBMI_ERP,1,0,c08f0f3483a798cec6cfcf478741f17cdc1686870da39749ba6ae265536d3c9a
42,S1,0.9124242424242424,0.8450131648071855,OpenBMI_ERP,1,0,c08f0f3483a798cec6cfcf478741f17cdc1686870da39749ba6ae265536d3c9a
42,S2,0.8260606060606062,0.7980668087172296,OpenBMI_ERP,1,0,c08f0f3483a798cec6cfcf478741f17cdc1686870da39749ba6ae265536d3c9a
51,S1,0.8581818181818182,0.7876447876447876,OpenBMI_ERP,1,0,c08f0f3483a798cec6cfcf478741f17cdc1686870da39749ba6ae265536d3c9a
51,S2,0.753030303030303,0.6597058281031287,OpenBMI_ERP,1,0,c08f0f3483a798cec6cfcf478741f17cdc1686870da39749ba6ae265536d3c9a
54,S1,0.7436363636363637,0.6753752794634302,OpenBMI_ERP,1,0,c08f0f3483a798cec6cfcf478741f17cdc1686870da39749ba6ae265536d3c9a
54,S2,0.7215151515151514,0.6899746951626073,OpenBMI_ERP,1,0,c08f0f3483a798cec6cfcf478741f17cdc1686870da39749ba6ae265536d3c9a
4,S1,0.7945454545454546,0.776169247736063,OpenBMI_ERP,1,1,edb5e38a084b4b4359d005da7791c226e0705b769c6e5e46038ff7f5ba8d9ad1
4,S2,0.8996969696969697,0.8523399075504539,OpenBMI_ERP,1,1,edb5e38a084b4b4359d005da7791c226e0705b769c6e5e46038ff7f5ba8d9ad1
12,S1,0.9336363636363636,0.8645696657157229,OpenBMI_ERP,1,1,edb5e38a084b4b4359d005da7791c226e0705b769c6e5e46038ff7f5ba8d9ad1
12,S2,0.9545454545454546,0.9150656311032384,OpenBMI_ERP,1,1,edb5e38a084b4b4359d005da7791c226e0705b769c6e5e46038ff7f5ba8d9ad1
13,S1,0.8921212121212121,0.8295891988658057,OpenBMI_ERP,1,1,edb5e38a084b4b4359d005da7791c226e0705b769c6e5e46038ff7f5ba8d9ad1
13,S2,0.9136363636363636,0.8544218903693106,OpenBMI_ERP,1,1,edb5e38a084b4b4359d005da7791c226e0705b769c6e5e46038ff7f5ba8d9ad1
17,S1,0.8509090909090908,0.763520513883133,OpenBMI_ERP,1,1,edb5e38a084b4b4359d005da7791c226e0705b769c6e5e46038ff7f5ba8d9ad1
17,S2,0.8481818181818181,0.7675681546649289,OpenBMI_ERP,1,1,edb5e38a084b4b4359d005da7791c226e0705b769c6e5e46038ff7f5ba8d9ad1
18,S1,0.7417957623536763,0.7489710298032177,OpenBMI_ERP,1,1,edb5e38a084b4b4359d005da7791c226e0705b769c6e5e46038ff7f5ba8d9ad1
18,S2,0.906969696969697,0.8787574631131764,OpenBMI_ERP,1,1,edb5e38a084b4b4359d005da7791c226e0705b769c6e5e46038ff7f5ba8d9ad1
24,S1,0.9315151515151514,0.8670991931191654,OpenBMI_ERP,1,1,edb5e38a084b4b4359d005da7791c226e0705b769c6e5e46038ff7f5ba8d9ad1
24,S2,0.81,0.7118749597440797,OpenBMI_ERP,1,1,edb5e38a084b4b4359d005da7791c226e0705b769c6e5e46038ff7f5ba8d9ad1
25,S1,0.7881818181818182,0.7913524489139381,OpenBMI_ERP,1,1,edb5e38a084b4b4359d005da7791c226e0705b769c6e5e46038ff7f5ba8d9ad1
25,S2,0.7790909090909091,0.7701719907620508,OpenBMI_ERP,1,1,edb5e38a084b4b4359d005da7791c226e0705b769c6e5e46038ff7f5ba8d9ad1
29,S1,0.7706060606060606,0.7445614621061092,OpenBMI_ERP,1,1,edb5e38a084b4b4359d005da7791c226e0705b769c6e5e46038ff7f5ba8d9ad1
29,S2,0.8312121212121213,0.8131808262289493,OpenBMI_ERP,1,1,edb5e38a084b4b4359d005da7791c226e0705b769c6e5e46038ff7f5ba8d9ad1
36,S1,0.9354545454545454,0.8733076991862649,OpenBMI_ERP,1,1,edb5e38a084b4b4359d005da7791c226e0705b769c6e5e46038ff7f5ba8d9ad1
36,S2,0.9436363636363636,0.8866473149492018,OpenBMI_ERP,1,1,edb5e38a084b4b4359d005da7791c226e0705b769c6e5e46038ff7f5ba8d9ad1
37,S1,0.8345454545454546,0.792843691148776,OpenBMI_ERP,1,1,edb5e38a084b4b4359d005da7791c226e0705b769c6e5e46038ff7f5ba8d9ad1
37,S2,0.9348484848484848,0.9113254612976118,OpenBMI_ERP,1,1,edb5e38a084b4b4359d005da7791c226e0705b769c6e5e46038ff7f5ba8d9ad1
39,S1,0.8206060606060606,0.7257754460996404,OpenBMI_ERP,1,1,edb5e38a084b4b4359d005da7791c226e0705b769c6e5e46038ff7f5ba8d9ad1
39,S2,0.7436363636363637,0.6948578144003061,OpenBMI_ERP,1,1,edb5e38a084b4b4359d005da7791c226e0705b769c6e5e46038ff7f5ba8d9ad1
42,S1,0.9142424242424243,0.8208649513079833,OpenBMI_ERP,1,1,edb5e38a084b4b4359d005da7791c226e0705b769c6e5e46038ff7f5ba8d9ad1
42,S2,0.8596969696969696,0.7982996811078993,OpenBMI_ERP,1,1,edb5e38a084b4b4359d005da7791c226e0705b769c6e5e46038ff7f5ba8d9ad1
51,S1,0.8445454545454545,0.7887286785165277,OpenBMI_ERP,1,1,edb5e38a084b4b4359d005da7791c226e0705b769c6e5e46038ff7f5ba8d9ad1
51,S2,0.7430303030303029,0.663717299000137,OpenBMI_ERP,1,1,edb5e38a084b4b4359d005da7791c226e0705b769c6e5e46038ff7f5ba8d9ad1
54,S1,0.7287878787878788,0.6742499331061458,OpenBMI_ERP,1,1,edb5e38a084b4b4359d005da7791c226e0705b769c6e5e46038ff7f5ba8d9ad1
54,S2,0.749090909090909,0.6950366063738156,OpenBMI_ERP,1,1,edb5e38a084b4b4359d005da7791c226e0705b769c6e5e46038ff7f5ba8d9ad1
4,S1,0.7718181818181817,0.761248852157943,OpenBMI_ERP,1,2,85dbd0cb3c66d8467b644bb0cf2b54bb077c73165640197af4adfb5011d13f30
4,S2,0.8712121212121212,0.8438202846026754,OpenBMI_ERP,1,2,85dbd0cb3c66d8467b644bb0cf2b54bb077c73165640197af4adfb5011d13f30
12,S1,0.9324242424242424,0.8643219090945045,OpenBMI_ERP,1,2,85dbd0cb3c66d8467b644bb0cf2b54bb077c73165640197af4adfb5011d13f30
12,S2,0.9515151515151515,0.907699069665226,OpenBMI_ERP,1,2,85dbd0cb3c66d8467b644bb0cf2b54bb077c73165640197af4adfb5011d13f30
13,S1,0.8903030303030303,0.8195633128917044,OpenBMI_ERP,1,2,85dbd0cb3c66d8467b644bb0cf2b54bb077c73165640197af4adfb5011d13f30
13,S2,0.9112121212121211,0.8469848291142295,OpenBMI_ERP,1,2,85dbd0cb3c66d8467b644bb0cf2b54bb077c73165640197af4adfb5011d13f30
17,S1,0.8333333333333333,0.7537309850324183,OpenBMI_ERP,1,2,85dbd0cb3c66d8467b644bb0cf2b54bb077c73165640197af4adfb5011d13f30
17,S2,0.8366666666666667,0.7739103668905973,OpenBMI_ERP,1,2,85dbd0cb3c66d8467b644bb0cf2b54bb077c73165640197af4adfb5011d13f30
18,S1,0.7429966738335446,0.7288194685353501,OpenBMI_ERP,1,2,85dbd0cb3c66d8467b644bb0cf2b54bb077c73165640197af4adfb5011d13f30
18,S2,0.9115151515151515,0.8765036681411156,OpenBMI_ERP,1,2,85dbd0cb3c66d8467b644bb0cf2b54bb077c73165640197af4adfb5011d13f30
24,S1,0.9442424242424243,0.901106146069885,OpenBMI_ERP,1,2,85dbd0cb3c66d8467b644bb0cf2b54bb077c73165640197af4adfb5011d13f30
24,S2,0.793939393939394,0.7408676238500327,OpenBMI_ERP,1,2,85dbd0cb3c66d8467b644bb0cf2b54bb077c73165640197af4adfb5011d13f30
25,S1,0.7936363636363637,0.7904599171813875,OpenBMI_ERP,1,2,85dbd0cb3c66d8467b644bb0cf2b54bb077c73165640197af4adfb5011d13f30
25,S2,0.8006060606060605,0.786555652936021,OpenBMI_ERP,1,2,85dbd0cb3c66d8467b644bb0cf2b54bb077c73165640197af4adfb5011d13f30
29,S1,0.803030303030303,0.7662337662337662,OpenBMI_ERP,1,2,85dbd0cb3c66d8467b644bb0cf2b54bb077c73165640197af4adfb5011d13f30
29,S2,0.8345454545454546,0.8030512758786712,OpenBMI_ERP,1,2,85dbd0cb3c66d8467b644bb0cf2b54bb077c73165640197af4adfb5011d13f30
36,S1,0.936060606060606,0.8698073648256244,OpenBMI_ERP,1,2,85dbd0cb3c66d8467b644bb0cf2b54bb077c73165640197af4adfb5011d13f30
36,S2,0.946060606060606,0.8747444201989656,OpenBMI_ERP,1,2,85dbd0cb3c66d8467b644bb0cf2b54bb077c73165640197af4adfb5011d13f30
37,S1,0.8390909090909091,0.812541314656243,OpenBMI_ERP,1,2,85dbd0cb3c66d8467b644bb0cf2b54bb077c73165640197af4adfb5011d13f30
37,S2,0.9433333333333334,0.9242583797906267,OpenBMI_ERP,1,2,85dbd0cb3c66d8467b644bb0cf2b54bb077c73165640197af4adfb5011d13f30
39,S1,0.7933333333333333,0.6732531704930065,OpenBMI_ERP,1,2,85dbd0cb3c66d8467b644bb0cf2b54bb077c73165640197af4adfb5011d13f30
39,S2,0.7612121212121212,0.6956403834803554,OpenBMI_ERP,1,2,85dbd0cb3c66d8467b644bb0cf2b54bb077c73165640197af4adfb5011d13f30
42,S1,0.9145454545454546,0.8340040241448692,OpenBMI_ERP,1,2,85dbd0cb3c66d8467b644bb0cf2b54bb077c73165640197af4adfb5011d13f30
42,S2,0.8533333333333333,0.8230998489588952,OpenBMI_ERP,1,2,85dbd0cb3c66d8467b644bb0cf2b54bb077c73165640197af4adfb5011d13f30
51,S1,0.8612121212121212,0.8012416366944264,OpenBMI_ERP,1,2,85dbd0cb3c66d8467b644bb0cf2b54bb077c73165640197af4adfb5011d13f30
51,S2,0.7624242424242424,0.6694442255579047,OpenBMI_ERP,1,2,85dbd0cb3c66d8467b644bb0cf2b54bb077c73165640197af4adfb5011d13f30
54,S1,0.7248484848484849,0.6983467554338211,OpenBMI_ERP,1,2,85dbd0cb3c66d8467b644bb0cf2b54bb077c73165640197af4adfb5011d13f30
54,S2,0.7206060606060606,0.6749309627387933,OpenBMI_ERP,1,2,85dbd0cb3c66d8467b644bb0cf2b54bb077c73165640197af4adfb5011d13f30
4,S1,0.8003030303030303,0.8073494497478001,OpenBMI_ERP,2,0,58fc6dc4928d3ab4b8a85ba59773d740388233db674ed3200485ece132a8a3c6
4,S2,0.9284848484848485,0.8903139164008729,OpenBMI_ERP,2,0,58fc6dc4928d3ab4b8a85ba59773d740388233db674ed3200485ece132a8a3c6
12,S1,0.9454545454545454,0.8807264841420439,OpenBMI_ERP,2,0,58fc6dc4928d3ab4b8a85ba59773d740388233db674ed3200485ece132a8a3c6
12,S2,0.9736363636363636,0.9399320871100104,OpenBMI_ERP,2,0,58fc6dc4928d3ab4b8a85ba59773d740388233db674ed3200485ece132a8a3c6
13,S1,0.9148484848484848,0.8478215494455119,OpenBMI_ERP,2,0,58fc6dc4928d3ab4b8a85ba59773d740388233db674ed3200485ece132a8a3c6
13,S2,0.9339393939393938,0.8823107926556203,OpenBMI_ERP,2,0,58fc6dc4928d3ab4b8a85ba59773d740388233db674ed3200485ece132a8a3c6
17,S1,0.7566666666666666,0.6970801802994102,OpenBMI_ERP,2,0,58fc6dc4928d3ab4b8a85ba59773d740388233db674ed3200485ece132a8a3c6
17,S2,0.8284848484848485,0.7437213958810069,OpenBMI_ERP,2,0,58fc6dc4928d3ab4b8a85ba59773d740388233db674ed3200485ece132a8a3c6
18,S1,0.7436196409210357,0.7622999801469128,OpenBMI_ERP,2,0,58fc6dc4928d3ab4b8a85ba59773d740388233db674ed3200485ece132a8a3c6
18,S2,0.9048484848484848,0.8952474892395983,OpenBMI_ERP,2,0,58fc6dc4928d3ab4b8a85ba59773d740388233db674ed3200485ece132a8a3c6
24,S1,0.963939393939394,0.9299301817406598,OpenBMI_ERP,2,0,58fc6dc4928d3ab4b8a85ba59773d740388233db674ed3200485ece132a8a3c6
24,S2,0.8627272727272728,0.8145434679575541,OpenBMI_ERP,2,0,58fc6dc4928d3ab4b8a85ba59773d740388233db674ed3200485ece132a8a3c6
25,S1,0.7912121212121213,0.802491314667485,OpenBMI_ERP,2,0,58fc6dc4928d3ab4b8a85ba59773d740388233db674ed3200485ece132a8a3c6
25,S2,0.770909090909091,0.7789660104897487,OpenBMI_ERP,2,0,58fc6dc4928d3ab4b8a85ba59773d740388233db674ed3200485ece132a8a3c6
29,S1,0.8251515151515152,0.8110812461444368,OpenBMI_ERP,2,0,58fc6dc4928d3ab4b8a85ba59773d740388233db674ed3200485ece132a8a3c6
29,S2,0.8675757575757577,0.850062966200479,OpenBMI_ERP,2,0,58fc6dc4928d3ab4b8a85ba59773d740388233db674ed3200485ece132a8a3c6
36,S1,0.9663636363636363,0.9331638715731102,OpenBMI_ERP,2,0,58fc6dc4928d3ab4b8a85ba59773d740388233db674ed3200485ece132a8a3c6
36,S2,0.9596969696969697,0.9137329722206893,OpenBMI_ERP,2,0,58fc6dc4928d3ab4b8a85ba59773d740388233db674ed3200485ece132a8a3c6
37,S1,0.8790909090909091,0.8471381110583769,OpenBMI_ERP,2,0,58fc6dc4928d3ab4b8a85ba59773d740388233db674ed3200485ece132a8a3c6
37,S2,0.9627272727272727,0.9387390920678498,OpenBMI_ERP,2,0,58fc6dc4928d3ab4b8a85ba59773d740388233db674ed3200485ece132a8a3c6
39,S1,0.8409090909090908,0.8035939855751599,OpenBMI_ERP,2,0,58fc6dc4928d3ab4b8a85ba59773d740388233db674ed3200485ece132a8a3c6
39,S2,0.6696969696969697,0.6487702954789578,OpenBMI_ERP,2,0,58fc6dc4928d3ab4b8a85ba59773d740388233db674ed3200485ece132a8a3c6
42,S1,0.8927272727272727,0.8710050659828632,OpenBMI_ERP,2,0,58fc6dc4928d3ab4b8a85ba59773d740388233db674ed3200485ece132a8a3c6
42,S2,0.7721212121212121,0.7836982124341905,OpenBMI_ERP,2,0,58fc6dc4928d3ab4b8a85ba59773d740388233db674ed3200485ece132a8a3c6
51,S1,0.8887878787878788,0.8426572785373687,OpenBMI_ERP,2,0,58fc6dc4928d3ab4b8a85ba59773d740388233db674ed3200485ece132a8a3c6
51,S2,0.7124242424242424,0.7060946119128545,OpenBMI_ERP,2,0,58fc6dc4928d3ab4b8a85ba59773d740388233db674ed3200485ece132a8a3c6
54,S1,0.6542424242424242,0.6563074292676185,OpenBMI_ERP,2,0,58fc6dc4928d3ab4b8a85ba59773d740388233db674ed3200485ece132a8a3c6
54,S2,0.6736363636363636,0.6768178469956856,OpenBMI_ERP,2,0,58fc6dc4928d3ab4b8a85ba59773d740388233db674ed3200485ece132a8a3c6
4,S1,0.8269696969696969,0.8218837683322703,OpenBMI_ERP,2,1,4624b15943e37715aaa45834d6e04a07e290355a7ec552a795bd1dd345bc0f68
4,S2,0.9348484848484848,0.8895351840563689,OpenBMI_ERP,2,1,4624b15943e37715aaa45834d6e04a07e290355a7ec552a795bd1dd345bc0f68
