task,fold,stage,subject,session,control,draw,rank,intact_BA,intact_macro_F1,intact_NLL,erased_BA,erased_macro_F1,erased_NLL,BA_loss,macro_F1_loss,NLL_change,worst_session_BA_loss,biological_subjects,protected_BA_loss_mean,random_BA_loss_mean,protected_minus_random_BA_harm,paired_ci95_lower,paired_ci95_upper,bootstrap_replicates,protected_worst_session_BA_loss_mean,protected_macro_F1_loss_mean,protected_NLL_change_mean
OpenBMI_MI,1,H_CONCAT,11,2,RANDOM,1,8,0.7,0.6899545266639107,0.7077370285987854,0.7,0.6921182266009853,0.7061669826507568,0.0,-0.002163699937074659,-0.0015700459480285645,0.010000000000000009,,,,,,,,,,
OpenBMI_MI,1,H_CONCAT,11,2,RANDOM,2,8,0.7,0.6899545266639107,0.7077370285987854,0.71,0.7013695808876532,0.7068002223968506,-0.010000000000000009,-0.01141505422374256,-0.0009368062019348145,0.010000000000000009,,,,,,,,,,
OpenBMI_MI,1,H_CONCAT,11,2,RANDOM,3,8,0.7,0.6899545266639107,0.7077370285987854,0.7,0.6899545266639107,0.7075336575508118,0.0,0.0,-0.0002033710479736328,0.0,,,,,,,,,,
OpenBMI_MI,1,H_CONCAT,15,1,PROTECTED,-1,8,0.96,0.9599358974358975,0.12292357534170151,0.63,0.62996299629963,0.8144822716712952,0.32999999999999996,0.3299729011362674,0.6915586963295937,0.24,,,,,,,,,,
OpenBMI_MI,1,H_CONCAT,15,1,RANDOM,0,8,0.96,0.9599358974358975,0.12292357534170151,0.96,0.9599358974358975,0.12271386384963989,0.0,0.0,-0.000209711492061615,0.0,,,,,,,,,,
OpenBMI_MI,1,H_CONCAT,15,1,RANDOM,1,8,0.96,0.9599358974358975,0.12292357534170151,0.96,0.9599358974358975,0.12179254740476608,0.0,0.0,-0.0011310279369354248,0.0,,,,,,,,,,
OpenBMI_MI,1,H_CONCAT,15,1,RANDOM,2,8,0.96,0.9599358974358975,0.12292357534170151,0.96,0.9599358974358975,0.12390372902154922,0.0,0.0,0.0009801536798477173,-0.020000000000000018,,,,,,,,,,
OpenBMI_MI,1,H_CONCAT,15,1,RANDOM,3,8,0.96,0.9599358974358975,0.12292357534170151,0.96,0.9599358974358975,0.12203502655029297,0.0,0.0,-0.0008885487914085388,-0.010000000000000009,,,,,,,,,,
OpenBMI_MI,1,H_CONCAT,15,2,PROTECTED,-1,8,0.87,0.8689384010484928,0.31819474697113037,0.66,0.6532027743778049,0.8683807253837585,0.20999999999999996,0.2157356266706879,0.5501859784126282,0.24,,,,,,,,,,
OpenBMI_MI,1,H_CONCAT,15,2,RANDOM,0,8,0.87,0.8689384010484928,0.31819474697113037,0.87,0.8689384010484928,0.31920087337493896,0.0,0.0,0.0010061264038085938,0.0,,,,,,,,,,
OpenBMI_MI,1,H_CONCAT,15,2,RANDOM,1,8,0.87,0.8689384010484928,0.31819474697113037,0.87,0.8689384010484928,0.32035791873931885,0.0,0.0,0.0021631717681884766,0.0,,,,,,,,,,
OpenBMI_MI,1,H_CONCAT,15,2,RANDOM,2,8,0.87,0.8689384010484928,0.31819474697113037,0.89,0.8891017239641092,0.3174796402454376,-0.020000000000000018,-0.0201633229156164,-0.000715106725692749,-0.020000000000000018,,,,,,,,,,
OpenBMI_MI,1,H_CONCAT,15,2,RANDOM,3,8,0.87,0.8689384010484928,0.31819474697113037,0.88,0.8787878787878788,0.3175603151321411,-0.010000000000000009,-0.009849477739385937,-0.0006344318389892578,-0.010000000000000009,,,,,,,,,,
OpenBMI_MI,1,H_CONCAT,44,1,PROTECTED,-1,8,0.8,0.7947454844006567,0.37669914960861206,0.6399999999999999,0.6386993175431553,0.7834731936454773,0.16000000000000014,0.1560461668575014,0.40677404403686523,0.16000000000000014,,,,,,,,,,
OpenBMI_MI,1,H_CONCAT,44,1,RANDOM,0,8,0.8,0.7947454844006567,0.37669914960861206,0.8,0.7947454844006567,0.3746190369129181,0.0,0.0,-0.0020801126956939697,0.0,,,,,,,,,,
OpenBMI_MI,1,H_CONCAT,44,1,RANDOM,1,8,0.8,0.7947454844006567,0.37669914960861206,0.8,0.7947454844006567,0.37439411878585815,0.0,0.0,-0.0023050308227539062,0.0,,,,,,,,,,
OpenBMI_MI,1,H_CONCAT,44,1,RANDOM,2,8,0.8,0.7947454844006567,0.37669914960861206,0.8,0.7947454844006567,0.37528133392333984,0.0,0.0,-0.0014178156852722168,0.0,,,,,,,,,,
OpenBMI_MI,1,H_CONCAT,44,1,RANDOM,3,8,0.8,0.7947454844006567,0.37669914960861206,0.8,0.7947454844006567,0.37494957447052,0.0,0.0,-0.001749575138092041,0.0,,,,,,,,,,
OpenBMI_MI,1,H_CONCAT,44,2,PROTECTED,-1,8,0.85,0.8474214220323466,0.3960432708263397,0.68,0.6753246753246753,0.6963514685630798,0.16999999999999993,0.17209674670767128,0.3003081977367401,0.16000000000000014,,,,,,,,,,
OpenBMI_MI,1,H_CONCAT,44,2,RANDOM,0,8,0.85,0.8474214220323466,0.3960432708263397,0.85,0.8474214220323466,0.3944624066352844,0.0,0.0,-0.0015808641910552979,0.0,,,,,,,,,,
OpenBMI_MI,1,H_CONCAT,44,2,RANDOM,1,8,0.85,0.8474214220323466,0.3960432708263397,0.85,0.8474214220323466,0.39508679509162903,0.0,0.0,-0.0009564757347106934,0.0,,,,,,,,,,
OpenBMI_MI,1,H_CONCAT,44,2,RANDOM,2,8,0.85,0.8474214220323466,0.3960432708263397,0.85,0.8474214220323466,0.39777934551239014,0.0,0.0,0.001736074686050415,0.0,,,,,,,,,,
OpenBMI_MI,1,H_CONCAT,44,2,RANDOM,3,8,0.85,0.8474214220323466,0.3960432708263397,0.85,0.8474214220323466,0.39507806301116943,0.0,0.0,-0.0009652078151702881,0.0,,,,,,,,,,
OpenBMI_MI,1,H_CONCAT,52,1,PROTECTED,-1,8,0.8300000000000001,0.8295739348370927,0.4116922616958618,0.66,0.6598639455782312,0.7489609718322754,0.17000000000000004,0.1697099892588615,0.3372687101364136,0.09999999999999998,,,,,,,,,,
OpenBMI_MI,1,H_CONCAT,52,1,RANDOM,0,8,0.8300000000000001,0.8295739348370927,0.4116922616958618,0.8300000000000001,0.8295739348370927,0.4109315574169159,0.0,0.0,-0.0007607042789459229,0.0,,,,,,,,,,
OpenBMI_MI,1,H_CONCAT,52,1,RANDOM,1,8,0.8300000000000001,0.8295739348370927,0.4116922616958618,0.8300000000000001,0.8295739348370927,0.41257140040397644,0.0,0.0,0.000879138708114624,0.0,,,,,,,,,,
OpenBMI_MI,1,H_CONCAT,52,1,RANDOM,2,8,0.8300000000000001,0.8295739348370927,0.4116922616958618,0.8300000000000001,0.8295739348370927,0.40947774052619934,0.0,0.0,-0.0022145211696624756,0.0,,,,,,,,,,
OpenBMI_MI,1,H_CONCAT,52,1,RANDOM,3,8,0.8300000000000001,0.8295739348370927,0.4116922616958618,0.8300000000000001,0.8295739348370927,0.4104442596435547,0.0,0.0,-0.001248002052307129,0.0,,,,,,,,,,
OpenBMI_MI,1,H_CONCAT,52,2,PROTECTED,-1,8,0.76,0.7584541062801933,0.528305172920227,0.7,0.6998799519807923,0.6028490662574768,0.06000000000000005,0.05857415429940094,0.07454389333724976,0.09999999999999998,,,,,,,,,,
OpenBMI_MI,1,H_CONCAT,52,2,RANDOM,0,8,0.76,0.7584541062801933,0.528305172920227,0.76,0.7584541062801933,0.5277977585792542,0.0,0.0,-0.0005074143409729004,0.0,,,,,,,,,,
OpenBMI_MI,1,H_CONCAT,52,2,RANDOM,1,8,0.76,0.7584541062801933,0.528305172920227,0.76,0.7584541062801933,0.5279398560523987,0.0,0.0,-0.00036531686782836914,0.0,,,,,,,,,,
OpenBMI_MI,1,H_CONCAT,52,2,RANDOM,2,8,0.76,0.7584541062801933,0.528305172920227,0.76,0.7584541062801933,0.5313827991485596,0.0,0.0,0.0030776262283325195,0.0,,,,,,,,,,
OpenBMI_MI,1,H_CONCAT,52,2,RANDOM,3,8,0.76,0.7584541062801933,0.528305172920227,0.76,0.7584541062801933,0.5300191640853882,0.0,0.0,0.0017139911651611328,0.0,,,,,,,,,,
OpenBMI_MI,1,H_SHARED1,1,1,PROTECTED,-1,8,0.79,0.7898108297467721,0.5782501697540283,0.69,0.6899689968996899,0.7690026760101318,0.10000000000000009,0.09984183284708215,0.19075250625610352,0.10000000000000009,,,,,,,,,,
OpenBMI_MI,1,H_SHARED1,1,1,RANDOM,0,8,0.79,0.7898108297467721,0.5782501697540283,0.79,0.7898108297467721,0.5779683589935303,0.0,0.0,-0.0002818107604980469,0.0,,,,,,,,,,
OpenBMI_MI,1,H_SHARED1,1,1,RANDOM,1,8,0.79,0.7898108297467721,0.5782501697540283,0.79,0.7898108297467721,0.5795091390609741,0.0,0.0,0.0012589693069458008,0.0,,,,,,,,,,
OpenBMI_MI,1,H_SHARED1,1,1,RANDOM,2,8,0.79,0.7898108297467721,0.5782501697540283,0.78,0.7796474358974359,0.5760424137115479,0.010000000000000009,0.010163393849336178,-0.0022077560424804688,-0.010000000000000009,,,,,,,,,,
OpenBMI_MI,1,H_SHARED1,1,1,RANDOM,3,8,0.79,0.7898108297467721,0.5782501697540283,0.79,0.7898108297467721,0.5771358013153076,0.0,0.0,-0.0011143684387207031,0.0,,,,,,,,,,
OpenBMI_MI,1,H_SHARED1,1,2,PROTECTED,-1,8,0.76,0.7552019583843329,0.5711194276809692,0.6599999999999999,0.6578099838969405,0.6825515627861023,0.10000000000000009,0.09739197448739245,0.11143213510513306,0.10000000000000009,,,,,,,,,,
OpenBMI_MI,1,H_SHARED1,1,2,RANDOM,0,8,0.76,0.7552019583843329,0.5711194276809692,0.76,0.7552019583843329,0.5710626244544983,0.0,0.0,-5.6803226470947266e-05,0.0,,,,,,,,,,
OpenBMI_MI,1,H_SHARED1,1,2,RANDOM,1,8,0.76,0.7552019583843329,0.5711194276809692,0.76,0.7552019583843329,0.5719407796859741,0.0,0.0,0.0008213520050048828,0.0,,,,,,,,,,
OpenBMI_MI,1,H_SHARED1,1,2,RANDOM,2,8,0.76,0.7552019583843329,0.5711194276809692,0.77,0.7660461804495982,0.5706540942192078,-0.010000000000000009,-0.010844222065265252,-0.0004653334617614746,-0.010000000000000009,,,,,,,,,,
OpenBMI_MI,1,H_SHARED1,1,2,RANDOM,3,8,0.76,0.7552019583843329,0.5711194276809692,0.76,0.7552019583843329,0.5690059065818787,0.0,0.0,-0.002113521099090576,0.0,,,,,,,,,,
OpenBMI_MI,1,H_SHARED1,8,1,PROTECTED,-1,8,0.79,0.7863899908452854,0.6442917585372925,0.64,0.6179966044142615,0.835238516330719,0.15000000000000002,0.16839338643102386,0.1909467577934265,0.15000000000000002,,,,,,,,,,
OpenBMI_MI,1,H_SHARED1,8,1,RANDOM,0,8,0.79,0.7863899908452854,0.6442917585372925,0.79,0.7863899908452854,0.6432879567146301,0.0,0.0,-0.0010038018226623535,0.0,,,,,,,,,,
OpenBMI_MI,1,H_SHARED1,8,1,RANDOM,1,8,0.79,0.7863899908452854,0.6442917585372925,0.78,0.7756017951856384,0.6414756178855896,0.010000000000000009,0.010788195659646949,-0.002816140651702881,0.010000000000000009,,,,,,,,,,
OpenBMI_MI,1,H_SHARED1,8,1,RANDOM,2,8,0.79,0.7863899908452854,0.6442917585372925,0.79,0.7863899908452854,0.6444259881973267,0.0,0.0,0.0001342296600341797,0.0,,,,,,,,,,
OpenBMI_MI,1,H_SHARED1,8,1,RANDOM,3,8,0.79,0.7863899908452854,0.6442917585372925,0.79,0.7863899908452854,0.6458266973495483,0.0,0.0,0.0015349388122558594,0.0,,,,,,,,,,
OpenBMI_MI,1,H_SHARED1,8,2,PROTECTED,-1,8,0.86,0.859775641025641,0.40969234704971313,0.65,0.6419437340153453,0.6455169916152954,0.20999999999999996,0.21783190701029564,0.23582464456558228,0.15000000000000002,,,,,,,,,,
OpenBMI_MI,1,H_SHARED1,8,2,RANDOM,0,8,0.86,0.859775641025641,0.40969234704971313,0.86,0.859775641025641,0.40996047854423523,0.0,0.0,0.0002681314945220947,0.0,,,,,,,,,,
OpenBMI_MI,1,H_SHARED1,8,2,RANDOM,1,8,0.86,0.859775641025641,0.40969234704971313,0.86,0.859775641025641,0.40986374020576477,0.0,0.0,0.00017139315605163574,0.010000000000000009,,,,,,,,,,
OpenBMI_MI,1,H_SHARED1,8,2,RANDOM,2,8,0.86,0.859775641025641,0.40969234704971313,0.86,0.859775641025641,0.408071368932724,0.0,0.0,-0.0016209781169891357,0.0,,,,,,,,,,
OpenBMI_MI,1,H_SHARED1,8,2,RANDOM,3,8,0.86,0.859775641025641,0.40969234704971313,0.86,0.859775641025641,0.4083196520805359,0.0,0.0,-0.001372694969177246,0.0,,,,,,,,,,
OpenBMI_MI,1,H_SHARED1,11,1,PROTECTED,-1,8,0.69,0.6783898744683059,0.6329461932182312,0.5700000000000001,0.5459824728117411,0.8014569878578186,0.11999999999999988,0.13240740165656484,0.1685107946395874,0.11999999999999988,,,,,,,,,,
OpenBMI_MI,1,H_SHARED1,11,1,RANDOM,0,8,0.69,0.6783898744683059,0.6329461932182312,0.6799999999999999,0.6666666666666666,0.6320745944976807,0.010000000000000009,0.011723207801639268,-0.0008715987205505371,0.010000000000000009,,,,,,,,,,
OpenBMI_MI,1,H_SHARED1,11,1,RANDOM,1,8,0.69,0.6783898744683059,0.6329461932182312,0.69,0.6783898744683059,0.629895806312561,0.0,0.0,-0.003050386905670166,0.0,,,,,,,,,,
OpenBMI_MI,1,H_SHARED1,11,1,RANDOM,2,8,0.69,0.6783898744683059,0.6329461932182312,0.69,0.6783898744683059,0.632373034954071,0.0,0.0,-0.0005731582641601562,0.0,,,,,,,,,,
OpenBMI_MI,1,H_SHARED1,11,1,RANDOM,3,8,0.69,0.6783898744683059,0.6329461932182312,0.69,0.6783898744683059,0.6312319040298462,0.0,0.0,-0.0017142891883850098,0.0,,,,,,,,,,
OpenBMI_MI,1,H_SHARED1,11,2,PROTECTED,-1,8,0.7,0.6899545266639107,0.7077370285987854,0.5700000000000001,0.5459824728117411,0.8951224684715271,0.1299999999999999,0.1439720538521696,0.1873854398727417,0.11999999999999988,,,,,,,,,,
OpenBMI_MI,1,H_SHARED1,11,2,RANDOM,0,8,0.7,0.6899545266639107,0.7077370285987854,0.7,0.6899545266639107,0.7081688046455383,0.0,0.0,0.0004317760467529297,0.010000000000000009,,,,,,,,,,
OpenBMI_MI,1,H_SHARED1,11,2,RANDOM,1,8,0.7,0.6899545266639107,0.7077370285987854,0.71,0.7013695808876532,0.703673779964447,-0.010000000000000009,-0.01141505422374256,-0.004063248634338379,0.0,,,,,,,,,,
OpenBMI_MI,1,H_SHARED1,11,2,RANDOM,2,8,0.7,0.6899545266639107,0.7077370285987854,0.69,0.6807743795695603,0.7061249613761902,0.010000000000000009,0.009180147094350333,-0.0016120672225952148,0.0,,,,,,,,,,
OpenBMI_MI,1,H_SHARED1,11,2,RANDOM,3,8,0.7,0.6899545266639107,0.7077370285987854,0.7,0.6899545266639107,0.7059653401374817,0.0,0.0,-0.001771688461303711,0.0,,,,,,,,,,
OpenBMI_MI,1,H_SHARED1,15,1,PROTECTED,-1,8,0.96,0.9599358974358975,0.12292357534170151,0.69,0.6828644501278772,0.6368330121040344,0.27,0.27707144730802025,0.5139094367623329,0.26,,,,,,,,,,
OpenBMI_MI,1,H_SHARED1,15,1,RANDOM,0,8,0.96,0.9599358974358975,0.12292357534170151,0.96,0.9599358974358975,0.1237967386841774,0.0,0.0,0.0008731633424758911,0.0,,,,,,,,,,
OpenBMI_MI,1,H_SHARED1,15,1,RANDOM,1,8,0.96,0.9599358974358975,0.12292357534170151,0.96,0.9599358974358975,0.12403765320777893,0.0,0.0,0.001114077866077423,0.0,,,,,,,,,,
OpenBMI_MI,1,H_SHARED1,15,1,RANDOM,2,8,0.96,0.9599358974358975,0.12292357534170151,0.96,0.9599358974358975,0.1231815442442894,0.0,0.0,0.0002579689025878906,0.0,,,,,,,,,,
OpenBMI_MI,1,H_SHARED1,15,1,RANDOM,3,8,0.96,0.9599358974358975,0.12292357534170151,0.96,0.9599358974358975,0.12203055620193481,0.0,0.0,-0.0008930191397666931,-0.010000000000000009,,,,,,,,,,
OpenBMI_MI,1,H_SHARED1,15,2,PROTECTED,-1,8,0.87,0.8689384010484928,0.31819474697113037,0.61,0.5920075321686369,0.8377179503440857,0.26,0.27693086887985596,0.5195232033729553,0.26,,,,,,,,,,
OpenBMI_MI,1,H_SHARED1,15,2,RANDOM,0,8,0.87,0.8689384010484928,0.31819474697113037,0.87,0.8689384010484928,0.31895652413368225,0.0,0.0,0.0007617771625518799,0.0,,,,,,,,,,
OpenBMI_MI,1,H_SHARED1,15,2,RANDOM,1,8,0.87,0.8689384010484928,0.31819474697113037,0.87,0.8689384010484928,0.31788161396980286,0.0,0.0,-0.00031313300132751465,0.0,,,,,,,,,,
OpenBMI_MI,1,H_SHARED1,15,2,RANDOM,2,8,0.87,0.8689384010484928,0.31819474697113037,0.87,0.8689384010484928,0.3157340884208679,0.0,0.0,-0.002460658550262451,0.0,,,,,,,,,,
OpenBMI_MI,1,H_SHARED1,15,2,RANDOM,3,8,0.87,0.8689384010484928,0.31819474697113037,0.88,0.8792270531400965,0.31628096103668213,-0.010000000000000009,-0.010288652091603678,-0.0019137859344482422,-0.010000000000000009,,,,,,,,,,
OpenBMI_MI,1,H_SHARED1,44,1,PROTECTED,-1,8,0.8,0.7947454844006567,0.37669914960861206,0.7,0.6998799519807923,0.6536611914634705,0.10000000000000009,0.0948655324198644,0.2769620418548584,0.13000000000000012,,,,,,,,,,
OpenBMI_MI,1,H_SHARED1,44,1,RANDOM,0,8,0.8,0.7947454844006567,0.37669914960861206,0.8,0.7947454844006567,0.3770297169685364,0.0,0.0,0.0003305673599243164,0.0,,,,,,,,,,
OpenBMI_MI,1,H_SHARED1,44,1,RANDOM,1,8,0.8,0.7947454844006567,0.37669914960861206,0.8,0.7947454844006567,0.3797663748264313,0.0,0.0,0.003067225217819214,0.0,,,,,,,,,,
OpenBMI_MI,1,H_SHARED1,44,1,RANDOM,2,8,0.8,0.7947454844006567,0.37669914960861206,0.8,0.7947454844006567,0.3786042332649231,0.0,0.0,0.0019050836563110352,0.0,,,,,,,,,,
OpenBMI_MI,1,H_SHARED1,44,1,RANDOM,3,8,0.8,0.7947454844006567,0.37669914960861206,0.8,0.7947454844006567,0.37660399079322815,0.0,0.0,-9.515881538391113e-05,0.0,,,,,,,,,,
OpenBMI_MI,1,H_SHARED1,44,2,PROTECTED,-1,8,0.85,0.8474214220323466,0.3960432708263397,0.6699999999999999,0.6683750376846548,0.6773923635482788,0.18000000000000005,0.17904638434769182,0.2813490927219391,0.13000000000000012,,,,,,,,,,
OpenBMI_MI,1,H_SHARED1,44,2,RANDOM,0,8,0.85,0.8474214220323466,0.3960432708263397,0.85,0.8474214220323466,0.395765483379364,0.0,0.0,-0.000277787446975708,0.0,,,,,,,,,,
OpenBMI_MI,1,H_SHARED1,44,2,RANDOM,1,8,0.85,0.8474214220323466,0.3960432708263397,0.85,0.8474214220323466,0.3945487141609192,0.0,0.0,-0.0014945566654205322,0.0,,,,,,,,,,
OpenBMI_MI,1,H_SHARED1,44,2,RANDOM,2,8,0.85,0.8474214220323466,0.3960432708263397,0.85,0.8474214220323466,0.394601047039032,0.0,0.0,-0.0014422237873077393,0.0,,,,,,,,,,
OpenBMI_MI,1,H_SHARED1,44,2,RANDOM,3,8,0.85,0.8474214220323466,0.3960432708263397,0.84,0.8368013055895553,0.3955070376396179,0.010000000000000009,0.010620116442791261,-0.0005362331867218018,0.0,,,,,,,,,,
OpenBMI_MI,1,H_SHARED1,52,1,PROTECTED,-1,8,0.8300000000000001,0.8295739348370927,0.4116922616958618,0.6799999999999999,0.6788438378161381,0.6716738939285278,0.15000000000000013,0.15073009702095463,0.259981632232666,0.08000000000000007,,,,,,,,,,
OpenBMI_MI,1,H_SHARED1,52,1,RANDOM,0,8,0.8300000000000001,0.8295739348370927,0.4116922616958618,0.8300000000000001,0.8295739348370927,0.41080814599990845,0.0,0.0,-0.0008841156959533691,0.0,,,,,,,,,,
OpenBMI_MI,1,H_SHARED1,52,1,RANDOM,1,8,0.8300000000000001,0.8295739348370927,0.4116922616958618,0.8300000000000001,0.8295739348370927,0.413033127784729,0.0,0.0,0.0013408660888671875,0.0,,,,,,,,,,
OpenBMI_MI,1,H_SHARED1,52,1,RANDOM,2,8,0.8300000000000001,0.8295739348370927,0.4116922616958618,0.8200000000000001,0.8197115384615384,0.413606196641922,0.010000000000000009,0.009862396375554305,0.0019139349460601807,0.0,,,,,,,,,,
OpenBMI_MI,1,H_SHARED1,52,1,RANDOM,3,8,0.8300000000000001,0.8295739348370927,0.4116922616958618,0.8300000000000001,0.8295739348370927,0.4128541648387909,0.0,0.0,0.0011619031429290771,0.0,,,,,,,,,,
OpenBMI_MI,1,H_SHARED1,52,2,PROTECTED,-1,8,0.76,0.7584541062801933,0.528305172920227,0.69,0.6897207486738064,0.6242793798446655,0.07000000000000006,0.06873335760638688,0.09597420692443848,0.08000000000000007,,,,,,,,,,
OpenBMI_MI,1,H_SHARED1,52,2,RANDOM,0,8,0.76,0.7584541062801933,0.528305172920227,0.76,0.7584541062801933,0.5270543098449707,0.0,0.0,-0.0012508630752563477,0.0,,,,,,,,,,
OpenBMI_MI,1,H_SHARED1,52,2,RANDOM,1,8,0.76,0.7584541062801933,0.528305172920227,0.76,0.7584541062801933,0.5281916856765747,0.0,0.0,-0.00011348724365234375,0.0,,,,,,,,,,
OpenBMI_MI,1,H_SHARED1,52,2,RANDOM,2,8,0.76,0.7584541062801933,0.528305172920227,0.76,0.7584541062801933,0.5307325720787048,0.0,0.0,0.002427399158477783,0.0,,,,,,,,,,
OpenBMI_MI,1,H_SHARED1,52,2,RANDOM,3,8,0.76,0.7584541062801933,0.528305172920227,0.76,0.7584541062801933,0.5289795398712158,0.0,0.0,0.0006743669509887695,0.0,,,,,,,,,,
OpenBMI_MI,1,H_SHARED2,1,1,PROTECTED,-1,8,0.79,0.7898108297467721,0.5782501697540283,0.63,0.6296667000300271,0.6448013782501221,0.16000000000000003,0.16014412971674497,0.06655120849609375,0.13,,,,,,,,,,
OpenBMI_MI,1,H_SHARED2,1,1,RANDOM,0,8,0.79,0.7898108297467721,0.5782501697540283,0.79,0.7898108297467721,0.5790716409683228,0.0,0.0,0.0008214712142944336,0.0,,,,,,,,,,
OpenBMI_MI,1,H_SHARED2,1,1,RANDOM,1,8,0.79,0.7898108297467721,0.5782501697540283,0.78,0.7796474358974359,0.5784813761711121,0.010000000000000009,0.010163393849336178,0.00023120641708374023,0.0,,,,,,,,,,
OpenBMI_MI,1,H_SHARED2,1,1,RANDOM,2,8,0.79,0.7898108297467721,0.5782501697540283,0.78,0.7796474358974359,0.5773653984069824,0.010000000000000009,0.010163393849336178,-0.0008847713470458984,0.0,,,,,,,,,,
OpenBMI_MI,1,H_SHARED2,1,1,RANDOM,3,8,0.79,0.7898108297467721,0.5782501697540283,0.79,0.7898108297467721,0.578848123550415,0.0,0.0,0.0005979537963867188,0.0,,,,,,,,,,
OpenBMI_MI,1,H_SHARED2,1,2,PROTECTED,-1,8,0.76,0.7552019583843329,0.5711194276809692,0.7,0.6998799519807923,0.6433314681053162,0.06000000000000005,0.05532200640354057,0.07221204042434692,0.13,,,,,,,,,,
OpenBMI_MI,1,H_SHARED2,1,2,RANDOM,0,8,0.76,0.7552019583843329,0.5711194276809692,0.76,0.7552019583843329,0.5718832612037659,0.0,0.0,0.0007638335227966309,0.0,,,,,,,,,,
OpenBMI_MI,1,H_SHARED2,1,2,RANDOM,1,8,0.76,0.7552019583843329,0.5711194276809692,0.76,0.7552019583843329,0.5764874815940857,0.0,0.0,0.005368053913116455,0.0,,,,,,,,,,
OpenBMI_MI,1,H_SHARED2,1,2,RANDOM,2,8,0.76,0.7552019583843329,0.5711194276809692,0.76,0.7552019583843329,0.5702083706855774,0.0,0.0,-0.0009110569953918457,0.0,,,,,,,,,,
OpenBMI_MI,1,H_SHARED2,1,2,RANDOM,3,8,0.76,0.7552019583843329,0.5711194276809692,0.76,0.7552019583843329,0.5705612301826477,0.0,0.0,-0.0005581974983215332,0.0,,,,,,,,,,
OpenBMI_MI,1,H_SHARED2,8,1,PROTECTED,-1,8,0.79,0.7863899908452854,0.6442917585372925,0.7,0.6875,0.6023932099342346,0.09000000000000008,0.09888999084528538,-0.04189854860305786,0.13,,,,,,,,,,
OpenBMI_MI,1,H_SHARED2,8,1,RANDOM,0,8,0.79,0.7863899908452854,0.6442917585372925,0.79,0.7863899908452854,0.6439067721366882,0.0,0.0,-0.00038498640060424805,0.0,,,,,,,,,,
OpenBMI_MI,1,H_SHARED2,8,1,RANDOM,1,8,0.79,0.7863899908452854,0.6442917585372925,0.78,0.7756017951856384,0.6423138380050659,0.010000000000000009,0.010788195659646949,-0.0019779205322265625,0.010000000000000009,,,,,,,,,,
OpenBMI_MI,1,H_SHARED2,8,1,RANDOM,2,8,0.79,0.7863899908452854,0.6442917585372925,0.79,0.7863899908452854,0.6432040929794312,0.0,0.0,-0.0010876655578613281,0.0,,,,,,,,,,
OpenBMI_MI,1,H_SHARED2,8,1,RANDOM,3,8,0.79,0.7863899908452854,0.6442917585372925,0.78,0.7756017951856384,0.6452068090438843,0.010000000000000009,0.010788195659646949,0.0009150505065917969,0.010000000000000009,,,,,,,,,,
OpenBMI_MI,1,H_SHARED2,8,2,PROTECTED,-1,8,0.86,0.859775641025641,0.40969234704971313,0.66,0.6532027743778049,0.6079020500183105,0.19999999999999996,0.20657286664783603,0.1982097029685974,0.13,,,,,,,,,,
OpenBMI_MI,1,H_SHARED2,8,2,RANDOM,0,8,0.86,0.859775641025641,0.40969234704971313,0.86,0.859775641025641,0.4092123806476593,0.0,0.0,-0.000479966402053833,0.0,,,,,,,,,,
OpenBMI_MI,1,H_SHARED2,8,2,RANDOM,1,8,0.86,0.859775641025641,0.40969234704971313,0.86,0.859775641025641,0.4103395342826843,0.0,0.0,0.0006471872329711914,0.010000000000000009,,,,,,,,,,
OpenBMI_MI,1,H_SHARED2,8,2,RANDOM,2,8,0.86,0.859775641025641,0.40969234704971313,0.86,0.859775641025641,0.41029414534568787,0.0,0.0,0.0006017982959747314,0.0,,,,,,,,,,
OpenBMI_MI,1,H_SHARED2,8,2,RANDOM,3,8,0.86,0.859775641025641,0.40969234704971313,0.86,0.859775641025641,0.409856915473938,0.0,0.0,0.00016456842422485352,0.010000000000000009,,,,,,,,,,
OpenBMI_MI,1,H_SHARED2,11,1,PROTECTED,-1,8,0.69,0.6783898744683059,0.6329461932182312,0.62,0.6041666666666667,0.6736687421798706,0.06999999999999995,0.07422320780163916,0.040722548961639404,0.06999999999999995,,,,,,,,,,
OpenBMI_MI,1,H_SHARED2,11,1,RANDOM,0,8,0.69,0.6783898744683059,0.6329461932182312,0.6799999999999999,0.6666666666666666,0.6331983804702759,0.010000000000000009,0.011723207801639268,0.00025218725204467773,0.010000000000000009,,,,,,,,,,
OpenBMI_MI,1,H_SHARED2,11,1,RANDOM,1,8,0.69,0.6783898744683059,0.6329461932182312,0.7,0.6875,0.6332314014434814,-0.010000000000000009,-0.009110125531694102,0.00028520822525024414,-0.010000000000000009,,,,,,,,,,
OpenBMI_MI,1,H_SHARED2,11,1,RANDOM,2,8,0.69,0.6783898744683059,0.6329461932182312,0.6799999999999999,0.6666666666666666,0.635558545589447,0.010000000000000009,0.011723207801639268,0.0026123523712158203,0.010000000000000009,,,,,,,,,,
OpenBMI_MI,1,H_SHARED2,11,1,RANDOM,3,8,0.69,0.6783898744683059,0.6329461932182312,0.6799999999999999,0.6666666666666666,0.634573221206665,0.010000000000000009,0.011723207801639268,0.0016270279884338379,0.010000000000000009,,,,,,,,,,
