task,fold,stage,subject,session,control,draw,rank,intact_BA,intact_macro_F1,intact_NLL,erased_BA,erased_macro_F1,erased_NLL,BA_loss,macro_F1_loss,NLL_change,final_P_change_L2_mean,final_P_norm_change_mean,final_P_cosine_mean
OpenBMI_MI,1,BRANCH_15,15,1,PROTECTED,-1,8,0.96,0.9599358974358975,0.12292357534170151,0.95,0.9499549594635172,0.16401024162769318,0.010000000000000009,0.00998093797238031,0.04108666628599167,0.4007169008255005,-0.0008774554589763284,0.983500599861145
OpenBMI_MI,1,BRANCH_15,15,1,RANDOM,0,8,0.96,0.9599358974358975,0.12292357534170151,0.96,0.9599358974358975,0.1234612837433815,0.0,0.0,0.0005377084016799927,0.02908914163708687,-0.0017711835680529475,0.9999088048934937
OpenBMI_MI,1,BRANCH_15,15,1,RANDOM,1,8,0.96,0.9599358974358975,0.12292357534170151,0.97,0.9699729756781104,0.12274499237537384,-0.010000000000000009,-0.010037078242212893,-0.00017858296632766724,0.026604771614074707,0.0007881849887780845,0.9999143481254578
OpenBMI_MI,1,BRANCH_15,15,1,RANDOM,2,8,0.96,0.9599358974358975,0.12292357534170151,0.96,0.9599358974358975,0.12402015924453735,0.0,0.0,0.001096583902835846,0.028836434707045555,-0.0010526222176849842,0.9998974800109863
OpenBMI_MI,1,BRANCH_15,15,1,RANDOM,3,8,0.96,0.9599358974358975,0.12292357534170151,0.96,0.9599358974358975,0.12269824743270874,0.0,0.0,-0.00022532790899276733,0.030623752623796463,-0.0004353696131147444,0.9998912215232849
OpenBMI_MI,1,BRANCH_15,15,2,PROTECTED,-1,8,0.87,0.8689384010484928,0.31819474697113037,0.83,0.8279178054458953,0.34570372104644775,0.040000000000000036,0.04102059560259752,0.027508974075317383,0.34692978858947754,-0.04743536561727524,0.9884586334228516
OpenBMI_MI,1,BRANCH_15,15,2,RANDOM,0,8,0.87,0.8689384010484928,0.31819474697113037,0.87,0.8689384010484928,0.31844934821128845,0.0,0.0,0.00025460124015808105,0.034690503031015396,0.001727994647808373,0.9998648166656494
OpenBMI_MI,1,BRANCH_15,15,2,RANDOM,1,8,0.87,0.8689384010484928,0.31819474697113037,0.87,0.8689384010484928,0.3200887441635132,0.0,0.0,0.0018939971923828125,0.033662617206573486,0.0008076918311417103,0.9998722672462463
OpenBMI_MI,1,BRANCH_15,15,2,RANDOM,2,8,0.87,0.8689384010484928,0.31819474697113037,0.88,0.8792270531400965,0.3187066912651062,-0.010000000000000009,-0.010288652091603678,0.0005119442939758301,0.03217777982354164,0.0010114621836692095,0.9998894333839417
OpenBMI_MI,1,BRANCH_15,15,2,RANDOM,3,8,0.87,0.8689384010484928,0.31819474697113037,0.87,0.8689384010484928,0.31969359517097473,0.0,0.0,0.0014988481998443604,0.032111600041389465,0.0009151279809884727,0.9998867511749268
OpenBMI_MI,1,BRANCH_15,44,1,PROTECTED,-1,8,0.8,0.7947454844006567,0.37669914960861206,0.8,0.797979797979798,0.422911137342453,0.0,-0.003234313579141279,0.04621198773384094,0.3872207701206207,-0.01098865270614624,0.987937331199646
OpenBMI_MI,1,BRANCH_15,44,1,RANDOM,0,8,0.8,0.7947454844006567,0.37669914960861206,0.8,0.7947454844006567,0.37687456607818604,0.0,0.0,0.0001754164695739746,0.03508828952908516,-0.0020768027752637863,0.9998838901519775
OpenBMI_MI,1,BRANCH_15,44,1,RANDOM,1,8,0.8,0.7947454844006567,0.37669914960861206,0.8,0.7947454844006567,0.3779071867465973,0.0,0.0,0.0012080371379852295,0.031361304223537445,0.00045547247282229364,0.9999103546142578
OpenBMI_MI,1,BRANCH_15,44,1,RANDOM,2,8,0.8,0.7947454844006567,0.37669914960861206,0.8,0.7947454844006567,0.37826111912727356,0.0,0.0,0.001561969518661499,0.03799682855606079,0.0014481187099590898,0.9998876452445984
OpenBMI_MI,1,BRANCH_15,44,1,RANDOM,3,8,0.8,0.7947454844006567,0.37669914960861206,0.8,0.7947454844006567,0.3762260675430298,0.0,0.0,-0.0004730820655822754,0.03494299575686455,-0.002521469024941325,0.9999093413352966
OpenBMI_MI,1,BRANCH_15,44,2,PROTECTED,-1,8,0.85,0.8474214220323466,0.3960432708263397,0.8,0.7960016319869441,0.4353368282318115,0.04999999999999993,0.051419790045402536,0.0392935574054718,0.3464588522911072,-0.01422838680446148,0.9903006553649902
OpenBMI_MI,1,BRANCH_15,44,2,RANDOM,0,8,0.85,0.8474214220323466,0.3960432708263397,0.85,0.8474214220323466,0.3972780108451843,0.0,0.0,0.0012347400188446045,0.034315191209316254,-0.002190760336816311,0.9998947381973267
OpenBMI_MI,1,BRANCH_15,44,2,RANDOM,1,8,0.85,0.8474214220323466,0.3960432708263397,0.85,0.8474214220323466,0.39491406083106995,0.0,0.0,-0.0011292099952697754,0.03063274174928665,-0.00019682526180986315,0.9999139308929443
OpenBMI_MI,1,BRANCH_15,44,2,RANDOM,2,8,0.85,0.8474214220323466,0.3960432708263397,0.85,0.8474214220323466,0.3966204524040222,0.0,0.0,0.0005771815776824951,0.03458072617650032,-0.0009020161814987659,0.9998956918716431
OpenBMI_MI,1,BRANCH_15,44,2,RANDOM,3,8,0.85,0.8474214220323466,0.3960432708263397,0.85,0.8474214220323466,0.3945539891719818,0.0,0.0,-0.0014892816543579102,0.0339672714471817,0.0005525017040781677,0.999885618686676
OpenBMI_MI,1,BRANCH_15,52,1,PROTECTED,-1,8,0.8300000000000001,0.8295739348370927,0.4116922616958618,0.78,0.7799119647859143,0.4190247654914856,0.050000000000000044,0.04966197005117845,0.007332503795623779,0.3444126844406128,-0.027665328234434128,0.988599956035614
OpenBMI_MI,1,BRANCH_15,52,1,RANDOM,0,8,0.8300000000000001,0.8295739348370927,0.4116922616958618,0.8300000000000001,0.8295739348370927,0.4128676652908325,0.0,0.0,0.0011754035949707031,0.03171725571155548,0.0023996829986572266,0.9999105930328369
OpenBMI_MI,1,BRANCH_15,52,1,RANDOM,1,8,0.8300000000000001,0.8295739348370927,0.4116922616958618,0.8300000000000001,0.8295739348370927,0.41225388646125793,0.0,0.0,0.0005616247653961182,0.03242139518260956,0.0002585172769613564,0.9999104142189026
OpenBMI_MI,1,BRANCH_15,52,1,RANDOM,2,8,0.8300000000000001,0.8295739348370927,0.4116922616958618,0.8200000000000001,0.8197115384615384,0.4094533920288086,0.010000000000000009,0.009862396375554305,-0.0022388696670532227,0.03440757095813751,-0.0009259224170818925,0.9998931288719177
OpenBMI_MI,1,BRANCH_15,52,1,RANDOM,3,8,0.8300000000000001,0.8295739348370927,0.4116922616958618,0.8300000000000001,0.8295739348370927,0.41458848118782043,0.0,0.0,0.002896219491958618,0.0323440320789814,-0.0002543485024943948,0.9999075531959534
OpenBMI_MI,1,BRANCH_15,52,2,PROTECTED,-1,8,0.76,0.7584541062801933,0.528305172920227,0.74,0.7395833333333333,0.546266496181488,0.020000000000000018,0.018870772946860015,0.017961323261260986,0.2953159809112549,-0.0016675704391673207,0.9892153739929199
OpenBMI_MI,1,BRANCH_15,52,2,RANDOM,0,8,0.76,0.7584541062801933,0.528305172920227,0.76,0.7584541062801933,0.5264400839805603,0.0,0.0,-0.001865088939666748,0.03190933167934418,0.0006631732103414834,0.9998857975006104
OpenBMI_MI,1,BRANCH_15,52,2,RANDOM,1,8,0.76,0.7584541062801933,0.528305172920227,0.76,0.7584541062801933,0.5292469263076782,0.0,0.0,0.0009417533874511719,0.02996271848678589,0.00016268908802885562,0.9999060034751892
OpenBMI_MI,1,BRANCH_15,52,2,RANDOM,2,8,0.76,0.7584541062801933,0.528305172920227,0.76,0.7584541062801933,0.5285873413085938,0.0,0.0,0.0002821683883666992,0.034193336963653564,-0.0028667885344475508,0.9998458027839661
OpenBMI_MI,1,BRANCH_15,52,2,RANDOM,3,8,0.76,0.7584541062801933,0.528305172920227,0.76,0.7584541062801933,0.5283487439155579,0.0,0.0,4.357099533081055e-05,0.030382022261619568,-0.0023003644309937954,0.9998958706855774
OpenBMI_MI,1,BRANCH_63,1,1,PROTECTED,-1,8,0.79,0.7898108297467721,0.5782501697540283,0.76,0.7596153846153846,0.6512055397033691,0.030000000000000027,0.0301954451313875,0.07295536994934082,0.7893678545951843,-0.0360826700925827,0.9614026546478271
OpenBMI_MI,1,BRANCH_63,1,1,RANDOM,0,8,0.79,0.7898108297467721,0.5782501697540283,0.78,0.7796474358974359,0.5788952112197876,0.010000000000000009,0.010163393849336178,0.0006450414657592773,0.03421594947576523,-0.0005772495060227811,0.9999287128448486
OpenBMI_MI,1,BRANCH_63,1,1,RANDOM,1,8,0.79,0.7898108297467721,0.5782501697540283,0.79,0.7898108297467721,0.5781376957893372,0.0,0.0,-0.00011247396469116211,0.03691612184047699,-0.0018188965041190386,0.9999082684516907
OpenBMI_MI,1,BRANCH_63,1,1,RANDOM,2,8,0.79,0.7898108297467721,0.5782501697540283,0.79,0.7898108297467721,0.5789241194725037,0.0,0.0,0.0006739497184753418,0.039311766624450684,-0.002925349399447441,0.999896764755249
OpenBMI_MI,1,BRANCH_63,1,1,RANDOM,3,8,0.79,0.7898108297467721,0.5782501697540283,0.79,0.7898108297467721,0.5796080231666565,0.0,0.0,0.0013578534126281738,0.035528119653463364,0.0005838322686031461,0.9999139308929443
OpenBMI_MI,1,BRANCH_63,1,2,PROTECTED,-1,8,0.76,0.7552019583843329,0.5711194276809692,0.6799999999999999,0.6666666666666666,0.6450669169425964,0.08000000000000007,0.08853529171766628,0.0739474892616272,0.7337866425514221,-0.01390166487544775,0.9648456573486328
OpenBMI_MI,1,BRANCH_63,1,2,RANDOM,0,8,0.76,0.7552019583843329,0.5711194276809692,0.76,0.7552019583843329,0.5705999135971069,0.0,0.0,-0.0005195140838623047,0.0336838997900486,9.126662916969508e-05,0.9999186992645264
OpenBMI_MI,1,BRANCH_63,1,2,RANDOM,1,8,0.76,0.7552019583843329,0.5711194276809692,0.76,0.7552019583843329,0.5694655179977417,0.0,0.0,-0.001653909683227539,0.03484984487295151,0.0033006740268319845,0.9999176859855652
OpenBMI_MI,1,BRANCH_63,1,2,RANDOM,2,8,0.76,0.7552019583843329,0.5711194276809692,0.76,0.7552019583843329,0.5722421407699585,0.0,0.0,0.0011227130889892578,0.03388998657464981,0.0019670664332807064,0.9999220967292786
OpenBMI_MI,1,BRANCH_63,1,2,RANDOM,3,8,0.76,0.7552019583843329,0.5711194276809692,0.76,0.7552019583843329,0.5733240246772766,0.0,0.0,0.002204596996307373,0.0332845002412796,-0.0011137950932607055,0.9999228119850159
OpenBMI_MI,1,BRANCH_63,8,1,PROTECTED,-1,8,0.79,0.7863899908452854,0.6442917585372925,0.73,0.7198879551820728,0.6834732890129089,0.06000000000000005,0.06650203566321256,0.039181530475616455,0.7452031970024109,-0.015207733027637005,0.9483104944229126
OpenBMI_MI,1,BRANCH_63,8,1,RANDOM,0,8,0.79,0.7863899908452854,0.6442917585372925,0.79,0.7863899908452854,0.6443419456481934,0.0,0.0,5.0187110900878906e-05,0.029864929616451263,-0.0019876384176313877,0.9999217391014099
OpenBMI_MI,1,BRANCH_63,8,1,RANDOM,1,8,0.79,0.7863899908452854,0.6442917585372925,0.79,0.7863899908452854,0.6445102095603943,0.0,0.0,0.00021845102310180664,0.032433997839689255,-0.0015528429066762328,0.9998793005943298
OpenBMI_MI,1,BRANCH_63,8,1,RANDOM,2,8,0.79,0.7863899908452854,0.6442917585372925,0.78,0.7756017951856384,0.6454481482505798,0.010000000000000009,0.010788195659646949,0.0011563897132873535,0.032590534538030624,0.0025201046373695135,0.9998922944068909
OpenBMI_MI,1,BRANCH_63,8,1,RANDOM,3,8,0.79,0.7863899908452854,0.6442917585372925,0.78,0.7756017951856384,0.6460644006729126,0.010000000000000009,0.010788195659646949,0.0017726421356201172,0.02824968844652176,-0.002280787331983447,0.9999271631240845
OpenBMI_MI,1,BRANCH_63,8,2,PROTECTED,-1,8,0.86,0.859775641025641,0.40969234704971313,0.8200000000000001,0.818840579710145,0.45638546347618103,0.039999999999999925,0.04093506131549596,0.046693116426467896,0.8322473168373108,-0.05116720497608185,0.9445701837539673
OpenBMI_MI,1,BRANCH_63,8,2,RANDOM,0,8,0.86,0.859775641025641,0.40969234704971313,0.86,0.859775641025641,0.4084291160106659,0.0,0.0,-0.0012632310390472412,0.0373663455247879,-0.0011330378474667668,0.9999125599861145
OpenBMI_MI,1,BRANCH_63,8,2,RANDOM,1,8,0.86,0.859775641025641,0.40969234704971313,0.86,0.859775641025641,0.41031742095947266,0.0,0.0,0.0006250739097595215,0.042989883571863174,-4.4984815758652985e-05,0.9998583793640137
OpenBMI_MI,1,BRANCH_63,8,2,RANDOM,2,8,0.86,0.859775641025641,0.40969234704971313,0.86,0.859775641025641,0.4088595509529114,0.0,0.0,-0.0008327960968017578,0.039971720427274704,0.0021874476224184036,0.9998894333839417
OpenBMI_MI,1,BRANCH_63,8,2,RANDOM,3,8,0.86,0.859775641025641,0.40969234704971313,0.86,0.859775641025641,0.41145244240760803,0.0,0.0,0.0017600953578948975,0.03783869743347168,-6.06799112574663e-05,0.9999039173126221
OpenBMI_MI,1,BRANCH_63,11,1,PROTECTED,-1,8,0.69,0.6783898744683059,0.6329461932182312,0.64,0.625,0.7656903266906738,0.04999999999999993,0.0533898744683059,0.13274413347244263,0.641072690486908,-0.13115330040454865,0.9595850110054016
OpenBMI_MI,1,BRANCH_63,11,1,RANDOM,0,8,0.69,0.6783898744683059,0.6329461932182312,0.6799999999999999,0.6666666666666666,0.6342483758926392,0.010000000000000009,0.011723207801639268,0.001302182674407959,0.02940516546368599,0.0012400079285725951,0.9999256134033203
OpenBMI_MI,1,BRANCH_63,11,1,RANDOM,1,8,0.69,0.6783898744683059,0.6329461932182312,0.69,0.6783898744683059,0.6341707110404968,0.0,0.0,0.001224517822265625,0.03117045946419239,-0.001554230460897088,0.999908447265625
OpenBMI_MI,1,BRANCH_63,11,1,RANDOM,2,8,0.69,0.6783898744683059,0.6329461932182312,0.6799999999999999,0.6666666666666666,0.6305196285247803,0.010000000000000009,0.011723207801639268,-0.0024265646934509277,0.03126266598701477,-0.0026219142600893974,0.9999095797538757
OpenBMI_MI,1,BRANCH_63,11,1,RANDOM,3,8,0.69,0.6783898744683059,0.6329461932182312,0.6799999999999999,0.6666666666666666,0.6351318955421448,0.010000000000000009,0.011723207801639268,0.0021857023239135742,0.0298155490309,-0.0029564034193754196,0.999918520450592
OpenBMI_MI,1,BRANCH_63,11,2,PROTECTED,-1,8,0.7,0.6899545266639107,0.7077370285987854,0.6699999999999999,0.6601791782514674,0.7905014157295227,0.030000000000000027,0.029775348412443225,0.0827643871307373,0.7022011280059814,-0.1282615065574646,0.9602823853492737
OpenBMI_MI,1,BRANCH_63,11,2,RANDOM,0,8,0.7,0.6899545266639107,0.7077370285987854,0.6799999999999999,0.6715927750410509,0.7105521559715271,0.020000000000000018,0.0183617516228598,0.0028151273727416992,0.0289858840405941,-0.0010833251290023327,0.9999286532402039
OpenBMI_MI,1,BRANCH_63,11,2,RANDOM,1,8,0.7,0.6899545266639107,0.7077370285987854,0.7,0.6899545266639107,0.7100565433502197,0.0,0.0,0.002319514751434326,0.03695107623934746,0.0010676932288333774,0.9998809099197388
OpenBMI_MI,1,BRANCH_63,11,2,RANDOM,2,8,0.7,0.6899545266639107,0.7077370285987854,0.69,0.6807743795695603,0.7074344754219055,0.010000000000000009,0.009180147094350333,-0.0003025531768798828,0.03636975958943367,-0.003189165610820055,0.9998863935470581
OpenBMI_MI,1,BRANCH_63,11,2,RANDOM,3,8,0.7,0.6899545266639107,0.7077370285987854,0.69,0.6807743795695603,0.7083666920661926,0.010000000000000009,0.009180147094350333,0.0006296634674072266,0.03154497221112251,-0.0029221391305327415,0.9999187588691711
OpenBMI_MI,1,BRANCH_63,15,1,PROTECTED,-1,8,0.96,0.9599358974358975,0.12292357534170151,0.95,0.9499949994999499,0.17098478972911835,0.010000000000000009,0.009940897935947546,0.04806121438741684,0.7464005947113037,-0.040302153676748276,0.9428048133850098
OpenBMI_MI,1,BRANCH_63,15,1,RANDOM,0,8,0.96,0.9599358974358975,0.12292357534170151,0.97,0.9699729756781104,0.12212596833705902,-0.010000000000000009,-0.010037078242212893,-0.0007976070046424866,0.024629011750221252,0.00042325258255004883,0.9999357461929321
OpenBMI_MI,1,BRANCH_63,15,1,RANDOM,1,8,0.96,0.9599358974358975,0.12292357534170151,0.96,0.9599358974358975,0.12303777784109116,0.0,0.0,0.00011420249938964844,0.02613517828285694,0.0008975153905339539,0.9999238848686218
OpenBMI_MI,1,BRANCH_63,15,1,RANDOM,2,8,0.96,0.9599358974358975,0.12292357534170151,0.96,0.9599358974358975,0.12310521304607391,0.0,0.0,0.000181637704372406,0.026341669261455536,-0.0007831651018932462,0.99991774559021
OpenBMI_MI,1,BRANCH_63,15,1,RANDOM,3,8,0.96,0.9599358974358975,0.12292357534170151,0.96,0.9599358974358975,0.12261676043272018,0.0,0.0,-0.00030681490898132324,0.026602137833833694,0.0016200024401769042,0.9999244213104248
OpenBMI_MI,1,BRANCH_63,15,2,PROTECTED,-1,8,0.87,0.8689384010484928,0.31819474697113037,0.77,0.7660461804495982,0.5009928941726685,0.09999999999999998,0.10289222059889469,0.18279814720153809,0.6775851249694824,-0.10808513313531876,0.9564267992973328
OpenBMI_MI,1,BRANCH_63,15,2,RANDOM,0,8,0.87,0.8689384010484928,0.31819474697113037,0.89,0.8891017239641092,0.3179245889186859,-0.020000000000000018,-0.0201633229156164,-0.000270158052444458,0.0269508957862854,-0.0005461538094095886,0.9999287128448486
OpenBMI_MI,1,BRANCH_63,15,2,RANDOM,1,8,0.87,0.8689384010484928,0.31819474697113037,0.87,0.8689384010484928,0.3192500174045563,0.0,0.0,0.0010552704334259033,0.028084134683012962,-0.0009513318655081093,0.9999178051948547
OpenBMI_MI,1,BRANCH_63,15,2,RANDOM,2,8,0.87,0.8689384010484928,0.31819474697113037,0.88,0.8787878787878788,0.31969305872917175,-0.010000000000000009,-0.009849477739385937,0.0014983117580413818,0.030058909207582474,-0.002926465356722474,0.9999093413352966
OpenBMI_MI,1,BRANCH_63,15,2,RANDOM,3,8,0.87,0.8689384010484928,0.31819474697113037,0.87,0.8689384010484928,0.31786030530929565,0.0,0.0,-0.0003344416618347168,0.025456950068473816,0.0004094076284673065,0.9999291896820068
OpenBMI_MI,1,BRANCH_63,44,1,PROTECTED,-1,8,0.8,0.7947454844006567,0.37669914960861206,0.73,0.7253585596582239,0.5241871476173401,0.07000000000000006,0.0693869247424328,0.14748799800872803,0.6873514652252197,-0.07830724120140076,0.9577533602714539
OpenBMI_MI,1,BRANCH_63,44,1,RANDOM,0,8,0.8,0.7947454844006567,0.37669914960861206,0.8,0.7947454844006567,0.3752286434173584,0.0,0.0,-0.0014705061912536621,0.029138363897800446,0.0006536352448165417,0.9999316334724426
OpenBMI_MI,1,BRANCH_63,44,1,RANDOM,1,8,0.8,0.7947454844006567,0.37669914960861206,0.8,0.7947454844006567,0.3770785927772522,0.0,0.0,0.0003794431686401367,0.03508557379245758,8.210897794924676e-05,0.9998907446861267
OpenBMI_MI,1,BRANCH_63,44,1,RANDOM,2,8,0.8,0.7947454844006567,0.37669914960861206,0.8,0.7947454844006567,0.3776068091392517,0.0,0.0,0.0009076595306396484,0.03434723615646362,0.0005386531120166183,0.9999133348464966
OpenBMI_MI,1,BRANCH_63,44,1,RANDOM,3,8,0.8,0.7947454844006567,0.37669914960861206,0.8,0.7947454844006567,0.374196857213974,0.0,0.0,-0.0025022923946380615,0.030480360612273216,-0.0013342862948775291,0.9999182224273682
OpenBMI_MI,1,BRANCH_63,44,2,PROTECTED,-1,8,0.85,0.8474214220323466,0.3960432708263397,0.79,0.7837503861600247,0.4771457314491272,0.05999999999999994,0.06367103587232192,0.08110246062278748,0.5973722338676453,-0.08779933303594589,0.9688425660133362
OpenBMI_MI,1,BRANCH_63,44,2,RANDOM,0,8,0.85,0.8474214220323466,0.3960432708263397,0.85,0.8474214220323466,0.3948836028575897,0.0,0.0,-0.00115966796875,0.027431942522525787,0.0001946246629813686,0.9999299645423889
OpenBMI_MI,1,BRANCH_63,44,2,RANDOM,1,8,0.85,0.8474214220323466,0.3960432708263397,0.85,0.8474214220323466,0.3937378227710724,0.0,0.0,-0.002305448055267334,0.033131424337625504,0.0002491855702828616,0.9999017119407654
OpenBMI_MI,1,BRANCH_63,44,2,RANDOM,2,8,0.85,0.8474214220323466,0.3960432708263397,0.85,0.8474214220323466,0.39664432406425476,0.0,0.0,0.0006010532379150391,0.032395146787166595,0.000926489825360477,0.9999043345451355
OpenBMI_MI,1,BRANCH_63,44,2,RANDOM,3,8,0.85,0.8474214220323466,0.3960432708263397,0.86,0.8579545454545454,0.39498645067214966,-0.010000000000000009,-0.010533123422198809,-0.0010568201541900635,0.0296053234487772,-0.0010259115369990468,0.9999209642410278
OpenBMI_MI,1,BRANCH_63,52,1,PROTECTED,-1,8,0.8300000000000001,0.8295739348370927,0.4116922616958618,0.79,0.78997899789979,0.42961952090263367,0.040000000000000036,0.03959493693730276,0.01792725920677185,0.6828364729881287,-0.04228846728801727,0.9613262414932251
OpenBMI_MI,1,BRANCH_63,52,1,RANDOM,0,8,0.8300000000000001,0.8295739348370927,0.4116922616958618,0.8300000000000001,0.8295739348370927,0.41187310218811035,0.0,0.0,0.00018084049224853516,0.02906637452542782,-0.0029895890038460493,0.9999303221702576
OpenBMI_MI,1,BRANCH_63,52,1,RANDOM,1,8,0.8300000000000001,0.8295739348370927,0.4116922616958618,0.8300000000000001,0.8295739348370927,0.4128182530403137,0.0,0.0,0.0011259913444519043,0.03290381282567978,-0.0016949999844655395,0.9999063014984131
OpenBMI_MI,1,BRANCH_63,52,1,RANDOM,2,8,0.8300000000000001,0.8295739348370927,0.4116922616958618,0.8300000000000001,0.8295739348370927,0.412959486246109,0.0,0.0,0.0012672245502471924,0.03234880790114403,9.34052441152744e-05,0.9999064803123474
OpenBMI_MI,1,BRANCH_63,52,1,RANDOM,3,8,0.8300000000000001,0.8295739348370927,0.4116922616958618,0.8200000000000001,0.8197115384615384,0.41462746262550354,0.010000000000000009,0.009862396375554305,0.0029352009296417236,0.0313912071287632,-0.002294196980074048,0.9999234080314636
OpenBMI_MI,1,BRANCH_63,52,2,PROTECTED,-1,8,0.76,0.7584541062801933,0.528305172920227,0.81,0.8098288459613652,0.4752282202243805,-0.050000000000000044,-0.0513747396811719,-0.05307695269584656,0.5844147801399231,-0.06585556268692017,0.962543785572052
OpenBMI_MI,1,BRANCH_63,52,2,RANDOM,0,8,0.76,0.7584541062801933,0.528305172920227,0.76,0.7584541062801933,0.5284260511398315,0.0,0.0,0.00012087821960449219,0.02658012881875038,0.0018054163083434105,0.9999093413352966
OpenBMI_MI,1,BRANCH_63,52,2,RANDOM,1,8,0.76,0.7584541062801933,0.528305172920227,0.76,0.7584541062801933,0.5281901359558105,0.0,0.0,-0.0001150369644165039,0.030778052285313606,-0.0030630899127572775,0.9998899698257446
OpenBMI_MI,1,BRANCH_63,52,2,RANDOM,2,8,0.76,0.7584541062801933,0.528305172920227,0.76,0.7584541062801933,0.526814341545105,0.0,0.0,-0.0014908313751220703,0.031011996790766716,0.0011263787746429443,0.9998853802680969
OpenBMI_MI,1,BRANCH_63,52,2,RANDOM,3,8,0.76,0.7584541062801933,0.528305172920227,0.76,0.7584541062801933,0.5284213423728943,0.0,0.0,0.00011616945266723633,0.02902403101325035,-0.0008305543451569974,0.999885618686676
OpenBMI_MI,1,BRANCH_127,1,1,PROTECTED,-1,8,0.79,0.7898108297467721,0.5782501697540283,0.76,0.7599039615846338,0.5931800603866577,0.030000000000000027,0.029906868162138278,0.014929890632629395,0.5062353610992432,-0.16399556398391724,0.9835585951805115
OpenBMI_MI,1,BRANCH_127,1,1,RANDOM,0,8,0.79,0.7898108297467721,0.5782501697540283,0.79,0.7898108297467721,0.5794107913970947,0.0,0.0,0.0011606216430664062,0.02366930991411209,-0.000903612351976335,0.9999607801437378
OpenBMI_MI,1,BRANCH_127,1,1,RANDOM,1,8,0.79,0.7898108297467721,0.5782501697540283,0.79,0.7898108297467721,0.5767925381660461,0.0,0.0,-0.0014576315879821777,0.026252135634422302,0.0017360723577439785,0.99994957447052
OpenBMI_MI,1,BRANCH_127,1,1,RANDOM,2,8,0.79,0.7898108297467721,0.5782501697540283,0.79,0.7898108297467721,0.5791532397270203,0.0,0.0,0.0009030699729919434,0.028804227709770203,-0.004365765955299139,0.9999406933784485
OpenBMI_MI,1,BRANCH_127,1,1,RANDOM,3,8,0.79,0.7898108297467721,0.5782501697540283,0.79,0.7898108297467721,0.576605498790741,0.0,0.0,-0.0016446709632873535,0.02530369721353054,0.00024469493655487895,0.9999561905860901
OpenBMI_MI,1,BRANCH_127,1,2,PROTECTED,-1,8,0.76,0.7552019583843329,0.5711194276809692,0.76,0.7552019583843329,0.5387198328971863,0.0,0.0,-0.03239959478378296,0.4960874915122986,-0.12130124121904373,0.9841365218162537
OpenBMI_MI,1,BRANCH_127,1,2,RANDOM,0,8,0.76,0.7552019583843329,0.5711194276809692,0.76,0.7552019583843329,0.5735765695571899,0.0,0.0,0.002457141876220703,0.0255604051053524,-0.0022410498932003975,0.9999516010284424
OpenBMI_MI,1,BRANCH_127,1,2,RANDOM,1,8,0.76,0.7552019583843329,0.5711194276809692,0.76,0.7552019583843329,0.5716025233268738,0.0,0.0,0.000483095645904541,0.025056662037968636,-0.00040791393257677555,0.9999544024467468
OpenBMI_MI,1,BRANCH_127,1,2,RANDOM,2,8,0.76,0.7552019583843329,0.5711194276809692,0.76,0.7552019583843329,0.5717086791992188,0.0,0.0,0.0005892515182495117,0.026018932461738586,-0.0020204305183142424,0.9999525547027588
OpenBMI_MI,1,BRANCH_127,1,2,RANDOM,3,8,0.76,0.7552019583843329,0.5711194276809692,0.76,0.7552019583843329,0.5715335607528687,0.0,0.0,0.00041413307189941406,0.02290908619761467,0.0009927952196449041,0.9999654293060303
OpenBMI_MI,1,BRANCH_127,8,1,PROTECTED,-1,8,0.79,0.7863899908452854,0.6442917585372925,0.77,0.7647058823529411,0.6694424152374268,0.020000000000000018,0.021684108492344256,0.025150656700134277,0.34407398104667664,-0.0512152723968029,0.9890305995941162
OpenBMI_MI,1,BRANCH_127,8,1,RANDOM,0,8,0.79,0.7863899908452854,0.6442917585372925,0.79,0.7863899908452854,0.6445961594581604,0.0,0.0,0.0003044009208679199,0.02073199301958084,1.446485475753434e-05,0.9999607801437378
OpenBMI_MI,1,BRANCH_127,8,1,RANDOM,1,8,0.79,0.7863899908452854,0.6442917585372925,0.79,0.7863899908452854,0.6440985202789307,0.0,0.0,-0.0001932382583618164,0.019801264628767967,-0.002489331876859069,0.9999631643295288
OpenBMI_MI,1,BRANCH_127,8,1,RANDOM,2,8,0.79,0.7863899908452854,0.6442917585372925,0.79,0.7863899908452854,0.6445931196212769,0.0,0.0,0.000301361083984375,0.021228821948170662,0.0007674825028516352,0.9999539256095886
OpenBMI_MI,1,BRANCH_127,8,1,RANDOM,3,8,0.79,0.7863899908452854,0.6442917585372925,0.79,0.7863899908452854,0.6449758410453796,0.0,0.0,0.0006840825080871582,0.01900044083595276,-0.0013596725184470415,0.9999659657478333
OpenBMI_MI,1,BRANCH_127,8,2,PROTECTED,-1,8,0.86,0.859775641025641,0.40969234704971313,0.8400000000000001,0.8397435897435898,0.41571879386901855,0.019999999999999907,0.02003205128205121,0.00602644681930542,0.5098493695259094,-0.14446131885051727,0.9830772876739502
OpenBMI_MI,1,BRANCH_127,8,2,RANDOM,0,8,0.86,0.859775641025641,0.40969234704971313,0.86,0.859775641025641,0.4106789529323578,0.0,0.0,0.0009866058826446533,0.029392197728157043,0.00040903090848587453,0.9999305605888367
