task,fold,stage,split,coordinate,trials_or_centroids,biological_subjects,mean_R2,variance_weighted_R2,mean_Pearson,cosine,normalized_MSE,R2,Pearson,subject,pathway_rank,feature_dimension,Q_mu_sha256
OpenBMI_MI,1,H_SHARED1,INNER_TRAIN_SUBJECT_GROUPED_OOF_CENTROIDS,0,104,26,,,,,,0.3941769299374671,0.6715297421581436,,8,8000,dbad358f76f62b480d6b8e9c5067e72f09aa4c511b790dbf6acb9513bb92d942
OpenBMI_MI,1,H_SHARED1,INNER_TRAIN_SUBJECT_GROUPED_OOF_CENTROIDS,1,104,26,,,,,,0.2748395316182666,0.5542714514094018,,8,8000,dbad358f76f62b480d6b8e9c5067e72f09aa4c511b790dbf6acb9513bb92d942
OpenBMI_MI,1,H_SHARED1,INNER_TRAIN_SUBJECT_GROUPED_OOF_CENTROIDS,2,104,26,,,,,,0.568615437692604,0.7799564174100367,,8,8000,dbad358f76f62b480d6b8e9c5067e72f09aa4c511b790dbf6acb9513bb92d942
OpenBMI_MI,1,H_SHARED1,INNER_TRAIN_SUBJECT_GROUPED_OOF_CENTROIDS,3,104,26,,,,,,0.7319457177753126,0.8757432730731645,,8,8000,dbad358f76f62b480d6b8e9c5067e72f09aa4c511b790dbf6acb9513bb92d942
OpenBMI_MI,1,H_SHARED1,INNER_TRAIN_SUBJECT_GROUPED_OOF_CENTROIDS,4,104,26,,,,,,0.28320875969965953,0.5378135643478892,,8,8000,dbad358f76f62b480d6b8e9c5067e72f09aa4c511b790dbf6acb9513bb92d942
OpenBMI_MI,1,H_SHARED1,INNER_TRAIN_SUBJECT_GROUPED_OOF_CENTROIDS,5,104,26,,,,,,0.5253612428993364,0.7430735977194259,,8,8000,dbad358f76f62b480d6b8e9c5067e72f09aa4c511b790dbf6acb9513bb92d942
OpenBMI_MI,1,H_SHARED1,INNER_TRAIN_SUBJECT_GROUPED_OOF_CENTROIDS,6,104,26,,,,,,0.4567041668738103,0.6981004326822938,,8,8000,dbad358f76f62b480d6b8e9c5067e72f09aa4c511b790dbf6acb9513bb92d942
OpenBMI_MI,1,H_SHARED1,INNER_TRAIN_SUBJECT_GROUPED_OOF_CENTROIDS,7,104,26,,,,,,0.09314316703222969,0.3464183201333725,,8,8000,dbad358f76f62b480d6b8e9c5067e72f09aa4c511b790dbf6acb9513bb92d942
OpenBMI_MI,1,H_SHARED2,INNER_TRAIN_SUBJECT_GROUPED_OOF_CENTROIDS,ALL,104,26,0.48858972185746347,0.5908138212941365,0.6996603694082664,0.7985527052214212,0.40918617870586355,,,,8,3968,ae1125062e595238055f20219e5133a36fb5e625d7738a0e233c392ccbf1ce79
OpenBMI_MI,1,H_SHARED2,INNER_TRAIN_SUBJECT_GROUPED_OOF_CENTROIDS,0,104,26,,,,,,0.4952555559259666,0.7723525858534833,,8,3968,ae1125062e595238055f20219e5133a36fb5e625d7738a0e233c392ccbf1ce79
OpenBMI_MI,1,H_SHARED2,INNER_TRAIN_SUBJECT_GROUPED_OOF_CENTROIDS,1,104,26,,,,,,0.2938420443781068,0.5607029294564048,,8,3968,ae1125062e595238055f20219e5133a36fb5e625d7738a0e233c392ccbf1ce79
OpenBMI_MI,1,H_SHARED2,INNER_TRAIN_SUBJECT_GROUPED_OOF_CENTROIDS,2,104,26,,,,,,0.6973141365446073,0.8483697334396476,,8,3968,ae1125062e595238055f20219e5133a36fb5e625d7738a0e233c392ccbf1ce79
OpenBMI_MI,1,H_SHARED2,INNER_TRAIN_SUBJECT_GROUPED_OOF_CENTROIDS,3,104,26,,,,,,0.8294914014815373,0.9181339822634997,,8,3968,ae1125062e595238055f20219e5133a36fb5e625d7738a0e233c392ccbf1ce79
OpenBMI_MI,1,H_SHARED2,INNER_TRAIN_SUBJECT_GROUPED_OOF_CENTROIDS,4,104,26,,,,,,0.441536768797427,0.6834627453511536,,8,3968,ae1125062e595238055f20219e5133a36fb5e625d7738a0e233c392ccbf1ce79
OpenBMI_MI,1,H_SHARED2,INNER_TRAIN_SUBJECT_GROUPED_OOF_CENTROIDS,5,104,26,,,,,,0.5869181851580976,0.7719984738708117,,8,3968,ae1125062e595238055f20219e5133a36fb5e625d7738a0e233c392ccbf1ce79
OpenBMI_MI,1,H_SHARED2,INNER_TRAIN_SUBJECT_GROUPED_OOF_CENTROIDS,6,104,26,,,,,,0.5000882669114898,0.7128417261229626,,8,3968,ae1125062e595238055f20219e5133a36fb5e625d7738a0e233c392ccbf1ce79
OpenBMI_MI,1,H_SHARED2,INNER_TRAIN_SUBJECT_GROUPED_OOF_CENTROIDS,7,104,26,,,,,,0.0642714156624754,0.3294207789081677,,8,3968,ae1125062e595238055f20219e5133a36fb5e625d7738a0e233c392ccbf1ce79
OpenBMI_MI,1,EMBEDDING,INNER_TRAIN_SUBJECT_GROUPED_OOF_CENTROIDS,ALL,104,26,1.0,1.0,1.0,1.0,0.0,,,,8,64,20c2580660733da58408dd868d2cd9bc05f40b6841de68ed3c0c5abb6070d220
OpenBMI_MI,1,EMBEDDING,INNER_TRAIN_SUBJECT_GROUPED_OOF_CENTROIDS,0,104,26,,,,,,1.0,1.0,,8,64,20c2580660733da58408dd868d2cd9bc05f40b6841de68ed3c0c5abb6070d220
OpenBMI_MI,1,EMBEDDING,INNER_TRAIN_SUBJECT_GROUPED_OOF_CENTROIDS,1,104,26,,,,,,1.0,0.9999999999999999,,8,64,20c2580660733da58408dd868d2cd9bc05f40b6841de68ed3c0c5abb6070d220
OpenBMI_MI,1,EMBEDDING,INNER_TRAIN_SUBJECT_GROUPED_OOF_CENTROIDS,2,104,26,,,,,,1.0,1.0,,8,64,20c2580660733da58408dd868d2cd9bc05f40b6841de68ed3c0c5abb6070d220
OpenBMI_MI,1,EMBEDDING,INNER_TRAIN_SUBJECT_GROUPED_OOF_CENTROIDS,3,104,26,,,,,,1.0,0.9999999999999998,,8,64,20c2580660733da58408dd868d2cd9bc05f40b6841de68ed3c0c5abb6070d220
OpenBMI_MI,1,EMBEDDING,INNER_TRAIN_SUBJECT_GROUPED_OOF_CENTROIDS,4,104,26,,,,,,1.0,1.0,,8,64,20c2580660733da58408dd868d2cd9bc05f40b6841de68ed3c0c5abb6070d220
OpenBMI_MI,1,EMBEDDING,INNER_TRAIN_SUBJECT_GROUPED_OOF_CENTROIDS,5,104,26,,,,,,1.0,1.0,,8,64,20c2580660733da58408dd868d2cd9bc05f40b6841de68ed3c0c5abb6070d220
OpenBMI_MI,1,EMBEDDING,INNER_TRAIN_SUBJECT_GROUPED_OOF_CENTROIDS,6,104,26,,,,,,1.0,1.0,,8,64,20c2580660733da58408dd868d2cd9bc05f40b6841de68ed3c0c5abb6070d220
OpenBMI_MI,1,EMBEDDING,INNER_TRAIN_SUBJECT_GROUPED_OOF_CENTROIDS,7,104,26,,,,,,1.0,1.0,,8,64,20c2580660733da58408dd868d2cd9bc05f40b6841de68ed3c0c5abb6070d220
OpenBMI_MI,1,BRANCH_15,DISCOVERY_SUBJECT_DISJOINT_TRIALS,ALL,1200,6,0.10230335040515376,0.10096178820301804,0.33110954398452597,0.3533212746842818,0.899038211796982,,,,8,4000,a1d5ec3af3ff4bd7013743d32941dddecaa3536133fb0ea263e4aac69787907a
OpenBMI_MI,1,BRANCH_15,DISCOVERY_SUBJECT_DISJOINT_TRIALS,0,1200,6,,,,,,0.01997549331638837,0.1900982413614184,,8,4000,a1d5ec3af3ff4bd7013743d32941dddecaa3536133fb0ea263e4aac69787907a
OpenBMI_MI,1,BRANCH_15,DISCOVERY_SUBJECT_DISJOINT_TRIALS,1,1200,6,,,,,,0.12781562724459317,0.3595971039504216,,8,4000,a1d5ec3af3ff4bd7013743d32941dddecaa3536133fb0ea263e4aac69787907a
OpenBMI_MI,1,BRANCH_15,DISCOVERY_SUBJECT_DISJOINT_TRIALS,2,1200,6,,,,,,0.06212355321286278,0.3000546016728014,,8,4000,a1d5ec3af3ff4bd7013743d32941dddecaa3536133fb0ea263e4aac69787907a
OpenBMI_MI,1,BRANCH_15,DISCOVERY_SUBJECT_DISJOINT_TRIALS,3,1200,6,,,,,,0.2791602932688203,0.5419163667356415,,8,4000,a1d5ec3af3ff4bd7013743d32941dddecaa3536133fb0ea263e4aac69787907a
OpenBMI_MI,1,BRANCH_15,DISCOVERY_SUBJECT_DISJOINT_TRIALS,4,1200,6,,,,,,0.04556131165971811,0.2700104524609562,,8,4000,a1d5ec3af3ff4bd7013743d32941dddecaa3536133fb0ea263e4aac69787907a
OpenBMI_MI,1,BRANCH_15,DISCOVERY_SUBJECT_DISJOINT_TRIALS,5,1200,6,,,,,,0.11022372473184983,0.33652396250159006,,8,4000,a1d5ec3af3ff4bd7013743d32941dddecaa3536133fb0ea263e4aac69787907a
OpenBMI_MI,1,BRANCH_15,DISCOVERY_SUBJECT_DISJOINT_TRIALS,6,1200,6,,,,,,0.06070353243819382,0.2736717630657985,,8,4000,a1d5ec3af3ff4bd7013743d32941dddecaa3536133fb0ea263e4aac69787907a
OpenBMI_MI,1,BRANCH_15,DISCOVERY_SUBJECT_DISJOINT_TRIALS,7,1200,6,,,,,,0.1128632673688037,0.37700386012757997,,8,4000,a1d5ec3af3ff4bd7013743d32941dddecaa3536133fb0ea263e4aac69787907a
OpenBMI_MI,1,BRANCH_15,DISCOVERY_SUBJECT_DISJOINT_TRIALS,SUBJECT,200,1,0.0018418874551085623,0.007736147707582686,,,0.9922638522924173,,,1,8,4000,a1d5ec3af3ff4bd7013743d32941dddecaa3536133fb0ea263e4aac69787907a
OpenBMI_MI,1,BRANCH_15,DISCOVERY_SUBJECT_DISJOINT_TRIALS,SUBJECT,200,1,0.05434003973565539,0.054030260396778496,,,0.9459697396032215,,,8,8,4000,a1d5ec3af3ff4bd7013743d32941dddecaa3536133fb0ea263e4aac69787907a
OpenBMI_MI,1,BRANCH_15,DISCOVERY_SUBJECT_DISJOINT_TRIALS,SUBJECT,200,1,0.05835185926595822,0.06103485302080702,,,0.938965146979193,,,11,8,4000,a1d5ec3af3ff4bd7013743d32941dddecaa3536133fb0ea263e4aac69787907a
OpenBMI_MI,1,BRANCH_15,DISCOVERY_SUBJECT_DISJOINT_TRIALS,SUBJECT,200,1,0.14760587302947972,0.17039316235530533,,,0.8296068376446947,,,15,8,4000,a1d5ec3af3ff4bd7013743d32941dddecaa3536133fb0ea263e4aac69787907a
OpenBMI_MI,1,BRANCH_15,DISCOVERY_SUBJECT_DISJOINT_TRIALS,SUBJECT,200,1,0.020935108805165567,0.015706665926156105,,,0.9842933340738439,,,44,8,4000,a1d5ec3af3ff4bd7013743d32941dddecaa3536133fb0ea263e4aac69787907a
OpenBMI_MI,1,BRANCH_15,DISCOVERY_SUBJECT_DISJOINT_TRIALS,SUBJECT,200,1,0.03233051652264264,0.028108639257957146,,,0.9718913607420429,,,52,8,4000,a1d5ec3af3ff4bd7013743d32941dddecaa3536133fb0ea263e4aac69787907a
OpenBMI_MI,1,BRANCH_63,DISCOVERY_SUBJECT_DISJOINT_TRIALS,ALL,1200,6,0.1545012569639226,0.15318332926645128,0.40094616067051025,0.4307315360877205,0.8468166707335487,,,,8,4000,c9ea9372e920ed1eb786d9e9a9808186ec9af75d85be57cc031c7f9d9d2db34d
OpenBMI_MI,1,BRANCH_63,DISCOVERY_SUBJECT_DISJOINT_TRIALS,0,1200,6,,,,,,0.09081701985698687,0.3207296199235626,,8,4000,c9ea9372e920ed1eb786d9e9a9808186ec9af75d85be57cc031c7f9d9d2db34d
OpenBMI_MI,1,BRANCH_63,DISCOVERY_SUBJECT_DISJOINT_TRIALS,1,1200,6,,,,,,0.08694082426200478,0.29832114745341626,,8,4000,c9ea9372e920ed1eb786d9e9a9808186ec9af75d85be57cc031c7f9d9d2db34d
OpenBMI_MI,1,BRANCH_63,DISCOVERY_SUBJECT_DISJOINT_TRIALS,2,1200,6,,,,,,0.15422326314862878,0.41907008007633934,,8,4000,c9ea9372e920ed1eb786d9e9a9808186ec9af75d85be57cc031c7f9d9d2db34d
OpenBMI_MI,1,BRANCH_63,DISCOVERY_SUBJECT_DISJOINT_TRIALS,3,1200,6,,,,,,0.36714501673784516,0.6270159010919026,,8,4000,c9ea9372e920ed1eb786d9e9a9808186ec9af75d85be57cc031c7f9d9d2db34d
OpenBMI_MI,1,BRANCH_63,DISCOVERY_SUBJECT_DISJOINT_TRIALS,4,1200,6,,,,,,0.13470246204766578,0.391684810250214,,8,4000,c9ea9372e920ed1eb786d9e9a9808186ec9af75d85be57cc031c7f9d9d2db34d
OpenBMI_MI,1,BRANCH_63,DISCOVERY_SUBJECT_DISJOINT_TRIALS,5,1200,6,,,,,,0.1599826136110254,0.40469185164921184,,8,4000,c9ea9372e920ed1eb786d9e9a9808186ec9af75d85be57cc031c7f9d9d2db34d
OpenBMI_MI,1,BRANCH_63,DISCOVERY_SUBJECT_DISJOINT_TRIALS,6,1200,6,,,,,,0.11950762550892946,0.37185764591566417,,8,4000,c9ea9372e920ed1eb786d9e9a9808186ec9af75d85be57cc031c7f9d9d2db34d
OpenBMI_MI,1,BRANCH_63,DISCOVERY_SUBJECT_DISJOINT_TRIALS,7,1200,6,,,,,,0.12269123053829467,0.374198229003771,,8,4000,c9ea9372e920ed1eb786d9e9a9808186ec9af75d85be57cc031c7f9d9d2db34d
OpenBMI_MI,1,BRANCH_63,DISCOVERY_SUBJECT_DISJOINT_TRIALS,SUBJECT,200,1,0.039479909350466275,0.04337562260677463,,,0.9566243773932254,,,1,8,4000,c9ea9372e920ed1eb786d9e9a9808186ec9af75d85be57cc031c7f9d9d2db34d
OpenBMI_MI,1,BRANCH_63,DISCOVERY_SUBJECT_DISJOINT_TRIALS,SUBJECT,200,1,0.12119787906783475,0.1197264447962254,,,0.8802735552037746,,,8,8,4000,c9ea9372e920ed1eb786d9e9a9808186ec9af75d85be57cc031c7f9d9d2db34d
OpenBMI_MI,1,BRANCH_63,DISCOVERY_SUBJECT_DISJOINT_TRIALS,SUBJECT,200,1,0.09702419819572201,0.08984308366799243,,,0.9101569163320076,,,11,8,4000,c9ea9372e920ed1eb786d9e9a9808186ec9af75d85be57cc031c7f9d9d2db34d
OpenBMI_MI,1,BRANCH_63,DISCOVERY_SUBJECT_DISJOINT_TRIALS,SUBJECT,200,1,0.17561210121972237,0.20461509539591716,,,0.7953849046040828,,,15,8,4000,c9ea9372e920ed1eb786d9e9a9808186ec9af75d85be57cc031c7f9d9d2db34d
OpenBMI_MI,1,BRANCH_63,DISCOVERY_SUBJECT_DISJOINT_TRIALS,SUBJECT,200,1,0.1146178009846626,0.11132622656144164,,,0.8886737734385584,,,44,8,4000,c9ea9372e920ed1eb786d9e9a9808186ec9af75d85be57cc031c7f9d9d2db34d
OpenBMI_MI,1,BRANCH_63,DISCOVERY_SUBJECT_DISJOINT_TRIALS,SUBJECT,200,1,0.10523815773699208,0.1032018987787221,,,0.8967981012212779,,,52,8,4000,c9ea9372e920ed1eb786d9e9a9808186ec9af75d85be57cc031c7f9d9d2db34d
OpenBMI_MI,1,BRANCH_127,DISCOVERY_SUBJECT_DISJOINT_TRIALS,ALL,1200,6,0.12257971029640014,0.12296437749142275,0.3808326809275635,0.40003708854398873,0.8770356225085773,,,,8,4000,be9106c68400915fdc72d32319c35dc37926a26cfc07f553150452299b522ba4
OpenBMI_MI,1,BRANCH_127,DISCOVERY_SUBJECT_DISJOINT_TRIALS,0,1200,6,,,,,,0.06899165655413164,0.29671206764625485,,8,4000,be9106c68400915fdc72d32319c35dc37926a26cfc07f553150452299b522ba4
OpenBMI_MI,1,BRANCH_127,DISCOVERY_SUBJECT_DISJOINT_TRIALS,1,1200,6,,,,,,0.13501915538687081,0.3802265032389343,,8,4000,be9106c68400915fdc72d32319c35dc37926a26cfc07f553150452299b522ba4
OpenBMI_MI,1,BRANCH_127,DISCOVERY_SUBJECT_DISJOINT_TRIALS,2,1200,6,,,,,,0.14837087210315592,0.41501738683396083,,8,4000,be9106c68400915fdc72d32319c35dc37926a26cfc07f553150452299b522ba4
OpenBMI_MI,1,BRANCH_127,DISCOVERY_SUBJECT_DISJOINT_TRIALS,3,1200,6,,,,,,0.16637431364849176,0.49463695180022965,,8,4000,be9106c68400915fdc72d32319c35dc37926a26cfc07f553150452299b522ba4
OpenBMI_MI,1,BRANCH_127,DISCOVERY_SUBJECT_DISJOINT_TRIALS,4,1200,6,,,,,,0.13978890666338828,0.39484859654013865,,8,4000,be9106c68400915fdc72d32319c35dc37926a26cfc07f553150452299b522ba4
OpenBMI_MI,1,BRANCH_127,DISCOVERY_SUBJECT_DISJOINT_TRIALS,5,1200,6,,,,,,0.09593871012675659,0.3273098046739841,,8,4000,be9106c68400915fdc72d32319c35dc37926a26cfc07f553150452299b522ba4
OpenBMI_MI,1,BRANCH_127,DISCOVERY_SUBJECT_DISJOINT_TRIALS,6,1200,6,,,,,,0.014752527892352263,0.24711838314280923,,8,4000,be9106c68400915fdc72d32319c35dc37926a26cfc07f553150452299b522ba4
OpenBMI_MI,1,BRANCH_127,DISCOVERY_SUBJECT_DISJOINT_TRIALS,7,1200,6,,,,,,0.21140153999605382,0.49079175354419685,,8,4000,be9106c68400915fdc72d32319c35dc37926a26cfc07f553150452299b522ba4
OpenBMI_MI,1,BRANCH_127,DISCOVERY_SUBJECT_DISJOINT_TRIALS,SUBJECT,200,1,0.0024296014987788273,0.011582134367077668,,,0.9884178656329223,,,1,8,4000,be9106c68400915fdc72d32319c35dc37926a26cfc07f553150452299b522ba4
OpenBMI_MI,1,BRANCH_127,DISCOVERY_SUBJECT_DISJOINT_TRIALS,SUBJECT,200,1,0.0456638467699743,0.04482756937216359,,,0.9551724306278364,,,8,8,4000,be9106c68400915fdc72d32319c35dc37926a26cfc07f553150452299b522ba4
OpenBMI_MI,1,BRANCH_127,DISCOVERY_SUBJECT_DISJOINT_TRIALS,SUBJECT,200,1,0.09345411820512504,0.10483007969618818,,,0.8951699203038118,,,11,8,4000,be9106c68400915fdc72d32319c35dc37926a26cfc07f553150452299b522ba4
OpenBMI_MI,1,BRANCH_127,DISCOVERY_SUBJECT_DISJOINT_TRIALS,SUBJECT,200,1,0.2100812108452702,0.2364730579378591,,,0.7635269420621409,,,15,8,4000,be9106c68400915fdc72d32319c35dc37926a26cfc07f553150452299b522ba4
OpenBMI_MI,1,BRANCH_127,DISCOVERY_SUBJECT_DISJOINT_TRIALS,SUBJECT,200,1,0.06531592921499972,0.06015426495825671,,,0.9398457350417433,,,44,8,4000,be9106c68400915fdc72d32319c35dc37926a26cfc07f553150452299b522ba4
OpenBMI_MI,1,BRANCH_127,DISCOVERY_SUBJECT_DISJOINT_TRIALS,SUBJECT,200,1,0.030876293308109162,0.02913557747538109,,,0.9708644225246189,,,52,8,4000,be9106c68400915fdc72d32319c35dc37926a26cfc07f553150452299b522ba4
OpenBMI_MI,1,H_CONCAT,DISCOVERY_SUBJECT_DISJOINT_TRIALS,ALL,1200,6,0.1894406656890268,0.18837632359289525,0.45436329183899193,0.48868489111497365,0.8116236764071048,,,,8,12000,b544856ec43bd6e1f5407e0f20cadf26762f7c8a270a09083635cb040c7444aa
OpenBMI_MI,1,H_CONCAT,DISCOVERY_SUBJECT_DISJOINT_TRIALS,0,1200,6,,,,,,0.12503035131906604,0.36049068188885897,,8,12000,b544856ec43bd6e1f5407e0f20cadf26762f7c8a270a09083635cb040c7444aa
OpenBMI_MI,1,H_CONCAT,DISCOVERY_SUBJECT_DISJOINT_TRIALS,1,1200,6,,,,,,0.17284473004837653,0.4355602504370664,,8,12000,b544856ec43bd6e1f5407e0f20cadf26762f7c8a270a09083635cb040c7444aa
OpenBMI_MI,1,H_CONCAT,DISCOVERY_SUBJECT_DISJOINT_TRIALS,2,1200,6,,,,,,0.19579966373223756,0.46631973382438346,,8,12000,b544856ec43bd6e1f5407e0f20cadf26762f7c8a270a09083635cb040c7444aa
OpenBMI_MI,1,H_CONCAT,DISCOVERY_SUBJECT_DISJOINT_TRIALS,3,1200,6,,,,,,0.38682974106705015,0.6332639651025401,,8,12000,b544856ec43bd6e1f5407e0f20cadf26762f7c8a270a09083635cb040c7444aa
OpenBMI_MI,1,H_CONCAT,DISCOVERY_SUBJECT_DISJOINT_TRIALS,4,1200,6,,,,,,0.1612310235210611,0.4320936017840463,,8,12000,b544856ec43bd6e1f5407e0f20cadf26762f7c8a270a09083635cb040c7444aa
OpenBMI_MI,1,H_CONCAT,DISCOVERY_SUBJECT_DISJOINT_TRIALS,5,1200,6,,,,,,0.17416873091499652,0.43672460634576865,,8,12000,b544856ec43bd6e1f5407e0f20cadf26762f7c8a270a09083635cb040c7444aa
OpenBMI_MI,1,H_CONCAT,DISCOVERY_SUBJECT_DISJOINT_TRIALS,6,1200,6,,,,,,0.12371360128013342,0.37663179076305,,8,12000,b544856ec43bd6e1f5407e0f20cadf26762f7c8a270a09083635cb040c7444aa
OpenBMI_MI,1,H_CONCAT,DISCOVERY_SUBJECT_DISJOINT_TRIALS,7,1200,6,,,,,,0.1759074836292931,0.49382170456622176,,8,12000,b544856ec43bd6e1f5407e0f20cadf26762f7c8a270a09083635cb040c7444aa
OpenBMI_MI,1,H_CONCAT,DISCOVERY_SUBJECT_DISJOINT_TRIALS,SUBJECT,200,1,0.1086229506831172,0.11272895050129095,,,0.887271049498709,,,1,8,12000,b544856ec43bd6e1f5407e0f20cadf26762f7c8a270a09083635cb040c7444aa
OpenBMI_MI,1,H_CONCAT,DISCOVERY_SUBJECT_DISJOINT_TRIALS,SUBJECT,200,1,0.1725710187099646,0.17186450736312076,,,0.8281354926368792,,,8,8,12000,b544856ec43bd6e1f5407e0f20cadf26762f7c8a270a09083635cb040c7444aa
OpenBMI_MI,1,H_CONCAT,DISCOVERY_SUBJECT_DISJOINT_TRIALS,SUBJECT,200,1,0.12179426693751483,0.12143058064202705,,,0.878569419357973,,,11,8,12000,b544856ec43bd6e1f5407e0f20cadf26762f7c8a270a09083635cb040c7444aa
OpenBMI_MI,1,H_CONCAT,DISCOVERY_SUBJECT_DISJOINT_TRIALS,SUBJECT,200,1,0.2278688460945244,0.25272206067170366,,,0.7472779393282963,,,15,8,12000,b544856ec43bd6e1f5407e0f20cadf26762f7c8a270a09083635cb040c7444aa
OpenBMI_MI,1,H_CONCAT,DISCOVERY_SUBJECT_DISJOINT_TRIALS,SUBJECT,200,1,0.10536126670251356,0.101040068703516,,,0.898959931296484,,,44,8,12000,b544856ec43bd6e1f5407e0f20cadf26762f7c8a270a09083635cb040c7444aa
OpenBMI_MI,1,H_CONCAT,DISCOVERY_SUBJECT_DISJOINT_TRIALS,SUBJECT,200,1,0.1270511849632432,0.12317260743956093,,,0.8768273925604391,,,52,8,12000,b544856ec43bd6e1f5407e0f20cadf26762f7c8a270a09083635cb040c7444aa
OpenBMI_MI,1,H_SHARED1,DISCOVERY_SUBJECT_DISJOINT_TRIALS,ALL,1200,6,0.26674211805543313,0.26530166304025204,0.5447995603112881,0.5795461820611151,0.734698336959748,,,,8,8000,dbad358f76f62b480d6b8e9c5067e72f09aa4c511b790dbf6acb9513bb92d942
OpenBMI_MI,1,H_SHARED1,DISCOVERY_SUBJECT_DISJOINT_TRIALS,0,1200,6,,,,,,0.21964899204605048,0.4880323093048682,,8,8000,dbad358f76f62b480d6b8e9c5067e72f09aa4c511b790dbf6acb9513bb92d942
OpenBMI_MI,1,H_SHARED1,DISCOVERY_SUBJECT_DISJOINT_TRIALS,1,1200,6,,,,,,0.22866197492713036,0.5105325792929417,,8,8000,dbad358f76f62b480d6b8e9c5067e72f09aa4c511b790dbf6acb9513bb92d942
OpenBMI_MI,1,H_SHARED1,DISCOVERY_SUBJECT_DISJOINT_TRIALS,2,1200,6,,,,,,0.2774946814366799,0.5534691822041464,,8,8000,dbad358f76f62b480d6b8e9c5067e72f09aa4c511b790dbf6acb9513bb92d942
OpenBMI_MI,1,H_SHARED1,DISCOVERY_SUBJECT_DISJOINT_TRIALS,3,1200,6,,,,,,0.4939355784085472,0.7227542037211482,,8,8000,dbad358f76f62b480d6b8e9c5067e72f09aa4c511b790dbf6acb9513bb92d942
OpenBMI_MI,1,H_SHARED1,DISCOVERY_SUBJECT_DISJOINT_TRIALS,4,1200,6,,,,,,0.2324868601358001,0.5136516969822679,,8,8000,dbad358f76f62b480d6b8e9c5067e72f09aa4c511b790dbf6acb9513bb92d942
OpenBMI_MI,1,H_SHARED1,DISCOVERY_SUBJECT_DISJOINT_TRIALS,5,1200,6,,,,,,0.23938941369540034,0.5102921046996102,,8,8000,dbad358f76f62b480d6b8e9c5067e72f09aa4c511b790dbf6acb9513bb92d942
OpenBMI_MI,1,H_SHARED1,DISCOVERY_SUBJECT_DISJOINT_TRIALS,6,1200,6,,,,,,0.23616008443688363,0.5056121227136663,,8,8000,dbad358f76f62b480d6b8e9c5067e72f09aa4c511b790dbf6acb9513bb92d942
OpenBMI_MI,1,H_SHARED1,DISCOVERY_SUBJECT_DISJOINT_TRIALS,7,1200,6,,,,,,0.20615935935697272,0.5540522835716557,,8,8000,dbad358f76f62b480d6b8e9c5067e72f09aa4c511b790dbf6acb9513bb92d942
OpenBMI_MI,1,H_SHARED1,DISCOVERY_SUBJECT_DISJOINT_TRIALS,SUBJECT,200,1,0.19193924406537244,0.19504445138337945,,,0.8049555486166206,,,1,8,8000,dbad358f76f62b480d6b8e9c5067e72f09aa4c511b790dbf6acb9513bb92d942
OpenBMI_MI,1,H_SHARED1,DISCOVERY_SUBJECT_DISJOINT_TRIALS,SUBJECT,200,1,0.25090474406560165,0.2518436800128373,,,0.7481563199871627,,,8,8,8000,dbad358f76f62b480d6b8e9c5067e72f09aa4c511b790dbf6acb9513bb92d942
OpenBMI_MI,1,H_SHARED1,DISCOVERY_SUBJECT_DISJOINT_TRIALS,SUBJECT,200,1,0.1743803625002607,0.16945205890696657,,,0.8305479410930334,,,11,8,8000,dbad358f76f62b480d6b8e9c5067e72f09aa4c511b790dbf6acb9513bb92d942
OpenBMI_MI,1,H_SHARED1,DISCOVERY_SUBJECT_DISJOINT_TRIALS,SUBJECT,200,1,0.3131493927228872,0.33764404870038944,,,0.6623559512996106,,,15,8,8000,dbad358f76f62b480d6b8e9c5067e72f09aa4c511b790dbf6acb9513bb92d942
OpenBMI_MI,1,H_SHARED1,DISCOVERY_SUBJECT_DISJOINT_TRIALS,SUBJECT,200,1,0.19485112757191547,0.19216181844922775,,,0.8078381815507722,,,44,8,8000,dbad358f76f62b480d6b8e9c5067e72f09aa4c511b790dbf6acb9513bb92d942
OpenBMI_MI,1,H_SHARED1,DISCOVERY_SUBJECT_DISJOINT_TRIALS,SUBJECT,200,1,0.231910268767774,0.22738284105931472,,,0.7726171589406853,,,52,8,8000,dbad358f76f62b480d6b8e9c5067e72f09aa4c511b790dbf6acb9513bb92d942
OpenBMI_MI,1,H_SHARED2,DISCOVERY_SUBJECT_DISJOINT_TRIALS,ALL,1200,6,0.36212041954625385,0.36109963850899496,0.6372335735659234,0.6721665604887763,0.638900361491005,,,,8,3968,ae1125062e595238055f20219e5133a36fb5e625d7738a0e233c392ccbf1ce79
OpenBMI_MI,1,H_SHARED2,DISCOVERY_SUBJECT_DISJOINT_TRIALS,0,1200,6,,,,,,0.3738246924923525,0.6509837563603579,,8,3968,ae1125062e595238055f20219e5133a36fb5e625d7738a0e233c392ccbf1ce79
OpenBMI_MI,1,H_SHARED2,DISCOVERY_SUBJECT_DISJOINT_TRIALS,1,1200,6,,,,,,0.29004382332708567,0.5721664202057306,,8,3968,ae1125062e595238055f20219e5133a36fb5e625d7738a0e233c392ccbf1ce79
OpenBMI_MI,1,H_SHARED2,DISCOVERY_SUBJECT_DISJOINT_TRIALS,2,1200,6,,,,,,0.36685599442683314,0.629963654382518,,8,3968,ae1125062e595238055f20219e5133a36fb5e625d7738a0e233c392ccbf1ce79
