Model,Task,fold,seed,checkpoint_record_path,checkpoint_present,checkpoint_path,checkpoint_sha256,split_sha256,representation_layer,protected_assignment_path,protected_assignment_sha256,protected_rank,frozen_embedding_path,spectral_transform_path,random_coordinate_path,sessions,probe_configuration,status,reason
Medformer,OpenBMI_MI,2,1,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_mi\fold2_seed1\record.json,True,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_mi\fold2_seed1\selected.pt,e18a12294019d153cd7683a66d6ef624351f47bbeb392f63afda193cd2e52b4c,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,,,,,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
Medformer,OpenBMI_MI,2,2,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_mi\fold2_seed2\record.json,True,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_mi\fold2_seed2\selected.pt,9da96da1ec116dc9665c47518423b531421c6afc4e882bdcf5e669539eb318d4,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,,,,,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
Medformer,OpenBMI_MI,3,0,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_mi\fold3_seed0\record.json,True,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_mi\fold3_seed0\selected.pt,d847a60e8a1ee21169ae77fe584b681b0c66936cecc0245220399b88f7028ff1,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,final pre-classifier hook used by corrected PEEH,D:\nips-temp\TotalP\P1\crossbackbone_peeh_runtime\cells\medformer\openbmi_mi\fold3_seed0.json,c7c4a2b32408c1ffbb8f1d474096c7049f4af0bea51a41defc0a202aa4980362,4,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_FROZEN_EMBEDDING_SPECTRAL_TRANSFORM_AND_RANDOM_COORDINATE_FILES
Medformer,OpenBMI_MI,3,1,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_mi\fold3_seed1\record.json,True,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_mi\fold3_seed1\selected.pt,c718ff02f573feb39a36ca52aff695e63df90d1b64158c677332ae4a47f728a5,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,,,,,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
Medformer,OpenBMI_MI,3,2,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_mi\fold3_seed2\record.json,True,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_mi\fold3_seed2\selected.pt,447eccc97c1be71fc9b52acfb9e9433df49cadc5abeadc9604bafe6c6ffece09,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,,,,,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
Medformer,OpenBMI_MI,4,0,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_mi\fold4_seed0\record.json,True,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_mi\fold4_seed0\selected.pt,29d14b036444f0da26bce223d2b2e2e2895bf68c3f847202d69ae7013608f9c7,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,final pre-classifier hook used by corrected PEEH,D:\nips-temp\TotalP\P1\crossbackbone_peeh_runtime\cells\medformer\openbmi_mi\fold4_seed0.json,dc0b7a171723465def9772fad275c2b6b195275de6b761083bc6d137428b0627,2,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_FROZEN_EMBEDDING_SPECTRAL_TRANSFORM_AND_RANDOM_COORDINATE_FILES
Medformer,OpenBMI_MI,4,1,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_mi\fold4_seed1\record.json,True,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_mi\fold4_seed1\selected.pt,2d40da8f0602216646d293af6e0fb1f1177246aea8fea8c8780e3816e3a0b167,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,,,,,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
Medformer,OpenBMI_MI,4,2,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_mi\fold4_seed2\record.json,True,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_mi\fold4_seed2\selected.pt,f85727d933bf4b7ee2bb8ed497a646f5c2b4a194f8f6ea322db33098a28f92d8,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,,,,,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
Medformer,OpenBMI_ERP,0,0,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_erp\fold0_seed0\record.json,True,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_erp\fold0_seed0\selected.pt,3d2e15f241118f7800dd527969a4b2596079e0692cf8c68f09c04b50a486af1f,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,final pre-classifier hook used by corrected PEEH,D:\nips-temp\TotalP\P1\crossbackbone_peeh_runtime\cells\medformer\openbmi_erp\fold0_seed0.json,bc1a609842fdb3bdab5a3952498f2ff0090e3bb9318c259e6aa20453bab003dc,5,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_FROZEN_EMBEDDING_SPECTRAL_TRANSFORM_AND_RANDOM_COORDINATE_FILES
Medformer,OpenBMI_ERP,0,1,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_erp\fold0_seed1\record.json,True,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_erp\fold0_seed1\selected.pt,63991eca5a6699027ef6f8b71c8a781dc4b6f6a4c2e1ad863fb7082785a987c9,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,,,,,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
Medformer,OpenBMI_ERP,0,2,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_erp\fold0_seed2\record.json,True,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_erp\fold0_seed2\selected.pt,9c2d63686e73253af34353cce5acf11bf897eaeb0d85a1cbab8ef41b20db2971,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,,,,,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
Medformer,OpenBMI_ERP,1,0,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_erp\fold1_seed0\record.json,True,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_erp\fold1_seed0\selected.pt,b870436e0756e92c5c4950205b46de2c1ed0e50d9b91fd4fb91e0bc55d78af4d,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,final pre-classifier hook used by corrected PEEH,D:\nips-temp\TotalP\P1\crossbackbone_peeh_runtime\cells\medformer\openbmi_erp\fold1_seed0.json,e93b2063e4233a877e05a0bf1979df53497983911194e7902e4396ad1dbf1467,8,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_FROZEN_EMBEDDING_SPECTRAL_TRANSFORM_AND_RANDOM_COORDINATE_FILES
Medformer,OpenBMI_ERP,1,1,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_erp\fold1_seed1\record.json,True,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_erp\fold1_seed1\selected.pt,e7ba841928cd9c77196773c1878f7d4a1b75d96a2756d8f64153eae1312cfb8e,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,,,,,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
Medformer,OpenBMI_ERP,1,2,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_erp\fold1_seed2\record.json,True,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_erp\fold1_seed2\selected.pt,f2cd0941f00ab6dc9908c9c53a0db5fc67223d70c14b087aac217e597ba58d47,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,,,,,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
Medformer,OpenBMI_ERP,2,0,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_erp\fold2_seed0\record.json,True,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_erp\fold2_seed0\selected.pt,cbd138c3ac541b4ad0b0753b9de0a4667f05c39313bb84506f379e1135dffbe6,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,final pre-classifier hook used by corrected PEEH,D:\nips-temp\TotalP\P1\crossbackbone_peeh_runtime\cells\medformer\openbmi_erp\fold2_seed0.json,587e748e8805700792bccb04cf601aed4bfd1a44e8686f0c9cdb1cfb93c29c3e,4,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_FROZEN_EMBEDDING_SPECTRAL_TRANSFORM_AND_RANDOM_COORDINATE_FILES
Medformer,OpenBMI_ERP,2,1,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_erp\fold2_seed1\record.json,True,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_erp\fold2_seed1\selected.pt,e26c944cbe0b342465425dd2619200f9a039d94ab201c7d91ca8ce7391520667,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,,,,,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
Medformer,OpenBMI_ERP,2,2,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_erp\fold2_seed2\record.json,True,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_erp\fold2_seed2\selected.pt,313c640729124c5784ef0209d03201f9f59579ddca3f6c00a4d0628d55d4d9e8,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,,,,,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
Medformer,OpenBMI_ERP,3,0,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_erp\fold3_seed0\record.json,True,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_erp\fold3_seed0\selected.pt,35050b20bdcce32353ae3ef5744ff62a8cbc3de9216b28dbc7114ec7da1a8342,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,final pre-classifier hook used by corrected PEEH,D:\nips-temp\TotalP\P1\crossbackbone_peeh_runtime\cells\medformer\openbmi_erp\fold3_seed0.json,eb101be7a94ed6fa09a03d7a8450f404d0e5bd54534ab335c8d7a14b481c41a7,5,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_FROZEN_EMBEDDING_SPECTRAL_TRANSFORM_AND_RANDOM_COORDINATE_FILES
Medformer,OpenBMI_ERP,3,1,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_erp\fold3_seed1\record.json,True,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_erp\fold3_seed1\selected.pt,e34352cff6d8285a22b2c39b7ccf4e0f2164b19e2f4e2f8aac543c68b2e00dcd,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,,,,,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
Medformer,OpenBMI_ERP,3,2,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_erp\fold3_seed2\record.json,False,,,,,,,,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
Medformer,OpenBMI_ERP,4,0,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_erp\fold4_seed0\record.json,True,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_erp\fold4_seed0\selected.pt,dba8c5e285041cd23155deddf13e5fe697253ca92dc1e1bfec9d9f46793c2708,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,final pre-classifier hook used by corrected PEEH,D:\nips-temp\TotalP\P1\crossbackbone_peeh_runtime\cells\medformer\openbmi_erp\fold4_seed0.json,4bbffae80a9626122c88bc649ba99a9636eb26c35d7301e73e3444fee25d62a5,6,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_FROZEN_EMBEDDING_SPECTRAL_TRANSFORM_AND_RANDOM_COORDINATE_FILES
Medformer,OpenBMI_ERP,4,1,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_erp\fold4_seed1\record.json,False,,,,,,,,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
Medformer,OpenBMI_ERP,4,2,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_erp\fold4_seed2\record.json,False,,,,,,,,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
Medformer,OpenBMI_SSVEP,0,0,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_ssvep\fold0_seed0\record.json,True,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_ssvep\fold0_seed0\selected.pt,332771bae8301c5e8b1e77fde8382148dd2912cca680c5f9487ef30f6f227573,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,final pre-classifier hook used by corrected PEEH,D:\nips-temp\TotalP\P1\crossbackbone_peeh_runtime\cells\medformer\openbmi_ssvep\fold0_seed0.json,59ae331afd0f888d3b97a34e043e39a2a8cc35fc35d82e00f190045de672bb40,8,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_FROZEN_EMBEDDING_SPECTRAL_TRANSFORM_AND_RANDOM_COORDINATE_FILES
Medformer,OpenBMI_SSVEP,0,1,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_ssvep\fold0_seed1\record.json,False,,,,,,,,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
Medformer,OpenBMI_SSVEP,0,2,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_ssvep\fold0_seed2\record.json,False,,,,,,,,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
Medformer,OpenBMI_SSVEP,1,0,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_ssvep\fold1_seed0\record.json,True,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_ssvep\fold1_seed0\selected.pt,42be7c6c4810b8dc8a0072cc61cfbd44c8b91d496c8bc10bad3cbee558621d6d,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,final pre-classifier hook used by corrected PEEH,D:\nips-temp\TotalP\P1\crossbackbone_peeh_runtime\cells\medformer\openbmi_ssvep\fold1_seed0.json,6fa4dd1f835ba2bc9dc39249d4bfc493e038c2f4cbe91662a414611cf0b32f9a,6,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_FROZEN_EMBEDDING_SPECTRAL_TRANSFORM_AND_RANDOM_COORDINATE_FILES
Medformer,OpenBMI_SSVEP,1,1,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_ssvep\fold1_seed1\record.json,False,,,,,,,,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
Medformer,OpenBMI_SSVEP,1,2,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_ssvep\fold1_seed2\record.json,False,,,,,,,,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
Medformer,OpenBMI_SSVEP,2,0,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_ssvep\fold2_seed0\record.json,True,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_ssvep\fold2_seed0\selected.pt,b47ad5e9fe0949d3e2c03726f446b9d3022109973a579051d285ff2d3c1a623b,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,final pre-classifier hook used by corrected PEEH,D:\nips-temp\TotalP\P1\crossbackbone_peeh_runtime\cells\medformer\openbmi_ssvep\fold2_seed0.json,6591f6d4b100eb986110b594ddccbe4bb842a82a6741e30f62e771fcd0b3fab5,6,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_FROZEN_EMBEDDING_SPECTRAL_TRANSFORM_AND_RANDOM_COORDINATE_FILES
Medformer,OpenBMI_SSVEP,2,1,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_ssvep\fold2_seed1\record.json,False,,,,,,,,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
Medformer,OpenBMI_SSVEP,2,2,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_ssvep\fold2_seed2\record.json,False,,,,,,,,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
Medformer,OpenBMI_SSVEP,3,0,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_ssvep\fold3_seed0\record.json,True,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_ssvep\fold3_seed0\selected.pt,e777253c9e896b2e05a81cf390a68d6a26b4310aeff830be0d08d93d7f5059ff,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,final pre-classifier hook used by corrected PEEH,D:\nips-temp\TotalP\P1\crossbackbone_peeh_runtime\cells\medformer\openbmi_ssvep\fold3_seed0.json,e893eb27f851b58d8c96abb4c170ca0e2da1500609aeb56d8fbffb23a3713b0b,8,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_FROZEN_EMBEDDING_SPECTRAL_TRANSFORM_AND_RANDOM_COORDINATE_FILES
Medformer,OpenBMI_SSVEP,3,1,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_ssvep\fold3_seed1\record.json,False,,,,,,,,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
Medformer,OpenBMI_SSVEP,3,2,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_ssvep\fold3_seed2\record.json,False,,,,,,,,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
Medformer,OpenBMI_SSVEP,4,0,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_ssvep\fold4_seed0\record.json,True,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_ssvep\fold4_seed0\selected.pt,b84bdd5e29a4faecd4b54ecc8e0a7135732db82bbb4ea0b21e8b6e63edfc6522,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,final pre-classifier hook used by corrected PEEH,D:\nips-temp\TotalP\P1\crossbackbone_peeh_runtime\cells\medformer\openbmi_ssvep\fold4_seed0.json,7b7e94994e15de25b96002e019a869c38705ddcbdce262cb4db7188d3461b9ba,8,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_FROZEN_EMBEDDING_SPECTRAL_TRANSFORM_AND_RANDOM_COORDINATE_FILES
Medformer,OpenBMI_SSVEP,4,1,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_ssvep\fold4_seed1\record.json,False,,,,,,,,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
Medformer,OpenBMI_SSVEP,4,2,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_ssvep\fold4_seed2\record.json,False,,,,,,,,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
Medformer,WBCIC_MI,0,0,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\wbcic_mi\fold0_seed0\record.json,True,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\wbcic_mi\fold0_seed0\selected.pt,2306902d947cc2351fc19219c0b78229e92047e109d85215428e4956efbe3c7c,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,final pre-classifier hook used by corrected PEEH,D:\nips-temp\TotalP\P1\crossbackbone_peeh_runtime\cells\medformer\wbcic_mi\fold0_seed0.json,f3abd98aac4128e665656c37ace5220dd5dd0bbdd8f970c33624b31599ece601,4,,,,S0;S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_FROZEN_EMBEDDING_SPECTRAL_TRANSFORM_AND_RANDOM_COORDINATE_FILES
Medformer,WBCIC_MI,0,1,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\wbcic_mi\fold0_seed1\record.json,False,,,,,,,,,,,S0;S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
Medformer,WBCIC_MI,0,2,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\wbcic_mi\fold0_seed2\record.json,False,,,,,,,,,,,S0;S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
Medformer,WBCIC_MI,1,0,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\wbcic_mi\fold1_seed0\record.json,True,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\wbcic_mi\fold1_seed0\selected.pt,1b589e58878b2c624bfecf3872d4862f6987b34bce1fa294a18c8cf610accc94,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,final pre-classifier hook used by corrected PEEH,D:\nips-temp\TotalP\P1\crossbackbone_peeh_runtime\cells\medformer\wbcic_mi\fold1_seed0.json,95f36c26d246e76f718812f4dd7cc47a9ad83d44a23d3efd337c35937f098f14,2,,,,S0;S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_FROZEN_EMBEDDING_SPECTRAL_TRANSFORM_AND_RANDOM_COORDINATE_FILES
Medformer,WBCIC_MI,1,1,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\wbcic_mi\fold1_seed1\record.json,False,,,,,,,,,,,S0;S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
Medformer,WBCIC_MI,1,2,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\wbcic_mi\fold1_seed2\record.json,False,,,,,,,,,,,S0;S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
Medformer,WBCIC_MI,2,0,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\wbcic_mi\fold2_seed0\record.json,True,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\wbcic_mi\fold2_seed0\selected.pt,7b98d5d2b0dea3da4cfbb5c8fdb2c69fa94f389af580f0f6a745b3cf93be6dec,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,final pre-classifier hook used by corrected PEEH,D:\nips-temp\TotalP\P1\crossbackbone_peeh_runtime\cells\medformer\wbcic_mi\fold2_seed0.json,3c555ef277b4f9804d59d7250baf3e3e56fd4167f72133aac5de69f2ca51f793,4,,,,S0;S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_FROZEN_EMBEDDING_SPECTRAL_TRANSFORM_AND_RANDOM_COORDINATE_FILES
Medformer,WBCIC_MI,2,1,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\wbcic_mi\fold2_seed1\record.json,False,,,,,,,,,,,S0;S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
Medformer,WBCIC_MI,2,2,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\wbcic_mi\fold2_seed2\record.json,False,,,,,,,,,,,S0;S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
