Model,Task,fold,seed,session,subject_id,BA
TeCh,OpenBMI_MI,0,0,S1,37,0.640625
TeCh,OpenBMI_MI,0,0,S1,39,0.71875
TeCh,OpenBMI_MI,0,0,S1,42,0.625
TeCh,OpenBMI_MI,0,0,S1,51,0.65625
TeCh,OpenBMI_MI,0,0,S1,54,0.671875
TeCh,OpenBMI_MI,0,0,S2,4,0.71875
TeCh,OpenBMI_MI,0,0,S2,12,0.65625
TeCh,OpenBMI_MI,0,0,S2,13,0.671875
TeCh,OpenBMI_MI,0,0,S2,17,0.546875
TeCh,OpenBMI_MI,0,0,S2,18,0.609375
TeCh,OpenBMI_MI,0,0,S2,24,0.65625
TeCh,OpenBMI_MI,0,0,S2,25,0.90625
TeCh,OpenBMI_MI,0,0,S2,29,0.71875
TeCh,OpenBMI_MI,0,0,S2,36,0.84375
TeCh,OpenBMI_MI,0,0,S2,37,0.71875
TeCh,OpenBMI_MI,0,0,S2,39,0.65625
TeCh,OpenBMI_MI,0,0,S2,42,0.625
TeCh,OpenBMI_MI,0,0,S2,51,0.5625
TeCh,OpenBMI_MI,0,0,S2,54,0.671875
TeCh,OpenBMI_MI,1,0,S1,4,0.53125
TeCh,OpenBMI_MI,1,0,S1,12,0.71875
TeCh,OpenBMI_MI,1,0,S1,13,0.75
TeCh,OpenBMI_MI,1,0,S1,17,0.703125
TeCh,OpenBMI_MI,1,0,S1,18,0.671875
TeCh,OpenBMI_MI,1,0,S1,24,0.75
TeCh,OpenBMI_MI,1,0,S1,25,0.734375
TeCh,OpenBMI_MI,1,0,S1,29,0.703125
TeCh,OpenBMI_MI,1,0,S1,36,0.875
TeCh,OpenBMI_MI,1,0,S1,37,0.65625
TeCh,OpenBMI_MI,1,0,S1,39,0.703125
TeCh,OpenBMI_MI,1,0,S1,42,0.609375
TeCh,OpenBMI_MI,1,0,S1,51,0.796875
TeCh,OpenBMI_MI,1,0,S1,54,0.65625
TeCh,OpenBMI_MI,1,0,S2,4,0.765625
TeCh,OpenBMI_MI,1,0,S2,12,0.765625
TeCh,OpenBMI_MI,1,0,S2,13,0.65625
TeCh,OpenBMI_MI,1,0,S2,17,0.5
TeCh,OpenBMI_MI,1,0,S2,18,0.671875
TeCh,OpenBMI_MI,1,0,S2,24,0.5625
TeCh,OpenBMI_MI,1,0,S2,25,0.9375
TeCh,OpenBMI_MI,1,0,S2,29,0.71875
TeCh,OpenBMI_MI,1,0,S2,36,0.828125
TeCh,OpenBMI_MI,1,0,S2,37,0.703125
TeCh,OpenBMI_MI,1,0,S2,39,0.75
TeCh,OpenBMI_MI,1,0,S2,42,0.640625
TeCh,OpenBMI_MI,1,0,S2,51,0.625
TeCh,OpenBMI_MI,1,0,S2,54,0.734375
TeCh,OpenBMI_MI,2,0,S1,4,0.515625
TeCh,OpenBMI_MI,2,0,S1,12,0.84375
TeCh,OpenBMI_MI,2,0,S1,13,0.734375
TeCh,OpenBMI_MI,2,0,S1,17,0.640625
TeCh,OpenBMI_MI,2,0,S1,18,0.640625
TeCh,OpenBMI_MI,2,0,S1,24,0.671875
TeCh,OpenBMI_MI,2,0,S1,25,0.734375
TeCh,OpenBMI_MI,2,0,S1,29,0.65625
TeCh,OpenBMI_MI,2,0,S1,36,0.828125
TeCh,OpenBMI_MI,2,0,S1,37,0.640625
TeCh,OpenBMI_MI,2,0,S1,39,0.78125
TeCh,OpenBMI_MI,2,0,S1,42,0.671875
TeCh,OpenBMI_MI,2,0,S1,51,0.796875
TeCh,OpenBMI_MI,2,0,S1,54,0.6875
TeCh,OpenBMI_MI,2,0,S2,4,0.71875
TeCh,OpenBMI_MI,2,0,S2,12,0.65625
TeCh,OpenBMI_MI,2,0,S2,13,0.71875
TeCh,OpenBMI_MI,2,0,S2,17,0.609375
TeCh,OpenBMI_MI,2,0,S2,18,0.765625
TeCh,OpenBMI_MI,2,0,S2,24,0.625
TeCh,OpenBMI_MI,2,0,S2,25,0.9375
TeCh,OpenBMI_MI,2,0,S2,29,0.828125
TeCh,OpenBMI_MI,2,0,S2,36,0.859375
TeCh,OpenBMI_MI,2,0,S2,37,0.765625
TeCh,OpenBMI_MI,2,0,S2,39,0.734375
TeCh,OpenBMI_MI,2,0,S2,42,0.65625
TeCh,OpenBMI_MI,2,0,S2,51,0.78125
TeCh,OpenBMI_MI,2,0,S2,54,0.703125
TeCh,OpenBMI_MI,3,0,S1,4,0.578125
TeCh,OpenBMI_MI,3,0,S1,12,0.71875
TeCh,OpenBMI_MI,3,0,S1,13,0.75
TeCh,OpenBMI_MI,3,0,S1,17,0.59375
TeCh,OpenBMI_MI,3,0,S1,18,0.71875
TeCh,OpenBMI_MI,3,0,S1,24,0.671875
TeCh,OpenBMI_MI,3,0,S1,25,0.8125
TeCh,OpenBMI_MI,3,0,S1,29,0.578125
TeCh,OpenBMI_MI,3,0,S1,36,0.640625
TeCh,OpenBMI_MI,3,0,S1,37,0.46875
TeCh,OpenBMI_MI,3,0,S1,39,0.609375
TeCh,OpenBMI_MI,3,0,S1,42,0.65625
TeCh,OpenBMI_MI,3,0,S1,51,0.71875
TeCh,OpenBMI_MI,3,0,S1,54,0.640625
TeCh,OpenBMI_MI,3,0,S2,4,0.765625
TeCh,OpenBMI_MI,3,0,S2,12,0.578125
TeCh,OpenBMI_MI,3,0,S2,13,0.71875
TeCh,OpenBMI_MI,3,0,S2,17,0.46875
TeCh,OpenBMI_MI,3,0,S2,18,0.5625
TeCh,OpenBMI_MI,3,0,S2,24,0.5625
TeCh,OpenBMI_MI,3,0,S2,25,1.0
TeCh,OpenBMI_MI,3,0,S2,29,0.671875
TeCh,OpenBMI_MI,3,0,S2,36,0.75
TeCh,OpenBMI_MI,3,0,S2,37,0.71875
TeCh,OpenBMI_MI,3,0,S2,39,0.640625
TeCh,OpenBMI_MI,3,0,S2,42,0.59375
TeCh,OpenBMI_MI,3,0,S2,51,0.765625
TeCh,OpenBMI_MI,3,0,S2,54,0.703125
TeCh,OpenBMI_MI,4,0,S1,4,0.59375
TeCh,OpenBMI_MI,4,0,S1,12,0.703125
TeCh,OpenBMI_MI,4,0,S1,13,0.703125
TeCh,OpenBMI_MI,4,0,S1,17,0.71875
TeCh,OpenBMI_MI,4,0,S1,18,0.671875
TeCh,OpenBMI_MI,4,0,S1,24,0.640625
TeCh,OpenBMI_MI,4,0,S1,25,0.78125
TeCh,OpenBMI_MI,4,0,S1,29,0.59375
TeCh,OpenBMI_MI,4,0,S1,36,0.765625
TeCh,OpenBMI_MI,4,0,S1,37,0.609375
TeCh,OpenBMI_MI,4,0,S1,39,0.78125
TeCh,OpenBMI_MI,4,0,S1,42,0.578125
TeCh,OpenBMI_MI,4,0,S1,51,0.796875
TeCh,OpenBMI_MI,4,0,S1,54,0.65625
TeCh,OpenBMI_MI,4,0,S2,4,0.75
TeCh,OpenBMI_MI,4,0,S2,12,0.671875
TeCh,OpenBMI_MI,4,0,S2,13,0.734375
TeCh,OpenBMI_MI,4,0,S2,17,0.5
TeCh,OpenBMI_MI,4,0,S2,18,0.671875
TeCh,OpenBMI_MI,4,0,S2,24,0.53125
TeCh,OpenBMI_MI,4,0,S2,25,0.953125
TeCh,OpenBMI_MI,4,0,S2,29,0.6875
TeCh,OpenBMI_MI,4,0,S2,36,0.75
TeCh,OpenBMI_MI,4,0,S2,37,0.640625
TeCh,OpenBMI_MI,4,0,S2,39,0.609375
TeCh,OpenBMI_MI,4,0,S2,42,0.609375
TeCh,OpenBMI_MI,4,0,S2,51,0.5625
TeCh,OpenBMI_MI,4,0,S2,54,0.625
TeCh,OpenBMI_ERP,0,0,S1,4,0.671875
TeCh,OpenBMI_ERP,0,0,S1,12,0.9375
TeCh,OpenBMI_ERP,0,0,S1,13,0.875
TeCh,OpenBMI_ERP,0,0,S1,17,0.625
TeCh,OpenBMI_ERP,0,0,S1,18,0.671875
TeCh,OpenBMI_ERP,0,0,S1,24,0.875
TeCh,OpenBMI_ERP,0,0,S1,25,0.640625
TeCh,OpenBMI_ERP,0,0,S1,29,0.765625
TeCh,OpenBMI_ERP,0,0,S1,36,0.875
TeCh,OpenBMI_ERP,0,0,S1,37,0.65625
TeCh,OpenBMI_ERP,0,0,S1,39,0.71875
TeCh,OpenBMI_ERP,0,0,S1,42,0.890625
TeCh,OpenBMI_ERP,0,0,S1,51,0.765625
TeCh,OpenBMI_ERP,0,0,S1,54,0.671875
TeCh,OpenBMI_ERP,0,0,S2,4,0.75
TeCh,OpenBMI_ERP,0,0,S2,12,0.921875
TeCh,OpenBMI_ERP,0,0,S2,13,0.796875
TeCh,OpenBMI_ERP,0,0,S2,17,0.671875
TeCh,OpenBMI_ERP,0,0,S2,18,0.71875
TeCh,OpenBMI_ERP,0,0,S2,24,0.703125
TeCh,OpenBMI_ERP,0,0,S2,25,0.65625
TeCh,OpenBMI_ERP,0,0,S2,29,0.75
TeCh,OpenBMI_ERP,0,0,S2,36,0.890625
TeCh,OpenBMI_ERP,0,0,S2,37,0.859375
TeCh,OpenBMI_ERP,0,0,S2,39,0.65625
TeCh,OpenBMI_ERP,0,0,S2,42,0.796875
TeCh,OpenBMI_ERP,0,0,S2,51,0.71875
TeCh,OpenBMI_ERP,0,0,S2,54,0.671875
TeCh,OpenBMI_ERP,1,0,S1,4,0.6875
TeCh,OpenBMI_ERP,1,0,S1,12,0.953125
TeCh,OpenBMI_ERP,1,0,S1,13,0.890625
TeCh,OpenBMI_ERP,1,0,S1,17,0.5625
TeCh,OpenBMI_ERP,1,0,S1,18,0.640625
TeCh,OpenBMI_ERP,1,0,S1,24,0.859375
TeCh,OpenBMI_ERP,1,0,S1,25,0.671875
TeCh,OpenBMI_ERP,1,0,S1,29,0.703125
TeCh,OpenBMI_ERP,1,0,S1,36,0.875
TeCh,OpenBMI_ERP,1,0,S1,37,0.609375
TeCh,OpenBMI_ERP,1,0,S1,39,0.65625
TeCh,OpenBMI_ERP,1,0,S1,42,0.859375
TeCh,OpenBMI_ERP,1,0,S1,51,0.734375
TeCh,OpenBMI_ERP,1,0,S1,54,0.59375
TeCh,OpenBMI_ERP,1,0,S2,4,0.78125
TeCh,OpenBMI_ERP,1,0,S2,12,0.890625
TeCh,OpenBMI_ERP,1,0,S2,13,0.875
TeCh,OpenBMI_ERP,1,0,S2,17,0.59375
TeCh,OpenBMI_ERP,1,0,S2,18,0.90625
TeCh,OpenBMI_ERP,1,0,S2,24,0.578125
TeCh,OpenBMI_ERP,1,0,S2,25,0.65625
TeCh,OpenBMI_ERP,1,0,S2,29,0.75
TeCh,OpenBMI_ERP,1,0,S2,36,0.859375
TeCh,OpenBMI_ERP,1,0,S2,37,0.859375
TeCh,OpenBMI_ERP,1,0,S2,39,0.75
TeCh,OpenBMI_ERP,1,0,S2,42,0.71875
TeCh,OpenBMI_ERP,1,0,S2,51,0.671875
TeCh,OpenBMI_ERP,1,0,S2,54,0.671875
TeCh,OpenBMI_ERP,2,0,S1,4,0.625
TeCh,OpenBMI_ERP,2,0,S1,12,0.765625
TeCh,OpenBMI_ERP,2,0,S1,13,0.671875
TeCh,OpenBMI_ERP,2,0,S1,17,0.5625
TeCh,OpenBMI_ERP,2,0,S1,18,0.5625
TeCh,OpenBMI_ERP,2,0,S1,24,0.6875
TeCh,OpenBMI_ERP,2,0,S1,25,0.640625
TeCh,OpenBMI_ERP,2,0,S1,29,0.65625
TeCh,OpenBMI_ERP,2,0,S1,36,0.609375
TeCh,OpenBMI_ERP,2,0,S1,37,0.53125
TeCh,OpenBMI_ERP,2,0,S1,39,0.6875
TeCh,OpenBMI_ERP,2,0,S1,42,0.671875
TeCh,OpenBMI_ERP,2,0,S1,51,0.796875
TeCh,OpenBMI_ERP,2,0,S1,54,0.53125
TeCh,OpenBMI_ERP,2,0,S2,4,0.765625
TeCh,OpenBMI_ERP,2,0,S2,12,0.78125
TeCh,OpenBMI_ERP,2,0,S2,13,0.625
TeCh,OpenBMI_ERP,2,0,S2,17,0.640625
TeCh,OpenBMI_ERP,2,0,S2,18,0.6875
TeCh,OpenBMI_ERP,2,0,S2,24,0.65625
TeCh,OpenBMI_ERP,2,0,S2,25,0.6875
TeCh,OpenBMI_ERP,2,0,S2,29,0.671875
TeCh,OpenBMI_ERP,2,0,S2,36,0.703125
TeCh,OpenBMI_ERP,2,0,S2,37,0.8125
TeCh,OpenBMI_ERP,2,0,S2,39,0.46875
TeCh,OpenBMI_ERP,2,0,S2,42,0.65625
TeCh,OpenBMI_ERP,2,0,S2,51,0.65625
TeCh,OpenBMI_ERP,2,0,S2,54,0.578125
TeCh,OpenBMI_ERP,3,0,S1,4,0.71875
TeCh,OpenBMI_ERP,3,0,S1,12,0.90625
TeCh,OpenBMI_ERP,3,0,S1,13,0.890625
TeCh,OpenBMI_ERP,3,0,S1,17,0.65625
TeCh,OpenBMI_ERP,3,0,S1,18,0.734375
TeCh,OpenBMI_ERP,3,0,S1,24,0.90625
TeCh,OpenBMI_ERP,3,0,S1,25,0.640625
TeCh,OpenBMI_ERP,3,0,S1,29,0.703125
TeCh,OpenBMI_ERP,3,0,S1,36,0.953125
TeCh,OpenBMI_ERP,3,0,S1,37,0.65625
TeCh,OpenBMI_ERP,3,0,S1,39,0.828125
TeCh,OpenBMI_ERP,3,0,S1,42,0.890625
TeCh,OpenBMI_ERP,3,0,S1,51,0.734375
TeCh,OpenBMI_ERP,3,0,S1,54,0.640625
TeCh,OpenBMI_ERP,3,0,S2,4,0.828125
TeCh,OpenBMI_ERP,3,0,S2,12,0.921875
TeCh,OpenBMI_ERP,3,0,S2,13,0.921875
TeCh,OpenBMI_ERP,3,0,S2,17,0.703125
TeCh,OpenBMI_ERP,3,0,S2,18,0.734375
TeCh,OpenBMI_ERP,3,0,S2,24,0.5
TeCh,OpenBMI_ERP,3,0,S2,25,0.625
TeCh,OpenBMI_ERP,3,0,S2,29,0.75
TeCh,OpenBMI_ERP,3,0,S2,36,0.9375
TeCh,OpenBMI_ERP,3,0,S2,37,0.84375
TeCh,OpenBMI_ERP,3,0,S2,39,0.640625
TeCh,OpenBMI_ERP,3,0,S2,42,0.8125
TeCh,OpenBMI_ERP,3,0,S2,51,0.71875
TeCh,OpenBMI_ERP,3,0,S2,54,0.703125
TeCh,OpenBMI_ERP,4,0,S1,4,0.71875
TeCh,OpenBMI_ERP,4,0,S1,12,0.90625
TeCh,OpenBMI_ERP,4,0,S1,13,0.828125
TeCh,OpenBMI_ERP,4,0,S1,17,0.765625
TeCh,OpenBMI_ERP,4,0,S1,18,0.71875
TeCh,OpenBMI_ERP,4,0,S1,24,0.859375
TeCh,OpenBMI_ERP,4,0,S1,25,0.734375
TeCh,OpenBMI_ERP,4,0,S1,29,0.8125
TeCh,OpenBMI_ERP,4,0,S1,36,0.90625
TeCh,OpenBMI_ERP,4,0,S1,37,0.609375
TeCh,OpenBMI_ERP,4,0,S1,39,0.6875
TeCh,OpenBMI_ERP,4,0,S1,42,0.859375
TeCh,OpenBMI_ERP,4,0,S1,51,0.828125
TeCh,OpenBMI_ERP,4,0,S1,54,0.671875
TeCh,OpenBMI_ERP,4,0,S2,4,0.859375
TeCh,OpenBMI_ERP,4,0,S2,12,0.875
TeCh,OpenBMI_ERP,4,0,S2,13,0.859375
TeCh,OpenBMI_ERP,4,0,S2,17,0.75
TeCh,OpenBMI_ERP,4,0,S2,18,0.828125
TeCh,OpenBMI_ERP,4,0,S2,24,0.53125
TeCh,OpenBMI_ERP,4,0,S2,25,0.6875
TeCh,OpenBMI_ERP,4,0,S2,29,0.796875
TeCh,OpenBMI_ERP,4,0,S2,36,0.890625
TeCh,OpenBMI_ERP,4,0,S2,37,0.890625
TeCh,OpenBMI_ERP,4,0,S2,39,0.6875
TeCh,OpenBMI_ERP,4,0,S2,42,0.75
TeCh,OpenBMI_ERP,4,0,S2,51,0.640625
TeCh,OpenBMI_ERP,4,0,S2,54,0.640625
TeCh,OpenBMI_SSVEP,0,0,S1,4,0.77
TeCh,OpenBMI_SSVEP,0,0,S1,12,0.77
TeCh,OpenBMI_SSVEP,0,0,S1,13,0.55
TeCh,OpenBMI_SSVEP,0,0,S1,17,0.48
TeCh,OpenBMI_SSVEP,0,0,S1,18,0.73
TeCh,OpenBMI_SSVEP,0,0,S1,24,0.64
TeCh,OpenBMI_SSVEP,0,0,S1,25,0.74
TeCh,OpenBMI_SSVEP,0,0,S1,29,0.71
TeCh,OpenBMI_SSVEP,0,0,S1,36,0.8200000000000001
TeCh,OpenBMI_SSVEP,0,0,S1,37,0.76
TeCh,OpenBMI_SSVEP,0,0,S1,39,0.66
TeCh,OpenBMI_SSVEP,0,0,S1,42,0.71
TeCh,OpenBMI_SSVEP,0,0,S1,51,0.53
TeCh,OpenBMI_SSVEP,0,0,S1,54,0.45000000000000007
TeCh,OpenBMI_SSVEP,0,0,S2,4,0.8
TeCh,OpenBMI_SSVEP,0,0,S2,12,0.6699999999999999
TeCh,OpenBMI_SSVEP,0,0,S2,13,0.49
TeCh,OpenBMI_SSVEP,0,0,S2,17,0.58
TeCh,OpenBMI_SSVEP,0,0,S2,18,0.8
TeCh,OpenBMI_SSVEP,0,0,S2,24,0.63
TeCh,OpenBMI_SSVEP,0,0,S2,25,0.62
TeCh,OpenBMI_SSVEP,0,0,S2,29,0.72
TeCh,OpenBMI_SSVEP,0,0,S2,36,0.8400000000000001
TeCh,OpenBMI_SSVEP,0,0,S2,37,0.76
TeCh,OpenBMI_SSVEP,0,0,S2,39,0.66
TeCh,OpenBMI_SSVEP,0,0,S2,42,0.37
TeCh,OpenBMI_SSVEP,0,0,S2,51,0.54
TeCh,OpenBMI_SSVEP,0,0,S2,54,0.38
TeCh,OpenBMI_SSVEP,1,0,S1,4,0.96
TeCh,OpenBMI_SSVEP,1,0,S1,12,0.97
TeCh,OpenBMI_SSVEP,1,0,S1,13,0.76
TeCh,OpenBMI_SSVEP,1,0,S1,17,0.77
TeCh,OpenBMI_SSVEP,1,0,S1,18,0.95
TeCh,OpenBMI_SSVEP,1,0,S1,24,0.9199999999999999
TeCh,OpenBMI_SSVEP,1,0,S1,25,0.97
TeCh,OpenBMI_SSVEP,1,0,S1,29,0.88
TeCh,OpenBMI_SSVEP,1,0,S1,36,1.0
TeCh,OpenBMI_SSVEP,1,0,S1,37,0.99
TeCh,OpenBMI_SSVEP,1,0,S1,39,0.86
TeCh,OpenBMI_SSVEP,1,0,S1,42,0.96
TeCh,OpenBMI_SSVEP,1,0,S1,51,0.53
TeCh,OpenBMI_SSVEP,1,0,S1,54,0.55
TeCh,OpenBMI_SSVEP,1,0,S2,4,1.0
TeCh,OpenBMI_SSVEP,1,0,S2,12,0.8899999999999999
TeCh,OpenBMI_SSVEP,1,0,S2,13,0.6300000000000001
TeCh,OpenBMI_SSVEP,1,0,S2,17,0.73
TeCh,OpenBMI_SSVEP,1,0,S2,18,0.99
TeCh,OpenBMI_SSVEP,1,0,S2,24,0.8400000000000001
TeCh,OpenBMI_SSVEP,1,0,S2,25,0.8799999999999999
TeCh,OpenBMI_SSVEP,1,0,S2,29,0.83
TeCh,OpenBMI_SSVEP,1,0,S2,36,1.0
TeCh,OpenBMI_SSVEP,1,0,S2,37,0.98
TeCh,OpenBMI_SSVEP,1,0,S2,39,0.89
TeCh,OpenBMI_SSVEP,1,0,S2,42,0.47000000000000003
TeCh,OpenBMI_SSVEP,1,0,S2,51,0.6100000000000001
TeCh,OpenBMI_SSVEP,1,0,S2,54,0.5900000000000001
TeCh,OpenBMI_SSVEP,2,0,S1,4,0.7
TeCh,OpenBMI_SSVEP,2,0,S1,12,0.6799999999999999
TeCh,OpenBMI_SSVEP,2,0,S1,13,0.53
TeCh,OpenBMI_SSVEP,2,0,S1,17,0.43000000000000005
TeCh,OpenBMI_SSVEP,2,0,S1,18,0.73
TeCh,OpenBMI_SSVEP,2,0,S1,24,0.5900000000000001
TeCh,OpenBMI_SSVEP,2,0,S1,25,0.6699999999999999
TeCh,OpenBMI_SSVEP,2,0,S1,29,0.53
TeCh,OpenBMI_SSVEP,2,0,S1,36,0.69
TeCh,OpenBMI_SSVEP,2,0,S1,37,0.7
TeCh,OpenBMI_SSVEP,2,0,S1,39,0.47
TeCh,OpenBMI_SSVEP,2,0,S1,42,0.6299999999999999
TeCh,OpenBMI_SSVEP,2,0,S1,51,0.45
TeCh,OpenBMI_SSVEP,2,0,S1,54,0.36
TeCh,OpenBMI_SSVEP,2,0,S2,4,0.75
TeCh,OpenBMI_SSVEP,2,0,S2,12,0.6
TeCh,OpenBMI_SSVEP,2,0,S2,13,0.41000000000000003
TeCh,OpenBMI_SSVEP,2,0,S2,17,0.53
TeCh,OpenBMI_SSVEP,2,0,S2,18,0.79
TeCh,OpenBMI_SSVEP,2,0,S2,24,0.45000000000000007
TeCh,OpenBMI_SSVEP,2,0,S2,25,0.63
TeCh,OpenBMI_SSVEP,2,0,S2,29,0.49
TeCh,OpenBMI_SSVEP,2,0,S2,36,0.73
TeCh,OpenBMI_SSVEP,2,0,S2,37,0.72
TeCh,OpenBMI_SSVEP,2,0,S2,39,0.48
TeCh,OpenBMI_SSVEP,2,0,S2,42,0.36
TeCh,OpenBMI_SSVEP,2,0,S2,51,0.43000000000000005
TeCh,OpenBMI_SSVEP,2,0,S2,54,0.35
TeCh,OpenBMI_SSVEP,3,0,S1,4,0.98
TeCh,OpenBMI_SSVEP,3,0,S1,12,0.94
TeCh,OpenBMI_SSVEP,3,0,S1,13,0.6599999999999999
TeCh,OpenBMI_SSVEP,3,0,S1,17,0.7
TeCh,OpenBMI_SSVEP,3,0,S1,18,0.9099999999999999
TeCh,OpenBMI_SSVEP,3,0,S1,24,0.8
TeCh,OpenBMI_SSVEP,3,0,S1,25,0.96
TeCh,OpenBMI_SSVEP,3,0,S1,29,0.8200000000000001
TeCh,OpenBMI_SSVEP,3,0,S1,36,0.94
TeCh,OpenBMI_SSVEP,3,0,S1,37,0.95
TeCh,OpenBMI_SSVEP,3,0,S1,39,0.77
TeCh,OpenBMI_SSVEP,3,0,S1,42,0.93
TeCh,OpenBMI_SSVEP,3,0,S1,51,0.43999999999999995
TeCh,OpenBMI_SSVEP,3,0,S1,54,0.47000000000000003
TeCh,OpenBMI_SSVEP,3,0,S2,4,1.0
TeCh,OpenBMI_SSVEP,3,0,S2,12,0.75
TeCh,OpenBMI_SSVEP,3,0,S2,13,0.53
TeCh,OpenBMI_SSVEP,3,0,S2,17,0.73
TeCh,OpenBMI_SSVEP,3,0,S2,18,0.98
TeCh,OpenBMI_SSVEP,3,0,S2,24,0.75
TeCh,OpenBMI_SSVEP,3,0,S2,25,0.82
TeCh,OpenBMI_SSVEP,3,0,S2,29,0.8
TeCh,OpenBMI_SSVEP,3,0,S2,36,0.96
TeCh,OpenBMI_SSVEP,3,0,S2,37,0.98
TeCh,OpenBMI_SSVEP,3,0,S2,39,0.76
TeCh,OpenBMI_SSVEP,3,0,S2,42,0.45000000000000007
TeCh,OpenBMI_SSVEP,3,0,S2,51,0.56
TeCh,OpenBMI_SSVEP,3,0,S2,54,0.5199999999999999
TeCh,OpenBMI_SSVEP,4,0,S1,4,0.94
TeCh,OpenBMI_SSVEP,4,0,S1,12,0.96
TeCh,OpenBMI_SSVEP,4,0,S1,13,0.69
TeCh,OpenBMI_SSVEP,4,0,S1,17,0.53
TeCh,OpenBMI_SSVEP,4,0,S1,18,0.9299999999999999
TeCh,OpenBMI_SSVEP,4,0,S1,24,0.86
TeCh,OpenBMI_SSVEP,4,0,S1,25,0.96
TeCh,OpenBMI_SSVEP,4,0,S1,29,0.81
TeCh,OpenBMI_SSVEP,4,0,S1,36,0.99
TeCh,OpenBMI_SSVEP,4,0,S1,37,0.96
TeCh,OpenBMI_SSVEP,4,0,S1,39,0.83
TeCh,OpenBMI_SSVEP,4,0,S1,42,0.8899999999999999
TeCh,OpenBMI_SSVEP,4,0,S1,51,0.44000000000000006
TeCh,OpenBMI_SSVEP,4,0,S1,54,0.5900000000000001
TeCh,OpenBMI_SSVEP,4,0,S2,4,1.0
TeCh,OpenBMI_SSVEP,4,0,S2,12,0.85
TeCh,OpenBMI_SSVEP,4,0,S2,13,0.49
TeCh,OpenBMI_SSVEP,4,0,S2,17,0.6200000000000001
TeCh,OpenBMI_SSVEP,4,0,S2,18,0.99
TeCh,OpenBMI_SSVEP,4,0,S2,24,0.77
TeCh,OpenBMI_SSVEP,4,0,S2,25,0.88
TeCh,OpenBMI_SSVEP,4,0,S2,29,0.86
TeCh,OpenBMI_SSVEP,4,0,S2,36,0.99
TeCh,OpenBMI_SSVEP,4,0,S2,37,0.97
TeCh,OpenBMI_SSVEP,4,0,S2,39,0.76
TeCh,OpenBMI_SSVEP,4,0,S2,42,0.5
TeCh,OpenBMI_SSVEP,4,0,S2,51,0.52
TeCh,OpenBMI_SSVEP,4,0,S2,54,0.5
TeCh,WBCIC_MI,0,0,S0,sub-4,0.53125
TeCh,WBCIC_MI,0,0,S0,sub-8,0.78125
TeCh,WBCIC_MI,0,0,S0,sub-10,0.546875
TeCh,WBCIC_MI,0,0,S0,sub-15,0.703125
TeCh,WBCIC_MI,0,0,S0,sub-20,0.78125
TeCh,WBCIC_MI,0,0,S0,sub-39,0.5
TeCh,WBCIC_MI,0,0,S0,sub-40,0.734375
TeCh,WBCIC_MI,0,0,S0,sub-43,0.921875
TeCh,WBCIC_MI,0,0,S0,sub-46,0.9375
TeCh,WBCIC_MI,0,0,S0,sub-51,0.515625
TeCh,WBCIC_MI,0,0,S1,sub-4,0.59375
TeCh,WBCIC_MI,0,0,S1,sub-8,0.84375
TeCh,WBCIC_MI,0,0,S1,sub-10,0.5625
TeCh,WBCIC_MI,0,0,S1,sub-15,0.703125
TeCh,WBCIC_MI,0,0,S1,sub-20,0.75
TeCh,WBCIC_MI,0,0,S1,sub-39,0.640625
TeCh,WBCIC_MI,0,0,S1,sub-40,0.5625
TeCh,WBCIC_MI,0,0,S1,sub-43,0.765625
TeCh,WBCIC_MI,0,0,S1,sub-46,0.875
TeCh,WBCIC_MI,0,0,S1,sub-51,0.671875
TeCh,WBCIC_MI,0,0,S2,sub-4,0.59375
TeCh,WBCIC_MI,0,0,S2,sub-8,0.765625
TeCh,WBCIC_MI,0,0,S2,sub-10,0.734375
TeCh,WBCIC_MI,0,0,S2,sub-15,0.6875
TeCh,WBCIC_MI,0,0,S2,sub-20,0.5
TeCh,WBCIC_MI,0,0,S2,sub-39,0.640625
TeCh,WBCIC_MI,0,0,S2,sub-40,0.765625
TeCh,WBCIC_MI,0,0,S2,sub-43,0.890625
TeCh,WBCIC_MI,0,0,S2,sub-46,0.796875
TeCh,WBCIC_MI,0,0,S2,sub-51,0.5625
TeCh,WBCIC_MI,1,0,S0,sub-4,0.5625
TeCh,WBCIC_MI,1,0,S0,sub-8,0.875
TeCh,WBCIC_MI,1,0,S0,sub-10,0.546875
TeCh,WBCIC_MI,1,0,S0,sub-15,0.828125
TeCh,WBCIC_MI,1,0,S0,sub-20,0.921875
TeCh,WBCIC_MI,1,0,S0,sub-39,0.546875
TeCh,WBCIC_MI,1,0,S0,sub-40,0.703125
TeCh,WBCIC_MI,1,0,S0,sub-43,0.9375
TeCh,WBCIC_MI,1,0,S0,sub-46,0.875
TeCh,WBCIC_MI,1,0,S0,sub-51,0.6875
TeCh,WBCIC_MI,1,0,S1,sub-4,0.59375
TeCh,WBCIC_MI,1,0,S1,sub-8,0.828125
TeCh,WBCIC_MI,1,0,S1,sub-10,0.59375
TeCh,WBCIC_MI,1,0,S1,sub-15,0.703125
TeCh,WBCIC_MI,1,0,S1,sub-20,0.796875
TeCh,WBCIC_MI,1,0,S1,sub-39,0.75
TeCh,WBCIC_MI,1,0,S1,sub-40,0.609375
TeCh,WBCIC_MI,1,0,S1,sub-43,0.890625
TeCh,WBCIC_MI,1,0,S1,sub-46,0.875
