PEEH_pp,active_rank,bn_state_updates,checkpoint_sha256,fold,intact_probe_BA,model,no_training,normalizer_sha256,persistence_to_consequence,protected_coordinates,protected_erased_BA,protected_harm_pp,protected_rank,random_erased_BA,random_harm_pp,seed,task
4.258722943722947,20,False,58fc6dc4928d3ab4b8a85ba59773d740388233db674ed3200485ece132a8a3c6,2,0.794069264069264,OFFICIAL_FINAL_LITEBN_REFERENCE,True,d5f7ca145b87d0a478fb0ca36e5e7a777d712c79a7119634a6343cbd39bcf225,source-session persistence -> internal-heldout consequence,"[11, 12, 13, 14]",0.7112121212121212,8.285714285714288,4,0.7537993506493506,4.02699134199134,0,OpenBMI_ERP
6.238831168831169,20,False,116e47d97d6b3c9e5e55bc077a0ba3ce8d06c99f4b575aebcbd42cef2363dca6,3,0.8001515151515152,OFFICIAL_FINAL_LITEBN_REFERENCE,True,5821e8c7ef69d9aff8440c3cbf6966e726b98e08599c3d45ed7a3afaae56c870,source-session persistence -> internal-heldout consequence,"[4, 5, 6, 7, 8, 9]",0.6601731601731603,13.997835497835498,6,0.7225614718614718,7.759004329004328,0,OpenBMI_ERP
3.7919047619047643,20,False,4caeea4ba87063b74c542024a30a05d044454583c0d10a10dccb5228513f421b,4,0.7850216450216451,OFFICIAL_FINAL_LITEBN_REFERENCE,True,6e42f76db49d66b0397ae56932e7570f022ef1cc147f2fba45c004c15421ac36,source-session persistence -> internal-heldout consequence,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6175974025974026,16.742424242424246,9,0.6555164502164502,12.950519480519478,0,OpenBMI_ERP
7.101580086580079,20,False,7b82685b20cc3accd8863b7d15c295dd5f9773f48f03fa2bb1d8cf4ca232b6ba,0,0.793138528138528,B1_SAME_SCALE_63,True,157ab9a161f64861f1eb4db5fa530988c5f3ff7689c0fc2ba62374476ed4a9ee,source-session persistence -> internal-heldout consequence,"[2, 3, 4, 5, 6]",0.6692640692640693,12.387445887445883,5,0.7402798701298698,5.285865800865807,0,OpenBMI_ERP
9.237402597402596,20,False,47aaba8020ac6ee096e95ca32365a8e67cc570d2935a908ea8cb47508f86ec76,1,0.8017532467532467,B1_SAME_SCALE_63,True,24f7a1e037c0eca04ff78d27016e206247a8a946f1272e017bbc121f2e0d4045,source-session persistence -> internal-heldout consequence,"[2, 8, 9, 10, 11]",0.646082251082251,15.56709956709957,5,0.738456277056277,6.329696969696974,0,OpenBMI_ERP
9.76878787878787,20,False,9d7b1a9673674fee8f9d7c79b10b1a5bea78324f01e9ea6259354ff4e735e50a,2,0.7943073593073592,B1_SAME_SCALE_63,True,d5f7ca145b87d0a478fb0ca36e5e7a777d712c79a7119634a6343cbd39bcf225,source-session persistence -> internal-heldout consequence,"[2, 11, 12, 13, 14]",0.6477922077922077,14.651515151515147,5,0.7454800865800866,4.882727272727279,0,OpenBMI_ERP
15.421904761904768,20,False,b2d97ca63a9ef94b44c0f8aadd76e4f671cfd754f6216eaa7c81d63341677e77,3,0.7903463203463205,B1_SAME_SCALE_63,True,5821e8c7ef69d9aff8440c3cbf6966e726b98e08599c3d45ed7a3afaae56c870,source-session persistence -> internal-heldout consequence,"[2, 4, 5, 6, 7]",0.5802164502164502,21.01298701298702,5,0.7344354978354979,5.591082251082248,0,OpenBMI_ERP
7.086147186147185,20,False,8442a3ac1d9055c2a2d5f85c3f1b9495ed30fb98564563b8de945e1ab24635ab,4,0.7829653679653681,B1_SAME_SCALE_63,True,6e42f76db49d66b0397ae56932e7570f022ef1cc147f2fba45c004c15421ac36,source-session persistence -> internal-heldout consequence,"[7, 8, 9, 10]",0.6632467532467532,11.971861471861475,4,0.734108225108225,4.885714285714291,0,OpenBMI_ERP
4.058571428571427,20,False,6b46c3e8d910d5f469accbd9561b3f5b2eaf1d9b21f237d46229d5f85f3347a2,0,0.91,OFFICIAL_FINAL_LITEBN_REFERENCE,True,8b87a52a8f24f8c1a54be04b246ee89940af491206239c8450fa3d992ec2e894,source-session persistence -> internal-heldout consequence,"[9, 10, 11, 12]",0.8250000000000001,8.5,4,0.8655857142857143,4.441428571428574,0,OpenBMI_SSVEP
8.22571428571429,20,False,4a461aa942074529c03f69729feea592406dbb9a3d16657d7a05e51274a0ab91,1,0.9135714285714285,OFFICIAL_FINAL_LITEBN_REFERENCE,True,0a6c3470fb47219953f0463b1b71fd52e1a83b893e8287d2cd889d5504961afb,source-session persistence -> internal-heldout consequence,"[8, 9, 10, 11]",0.7835714285714286,13.0,4,0.8658285714285716,4.774285714285708,0,OpenBMI_SSVEP
3.887857142857141,20,False,393369f8bbeb7ed6cf7d11ff2e8634ec97c659caac0a69d0e16b4ee09210e5b8,2,0.9107142857142858,OFFICIAL_FINAL_LITEBN_REFERENCE,True,2cf3d93d2dbbd20c388ecc03d41b33867ea12910a767f615301721da7e989500,source-session persistence -> internal-heldout consequence,"[10, 11, 12, 13]",0.827857142857143,8.285714285714286,4,0.8667357142857144,4.397857142857143,0,OpenBMI_SSVEP
12.08285714285714,20,False,69f2772a3ba8dc5ffb15cf63533bb9e590293fb58e7d095b4121b3fd78786fd0,3,0.9157142857142856,OFFICIAL_FINAL_LITEBN_REFERENCE,True,5de151ef256588f67ce9b022f53352da1103a16dc00e30dfc67c540377e9a0ea,source-session persistence -> internal-heldout consequence,"[7, 8, 9, 10, 11, 12, 13, 14]",0.7007142857142857,21.5,8,0.8215428571428571,9.417142857142855,0,OpenBMI_SSVEP
10.884285714285715,20,False,ade61a2103ff649aa1d4810b29c9006dcfdee9f80bde04ebe2af941681c32273,4,0.9078571428571428,OFFICIAL_FINAL_LITEBN_REFERENCE,True,a6d450f79a67753b82b934a01a5c0e726e68f69a0d3a20949440ee73b446376d,source-session persistence -> internal-heldout consequence,"[5, 6, 7, 8, 9, 10, 11, 12]",0.7249999999999999,18.28571428571428,8,0.8338428571428571,7.4014285714285695,0,OpenBMI_SSVEP
9.190714285714288,20,False,89ab99801503da8316ef7d047e8b20b2412de7f856bcb632eaadac2e219e0591,0,0.9064285714285715,B1_SAME_SCALE_63,True,8b87a52a8f24f8c1a54be04b246ee89940af491206239c8450fa3d992ec2e894,source-session persistence -> internal-heldout consequence,"[11, 12, 13, 14]",0.772142857142857,13.428571428571427,4,0.86405,4.237857142857137,0,OpenBMI_SSVEP
14.49714285714286,20,False,aa937c5fc13b3dbc5437ed88f067783dac16ca81ad3392549d90f14ae61bfa28,1,0.9057142857142858,B1_SAME_SCALE_63,True,0a6c3470fb47219953f0463b1b71fd52e1a83b893e8287d2cd889d5504961afb,source-session persistence -> internal-heldout consequence,"[7, 8, 9, 10, 11, 12, 13, 14]",0.6649999999999999,24.071428571428573,8,0.8099714285714285,9.57428571428571,0,OpenBMI_SSVEP
0.4114285714285713,20,False,b4a8e315d6eac3c8080949222c780416bfc800d4decd77a4d10e4cd3e3e2d90a,2,0.9185714285714287,B1_SAME_SCALE_63,True,2cf3d93d2dbbd20c388ecc03d41b33867ea12910a767f615301721da7e989500,source-session persistence -> internal-heldout consequence,"[10, 11, 12, 13]",0.8628571428571429,5.571428571428569,4,0.8669714285714285,5.1599999999999975,0,OpenBMI_SSVEP
7.405714285714289,20,False,4ae91ca556428585f223b801e222139981fd334ff74fc544f3d0b2491523491e,3,0.8964285714285714,B1_SAME_SCALE_63,True,5de151ef256588f67ce9b022f53352da1103a16dc00e30dfc67c540377e9a0ea,source-session persistence -> internal-heldout consequence,"[9, 10, 11, 12]",0.7814285714285713,11.5,4,0.8554857142857145,4.094285714285711,0,OpenBMI_SSVEP
8.543571428571427,20,False,26cefc20a58cdb1bebb9c5fe92bf70496d19eec55adc65e0b87f9d6f07bae081,4,0.9064285714285715,B1_SAME_SCALE_63,True,a6d450f79a67753b82b934a01a5c0e726e68f69a0d3a20949440ee73b446376d,source-session persistence -> internal-heldout consequence,"[7, 8, 9, 10, 11, 12, 13, 14]",0.7357142857142858,17.071428571428573,8,0.82115,8.527857142857142,0,OpenBMI_SSVEP
16.224,20,False,7fe7b939e760fcc91ed6b8035a9f611f8f2839a442b36810a75ca6ff89c3b267,0,0.8085000000000001,OFFICIAL_FINAL_LITEBN_REFERENCE,True,be79e4d13d12f509ab6f95c8294686a0ec1f5bbf268ea5435b93f7253e3a2778,source-session persistence -> future-session consequence,"[4, 5, 6]",0.6205,18.8,3,0.78274,2.575999999999997,0,WBCIC_MI
19.073,20,False,838161c589c8ba47b6ac391b90d97ce785fc98b277f84d3d22730e126122838f,1,0.8065,OFFICIAL_FINAL_LITEBN_REFERENCE,True,0f98f389f4c681a10af051f2876130187fad37501dfd942e64ff764820f0e2dc,source-session persistence -> future-session consequence,"[3, 4, 5, 6]",0.5640000000000001,24.25,4,0.75473,5.177000000000001,0,WBCIC_MI
21.228500000000004,20,False,8cb100fba157c5220ae7a9313f7665d683cd96cb315fefd0ce8e3314fc73eb01,2,0.79,OFFICIAL_FINAL_LITEBN_REFERENCE,True,c50ff7eae26bf6476c9f6b57134891adc485451ff17b5105ae756c337e1c3a5b,source-session persistence -> future-session consequence,"[2, 3, 4, 5]",0.551,23.9,4,0.763285,2.6714999999999987,0,WBCIC_MI
18.064500000000002,20,False,9d4e6a2babb8d1b0febca64f5944319c3612f2c442c3580084d43f33c600f614,3,0.8015000000000001,OFFICIAL_FINAL_LITEBN_REFERENCE,True,737b7d011441a2d1dd426fb07b7b373f3b3b69909de87ca59853d84f235c09b5,source-session persistence -> future-session consequence,"[2, 3, 4, 5]",0.592,20.95,4,0.772645,2.8854999999999977,0,WBCIC_MI
18.7815,20,False,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,4,0.8165000000000001,OFFICIAL_FINAL_LITEBN_REFERENCE,True,6fa138b8416b6a2609eab8a668a705cd913cf5694bbd5e5eb648bbe2e87c010d,source-session persistence -> future-session consequence,"[3, 4, 5, 6]",0.5915,22.5,4,0.7793150000000001,3.7184999999999997,0,WBCIC_MI
10.723999999999995,20,False,e101dfbc59ff38aad2f64f8a22805bf8a4ac167ff86a3e267f10b7c4ec5f66c2,0,0.8015000000000001,B1_SAME_SCALE_63,True,be79e4d13d12f509ab6f95c8294686a0ec1f5bbf268ea5435b93f7253e3a2778,source-session persistence -> future-session consequence,"[3, 4]",0.676,12.549999999999999,2,0.7832399999999999,1.8260000000000027,0,WBCIC_MI
23.982000000000006,20,False,da53007c1f9c740a7b67e485afb5f0f51d849891261a206c9cf3be0106d7277a,1,0.8140000000000001,B1_SAME_SCALE_63,True,0f98f389f4c681a10af051f2876130187fad37501dfd942e64ff764820f0e2dc,source-session persistence -> future-session consequence,[3],0.5529999999999999,26.1,1,0.79282,2.117999999999996,0,WBCIC_MI
19.336500000000008,20,False,6c1178343185f3cbebd0eab8fa1c0dcbc47f54c05e5eef316113612ea27b69bb,2,0.7965,B1_SAME_SCALE_63,True,c50ff7eae26bf6476c9f6b57134891adc485451ff17b5105ae756c337e1c3a5b,source-session persistence -> future-session consequence,"[3, 4]",0.5805,21.6,2,0.773865,2.263499999999994,0,WBCIC_MI
19.847999999999992,20,False,b876be2a2bb4b09b1ca87b8270a944830e77665cea9dc73c45edea78a7be573c,3,0.8015000000000001,B1_SAME_SCALE_63,True,737b7d011441a2d1dd426fb07b7b373f3b3b69909de87ca59853d84f235c09b5,source-session persistence -> future-session consequence,"[2, 3, 4, 5]",0.5735,22.8,4,0.77198,2.9520000000000053,0,WBCIC_MI
25.233,20,False,dfee101b397691659a5901ad19aafde90f468a84b2c48efc31f8d08da7bf2250,4,0.7969999999999999,B1_SAME_SCALE_63,True,6fa138b8416b6a2609eab8a668a705cd913cf5694bbd5e5eb648bbe2e87c010d,source-session persistence -> future-session consequence,"[3, 4, 5]",0.4995,29.749999999999993,3,0.7518300000000001,4.516999999999994,0,WBCIC_MI
