subject_id,source_fold,step,checkpoint,predicted_utility_damage,utility_delta_actual_small_step,predicted_utility_delta,cos_task_G
43,1,4,t4,0.0,0.0005450436824860627,0.0005508285323008829,-0.7946690478289701
44,1,0,t0,0.0,0.0017127269862965144,0.0017408387757169306,-0.7848931412749807
44,1,1,t1,0.0,0.001613526047281183,0.001639512689584603,-0.7775439375111104
44,1,2,t2,0.0,0.001521885047363003,0.0015459628972873105,-0.7701847885055428
44,1,3,t3,0.0,0.0014370393547001037,0.0014593960023099842,-0.7628139096756771
44,1,4,t4,0.0,0.0013583249071739412,0.001379123895102285,-0.7554300026774788
45,1,0,t0,0.0,0.0031586794083208747,0.003220661986061696,-0.9315772494244046
45,1,1,t1,0.0,0.002929765739492496,0.002985046784252078,-0.9273101294826059
45,1,2,t2,0.0,0.0027254115937823953,0.0027749385153138916,-0.9229956158707094
45,1,3,t3,0.0,0.002542183534232134,0.0025867393276541514,-0.9186382138305428
45,1,4,t4,0.0,0.0023772360777549184,0.0024174728929736867,-0.9142423272545077
46,1,0,t0,0.0,0.0013923050721324493,0.0014338246424027926,-0.6510586340166471
46,1,1,t1,0.0,0.0012461774631477018,0.0012809391083156824,-0.632176135683826
46,1,2,t2,0.0,0.0011240502160975718,0.001153362401991884,-0.6144561419247799
46,1,3,t3,0.0,0.0010212457706853528,0.001046152915160957,-0.5978959846843209
46,1,4,t4,0.0,0.0009340352876660574,0.0009553706656233876,-0.582454781009116
47,1,0,t0,0.0,0.0014354494707609355,0.0014639752003241997,-0.8475062449704834
47,1,1,t1,0.0,0.0013335046498008651,0.0013593328756429084,-0.8396834335372405
47,1,2,t2,0.0,0.0012413256734428169,0.0012647875633678665,-0.8317744797309942
47,1,3,t3,0.0,0.0011577172444309503,0.0011790940085390725,-0.8237839029680719
47,1,4,t4,0.0,0.0010816627759414887,0.001101194502638336,-0.8157163049115358
48,1,0,t0,0.0,0.0012452078343297979,0.0012648437202494745,-0.6541265612591287
48,1,1,t1,0.0,0.0011750971412490818,0.0011928387441220451,-0.648291322085262
48,1,2,t2,0.0,0.0011114251512076567,0.0011275030028737104,-0.6427201524105299
48,1,3,t3,0.0,0.0010534010033583785,0.0010680154577534294,-0.6373959418872621
48,1,4,t4,0.0,0.0010003402773036685,0.001013665378761681,-0.6322996584550814
49,1,0,t0,0.0,0.004331776130969911,0.004436710135909399,-0.8648256790286197
49,1,1,t1,0.0,0.003957207060401646,0.004052569049703965,-0.856052752155201
49,1,2,t2,0.0,0.0036175181157474534,0.0037042854849769847,-0.8468312936208855
49,1,3,t3,0.0,0.0033091261526727034,0.003388158662206287,-0.8371494101138096
49,1,4,t4,0.0,0.003028876716158868,0.003100933898978347,-0.8269971599015974
5,1,0,t0,0.0,0.0008974843132538712,0.0009081864256775931,-0.8476476813673111
5,1,1,t1,0.0,0.0008573045452925782,0.0008672026952335507,-0.8441383402693374
5,1,2,t2,0.0,0.0008201266716770933,0.0008293035035406142,-0.8407308912692723
5,1,3,t3,0.0,0.000785644295155305,0.0007941719077443181,-0.8374219652255068
5,1,4,t4,0.0,0.0007535897630234767,0.0007615312919615238,-0.8342081822846688
50,1,0,t0,0.0,0.047571390888922704,0.048696121907986466,-0.9141925316846786
50,1,1,t1,0.0,0.04329194281681448,0.04446591915467932,-0.9083201130970643
50,1,2,t2,0.0,0.03888130647982435,0.040084364752461896,-0.9008849390337694
50,1,3,t3,0.0,0.03442426858388914,0.03563213372643291,-0.8914910302593416
50,1,4,t4,0.0,0.03001763964681059,0.031203629624903913,-0.8796469668094838
52,1,0,t0,0.0,0.0018655818511803257,0.0019028481932245574,-0.7880781391301063
52,1,1,t1,0.0,0.0017302226007008537,0.00176420833507689,-0.7791427856171287
52,1,2,t2,0.0,0.0016069094107529214,0.0016379506900496997,-0.7701355044140752
52,1,3,t3,0.0,0.0014944008329306757,0.0015227937629489763,-0.7610683149745668
52,1,4,t4,0.0,0.0013916032529890654,0.0014176094729830583,-0.7519535456854921
53,1,0,t0,0.0,0.0008573350820331727,0.0008692781367852693,-0.6593868476139833
53,1,1,t1,0.0,0.0008136670244112132,0.0008247096068526463,-0.6527756087349895
53,1,2,t2,0.0,0.000773262218347448,0.0007834846110599888,-0.6463301869814455
53,1,3,t3,0.0,0.0007358249667777095,0.0007452985878915251,-0.6400490789446402
53,1,4,t4,0.0,0.0007010924453518808,0.0007098810542523991,-0.6339308998944612
6,1,0,t0,0.0,0.0005293578372277119,0.0005355636401818873,-0.7053138007642886
6,1,1,t1,0.0,0.0005056105551542595,0.0005113467445227259,-0.700248309273349
6,1,2,t2,0.0,0.0004836159188445627,0.0004889283251787643,-0.6954104737000979
6,1,3,t3,0.0,0.0004632045030898979,0.0004681335909323906,-0.690793387468642
6,1,4,t4,0.0,0.00044422658350354305,0.00044880818263214815,-0.6863899887005365
7,1,0,t0,0.0,0.0036731385761672453,0.003824068957335457,-0.8000906566030137
7,1,1,t1,0.0,0.0031794148419920787,0.00330490599829112,-0.780598668234898
7,1,2,t2,0.0,0.002771256702388869,0.0028762296461537842,-0.760719036462348
7,1,3,t3,0.0,0.00243188205491246,0.0025202196267539623,-0.7406327763276821
7,1,4,t4,0.0,0.002148071564456344,0.0022228516173121242,-0.7205146466708794
8,1,0,t0,0.0,0.004707497670711158,0.005167746165899871,-0.7758356455216148
8,1,1,t1,0.0,0.00331901980955035,0.0036477294021585445,-0.719046025160427
8,1,2,t2,0.0,0.0023505516458124376,0.0025847382013583498,-0.6538994308255581
8,1,3,t3,0.0,0.0016791667345241734,0.0018459220122995477,-0.5830242709061998
8,1,4,t4,0.0,0.0012160925969095238,0.0013349959603209788,-0.5104565579531001
9,1,0,t0,0.0,0.0018442442347235966,0.0018766045751961507,-0.8848927904159989
9,1,1,t1,0.0,0.0017265194272736706,0.001755752829546384,-0.8793865258338788
9,1,2,t2,0.0,0.001620127951397099,0.0016466340598225767,-0.8738876064515175
9,1,3,t3,0.0,0.001523632076608536,0.0015477478841264408,-0.8683999253124131
9,1,4,t4,0.0,0.0014358173462313134,0.0014578287023497734,-0.8629270237695074
1,2,0,t0,0.0,0.0010284526873494682,0.0010519044140493686,-0.5938898497315871
1,2,1,t1,0.0,0.0009469033744553268,0.0009678897317052871,-0.5819846006145439
1,2,2,t2,0.0,0.0008738396245920321,0.0008926705395131168,-0.5704450152804402
1,2,3,t3,0.0,0.0008081963368735956,0.0008251358219974491,-0.5592697816326175
1,2,4,t4,0.0,0.0007490657660382816,0.0007643397631324801,-0.5484566609504717
10,2,0,t0,0.0,0.0149875670892477,0.016299280858327492,-0.9350665308903853
10,2,1,t1,0.0,0.010732757471322352,0.011651980297475334,-0.9129141189696732
10,2,2,t2,0.0,0.007771351815153926,0.008415903076377773,-0.8849398858632777
10,2,3,t3,0.0,0.0057098714277769025,0.006163067917695272,-0.8509362213035114
10,2,4,t4,0.0,0.004271941013838543,0.004592079528609451,-0.8114057192912276
11,2,0,t0,0.0,0.012100887067371058,0.0125840834081491,-0.8936086533091288
11,2,1,t1,0.0,0.010400158209998789,0.01082802329086892,-0.8810575980570151
11,2,2,t2,0.0,0.008905947405468961,0.009282796203642312,-0.8666599685998875
11,2,3,t3,0.0,0.007601016583428266,0.00793113016232466,-0.8502057728467219
11,2,4,t4,0.0,0.00646828963960594,0.0067559137940658015,-0.831500312777719
14,2,0,t0,0.0,0.001145994304092568,0.001176358552584199,-0.5902581187883619
14,2,1,t1,0.0,0.0010391472220590559,0.0010672292355115936,-0.574392351003718
14,2,2,t2,0.0,0.0009407992567043721,0.000966748732019187,-0.5579386659011245
14,2,3,t3,0.0,0.0008503704568766368,0.0008743282029498489,-0.5409040502434708
14,2,4,t4,0.0,0.0007673156754908206,0.0007894143215530904,-0.5232994155827322
15,2,0,t0,0.0,0.00033108194613716557,0.00033391467923887087,-0.7602493818847812
15,2,1,t1,0.0,0.00032027878766583556,0.00032296199096609,-0.75620268790361
15,2,2,t2,0.0,0.0003100427073606041,0.00031258672996956917,-0.7522354811064778
15,2,3,t3,0.0,0.00030033436075133785,0.0003027486642006743,-0.7483472365085805
15,2,4,t4,0.0,0.00029111776783351945,0.00029341101677808114,-0.7445373335181128
16,2,0,t0,0.0,0.0019991256120429624,0.0020478626935621267,-0.7158644395365406
16,2,1,t1,0.0,0.001833058482792027,0.0018762324082149248,-0.7047419753456295
16,2,2,t2,0.0,0.0016861977448043297,0.0017245490708033316,-0.6938676273616912
16,2,3,t3,0.0,0.0015559426142407462,0.0015901039272744344,-0.6832687278946347
16,2,4,t4,0.0,0.0014400765405818694,0.0014705890984365267,-0.6729671847369745
19,2,0,t0,0.0,0.02490549129561892,0.025357574506431203,-0.9075142863175873
19,2,1,t1,0.0,0.023141067484476197,0.023617250212097943,-0.9023263863505399
19,2,2,t2,0.0,0.02129916914034058,0.021794170407384447,-0.896007777325559
19,2,3,t3,0.0,0.019403326263858878,0.019910394586386004,-0.8883161495458912
19,2,4,t4,0.0,0.01748230481968993,0.01799340941147882,-0.8789585064597869
2,2,0,t0,0.0,0.003316404834905806,0.003458765973267611,-0.8802003322277058
2,2,1,t1,0.0,0.002822915435196194,0.002941496996567478,-0.8636493947424431
2,2,2,t2,0.0,0.002414155580725108,0.0025128457718621875,-0.8456990966576161
2,2,3,t3,0.0,0.002075868825053784,0.0021580091209977177,-0.8265089027493397
2,2,4,t4,0.0,0.0017958916740630215,0.0018643221469954844,-0.8062920552476862
20,2,0,t0,0.0,0.0017435257794635728,0.0017698768184581893,-0.7813466259031968
20,2,1,t1,0.0,0.0016466388764033724,0.0016715398856510981,-0.7745106754439165
20,2,2,t2,0.0,0.0015553468244399182,0.0015788532859870256,-0.7675042081900785
20,2,3,t3,0.0,0.0014694117106425209,0.0014915810391049158,-0.7603375462702886
20,2,4,t4,0.0,0.0013885910340175611,0.0014094819309503084,-0.7530217945376485
21,2,0,t0,0.0,0.002171084133946219,0.0022376151583859494,-0.8538681567352117
21,2,1,t1,0.0,0.0019451562107313525,0.0020026961673026843,-0.842993006725783
21,2,2,t2,0.0,0.0017500114095085756,0.0018000620566709054,-0.8319067880242493
21,2,3,t3,0.0,0.0015805208890405792,0.0016242856280723464,-0.820633411084358
21,2,4,t4,0.0,0.0014325664385552161,0.001471018872465133,-0.8091976975034478
22,2,0,t0,0.0,0.004454098756607516,0.0046649562347388695,-0.7777426980098844
22,2,1,t1,0.0,0.003721858425117408,0.0038934954087499057,-0.7511858900720608
22,2,2,t2,0.0,0.003128446236260296,0.0032686052501301336,-0.7236718692921844
22,2,3,t3,0.0,0.0026461360299098735,0.0027610076851232635,-0.6955212136800822
22,2,4,t4,0.0,0.002252802325057479,0.002347330789463945,-0.667057220829736
23,2,0,t0,0.0,0.0006936133098026653,0.0007148248975731653,-0.5160193398153371
23,2,1,t1,0.0,0.0006245103710920685,0.0006434137415123862,-0.4987644142400188
23,2,2,t2,0.0,0.0005632300566891235,0.0005801128446984975,-0.48170829659547365
23,2,3,t3,0.0,0.0005087761379040656,0.0005238858630339447,-0.46487664926841815
23,2,4,t4,0.0,0.00046029301585825966,0.0004738432259704409,-0.44829290187021653
26,2,0,t0,0.0,0.005959075569400951,0.006140608566901076,-0.8543064301249189
26,2,1,t1,0.0,0.005322874984411474,0.005490711548608616,-0.8424218456680926
26,2,2,t2,0.0,0.0047392448028845124,0.0048934749134741445,-0.8291490431906016
26,2,3,t3,0.0,0.004207110410549664,0.004348061939680354,-0.8143953935929843
26,2,4,t4,0.0,0.0037246249363098727,0.0038528103011558363,-0.7980750424071307
27,2,0,t0,0.0,0.002429769681922128,0.0024887848390575274,-0.8998308135576117
27,2,1,t1,0.0,0.0022198913388087327,0.0022713604285802217,-0.8926481658498419
27,2,2,t2,0.0,0.0020367048861724135,0.0020818625427182175,-0.8854082927299421
27,2,3,t3,0.0,0.0018758810644932816,0.0019157217532043904,-0.8781265932703529
27,2,4,t4,0.0,0.0017339243318901382,0.001769255699691328,-0.8708169784065867
28,2,0,t0,0.0,0.0012337104554363126,0.0012562076656993226,-0.9110257479204146
28,2,1,t1,0.0,0.0011524904161529514,0.0011728569744245327,-0.9063512047627077
28,2,2,t2,0.0,0.0010790043270521021,0.001097498075161557,-0.9016174003386821
28,2,3,t3,0.0,0.0010123170299547457,0.0010291590501133052,-0.8968293735069123
28,2,4,t4,0.0,0.0009516264151119627,0.0009670069507527672,-0.8919918286491147
3,2,0,t0,0.0,0.002724223871064857,0.00279316346069038,-0.9122783920969274
3,2,1,t1,0.0,0.0024781786874486234,0.0025383385061025407,-0.9053544799185789
3,2,2,t2,0.0,0.0022637922033477698,0.002316467779037254,-0.8982666549030801
3,2,3,t3,0.0,0.002076361354575923,0.0021226427996689115,-0.8910476110408028
3,2,4,t4,0.0,0.0019119325231737039,0.0019527381615063021,-0.8837292143057551
30,2,0,t0,0.0,0.001738322191514291,0.0017880376875205536,-0.6987137075257958
30,2,1,t1,0.0,0.0015659273381240235,0.0016090389396218423,-0.682714692611679
30,2,2,t2,0.0,0.0014168037737726236,0.0014543006669440828,-0.6671160633778618
30,2,3,t3,0.0,0.0012874343382317244,0.0013201450123487444,-0.6519926729356486
30,2,4,t4,0.0,0.0011748755286254964,0.0012034957732794962,-0.6374080831706584
31,2,0,t0,0.0,0.0016776191046111444,0.0017026051205118625,-0.8739729438525642
31,2,1,t1,0.0,0.0015857449405806967,0.001608846741943075,-0.8688436764771119
31,2,2,t2,0.0,0.0015008638865825485,0.0015222597233147924,-0.8636729898777354
31,2,3,t3,0.0,0.0014223139887160618,0.001442162025060005,-0.8584651250426868
31,2,4,t4,0.0,0.0013495075211387153,0.0013679484690744283,-0.8532242479663809
32,2,0,t0,0.0,0.013613315598031195,0.014195115267113274,-0.8276889755708561
32,2,1,t1,0.0,0.011583139899400796,0.012112544265567073,-0.8082094500365155
32,2,2,t2,0.0,0.009763833948700507,0.010239798792999362,-0.7852911628375858
32,2,3,t3,0.0,0.00815476969941109,0.008577452883566176,-0.7584815360360619
32,2,4,t4,0.0,0.006750556882523184,0.007121459870449618,-0.7273848675846223
33,2,0,t0,0.0,0.0009938273037517348,0.0010080826078549675,-0.7606526589215474
33,2,1,t1,0.0,0.0009444844516071915,0.0009578236415448059,-0.7537892361345789
33,2,2,t2,0.0,0.0008984088905557575,0.0009109073968452743,-0.7469196116102099
33,2,3,t3,0.0,0.0008553298805152876,0.0008670555651801471,-0.7400467702889096
33,2,4,t4,0.0,0.0008150038226655693,0.0008260178657458176,-0.733173666409515
34,2,0,t0,0.0,0.013976145173434484,0.015362132461949743,-0.9017959753046914
34,2,1,t1,0.0,0.009800417825065466,0.01069200641258479,-0.86995331662275
34,2,2,t2,0.0,0.007156320671379224,0.007732818278473239,-0.8335740994188693
34,2,3,t3,0.0,0.0054693578748710725,0.005848088089276856,-0.7954468466355556
34,2,4,t4,0.0,0.004373085000165089,0.004627946390106243,-0.7584500440476238
35,2,0,t0,0.0,0.00039036066958110516,0.00039430165757219294,-0.8365672442775122
35,2,1,t1,0.0,0.0003761920983341091,0.0003799003465137929,-0.8328261117153195
35,2,2,t2,0.0,0.00036287457323199573,0.000366369129833628,-0.8291303714702254
35,2,3,t3,0.0,0.00035033830104445884,0.00035363626775715786,-0.8254797872474556
35,2,4,t4,0.0,0.0003385205928735785,0.0003416373610186284,-0.8218740572409919
38,2,0,t0,0.0,0.0024165941892601017,0.0024760692591179424,-0.8824511654129195
38,2,1,t1,0.0,0.0022022488360884385,0.0022549676872191267,-0.8736387430266865
38,2,2,t2,0.0,0.0020124818509102416,0.002059347027213028,-0.8645583659620253
38,2,3,t3,0.0,0.0018440041705967691,0.0018857819714820099,-0.8552312712470103
38,2,4,t4,0.0,0.0016940214348050153,0.0017313647778598993,-0.8456798410164906
40,2,0,t0,0.0,0.001943481072574027,0.0020051613813510294,-0.6512695068994043
40,2,1,t1,0.0,0.0017309563962470964,0.0017849567473124809,-0.6333695411037508
40,2,2,t2,0.0,0.0015454197340327713,0.0015927673351348462,-0.6155014431271625
40,2,3,t3,0.0,0.001383204419965145,0.001424778784866127,-0.5977359054796695
40,2,4,t4,0.0,0.0012411748482865081,0.0012777306398862895,-0.5801427031755049
41,2,0,t0,0.0,0.0016762457599648894,0.0017352808649381602,-0.8716841401074498
41,2,1,t1,0.0,0.001479814880087582,0.0015234296436596152,-0.8583722665508494
41,2,2,t2,0.0,0.0013337039817792329,0.0013666831064710133,-0.8465916088903183
41,2,3,t3,0.0,0.0012222807612370379,0.001247848769430472,-0.8363024618390691
41,2,4,t4,0.0,0.0011350190410368555,0.0011553607593001206,-0.8273494727121803
43,2,0,t0,0.0,0.0006568967756370309,0.0006647068479478194,-0.8144081121015811
43,2,1,t1,0.0,0.0006271640393931688,0.0006343922703511357,-0.8096401287960945
43,2,2,t2,0.0,0.0005996229656177604,0.0006063264565223057,-0.8049811710872665
43,2,3,t3,0.0,0.0005740598726701601,0.0005802888548811944,-0.8004305952381482
43,2,4,t4,0.0,0.0005502865770392745,0.0005560853821088635,-0.7959875206543342
44,2,0,t0,0.0,0.0016818701261368252,0.0017099411745982247,-0.7756937228179315
44,2,1,t1,0.0,0.0015828378530321485,0.001608740391702298,-0.7682232447204318
44,2,2,t2,0.0,0.0014914937745069412,0.001515452859877559,-0.7607579906420334
44,2,3,t3,0.0,0.0014070464370522229,0.0014292565900711862,-0.7532955802378728
44,2,4,t4,0.0,0.0013288104950218288,0.0013494408194665852,-0.7458342214145792
45,2,0,t0,0.0,0.003109274759279246,0.0031710964205416644,-0.9235172119703043
45,2,1,t1,0.0,0.0028819951735113702,0.002937124166834481,-0.9188032214703269
45,2,2,t2,0.0,0.0026791732641782418,0.0027285563792401567,-0.9140392326421587
45,2,3,t3,0.0,0.0024973859492087302,0.002541805647691181,-0.9092301194229021
45,2,4,t4,0.0,0.0023337964920026877,0.0023739044501674793,-0.9043806496629672
46,2,0,t0,0.0,0.0014909230950580499,0.0015354669917279498,-0.66586551835515
46,2,1,t1,0.0,0.001335002407488628,0.0013714910173267178,-0.6478426990151592
46,2,2,t2,0.0,0.0012074369767841042,0.0012375937587069039,-0.631395941917165
46,2,3,t3,0.0,0.0011021327647565138,0.001127299579788983,-0.6164764428207924
46,2,4,t4,0.0,0.0010143511999793908,0.0010355720565495643,-0.6029856960165456
47,2,0,t0,0.0,0.0014333325982547607,0.0014618522969394216,-0.848119191271094
47,2,1,t1,0.0,0.001331375583959099,0.0013571974339712913,-0.8402725424082816
47,2,2,t2,0.0,0.001239183007714334,0.00126263837754776,-0.8323365662739944
47,2,3,t3,0.0,0.00115555950727865,0.0011769296888556983,-0.8243157356691325
47,2,4,t4,0.0,0.001079488755187638,0.001099013845939433,-0.8162146290793173
48,2,0,t0,0.0,0.0012464050479685795,0.0012682112832761096,-0.6469494367496711
48,2,1,t1,0.0,0.0011709829890813594,0.001190538090346658,-0.639761207734745
48,2,2,t2,0.0,0.001103128101316797,0.001120720709220448,-0.6329563776416611
48,2,3,t3,0.0,0.0010418546252576322,0.0010577335485932955,-0.6265188608584682
48,2,4,t4,0.0,0.0009863166144956081,0.0010006962938849488,-0.6204291598987963
49,2,0,t0,0.0,0.004250043104797263,0.00434873675581339,-0.86644785578434
49,2,1,t1,0.0,0.0038965430599937623,0.003986730147363728,-0.8579262338897855
49,2,2,t2,0.0,0.003574170427458556,0.0036566552622538866,-0.848967000418746
49,2,3,t3,0.0,0.003279963271916153,0.0033554605182506006,-0.839558492261991
49,2,4,t4,0.0,0.003011287079550007,0.0030804345004130226,-0.8296909552539335
5,2,0,t0,0.0,0.0008747750473900029,0.0008851828973915991,-0.8454543546962489
5,2,1,t1,0.0,0.0008356905927119074,0.0008453217537616564,-0.8418363147074017
5,2,2,t2,0.0,0.0007995082750650584,0.0008084419128915244,-0.8383177304180927
5,2,3,t3,0.0,0.0007659344939014989,0.0007742397780693565,-0.834895590929126
5,2,4,t4,0.0,0.0007347123825381108,0.0007424499697348736,-0.831566845877066
50,2,0,t0,0.0,0.046056876892409004,0.04711318102637373,-0.9078435918413736
50,2,1,t1,0.0,0.04204959767016381,0.04315639412700176,-0.9019768813774058
50,2,2,t2,0.0,0.037903291272594286,0.039042790416198556,-0.8945467467555017
50,2,3,t3,0.0,0.03369357709259124,0.03484385147626615,-0.8851637450189596
50,2,4,t4,0.0,0.029508711682460942,0.030645098413842616,-0.8733464297895069
52,2,0,t0,0.0,0.0019490193489590246,0.0019893002956966046,-0.7988437238269789
52,2,1,t1,0.0,0.0018026291160715413,0.0018392527956680828,-0.7894444136843762
52,2,2,t2,0.0,0.0016696689370264417,0.0017030209150542446,-0.7799389721133857
52,2,3,t3,0.0,0.0015487157011689345,0.0015791346487147838,-0.7703416205352651
52,2,4,t4,0.0,0.0014385192525897261,0.0014663035522817208,-0.7606669241902067
53,2,0,t0,0.0,0.000817774458957421,0.0008284629277894779,-0.6413171373246007
53,2,1,t1,0.0,0.0007777805922987158,0.0007876328360790138,-0.6359161991823088
53,2,2,t2,0.0,0.000740824992067568,0.0007499163105229936,-0.6307345834584864
53,2,3,t3,0.0,0.000706629933240277,0.0007150272900385149,-0.6257682564045797
53,2,4,t4,0.0,0.0006749487081399441,0.0006827118667394705,-0.6210132793095617
6,2,0,t0,0.0,0.000541425543254731,0.00054770110484926,-0.7174673852897068
6,2,1,t1,0.0,0.000517480552184979,0.0005232900399935307,-0.7124947604522208
6,2,2,t2,0.0,0.0004952752318093945,0.0005006637742636994,-0.7077295216860575
6,2,3,t3,0.0,0.0004746428341449588,0.0004796503021344957,-0.7031653164827335
6,2,4,t4,0.0,0.0004554358972394673,0.00046009761718190874,-0.6987956596752704
7,2,0,t0,0.0,0.003200353279597834,0.003350165402849295,-0.7392188544847034
7,2,1,t1,0.0,0.002732397185126245,0.0028550870280477725,-0.7159639557236898
7,2,2,t2,0.0,0.002352654235028784,0.0024537887778810596,-0.6926497328637582
7,2,3,t3,0.0,0.0020426227577135525,0.00212654020899555,-0.6695523743661245
7,2,4,t4,0.0,0.001787933026182631,0.0018580283316757921,-0.6469209611973435
8,2,0,t0,0.0,0.00501904317394164,0.005553432127432649,-0.7786727081068956
8,2,1,t1,0.0,0.003430763830527428,0.0038015240206739106,-0.7169137123038524
8,2,2,t2,0.0,0.0023573174711853384,0.002613767833218696,-0.6453001940975582
8,2,3,t3,0.0,0.00163730637771764,0.0018145290692399528,-0.5673876348989457
8,2,4,t4,0.0,0.001157587430795859,0.00128020403127947,-0.4886575631755303
9,2,0,t0,0.0,0.001852113821693202,0.001884063970819814,-0.8909791904021322
9,2,1,t1,0.0,0.0017352954177644042,0.001764179405939492,-0.8857390603301234
9,2,2,t2,0.0,0.0016296389051499993,0.0016558467194899833,-0.8805040102858918
9,2,3,t3,0.0,0.0015337362061989823,0.0015575969380476696,-0.8752777396560206
9,2,4,t4,0.0,0.0014463969221497203,0.0014681899094953817,-0.8700636125058769
1,3,0,t0,0.0,0.001145995046473891,0.0011706418153218017,-0.6324561456729368
1,3,1,t1,0.0,0.001060114676683016,0.0010823238681310465,-0.6210234055769146
1,3,2,t2,0.0,0.000982696612215589,0.0010027671789098048,-0.6098469072639665
1,3,3,t3,0.0,0.0009127055611198309,0.0009308925109698505,-0.5989232250750769
1,3,4,t4,0.0,0.0008492578264892303,0.0008657797290653103,-0.5882484734373271
10,3,0,t0,0.0,0.01299238760696314,0.013938086131197786,-0.9278059710689684
10,3,1,t1,0.0,0.009845428058452288,0.010548261621957213,-0.9082231970164016
10,3,2,t2,0.0,0.007519043501656442,0.008042019711796265,-0.8845696959509869
10,3,3,t3,0.0,0.005797816122196819,0.006187920002983703,-0.8567215101851744
10,3,4,t4,0.0,0.004521872904019675,0.0048139024493749705,-0.8248700675950832
11,3,0,t0,0.0,0.013736870662289902,0.014405245832986552,-0.9018543478964735
11,3,1,t1,0.0,0.011425944877900718,0.011995245761510807,-0.8866707146670593
11,3,2,t2,0.0,0.009475022049577453,0.009957509402159387,-0.8689265338259576
11,3,3,t3,0.0,0.007837715747836704,0.008244553384664477,-0.8483265586121815
11,3,4,t4,0.0,0.006471778625371349,0.006813148385033044,-0.8246278611674701
14,3,0,t0,0.0,0.0013719223273540027,0.001415253334669648,-0.6248900838214608
14,3,1,t1,0.0,0.0012213882241043916,0.0012605340538967722,-0.6049768181465957
14,3,2,t2,0.0,0.0010860681557726126,0.001121423855822489,-0.5843797022170525
14,3,3,t3,0.0,0.0009644901410651441,0.0009964123295197243,-0.5631225818120613
14,3,4,t4,0.0,0.0008553259218181952,0.0008841370369640843,-0.5412363906868163
15,3,0,t0,0.0,0.00036346480785114793,0.00036660853714241175,-0.7786635624669379
15,3,1,t1,0.0,0.00035164874742150964,0.00035463486097184313,-0.7746348142884315
15,3,2,t2,0.0,0.00034042676429671404,0.0003432657249199583,-0.7706591812239464
15,3,3,t3,0.0,0.00032975926809666184,0.0003324606729537722,-0.7667367528003228
15,3,4,t4,0.0,0.0003196099379171799,0.00032218260410715087,-0.7628675444701795
16,3,0,t0,0.0,0.001950364450838571,0.001994753232817015,-0.7145198311330111
16,3,1,t1,0.0,0.001797495241656677,0.001837140955457992,-0.7041369204489979
16,3,2,t2,0.0,0.0016611047612933305,0.0016966205321857046,-0.693963802051814
16,3,3,t3,0.0,0.0015390424545563275,0.0015709518322125937,-0.6840123218726165
16,3,4,t4,0.0,0.001429474238810069,0.001458225359526364,-0.6742912077266847
19,3,0,t0,0.0,0.02822364354841478,0.028781145236975267,-0.9207627641468352
19,3,1,t1,0.0,0.026054800595816663,0.026640109392388134,-0.9157386288206975
19,3,2,t2,0.0,0.023799395072731766,0.024404526775376974,-0.9095555724032859
19,3,3,t3,0.0,0.021492069684771686,0.02210721734111045,-0.9019502560759878
19,3,4,t4,0.0,0.01917362050346505,0.01978757673053963,-0.8926004085056936
2,3,0,t0,0.0,0.0040602813231643275,0.004269627365837453,-0.9086483761007946
2,3,1,t1,0.0,0.0033433603500316877,0.0035108038626903895,-0.8922886323134251
2,3,2,t2,0.0,0.002773561467765029,0.00290725739377279,-0.8740750346942388
2,3,3,t3,0.0,0.002321442890748149,0.002428163257280263,-0.8542372407501458
2,3,4,t4,0.0,0.0019627708850346037,0.0020480583350914526,-0.8331196925661254
20,3,0,t0,0.0,0.0015924219859447808,0.0016169690771281034,-0.7588383110890933
20,3,1,t1,0.0,0.0015036727216371504,0.001526874737478572,-0.7513902480836605
20,3,2,t2,0.0,0.0014200606868648435,0.001441969565218062,-0.743764659619429
20,3,3,t3,0.0,0.0013413630225943551,0.001362032373826441,-0.7359733586806236
20,3,4,t4,0.0,0.0012673533914542845,0.0012868379044526348,-0.7280289479323181
21,3,0,t0,0.0,0.0022544629388649845,0.0023149757998443526,-0.8947140475623602
21,3,1,t1,0.0,0.002042546869710976,0.002095513870274325,-0.8865464900912373
21,3,2,t2,0.0,0.0018572247057292296,0.001903826598497396,-0.8781572592859722
21,3,3,t3,0.0,0.0016943529897061743,0.0017355487610239185,-0.869558798131014
21,3,4,t4,0.0,0.0015505591414616549,0.0015871344229954198,-0.8607643620134137
22,3,0,t0,0.0,0.00343350094352024,0.003566355506959515,-0.7297386369203901
22,3,1,t1,0.0,0.002962526035833579,0.0030757672589815576,-0.7064704359866993
22,3,2,t2,0.0,0.002562729338081937,0.0026594351110778556,-0.6826022622916764
22,3,3,t3,0.0,0.0022228001989049173,0.0023055473644662734,-0.6582731534575749
22,3,4,t4,0.0,0.001933277254193233,0.002004224827713941,-0.6336251167687974
23,3,0,t0,0.0,0.001180040740637267,0.0012115722458117496,-0.668985285936334
23,3,1,t1,0.0,0.0010713311147819704,0.0010992372119844494,-0.6531433764442931
23,3,2,t2,0.0,0.0009753589623051617,0.0010001325431064042,-0.6374753789961078
23,3,3,t3,0.0,0.0008903704207484098,0.0009124283073135728,-0.6220116046098835
