model,seed,fold,subject,session,selected_epoch,checkpoint_sha256,BA,Macro_F1,trials
SIRE-EEG,0,2,sub-030,ses-02,23,beb20a18a48f30c34b90ce4719fdb20afff695038dbacde9bb48e481940e1535,0.9344444444444444,0.9362701252236136,95
SIRE-EEG,0,2,sub-034,ses-01,23,beb20a18a48f30c34b90ce4719fdb20afff695038dbacde9bb48e481940e1535,0.9624999999999999,0.9624941397093296,160
SIRE-EEG,0,2,sub-034,ses-02,23,beb20a18a48f30c34b90ce4719fdb20afff695038dbacde9bb48e481940e1535,0.7930672268907563,0.7898305084745763,62
SIRE-EEG,0,2,sub-040,ses-01,23,beb20a18a48f30c34b90ce4719fdb20afff695038dbacde9bb48e481940e1535,0.78125,0.781241454744326,160
SIRE-EEG,0,2,sub-040,ses-02,23,beb20a18a48f30c34b90ce4719fdb20afff695038dbacde9bb48e481940e1535,0.8548268238761975,0.8571428571428572,128
SIRE-EEG,0,2,sub-049,ses-01,23,beb20a18a48f30c34b90ce4719fdb20afff695038dbacde9bb48e481940e1535,0.69375,0.6833474696070116,160
SIRE-EEG,0,2,sub-049,ses-02,23,beb20a18a48f30c34b90ce4719fdb20afff695038dbacde9bb48e481940e1535,0.9173076923076924,0.9191252587991718,125
SIRE-EEG,0,2,sub-058,ses-01,23,beb20a18a48f30c34b90ce4719fdb20afff695038dbacde9bb48e481940e1535,0.9625,0.9625,160
SIRE-EEG,0,2,sub-058,ses-02,23,beb20a18a48f30c34b90ce4719fdb20afff695038dbacde9bb48e481940e1535,0.917614245869985,0.9121392190152802,138
SIRE-EEG,0,2,sub-067,ses-01,23,beb20a18a48f30c34b90ce4719fdb20afff695038dbacde9bb48e481940e1535,0.8270940906483075,0.8238204372658154,167
SIRE-EEG,0,2,sub-067,ses-02,23,beb20a18a48f30c34b90ce4719fdb20afff695038dbacde9bb48e481940e1535,0.8958773784355181,0.8960573476702509,87
SIRE-EEG,0,2,sub-086,ses-01,23,beb20a18a48f30c34b90ce4719fdb20afff695038dbacde9bb48e481940e1535,0.925,0.9249530956848031,160
SIRE-EEG,0,2,sub-086,ses-02,23,beb20a18a48f30c34b90ce4719fdb20afff695038dbacde9bb48e481940e1535,0.9545454545454546,0.9445449065702229,92
EEGNet,0,3,sub-011,ses-01,16,737710a6743d6a7aca23f40cfada7587255c878325ba972bd7873ec11745390d,0.9125,0.9124452782989368,160
EEGNet,0,3,sub-011,ses-02,16,737710a6743d6a7aca23f40cfada7587255c878325ba972bd7873ec11745390d,0.8900809335591944,0.8900809335591944,146
EEGNet,0,3,sub-014,ses-01,16,737710a6743d6a7aca23f40cfada7587255c878325ba972bd7873ec11745390d,0.9,0.8998591769676108,160
EEGNet,0,3,sub-014,ses-02,16,737710a6743d6a7aca23f40cfada7587255c878325ba972bd7873ec11745390d,0.85,0.849906191369606,80
EEGNet,0,3,sub-019,ses-01,16,737710a6743d6a7aca23f40cfada7587255c878325ba972bd7873ec11745390d,0.825,0.8216276477146043,160
EEGNet,0,3,sub-019,ses-02,16,737710a6743d6a7aca23f40cfada7587255c878325ba972bd7873ec11745390d,0.9166666666666667,0.9168096054888508,97
EEGNet,0,3,sub-020,ses-01,16,737710a6743d6a7aca23f40cfada7587255c878325ba972bd7873ec11745390d,0.8875,0.8860579205570501,160
EEGNet,0,3,sub-020,ses-02,16,737710a6743d6a7aca23f40cfada7587255c878325ba972bd7873ec11745390d,0.9568965517241379,0.9568677028333458,116
EEGNet,0,3,sub-031,ses-01,16,737710a6743d6a7aca23f40cfada7587255c878325ba972bd7873ec11745390d,1.0,1.0,160
EEGNet,0,3,sub-031,ses-02,16,737710a6743d6a7aca23f40cfada7587255c878325ba972bd7873ec11745390d,0.9364864864864866,0.9392014519056261,67
EEGNet,0,3,sub-036,ses-01,16,737710a6743d6a7aca23f40cfada7587255c878325ba972bd7873ec11745390d,0.98125,0.9812434058848813,160
EEGNet,0,3,sub-036,ses-02,16,737710a6743d6a7aca23f40cfada7587255c878325ba972bd7873ec11745390d,0.9194165471066476,0.9223628691983122,92
EEGNet,0,3,sub-038,ses-01,16,737710a6743d6a7aca23f40cfada7587255c878325ba972bd7873ec11745390d,0.98125,0.9812434058848813,160
EEGNet,0,3,sub-038,ses-02,16,737710a6743d6a7aca23f40cfada7587255c878325ba972bd7873ec11745390d,0.9098202824133504,0.9108783239323126,79
EEGNet,0,3,sub-044,ses-01,16,737710a6743d6a7aca23f40cfada7587255c878325ba972bd7873ec11745390d,0.9,0.9,160
EEGNet,0,3,sub-044,ses-02,16,737710a6743d6a7aca23f40cfada7587255c878325ba972bd7873ec11745390d,0.9264003473729917,0.926884996191927,96
EEGNet,0,3,sub-050,ses-01,16,737710a6743d6a7aca23f40cfada7587255c878325ba972bd7873ec11745390d,0.9750000000000001,0.974996093139553,160
EEGNet,0,3,sub-050,ses-02,16,737710a6743d6a7aca23f40cfada7587255c878325ba972bd7873ec11745390d,0.8958333333333333,0.8859180035650625,64
EEGNet,0,3,sub-053,ses-01,16,737710a6743d6a7aca23f40cfada7587255c878325ba972bd7873ec11745390d,0.99375,0.9937497558498378,160
EEGNet,0,3,sub-053,ses-02,16,737710a6743d6a7aca23f40cfada7587255c878325ba972bd7873ec11745390d,0.9033101045296168,0.8963741686333404,69
EEGNet,0,3,sub-060,ses-01,16,737710a6743d6a7aca23f40cfada7587255c878325ba972bd7873ec11745390d,0.9375,0.9374609130706691,160
EEGNet,0,3,sub-060,ses-02,16,737710a6743d6a7aca23f40cfada7587255c878325ba972bd7873ec11745390d,0.8874074074074074,0.8844444444444444,52
EEGNet,0,3,sub-064,ses-01,16,737710a6743d6a7aca23f40cfada7587255c878325ba972bd7873ec11745390d,0.975,0.975,160
EEGNet,0,3,sub-064,ses-02,16,737710a6743d6a7aca23f40cfada7587255c878325ba972bd7873ec11745390d,0.8914835164835164,0.8887362637362637,54
EEGNet,0,3,sub-070,ses-01,16,737710a6743d6a7aca23f40cfada7587255c878325ba972bd7873ec11745390d,0.9875,0.9874980465697765,160
EEGNet,0,3,sub-070,ses-02,16,737710a6743d6a7aca23f40cfada7587255c878325ba972bd7873ec11745390d,0.8570075757575758,0.8578728461081402,92
EEGNet,0,3,sub-085,ses-01,16,737710a6743d6a7aca23f40cfada7587255c878325ba972bd7873ec11745390d,0.99375,0.9937497558498378,160
EEGNet,0,3,sub-085,ses-02,16,737710a6743d6a7aca23f40cfada7587255c878325ba972bd7873ec11745390d,0.9285714285714286,0.9285639904196605,98
EEGNet,0,3,sub-093,ses-01,16,737710a6743d6a7aca23f40cfada7587255c878325ba972bd7873ec11745390d,0.99375,0.9937497558498378,160
EEGNet,0,3,sub-093,ses-02,16,737710a6743d6a7aca23f40cfada7587255c878325ba972bd7873ec11745390d,0.8610264227642277,0.8538587848932676,89
SIRE-EEG,0,3,sub-011,ses-01,45,214b5f8bd5dc40320d7d91f3410a9ce7463c7d0c3fb5199f04975e4b110ca2b9,0.91875,0.9185941841806583,160
SIRE-EEG,0,3,sub-011,ses-02,45,214b5f8bd5dc40320d7d91f3410a9ce7463c7d0c3fb5199f04975e4b110ca2b9,0.9155844155844156,0.9108543516039641,146
SIRE-EEG,0,3,sub-014,ses-01,45,214b5f8bd5dc40320d7d91f3410a9ce7463c7d0c3fb5199f04975e4b110ca2b9,0.91875,0.9187214255011528,160
SIRE-EEG,0,3,sub-014,ses-02,45,214b5f8bd5dc40320d7d91f3410a9ce7463c7d0c3fb5199f04975e4b110ca2b9,0.8875,0.8874824191279886,80
SIRE-EEG,0,3,sub-019,ses-01,45,214b5f8bd5dc40320d7d91f3410a9ce7463c7d0c3fb5199f04975e4b110ca2b9,0.8062499999999999,0.8021618603167007,160
SIRE-EEG,0,3,sub-019,ses-02,45,214b5f8bd5dc40320d7d91f3410a9ce7463c7d0c3fb5199f04975e4b110ca2b9,0.9166666666666667,0.9168096054888508,97
SIRE-EEG,0,3,sub-020,ses-01,45,214b5f8bd5dc40320d7d91f3410a9ce7463c7d0c3fb5199f04975e4b110ca2b9,0.8999999999999999,0.899749373433584,160
SIRE-EEG,0,3,sub-020,ses-02,45,214b5f8bd5dc40320d7d91f3410a9ce7463c7d0c3fb5199f04975e4b110ca2b9,0.9310344827586207,0.930849478390462,116
SIRE-EEG,0,3,sub-031,ses-01,45,214b5f8bd5dc40320d7d91f3410a9ce7463c7d0c3fb5199f04975e4b110ca2b9,0.9875,0.9875,160
SIRE-EEG,0,3,sub-031,ses-02,45,214b5f8bd5dc40320d7d91f3410a9ce7463c7d0c3fb5199f04975e4b110ca2b9,0.8927927927927928,0.8940112994350282,67
SIRE-EEG,0,3,sub-036,ses-01,45,214b5f8bd5dc40320d7d91f3410a9ce7463c7d0c3fb5199f04975e4b110ca2b9,0.9875,0.9874980465697765,160
SIRE-EEG,0,3,sub-036,ses-02,45,214b5f8bd5dc40320d7d91f3410a9ce7463c7d0c3fb5199f04975e4b110ca2b9,0.9658058345289335,0.9669183746853649,92
SIRE-EEG,0,3,sub-038,ses-01,45,214b5f8bd5dc40320d7d91f3410a9ce7463c7d0c3fb5199f04975e4b110ca2b9,0.99375,0.9937497558498378,160
SIRE-EEG,0,3,sub-038,ses-02,45,214b5f8bd5dc40320d7d91f3410a9ce7463c7d0c3fb5199f04975e4b110ca2b9,0.92201540436457,0.9234496124031008,79
SIRE-EEG,0,3,sub-044,ses-01,45,214b5f8bd5dc40320d7d91f3410a9ce7463c7d0c3fb5199f04975e4b110ca2b9,0.8999999999999999,0.8999843725582122,160
SIRE-EEG,0,3,sub-044,ses-02,45,214b5f8bd5dc40320d7d91f3410a9ce7463c7d0c3fb5199f04975e4b110ca2b9,0.8851498046026922,0.8853046594982079,96
SIRE-EEG,0,3,sub-050,ses-01,45,214b5f8bd5dc40320d7d91f3410a9ce7463c7d0c3fb5199f04975e4b110ca2b9,0.99375,0.9937497558498378,160
SIRE-EEG,0,3,sub-050,ses-02,45,214b5f8bd5dc40320d7d91f3410a9ce7463c7d0c3fb5199f04975e4b110ca2b9,0.9125,0.8884184308841843,64
SIRE-EEG,0,3,sub-053,ses-01,45,214b5f8bd5dc40320d7d91f3410a9ce7463c7d0c3fb5199f04975e4b110ca2b9,0.9875,0.9874980465697765,160
SIRE-EEG,0,3,sub-053,ses-02,45,214b5f8bd5dc40320d7d91f3410a9ce7463c7d0c3fb5199f04975e4b110ca2b9,0.8667247386759582,0.8535653650254669,69
SIRE-EEG,0,3,sub-060,ses-01,45,214b5f8bd5dc40320d7d91f3410a9ce7463c7d0c3fb5199f04975e4b110ca2b9,0.95,0.9499687304565353,160
SIRE-EEG,0,3,sub-060,ses-02,45,214b5f8bd5dc40320d7d91f3410a9ce7463c7d0c3fb5199f04975e4b110ca2b9,0.9059259259259259,0.9038105808361081,52
SIRE-EEG,0,3,sub-064,ses-01,45,214b5f8bd5dc40320d7d91f3410a9ce7463c7d0c3fb5199f04975e4b110ca2b9,0.9750000000000001,0.974996093139553,160
SIRE-EEG,0,3,sub-064,ses-02,45,214b5f8bd5dc40320d7d91f3410a9ce7463c7d0c3fb5199f04975e4b110ca2b9,0.8914835164835164,0.8887362637362637,54
SIRE-EEG,0,3,sub-070,ses-01,45,214b5f8bd5dc40320d7d91f3410a9ce7463c7d0c3fb5199f04975e4b110ca2b9,0.99375,0.9937497558498378,160
SIRE-EEG,0,3,sub-070,ses-02,45,214b5f8bd5dc40320d7d91f3410a9ce7463c7d0c3fb5199f04975e4b110ca2b9,0.8683712121212122,0.8690080683436165,92
SIRE-EEG,0,3,sub-085,ses-01,45,214b5f8bd5dc40320d7d91f3410a9ce7463c7d0c3fb5199f04975e4b110ca2b9,0.98125,0.9812492675495137,160
SIRE-EEG,0,3,sub-085,ses-02,45,214b5f8bd5dc40320d7d91f3410a9ce7463c7d0c3fb5199f04975e4b110ca2b9,0.9387755102040816,0.9386733416770964,98
SIRE-EEG,0,3,sub-093,ses-01,45,214b5f8bd5dc40320d7d91f3410a9ce7463c7d0c3fb5199f04975e4b110ca2b9,0.99375,0.9937497558498378,160
SIRE-EEG,0,3,sub-093,ses-02,45,214b5f8bd5dc40320d7d91f3410a9ce7463c7d0c3fb5199f04975e4b110ca2b9,0.8836382113821137,0.8763420487558419,89
EEGNet,0,4,sub-009,ses-01,25,853423b8215d9849ae7d2a9b20c7d31c6b62e2231489cc69bb7e4373ae07ae8e,0.74375,0.7429366354480975,160
EEGNet,0,4,sub-009,ses-02,25,853423b8215d9849ae7d2a9b20c7d31c6b62e2231489cc69bb7e4373ae07ae8e,0.8243727598566308,0.8237179487179487,125
EEGNet,0,4,sub-041,ses-01,25,853423b8215d9849ae7d2a9b20c7d31c6b62e2231489cc69bb7e4373ae07ae8e,0.7437499999999999,0.7436598804267125,160
EEGNet,0,4,sub-041,ses-02,25,853423b8215d9849ae7d2a9b20c7d31c6b62e2231489cc69bb7e4373ae07ae8e,0.9375,0.9307359307359306,48
EEGNet,0,4,sub-043,ses-01,25,853423b8215d9849ae7d2a9b20c7d31c6b62e2231489cc69bb7e4373ae07ae8e,0.93125,0.9309235056320891,160
EEGNet,0,4,sub-043,ses-02,25,853423b8215d9849ae7d2a9b20c7d31c6b62e2231489cc69bb7e4373ae07ae8e,0.9190665342601787,0.9181750557897348,110
EEGNet,0,4,sub-045,ses-01,25,853423b8215d9849ae7d2a9b20c7d31c6b62e2231489cc69bb7e4373ae07ae8e,0.85,0.8476190476190477,160
EEGNet,0,4,sub-045,ses-02,25,853423b8215d9849ae7d2a9b20c7d31c6b62e2231489cc69bb7e4373ae07ae8e,0.8939205955334988,0.8939205955334988,57
EEGNet,0,4,sub-051,ses-01,25,853423b8215d9849ae7d2a9b20c7d31c6b62e2231489cc69bb7e4373ae07ae8e,0.95,0.9499687304565353,160
EEGNet,0,4,sub-051,ses-02,25,853423b8215d9849ae7d2a9b20c7d31c6b62e2231489cc69bb7e4373ae07ae8e,0.9061059907834101,0.9064504504504505,118
EEGNet,0,4,sub-054,ses-01,25,853423b8215d9849ae7d2a9b20c7d31c6b62e2231489cc69bb7e4373ae07ae8e,0.9437500000000001,0.9437302176546443,160
EEGNet,0,4,sub-054,ses-02,25,853423b8215d9849ae7d2a9b20c7d31c6b62e2231489cc69bb7e4373ae07ae8e,0.9565217391304348,0.9534632034632035,43
EEGNet,0,4,sub-062,ses-01,25,853423b8215d9849ae7d2a9b20c7d31c6b62e2231489cc69bb7e4373ae07ae8e,0.9312499999999999,0.9311181558451724,160
EEGNet,0,4,sub-062,ses-02,25,853423b8215d9849ae7d2a9b20c7d31c6b62e2231489cc69bb7e4373ae07ae8e,0.9156223893065998,0.9162946428571428,120
EEGNet,0,4,sub-066,ses-01,25,853423b8215d9849ae7d2a9b20c7d31c6b62e2231489cc69bb7e4373ae07ae8e,0.89375,0.8936461388074292,160
EEGNet,0,4,sub-066,ses-02,25,853423b8215d9849ae7d2a9b20c7d31c6b62e2231489cc69bb7e4373ae07ae8e,0.9023809523809524,0.9101978691019786,59
EEGNet,0,4,sub-069,ses-01,25,853423b8215d9849ae7d2a9b20c7d31c6b62e2231489cc69bb7e4373ae07ae8e,0.8687499999999999,0.8684982975226019,160
EEGNet,0,4,sub-069,ses-02,25,853423b8215d9849ae7d2a9b20c7d31c6b62e2231489cc69bb7e4373ae07ae8e,0.9238728750923872,0.9186813186813187,74
EEGNet,0,4,sub-071,ses-01,25,853423b8215d9849ae7d2a9b20c7d31c6b62e2231489cc69bb7e4373ae07ae8e,0.88125,0.8811339198435972,160
EEGNet,0,4,sub-071,ses-02,25,853423b8215d9849ae7d2a9b20c7d31c6b62e2231489cc69bb7e4373ae07ae8e,0.9814814814814814,0.9762803234501347,44
EEGNet,0,4,sub-072,ses-01,25,853423b8215d9849ae7d2a9b20c7d31c6b62e2231489cc69bb7e4373ae07ae8e,0.9125,0.9125,160
EEGNet,0,4,sub-072,ses-02,25,853423b8215d9849ae7d2a9b20c7d31c6b62e2231489cc69bb7e4373ae07ae8e,0.8918988648090815,0.8864795918367347,89
EEGNet,0,4,sub-074,ses-01,25,853423b8215d9849ae7d2a9b20c7d31c6b62e2231489cc69bb7e4373ae07ae8e,0.94375,0.943747802648541,160
EEGNet,0,4,sub-074,ses-02,25,853423b8215d9849ae7d2a9b20c7d31c6b62e2231489cc69bb7e4373ae07ae8e,0.9619932432432432,0.9610323886639676,154
EEGNet,0,4,sub-082,ses-01,25,853423b8215d9849ae7d2a9b20c7d31c6b62e2231489cc69bb7e4373ae07ae8e,0.75625,0.7519774235859931,160
EEGNet,0,4,sub-082,ses-02,25,853423b8215d9849ae7d2a9b20c7d31c6b62e2231489cc69bb7e4373ae07ae8e,0.9333333333333333,0.9348739495798319,31
EEGNet,0,4,sub-087,ses-01,25,853423b8215d9849ae7d2a9b20c7d31c6b62e2231489cc69bb7e4373ae07ae8e,0.975,0.975,160
EEGNet,0,4,sub-087,ses-02,25,853423b8215d9849ae7d2a9b20c7d31c6b62e2231489cc69bb7e4373ae07ae8e,0.9210727969348659,0.9159090909090909,74
EEGNet,0,4,sub-088,ses-01,25,853423b8215d9849ae7d2a9b20c7d31c6b62e2231489cc69bb7e4373ae07ae8e,0.8375,0.836246260431428,160
EEGNet,0,4,sub-088,ses-02,25,853423b8215d9849ae7d2a9b20c7d31c6b62e2231489cc69bb7e4373ae07ae8e,0.8848684210526316,0.8827059465357338,43
SIRE-EEG,0,4,sub-009,ses-01,34,1934497aee2d7256f95de9e5166ea2217633e8120619e5a87f0091de3b60d647,0.84375,0.8437438962459471,160
SIRE-EEG,0,4,sub-009,ses-02,34,1934497aee2d7256f95de9e5166ea2217633e8120619e5a87f0091de3b60d647,0.8725038402457757,0.8715973292244479,125
SIRE-EEG,0,4,sub-041,ses-01,34,1934497aee2d7256f95de9e5166ea2217633e8120619e5a87f0091de3b60d647,0.74375,0.7425330664468778,160
SIRE-EEG,0,4,sub-041,ses-02,34,1934497aee2d7256f95de9e5166ea2217633e8120619e5a87f0091de3b60d647,0.90625,0.90625,48
SIRE-EEG,0,4,sub-043,ses-01,34,1934497aee2d7256f95de9e5166ea2217633e8120619e5a87f0091de3b60d647,0.8999999999999999,0.8994343180389692,160
SIRE-EEG,0,4,sub-043,ses-02,34,1934497aee2d7256f95de9e5166ea2217633e8120619e5a87f0091de3b60d647,0.9285004965243298,0.9272727272727272,110
SIRE-EEG,0,4,sub-045,ses-01,34,1934497aee2d7256f95de9e5166ea2217633e8120619e5a87f0091de3b60d647,0.8,0.7961458831024049,160
SIRE-EEG,0,4,sub-045,ses-02,34,1934497aee2d7256f95de9e5166ea2217633e8120619e5a87f0091de3b60d647,0.858560794044665,0.858560794044665,57
SIRE-EEG,0,4,sub-051,ses-01,34,1934497aee2d7256f95de9e5166ea2217633e8120619e5a87f0091de3b60d647,0.95,0.95,160
SIRE-EEG,0,4,sub-051,ses-02,34,1934497aee2d7256f95de9e5166ea2217633e8120619e5a87f0091de3b60d647,0.8980414746543779,0.8980414746543779,118
SIRE-EEG,0,4,sub-054,ses-01,34,1934497aee2d7256f95de9e5166ea2217633e8120619e5a87f0091de3b60d647,0.93125,0.9311827956989247,160
SIRE-EEG,0,4,sub-054,ses-02,34,1934497aee2d7256f95de9e5166ea2217633e8120619e5a87f0091de3b60d647,0.9565217391304348,0.9534632034632035,43
SIRE-EEG,0,4,sub-062,ses-01,34,1934497aee2d7256f95de9e5166ea2217633e8120619e5a87f0091de3b60d647,0.95625,0.9562072336265884,160
SIRE-EEG,0,4,sub-062,ses-02,34,1934497aee2d7256f95de9e5166ea2217633e8120619e5a87f0091de3b60d647,0.9068504594820384,0.9078147915357218,120
SIRE-EEG,0,4,sub-066,ses-01,34,1934497aee2d7256f95de9e5166ea2217633e8120619e5a87f0091de3b60d647,0.8999999999999999,0.8994343180389692,160
SIRE-EEG,0,4,sub-066,ses-02,34,1934497aee2d7256f95de9e5166ea2217633e8120619e5a87f0091de3b60d647,0.9023809523809524,0.9101978691019786,59
SIRE-EEG,0,4,sub-069,ses-01,34,1934497aee2d7256f95de9e5166ea2217633e8120619e5a87f0091de3b60d647,0.8375,0.8372711625723674,160
SIRE-EEG,0,4,sub-069,ses-02,34,1934497aee2d7256f95de9e5166ea2217633e8120619e5a87f0091de3b60d647,0.9726533628972653,0.9726533628972653,74
SIRE-EEG,0,4,sub-071,ses-01,34,1934497aee2d7256f95de9e5166ea2217633e8120619e5a87f0091de3b60d647,0.91875,0.9187214255011528,160
SIRE-EEG,0,4,sub-071,ses-02,34,1934497aee2d7256f95de9e5166ea2217633e8120619e5a87f0091de3b60d647,0.9814814814814814,0.9762803234501347,44
SIRE-EEG,0,4,sub-072,ses-01,34,1934497aee2d7256f95de9e5166ea2217633e8120619e5a87f0091de3b60d647,0.88125,0.8806860551826994,160
SIRE-EEG,0,4,sub-072,ses-02,34,1934497aee2d7256f95de9e5166ea2217633e8120619e5a87f0091de3b60d647,0.9280185758513932,0.9207076492299859,89
SIRE-EEG,0,4,sub-074,ses-01,34,1934497aee2d7256f95de9e5166ea2217633e8120619e5a87f0091de3b60d647,0.9375,0.9374902328488826,160
SIRE-EEG,0,4,sub-074,ses-02,34,1934497aee2d7256f95de9e5166ea2217633e8120619e5a87f0091de3b60d647,0.9494932432432432,0.948051948051948,154
SIRE-EEG,0,4,sub-082,ses-01,34,1934497aee2d7256f95de9e5166ea2217633e8120619e5a87f0091de3b60d647,0.725,0.7103357472021066,160
SIRE-EEG,0,4,sub-082,ses-02,34,1934497aee2d7256f95de9e5166ea2217633e8120619e5a87f0091de3b60d647,0.9666666666666667,0.9676071055381401,31
SIRE-EEG,0,4,sub-087,ses-01,34,1934497aee2d7256f95de9e5166ea2217633e8120619e5a87f0091de3b60d647,0.95625,0.95623461373139,160
SIRE-EEG,0,4,sub-087,ses-02,34,1934497aee2d7256f95de9e5166ea2217633e8120619e5a87f0091de3b60d647,0.9321839080459771,0.9295372310036183,74
SIRE-EEG,0,4,sub-088,ses-01,34,1934497aee2d7256f95de9e5166ea2217633e8120619e5a87f0091de3b60d647,0.8125,0.8117647058823529,160
SIRE-EEG,0,4,sub-088,ses-02,34,1934497aee2d7256f95de9e5166ea2217633e8120619e5a87f0091de3b60d647,0.9111842105263157,0.9065217391304348,43
