fold,seed,subject_id,basis,basis_column,certificate_direction,margin_mean_S1,margin_rms_S1,class0_margin_mean_S1,class1_margin_mean_S1,ba_harm_S1,ce_harm_S1,margin_mean_S2,margin_rms_S2,class0_margin_mean_S2,class1_margin_mean_S2,ba_harm_S2,ce_harm_S2
0,2,46,PUD,0,2,0.29112309217453,0.791840136051178,0.3217432498931885,0.2605029046535492,-0.01,-0.0023879477444668,0.2171059548854828,0.7883716821670532,0.0751727521419525,0.3590391874313354,0.03,0.0395550792528119
0,2,46,PUD,1,3,-0.0096666235476732,0.4335874915122986,-0.0817250460386276,0.0623918063938617,0.0299999999999999,0.0415632325657263,0.1185771450400352,0.4937517344951629,0.0863595008850097,0.1507947742938995,0.0,-0.0151270513779798
0,2,46,PUD,2,4,0.0734812170267105,0.666955292224884,0.1382401287555694,0.0087223146110773,-0.0399999999999999,-0.0173999844487062,0.1012863144278526,0.758209764957428,0.0065195583738386,0.1960530281066894,0.01,0.021335456037527
0,2,46,PUD,3,5,-0.2623548805713653,1.7417391538619995,-0.5863257050514221,0.061615977436304,0.1099999999999999,0.0489946220753884,-0.2707246840000152,1.932496190071106,-0.7633733153343201,0.2219239622354507,0.03,0.0112049056702944
0,2,46,PUD,4,7,-0.2054788470268249,0.592415988445282,-0.2114512026309967,-0.1995065063238144,0.01,0.0309025100642008,-0.167991355061531,0.5315421223640442,-0.1346189379692077,-0.2013637721538543,-0.03,0.0011289138240632
0,2,46,PUD,5,9,-0.1220976039767265,0.7114720940589905,-0.1489533931016922,-0.095241829752922,0.01,-0.0212804978212152,-0.0585198402404785,0.5533193945884705,-0.1404289305210113,0.0233892481774091,0.0499999999999999,0.0573701942794279
0,2,46,PUD,6,14,-0.018338669091463,0.5368692874908447,-0.0027413254138082,-0.0339360199868679,-0.0299999999999999,-0.0433274289254698,0.0051769791170954,0.5048612356185913,-0.0299786422401666,0.0403326004743576,-0.02,0.0123245284101023
0,2,47,PUD,0,2,0.0728427693247795,0.689799427986145,-0.0477388948202133,0.1934244334697723,0.0299999999999999,0.0412698476872595,0.261174201965332,0.8636082410812378,-0.0296636912971735,0.5520120859146118,0.0499999999999998,0.0490216728229327
0,2,47,PUD,1,3,-0.0593301802873611,0.4107758402824402,-0.089594155550003,-0.029066190123558,-0.01,0.0028170045191813,0.163070723414421,0.4381166398525238,0.1293130367994308,0.1968284100294113,0.0099999999999998,-0.0027379365133426
0,2,47,PUD,2,4,0.015179201029241,0.7147389054298401,-0.2076166868209839,0.23797507584095,0.0099999999999998,0.0107719473707048,-0.0120929339900612,0.8558470010757446,-0.1107290014624595,0.0865431427955627,0.0799999999999998,0.0867702778192449
0,2,47,PUD,3,5,0.3043159246444702,2.218458890914917,-1.4497506618499756,2.058382749557495,0.1299999999999999,0.2783573009612182,0.5908930897712708,2.047671318054199,-0.5528067946434021,1.7345930337905884,0.1599999999999999,0.279672651986163
0,2,47,PUD,4,7,0.0144950887188315,0.468450129032135,-0.0817327946424484,0.1107229962944984,-0.03,-0.0058679660946581,-0.1495643854141235,0.4694709777832031,-0.2476102858781814,-0.051518514752388,0.01,0.0187174133387458
0,2,47,PUD,5,9,-0.0916847959160804,0.5295382142066956,-0.2383916229009628,0.0550220496952533,-0.02,0.0093166236385965,-0.3062907755374908,0.6882621049880981,-0.500222384929657,-0.1123591810464859,0.0799999999999999,0.0735377951363986
0,2,47,PUD,6,14,0.0074516828171908,0.4942618012428283,-0.0935550704598426,0.1084584295749664,0.0,0.0156436548632451,-0.1087533459067344,0.5418758988380432,-0.0958142504096031,-0.121692456305027,-0.01,0.0141755077250896
0,2,49,PUD,0,2,0.2492472529411316,0.8108475208282471,0.1015046313405036,0.3969898521900177,-0.03,-0.0106275158216728,0.2418714314699173,0.7541165351867676,0.0469325743615627,0.4368103146553039,-0.02,0.0415372231373139
0,2,49,PUD,1,3,-0.0444818437099456,0.4822863936424255,-0.0201823059469461,-0.0687813758850097,-0.02,-0.0117895453211419,-0.0933540165424346,0.4346882104873657,-0.1574960649013519,-0.0292119570076465,0.01,0.0154498858853583
0,2,49,PUD,2,4,-0.086315244436264,0.7873753309249878,-0.2420126944780349,0.0693821907043457,0.04,0.0911781178364894,-0.1411217153072357,0.7233834266662598,-0.4108427464962005,0.1285992860794067,0.02,0.0536265207665393
0,2,49,PUD,3,5,0.0120963621884584,1.8184292316436768,-0.6788482069969177,0.7030410170555115,0.1099999999999999,0.1434166053003064,-0.2229566574096679,1.7838330268859863,-0.7896596789360046,0.3437464833259582,0.08,0.1374231045475037
0,2,49,PUD,4,7,-0.0958499237895011,0.6307799816131592,-0.1642278730869293,-0.0274719912558794,-0.02,0.0485032112544023,0.1000021174550056,0.5628206729888916,0.1043625622987747,0.0956416800618171,0.03,0.0268465227693558
0,2,49,PUD,5,9,0.0684778690338134,0.7093903422355652,-0.0196296200156211,0.1565853357315063,0.0,0.0111315747386805,-0.2243370562791824,0.6112706661224365,-0.3930658102035522,-0.0556082837283611,0.03,0.068819649391605
0,2,49,PUD,6,14,-0.1007837876677513,0.5958732962608337,-0.1468213498592376,-0.0547462180256843,0.0,0.0176852298769064,0.0148527529090642,0.4744985699653625,-0.0514714531600475,0.0811769589781761,-0.0199999999999999,0.0204689325031038
1,0,2,PUD,0,5,-0.1104103028774261,0.7383410334587097,-0.3664419054985046,0.1456213146448135,0.01,0.0295510960223769,-0.4778090417385101,0.9719542264938354,-0.6402289867401123,-0.3153890073299408,0.05,0.0144699879455036
1,0,2,PUD,1,7,0.1619389355182647,1.3578693866729736,-0.2615385949611664,0.5854165554046631,0.04,0.1130549838297828,0.4998345077037811,1.866939067840576,-0.497282326221466,1.4969511032104492,0.14,0.378024264363288
1,0,2,PUD,2,8,0.372544527053833,0.8291445374488831,0.0323501676321029,0.7127388119697571,0.0,0.1076420544296008,0.5214148163795471,0.8994990587234497,0.4044835567474365,0.6383461952209473,0.04,0.0665938505967052
1,0,2,PUD,3,9,0.1014011204242706,0.5254471302032471,-0.1560060530900955,0.3588082492351532,0.0,0.0583558965771793,0.0757640153169632,0.599096417427063,0.0045396699570119,0.1469883471727371,0.01,0.0285534216609242
1,0,2,PUD,4,10,-0.2143945097923278,0.8339661359786987,-0.3364200592041015,-0.0923690125346183,-0.0199999999999999,0.0208146677713151,-0.1416269242763519,1.034555196762085,-0.0373135209083557,-0.2459403425455093,-0.02,-0.0947026549535255
1,0,2,PUD,5,12,0.182830348610878,0.4953175485134125,0.0213336758315563,0.3443269729614258,0.0,0.0351018942870032,0.0978793352842331,0.5474974513053894,0.074437029659748,0.1213216185569763,-0.01,-0.0217162085905486
1,0,2,PUD,6,13,-0.0081028072163462,0.3695728480815887,0.0084242466837167,-0.0246298667043447,-0.0299999999999999,-0.0044633206848639,0.0475013740360736,0.5135582685470581,-0.0278015192598104,0.1228042691946029,0.01,0.0342465679640142
1,0,2,PUD,7,15,-0.1331354528665542,0.6534903645515442,-0.2232629954814911,-0.0430079139769077,0.01,0.0171554715532769,-0.2895233035087585,0.8637357950210571,-0.4097827672958374,-0.1692638993263244,0.0,0.0395267883104
1,0,14,PUD,0,5,-0.2692967057228088,0.9788464903831482,-0.2706425786018371,-0.2679508030414581,-0.02,0.0327439980960091,-0.2450146228075027,1.0377370119094849,-0.5107739567756653,0.0207446962594985,0.08,0.0940519022746413
1,0,14,PUD,1,7,0.0392544567584991,1.628508687019348,-0.4168759286403656,0.4953847825527191,0.05,0.2126051038672683,0.7787106037139893,2.0648727416992188,0.3979919850826263,1.1594294309616089,0.06,0.0116212903011732
1,0,14,PUD,2,8,-0.0191940646618604,0.6976812481880188,-0.0718514323234558,0.0334633253514766,0.0,-0.0047490189807753,0.1239696219563484,0.8469938039779663,0.1706713885068893,0.0772678405046463,0.02,0.002764279724439
1,0,14,PUD,3,9,-0.0301153920590877,0.7443056106567383,-0.0051633692346513,-0.0550674237310886,0.0,-0.0063601883437288,0.0889516994357109,0.7732192873954773,-0.0965593308210372,0.2744627594947815,0.03,0.0158780072866879
1,0,14,PUD,4,10,-0.0316158756613731,1.093085527420044,-0.2075140625238418,0.1442822515964508,0.01,0.0854209569362318,0.2783681750297546,0.9683049917221068,0.0332386344671249,0.5234977602958679,0.07,0.0765265917865766
1,0,14,PUD,5,12,-0.1318392157554626,0.6399409174919128,-0.1584154963493347,-0.1052629277110099,-0.02,-0.0009072906686712,0.2632999718189239,0.696650505065918,0.2939239740371704,0.2326760441064834,-0.01,-0.0275269502277223
1,0,14,PUD,6,13,-0.087850846350193,0.6295880079269409,-0.0722810998558998,-0.1034205928444862,0.01,-0.0297056069612404,-0.2054125815629959,0.6370643377304077,-0.2006938606500625,-0.210131287574768,0.01,0.0065775780914274
1,0,14,PUD,7,15,0.3500070571899414,0.8814968466758728,0.2096604704856872,0.4903537034988403,0.0799999999999999,0.0983916409036909,0.2577201724052429,0.9554641842842102,0.0539020299911499,0.4615383446216583,0.01,0.0325051043939936
1,0,34,PUD,0,5,-0.1703617125749588,0.8643489480018616,-0.0846447199583053,-0.2560786604881286,0.0799999999999999,-0.0470126435475162,-0.3344316184520721,0.9793455004692078,-0.2878019213676452,-0.381061315536499,0.0299999999999999,-0.0214809188947052
1,0,34,PUD,1,7,-1.171947002410889,2.604775667190552,-1.614795207977295,-0.729098916053772,0.1599999999999999,0.3595401169600105,-0.1583543866872787,2.222703456878662,-0.3961151540279388,0.0794064030051231,0.0699999999999998,0.21339086509734
1,0,34,PUD,2,8,0.6512645483016968,1.0623018741607666,0.4835661649703979,0.8189631700515747,0.0599999999999999,0.3169131496680659,0.4654746651649475,1.0927329063415527,0.6623836755752563,0.2685656249523163,0.0199999999999999,0.0992395346722434
1,0,34,PUD,3,9,-0.3580333292484283,0.9454708695411682,-0.3613182306289673,-0.3547483086585998,0.05,-0.0409329058801204,-0.1402492970228195,0.7902800440788269,-0.4000561535358429,0.119557574391365,0.0999999999999998,0.112282210266321
1,0,34,PUD,4,10,0.3168210685253143,1.2667293548583984,0.2416765391826629,0.3919655680656433,0.0599999999999999,0.1681011965715484,-0.0085697825998067,1.047505021095276,-0.1509378850460052,0.1337983161211013,-1.1102230246251563e-16,0.0702032995013474
1,0,34,PUD,5,12,-0.1964662969112396,0.6844176054000854,-0.0538814403116703,-0.3390510976314544,0.01,-0.0815098577921474,0.1934669464826584,0.5864090323448181,0.2540847361087799,0.1328492015600204,0.0,0.0194200961403845
1,0,34,PUD,6,13,0.0206784196197986,0.5953089594841003,-0.0315064005553722,0.0728632360696792,0.05,0.0285282406964632,-0.1174421235918998,0.5629393458366394,-0.1188036352396011,-0.1160806193947792,0.0099999999999998,0.0356913714129155
1,0,34,PUD,7,15,0.1056030392646789,0.7423917651176453,0.1644999682903289,0.0467061102390289,0.0399999999999999,0.0228453376282262,-0.348615288734436,1.0364631414413452,-0.4706934988498688,-0.2265370488166809,0.0199999999999999,-0.0293474728558668
1,0,40,PUD,0,5,0.0360289514064788,0.9895980954170228,0.0598272234201431,0.0122306915000081,-0.01,0.0093769833947336,0.2131919413805008,1.0755250453948977,-0.1575581580400467,0.5839420557022095,0.02,0.1419067056353131
1,0,40,PUD,1,7,-0.2846552729606628,1.9944058656692505,-1.007277488708496,0.4379667937755584,0.1100000000000001,0.1757902948493162,-0.410106748342514,1.9539990425109863,-0.9389610290527344,0.1187474727630615,-0.02,0.088824115686204
1,0,40,PUD,2,8,-0.3180417120456695,0.872669517993927,-0.4865173697471618,-0.149566113948822,-0.0099999999999998,0.035849430720263,-0.14183409512043,0.935108721256256,-0.2459331452846527,-0.037735067307949,-0.01,0.0077861043745862
1,0,40,PUD,3,9,0.0289050228893756,0.725139856338501,-0.0621824823319911,0.1199925318360328,0.04,0.0926822601980608,-0.3896205425262451,0.7232383489608765,-0.431508332490921,-0.3477327823638916,-0.02,-0.0368971699242757
1,0,40,PUD,4,10,0.3023369014263153,1.1402548551559448,0.1988279521465301,0.4058459103107452,0.06,0.0297270112700507,0.0101629700511693,1.1403577327728271,-0.359102338552475,0.3794282972812652,0.06,0.1442135914972935
1,0,40,PUD,5,12,-0.008598000742495,0.6158199310302734,0.0073855589143931,-0.0245815701782703,0.02,0.0019794047319014,-0.2700197398662567,0.7438824772834778,-0.2302798330783844,-0.3097596168518066,-0.0499999999999999,-0.0668558588674539
1,0,40,PUD,6,13,-0.0236087385565042,0.5828682780265808,-0.1778797358274459,0.1306622922420501,0.04,0.0504803353978494,-0.1389931589365005,0.5632721185684204,-0.2793906331062317,0.0014043089468032,-0.01,0.0028295893906419
1,0,40,PUD,7,15,-0.0311832148581743,0.8085499405860901,-0.196284070611,0.1339176446199417,0.06,0.0233825536279669,0.1681083291769027,0.667391836643219,0.0709566175937652,0.2652599811553955,0.0,0.0652533802791835
1,0,43,PUD,0,5,-0.3935265243053436,1.209489345550537,-0.3498639762401581,-0.4371891319751739,0.01,0.0332834326431806,-0.0594127625226974,0.992980659008026,-0.2638916075229645,0.1450660824775695,0.02,0.0607556500500905
1,0,43,PUD,1,7,0.2831398248672485,2.306976795196533,-1.1908737421035769,1.7571532726287842,0.1599999999999999,0.3173537971998875,-0.4866808950901031,1.939951777458191,-1.6926355361938477,0.7192737460136414,0.0899999999999999,0.2859512224301714
1,0,43,PUD,2,8,0.1106981635093689,0.7661536335945129,-0.1411237716674804,0.3625200986862182,-0.02,-0.0072341516596899,0.410975694656372,0.736729621887207,0.4769365787506103,0.3450147211551666,-0.0099999999999998,0.0069714436373388
1,0,43,PUD,3,9,0.2024015039205551,0.7502129673957825,0.0617926008999347,0.3430103957653045,0.02,0.0203232618964207,-0.0690752416849136,0.6963474750518799,-0.2296338528394699,0.091483362019062,-0.02,0.0163283292303488
1,0,43,PUD,4,10,0.2550212740898132,1.127857327461243,0.238097459077835,0.2719451487064361,0.0199999999999999,0.0239398963023963,0.6308952569961548,1.2671847343444824,0.3856785893440246,0.8761119842529297,-0.0199999999999999,0.0615458518968879
1,0,43,PUD,5,12,0.0221215840429067,0.6759963631629944,-0.1893261075019836,0.2335692793130874,0.02,0.0358586240211171,-0.0097883362323045,0.5719278454780579,-0.1513195186853408,0.1317428350448608,0.02,0.0231031147072026
1,0,43,PUD,6,13,-0.1185727417469024,0.6583530306816101,-0.0097687542438507,-0.2273767441511154,0.0,0.0314763614380462,-0.1717613339424133,0.6339767575263977,-0.1312068551778793,-0.2123158276081085,-0.0399999999999999,0.0004357057176379
1,0,43,PUD,7,15,0.0271730236709117,0.8426002264022827,-0.3047760128974914,0.3591220378875732,0.0,0.0217419334589785,0.0262891165912151,0.8398242592811584,-0.2476348131895065,0.3002130687236786,-0.01,0.0100410393777951
1,0,44,PUD,0,5,0.4016389548778534,0.9836288094520568,0.2339464128017425,0.5693314671516418,0.0499999999999999,0.0139300085575711,0.37725630402565,1.0647735595703125,0.1646453142166137,0.5898674130439758,0.03,-0.0039498932474716
1,0,44,PUD,1,7,-0.0487410277128219,1.646903395652771,-0.9340003728866576,0.8365183472633362,0.0699999999999999,0.1249293877231854,0.0140514420345425,1.9621964693069456,-0.9751163721084596,1.0032192468643188,0.0999999999999999,0.1624413619600804
1,0,44,PUD,2,8,0.3786053955554962,0.7633223533630371,0.1734275370836258,0.5837832093238831,0.01,-0.0001096967879533,0.2736507654190063,0.7376972436904907,-0.0138791985809803,0.561180830001831,0.0,-0.0041326279250956
1,0,44,PUD,3,9,0.1732968538999557,0.5457651615142822,0.0957612693309784,0.2508323788642883,0.0,0.0140796914614036,0.1767642796039581,0.6437175869941711,0.008259305730462,0.3452692329883575,0.0,0.0239203327248384
1,0,44,PUD,4,10,-0.4239751100540161,0.8794864416122437,-0.4128662347793579,-0.4350838959217071,0.03,0.0112627708280808,-0.1287026405334472,0.8375216126441956,-0.1742264777421951,-0.0831787884235382,0.0,-0.0263054231111793
1,0,44,PUD,5,12,-0.0022197300568223,0.5463520884513855,-0.066348098218441,0.0619086362421512,-0.02,-0.0030428475454354,0.0210565812885761,0.5170760750770569,-0.179102212190628,0.2212153673171997,0.0,0.0151122266165782
1,0,44,PUD,6,13,0.0247544888406991,0.5126200318336487,0.0192672051489353,0.0302417706698179,-0.01,-0.0084725489673581,0.0889100134372711,0.5514864921569824,-0.0460099168121814,0.2238299697637558,0.03,0.0071828850305036
1,0,44,PUD,7,15,0.4128695428371429,0.8329611420631409,0.1747497171163559,0.650989294052124,0.0,0.0162363879474695,0.2907670140266418,0.935120701789856,-0.1280837506055832,0.7096178531646729,0.0,0.041283438985783
1,0,48,PUD,0,5,0.4908410012722015,1.2304692268371582,0.2658208012580871,0.7158610820770264,0.03,0.0632547137808433,0.4350061416625976,1.0571130514144895,0.3455029428005218,0.5245093703269958,0.0,0.0914221440812359
1,0,48,PUD,1,7,0.0823618248105049,1.5847878456115725,-0.5203768014907837,0.6851003766059875,0.1099999999999999,0.1491689804984753,-0.7128012776374817,1.9290688037872317,-1.248732089996338,-0.1768706291913986,0.03,0.1961881774175217
1,0,48,PUD,2,8,0.0430803596973419,0.6807470321655273,0.1381542086601257,-0.051993478089571,0.0,0.0022233624726334,-0.2013068199157714,0.764329195022583,-0.3227064907550812,-0.0799071192741394,-0.01,0.0534742083335642
1,0,48,PUD,3,9,0.1063377559185028,0.8008843064308167,0.02195555716753,0.1907199025154113,0.0299999999999999,0.0729750884903247,0.1653319895267486,0.8851081728935242,0.1528343558311462,0.1778295934200287,0.02,0.0161686913598424
1,0,48,PUD,4,10,-0.006916063837707,1.03055739402771,-0.229525551199913,0.215693399310112,-0.02,0.0719755614498464,0.0909803807735443,1.0156614780426023,0.0802628695964813,0.1016978919506073,-0.0299999999999999,0.0089451539655476
1,0,48,PUD,5,12,-0.1460477411746978,0.6469959616661072,-0.1505041569471359,-0.141591340303421,-0.03,-0.0055941410204591,-0.0708637535572052,0.5666096806526184,-0.1400460451841354,-0.0016814804403111,0.04,0.0419602626997872
1,0,48,PUD,6,13,-0.0747255384922027,0.6457802653312683,-0.1663850843906402,0.0169339999556541,0.02,0.0128400417141277,-0.0441416390240192,0.6124863028526306,-0.0604810416698455,-0.027802251279354,0.01,0.0188071290877078
1,0,48,PUD,7,15,0.2050427049398422,0.9278950095176696,-0.0233919527381658,0.4334774017333984,-0.03,0.0109595966848591,0.2707814872264862,0.860988974571228,0.2189487665891647,0.3226142227649688,-0.0299999999999999,0.0347979348799614
1,0,50,PUD,0,5,0.1265865862369537,0.751301646232605,0.1210983544588089,0.1320748478174209,-0.01,-0.002022139008903,0.0779904425144195,0.9271952509880066,0.077673003077507,0.078307881951332,0.0,0.0156463923631906
1,0,50,PUD,1,7,-0.4633054733276367,1.6192816495895386,-0.6605456471443176,-0.266065388917923,-0.01,0.0371699399240733,-0.2728837430477142,1.5057637691497805,-0.4610437452793121,-0.0847237110137939,0.0,0.0128048264634317
1,0,50,PUD,2,8,-0.2523942589759826,0.6505601406097412,-0.3117351233959198,-0.1930533349514007,-0.03,-0.052549022308722,-0.1325898170471191,0.6064881682395935,-0.1946119368076324,-0.0705677047371864,0.0,-0.0071352792364662
1,0,50,PUD,3,9,-0.1143237203359603,0.6374002695083618,-0.1461197882890701,-0.08252764493227,-0.03,-0.0318604840514489,-0.2377098798751831,0.6777791976928711,-0.3052290678024292,-0.1701906621456146,0.05,-0.0269260519817762
1,0,50,PUD,4,10,-0.2914102375507355,0.8665290474891663,-0.428634762763977,-0.1541856676340103,-0.03,-0.0306758150626558,-0.009507986716926,0.9511816501617432,-0.0509434640407562,0.0319274775683879,0.02,0.0069207366352339
1,0,50,PUD,5,12,0.075710654258728,0.5959278345108032,0.0082480832934379,0.1431732326745987,0.0,0.0525481438598524,-0.0028084563091397,0.5773511528968811,-0.1304586827754974,0.1248417943716049,-0.01,0.0899111481386496
1,0,50,PUD,6,13,0.049506489187479,0.4645774364471435,0.0366273447871208,0.0623856335878372,0.02,0.0221923967658583,-0.2110138684511184,0.6228104829788208,-0.2945746481418609,-0.1274531483650207,0.02,0.0070567953672632
1,0,50,PUD,7,15,0.0086225345730781,0.8125902414321899,-0.0016409147065132,0.0188859943300485,-0.04,0.0113331915544956,0.055542267858982,0.7865781188011169,-0.0552352853119373,0.1663198322057724,0.0499999999999999,0.0393531426860702
1,1,2,PUD,0,6,0.8044692873954773,2.475584983825684,-0.4650925397872925,2.074031114578247,0.13,0.2143977816402102,1.4188483953475952,2.960939645767212,-0.0028899097815155,2.84058690071106,0.17,0.2919028008015769
1,1,2,PUD,1,9,-0.1371770799160003,0.4745115339756012,-0.1142655909061431,-0.1600885838270187,0.0099999999999998,0.0131609206497296,-0.0564555935561656,0.455463171005249,-0.1320339739322662,0.0191227979958057,-0.01,-0.0208738341296425
1,1,2,PUD,2,12,0.2992988526821136,0.9551396369934082,0.0908465683460235,0.5077511668205261,0.0399999999999999,0.0437439604153191,0.0591298379004001,0.9153836369514464,-0.0775050222873687,0.1957647204399109,0.0,0.0401117647600871
1,1,2,PUD,3,13,0.1696681380271911,0.6530696749687195,-0.0042646350339055,0.3436009585857391,-1.1102230246251563e-16,0.0183719630247629,0.1643511801958084,0.5889149308204651,0.122060477733612,0.2066418677568435,-0.02,-0.0108219480596507
1,1,2,PUD,4,15,-0.0188815686851739,0.3523337841033935,0.0334637761116027,-0.0712269023060798,-0.01,-0.0018667102582378,0.0481041483581066,0.4655618667602539,0.0410565882921218,0.055151704698801,-0.02,-0.0080278097162515
1,1,2,PUD,5,16,0.0338134653866291,0.4485195577144623,-0.0702658668160438,0.1378927826881408,-0.02,0.0142221036301222,-0.0595985688269138,0.4616455137729645,-0.0881232917308807,-0.0310738515108823,0.0,0.0206596338295612
1,1,14,PUD,0,6,-0.7776191234588623,2.458212852478028,-1.6705557107925415,0.1153178140521049,0.02,0.2709831371412733,0.3157142102718353,2.396218776702881,-0.8058987259864807,1.437327265739441,0.1699999999999999,0.2265432033667126
1,1,14,PUD,1,9,-0.1043911725282669,0.6018450260162354,-0.1178484335541725,-0.0909339413046836,-0.02,0.0163276437589815,-0.1370054483413696,0.5768449902534485,-0.0699706152081489,-0.2040402591228485,0.01,-0.0237635992529534
1,1,14,PUD,2,12,0.3104211091995239,1.179564356803894,0.0915571525692939,0.5292851328849792,-0.02,0.0849201543563682,0.076746255159378,1.0739723443984983,-0.1328115910291671,0.2863041162490845,0.03,0.0361995027111134
1,1,14,PUD,3,13,0.1135118007659912,0.8455572724342346,0.0961379632353782,0.1308856904506683,-0.08,0.0056211792959121,0.2292274683713913,0.7292597889900208,0.2702478170394897,0.1882071495056152,0.01,-0.0270095977179407
1,1,14,PUD,4,15,0.1530484855175018,0.5070897340774536,0.1594188511371612,0.1466780751943588,-0.05,0.0037436561018685,0.0205933526158332,0.5273672938346863,0.012960166670382,0.0282265469431877,0.02,0.0168244914897252
1,1,14,PUD,5,16,-0.0235538501292467,0.5444167852401733,-0.1165725290775299,0.0694648399949073,-0.03,0.0334005363516871,0.0817732363939285,0.5315283536911011,0.1128261461853981,0.0507203005254268,0.03,-0.0047153917228601
1,1,34,PUD,0,6,0.4768679440021515,2.287534475326538,0.0426052175462245,0.9111307263374328,0.0,0.3194221699865465,0.7244758605957031,2.301649332046509,0.4557120203971863,0.9932396411895752,0.1099999999999999,0.1642419113876511
1,1,34,PUD,1,9,-0.2668401598930359,0.4888438582420349,-0.2143474072217941,-0.3193329274654388,-0.0699999999999999,-0.0758755418610853,-0.0613015331327915,0.5081632137298584,-0.0752841532230377,-0.0473189055919647,-0.01,-0.0211435637400199
1,1,34,PUD,2,12,-0.4217828512191772,0.9102625846862792,-0.429070770740509,-0.4144949316978454,0.01,-0.0031809321955493,-0.2854797840118408,0.858907163143158,-0.5522039532661438,-0.018755592405796,0.06,0.0954721807647414
1,1,34,PUD,3,13,-0.0439797341823577,0.5966888070106506,-0.1931757032871246,0.105216234922409,0.0,0.0594405292124021,0.1406209021806717,0.6985876560211182,0.1773696690797805,0.1038721874356269,-0.02,0.0327872517657296
1,1,34,PUD,4,15,0.0372744761407375,0.4750030636787414,0.0018595325527712,0.0726894363760948,0.01,0.035910080064347,-0.0804139226675033,0.5510601997375488,-0.1194630786776542,-0.0413647592067718,0.01,0.0134515112817494
1,1,34,PUD,5,16,0.0643692910671234,0.4258269965648651,0.1058016791939735,0.0229369141161441,-0.0199999999999999,0.0032764931378,-0.050666257739067,0.4926733374595642,0.0014400955988094,-0.1027726158499717,0.0,-0.0106243787460926
1,1,40,PUD,0,6,0.4080249071121216,2.325688362121582,-0.4312423765659332,1.247292160987854,0.1,0.1027167144014943,-0.4974600970745086,2.809035301208496,-2.0117523670196533,1.0168322324752808,0.1699999999999999,0.3563892489867714
1,1,40,PUD,1,9,-0.0586069114506244,0.5219963788986206,-0.0967155918478965,-0.0204982180148363,0.01,-0.0138522018699105,-0.2640868425369262,0.6534327268600464,-0.3850622177124023,-0.1431115269660949,-1.1102230246251563e-16,0.012724233486701
1,1,40,PUD,2,12,0.019303685054183,0.9902907609939576,-0.2765550315380096,0.3151623904705047,0.06,0.0847894433190926,-0.0229008309543132,0.9509904980659484,-0.1838807910680771,0.1380791068077087,-0.01,0.0059135551644232
1,1,40,PUD,3,13,0.0017616760451346,0.7584348917007446,-0.0842087939381599,0.0877321362495422,0.06,-0.0265594443005742,-0.0684046000242233,0.6169703602790833,-0.0838763117790222,-0.0529328919947147,-1.1102230246251563e-16,0.0334956612941015
1,1,40,PUD,4,15,0.0888210758566856,0.5046284794807434,0.0499028116464614,0.1277393549680709,0.01,-0.0093902093189802,0.2833223044872284,0.5520927906036377,0.2781304121017456,0.2885141968727112,0.0099999999999998,0.0504399494319999
1,1,40,PUD,5,16,-0.0393250733613967,0.5567222833633423,-0.1770741641521453,0.098424032330513,0.01,0.0628013538457176,-0.0614029318094253,0.5349198579788208,-0.140566810965538,0.01776091940701,0.0099999999999998,0.0094106898793369
1,1,43,PUD,0,6,-0.1648555546998977,2.7910425662994385,-1.853992819786072,1.5242819786071775,0.17,0.3751654995964832,-0.4958660900592804,2.66239333152771,-2.1630313396453857,1.1712992191314695,0.1399999999999999,0.3460651682457046
1,1,43,PUD,1,9,-0.1065379977226257,0.5947428345680237,-0.1364942193031311,-0.0765818059444427,0.0100000000000001,0.0334075408378508,-0.0490900836884975,0.4922499358654022,-0.1498934775590896,0.0517132990062236,0.0299999999999999,0.0160457009481819
1,1,43,PUD,2,12,0.1317042559385299,0.8452739119529724,-0.217471033334732,0.4808796048164367,0.01,0.0808079606998885,0.3442644476890564,0.97953063249588,0.066585473716259,0.6219434142112732,0.0799999999999998,0.0569190280013
1,1,43,PUD,3,13,0.1497794985771179,0.8042817711830139,0.1374280303716659,0.1621309667825698,-0.0299999999999999,-0.0017152759639344,0.0245548300445079,0.6367588043212891,-0.0944255292415618,0.1435351818799972,0.02,0.0128116880880498
1,1,43,PUD,4,15,-0.0078620081767439,0.4654092192649841,-0.1452381908893585,0.1295142024755478,-0.0199999999999999,0.0161568714862928,-0.0189077071845531,0.4032067656517029,-0.0972713679075241,0.0594559460878372,0.0299999999999999,0.0195683703618002
1,1,43,PUD,5,16,-0.1156510710716247,0.5322124361991882,-0.1100572124123573,-0.1212449297308921,1.1102230246251563e-16,-0.0031585580927724,-0.0268074125051498,0.5200144648551941,-0.009686354547739,-0.0439284592866897,0.01,-0.0006118380995728
1,1,44,PUD,0,6,-0.6945362687110901,2.3971657752990723,-1.703668236732483,0.3145957887172699,0.09,0.1562621855419226,0.218069702386856,2.3581576347351074,-1.163884162902832,1.6000235080718994,0.08,0.2303598275081975
1,1,44,PUD,1,9,-0.013813579455018,0.445847749710083,0.0037312163040041,-0.0313583724200725,-0.02,9.013121385892386e-05,-0.0745643526315689,0.5132505297660828,-0.0757503733038902,-0.0733783468604087,0.0,0.0424685495420357
