fold,seed,subject_id,direction,source_rho,source_P_score,source_U,source_D_finite,source_PUD_pass,future_BA_erasure_harm,future_CE_erasure_harm,future_D_finite,outcome_margin_rms,basis_column,certificate_direction,source_rho_repaired,source_P_repaired,source_U_repaired,source_D_finite_repaired,source_PUD_pass_repaired
0,2,32,2,0.1250877692361637,0.8314578143623107,0.0169504183595435,0.5135732444864606,True,-0.01,-0.01569688078695,0.5827762894413975,0.8241701722145081,2,4,0.0960948915817729,0.775422678010238,0.0233817543112918,0.5410703543810051,True
0,2,32,3,0.1162046415088579,0.7966681452377423,0.0110172332479178,0.3182902178910675,True,0.1299999999999999,0.0696442528521812,1.3577072679603015,1.9200880527496336,3,5,0.081013844824074,0.9151509471107744,0.1560242552049682,1.2785312228065908,True
0,2,32,4,0.0960948915817729,0.775422678010238,0.0233817543112918,0.5410703543810051,True,0.0199999999999999,0.0662822610958339,0.5098785048274376,0.721077024936676,4,7,0.0581553978259339,0.7024922952749215,0.0086581733523841,0.3546695905662737,True
0,2,32,5,0.081013844824074,0.9151509471107744,0.1560242552049682,1.2785312228065908,True,0.0299999999999999,-0.0176759613960337,0.4475371770480759,0.6329131126403809,5,9,0.0424910593020639,0.7960577224293544,0.0215606774150696,0.4622060040668203,True
0,2,32,6,0.0632148491276769,0.6858881543332703,-0.0001910614234108,0.1909566306796662,False,-0.03,0.0079128925420156,0.3715697517920359,0.5254790186882019,6,14,0.0191205729627159,0.6372135080987654,0.0069774534849861,0.3302879568833509,True
0,2,33,0,0.4262529817405776,0.7968517907827583,-0.0386677975882515,0.0127873026646775,False,0.04,-0.0062992439972495,0.4970704386979436,0.7029637694358826,0,2,0.1250877692361637,0.8314578143623107,0.0169504183595435,0.5135732444864606,True
0,2,33,1,0.2200042602001841,0.8483463648763618,-0.0124651524118577,0.2748759156188833,False,0.01,0.0242855236586574,0.3754705593279679,0.5309955477714539,1,3,0.1162046415088579,0.7966681452377423,0.0110172332479178,0.3182902178910675,True
0,2,33,2,0.1250877692361637,0.8314578143623107,0.0169504183595435,0.5135732444864606,True,0.05,0.0789047100646324,0.5587859354707325,0.7902426719665527,2,4,0.0960948915817729,0.775422678010238,0.0233817543112918,0.5410703543810051,True
0,2,33,3,0.1162046415088579,0.7966681452377423,0.0110172332479178,0.3182902178910675,True,0.04,0.096388855165504,1.187578285985326,1.679489254951477,3,5,0.081013844824074,0.9151509471107744,0.1560242552049682,1.2785312228065908,True
0,2,33,4,0.0960948915817729,0.775422678010238,0.0233817543112918,0.5410703543810051,True,0.01,0.0221544386596559,0.3445410971899626,0.4872546792030334,4,7,0.0581553978259339,0.7024922952749215,0.0086581733523841,0.3546695905662737,True
0,2,33,5,0.081013844824074,0.9151509471107744,0.1560242552049682,1.2785312228065908,True,0.07,0.1053177840962769,0.5240970871918853,0.7411852478981018,5,9,0.0424910593020639,0.7960577224293544,0.0215606774150696,0.4622060040668203,True
0,2,33,6,0.0632148491276769,0.6858881543332703,-0.0001910614234108,0.1909566306796662,False,0.03,0.0136674252425225,0.3242958648779933,0.4586236178874969,6,14,0.0191205729627159,0.6372135080987654,0.0069774534849861,0.3302879568833509,True
0,2,41,0,0.4262529817405776,0.7968517907827583,-0.0386677975882515,0.0127873026646775,False,0.0,-0.0416613916332313,0.5133663393230885,0.7260096073150635,0,2,0.1250877692361637,0.8314578143623107,0.0169504183595435,0.5135732444864606,True
0,2,41,1,0.2200042602001841,0.8483463648763618,-0.0124651524118577,0.2748759156188833,False,0.0,0.0025684846543408,0.2887134204648081,0.4083024263381958,1,3,0.1162046415088579,0.7966681452377423,0.0110172332479178,0.3182902178910675,True
