model,task,fold,seed,status,checkpoint_sha256,basis_sha256,protected_assignment_sha256,split_sha256,consistent_0,consistent_1,effect_cosine,layer_name,logit_0,logit_1,margin_0,margin_1,output_P_evidence_cosine,output_P_evidence_normalized_rms,qP_0,qP_1,random_effect_cosine,random_qP_0,random_qP_1,subject_id
EEGConformer,OpenBMI_MI,4,0,COMPLETE,8ee4853ad1850a57ef7ba3c6091f132fe2ab4c169efa140810e39cd20076f77b,0f8964a6d58441a9c14f33713f363bb9db20006d22481a3cb07d9ecd43b8d910,1b3f965dedfe4442b0e1d7810d28fc4e6349f88739fd774ad1ba1681985df07f,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.75,0.875,0.9533017311572282,conformer_block2,1.4363609459251165,0.8528491333127022,1.902464434504509,0.6685076355934143,0.980166494846344,0.42841655015945435,0.9846441969275475,0.7378571145236492,0.8536478871880046,0.7239851535856724,0.6402621826529503,9
EEGConformer,OpenBMI_MI,4,0,COMPLETE,8ee4853ad1850a57ef7ba3c6091f132fe2ab4c169efa140810e39cd20076f77b,0f8964a6d58441a9c14f33713f363bb9db20006d22481a3cb07d9ecd43b8d910,1b3f965dedfe4442b0e1d7810d28fc4e6349f88739fd774ad1ba1681985df07f,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.625,0.625,0.21759903868086808,conformer_block2,0.8612263388931751,1.7200292572379112,-1.2142356634140015,1.354355812072754,0.9901977777481079,0.4162895083427429,0.9957604818046093,1.1276697888970375,0.6363773270150788,0.7814415396563709,0.880392667427659,20
EEGConformer,OpenBMI_MI,4,0,COMPLETE,8ee4853ad1850a57ef7ba3c6091f132fe2ab4c169efa140810e39cd20076f77b,0f8964a6d58441a9c14f33713f363bb9db20006d22481a3cb07d9ecd43b8d910,1b3f965dedfe4442b0e1d7810d28fc4e6349f88739fd774ad1ba1681985df07f,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.875,0.875,0.5766623512825685,conformer_block2,0.6939862594008446,0.6280149295926094,-0.577329233288765,0.4670034945011139,0.9951108694076538,0.15101781487464905,0.8118384070694447,0.7017889209091663,0.693305929964372,0.6670431558787823,0.6274149772897363,21
EEGConformer,OpenBMI_MI,4,0,COMPLETE,8ee4853ad1850a57ef7ba3c6091f132fe2ab4c169efa140810e39cd20076f77b,0f8964a6d58441a9c14f33713f363bb9db20006d22481a3cb07d9ecd43b8d910,1b3f965dedfe4442b0e1d7810d28fc4e6349f88739fd774ad1ba1681985df07f,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.875,0.5,0.5925463240343339,conformer_block2,0.8643546476960182,1.3746377155184746,-1.1269664764404297,0.2707885056734085,0.6102913022041321,0.7936063408851624,0.7524261735379696,1.0200703144073486,0.6229741949663533,0.6861217701993882,0.8198142957314849,41
EEGConformer,OpenBMI_MI,4,0,COMPLETE,8ee4853ad1850a57ef7ba3c6091f132fe2ab4c169efa140810e39cd20076f77b,0f8964a6d58441a9c14f33713f363bb9db20006d22481a3cb07d9ecd43b8d910,1b3f965dedfe4442b0e1d7810d28fc4e6349f88739fd774ad1ba1681985df07f,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,1.0,0.75,0.9556186463103215,conformer_block2,0.940234862267971,0.9029639065265656,1.4728881120681763,0.7872443199157715,0.9348587393760681,0.4372501075267792,0.7446489669382572,0.7568947821855545,0.7937671149362387,0.5832016793079674,0.5958079333603382,44
EEGConformer,OpenBMI_MI,4,0,COMPLETE,8ee4853ad1850a57ef7ba3c6091f132fe2ab4c169efa140810e39cd20076f77b,0f8964a6d58441a9c14f33713f363bb9db20006d22481a3cb07d9ecd43b8d910,1b3f965dedfe4442b0e1d7810d28fc4e6349f88739fd774ad1ba1681985df07f,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.75,0.5,0.7577791950121258,conformer_block2,1.2599651366472244,1.7954357340931892,0.0100918710231781,-1.7787698805332184,0.9995102882385254,0.8031569719314575,0.7775979936122894,1.0791277959942818,0.7558345618180353,0.6822978657111526,0.8417702369298786,46
EEGConformer,OpenBMI_MI,4,0,COMPLETE,8ee4853ad1850a57ef7ba3c6091f132fe2ab4c169efa140810e39cd20076f77b,0f8964a6d58441a9c14f33713f363bb9db20006d22481a3cb07d9ecd43b8d910,1b3f965dedfe4442b0e1d7810d28fc4e6349f88739fd774ad1ba1681985df07f,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.75,1.0,0.6503954565920034,conformer_block2,0.9568477794528008,0.8527534231543541,0.6247902512550354,-0.5389947146177292,0.9953062534332275,0.21009887754917145,0.8684504292905331,0.9050824344158173,0.5934502959777909,0.7516686131991446,0.7066327889077365,53
EEGConformer,OpenBMI_MI,4,0,COMPLETE,8ee4853ad1850a57ef7ba3c6091f132fe2ab4c169efa140810e39cd20076f77b,0f8964a6d58441a9c14f33713f363bb9db20006d22481a3cb07d9ecd43b8d910,1b3f965dedfe4442b0e1d7810d28fc4e6349f88739fd774ad1ba1681985df07f,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.5,0.5,0.8644884999317669,conformer_block4,1.086073324084282,1.7481644675135612,0.042842134833335876,1.1198690831661224,0.9559136033058167,0.3127787709236145,0.8524944297969341,0.8694977536797523,0.8098804086199426,0.7013349703978747,0.7228798312321305,7
EEGConformer,OpenBMI_MI,4,0,COMPLETE,8ee4853ad1850a57ef7ba3c6091f132fe2ab4c169efa140810e39cd20076f77b,0f8964a6d58441a9c14f33713f363bb9db20006d22481a3cb07d9ecd43b8d910,1b3f965dedfe4442b0e1d7810d28fc4e6349f88739fd774ad1ba1681985df07f,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.625,0.5,0.6290194625601857,conformer_block4,1.4537201076745987,1.4778005182743073,0.9842154383659363,-0.7060239017009735,0.980166494846344,0.42841655015945435,0.9877847731113434,0.970851719379425,0.7095073521958808,0.7532134966738522,0.6995216147229075,9
EEGConformer,OpenBMI_MI,4,0,COMPLETE,8ee4853ad1850a57ef7ba3c6091f132fe2ab4c169efa140810e39cd20076f77b,0f8964a6d58441a9c14f33713f363bb9db20006d22481a3cb07d9ecd43b8d910,1b3f965dedfe4442b0e1d7810d28fc4e6349f88739fd774ad1ba1681985df07f,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.75,0.875,0.17636857820193386,conformer_block4,1.5326605439186096,1.0367294736206532,-2.3652865141630173,0.6637671589851379,0.9901977777481079,0.4162895083427429,0.9028140753507614,0.8409291170537472,0.3406011971703514,0.8213615983165801,0.626278729736805,20
EEGConformer,OpenBMI_MI,4,0,COMPLETE,8ee4853ad1850a57ef7ba3c6091f132fe2ab4c169efa140810e39cd20076f77b,0f8964a6d58441a9c14f33713f363bb9db20006d22481a3cb07d9ecd43b8d910,1b3f965dedfe4442b0e1d7810d28fc4e6349f88739fd774ad1ba1681985df07f,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.875,0.875,0.8447206049348966,conformer_block4,1.0075954236090183,0.9379058554768562,0.5417992770671844,1.767268568277359,0.9951108694076538,0.15101781487464905,0.8616935722529888,0.8371856510639191,0.7298077993393484,0.6782188542466611,0.6114987631049007,21
EEGConformer,OpenBMI_MI,4,0,COMPLETE,8ee4853ad1850a57ef7ba3c6091f132fe2ab4c169efa140810e39cd20076f77b,0f8964a6d58441a9c14f33713f363bb9db20006d22481a3cb07d9ecd43b8d910,1b3f965dedfe4442b0e1d7810d28fc4e6349f88739fd774ad1ba1681985df07f,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.875,0.625,0.9856951842116679,conformer_block4,1.0193022061139345,0.7611163593828678,1.2897977381944656,1.0145897641777992,0.6102913022041321,0.7936063408851624,0.8772150725126266,0.9807060286402702,0.8911450566580266,0.6773706373013556,0.841705615799874,41
EEGConformer,OpenBMI_MI,4,0,COMPLETE,8ee4853ad1850a57ef7ba3c6091f132fe2ab4c169efa140810e39cd20076f77b,0f8964a6d58441a9c14f33713f363bb9db20006d22481a3cb07d9ecd43b8d910,1b3f965dedfe4442b0e1d7810d28fc4e6349f88739fd774ad1ba1681985df07f,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.75,0.75,0.9908966801925191,conformer_block4,1.1462292820215225,0.9572543017566204,1.8925209194421768,1.3884148597717285,0.9348587393760681,0.4372501075267792,0.7303300648927689,0.7985792383551598,0.7944991859655672,0.609861343447119,0.6121871078759432,44
EEGConformer,OpenBMI_MI,4,0,COMPLETE,8ee4853ad1850a57ef7ba3c6091f132fe2ab4c169efa140810e39cd20076f77b,0f8964a6d58441a9c14f33713f363bb9db20006d22481a3cb07d9ecd43b8d910,1b3f965dedfe4442b0e1d7810d28fc4e6349f88739fd774ad1ba1681985df07f,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.75,0.5,0.8332414372726685,conformer_block4,2.005665861070156,1.3026061803102493,-0.24784693121910095,0.8212578594684601,0.9995102882385254,0.8031569719314575,1.1513239219784737,0.9806250594556332,0.7719810204369577,0.873454503621906,0.8294142733328045,46
EEGConformer,OpenBMI_MI,4,0,COMPLETE,8ee4853ad1850a57ef7ba3c6091f132fe2ab4c169efa140810e39cd20076f77b,0f8964a6d58441a9c14f33713f363bb9db20006d22481a3cb07d9ecd43b8d910,1b3f965dedfe4442b0e1d7810d28fc4e6349f88739fd774ad1ba1681985df07f,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.625,0.875,0.9802012913962841,conformer_block4,1.8497453965246677,0.8725610971450806,1.6584454625844955,0.9424518048763275,0.9953062534332275,0.21009887754917145,1.1126126274466515,0.8848536163568497,0.8675191594193491,0.8616971160285175,0.7457445835135877,53
EEGConformer,OpenBMI_MI,4,0,COMPLETE,8ee4853ad1850a57ef7ba3c6091f132fe2ab4c169efa140810e39cd20076f77b,0f8964a6d58441a9c14f33713f363bb9db20006d22481a3cb07d9ecd43b8d910,1b3f965dedfe4442b0e1d7810d28fc4e6349f88739fd774ad1ba1681985df07f,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.75,0.625,0.6044613453317926,conformer_block6,1.1787012591958046,1.5718215219676495,1.272340089082718,-0.4184739589691162,0.9559136033058167,0.3127787709236145,0.887488778680563,1.1750645190477371,0.4061085067838635,0.7045159997604787,0.7921178652253001,7
EEGConformer,OpenBMI_MI,4,0,COMPLETE,8ee4853ad1850a57ef7ba3c6091f132fe2ab4c169efa140810e39cd20076f77b,0f8964a6d58441a9c14f33713f363bb9db20006d22481a3cb07d9ecd43b8d910,1b3f965dedfe4442b0e1d7810d28fc4e6349f88739fd774ad1ba1681985df07f,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.375,0.75,0.8957566103271695,conformer_block6,2.5376328825950623,1.8044141083955765,3.629628896713257,1.1013707220554352,0.980166494846344,0.42841655015945435,1.103630356490612,1.1579420305788517,0.9333560362801862,0.8763429662398994,0.8820846916548908,9
EEGConformer,OpenBMI_MI,4,0,COMPLETE,8ee4853ad1850a57ef7ba3c6091f132fe2ab4c169efa140810e39cd20076f77b,0f8964a6d58441a9c14f33713f363bb9db20006d22481a3cb07d9ecd43b8d910,1b3f965dedfe4442b0e1d7810d28fc4e6349f88739fd774ad1ba1681985df07f,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.75,0.625,0.36963264268406343,conformer_block6,1.5404268577694893,1.642550852149725,-0.31914442777633667,2.9978731721639633,0.9901977777481079,0.4162895083427429,1.0268769413232803,0.84963159263134,0.39490593842938126,0.7930678878165781,0.8704439238645136,20
EEGConformer,OpenBMI_MI,4,0,COMPLETE,8ee4853ad1850a57ef7ba3c6091f132fe2ab4c169efa140810e39cd20076f77b,0f8964a6d58441a9c14f33713f363bb9db20006d22481a3cb07d9ecd43b8d910,1b3f965dedfe4442b0e1d7810d28fc4e6349f88739fd774ad1ba1681985df07f,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.875,0.875,0.6254450310683706,conformer_block6,1.0744256749749184,0.9753814563155174,-0.3696959912776947,0.9566267132759094,0.9951108694076538,0.15101781487464905,0.7558166161179543,0.9802066013216972,0.503183501456514,0.6531570018455386,0.7890054138191044,21
EEGConformer,OpenBMI_MI,4,0,COMPLETE,8ee4853ad1850a57ef7ba3c6091f132fe2ab4c169efa140810e39cd20076f77b,0f8964a6d58441a9c14f33713f363bb9db20006d22481a3cb07d9ecd43b8d910,1b3f965dedfe4442b0e1d7810d28fc4e6349f88739fd774ad1ba1681985df07f,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.625,0.75,0.6940941625154592,conformer_block6,1.2700910568237305,1.2084188759326935,-1.873543307185173,-0.10573823004961014,0.6102913022041321,0.7936063408851624,0.9514876380562782,1.0361100174486637,0.7796869221481046,0.8438972298800945,0.925074329636991,41
EEGConformer,OpenBMI_MI,4,0,COMPLETE,8ee4853ad1850a57ef7ba3c6091f132fe2ab4c169efa140810e39cd20076f77b,0f8964a6d58441a9c14f33713f363bb9db20006d22481a3cb07d9ecd43b8d910,1b3f965dedfe4442b0e1d7810d28fc4e6349f88739fd774ad1ba1681985df07f,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.625,0.875,0.5250751405855365,conformer_block6,1.372512936592102,1.201653502881527,-2.41873337328434,0.07295545935630798,0.9348587393760681,0.4372501075267792,0.9369165003299713,0.9406221061944962,0.5707362983054527,0.7587384974211454,0.7060529405996203,44
EEGConformer,OpenBMI_MI,4,0,COMPLETE,8ee4853ad1850a57ef7ba3c6091f132fe2ab4c169efa140810e39cd20076f77b,0f8964a6d58441a9c14f33713f363bb9db20006d22481a3cb07d9ecd43b8d910,1b3f965dedfe4442b0e1d7810d28fc4e6349f88739fd774ad1ba1681985df07f,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.5,0.875,0.6500559422357618,conformer_block6,2.3670985251665115,1.197816975414753,-0.2081848382949829,1.4735878258943558,0.9995102882385254,0.8031569719314575,1.2578282430768013,0.9244323447346687,0.7642989856478075,0.8552583283744752,0.8204245469719171,46
EEGConformer,OpenBMI_MI,4,0,COMPLETE,8ee4853ad1850a57ef7ba3c6091f132fe2ab4c169efa140810e39cd20076f77b,0f8964a6d58441a9c14f33713f363bb9db20006d22481a3cb07d9ecd43b8d910,1b3f965dedfe4442b0e1d7810d28fc4e6349f88739fd774ad1ba1681985df07f,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.625,0.625,0.991468667144653,conformer_block6,1.0288824923336506,1.7227874398231506,0.9055858626961708,1.21527648717165,0.9953062534332275,0.21009887754917145,0.8262622356414795,1.023606602102518,0.7906115469998223,0.9409823899716139,0.8168004655465484,53
EEGConformer,OpenBMI_MI,4,0,COMPLETE,8ee4853ad1850a57ef7ba3c6091f132fe2ab4c169efa140810e39cd20076f77b,0f8964a6d58441a9c14f33713f363bb9db20006d22481a3cb07d9ecd43b8d910,1b3f965dedfe4442b0e1d7810d28fc4e6349f88739fd774ad1ba1681985df07f,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,1.0,1.0,0.9918883938473415,classifier_256_elu,0.7853017561137676,0.8477609399706125,1.5504213869571686,1.1983411647379398,0.9559136033058167,0.3127787709236145,1.023406133055687,0.9061960354447365,0.9658063483490759,0.8067413590848446,0.6462653873674572,7
EEGConformer,OpenBMI_MI,4,0,COMPLETE,8ee4853ad1850a57ef7ba3c6091f132fe2ab4c169efa140810e39cd20076f77b,0f8964a6d58441a9c14f33713f363bb9db20006d22481a3cb07d9ecd43b8d910,1b3f965dedfe4442b0e1d7810d28fc4e6349f88739fd774ad1ba1681985df07f,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.75,0.875,0.997732669730071,classifier_256_elu,1.032091736793518,0.7406445667147636,1.1582591533660889,0.9531403928995132,0.980166494846344,0.42841655015945435,1.1133325770497322,0.9425286874175072,0.9498751760173448,0.8591957517899573,0.7397178241983056,9
EEGConformer,OpenBMI_MI,4,0,COMPLETE,8ee4853ad1850a57ef7ba3c6091f132fe2ab4c169efa140810e39cd20076f77b,0f8964a6d58441a9c14f33713f363bb9db20006d22481a3cb07d9ecd43b8d910,1b3f965dedfe4442b0e1d7810d28fc4e6349f88739fd774ad1ba1681985df07f,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.75,1.0,0.9760641370763015,classifier_256_elu,0.9078574404120445,0.6444007232785225,0.3587767034769058,0.5471043139696121,0.9901977777481079,0.4162895083427429,1.1075747981667519,1.1139022707939148,0.9279539035239278,0.8434590839594602,0.8797569301351905,20
EEGConformer,OpenBMI_MI,4,0,COMPLETE,8ee4853ad1850a57ef7ba3c6091f132fe2ab4c169efa140810e39cd20076f77b,0f8964a6d58441a9c14f33713f363bb9db20006d22481a3cb07d9ecd43b8d910,1b3f965dedfe4442b0e1d7810d28fc4e6349f88739fd774ad1ba1681985df07f,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.875,0.875,0.4546377319404304,classifier_256_elu,0.8290692269802094,0.9495822824537754,-0.34942761063575745,1.4848546236753464,0.9951108694076538,0.15101781487464905,1.0202103853225708,0.9508449397981167,0.7287822154319606,0.7793165310006589,0.681897502169013,21
EEGConformer,OpenBMI_MI,4,0,COMPLETE,8ee4853ad1850a57ef7ba3c6091f132fe2ab4c169efa140810e39cd20076f77b,0f8964a6d58441a9c14f33713f363bb9db20006d22481a3cb07d9ecd43b8d910,1b3f965dedfe4442b0e1d7810d28fc4e6349f88739fd774ad1ba1681985df07f,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.875,0.875,0.8849850444572278,classifier_256_elu,0.5753713063895702,1.0046229474246502,-0.48618438839912415,-0.023651428520679474,0.6102913022041321,0.7936063408851624,1.1399959027767181,0.9489832893013954,0.9089268474709836,0.8967279992438852,0.8457766788452864,41
EEGConformer,OpenBMI_MI,4,0,COMPLETE,8ee4853ad1850a57ef7ba3c6091f132fe2ab4c169efa140810e39cd20076f77b,0f8964a6d58441a9c14f33713f363bb9db20006d22481a3cb07d9ecd43b8d910,1b3f965dedfe4442b0e1d7810d28fc4e6349f88739fd774ad1ba1681985df07f,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.75,0.75,0.8722663215992623,classifier_256_elu,0.9254451394081116,0.8963160701096058,1.6574164992198348,0.5189649760723114,0.9348587393760681,0.4372501075267792,1.0705194771289825,1.084183618426323,0.9545161161399696,0.8436639307066798,0.8870269918069243,44
EEGConformer,OpenBMI_MI,4,0,COMPLETE,8ee4853ad1850a57ef7ba3c6091f132fe2ab4c169efa140810e39cd20076f77b,0f8964a6d58441a9c14f33713f363bb9db20006d22481a3cb07d9ecd43b8d910,1b3f965dedfe4442b0e1d7810d28fc4e6349f88739fd774ad1ba1681985df07f,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.5,0.875,0.9756864237515117,classifier_256_elu,1.3263491801917553,0.86270347610116,0.4198828563094139,0.501266747713089,0.9995102882385254,0.8031569719314575,1.2920614182949066,1.2920344099402428,0.9600809247188843,0.9555783406086266,0.8765714891720563,46
EEGConformer,OpenBMI_MI,4,0,COMPLETE,8ee4853ad1850a57ef7ba3c6091f132fe2ab4c169efa140810e39cd20076f77b,0f8964a6d58441a9c14f33713f363bb9db20006d22481a3cb07d9ecd43b8d910,1b3f965dedfe4442b0e1d7810d28fc4e6349f88739fd774ad1ba1681985df07f,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.75,0.75,0.8123335946191746,classifier_256_elu,1.157416582107544,0.9981717667542398,0.2895045876502991,1.7276849783957005,0.9953062534332275,0.21009887754917145,1.3025705367326736,1.439156822860241,0.9256607675330532,1.0516716524399816,0.9577535304240883,53
EEGConformer,OpenBMI_MI,4,0,COMPLETE,8ee4853ad1850a57ef7ba3c6091f132fe2ab4c169efa140810e39cd20076f77b,0f8964a6d58441a9c14f33713f363bb9db20006d22481a3cb07d9ecd43b8d910,1b3f965dedfe4442b0e1d7810d28fc4e6349f88739fd774ad1ba1681985df07f,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.875,1.0,0.9921193214079973,classifier_32_elu,0.2278633639216423,0.2785593159496784,-0.008716419339179993,0.14530041813850403,0.9559136033058167,0.3127787709236145,1.054598644375801,1.20697982609272,0.9828111323660197,0.7496718101762235,0.7614235750958324,7
EEGConformer,OpenBMI_MI,4,0,COMPLETE,8ee4853ad1850a57ef7ba3c6091f132fe2ab4c169efa140810e39cd20076f77b,0f8964a6d58441a9c14f33713f363bb9db20006d22481a3cb07d9ecd43b8d910,1b3f965dedfe4442b0e1d7810d28fc4e6349f88739fd774ad1ba1681985df07f,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,1.0,1.0,0.9276386668680263,classifier_32_elu,0.16034513525664806,0.17691649496555328,-0.17596794664859772,0.2905341237783432,0.980166494846344,0.42841655015945435,1.0716573968529701,1.2772577740252018,0.943049770899896,0.6819234584830701,0.8078375377319753,9
EEGConformer,OpenBMI_MI,4,0,COMPLETE,8ee4853ad1850a57ef7ba3c6091f132fe2ab4c169efa140810e39cd20076f77b,0f8964a6d58441a9c14f33713f363bb9db20006d22481a3cb07d9ecd43b8d910,1b3f965dedfe4442b0e1d7810d28fc4e6349f88739fd774ad1ba1681985df07f,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.875,1.0,0.909804207648925,classifier_32_elu,0.32219865918159485,0.3190843425691128,-0.6108257621526718,-0.08295641839504242,0.9901977777481079,0.4162895083427429,1.1450484171509743,1.5595556795597076,0.9509907110850604,0.8339973908197135,0.9495945233106613,20
EEGConformer,OpenBMI_MI,4,0,COMPLETE,8ee4853ad1850a57ef7ba3c6091f132fe2ab4c169efa140810e39cd20076f77b,0f8964a6d58441a9c14f33713f363bb9db20006d22481a3cb07d9ecd43b8d910,1b3f965dedfe4442b0e1d7810d28fc4e6349f88739fd774ad1ba1681985df07f,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,1.0,1.0,0.9920931435707446,classifier_32_elu,0.2151993252336979,0.15929889678955078,-0.06728880107402802,0.06974920630455017,0.9951108694076538,0.15101781487464905,1.1883925423026085,1.0098882615566254,0.9802240745702577,0.7413702481519431,0.6644146701321005,21
EEGConformer,OpenBMI_MI,4,0,COMPLETE,8ee4853ad1850a57ef7ba3c6091f132fe2ab4c169efa140810e39cd20076f77b,0f8964a6d58441a9c14f33713f363bb9db20006d22481a3cb07d9ecd43b8d910,1b3f965dedfe4442b0e1d7810d28fc4e6349f88739fd774ad1ba1681985df07f,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,1.0,1.0,0.9856029388714781,classifier_32_elu,0.19824043475091457,0.24218176677823067,0.07955645024776459,-0.10503354668617249,0.6102913022041321,0.7936063408851624,1.3578776493668556,1.0819252133369446,0.9868059503981644,0.849479966238141,0.6917993085831404,41
EEGConformer,OpenBMI_MI,4,0,COMPLETE,8ee4853ad1850a57ef7ba3c6091f132fe2ab4c169efa140810e39cd20076f77b,0f8964a6d58441a9c14f33713f363bb9db20006d22481a3cb07d9ecd43b8d910,1b3f965dedfe4442b0e1d7810d28fc4e6349f88739fd774ad1ba1681985df07f,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,1.0,1.0,0.9195763326229117,classifier_32_elu,0.2527683861553669,0.20955206081271172,-0.42584502696990967,0.07217494398355484,0.9348587393760681,0.4372501075267792,1.2155700847506523,0.9607441537082195,0.9557529588450911,0.785208301031962,0.6746650604624301,44
EEGConformer,OpenBMI_MI,4,0,COMPLETE,8ee4853ad1850a57ef7ba3c6091f132fe2ab4c169efa140810e39cd20076f77b,0f8964a6d58441a9c14f33713f363bb9db20006d22481a3cb07d9ecd43b8d910,1b3f965dedfe4442b0e1d7810d28fc4e6349f88739fd774ad1ba1681985df07f,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,1.0,1.0,0.9914118935965661,classifier_32_elu,0.18425874412059784,0.3042845390737057,-0.35144948959350586,-0.21470904350280762,0.9995102882385254,0.8031569719314575,1.4243095368146896,1.249946378171444,0.9928037108788068,0.8666954972594977,0.880781361721456,46
EEGConformer,OpenBMI_MI,4,0,COMPLETE,8ee4853ad1850a57ef7ba3c6091f132fe2ab4c169efa140810e39cd20076f77b,0f8964a6d58441a9c14f33713f363bb9db20006d22481a3cb07d9ecd43b8d910,1b3f965dedfe4442b0e1d7810d28fc4e6349f88739fd774ad1ba1681985df07f,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.875,0.875,0.9982832882730837,classifier_32_elu,0.3525172658264637,0.30776430293917656,-0.34376347064971924,-0.3148052915930748,0.9953062534332275,0.21009887754917145,1.2959148287773132,1.398302137851715,0.9855267963930455,0.8791366459988058,0.9393098594620823,53
EEGConformer,OpenBMI_SSVEP,0,0,COMPLETE,ed322e47fbd576ca0f782cc16a4255edbb8b2268683ca14865318fa15f64b400,650e6c449ac8304d5d31661652a67853fa3a03cfef87b9d5c94b9b5352aa01d6,3951691b75431b5038b511d76cedadab2e4d51d083c274f1d05dd793cbf93b68,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.75,0.875,0.8886418450988568,patch_tokenizer,1.759497333317995,1.3025441393256187,0.2756229415535927,1.0176989287137985,0.9756832122802734,0.290221631526947,0.689129282720387,0.5857346775010228,0.8867684521973811,0.6179935855534859,0.4666604572237702,3
EEGConformer,OpenBMI_SSVEP,0,0,COMPLETE,ed322e47fbd576ca0f782cc16a4255edbb8b2268683ca14865318fa15f64b400,650e6c449ac8304d5d31661652a67853fa3a03cfef87b9d5c94b9b5352aa01d6,3951691b75431b5038b511d76cedadab2e4d51d083c274f1d05dd793cbf93b68,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.5625,0.75,-0.16313868977612894,patch_tokenizer,2.042008824646473,1.9585700538009405,-1.890145555138588,3.5995887219905853,0.8529561758041382,1.6867413520812988,1.002097649499774,0.7891810433939099,0.23656384330757096,0.7907799586525652,0.7138845685322304,5
EEGConformer,OpenBMI_SSVEP,0,0,COMPLETE,ed322e47fbd576ca0f782cc16a4255edbb8b2268683ca14865318fa15f64b400,650e6c449ac8304d5d31661652a67853fa3a03cfef87b9d5c94b9b5352aa01d6,3951691b75431b5038b511d76cedadab2e4d51d083c274f1d05dd793cbf93b68,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.9375,0.9375,0.8286166007025959,patch_tokenizer,1.1548861935734749,1.5726237893104553,1.1869644224643707,0.2537241578102112,0.9617722034454346,0.2746886909008026,0.6184336426667869,0.8211276233196259,0.5106877111760636,0.538551979942713,0.6053517279273365,6
EEGConformer,OpenBMI_SSVEP,0,0,COMPLETE,ed322e47fbd576ca0f782cc16a4255edbb8b2268683ca14865318fa15f64b400,650e6c449ac8304d5d31661652a67853fa3a03cfef87b9d5c94b9b5352aa01d6,3951691b75431b5038b511d76cedadab2e4d51d083c274f1d05dd793cbf93b68,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.875,0.6875,-0.5466261672188693,patch_tokenizer,1.508733382448554,2.078886790201068,3.3288439512252808,-3.8569079488515854,0.6584367752075195,0.7865702509880066,0.6709265867248178,0.9122671694494784,0.5887804663028453,0.6243253444868606,0.6693363963882439,15
