model,task,fold,seed,status,checkpoint_sha256,basis_sha256,protected_assignment_sha256,split_sha256,m_N,m_P,m_residual,mean_abs_zN,mean_abs_zP,mean_abs_z_residual,n_trials,reconstruction_max_abs_error,subject_id
EEGNet,OpenBMI_SSVEP,1,0,COMPLETE,c52842b9bd3717a4239149aa711cc7c894a28959e1ed897577af14acf1f55f50,4eff8f01e69f1655d2da1eb4a55f251dedae77bf90e4ce8bdb70f25106a089a8,ad6719ed8ca15d5177b27fd490ee213e481a2dd07ddff815083a827ae0ee7fce,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,1.6547588109970093,5.3309783935546875,-0.016601884737610817,0.9828780889511108,2.105409860610962,0.02297641709446907,100,1.430511474609375e-06,31
EEGNet,OpenBMI_SSVEP,1,0,COMPLETE,c52842b9bd3717a4239149aa711cc7c894a28959e1ed897577af14acf1f55f50,4eff8f01e69f1655d2da1eb4a55f251dedae77bf90e4ce8bdb70f25106a089a8,ad6719ed8ca15d5177b27fd490ee213e481a2dd07ddff815083a827ae0ee7fce,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,1.0089797973632812,2.3996458053588867,0.00038049861905165017,1.5034096240997314,2.273238182067871,0.039237502962350845,100,2.7418136596679688e-06,35
EEGNet,OpenBMI_SSVEP,1,0,COMPLETE,c52842b9bd3717a4239149aa711cc7c894a28959e1ed897577af14acf1f55f50,4eff8f01e69f1655d2da1eb4a55f251dedae77bf90e4ce8bdb70f25106a089a8,ad6719ed8ca15d5177b27fd490ee213e481a2dd07ddff815083a827ae0ee7fce,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,1.4934293031692505,4.172056674957275,0.00014489681052509695,1.2356103658676147,2.053501844406128,0.034871336072683334,100,2.384185791015625e-06,40
EEGNet,OpenBMI_SSVEP,1,0,COMPLETE,c52842b9bd3717a4239149aa711cc7c894a28959e1ed897577af14acf1f55f50,4eff8f01e69f1655d2da1eb4a55f251dedae77bf90e4ce8bdb70f25106a089a8,ad6719ed8ca15d5177b27fd490ee213e481a2dd07ddff815083a827ae0ee7fce,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,2.0701494216918945,4.667713165283203,-0.01936614327132702,0.9778195023536682,1.985896348953247,0.02335304021835327,100,1.430511474609375e-06,43
EEGNet,OpenBMI_SSVEP,2,0,COMPLETE,6aa5e6e296ab32f1f69f03090f052d8a71c09dedc03bbc11d287cf9873a62040,73287146b09aaf3561fe6fd0eb8419bf58673131e6e49d840a76be9e4f1df464,d7d3205c99dc37fa3e413db542ce7dfcc3e37cfbed5a08a779396543d8bda120,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,4.348052501678467,0.9714848399162292,-6.95372000336647e-06,2.7170257568359375,1.7535635232925415,0.027814269065856934,100,2.384185791015625e-06,1
EEGNet,OpenBMI_SSVEP,2,0,COMPLETE,6aa5e6e296ab32f1f69f03090f052d8a71c09dedc03bbc11d287cf9873a62040,73287146b09aaf3561fe6fd0eb8419bf58673131e6e49d840a76be9e4f1df464,d7d3205c99dc37fa3e413db542ce7dfcc3e37cfbed5a08a779396543d8bda120,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,4.698513031005859,1.1215994358062744,-0.010822689160704613,2.757744550704956,1.7621092796325684,0.028705861419439316,100,2.384185791015625e-06,8
EEGNet,OpenBMI_SSVEP,2,0,COMPLETE,6aa5e6e296ab32f1f69f03090f052d8a71c09dedc03bbc11d287cf9873a62040,73287146b09aaf3561fe6fd0eb8419bf58673131e6e49d840a76be9e4f1df464,d7d3205c99dc37fa3e413db542ce7dfcc3e37cfbed5a08a779396543d8bda120,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,6.420178413391113,1.3297384977340698,0.007758434861898422,2.6262013912200928,1.1501874923706055,0.01793919876217842,100,2.384185791015625e-06,11
EEGNet,OpenBMI_SSVEP,2,0,COMPLETE,6aa5e6e296ab32f1f69f03090f052d8a71c09dedc03bbc11d287cf9873a62040,73287146b09aaf3561fe6fd0eb8419bf58673131e6e49d840a76be9e4f1df464,d7d3205c99dc37fa3e413db542ce7dfcc3e37cfbed5a08a779396543d8bda120,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,-1.9015045166015625,0.6590577960014343,0.008532630279660225,2.7750372886657715,2.2153282165527344,0.051116496324539185,100,3.4570693969726562e-06,23
EEGNet,OpenBMI_SSVEP,2,0,COMPLETE,6aa5e6e296ab32f1f69f03090f052d8a71c09dedc03bbc11d287cf9873a62040,73287146b09aaf3561fe6fd0eb8419bf58673131e6e49d840a76be9e4f1df464,d7d3205c99dc37fa3e413db542ce7dfcc3e37cfbed5a08a779396543d8bda120,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,4.630314350128174,1.2938989400863647,-0.008243155665695667,2.637335777282715,1.4924088716506958,0.03297412768006325,100,2.1457672119140625e-06,30
EEGNet,OpenBMI_SSVEP,2,0,COMPLETE,6aa5e6e296ab32f1f69f03090f052d8a71c09dedc03bbc11d287cf9873a62040,73287146b09aaf3561fe6fd0eb8419bf58673131e6e49d840a76be9e4f1df464,d7d3205c99dc37fa3e413db542ce7dfcc3e37cfbed5a08a779396543d8bda120,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,6.516080379486084,1.4317277669906616,1.899458402476739e-05,2.736497163772583,1.2097796201705933,0.01646418496966362,100,2.384185791015625e-06,48
EEGNet,OpenBMI_SSVEP,2,0,COMPLETE,6aa5e6e296ab32f1f69f03090f052d8a71c09dedc03bbc11d287cf9873a62040,73287146b09aaf3561fe6fd0eb8419bf58673131e6e49d840a76be9e4f1df464,d7d3205c99dc37fa3e413db542ce7dfcc3e37cfbed5a08a779396543d8bda120,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,4.968596935272217,1.187563180923462,0.0027651891577988863,2.697357416152954,1.5592917203903198,0.02618015743792057,100,1.9073486328125e-06,50
EEGNet,OpenBMI_SSVEP,2,0,COMPLETE,6aa5e6e296ab32f1f69f03090f052d8a71c09dedc03bbc11d287cf9873a62040,73287146b09aaf3561fe6fd0eb8419bf58673131e6e49d840a76be9e4f1df464,d7d3205c99dc37fa3e413db542ce7dfcc3e37cfbed5a08a779396543d8bda120,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,2.657362937927246,1.5824812650680542,-0.009512542746961117,2.6526992321014404,1.8164230585098267,0.03897340968251228,100,1.9073486328125e-06,52
EEGNet,OpenBMI_SSVEP,3,0,COMPLETE,f286e0fb5018864344844f980e946f9724b00dae7a5a53c55c88465841ba6c12,d4df19f15b5b96ace4bb4271ad4b10d2ecdc4445700bb104c99b5c329c95e3c9,13155ac64f563af94f1599e7935e5f09cd9afd4a72ca93b0adc805ad1cc3ccae,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,1.5287631750106812,5.096403121948242,-0.010119828395545483,1.1757147312164307,2.459419012069702,0.028382593765854836,100,2.384185791015625e-06,10
EEGNet,OpenBMI_SSVEP,3,0,COMPLETE,f286e0fb5018864344844f980e946f9724b00dae7a5a53c55c88465841ba6c12,d4df19f15b5b96ace4bb4271ad4b10d2ecdc4445700bb104c99b5c329c95e3c9,13155ac64f563af94f1599e7935e5f09cd9afd4a72ca93b0adc805ad1cc3ccae,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,1.7854266166687012,5.743786811828613,-0.009609823115170002,0.9090661406517029,2.481020927429199,0.015752308070659637,100,1.9073486328125e-06,16
EEGNet,OpenBMI_SSVEP,3,0,COMPLETE,f286e0fb5018864344844f980e946f9724b00dae7a5a53c55c88465841ba6c12,d4df19f15b5b96ace4bb4271ad4b10d2ecdc4445700bb104c99b5c329c95e3c9,13155ac64f563af94f1599e7935e5f09cd9afd4a72ca93b0adc805ad1cc3ccae,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.8731650710105896,4.593318939208984,-0.0052357809618115425,1.3125317096710205,2.3594677448272705,0.03193245083093643,100,2.1457672119140625e-06,19
EEGNet,OpenBMI_SSVEP,3,0,COMPLETE,f286e0fb5018864344844f980e946f9724b00dae7a5a53c55c88465841ba6c12,d4df19f15b5b96ace4bb4271ad4b10d2ecdc4445700bb104c99b5c329c95e3c9,13155ac64f563af94f1599e7935e5f09cd9afd4a72ca93b0adc805ad1cc3ccae,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.44721823930740356,2.6639978885650635,-0.002822150941938162,1.6220778226852417,2.565800666809082,0.041290637105703354,100,2.384185791015625e-06,22
EEGNet,OpenBMI_SSVEP,3,0,COMPLETE,f286e0fb5018864344844f980e946f9724b00dae7a5a53c55c88465841ba6c12,d4df19f15b5b96ace4bb4271ad4b10d2ecdc4445700bb104c99b5c329c95e3c9,13155ac64f563af94f1599e7935e5f09cd9afd4a72ca93b0adc805ad1cc3ccae,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,1.2698296308517456,6.172769546508789,-0.008822813630104065,0.8690059781074524,2.6016595363616943,0.015625670552253723,100,2.86102294921875e-06,27
EEGNet,OpenBMI_SSVEP,3,0,COMPLETE,f286e0fb5018864344844f980e946f9724b00dae7a5a53c55c88465841ba6c12,d4df19f15b5b96ace4bb4271ad4b10d2ecdc4445700bb104c99b5c329c95e3c9,13155ac64f563af94f1599e7935e5f09cd9afd4a72ca93b0adc805ad1cc3ccae,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.7027506232261658,2.3200812339782715,0.0013623109553009272,1.5338636636734009,2.3090779781341553,0.043153196573257446,100,2.384185791015625e-06,34
EEGNet,OpenBMI_SSVEP,3,0,COMPLETE,f286e0fb5018864344844f980e946f9724b00dae7a5a53c55c88465841ba6c12,d4df19f15b5b96ace4bb4271ad4b10d2ecdc4445700bb104c99b5c329c95e3c9,13155ac64f563af94f1599e7935e5f09cd9afd4a72ca93b0adc805ad1cc3ccae,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.9765374660491943,4.449834823608398,0.005473461002111435,1.2854657173156738,2.376791477203369,0.02706109918653965,100,1.9073486328125e-06,45
EEGNet,OpenBMI_SSVEP,3,0,COMPLETE,f286e0fb5018864344844f980e946f9724b00dae7a5a53c55c88465841ba6c12,d4df19f15b5b96ace4bb4271ad4b10d2ecdc4445700bb104c99b5c329c95e3c9,13155ac64f563af94f1599e7935e5f09cd9afd4a72ca93b0adc805ad1cc3ccae,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.4697088599205017,2.9116930961608887,-0.007224274333566427,1.4091168642044067,2.430548667907715,0.032775118947029114,100,1.9073486328125e-06,49
EEGNet,OpenBMI_SSVEP,4,0,COMPLETE,d11730326b518db0ae6fc3239bd31ff3f1a2e364ddd293c9b656c2e756a1b56e,3200adc3086ceacf14de9eab06b318d26163a19deeeb4cff6b29ed46f4a7f7e1,57e7a03f24dbf66a5955b94f112f5c553486f2120cfb14705d5cbef18b5c3789,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,1.207417368888855,4.79866361618042,-0.010802188888192177,0.9422868490219116,2.498974084854126,0.03123277612030506,100,1.9073486328125e-06,7
EEGNet,OpenBMI_SSVEP,4,0,COMPLETE,d11730326b518db0ae6fc3239bd31ff3f1a2e364ddd293c9b656c2e756a1b56e,3200adc3086ceacf14de9eab06b318d26163a19deeeb4cff6b29ed46f4a7f7e1,57e7a03f24dbf66a5955b94f112f5c553486f2120cfb14705d5cbef18b5c3789,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,1.0153380632400513,4.542220592498779,-0.009091929532587528,1.143965482711792,2.346234083175659,0.03745625540614128,100,1.430511474609375e-06,9
EEGNet,OpenBMI_SSVEP,4,0,COMPLETE,d11730326b518db0ae6fc3239bd31ff3f1a2e364ddd293c9b656c2e756a1b56e,3200adc3086ceacf14de9eab06b318d26163a19deeeb4cff6b29ed46f4a7f7e1,57e7a03f24dbf66a5955b94f112f5c553486f2120cfb14705d5cbef18b5c3789,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.8254558444023132,3.4881176948547363,-0.020504973828792572,1.162308931350708,2.3604259490966797,0.03839026391506195,100,2.384185791015625e-06,20
EEGNet,OpenBMI_SSVEP,4,0,COMPLETE,d11730326b518db0ae6fc3239bd31ff3f1a2e364ddd293c9b656c2e756a1b56e,3200adc3086ceacf14de9eab06b318d26163a19deeeb4cff6b29ed46f4a7f7e1,57e7a03f24dbf66a5955b94f112f5c553486f2120cfb14705d5cbef18b5c3789,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,1.2276607751846313,4.295289516448975,-0.033064451068639755,0.9538966417312622,2.262352705001831,0.03164415806531906,100,1.9073486328125e-06,21
EEGNet,OpenBMI_SSVEP,4,0,COMPLETE,d11730326b518db0ae6fc3239bd31ff3f1a2e364ddd293c9b656c2e756a1b56e,3200adc3086ceacf14de9eab06b318d26163a19deeeb4cff6b29ed46f4a7f7e1,57e7a03f24dbf66a5955b94f112f5c553486f2120cfb14705d5cbef18b5c3789,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,1.0419604778289795,5.091088771820068,-0.007489231415092945,1.0339560508728027,2.269599199295044,0.025082219392061234,100,1.9073486328125e-06,41
EEGNet,OpenBMI_SSVEP,4,0,COMPLETE,d11730326b518db0ae6fc3239bd31ff3f1a2e364ddd293c9b656c2e756a1b56e,3200adc3086ceacf14de9eab06b318d26163a19deeeb4cff6b29ed46f4a7f7e1,57e7a03f24dbf66a5955b94f112f5c553486f2120cfb14705d5cbef18b5c3789,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,2.0704894065856934,5.015133380889893,-0.009169344790279865,1.0351272821426392,2.18496036529541,0.017414305359125137,100,2.384185791015625e-06,44
EEGNet,OpenBMI_SSVEP,4,0,COMPLETE,d11730326b518db0ae6fc3239bd31ff3f1a2e364ddd293c9b656c2e756a1b56e,3200adc3086ceacf14de9eab06b318d26163a19deeeb4cff6b29ed46f4a7f7e1,57e7a03f24dbf66a5955b94f112f5c553486f2120cfb14705d5cbef18b5c3789,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,1.1040359735488892,3.985382318496704,-0.011100790463387966,1.158776879310608,2.326937675476074,0.03156515583395958,100,2.384185791015625e-06,46
EEGNet,OpenBMI_SSVEP,4,0,COMPLETE,d11730326b518db0ae6fc3239bd31ff3f1a2e364ddd293c9b656c2e756a1b56e,3200adc3086ceacf14de9eab06b318d26163a19deeeb4cff6b29ed46f4a7f7e1,57e7a03f24dbf66a5955b94f112f5c553486f2120cfb14705d5cbef18b5c3789,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,1.8218941688537598,4.966515064239502,-0.007441186346113682,1.0063867568969727,2.2845818996429443,0.023106534034013748,100,1.9073486328125e-06,53
EEGConformer,OpenBMI_MI,0,0,COMPLETE,cc650b3011d1f05b208cc93fbebf98ab89bc1749213f02afb8667177212859f1,cee6edec269b727f9d7ced232b8769fdda772457625ebf29de6300167f3e4987,f4db8aa0feb8eaf7d9d9cae6b55db56631c45f185d871a3964f627eb1efa9148,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.5585857629776001,2.2774953842163086,0.0017038234509527683,0.46352410316467285,1.2282887697219849,0.008649226278066635,64,9.5367431640625e-07,3
EEGConformer,OpenBMI_MI,0,0,COMPLETE,cc650b3011d1f05b208cc93fbebf98ab89bc1749213f02afb8667177212859f1,cee6edec269b727f9d7ced232b8769fdda772457625ebf29de6300167f3e4987,f4db8aa0feb8eaf7d9d9cae6b55db56631c45f185d871a3964f627eb1efa9148,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.29748594760894775,1.8151527643203735,0.0007747284835204482,0.48089760541915894,1.328397274017334,0.00887144636362791,64,4.76837158203125e-07,5
EEGConformer,OpenBMI_MI,0,0,COMPLETE,cc650b3011d1f05b208cc93fbebf98ab89bc1749213f02afb8667177212859f1,cee6edec269b727f9d7ced232b8769fdda772457625ebf29de6300167f3e4987,f4db8aa0feb8eaf7d9d9cae6b55db56631c45f185d871a3964f627eb1efa9148,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.6329783201217651,2.245567798614502,-0.00011822301894426346,0.5266576409339905,1.2989590167999268,0.01012482400983572,64,4.76837158203125e-07,6
EEGConformer,OpenBMI_MI,0,0,COMPLETE,cc650b3011d1f05b208cc93fbebf98ab89bc1749213f02afb8667177212859f1,cee6edec269b727f9d7ced232b8769fdda772457625ebf29de6300167f3e4987,f4db8aa0feb8eaf7d9d9cae6b55db56631c45f185d871a3964f627eb1efa9148,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.20440511405467987,1.261933445930481,-0.004651427268981934,0.5645475387573242,1.15342116355896,0.008632449433207512,64,5.960464477539062e-07,15
EEGConformer,OpenBMI_MI,0,0,COMPLETE,cc650b3011d1f05b208cc93fbebf98ab89bc1749213f02afb8667177212859f1,cee6edec269b727f9d7ced232b8769fdda772457625ebf29de6300167f3e4987,f4db8aa0feb8eaf7d9d9cae6b55db56631c45f185d871a3964f627eb1efa9148,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.238904669880867,1.346381664276123,-0.0006022823508828878,0.4103647768497467,1.7233710289001465,0.008595122024416924,64,7.152557373046875e-07,32
EEGConformer,OpenBMI_MI,0,0,COMPLETE,cc650b3011d1f05b208cc93fbebf98ab89bc1749213f02afb8667177212859f1,cee6edec269b727f9d7ced232b8769fdda772457625ebf29de6300167f3e4987,f4db8aa0feb8eaf7d9d9cae6b55db56631c45f185d871a3964f627eb1efa9148,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.20415830612182617,2.495896339416504,-0.00010602548718452454,0.47606101632118225,1.3303165435791016,0.007612011395394802,64,7.152557373046875e-07,33
EEGConformer,OpenBMI_MI,0,0,COMPLETE,cc650b3011d1f05b208cc93fbebf98ab89bc1749213f02afb8667177212859f1,cee6edec269b727f9d7ced232b8769fdda772457625ebf29de6300167f3e4987,f4db8aa0feb8eaf7d9d9cae6b55db56631c45f185d871a3964f627eb1efa9148,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.1241154819726944,1.8724552392959595,-0.002321315696462989,0.516153872013092,1.464979648590088,0.0075724367052316666,64,4.76837158203125e-07,38
EEGConformer,OpenBMI_MI,0,0,COMPLETE,cc650b3011d1f05b208cc93fbebf98ab89bc1749213f02afb8667177212859f1,cee6edec269b727f9d7ced232b8769fdda772457625ebf29de6300167f3e4987,f4db8aa0feb8eaf7d9d9cae6b55db56631c45f185d871a3964f627eb1efa9148,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.39869004487991333,1.3916795253753662,-2.7642061468213797e-05,0.3476788103580475,0.7880194187164307,0.007206813432276249,64,4.76837158203125e-07,47
EEGConformer,OpenBMI_MI,1,0,COMPLETE,38b50eed3b72893c0868bcc86ab55cb249d76fa0a32a375b352d6dbb37768a3e,742e9affd197484466bda0bb2e2718322983a1dfc1736f85f5088470bf57a177,84b96651efea4c5f357b4f570fb71a0bd566ca90813fa0197d20a19b96e57e43,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.41295766830444336,0.6461509466171265,-0.0077410233207046986,0.5456668734550476,0.6948016881942749,0.013028142973780632,64,4.76837158203125e-07,2
EEGConformer,OpenBMI_MI,1,0,COMPLETE,38b50eed3b72893c0868bcc86ab55cb249d76fa0a32a375b352d6dbb37768a3e,742e9affd197484466bda0bb2e2718322983a1dfc1736f85f5088470bf57a177,84b96651efea4c5f357b4f570fb71a0bd566ca90813fa0197d20a19b96e57e43,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.09900321066379547,0.3437105417251587,-0.003185779321938753,0.4147464632987976,0.5685913562774658,0.010418216697871685,64,3.5762786865234375e-07,14
EEGConformer,OpenBMI_MI,1,0,COMPLETE,38b50eed3b72893c0868bcc86ab55cb249d76fa0a32a375b352d6dbb37768a3e,742e9affd197484466bda0bb2e2718322983a1dfc1736f85f5088470bf57a177,84b96651efea4c5f357b4f570fb71a0bd566ca90813fa0197d20a19b96e57e43,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.6094299554824829,1.5322940349578857,0.008347642607986927,0.5011394023895264,0.999902606010437,0.014452682808041573,64,4.76837158203125e-07,26
EEGConformer,OpenBMI_MI,1,0,COMPLETE,38b50eed3b72893c0868bcc86ab55cb249d76fa0a32a375b352d6dbb37768a3e,742e9affd197484466bda0bb2e2718322983a1dfc1736f85f5088470bf57a177,84b96651efea4c5f357b4f570fb71a0bd566ca90813fa0197d20a19b96e57e43,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.5133447647094727,0.8254067897796631,-0.008142519742250443,0.4138786792755127,0.515402615070343,0.01137261651456356,64,4.76837158203125e-07,28
EEGConformer,OpenBMI_MI,1,0,COMPLETE,38b50eed3b72893c0868bcc86ab55cb249d76fa0a32a375b352d6dbb37768a3e,742e9affd197484466bda0bb2e2718322983a1dfc1736f85f5088470bf57a177,84b96651efea4c5f357b4f570fb71a0bd566ca90813fa0197d20a19b96e57e43,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.14373761415481567,0.9340437650680542,-0.0027777235954999924,0.31519556045532227,0.6476848125457764,0.012903239578008652,64,3.5762786865234375e-07,31
EEGConformer,OpenBMI_MI,1,0,COMPLETE,38b50eed3b72893c0868bcc86ab55cb249d76fa0a32a375b352d6dbb37768a3e,742e9affd197484466bda0bb2e2718322983a1dfc1736f85f5088470bf57a177,84b96651efea4c5f357b4f570fb71a0bd566ca90813fa0197d20a19b96e57e43,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,1.1094279289245605,1.468353271484375,0.0005109582561999559,0.7031487822532654,0.93852299451828,0.012766644358634949,64,7.152557373046875e-07,35
EEGConformer,OpenBMI_MI,1,0,COMPLETE,38b50eed3b72893c0868bcc86ab55cb249d76fa0a32a375b352d6dbb37768a3e,742e9affd197484466bda0bb2e2718322983a1dfc1736f85f5088470bf57a177,84b96651efea4c5f357b4f570fb71a0bd566ca90813fa0197d20a19b96e57e43,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,-0.022736066952347755,0.7041290998458862,-0.008379160426557064,0.3375452160835266,0.6355384588241577,0.011965018697082996,64,4.172325134277344e-07,40
EEGConformer,OpenBMI_MI,1,0,COMPLETE,38b50eed3b72893c0868bcc86ab55cb249d76fa0a32a375b352d6dbb37768a3e,742e9affd197484466bda0bb2e2718322983a1dfc1736f85f5088470bf57a177,84b96651efea4c5f357b4f570fb71a0bd566ca90813fa0197d20a19b96e57e43,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.46469447016716003,0.9082968235015869,0.0018331301398575306,0.39782553911209106,0.5968866944313049,0.011941807344555855,64,4.76837158203125e-07,43
EEGConformer,OpenBMI_MI,2,0,COMPLETE,a5a0a2eafbba9b026c6368c26c3f3f7021adc2daca0091dd43662c3447374c34,8d1945adbfa1b522ddfb472870fb65a1de1bccddb40f394717aeea185b625474,044835f1d4a669221e644dabd8aefb873f76c599239218fc87aac834d339e398,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.253789484500885,0.45246684551239014,-0.00024756084894761443,0.3943479061126709,0.733788788318634,0.01387721672654152,64,3.5762786865234375e-07,1
EEGConformer,OpenBMI_MI,2,0,COMPLETE,a5a0a2eafbba9b026c6368c26c3f3f7021adc2daca0091dd43662c3447374c34,8d1945adbfa1b522ddfb472870fb65a1de1bccddb40f394717aeea185b625474,044835f1d4a669221e644dabd8aefb873f76c599239218fc87aac834d339e398,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.09027300775051117,0.8120598793029785,0.003378945868462324,0.3463897109031677,0.802720308303833,0.013828552328050137,64,4.76837158203125e-07,8
EEGConformer,OpenBMI_MI,2,0,COMPLETE,a5a0a2eafbba9b026c6368c26c3f3f7021adc2daca0091dd43662c3447374c34,8d1945adbfa1b522ddfb472870fb65a1de1bccddb40f394717aeea185b625474,044835f1d4a669221e644dabd8aefb873f76c599239218fc87aac834d339e398,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.315085232257843,0.5574105381965637,-0.002146992599591613,0.37964487075805664,0.9105193614959717,0.015523719601333141,64,4.76837158203125e-07,11
EEGConformer,OpenBMI_MI,2,0,COMPLETE,a5a0a2eafbba9b026c6368c26c3f3f7021adc2daca0091dd43662c3447374c34,8d1945adbfa1b522ddfb472870fb65a1de1bccddb40f394717aeea185b625474,044835f1d4a669221e644dabd8aefb873f76c599239218fc87aac834d339e398,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,-0.13184522092342377,0.5346708297729492,0.0032527584116905928,0.34917140007019043,0.8282090425491333,0.011635564267635345,64,7.152557373046875e-07,23
EEGConformer,OpenBMI_MI,2,0,COMPLETE,a5a0a2eafbba9b026c6368c26c3f3f7021adc2daca0091dd43662c3447374c34,8d1945adbfa1b522ddfb472870fb65a1de1bccddb40f394717aeea185b625474,044835f1d4a669221e644dabd8aefb873f76c599239218fc87aac834d339e398,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.08055038750171661,0.692660391330719,0.004372142255306244,0.3501339852809906,0.8510316014289856,0.012844724580645561,64,3.5762786865234375e-07,30
EEGConformer,OpenBMI_MI,2,0,COMPLETE,a5a0a2eafbba9b026c6368c26c3f3f7021adc2daca0091dd43662c3447374c34,8d1945adbfa1b522ddfb472870fb65a1de1bccddb40f394717aeea185b625474,044835f1d4a669221e644dabd8aefb873f76c599239218fc87aac834d339e398,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,-0.004318021237850189,0.5665224194526672,0.0010675366502255201,0.3544161915779114,0.77817702293396,0.011034742929041386,64,4.76837158203125e-07,48
EEGConformer,OpenBMI_MI,2,0,COMPLETE,a5a0a2eafbba9b026c6368c26c3f3f7021adc2daca0091dd43662c3447374c34,8d1945adbfa1b522ddfb472870fb65a1de1bccddb40f394717aeea185b625474,044835f1d4a669221e644dabd8aefb873f76c599239218fc87aac834d339e398,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,-0.08022132515907288,0.4188147783279419,-0.001024037366732955,0.36546069383621216,0.7590456008911133,0.010675815865397453,64,7.152557373046875e-07,50
