model,task,fold,seed,status,checkpoint_sha256,basis_sha256,protected_assignment_sha256,split_sha256,delta_qP,delta_qnonP,donor_label_transfer,donor_margin_transfer,flip_rate,layer_name,logit_rms,random_delta_qP,random_delta_qnonP,random_donor_label_transfer,random_donor_margin_transfer,random_flip_rate,random_logit_rms,random_true_margin_loss,subject_id,true_margin_loss
EEGNet,OpenBMI_MI,3,0,COMPLETE,bb6d51d2dadc12c03a159b73194845094b24093d251dd44713055016f30b09c8,7b12b4ec68c01cc1ea3577ee4955d925ee19f29a94857743ee9af6011c924683,4ac0159a0f48ef872649e2890646f2a4f2601f1d2c05d741522cfba15d87a42c,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,1.1319868713617325,0.23027159832417965,0.25,-0.14671296440064907,0.625,depth_point_elu_pool2,0.9330291179940104,0.7224006952811033,0.5893623448442668,0.35,0.10764016095548869,0.5375,1.0209371572826058,0.33055357612669467,49,0.07311663962900639
EEGNet,OpenBMI_MI,3,0,COMPLETE,bb6d51d2dadc12c03a159b73194845094b24093d251dd44713055016f30b09c8,7b12b4ec68c01cc1ea3577ee4955d925ee19f29a94857743ee9af6011c924683,4ac0159a0f48ef872649e2890646f2a4f2601f1d2c05d741522cfba15d87a42c,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,1.0492719188332558,0.1671404605731368,0.625,0.19938012585043907,0.125,embedding_64d,0.5315327160060406,0.6589780253078789,0.6913356966711581,0.44625,0.027744149789214134,0.24375,0.298655324508436,0.14202299112454056,10,0.4123471900820732
EEGNet,OpenBMI_MI,3,0,COMPLETE,bb6d51d2dadc12c03a159b73194845094b24093d251dd44713055016f30b09c8,7b12b4ec68c01cc1ea3577ee4955d925ee19f29a94857743ee9af6011c924683,4ac0159a0f48ef872649e2890646f2a4f2601f1d2c05d741522cfba15d87a42c,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,1.1363292261958122,0.23002963326871395,0.25,0.4531677346676588,0.125,embedding_64d,0.796698272228241,0.7753752262331546,0.7835702658258379,0.31125,0.09277990204282105,0.06375,0.3784457032987848,0.4184003032743931,16,0.9682207554578781
EEGNet,OpenBMI_MI,3,0,COMPLETE,bb6d51d2dadc12c03a159b73194845094b24093d251dd44713055016f30b09c8,7b12b4ec68c01cc1ea3577ee4955d925ee19f29a94857743ee9af6011c924683,4ac0159a0f48ef872649e2890646f2a4f2601f1d2c05d741522cfba15d87a42c,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,1.0066639855504036,0.18868274334818125,0.875,0.34844151232391596,0.0,embedding_64d,0.5000419081188738,0.6215516303060576,0.6383476965595036,0.77125,0.11682156674098224,0.11625,0.28943193652201443,0.3157962699327618,19,0.7050513699650764
EEGNet,OpenBMI_MI,3,0,COMPLETE,bb6d51d2dadc12c03a159b73194845094b24093d251dd44713055016f30b09c8,7b12b4ec68c01cc1ea3577ee4955d925ee19f29a94857743ee9af6011c924683,4ac0159a0f48ef872649e2890646f2a4f2601f1d2c05d741522cfba15d87a42c,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,1.0325465872883797,0.23368704319000244,0.375,0.21147463284432888,0.125,embedding_64d,0.6355491802096367,0.6931096426025033,0.7057493693754077,0.31,0.023697751350700857,0.06,0.2967609278764576,0.13703538309782742,22,0.5235911756753922
EEGNet,OpenBMI_MI,3,0,COMPLETE,bb6d51d2dadc12c03a159b73194845094b24093d251dd44713055016f30b09c8,7b12b4ec68c01cc1ea3577ee4955d925ee19f29a94857743ee9af6011c924683,4ac0159a0f48ef872649e2890646f2a4f2601f1d2c05d741522cfba15d87a42c,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,1.3200416192412376,0.25738027691841125,0.25,0.673427551984787,0.25,embedding_64d,1.0251072347164154,0.8538779507763684,0.6191794083453714,0.1375,0.1995843791216612,0.1375,0.3857387658394873,0.5039159209281207,27,1.2937996685504913
EEGNet,OpenBMI_MI,3,0,COMPLETE,bb6d51d2dadc12c03a159b73194845094b24093d251dd44713055016f30b09c8,7b12b4ec68c01cc1ea3577ee4955d925ee19f29a94857743ee9af6011c924683,4ac0159a0f48ef872649e2890646f2a4f2601f1d2c05d741522cfba15d87a42c,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,1.050364762544632,0.20554235391318798,0.5,0.014622602611780167,0.125,embedding_64d,0.49921486154198647,0.6513491857331246,0.6367392889317125,0.425,-0.0469674333743751,0.06,0.26472296302672477,0.1366047889366746,34,0.2986103445291519
EEGNet,OpenBMI_MI,3,0,COMPLETE,bb6d51d2dadc12c03a159b73194845094b24093d251dd44713055016f30b09c8,7b12b4ec68c01cc1ea3577ee4955d925ee19f29a94857743ee9af6011c924683,4ac0159a0f48ef872649e2890646f2a4f2601f1d2c05d741522cfba15d87a42c,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,1.0338627398014069,0.200562777929008,0.375,0.08768131956458092,0.25,embedding_64d,0.33311200700700283,0.6410415938403458,0.6311467578075827,0.3425,-0.0838357064127922,0.25,0.2602937625302002,-0.003870713729411364,45,0.16570785269141197
EEGNet,OpenBMI_MI,3,0,COMPLETE,bb6d51d2dadc12c03a159b73194845094b24093d251dd44713055016f30b09c8,7b12b4ec68c01cc1ea3577ee4955d925ee19f29a94857743ee9af6011c924683,4ac0159a0f48ef872649e2890646f2a4f2601f1d2c05d741522cfba15d87a42c,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,1.0063081681728363,0.2065081326290965,0.125,-0.00893496721982956,0.125,embedding_64d,0.5880394857376814,0.6455357731785625,0.695180201549083,0.19625,-0.12088513429276646,0.08125,0.3380987700913101,0.11706771809607744,49,0.11076197773218155
EEGNet,OpenBMI_MI,4,0,COMPLETE,92f2de1b95d785fd5f801b05625a2b8a9b475cfc3831262a63cf406d5b896462,7e0fc10f2744a762d23a150a96ad7eded63bdbe97189126dccdac1d7d91368f7,d93a98ab5397644b26c763b9dac3e0a94b10bf5b8a7cee60d6dd04f12d133758,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.9425543546676636,0.3886098749935627,0.75,1.379161462187767,0.75,temporal_bn,1.7850464284420013,0.766139514381066,0.576433888822794,0.58125,0.9566935465112328,0.57875,1.8623126136511565,1.9775555476360023,7,2.834177181124687
EEGNet,OpenBMI_MI,4,0,COMPLETE,92f2de1b95d785fd5f801b05625a2b8a9b475cfc3831262a63cf406d5b896462,7e0fc10f2744a762d23a150a96ad7eded63bdbe97189126dccdac1d7d91368f7,d93a98ab5397644b26c763b9dac3e0a94b10bf5b8a7cee60d6dd04f12d133758,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.9380122385919094,0.360019214451313,0.625,0.7164756655693054,0.25,temporal_bn,1.0842451117932796,0.5841060479730368,0.5010881497431546,0.485,0.29384321846067907,0.3275,1.3893181028310209,0.589023524876684,9,1.4299110993742943
EEGNet,OpenBMI_MI,4,0,COMPLETE,92f2de1b95d785fd5f801b05625a2b8a9b475cfc3831262a63cf406d5b896462,7e0fc10f2744a762d23a150a96ad7eded63bdbe97189126dccdac1d7d91368f7,d93a98ab5397644b26c763b9dac3e0a94b10bf5b8a7cee60d6dd04f12d133758,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.7674554213881493,0.30990780144929886,0.25,0.12112696468830109,0.25,temporal_bn,1.5275399163365364,0.5677882720576599,0.39913625044282525,0.3075,0.3339859571866691,0.3075,1.452614379003644,0.7577357024699449,20,0.06633925437927246
EEGNet,OpenBMI_MI,4,0,COMPLETE,92f2de1b95d785fd5f801b05625a2b8a9b475cfc3831262a63cf406d5b896462,7e0fc10f2744a762d23a150a96ad7eded63bdbe97189126dccdac1d7d91368f7,d93a98ab5397644b26c763b9dac3e0a94b10bf5b8a7cee60d6dd04f12d133758,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.7069218661636114,0.3583514913916588,0.625,0.7639503236860037,0.375,temporal_bn,1.3346266653388739,0.5600411531515419,0.409130827113986,0.60375,0.8362607461214066,0.43875,1.4559380497504026,1.7285800382122398,21,1.7617824077606201
EEGNet,OpenBMI_MI,4,0,COMPLETE,92f2de1b95d785fd5f801b05625a2b8a9b475cfc3831262a63cf406d5b896462,7e0fc10f2744a762d23a150a96ad7eded63bdbe97189126dccdac1d7d91368f7,d93a98ab5397644b26c763b9dac3e0a94b10bf5b8a7cee60d6dd04f12d133758,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.8857411853969097,0.35433186031877995,0.375,0.7296328842639923,0.625,temporal_bn,2.0222270004451275,0.6899860297888517,0.5121520078275352,0.55,0.7887641492486,0.675,1.9107777278823779,1.5812807704135776,41,1.4336928948760033
EEGNet,OpenBMI_MI,4,0,COMPLETE,92f2de1b95d785fd5f801b05625a2b8a9b475cfc3831262a63cf406d5b896462,7e0fc10f2744a762d23a150a96ad7eded63bdbe97189126dccdac1d7d91368f7,d93a98ab5397644b26c763b9dac3e0a94b10bf5b8a7cee60d6dd04f12d133758,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,1.0247597098350525,0.39288677275180817,0.625,0.18219530582427979,0.375,temporal_bn,1.9708757251501083,0.7239042103476823,0.5898062572814524,0.68,0.6413101775385439,0.305,1.6574768677912652,1.6169218245148658,44,0.8726363182067871
EEGNet,OpenBMI_MI,4,0,COMPLETE,92f2de1b95d785fd5f801b05625a2b8a9b475cfc3831262a63cf406d5b896462,7e0fc10f2744a762d23a150a96ad7eded63bdbe97189126dccdac1d7d91368f7,d93a98ab5397644b26c763b9dac3e0a94b10bf5b8a7cee60d6dd04f12d133758,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,1.0873408392071724,0.3847191799432039,0.5,0.21617844700813293,0.5,temporal_bn,1.731546901166439,0.732870414191857,0.5339616212900729,0.47125,0.16630385611206294,0.42375,1.6054362516943366,0.4294684362784028,46,0.6030023097991943
EEGNet,OpenBMI_MI,4,0,COMPLETE,92f2de1b95d785fd5f801b05625a2b8a9b475cfc3831262a63cf406d5b896462,7e0fc10f2744a762d23a150a96ad7eded63bdbe97189126dccdac1d7d91368f7,d93a98ab5397644b26c763b9dac3e0a94b10bf5b8a7cee60d6dd04f12d133758,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.895398236811161,0.47448346205055714,0.25,0.1733020842075348,0.25,temporal_bn,1.9489613361656666,0.648423001235351,0.5474678313918412,0.34,0.032494255229830744,0.3275,1.6239543019980192,-0.012497909367084503,53,0.0008677318692207336
EEGNet,OpenBMI_MI,4,0,COMPLETE,92f2de1b95d785fd5f801b05625a2b8a9b475cfc3831262a63cf406d5b896462,7e0fc10f2744a762d23a150a96ad7eded63bdbe97189126dccdac1d7d91368f7,d93a98ab5397644b26c763b9dac3e0a94b10bf5b8a7cee60d6dd04f12d133758,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.8055590018630028,0.20795913226902485,0.625,0.8962360322475433,0.25,spatial_elu_pool1,1.0345656014978886,0.49225246799644085,0.39466151541564615,0.4225,0.27618715714663267,0.3625,1.013231745371013,0.48318252705037595,7,2.025603860616684
EEGNet,OpenBMI_MI,4,0,COMPLETE,92f2de1b95d785fd5f801b05625a2b8a9b475cfc3831262a63cf406d5b896462,7e0fc10f2744a762d23a150a96ad7eded63bdbe97189126dccdac1d7d91368f7,d93a98ab5397644b26c763b9dac3e0a94b10bf5b8a7cee60d6dd04f12d133758,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.9410776719450951,0.24455586494877934,0.625,0.8999451547861099,0.625,spatial_elu_pool1,1.6659049019217491,0.4738082012766972,0.3791773940669373,0.455,0.5390326595306396,0.36,1.172125031836331,1.1722890382260085,9,1.9181221276521683
EEGNet,OpenBMI_MI,4,0,COMPLETE,92f2de1b95d785fd5f801b05625a2b8a9b475cfc3831262a63cf406d5b896462,7e0fc10f2744a762d23a150a96ad7eded63bdbe97189126dccdac1d7d91368f7,d93a98ab5397644b26c763b9dac3e0a94b10bf5b8a7cee60d6dd04f12d133758,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.7184117920696735,0.25439324881881475,0.375,1.4080661535263062,0.375,spatial_elu_pool1,1.5640931278467178,0.40020707983057946,0.34565745735540987,0.335,0.7888025658391417,0.335,1.0132023796066643,1.675431158915162,20,2.8777231872081757
EEGNet,OpenBMI_MI,4,0,COMPLETE,92f2de1b95d785fd5f801b05625a2b8a9b475cfc3831262a63cf406d5b896462,7e0fc10f2744a762d23a150a96ad7eded63bdbe97189126dccdac1d7d91368f7,d93a98ab5397644b26c763b9dac3e0a94b10bf5b8a7cee60d6dd04f12d133758,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.7171924859285355,0.1921819681301713,0.625,1.0063641518354416,0.375,spatial_elu_pool1,1.3227909058332443,0.4096676782565191,0.35436068889684974,0.55625,0.6533326460234821,0.43375,0.972256904905662,1.2343748606927694,21,1.4970297366380692
EEGNet,OpenBMI_MI,4,0,COMPLETE,92f2de1b95d785fd5f801b05625a2b8a9b475cfc3831262a63cf406d5b896462,7e0fc10f2744a762d23a150a96ad7eded63bdbe97189126dccdac1d7d91368f7,d93a98ab5397644b26c763b9dac3e0a94b10bf5b8a7cee60d6dd04f12d133758,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.5003862380981445,0.1524406662210822,0.375,0.38322586566209793,0.375,spatial_elu_pool1,0.6153944935649633,0.28212772637838496,0.2692645729146898,0.555,0.15145633926615118,0.32,0.6975394450873137,0.28733802266418934,41,0.4432683400809765
EEGNet,OpenBMI_MI,4,0,COMPLETE,92f2de1b95d785fd5f801b05625a2b8a9b475cfc3831262a63cf406d5b896462,7e0fc10f2744a762d23a150a96ad7eded63bdbe97189126dccdac1d7d91368f7,d93a98ab5397644b26c763b9dac3e0a94b10bf5b8a7cee60d6dd04f12d133758,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.6376224122941494,0.19376677181571722,0.375,1.198757041245699,0.375,spatial_elu_pool1,1.171642554923892,0.41144498307257893,0.38172932744957505,0.4225,0.958576287906617,0.4225,1.158266537967138,1.80050156224519,44,2.004666328430176
EEGNet,OpenBMI_MI,4,0,COMPLETE,92f2de1b95d785fd5f801b05625a2b8a9b475cfc3831262a63cf406d5b896462,7e0fc10f2744a762d23a150a96ad7eded63bdbe97189126dccdac1d7d91368f7,d93a98ab5397644b26c763b9dac3e0a94b10bf5b8a7cee60d6dd04f12d133758,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.5143442265689373,0.14250401547178626,0.5,0.02723550796508789,0.375,spatial_elu_pool1,0.9360864274203777,0.32783527847379446,0.30422559834551066,0.67,0.23010680717416107,0.3325,0.7925164181226865,0.5658050930686295,46,0.23195192217826843
EEGNet,OpenBMI_MI,4,0,COMPLETE,92f2de1b95d785fd5f801b05625a2b8a9b475cfc3831262a63cf406d5b896462,7e0fc10f2744a762d23a150a96ad7eded63bdbe97189126dccdac1d7d91368f7,d93a98ab5397644b26c763b9dac3e0a94b10bf5b8a7cee60d6dd04f12d133758,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.8436282090842724,0.24639481771737337,0.75,0.7715231254696846,0.375,spatial_elu_pool1,1.4116618484258652,0.46327260479331017,0.39196927305776624,0.61875,0.7329425687715411,0.40875,1.1416481393948197,1.5005073942244054,53,1.9194457679986954
EEGNet,OpenBMI_MI,4,0,COMPLETE,92f2de1b95d785fd5f801b05625a2b8a9b475cfc3831262a63cf406d5b896462,7e0fc10f2744a762d23a150a96ad7eded63bdbe97189126dccdac1d7d91368f7,d93a98ab5397644b26c763b9dac3e0a94b10bf5b8a7cee60d6dd04f12d133758,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,1.0953900292515755,0.2792437057942152,0.625,1.167968861758709,0.375,depth_point_elu_pool2,1.0630248915404081,0.5029491650126875,0.4944820565357804,0.30125,0.419563034363091,0.34875,0.9422965577058494,0.8561107057705521,7,2.0805841144174337
EEGNet,OpenBMI_MI,4,0,COMPLETE,92f2de1b95d785fd5f801b05625a2b8a9b475cfc3831262a63cf406d5b896462,7e0fc10f2744a762d23a150a96ad7eded63bdbe97189126dccdac1d7d91368f7,d93a98ab5397644b26c763b9dac3e0a94b10bf5b8a7cee60d6dd04f12d133758,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.9172448366880417,0.1877653021365404,0.25,-0.03666416555643082,0.375,depth_point_elu_pool2,0.8001686446368694,0.4876200451562181,0.5129694266337901,0.44625,0.45246926886960864,0.35375,0.899292681356892,1.0179594092071056,9,-0.19178184121847153
EEGNet,OpenBMI_MI,4,0,COMPLETE,92f2de1b95d785fd5f801b05625a2b8a9b475cfc3831262a63cf406d5b896462,7e0fc10f2744a762d23a150a96ad7eded63bdbe97189126dccdac1d7d91368f7,d93a98ab5397644b26c763b9dac3e0a94b10bf5b8a7cee60d6dd04f12d133758,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.900764673948288,0.245070893317461,0.5,1.1920732036232948,0.625,depth_point_elu_pool2,1.5535162836313248,0.5123291102563963,0.5072080537676811,0.3825,0.8294047481939196,0.34,1.088819226641208,1.5709404063317924,20,2.200980469584465
EEGNet,OpenBMI_MI,4,0,COMPLETE,92f2de1b95d785fd5f801b05625a2b8a9b475cfc3831262a63cf406d5b896462,7e0fc10f2744a762d23a150a96ad7eded63bdbe97189126dccdac1d7d91368f7,d93a98ab5397644b26c763b9dac3e0a94b10bf5b8a7cee60d6dd04f12d133758,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,1.0477404370903969,0.2915093880146742,0.625,1.4968235343694687,0.25,depth_point_elu_pool2,1.8013163059949875,0.5373786549130455,0.4905277563072741,0.4275,0.6697766293864698,0.15,0.9586126950755716,1.4122821129113436,21,3.2275985777378082
EEGNet,OpenBMI_MI,4,0,COMPLETE,92f2de1b95d785fd5f801b05625a2b8a9b475cfc3831262a63cf406d5b896462,7e0fc10f2744a762d23a150a96ad7eded63bdbe97189126dccdac1d7d91368f7,d93a98ab5397644b26c763b9dac3e0a94b10bf5b8a7cee60d6dd04f12d133758,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.9254398122429848,0.20466424711048603,0.375,0.22881853953003883,0.5,depth_point_elu_pool2,1.0520289242267609,0.4952111155446619,0.5264257692918182,0.435,0.6778250246867538,0.48,1.0369054465554655,1.394185508172959,41,0.30901239812374115
EEGNet,OpenBMI_MI,4,0,COMPLETE,92f2de1b95d785fd5f801b05625a2b8a9b475cfc3831262a63cf406d5b896462,7e0fc10f2744a762d23a150a96ad7eded63bdbe97189126dccdac1d7d91368f7,d93a98ab5397644b26c763b9dac3e0a94b10bf5b8a7cee60d6dd04f12d133758,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.8911638930439949,0.19853052496910095,0.375,0.7505538836121559,0.375,depth_point_elu_pool2,1.1188547164201736,0.47871157352346927,0.5282474742084742,0.53,0.46082902332767844,0.4,0.885858071804978,0.8561894535087049,44,0.9096430912613869
EEGNet,OpenBMI_MI,4,0,COMPLETE,92f2de1b95d785fd5f801b05625a2b8a9b475cfc3831262a63cf406d5b896462,7e0fc10f2744a762d23a150a96ad7eded63bdbe97189126dccdac1d7d91368f7,d93a98ab5397644b26c763b9dac3e0a94b10bf5b8a7cee60d6dd04f12d133758,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.9397372752428055,0.2309116292744875,0.75,0.6136451587080956,0.625,depth_point_elu_pool2,1.2647027522325516,0.49944070536643265,0.48719760350883007,0.40125,0.3543521800078452,0.38875,0.966765801217407,0.8559101689606905,46,1.2679368406534195
EEGNet,OpenBMI_MI,4,0,COMPLETE,92f2de1b95d785fd5f801b05625a2b8a9b475cfc3831262a63cf406d5b896462,7e0fc10f2744a762d23a150a96ad7eded63bdbe97189126dccdac1d7d91368f7,d93a98ab5397644b26c763b9dac3e0a94b10bf5b8a7cee60d6dd04f12d133758,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.8320369981229305,0.2303600311279297,0.375,0.6883024722337723,0.25,depth_point_elu_pool2,1.1423458494246006,0.5443435428664088,0.5302117094770074,0.31625,0.5307295190170407,0.35375,1.065607461789623,1.0481591974757611,53,1.3388754427433014
EEGNet,OpenBMI_MI,4,0,COMPLETE,92f2de1b95d785fd5f801b05625a2b8a9b475cfc3831262a63cf406d5b896462,7e0fc10f2744a762d23a150a96ad7eded63bdbe97189126dccdac1d7d91368f7,d93a98ab5397644b26c763b9dac3e0a94b10bf5b8a7cee60d6dd04f12d133758,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,1.2898534908890724,0.2341737300157547,0.375,0.2392519824206829,0.0,embedding_64d,0.6287249941378832,0.5907727681286633,0.6116034487634897,0.35375,-0.1010094437841326,0.02625,0.29975224236026404,-0.013289459496736527,7,0.6823987066745758
EEGNet,OpenBMI_MI,4,0,COMPLETE,92f2de1b95d785fd5f801b05625a2b8a9b475cfc3831262a63cf406d5b896462,7e0fc10f2744a762d23a150a96ad7eded63bdbe97189126dccdac1d7d91368f7,d93a98ab5397644b26c763b9dac3e0a94b10bf5b8a7cee60d6dd04f12d133758,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,1.0926779583096504,0.2358613107353449,0.625,-0.10284298658370972,0.25,embedding_64d,0.6210455037653446,0.5131643380690366,0.5723206096049398,0.4325,0.016778340116143226,0.065,0.23598978101741522,0.13380826640874147,9,0.25212111324071884
EEGNet,OpenBMI_MI,4,0,COMPLETE,92f2de1b95d785fd5f801b05625a2b8a9b475cfc3831262a63cf406d5b896462,7e0fc10f2744a762d23a150a96ad7eded63bdbe97189126dccdac1d7d91368f7,d93a98ab5397644b26c763b9dac3e0a94b10bf5b8a7cee60d6dd04f12d133758,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,1.028294712305069,0.20777224842458963,0.375,0.3798309452831745,0.375,embedding_64d,0.7776061594486237,0.5105501132644713,0.616126197045669,0.09625,0.051283441577106716,0.09625,0.29101669624447823,0.3235889257583767,20,1.2329214084893465
EEGNet,OpenBMI_MI,4,0,COMPLETE,92f2de1b95d785fd5f801b05625a2b8a9b475cfc3831262a63cf406d5b896462,7e0fc10f2744a762d23a150a96ad7eded63bdbe97189126dccdac1d7d91368f7,d93a98ab5397644b26c763b9dac3e0a94b10bf5b8a7cee60d6dd04f12d133758,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,1.0151396468281746,0.18822864163666964,0.25,0.0596809908747673,0.125,embedding_64d,0.6408827491104603,0.49523126494837927,0.6642950261756778,0.12625,-0.05720717456191778,0.00125,0.24711015328764915,0.052222529351711275,21,0.31491805613040924
EEGNet,OpenBMI_MI,4,0,COMPLETE,92f2de1b95d785fd5f801b05625a2b8a9b475cfc3831262a63cf406d5b896462,7e0fc10f2744a762d23a150a96ad7eded63bdbe97189126dccdac1d7d91368f7,d93a98ab5397644b26c763b9dac3e0a94b10bf5b8a7cee60d6dd04f12d133758,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.9763556122779846,0.19112801644951105,0.5,0.3839811533689499,0.125,embedding_64d,0.5892912335693836,0.4959899058099836,0.5502869288809598,0.44875,0.08229702617973089,0.11625,0.2557175026088953,0.25467732292599976,41,0.9655778557062149
EEGNet,OpenBMI_MI,4,0,COMPLETE,92f2de1b95d785fd5f801b05625a2b8a9b475cfc3831262a63cf406d5b896462,7e0fc10f2744a762d23a150a96ad7eded63bdbe97189126dccdac1d7d91368f7,d93a98ab5397644b26c763b9dac3e0a94b10bf5b8a7cee60d6dd04f12d133758,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,1.1438192874193192,0.2021782649680972,0.5,0.3271340113133192,0.25,embedding_64d,0.47496937215328217,0.5173419084353372,0.5951391848921775,0.29,-0.03383706052787602,0.085,0.24165129386354237,0.019668583944439887,44,0.8466762192547321
EEGNet,OpenBMI_MI,4,0,COMPLETE,92f2de1b95d785fd5f801b05625a2b8a9b475cfc3831262a63cf406d5b896462,7e0fc10f2744a762d23a150a96ad7eded63bdbe97189126dccdac1d7d91368f7,d93a98ab5397644b26c763b9dac3e0a94b10bf5b8a7cee60d6dd04f12d133758,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,1.0559762082993984,0.18632614705711603,0.25,0.3989378307014704,0.125,embedding_64d,0.45340254716575146,0.4889844968635589,0.6031131619401277,0.175,0.12088488874956965,0.0975,0.24289157736115158,0.18986101921647788,46,0.6541758663952351
EEGNet,OpenBMI_MI,4,0,COMPLETE,92f2de1b95d785fd5f801b05625a2b8a9b475cfc3831262a63cf406d5b896462,7e0fc10f2744a762d23a150a96ad7eded63bdbe97189126dccdac1d7d91368f7,d93a98ab5397644b26c763b9dac3e0a94b10bf5b8a7cee60d6dd04f12d133758,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,1.111445963382721,0.2156486175954342,0.125,0.23489387333393097,0.25,embedding_64d,0.6197184808552265,0.5214144139550626,0.6698532801587135,0.10375,0.029656961113214492,0.12875,0.2592469081515446,0.122592039629817,53,0.6989515945315361
EEGNet,OpenBMI_SSVEP,0,0,COMPLETE,861b3f566bfc00ddb1036072b3d82948ba562540f8d1b67718262b52ab8bbe16,c955c696f5600b9f5399d12078abd373b844b6a85bfb7087b6c8981f481c85fb,5c7eae649945a3a2ce0999ac8984c519b0077299acded6abf3574051c570d0dc,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.7454446163028479,0.5522237440260748,0.25,3.3596828219791255,0.3958333333333333,temporal_bn,3.1329625709137567,0.47691621273367985,0.49328025976816825,0.16499999999999995,2.211372825902266,0.22854166666666667,2.255756453517824,4.2909955470512315,3,6.42439950009187
EEGNet,OpenBMI_SSVEP,0,0,COMPLETE,861b3f566bfc00ddb1036072b3d82948ba562540f8d1b67718262b52ab8bbe16,c955c696f5600b9f5399d12078abd373b844b6a85bfb7087b6c8981f481c85fb,5c7eae649945a3a2ce0999ac8984c519b0077299acded6abf3574051c570d0dc,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.8314235744376978,0.541209955389301,0.3541666666666667,3.2487789957473674,0.4375,temporal_bn,3.1535848639905453,0.545852637021453,0.5324868158809841,0.19604166666666664,1.9849561364312347,0.28729166666666667,2.3116295340439925,4.419493595957756,5,6.907713343699773
EEGNet,OpenBMI_SSVEP,0,0,COMPLETE,861b3f566bfc00ddb1036072b3d82948ba562540f8d1b67718262b52ab8bbe16,c955c696f5600b9f5399d12078abd373b844b6a85bfb7087b6c8981f481c85fb,5c7eae649945a3a2ce0999ac8984c519b0077299acded6abf3574051c570d0dc,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,1.0305157533536355,0.6112822576736411,0.4791666666666667,4.332934147367875,0.7291666666666666,temporal_bn,4.552908809234698,0.6567309652090383,0.6128806314462174,0.2829166666666667,2.6530310947416966,0.4664583333333333,3.2204320247424767,6.662255698976418,6,10.364973733822504
