model,fold,seed,checkpoint_sha256,selected_epoch,normalizer_sha256,subject,session,session_id,BA,Macro_F1,accuracy,trials
SIRE-EEG,2,0,b383ab59a9b846d6c1415b80c613d226ed80ea27da19da659db64efa05ae1b10,43,2376a87a0522f7df70e2c258b5afb82bdecd5659564da134d091eca4a9ebb131,sub-049,S1,1,0.7125,0.7020242914979757,0.7125,160
SIRE-EEG,2,0,b383ab59a9b846d6c1415b80c613d226ed80ea27da19da659db64efa05ae1b10,43,2376a87a0522f7df70e2c258b5afb82bdecd5659564da134d091eca4a9ebb131,sub-001,S1,1,0.9312499999999999,0.9311181558451724,0.93125,160
SIRE-EEG,2,0,b383ab59a9b846d6c1415b80c613d226ed80ea27da19da659db64efa05ae1b10,43,2376a87a0522f7df70e2c258b5afb82bdecd5659564da134d091eca4a9ebb131,sub-007,S1,1,0.8875,0.8874824191279886,0.8875,160
SIRE-EEG,2,0,b383ab59a9b846d6c1415b80c613d226ed80ea27da19da659db64efa05ae1b10,43,2376a87a0522f7df70e2c258b5afb82bdecd5659564da134d091eca4a9ebb131,sub-066,S1,1,0.89375,0.89354624085163,0.89375,160
SIRE-EEG,2,0,b383ab59a9b846d6c1415b80c613d226ed80ea27da19da659db64efa05ae1b10,43,2376a87a0522f7df70e2c258b5afb82bdecd5659564da134d091eca4a9ebb131,sub-047,S1,1,0.9625,0.9625,0.9625,160
SIRE-EEG,2,0,b383ab59a9b846d6c1415b80c613d226ed80ea27da19da659db64efa05ae1b10,43,2376a87a0522f7df70e2c258b5afb82bdecd5659564da134d091eca4a9ebb131,sub-037,S2,2,0.854775828460039,0.8460066953610712,0.8478260869565217,46
SIRE-EEG,2,0,b383ab59a9b846d6c1415b80c613d226ed80ea27da19da659db64efa05ae1b10,43,2376a87a0522f7df70e2c258b5afb82bdecd5659564da134d091eca4a9ebb131,sub-067,S2,2,0.8958773784355181,0.8960573476702509,0.896551724137931,87
SIRE-EEG,2,0,b383ab59a9b846d6c1415b80c613d226ed80ea27da19da659db64efa05ae1b10,43,2376a87a0522f7df70e2c258b5afb82bdecd5659564da134d091eca4a9ebb131,sub-018,S2,2,0.9543123543123544,0.9541958041958043,0.9541984732824428,131
SIRE-EEG,2,0,b383ab59a9b846d6c1415b80c613d226ed80ea27da19da659db64efa05ae1b10,43,2376a87a0522f7df70e2c258b5afb82bdecd5659564da134d091eca4a9ebb131,sub-070,S2,2,0.856060606060606,0.8573303113443875,0.8586956521739131,92
SIRE-EEG,2,0,b383ab59a9b846d6c1415b80c613d226ed80ea27da19da659db64efa05ae1b10,43,2376a87a0522f7df70e2c258b5afb82bdecd5659564da134d091eca4a9ebb131,sub-029,S2,2,0.924342105263158,0.9183285849952516,0.9186046511627907,86
SIRE-EEG,2,0,b383ab59a9b846d6c1415b80c613d226ed80ea27da19da659db64efa05ae1b10,43,2376a87a0522f7df70e2c258b5afb82bdecd5659564da134d091eca4a9ebb131,sub-046,S2,2,0.9285714285714286,0.9285309132161089,0.9285714285714286,42
SIRE-EEG,2,0,b383ab59a9b846d6c1415b80c613d226ed80ea27da19da659db64efa05ae1b10,43,2376a87a0522f7df70e2c258b5afb82bdecd5659564da134d091eca4a9ebb131,sub-019,S2,2,0.90625,0.9062197873026103,0.9072164948453608,97
SIRE-EEG,2,0,b383ab59a9b846d6c1415b80c613d226ed80ea27da19da659db64efa05ae1b10,43,2376a87a0522f7df70e2c258b5afb82bdecd5659564da134d091eca4a9ebb131,sub-090,S2,2,0.90935192780968,0.9087557603686636,0.9090909090909091,99
SIRE-EEG,2,0,b383ab59a9b846d6c1415b80c613d226ed80ea27da19da659db64efa05ae1b10,43,2376a87a0522f7df70e2c258b5afb82bdecd5659564da134d091eca4a9ebb131,sub-004,S2,2,0.9371279761904762,0.9370039682539683,0.937007874015748,127
SIRE-EEG,2,0,b383ab59a9b846d6c1415b80c613d226ed80ea27da19da659db64efa05ae1b10,43,2376a87a0522f7df70e2c258b5afb82bdecd5659564da134d091eca4a9ebb131,sub-002,S2,2,0.95,0.9499687304565353,0.95,80
SIRE-EEG,2,0,b383ab59a9b846d6c1415b80c613d226ed80ea27da19da659db64efa05ae1b10,43,2376a87a0522f7df70e2c258b5afb82bdecd5659564da134d091eca4a9ebb131,sub-052,S2,2,0.8898809523809523,0.8886689757545769,0.8888888888888888,45
SIRE-EEG,2,0,b383ab59a9b846d6c1415b80c613d226ed80ea27da19da659db64efa05ae1b10,43,2376a87a0522f7df70e2c258b5afb82bdecd5659564da134d091eca4a9ebb131,sub-025,S2,2,0.9592245989304813,0.9607580077142378,0.9615384615384616,78
SIRE-EEG,2,0,b383ab59a9b846d6c1415b80c613d226ed80ea27da19da659db64efa05ae1b10,43,2376a87a0522f7df70e2c258b5afb82bdecd5659564da134d091eca4a9ebb131,sub-064,S2,2,0.8928571428571428,0.8882758620689655,0.8888888888888888,54
SIRE-EEG,2,0,b383ab59a9b846d6c1415b80c613d226ed80ea27da19da659db64efa05ae1b10,43,2376a87a0522f7df70e2c258b5afb82bdecd5659564da134d091eca4a9ebb131,sub-022,S2,2,0.9090909090909091,0.9090909090909091,0.9090909090909091,66
SIRE-EEG,2,0,b383ab59a9b846d6c1415b80c613d226ed80ea27da19da659db64efa05ae1b10,43,2376a87a0522f7df70e2c258b5afb82bdecd5659564da134d091eca4a9ebb131,sub-049,S2,2,0.9256410256410257,0.9273302758219752,0.928,125
SIRE-EEG,2,0,b383ab59a9b846d6c1415b80c613d226ed80ea27da19da659db64efa05ae1b10,43,2376a87a0522f7df70e2c258b5afb82bdecd5659564da134d091eca4a9ebb131,sub-001,S2,2,0.9329988851727982,0.9328021396333649,0.9328358208955224,134
SIRE-EEG,2,0,b383ab59a9b846d6c1415b80c613d226ed80ea27da19da659db64efa05ae1b10,43,2376a87a0522f7df70e2c258b5afb82bdecd5659564da134d091eca4a9ebb131,sub-007,S2,2,0.9772948033025741,0.9765411893071467,0.9767441860465116,129
SIRE-EEG,2,0,b383ab59a9b846d6c1415b80c613d226ed80ea27da19da659db64efa05ae1b10,43,2376a87a0522f7df70e2c258b5afb82bdecd5659564da134d091eca4a9ebb131,sub-066,S2,2,0.9166666666666667,0.9275184275184275,0.9322033898305084,59
SIRE-EEG,2,0,b383ab59a9b846d6c1415b80c613d226ed80ea27da19da659db64efa05ae1b10,43,2376a87a0522f7df70e2c258b5afb82bdecd5659564da134d091eca4a9ebb131,sub-047,S2,2,0.9487012987012987,0.9487012987012987,0.9493670886075949,79
EEGNet,3,0,24b466cbebeee4e5276a4377704f505a41c1a0d1a323bffdc4dc73b6871727df,39,057fced0e08c513a64a976c72abea0b5795f70947313ef7c132fd02ab90e4fc1,sub-023,S1,1,0.96875,0.9687194525904204,0.96875,160
EEGNet,3,0,24b466cbebeee4e5276a4377704f505a41c1a0d1a323bffdc4dc73b6871727df,39,057fced0e08c513a64a976c72abea0b5795f70947313ef7c132fd02ab90e4fc1,sub-027,S1,1,0.975,0.975,0.975,160
EEGNet,3,0,24b466cbebeee4e5276a4377704f505a41c1a0d1a323bffdc4dc73b6871727df,39,057fced0e08c513a64a976c72abea0b5795f70947313ef7c132fd02ab90e4fc1,sub-053,S1,1,1.0,1.0,1.0,160
EEGNet,3,0,24b466cbebeee4e5276a4377704f505a41c1a0d1a323bffdc4dc73b6871727df,39,057fced0e08c513a64a976c72abea0b5795f70947313ef7c132fd02ab90e4fc1,sub-039,S1,1,0.99375,0.9937497558498378,0.99375,160
EEGNet,3,0,24b466cbebeee4e5276a4377704f505a41c1a0d1a323bffdc4dc73b6871727df,39,057fced0e08c513a64a976c72abea0b5795f70947313ef7c132fd02ab90e4fc1,sub-095,S1,1,0.7625,0.7621655452980755,0.7625,160
EEGNet,3,0,24b466cbebeee4e5276a4377704f505a41c1a0d1a323bffdc4dc73b6871727df,39,057fced0e08c513a64a976c72abea0b5795f70947313ef7c132fd02ab90e4fc1,sub-051,S1,1,0.975,0.9749843652282677,0.975,160
EEGNet,3,0,24b466cbebeee4e5276a4377704f505a41c1a0d1a323bffdc4dc73b6871727df,39,057fced0e08c513a64a976c72abea0b5795f70947313ef7c132fd02ab90e4fc1,sub-074,S1,1,0.95,0.95,0.95,160
EEGNet,3,0,24b466cbebeee4e5276a4377704f505a41c1a0d1a323bffdc4dc73b6871727df,39,057fced0e08c513a64a976c72abea0b5795f70947313ef7c132fd02ab90e4fc1,sub-089,S1,1,0.85625,0.8532168641059391,0.85625,160
EEGNet,3,0,24b466cbebeee4e5276a4377704f505a41c1a0d1a323bffdc4dc73b6871727df,39,057fced0e08c513a64a976c72abea0b5795f70947313ef7c132fd02ab90e4fc1,sub-092,S1,1,0.93125,0.9310317802421725,0.93125,160
EEGNet,3,0,24b466cbebeee4e5276a4377704f505a41c1a0d1a323bffdc4dc73b6871727df,39,057fced0e08c513a64a976c72abea0b5795f70947313ef7c132fd02ab90e4fc1,sub-042,S1,1,0.9878048780487805,0.9876543209876543,0.9876543209876543,162
EEGNet,3,0,24b466cbebeee4e5276a4377704f505a41c1a0d1a323bffdc4dc73b6871727df,39,057fced0e08c513a64a976c72abea0b5795f70947313ef7c132fd02ab90e4fc1,sub-063,S1,1,0.98125,0.9812492675495137,0.98125,160
EEGNet,3,0,24b466cbebeee4e5276a4377704f505a41c1a0d1a323bffdc4dc73b6871727df,39,057fced0e08c513a64a976c72abea0b5795f70947313ef7c132fd02ab90e4fc1,sub-013,S1,1,0.9496212121212122,0.9494366063819715,0.949438202247191,178
EEGNet,3,0,24b466cbebeee4e5276a4377704f505a41c1a0d1a323bffdc4dc73b6871727df,39,057fced0e08c513a64a976c72abea0b5795f70947313ef7c132fd02ab90e4fc1,sub-033,S1,1,0.9750000000000001,0.974996093139553,0.975,160
EEGNet,3,0,24b466cbebeee4e5276a4377704f505a41c1a0d1a323bffdc4dc73b6871727df,39,057fced0e08c513a64a976c72abea0b5795f70947313ef7c132fd02ab90e4fc1,sub-093,S1,1,0.99375,0.9937497558498378,0.99375,160
EEGNet,3,0,24b466cbebeee4e5276a4377704f505a41c1a0d1a323bffdc4dc73b6871727df,39,057fced0e08c513a64a976c72abea0b5795f70947313ef7c132fd02ab90e4fc1,sub-048,S1,1,0.9624999999999999,0.9624941397093296,0.9625,160
EEGNet,3,0,24b466cbebeee4e5276a4377704f505a41c1a0d1a323bffdc4dc73b6871727df,39,057fced0e08c513a64a976c72abea0b5795f70947313ef7c132fd02ab90e4fc1,sub-060,S1,1,0.925,0.9249882794186592,0.925,160
EEGNet,3,0,24b466cbebeee4e5276a4377704f505a41c1a0d1a323bffdc4dc73b6871727df,39,057fced0e08c513a64a976c72abea0b5795f70947313ef7c132fd02ab90e4fc1,sub-015,S1,1,0.89375,0.8932454177950468,0.89375,160
EEGNet,3,0,24b466cbebeee4e5276a4377704f505a41c1a0d1a323bffdc4dc73b6871727df,39,057fced0e08c513a64a976c72abea0b5795f70947313ef7c132fd02ab90e4fc1,sub-075,S1,1,1.0,1.0,1.0,160
EEGNet,3,0,24b466cbebeee4e5276a4377704f505a41c1a0d1a323bffdc4dc73b6871727df,39,057fced0e08c513a64a976c72abea0b5795f70947313ef7c132fd02ab90e4fc1,sub-023,S2,2,0.8888888888888888,0.9125,0.9285714285714286,28
EEGNet,3,0,24b466cbebeee4e5276a4377704f505a41c1a0d1a323bffdc4dc73b6871727df,39,057fced0e08c513a64a976c72abea0b5795f70947313ef7c132fd02ab90e4fc1,sub-027,S2,2,0.9404761904761905,0.9402645427392974,0.9404761904761905,84
EEGNet,3,0,24b466cbebeee4e5276a4377704f505a41c1a0d1a323bffdc4dc73b6871727df,39,057fced0e08c513a64a976c72abea0b5795f70947313ef7c132fd02ab90e4fc1,sub-053,S2,2,0.8723867595818815,0.8543074324324325,0.855072463768116,69
EEGNet,3,0,24b466cbebeee4e5276a4377704f505a41c1a0d1a323bffdc4dc73b6871727df,39,057fced0e08c513a64a976c72abea0b5795f70947313ef7c132fd02ab90e4fc1,sub-039,S2,2,0.9641025641025641,0.9641025641025641,0.9642857142857143,56
EEGNet,3,0,24b466cbebeee4e5276a4377704f505a41c1a0d1a323bffdc4dc73b6871727df,39,057fced0e08c513a64a976c72abea0b5795f70947313ef7c132fd02ab90e4fc1,sub-095,S2,2,0.9334459459459459,0.9346682504666554,0.935064935064935,77
EEGNet,3,0,24b466cbebeee4e5276a4377704f505a41c1a0d1a323bffdc4dc73b6871727df,39,057fced0e08c513a64a976c72abea0b5795f70947313ef7c132fd02ab90e4fc1,sub-051,S2,2,0.898905529953917,0.8981880931837791,0.8983050847457628,118
EEGNet,3,0,24b466cbebeee4e5276a4377704f505a41c1a0d1a323bffdc4dc73b6871727df,39,057fced0e08c513a64a976c72abea0b5795f70947313ef7c132fd02ab90e4fc1,sub-074,S2,2,0.9547297297297297,0.9544974884977417,0.9545454545454546,154
EEGNet,3,0,24b466cbebeee4e5276a4377704f505a41c1a0d1a323bffdc4dc73b6871727df,39,057fced0e08c513a64a976c72abea0b5795f70947313ef7c132fd02ab90e4fc1,sub-089,S2,2,0.8453947368421053,0.8457481872116018,0.8461538461538461,78
EEGNet,3,0,24b466cbebeee4e5276a4377704f505a41c1a0d1a323bffdc4dc73b6871727df,39,057fced0e08c513a64a976c72abea0b5795f70947313ef7c132fd02ab90e4fc1,sub-092,S2,2,0.9534883720930232,0.948582729070534,0.9487179487179487,78
EEGNet,3,0,24b466cbebeee4e5276a4377704f505a41c1a0d1a323bffdc4dc73b6871727df,39,057fced0e08c513a64a976c72abea0b5795f70947313ef7c132fd02ab90e4fc1,sub-042,S2,2,0.8780487804878049,0.8779761904761905,0.8780487804878049,82
EEGNet,3,0,24b466cbebeee4e5276a4377704f505a41c1a0d1a323bffdc4dc73b6871727df,39,057fced0e08c513a64a976c72abea0b5795f70947313ef7c132fd02ab90e4fc1,sub-063,S2,2,0.9590939824205544,0.9592679048682297,0.9593023255813954,172
EEGNet,3,0,24b466cbebeee4e5276a4377704f505a41c1a0d1a323bffdc4dc73b6871727df,39,057fced0e08c513a64a976c72abea0b5795f70947313ef7c132fd02ab90e4fc1,sub-013,S2,2,0.9532866199532866,0.9545663916921402,0.9548387096774194,155
EEGNet,3,0,24b466cbebeee4e5276a4377704f505a41c1a0d1a323bffdc4dc73b6871727df,39,057fced0e08c513a64a976c72abea0b5795f70947313ef7c132fd02ab90e4fc1,sub-033,S2,2,0.9893617021276595,0.9875814023928517,0.9878048780487805,82
EEGNet,3,0,24b466cbebeee4e5276a4377704f505a41c1a0d1a323bffdc4dc73b6871727df,39,057fced0e08c513a64a976c72abea0b5795f70947313ef7c132fd02ab90e4fc1,sub-093,S2,2,0.8836382113821137,0.8763420487558419,0.8764044943820225,89
EEGNet,3,0,24b466cbebeee4e5276a4377704f505a41c1a0d1a323bffdc4dc73b6871727df,39,057fced0e08c513a64a976c72abea0b5795f70947313ef7c132fd02ab90e4fc1,sub-048,S2,2,0.9,0.8844444444444444,0.8846153846153846,26
EEGNet,3,0,24b466cbebeee4e5276a4377704f505a41c1a0d1a323bffdc4dc73b6871727df,39,057fced0e08c513a64a976c72abea0b5795f70947313ef7c132fd02ab90e4fc1,sub-060,S2,2,0.8674074074074074,0.8653348131705513,0.8653846153846154,52
EEGNet,3,0,24b466cbebeee4e5276a4377704f505a41c1a0d1a323bffdc4dc73b6871727df,39,057fced0e08c513a64a976c72abea0b5795f70947313ef7c132fd02ab90e4fc1,sub-015,S2,2,0.9116645381013198,0.9107111221344293,0.9107142857142857,168
EEGNet,3,0,24b466cbebeee4e5276a4377704f505a41c1a0d1a323bffdc4dc73b6871727df,39,057fced0e08c513a64a976c72abea0b5795f70947313ef7c132fd02ab90e4fc1,sub-075,S2,2,1.0,1.0,1.0,40
SIRE-EEG,3,0,e35c02e62a52f3d09e62bd9f2e14c7c37d93096001bd32c47d4c6411869b2de2,60,057fced0e08c513a64a976c72abea0b5795f70947313ef7c132fd02ab90e4fc1,sub-023,S1,1,0.9750000000000001,0.974996093139553,0.975,160
SIRE-EEG,3,0,e35c02e62a52f3d09e62bd9f2e14c7c37d93096001bd32c47d4c6411869b2de2,60,057fced0e08c513a64a976c72abea0b5795f70947313ef7c132fd02ab90e4fc1,sub-027,S1,1,0.95625,0.9562482909488652,0.95625,160
SIRE-EEG,3,0,e35c02e62a52f3d09e62bd9f2e14c7c37d93096001bd32c47d4c6411869b2de2,60,057fced0e08c513a64a976c72abea0b5795f70947313ef7c132fd02ab90e4fc1,sub-053,S1,1,1.0,1.0,1.0,160
SIRE-EEG,3,0,e35c02e62a52f3d09e62bd9f2e14c7c37d93096001bd32c47d4c6411869b2de2,60,057fced0e08c513a64a976c72abea0b5795f70947313ef7c132fd02ab90e4fc1,sub-039,S1,1,0.98125,0.9812492675495137,0.98125,160
SIRE-EEG,3,0,e35c02e62a52f3d09e62bd9f2e14c7c37d93096001bd32c47d4c6411869b2de2,60,057fced0e08c513a64a976c72abea0b5795f70947313ef7c132fd02ab90e4fc1,sub-095,S1,1,0.75,0.75,0.75,160
SIRE-EEG,3,0,e35c02e62a52f3d09e62bd9f2e14c7c37d93096001bd32c47d4c6411869b2de2,60,057fced0e08c513a64a976c72abea0b5795f70947313ef7c132fd02ab90e4fc1,sub-051,S1,1,0.95625,0.9562482909488652,0.95625,160
SIRE-EEG,3,0,e35c02e62a52f3d09e62bd9f2e14c7c37d93096001bd32c47d4c6411869b2de2,60,057fced0e08c513a64a976c72abea0b5795f70947313ef7c132fd02ab90e4fc1,sub-074,S1,1,0.94375,0.943747802648541,0.94375,160
SIRE-EEG,3,0,e35c02e62a52f3d09e62bd9f2e14c7c37d93096001bd32c47d4c6411869b2de2,60,057fced0e08c513a64a976c72abea0b5795f70947313ef7c132fd02ab90e4fc1,sub-089,S1,1,0.84375,0.8398398398398399,0.84375,160
SIRE-EEG,3,0,e35c02e62a52f3d09e62bd9f2e14c7c37d93096001bd32c47d4c6411869b2de2,60,057fced0e08c513a64a976c72abea0b5795f70947313ef7c132fd02ab90e4fc1,sub-092,S1,1,0.94375,0.9436950146627565,0.94375,160
SIRE-EEG,3,0,e35c02e62a52f3d09e62bd9f2e14c7c37d93096001bd32c47d4c6411869b2de2,60,057fced0e08c513a64a976c72abea0b5795f70947313ef7c132fd02ab90e4fc1,sub-042,S1,1,0.9814024390243903,0.9814751286449399,0.9814814814814815,162
SIRE-EEG,3,0,e35c02e62a52f3d09e62bd9f2e14c7c37d93096001bd32c47d4c6411869b2de2,60,057fced0e08c513a64a976c72abea0b5795f70947313ef7c132fd02ab90e4fc1,sub-063,S1,1,0.99375,0.9937497558498378,0.99375,160
SIRE-EEG,3,0,e35c02e62a52f3d09e62bd9f2e14c7c37d93096001bd32c47d4c6411869b2de2,60,057fced0e08c513a64a976c72abea0b5795f70947313ef7c132fd02ab90e4fc1,sub-013,S1,1,0.9718434343434343,0.971902131018153,0.9719101123595506,178
SIRE-EEG,3,0,e35c02e62a52f3d09e62bd9f2e14c7c37d93096001bd32c47d4c6411869b2de2,60,057fced0e08c513a64a976c72abea0b5795f70947313ef7c132fd02ab90e4fc1,sub-033,S1,1,0.96875,0.9687390098081357,0.96875,160
SIRE-EEG,3,0,e35c02e62a52f3d09e62bd9f2e14c7c37d93096001bd32c47d4c6411869b2de2,60,057fced0e08c513a64a976c72abea0b5795f70947313ef7c132fd02ab90e4fc1,sub-093,S1,1,0.99375,0.9937497558498378,0.99375,160
SIRE-EEG,3,0,e35c02e62a52f3d09e62bd9f2e14c7c37d93096001bd32c47d4c6411869b2de2,60,057fced0e08c513a64a976c72abea0b5795f70947313ef7c132fd02ab90e4fc1,sub-048,S1,1,0.95625,0.95623461373139,0.95625,160
SIRE-EEG,3,0,e35c02e62a52f3d09e62bd9f2e14c7c37d93096001bd32c47d4c6411869b2de2,60,057fced0e08c513a64a976c72abea0b5795f70947313ef7c132fd02ab90e4fc1,sub-060,S1,1,0.94375,0.9436950146627565,0.94375,160
SIRE-EEG,3,0,e35c02e62a52f3d09e62bd9f2e14c7c37d93096001bd32c47d4c6411869b2de2,60,057fced0e08c513a64a976c72abea0b5795f70947313ef7c132fd02ab90e4fc1,sub-015,S1,1,0.8875,0.887341574088562,0.8875,160
SIRE-EEG,3,0,e35c02e62a52f3d09e62bd9f2e14c7c37d93096001bd32c47d4c6411869b2de2,60,057fced0e08c513a64a976c72abea0b5795f70947313ef7c132fd02ab90e4fc1,sub-075,S1,1,1.0,1.0,1.0,160
SIRE-EEG,3,0,e35c02e62a52f3d09e62bd9f2e14c7c37d93096001bd32c47d4c6411869b2de2,60,057fced0e08c513a64a976c72abea0b5795f70947313ef7c132fd02ab90e4fc1,sub-023,S2,2,0.9444444444444444,0.9577677224736048,0.9642857142857143,28
SIRE-EEG,3,0,e35c02e62a52f3d09e62bd9f2e14c7c37d93096001bd32c47d4c6411869b2de2,60,057fced0e08c513a64a976c72abea0b5795f70947313ef7c132fd02ab90e4fc1,sub-027,S2,2,0.9047619047619048,0.9047078842881452,0.9047619047619048,84
SIRE-EEG,3,0,e35c02e62a52f3d09e62bd9f2e14c7c37d93096001bd32c47d4c6411869b2de2,60,057fced0e08c513a64a976c72abea0b5795f70947313ef7c132fd02ab90e4fc1,sub-053,S2,2,0.8488675958188154,0.8384074941451991,0.8405797101449275,69
SIRE-EEG,3,0,e35c02e62a52f3d09e62bd9f2e14c7c37d93096001bd32c47d4c6411869b2de2,60,057fced0e08c513a64a976c72abea0b5795f70947313ef7c132fd02ab90e4fc1,sub-039,S2,2,0.9474358974358974,0.9462743843939878,0.9464285714285714,56
SIRE-EEG,3,0,e35c02e62a52f3d09e62bd9f2e14c7c37d93096001bd32c47d4c6411869b2de2,60,057fced0e08c513a64a976c72abea0b5795f70947313ef7c132fd02ab90e4fc1,sub-095,S2,2,0.9459459459459459,0.9476190476190476,0.948051948051948,77
SIRE-EEG,3,0,e35c02e62a52f3d09e62bd9f2e14c7c37d93096001bd32c47d4c6411869b2de2,60,057fced0e08c513a64a976c72abea0b5795f70947313ef7c132fd02ab90e4fc1,sub-051,S2,2,0.9032258064516129,0.8980414746543779,0.8983050847457628,118
SIRE-EEG,3,0,e35c02e62a52f3d09e62bd9f2e14c7c37d93096001bd32c47d4c6411869b2de2,60,057fced0e08c513a64a976c72abea0b5795f70947313ef7c132fd02ab90e4fc1,sub-074,S2,2,0.9432432432432433,0.9415559772296015,0.9415584415584416,154
SIRE-EEG,3,0,e35c02e62a52f3d09e62bd9f2e14c7c37d93096001bd32c47d4c6411869b2de2,60,057fced0e08c513a64a976c72abea0b5795f70947313ef7c132fd02ab90e4fc1,sub-089,S2,2,0.8835526315789474,0.8841392969136821,0.8846153846153846,78
SIRE-EEG,3,0,e35c02e62a52f3d09e62bd9f2e14c7c37d93096001bd32c47d4c6411869b2de2,60,057fced0e08c513a64a976c72abea0b5795f70947313ef7c132fd02ab90e4fc1,sub-092,S2,2,0.893687707641196,0.8957219251336899,0.8974358974358975,78
SIRE-EEG,3,0,e35c02e62a52f3d09e62bd9f2e14c7c37d93096001bd32c47d4c6411869b2de2,60,057fced0e08c513a64a976c72abea0b5795f70947313ef7c132fd02ab90e4fc1,sub-042,S2,2,0.9146341463414634,0.9146214487579949,0.9146341463414634,82
SIRE-EEG,3,0,e35c02e62a52f3d09e62bd9f2e14c7c37d93096001bd32c47d4c6411869b2de2,60,057fced0e08c513a64a976c72abea0b5795f70947313ef7c132fd02ab90e4fc1,sub-063,S2,2,0.9358350236646382,0.9359924219357895,0.936046511627907,172
SIRE-EEG,3,0,e35c02e62a52f3d09e62bd9f2e14c7c37d93096001bd32c47d4c6411869b2de2,60,057fced0e08c513a64a976c72abea0b5795f70947313ef7c132fd02ab90e4fc1,sub-013,S2,2,0.9494494494494494,0.9483677548301133,0.9483870967741935,155
SIRE-EEG,3,0,e35c02e62a52f3d09e62bd9f2e14c7c37d93096001bd32c47d4c6411869b2de2,60,057fced0e08c513a64a976c72abea0b5795f70947313ef7c132fd02ab90e4fc1,sub-033,S2,2,0.9537993920972645,0.9504830917874396,0.9512195121951219,82
SIRE-EEG,3,0,e35c02e62a52f3d09e62bd9f2e14c7c37d93096001bd32c47d4c6411869b2de2,60,057fced0e08c513a64a976c72abea0b5795f70947313ef7c132fd02ab90e4fc1,sub-093,S2,2,0.8696646341463414,0.8651515151515152,0.8651685393258427,89
SIRE-EEG,3,0,e35c02e62a52f3d09e62bd9f2e14c7c37d93096001bd32c47d4c6411869b2de2,60,057fced0e08c513a64a976c72abea0b5795f70947313ef7c132fd02ab90e4fc1,sub-048,S2,2,0.8878787878787879,0.8830584707646176,0.8846153846153846,26
SIRE-EEG,3,0,e35c02e62a52f3d09e62bd9f2e14c7c37d93096001bd32c47d4c6411869b2de2,60,057fced0e08c513a64a976c72abea0b5795f70947313ef7c132fd02ab90e4fc1,sub-060,S2,2,0.9259259259259259,0.922962962962963,0.9230769230769231,52
SIRE-EEG,3,0,e35c02e62a52f3d09e62bd9f2e14c7c37d93096001bd32c47d4c6411869b2de2,60,057fced0e08c513a64a976c72abea0b5795f70947313ef7c132fd02ab90e4fc1,sub-015,S2,2,0.8988931460195828,0.8987198127593177,0.8988095238095238,168
SIRE-EEG,3,0,e35c02e62a52f3d09e62bd9f2e14c7c37d93096001bd32c47d4c6411869b2de2,60,057fced0e08c513a64a976c72abea0b5795f70947313ef7c132fd02ab90e4fc1,sub-075,S2,2,1.0,1.0,1.0,40
EEGNet,4,0,d829c559984d089708c338bafc01d37fb601d298aa6e2ac91adfe16c0a6ac71f,59,c862cb3129a05fab0dc2030846e7b8241440fe4813586fe7cc44fc680b838ff8,sub-040,S1,1,0.7125,0.7102818453786806,0.7125,160
EEGNet,4,0,d829c559984d089708c338bafc01d37fb601d298aa6e2ac91adfe16c0a6ac71f,59,c862cb3129a05fab0dc2030846e7b8241440fe4813586fe7cc44fc680b838ff8,sub-085,S1,1,1.0,1.0,1.0,160
EEGNet,4,0,d829c559984d089708c338bafc01d37fb601d298aa6e2ac91adfe16c0a6ac71f,59,c862cb3129a05fab0dc2030846e7b8241440fe4813586fe7cc44fc680b838ff8,sub-032,S1,1,0.9625,0.9624765478424016,0.9625,160
EEGNet,4,0,d829c559984d089708c338bafc01d37fb601d298aa6e2ac91adfe16c0a6ac71f,59,c862cb3129a05fab0dc2030846e7b8241440fe4813586fe7cc44fc680b838ff8,sub-086,S1,1,0.91875,0.9187214255011528,0.91875,160
EEGNet,4,0,d829c559984d089708c338bafc01d37fb601d298aa6e2ac91adfe16c0a6ac71f,59,c862cb3129a05fab0dc2030846e7b8241440fe4813586fe7cc44fc680b838ff8,sub-050,S1,1,0.9750000000000001,0.974996093139553,0.975,160
EEGNet,4,0,d829c559984d089708c338bafc01d37fb601d298aa6e2ac91adfe16c0a6ac71f,59,c862cb3129a05fab0dc2030846e7b8241440fe4813586fe7cc44fc680b838ff8,sub-079,S1,1,0.9312499999999999,0.9312258215778985,0.93125,160
EEGNet,4,0,d829c559984d089708c338bafc01d37fb601d298aa6e2ac91adfe16c0a6ac71f,59,c862cb3129a05fab0dc2030846e7b8241440fe4813586fe7cc44fc680b838ff8,sub-078,S1,1,0.6812499999999999,0.6719070403280929,0.68125,160
EEGNet,4,0,d829c559984d089708c338bafc01d37fb601d298aa6e2ac91adfe16c0a6ac71f,59,c862cb3129a05fab0dc2030846e7b8241440fe4813586fe7cc44fc680b838ff8,sub-008,S1,1,0.78125,0.7738196211478654,0.78125,160
EEGNet,4,0,d829c559984d089708c338bafc01d37fb601d298aa6e2ac91adfe16c0a6ac71f,59,c862cb3129a05fab0dc2030846e7b8241440fe4813586fe7cc44fc680b838ff8,sub-065,S1,1,0.8375,0.8375,0.8375,160
