fold,seed,inner_fold,mode,config,mean_applied_shift_norm,mean_geometry_projection_error,max_geometry_projection_error,prediction_js_sensitivity,robust_ba,delta_ba_under_shift
1,1,3,base,matched_base,0.0,0.0,0.0,5.014545286622275e-05,0.8137500000000001,0.001607142857143029
1,1,3,cf,cf0_a025_p025_l05_c0,0.20185763997717004,5.5155874349210926e-09,3.170156759324527e-08,4.985053477202054e-05,0.8137500000000001,0.0008928571428572507
1,1,3,cf,cf0_a025_p050_l10_c01,0.20290650007758146,5.4737796559327536e-09,3.170156759324527e-08,5.0325432802634684e-05,0.8139285714285714,0.001071428571428612
1,1,3,cf,cf0_a050_p025_l05_c01,0.4037152799543401,1.1031174869842185e-08,6.340313518649054e-08,4.929687622877594e-05,0.8136904761904763,0.0008333333333334636
1,1,3,cf,cf0_a050_p050_l10_c01,0.4058130001551629,1.0947559311865507e-08,6.340313518649054e-08,4.9751204402380206e-05,0.8138095238095238,0.0009523809523809268
1,1,3,cf,cf0_a100_p025_l05_c01,0.8074305599086802,2.206234973968437e-08,1.268062703729811e-07,4.745973435649388e-05,0.8138095238095238,0.0009523809523809268
1,1,3,cf,cf0_a100_p050_l10_c01,0.8116260003103258,2.1895118623731014e-08,1.268062703729811e-07,4.649408994188261e-05,0.8135714285714286,0.0014285714285715567
1,1,4,base,matched_base,0.0,0.0,0.0,1.240207891849922e-05,0.8402777777777778,-0.0005555555555555314
1,1,4,cf,cf0_a025_p025_l05_c0,0.20496736481043992,3.5477175614433947e-09,2.339858085065316e-08,1.2138738066762539e-05,0.8402083333333333,-0.0006249999999999867
1,1,4,cf,cf0_a025_p050_l10_c01,0.20479457765862272,3.537298941338402e-09,2.339858085065316e-08,1.1793644789769882e-05,0.8402083333333333,-0.0006249999999999867
1,1,4,cf,cf0_a050_p025_l05_c01,0.40993472962087985,7.0954351228867894e-09,4.679716170130632e-08,1.1787568900310941e-05,0.8402777777777778,-0.0005555555555555314
1,1,4,cf,cf0_a050_p050_l10_c01,0.40958915531724543,7.074597882676804e-09,4.679716170130632e-08,1.098247196892731e-05,0.8404166666666666,-0.0004166666666667318
1,1,4,cf,cf0_a100_p025_l05_c01,0.8198694592417597,1.4190870245773579e-08,9.359432340261264e-08,1.0932334422347102e-05,0.8403472222222222,-0.0004861111111110761
1,1,4,cf,cf0_a100_p050_l10_c01,0.8191783106344909,1.4149195765353607e-08,9.359432340261264e-08,9.044577117341802e-06,0.8404166666666667,-0.0012499999999999734
1,1,0,duplicate,cf0_a100_p050_l10_c01,0.0,0.0,0.0,0.00016384793583620872,0.798809523809524,-0.0011904761904760752
1,1,0,full,cf0_a100_p050_l10_c01,0.9013506624937074,0.2539930878595718,0.7309483885765076,0.00017482946001677317,0.7979166666666666,-0.0013690476190476586
1,1,0,random,cf0_a100_p050_l10_c01,0.8446954362024771,2.9492610700453985e-08,1.1559634458535584e-06,0.0001467966829713458,0.7987500000000001,-0.000535714285714306
1,1,1,duplicate,cf0_a100_p050_l10_c01,0.0,0.0,0.0,0.0003066630864343862,0.8394047619047619,-0.0005952380952382041
1,1,1,full,cf0_a100_p050_l10_c01,0.9155867879930647,0.25581464635723505,0.9059911370277405,0.00029250131047535774,0.839404761904762,-0.0005952380952379821
1,1,1,random,cf0_a100_p050_l10_c01,0.8524716156579095,3.518343865212722e-08,1.2469441799112246e-06,0.00027306904254146343,0.8395238095238095,-0.00047619047619062993
1,1,2,duplicate,cf0_a100_p050_l10_c01,0.0,0.0,0.0,8.077379852662971e-05,0.7976190476190476,0.0004761904761904079
1,1,2,full,cf0_a100_p050_l10_c01,0.8754349487347263,0.2670781127646225,0.8981980085372925,7.615913196182753e-05,0.7978571428571427,-0.0028571428571430024
1,1,2,random,cf0_a100_p050_l10_c01,0.8036977575563656,3.534722221921178e-08,3.0598453122365754e-06,7.387598970998865e-05,0.7979166666666666,0.0007738095238094544
1,1,3,duplicate,cf0_a100_p050_l10_c01,0.0,0.0,0.0,5.016618810987327e-05,0.8136904761904763,0.0008333333333334636
1,1,3,full,cf0_a100_p050_l10_c01,0.8793619381141369,0.26579619488682216,0.8752582669258118,4.768541805864552e-05,0.8133928571428574,-0.0001785714285712503
1,1,3,random,cf0_a100_p050_l10_c01,0.8101072456332418,3.804664715421208e-08,1.8680751736610546e-06,4.295187833776901e-05,0.8139285714285714,0.001071428571428612
1,1,4,duplicate,cf0_a100_p050_l10_c01,0.0,0.0,0.0,1.241602932396591e-05,0.8402777777777778,-0.0005555555555555314
1,1,4,full,cf0_a100_p050_l10_c01,0.8761611747510473,0.2401368622942045,0.911963939666748,1.1681051512069621e-05,0.8403472222222222,-0.0004861111111110761
1,1,4,random,cf0_a100_p050_l10_c01,0.8220560058975461,2.5645415448289705e-08,1.1734571216948098e-06,1.2695217489339981e-05,0.8401388888888888,-0.000694444444444553
2,0,0,base,matched_base,0.0,0.0,0.0,0.0003514970838704593,0.7963690476190477,-0.0014880952380951218
2,0,0,cf,cf0_a025_p025_l05_c0,0.1929352060814248,6.540653827644956e-09,3.0096391157030666e-08,0.0003514387438849258,0.79625,-0.001607142857142807
2,0,0,cf,cf0_a025_p050_l10_c01,0.19391735459028026,6.442840456262391e-09,3.0096391157030666e-08,0.0003521138459154542,0.79625,-0.00017857142857147235
2,0,0,cf,cf0_a050_p025_l05_c01,0.3858704121628496,1.3081307655289912e-08,6.019278231406133e-08,0.00035088739612507434,0.7963095238095238,-0.00154761904761902
2,0,0,cf,cf0_a050_p050_l10_c01,0.3878347091805605,1.2885680912524781e-08,6.019278231406133e-08,0.0003522356990758426,0.7961309523809524,-0.00029761904761904656
2,0,0,cf,cf0_a100_p025_l05_c01,0.7717408243256992,2.6162615310579824e-08,1.2038556462812267e-07,0.00034766441580650996,0.7960714285714285,-0.0017857142857142794
2,0,0,cf,cf0_a100_p050_l10_c01,0.775669418361121,2.5771361825049563e-08,1.2038556462812267e-07,0.00034613910558812405,0.7961309523809524,0.0011309523809523991
2,0,1,base,matched_base,0.0,0.0,0.0,0.0007822591397089754,0.7937500000000001,0.004464285714285698
2,0,1,cf,cf0_a025_p025_l05_c0,0.20177008685707043,7.442201629823159e-09,3.687082639203254e-08,0.0007816238859974463,0.7937500000000001,0.005178571428571477
2,0,1,cf,cf0_a025_p050_l10_c01,0.20219129958604973,7.354209742543678e-09,3.687082639203254e-08,0.0007813375176886616,0.7938095238095239,0.0045238095238094855
2,0,1,cf,cf0_a050_p025_l05_c01,0.40354017371414086,1.4884403259646319e-08,7.374165278406508e-08,0.0007799264692296399,0.7937500000000001,0.005178571428571477
2,0,1,cf,cf0_a050_p050_l10_c01,0.40438259917209946,1.4708419485087356e-08,7.374165278406508e-08,0.00077655902987195,0.7938095238095239,0.0045238095238094855
2,0,1,cf,cf0_a100_p025_l05_c01,0.8070803474282817,2.9768806519292637e-08,1.4748330556813016e-07,0.0007725680549533725,0.7938095238095237,0.005238095238095153
2,0,1,cf,cf0_a100_p050_l10_c01,0.8087651983441989,2.9416838970174712e-08,1.4748330556813016e-07,0.0007549873084269793,0.7939285714285713,0.003928571428571281
2,0,2,base,matched_base,0.0,0.0,0.0,0.00016081323128067822,0.7939880952380952,-0.003154761904761938
2,0,2,cf,cf0_a025_p025_l05_c0,0.18649401693355566,7.2044242778528975e-09,3.7860512946963354e-08,0.00016100803584427815,0.7939880952380952,-0.003154761904761938
2,0,2,cf,cf0_a025_p050_l10_c01,0.1880609724838946,7.296101032252509e-09,3.7860512946963354e-08,0.0001611987518230772,0.7941666666666666,-0.0029761904761905766
2,0,2,cf,cf0_a050_p025_l05_c01,0.3729880338671113,1.4408848555705795e-08,7.572102589392671e-08,0.00016101660596658688,0.7941666666666666,-0.0029761904761905766
2,0,2,cf,cf0_a050_p050_l10_c01,0.3761219449677892,1.4592202064505017e-08,7.572102589392671e-08,0.00016105532436669391,0.7942857142857142,-0.0028571428571430024
2,0,2,cf,cf0_a100_p025_l05_c01,0.7459760677342226,2.881769711141159e-08,1.5144205178785342e-07,0.00016047399009600793,0.7941071428571428,-0.0030357142857143637
2,0,2,cf,cf0_a100_p050_l10_c01,0.7522438899355784,2.9184404129010035e-08,1.5144205178785342e-07,0.0001591658546064248,0.7942261904761906,-0.0029166666666665675
2,0,3,base,matched_base,0.0,0.0,0.0,0.00045385689936285815,0.8576785714285715,-0.0066071428571428115
2,0,3,cf,cf0_a025_p025_l05_c0,0.19826609322419947,7.1430037090339705e-09,5.275198589060892e-08,0.00045434512165686453,0.8576190476190476,-0.00666666666666671
2,0,3,cf,cf0_a025_p050_l10_c01,0.19779737363609046,7.155281562124245e-09,5.275198589060892e-08,0.0004546802472657082,0.8575595238095238,-0.007440476190476164
2,0,3,cf,cf0_a050_p025_l05_c01,0.39653218644839894,1.4286007418067941e-08,1.0550397178121784e-07,0.0004539445979782883,0.8575595238095239,-0.006726190476190386
2,0,3,cf,cf0_a050_p050_l10_c01,0.3955947472721809,1.431056312424849e-08,1.0550397178121784e-07,0.0004539345470813835,0.8572619047619048,-0.007738095238095211
2,0,3,cf,cf0_a100_p025_l05_c01,0.7930643728967979,2.8572014836135882e-08,2.1100794356243568e-07,0.00045051679396588613,0.8575595238095239,-0.007440476190476053
2,0,3,cf,cf0_a100_p050_l10_c01,0.7911894945443618,2.862112624849698e-08,2.1100794356243568e-07,0.0004441202210421196,0.8572023809523809,-0.008511904761904776
2,0,4,base,matched_base,0.0,0.0,0.0,0.00013206757113162643,0.7819444444444444,0.0011111111111110628
2,0,4,cf,cf0_a025_p025_l05_c0,0.18898779526886847,5.985626785535679e-09,4.346955861933566e-08,0.0001322152416088034,0.7820138888888889,0.001180555555555518
2,0,4,cf,cf0_a025_p050_l10_c01,0.1880403866504844,6.007998251374189e-09,4.346955861933566e-08,0.00013273202689697707,0.7818750000000002,0.0010416666666668295
2,0,4,cf,cf0_a050_p025_l05_c01,0.37797559053773694,1.1971253571071358e-08,8.693911723867132e-08,0.00013202613317150487,0.7819444444444444,0.0011111111111110628
2,0,4,cf,cf0_a050_p050_l10_c01,0.3760807733009688,1.2015996502748377e-08,8.693911723867132e-08,0.0001320766803541985,0.7818750000000002,0.0010416666666668295
2,0,4,cf,cf0_a100_p025_l05_c01,0.7559511810754739,2.3942507142142716e-08,1.7387823447734263e-07,0.00013167864752787042,0.7820138888888889,0.001180555555555518
2,0,4,cf,cf0_a100_p050_l10_c01,0.7521615466019376,2.4031993005496755e-08,1.7387823447734263e-07,0.0001308586522213024,0.7818750000000002,0.0010416666666668295
2,0,0,duplicate,cf0_a050_p025_l05_c01,0.0,0.0,0.0,0.000351233550215985,0.7963690476190476,-0.0014880952380952328
2,0,0,full,cf0_a050_p025_l05_c01,0.4531347817311895,0.2030064060292108,0.6467288732528687,0.00035349266003497737,0.7961309523809524,-0.001011904761904714
2,0,0,random,cf0_a050_p025_l05_c01,0.38609245226736444,1.6419487631603044e-08,4.564598725664837e-07,0.00035134129453647206,0.7963690476190477,-0.0014880952380951218
2,0,1,duplicate,cf0_a050_p025_l05_c01,0.0,0.0,0.0,0.0007822524429104146,0.7937500000000001,0.004464285714285698
2,0,1,full,cf0_a050_p025_l05_c01,0.4636889076185722,0.19641673889330033,0.5585370063781738,0.0007857477392470944,0.7941666666666668,0.004166666666666763
2,0,1,random,cf0_a050_p025_l05_c01,0.40782171456863914,2.0303583004290887e-08,5.202119837122154e-07,0.0007822580768054676,0.7938095238095239,0.005238095238095264
2,0,2,duplicate,cf0_a050_p025_l05_c01,0.0,0.0,0.0,0.0001608126730309515,0.7939880952380952,-0.003154761904761938
2,0,2,full,cf0_a050_p025_l05_c01,0.44478207012327636,0.21347231492847382,0.6045872569084167,0.000161569533779722,0.7939880952380953,-0.003154761904761827
2,0,2,random,cf0_a050_p025_l05_c01,0.37617864161947984,1.7710830854489508e-08,3.9777739857527195e-07,0.00016053996852831477,0.7941666666666666,-0.0029761904761905766
2,0,3,duplicate,cf0_a050_p025_l05_c01,0.0,0.0,0.0,0.00045377693973265077,0.8576190476190476,-0.00666666666666671
2,0,3,full,cf0_a050_p025_l05_c01,0.4761249869624034,0.22968491780536066,0.6503902673721313,0.0004588967917494615,0.8577976190476191,-0.007202380952380905
2,0,3,random,cf0_a050_p025_l05_c01,0.39455255224992236,1.6761618162247062e-08,3.9378542737722455e-07,0.0004525688118631,0.8576190476190478,-0.0066666666666664876
2,0,4,duplicate,cf0_a050_p025_l05_c01,0.0,0.0,0.0,0.00013241547681509838,0.7820833333333334,0.0012499999999999734
2,0,4,full,cf0_a050_p025_l05_c01,0.445623347705708,0.20671893356521906,0.6533963680267334,0.00013179042029065103,0.781875,0.00187499999999996
2,0,4,random,cf0_a050_p025_l05_c01,0.37641121477088674,1.4357305925155238e-08,1.3493813639797736e-06,0.00013245426790596751,0.7821527777777778,0.0013194444444444287
2,1,0,base,matched_base,0.0,0.0,0.0,0.0003500732339627223,0.8235119047619047,-0.0014880952380952328
2,1,0,cf,cf0_a025_p025_l05_c0,0.3037238141708581,7.556909088734533e-09,3.006534043947795e-08,0.00034477032863100267,0.8236309523809523,-0.0013690476190476586
2,1,0,cf,cf0_a025_p050_l10_c01,0.3028463962000907,7.524106608231634e-09,3.006534043947795e-08,0.00033071027800626076,0.8233928571428571,-0.001607142857142807
2,1,0,cf,cf0_a050_p025_l05_c01,0.6074476283417162,1.5113818177469066e-08,6.01306808789559e-08,0.0003355654428746666,0.8234523809523808,-0.001547619047619131
2,1,0,cf,cf0_a050_p050_l10_c01,0.6056927924001814,1.504821321646327e-08,6.01306808789559e-08,0.0003013926498975378,0.8233928571428573,-0.0030357142857141417
2,1,0,cf,cf0_a100_p025_l05_c01,1.2148952566834323,3.022763635493813e-08,1.202613617579118e-07,0.00030745698631033967,0.8235119047619048,-0.0022023809523809
2,1,0,cf,cf0_a100_p050_l10_c01,1.2113855848003627,3.009642643292654e-08,1.202613617579118e-07,0.0002261940464049916,0.8238095238095237,-0.0019047619047619646
2,1,1,base,matched_base,0.0,0.0,0.0,0.00157823707001222,0.8902976190476192,-0.007559523809523738
2,1,1,cf,cf0_a025_p025_l05_c0,0.30445439811664027,9.219487144756985e-09,4.1132356187745245e-08,0.0015785358235297163,0.8902380952380953,-0.008333333333333304
2,1,1,cf,cf0_a025_p050_l10_c01,0.304938033119634,9.274041377059817e-09,4.1132356187745245e-08,0.0015670927157104525,0.8907738095238095,-0.008511904761904776
2,1,1,cf,cf0_a050_p025_l05_c01,0.6089087962332805,1.843897428951397e-08,8.226471237549049e-08,0.0015590303491185042,0.8904761904761903,-0.008095238095238266
2,1,1,cf,cf0_a050_p050_l10_c01,0.609876066239268,1.8548082754119635e-08,8.226471237549049e-08,0.0015032865988261436,0.8913690476190478,-0.008630952380952128
2,1,1,cf,cf0_a100_p025_l05_c01,1.217817592466561,3.687794857902794e-08,1.6452942475098098e-07,0.0014708787827448493,0.8911904761904762,-0.007380952380952377
2,1,1,cf,cf0_a100_p050_l10_c01,1.219752132478536,3.709616550823927e-08,1.6452942475098098e-07,0.0012515773206395386,0.8915476190476191,-0.0055952380952380976
2,1,2,base,matched_base,0.0,0.0,0.0,0.0011522101467447033,0.8043452380952382,-0.0035119047619046606
2,1,2,cf,cf0_a025_p025_l05_c0,0.31046915728803487,6.376463594569147e-09,2.991410141817141e-08,0.0011551578694162143,0.8044047619047618,-0.0034523809523809845
2,1,2,cf,cf0_a025_p050_l10_c01,0.312061003834233,6.389357423789476e-09,2.991410141817141e-08,0.0011367117010406618,0.8041071428571428,-0.0030357142857143637
2,1,2,cf,cf0_a050_p025_l05_c01,0.6209383145760697,1.2752927189138295e-08,5.982820283634283e-08,0.0011437763480941123,0.8043452380952383,-0.0027976190476188822
2,1,2,cf,cf0_a050_p050_l10_c01,0.624122007668466,1.2778714847578952e-08,5.982820283634283e-08,0.001080852409948203,0.8043452380952382,-0.0035119047619046606
2,1,2,cf,cf0_a100_p025_l05_c01,1.2418766291521395,2.550585437827659e-08,1.1965640567268565e-07,0.0010847315021175494,0.8038690476190476,-0.0039880952380951795
2,1,2,cf,cf0_a100_p050_l10_c01,1.248244015336932,2.5557429695157905e-08,1.1965640567268565e-07,0.0008779276932568005,0.8061904761904762,-0.0023809523809522615
2,1,3,base,matched_base,0.0,0.0,0.0,0.0006513763292615659,0.8139285714285714,-0.0025000000000000577
2,1,3,cf,cf0_a025_p025_l05_c0,0.28313608284349795,7.834970831134393e-09,3.235392398437398e-08,0.0006501439131289492,0.8139285714285713,-0.0025000000000001688
2,1,3,cf,cf0_a025_p050_l10_c01,0.28181135590035616,7.75603025953595e-09,3.235392398437398e-08,0.0006487558058769577,0.8138690476190477,-0.0018452380952380665
2,1,3,cf,cf0_a050_p025_l05_c01,0.5662721656869959,1.5669941662268785e-08,6.470784796874796e-08,0.0006436359706541257,0.814047619047619,-0.0023809523809524835
2,1,3,cf,cf0_a050_p050_l10_c01,0.5636227118007123,1.55120605190719e-08,6.470784796874796e-08,0.0006298523511146038,0.814404761904762,-0.002738095238095206
2,1,3,cf,cf0_a100_p025_l05_c01,1.1325443313739918,3.133988332453757e-08,1.294156959374959e-07,0.0006161592559097736,0.814047619047619,-0.0009523809523809268
2,1,3,cf,cf0_a100_p050_l10_c01,1.1272454236014247,3.10241210381438e-08,1.294156959374959e-07,0.0005522300345084124,0.8147619047619048,-0.0009523809523809268
2,1,4,base,matched_base,0.0,0.0,0.0,0.0009268850940756594,0.8250000000000001,0.0008333333333333526
2,1,4,cf,cf0_a025_p025_l05_c0,0.2995242432284393,8.371437623658198e-09,4.076741078051782e-08,0.0009237706413362496,0.8247916666666666,0.0006249999999998757
2,1,4,cf,cf0_a025_p050_l10_c01,0.3019344938251504,8.434918750771457e-09,4.076741078051782e-08,0.0009081316364111334,0.8247916666666666,-0.0002083333333333659
2,1,4,cf,cf0_a050_p025_l05_c01,0.5990484864568786,1.6742875247316395e-08,8.153482156103564e-08,0.0009102524881377537,0.8247916666666666,0.0006249999999998757
2,1,4,cf,cf0_a050_p050_l10_c01,0.6038689876503008,1.6869837501542915e-08,8.153482156103564e-08,0.0008603061271149999,0.8244444444444444,-0.001388888888888884
2,1,4,cf,cf0_a100_p025_l05_c01,1.1980969729137572,3.348575049463279e-08,1.6306964312207128e-07,0.0008565307880972075,0.8245138888888889,-0.0013194444444444287
2,1,4,cf,cf0_a100_p050_l10_c01,1.2077379753006017,3.373967500308583e-08,1.6306964312207128e-07,0.0006953770680207311,0.825138888888889,-0.002361111111111036
2,1,0,duplicate,cf0_a100_p050_l10_c01,0.0,0.0,0.0,0.0003506217555081271,0.8233928571428571,-0.001607142857142807
2,1,0,full,cf0_a100_p050_l10_c01,1.368395032449751,0.5511909303063185,1.634140133857727,0.00028208160610818144,0.8226785714285715,-0.0030357142857141417
2,1,0,random,cf0_a100_p050_l10_c01,1.204837470513719,4.66523685909063e-08,9.431411740479234e-07,0.0002904405309384259,0.823154761904762,-0.003273809523809401
2,1,1,duplicate,cf0_a100_p050_l10_c01,0.0,0.0,0.0,0.0015776101598788787,0.8905357142857143,-0.008035714285714257
2,1,1,full,cf0_a100_p050_l10_c01,1.4073175046735968,0.6277245312329838,1.807399868965149,0.0014855037055178549,0.8907142857142857,-0.0071428571428572285
2,1,1,random,cf0_a100_p050_l10_c01,1.218754300406622,5.114143283765361e-08,1.0495290325707174e-06,0.0013386096775191171,0.8916666666666667,-0.004761904761904745
2,1,2,duplicate,cf0_a100_p050_l10_c01,0.0,0.0,0.0,0.0011537353701271014,0.8043452380952382,-0.0035119047619046606
2,1,2,full,cf0_a100_p050_l10_c01,1.3827935269822125,0.5326970917184446,1.6512190103530884,0.0010896642472976142,0.8030952380952382,-0.002619047619047521
2,1,2,random,cf0_a100_p050_l10_c01,1.2440861385418043,4.4306285168358665e-08,9.775203579920344e-07,0.0009346663676347958,0.8056547619047617,-0.002202380952381122
2,1,3,duplicate,cf0_a100_p050_l10_c01,0.0,0.0,0.0,0.0006520883488428068,0.8138690476190474,-0.002559523809524067
2,1,3,full,cf0_a100_p050_l10_c01,1.267061704986206,0.500893072021216,1.596999168395996,0.0005726448668223974,0.8175,0.00035714285714283367
2,1,3,random,cf0_a100_p050_l10_c01,1.1292101366742533,4.976067504970318e-08,1.4540519259753637e-06,0.0005557807931998644,0.8140476190476189,-0.0009523809523810378
2,1,4,duplicate,cf0_a100_p050_l10_c01,0.0,0.0,0.0,0.0009269687271600443,0.8250000000000001,0.0008333333333333526
2,1,4,full,cf0_a100_p050_l10_c01,1.380257829038749,0.5814394989900108,1.6801197528839111,0.0009084268902321819,0.8215277777777777,-0.0043055555555555625
2,1,4,random,cf0_a100_p050_l10_c01,1.2079026941709237,5.1558009301427564e-08,1.2268327509445953e-06,0.0007769283637347786,0.8255555555555555,0.0005555555555555314
