setting_id,fold,seed,direction_rank,outcome_subject,direction_sha256,intact_BA,erased_BA,U_BA,intact_F1,erased_F1,U_F1,intact_CE,erased_CE,U_CE
S3,0,2,8,19,44d5f3672e3cbb736fc0059fa089f87630a38deab5a5ca3050323cb3986e5b8c,0.945,0.945,0.0,0.9449876222149984,0.9449876222149984,0.0,0.1480071228787744,0.1477341395046446,0.0002729833741298
S3,0,2,8,21,44d5f3672e3cbb736fc0059fa089f87630a38deab5a5ca3050323cb3986e5b8c,0.835,0.835,0.0,0.8348968105065666,0.8348968105065666,0.0,0.3244760212855583,0.3248996498636219,-0.0004236285780636
S3,0,2,8,28,44d5f3672e3cbb736fc0059fa089f87630a38deab5a5ca3050323cb3986e5b8c,0.665,0.6599999999999999,-0.0050000000000001,0.6639835502394744,0.6587715776796468,-0.0052119725598276,0.5753448089277087,0.5760593502872158,-0.0007145413595071
S3,0,2,8,33,44d5f3672e3cbb736fc0059fa089f87630a38deab5a5ca3050323cb3986e5b8c,0.935,0.935,0.0,0.934998374959374,0.934998374959374,0.0,0.2255731461739326,0.2259090145889686,-0.0003358684150359
S3,0,2,8,37,44d5f3672e3cbb736fc0059fa089f87630a38deab5a5ca3050323cb3986e5b8c,0.885,0.885,0.0,0.8849971249281232,0.8849971249281232,0.0,0.386693661193879,0.3870874565858689,-0.0003937953919898
S3,1,0,1,2,2d3730be33b8580a562a1bbe54594e8a296ae3187109e4958974fe939a962648,0.77,0.77,0.0,0.7699999999999999,0.7699999999999999,0.0,0.5260377875828044,0.5260951164854487,-5.732890264431578e-05
S3,1,0,1,11,2d3730be33b8580a562a1bbe54594e8a296ae3187109e4958974fe939a962648,0.75,0.75,0.0,0.7495993589743589,0.7495993589743589,0.0,0.5086362118848521,0.5085418472298234,9.436465502865587e-05
S3,1,0,1,13,2d3730be33b8580a562a1bbe54594e8a296ae3187109e4958974fe939a962648,0.855,0.855,0.0,0.8541797611565054,0.8541797611565054,0.0,0.3198490120897335,0.3197998236426786,4.91884470548154e-05
S3,1,0,1,18,2d3730be33b8580a562a1bbe54594e8a296ae3187109e4958974fe939a962648,0.625,0.625,0.0,0.6242390841453944,0.6242390841453944,0.0,0.6536577258092031,0.6538137616170309,-0.0001560358078277
S3,1,0,1,27,2d3730be33b8580a562a1bbe54594e8a296ae3187109e4958974fe939a962648,0.5900000000000001,0.5900000000000001,0.0,0.5896306676008407,0.5896306676008407,0.0,0.684102597230838,0.6839870689324544,0.0001155282983835
S3,1,0,1,36,2d3730be33b8580a562a1bbe54594e8a296ae3187109e4958974fe939a962648,0.97,0.97,0.0,0.97,0.97,0.0,0.0743614871262022,0.0743403325847537,2.115454144850648e-05
S3,1,0,1,44,2d3730be33b8580a562a1bbe54594e8a296ae3187109e4958974fe939a962648,0.79,0.79,0.0,0.7896634615384616,0.7896634615384616,0.0,0.3776343447153927,0.3775750946596369,5.9250055755744047e-05
S3,1,0,1,45,2d3730be33b8580a562a1bbe54594e8a296ae3187109e4958974fe939a962648,0.94,0.94,0.0,0.94,0.94,0.0,0.1463245198182101,0.1462531388188693,7.138099934081432e-05
S3,1,0,2,2,bd92917d9ac6e16b40e827a0ab1a6c21f3cabb4eaf5436ab81788ec8efb10ba4,0.77,0.765,-0.005,0.7699999999999999,0.7649941248531213,-0.0050058751468785,0.5260377875828044,0.5260320373678923,5.750214912114693e-06
S3,1,0,2,11,bd92917d9ac6e16b40e827a0ab1a6c21f3cabb4eaf5436ab81788ec8efb10ba4,0.75,0.75,0.0,0.7495993589743589,0.7495993589743589,0.0,0.5086362118848521,0.5099895044709157,-0.0013532925860636
S3,1,0,2,13,bd92917d9ac6e16b40e827a0ab1a6c21f3cabb4eaf5436ab81788ec8efb10ba4,0.855,0.8600000000000001,0.0050000000000001,0.8541797611565054,0.8593106220480354,0.00513086089153,0.3198490120897335,0.3197548575053068,9.415458442668669e-05
S3,1,0,2,18,bd92917d9ac6e16b40e827a0ab1a6c21f3cabb4eaf5436ab81788ec8efb10ba4,0.625,0.62,-0.005,0.6242390841453944,0.6193910256410255,-0.0048480585043688,0.6536577258092031,0.6549403335959997,-0.0012826077867965
S3,1,0,2,27,bd92917d9ac6e16b40e827a0ab1a6c21f3cabb4eaf5436ab81788ec8efb10ba4,0.5900000000000001,0.5900000000000001,0.0,0.5896306676008407,0.5896306676008407,0.0,0.684102597230838,0.6842374029343418,-0.0001348057035037
S3,1,0,2,36,bd92917d9ac6e16b40e827a0ab1a6c21f3cabb4eaf5436ab81788ec8efb10ba4,0.97,0.97,0.0,0.97,0.97,0.0,0.0743614871262022,0.0745050139759546,-0.0001435268497524
S3,1,0,2,44,bd92917d9ac6e16b40e827a0ab1a6c21f3cabb4eaf5436ab81788ec8efb10ba4,0.79,0.79,0.0,0.7896634615384616,0.7896634615384616,0.0,0.3776343447153927,0.3771988742439675,0.0004354704714252
S3,1,0,2,45,bd92917d9ac6e16b40e827a0ab1a6c21f3cabb4eaf5436ab81788ec8efb10ba4,0.94,0.945,0.005,0.94,0.944998624965624,0.0049986249656241,0.1463245198182101,0.1456649595890572,0.0006595602291528
S3,1,0,3,2,502cfb91c2927ec0dbbc8e7f8628a2d91a436ab9afef0c98a7934cfc2eebdb32,0.77,0.725,-0.045,0.7699999999999999,0.7249381110749918,-0.045061888925008,0.5260377875828044,0.5153115534787338,0.0107262341040705
S3,1,0,3,11,502cfb91c2927ec0dbbc8e7f8628a2d91a436ab9afef0c98a7934cfc2eebdb32,0.75,0.75,0.0,0.7495993589743589,0.7497747973175859,0.0001754383432269,0.5086362118848521,0.5078931752388129,0.0007430366460391
S3,1,0,3,13,502cfb91c2927ec0dbbc8e7f8628a2d91a436ab9afef0c98a7934cfc2eebdb32,0.855,0.845,-0.01,0.8541797611565054,0.8445297023496076,-0.0096500588068978,0.3198490120897335,0.3350692449378094,-0.0152202328480758
S3,1,0,3,18,502cfb91c2927ec0dbbc8e7f8628a2d91a436ab9afef0c98a7934cfc2eebdb32,0.625,0.62,-0.005,0.6242390841453944,0.61996199619962,-0.0042770879457744,0.6536577258092031,0.6565505546861788,-0.0028928288769757
S3,1,0,3,27,502cfb91c2927ec0dbbc8e7f8628a2d91a436ab9afef0c98a7934cfc2eebdb32,0.5900000000000001,0.6100000000000001,0.02,0.5896306676008407,0.6080795899909557,0.0184489223901149,0.684102597230838,0.6755344634997522,0.0085681337310857
S3,1,0,3,36,502cfb91c2927ec0dbbc8e7f8628a2d91a436ab9afef0c98a7934cfc2eebdb32,0.97,0.975,0.005,0.97,0.9749993749843746,0.0049993749843746,0.0743614871262022,0.0928976244651912,-0.0185361373389889
S3,1,0,3,44,502cfb91c2927ec0dbbc8e7f8628a2d91a436ab9afef0c98a7934cfc2eebdb32,0.79,0.8049999999999999,0.0149999999999999,0.7896634615384616,0.8046043237556051,0.0149408622171435,0.3776343447153927,0.3884716532193791,-0.0108373085039863
S3,1,0,3,45,502cfb91c2927ec0dbbc8e7f8628a2d91a436ab9afef0c98a7934cfc2eebdb32,0.94,0.935,-0.0049999999999998,0.94,0.934998374959374,-0.0050016250406259,0.1463245198182101,0.1775121651426245,-0.0311876453244143
S3,1,0,4,2,52646ebca6fee1a08034e6200f4a4d4ec38eb180bfc4b53c7f7be7ca7eda3a7a,0.77,0.745,-0.025,0.7699999999999999,0.744993624840621,-0.0250063751593788,0.5260377875828044,0.5101772396909025,0.0158605478919019
S3,1,0,4,11,52646ebca6fee1a08034e6200f4a4d4ec38eb180bfc4b53c7f7be7ca7eda3a7a,0.75,0.72,-0.03,0.7495993589743589,0.72,-0.0295993589743589,0.5086362118848521,0.5360706450866201,-0.0274344332017679
S3,1,0,4,13,52646ebca6fee1a08034e6200f4a4d4ec38eb180bfc4b53c7f7be7ca7eda3a7a,0.855,0.855,0.0,0.8541797611565054,0.8545600441335037,0.0003802829769983,0.3198490120897335,0.4009864485183255,-0.081137436428592
S3,1,0,4,18,52646ebca6fee1a08034e6200f4a4d4ec38eb180bfc4b53c7f7be7ca7eda3a7a,0.625,0.63,0.005,0.6242390841453944,0.6245941558441559,0.0003550716987614,0.6536577258092031,0.6204640778756781,0.0331936479335249
S3,1,0,4,27,52646ebca6fee1a08034e6200f4a4d4ec38eb180bfc4b53c7f7be7ca7eda3a7a,0.5900000000000001,0.5800000000000001,-0.01,0.5896306676008407,0.565936337329475,-0.0236943302713656,0.684102597230838,0.6641385940835167,0.0199640031473212
S3,1,0,4,36,52646ebca6fee1a08034e6200f4a4d4ec38eb180bfc4b53c7f7be7ca7eda3a7a,0.97,0.97,0.0,0.97,0.97,0.0,0.0743614871262022,0.199654002712263,-0.1252925155860607
S3,1,0,4,44,52646ebca6fee1a08034e6200f4a4d4ec38eb180bfc4b53c7f7be7ca7eda3a7a,0.79,0.76,-0.03,0.7896634615384616,0.7593984962406015,-0.03026496529786,0.3776343447153927,0.4408948580964596,-0.0632605133810669
S3,1,0,4,45,52646ebca6fee1a08034e6200f4a4d4ec38eb180bfc4b53c7f7be7ca7eda3a7a,0.94,0.93,-0.01,0.94,0.92999299929993,-0.0100070007000698,0.1463245198182101,0.2834733461414255,-0.1371488263232154
S3,1,0,5,2,a8f188c28402839b8c24308b6fca087b4ab5f1fec3778afcbc4a077adac5eb8b,0.77,0.78,0.01,0.7699999999999999,0.77997799779978,0.0099779977997801,0.5260377875828044,0.504235940492295,0.0218018470905093
S3,1,0,5,11,a8f188c28402839b8c24308b6fca087b4ab5f1fec3778afcbc4a077adac5eb8b,0.75,0.755,0.005,0.7495993589743589,0.7546995068959474,0.0051001479215885,0.5086362118848521,0.513760966826602,-0.0051247549417499
S3,1,0,5,13,a8f188c28402839b8c24308b6fca087b4ab5f1fec3778afcbc4a077adac5eb8b,0.855,0.8500000000000001,-0.0049999999999998,0.8541797611565054,0.8492613807657521,-0.0049183803907533,0.3198490120897335,0.3233455724293248,-0.0034965603395913
S3,1,0,5,18,a8f188c28402839b8c24308b6fca087b4ab5f1fec3778afcbc4a077adac5eb8b,0.625,0.645,0.02,0.6242390841453944,0.6439228666716819,0.0196837825262874,0.6536577258092031,0.6367430619764805,0.0169146638327226
S3,1,0,5,27,a8f188c28402839b8c24308b6fca087b4ab5f1fec3778afcbc4a077adac5eb8b,0.5900000000000001,0.61,0.0199999999999999,0.5896306676008407,0.609375,0.0197443323991592,0.684102597230838,0.6697873108150147,0.0143152864158232
S3,1,0,5,36,a8f188c28402839b8c24308b6fca087b4ab5f1fec3778afcbc4a077adac5eb8b,0.97,0.965,-0.005,0.97,0.9649991249781243,-0.0050008750218755,0.0743614871262022,0.090922305155719,-0.0165608180295167
S3,1,0,5,44,a8f188c28402839b8c24308b6fca087b4ab5f1fec3778afcbc4a077adac5eb8b,0.79,0.79,0.0,0.7896634615384616,0.7898108297467722,0.0001473682083106,0.3776343447153927,0.373257701994255,0.0043766427211376
S3,1,0,5,45,a8f188c28402839b8c24308b6fca087b4ab5f1fec3778afcbc4a077adac5eb8b,0.94,0.945,0.005,0.94,0.944998624965624,0.0049986249656241,0.1463245198182101,0.1666842721204062,-0.0203597523021961
S3,1,0,6,2,01e2184162e62a8c988a8a77d369b8d007861a911b56a9c522cd526cb2a552ec,0.77,0.765,-0.005,0.7699999999999999,0.7649941248531213,-0.0050058751468785,0.5260377875828044,0.5215116516665208,0.0045261359162835
S3,1,0,6,11,01e2184162e62a8c988a8a77d369b8d007861a911b56a9c522cd526cb2a552ec,0.75,0.75,0.0,0.7495993589743589,0.7495993589743589,0.0,0.5086362118848521,0.5083516566304094,0.0002845552544427
S3,1,0,6,13,01e2184162e62a8c988a8a77d369b8d007861a911b56a9c522cd526cb2a552ec,0.855,0.845,-0.01,0.8541797611565054,0.8443423464135975,-0.0098374147429078,0.3198490120897335,0.3214179485464303,-0.0015689364566968
S3,1,0,6,18,01e2184162e62a8c988a8a77d369b8d007861a911b56a9c522cd526cb2a552ec,0.625,0.635,0.01,0.6242390841453944,0.6347717323327079,0.0105326481873134,0.6536577258092031,0.652654547144211,0.0010031786649921
S3,1,0,6,27,01e2184162e62a8c988a8a77d369b8d007861a911b56a9c522cd526cb2a552ec,0.5900000000000001,0.5800000000000001,-0.01,0.5896306676008407,0.5796216594935442,-0.0100090081072965,0.684102597230838,0.6809594675801961,0.0031431296506418
S3,1,0,6,36,01e2184162e62a8c988a8a77d369b8d007861a911b56a9c522cd526cb2a552ec,0.97,0.97,0.0,0.97,0.97,0.0,0.0743614871262022,0.0753527265764161,-0.0009912394502138
S3,1,0,6,44,01e2184162e62a8c988a8a77d369b8d007861a911b56a9c522cd526cb2a552ec,0.79,0.7849999999999999,-0.0050000000000001,0.7896634615384616,0.7845637415766928,-0.0050997199617687,0.3776343447153927,0.3772670947487764,0.0003672499666163
S3,1,0,6,45,01e2184162e62a8c988a8a77d369b8d007861a911b56a9c522cd526cb2a552ec,0.94,0.95,0.01,0.94,0.95,0.0100000000000001,0.1463245198182101,0.1486447873377808,-0.0023202675195707
S3,1,0,7,2,8c25d2c1f170869e69278a9e89692670292cf858f8800f70494b93ab3a938a5b,0.77,0.77,0.0,0.7699999999999999,0.7699999999999999,0.0,0.5260377875828044,0.5259866624850914,5.112509771298957e-05
S3,1,0,7,11,8c25d2c1f170869e69278a9e89692670292cf858f8800f70494b93ab3a938a5b,0.75,0.75,0.0,0.7495993589743589,0.7495993589743589,0.0,0.5086362118848521,0.5083209831793983,0.0003152287054537
S3,1,0,7,13,8c25d2c1f170869e69278a9e89692670292cf858f8800f70494b93ab3a938a5b,0.855,0.855,0.0,0.8541797611565054,0.8541797611565054,0.0,0.3198490120897335,0.3196477629101482,0.0002012491795852
S3,1,0,7,18,8c25d2c1f170869e69278a9e89692670292cf858f8800f70494b93ab3a938a5b,0.625,0.63,0.005,0.6242390841453944,0.6294070512820513,0.0051679671366569,0.6536577258092031,0.6536228523502965,3.487345890662574e-05
S3,1,0,7,27,8c25d2c1f170869e69278a9e89692670292cf858f8800f70494b93ab3a938a5b,0.5900000000000001,0.5900000000000001,0.0,0.5896306676008407,0.5896306676008407,0.0,0.684102597230838,0.6838996731233681,0.0002029241074699
S3,1,0,7,36,8c25d2c1f170869e69278a9e89692670292cf858f8800f70494b93ab3a938a5b,0.97,0.97,0.0,0.97,0.97,0.0,0.0743614871262022,0.0743880586628057,-2.657153660352851e-05
S3,1,0,7,44,8c25d2c1f170869e69278a9e89692670292cf858f8800f70494b93ab3a938a5b,0.79,0.7849999999999999,-0.0050000000000001,0.7896634615384616,0.7847363019699131,-0.0049271595685485,0.3776343447153927,0.3774716004996521,0.0001627442157405
S3,1,0,7,45,8c25d2c1f170869e69278a9e89692670292cf858f8800f70494b93ab3a938a5b,0.94,0.945,0.005,0.94,0.944998624965624,0.0049986249656241,0.1463245198182101,0.1464377588976797,-0.0001132390794696
S3,1,0,8,2,f7ffce1d3cd3a4c2df5a38eb042fdb473e5f577544b724e7c4414c6488b36755,0.77,0.77,0.0,0.7699999999999999,0.7699999999999999,0.0,0.5260377875828044,0.5260343613942727,3.426188531663321e-06
S3,1,0,8,11,f7ffce1d3cd3a4c2df5a38eb042fdb473e5f577544b724e7c4414c6488b36755,0.75,0.75,0.0,0.7495993589743589,0.7495993589743589,0.0,0.5086362118848521,0.508628191353255,8.020531597097147e-06
S3,1,0,8,13,f7ffce1d3cd3a4c2df5a38eb042fdb473e5f577544b724e7c4414c6488b36755,0.855,0.855,0.0,0.8541797611565054,0.8541797611565054,0.0,0.3198490120897335,0.3199804650562167,-0.0001314529664832
S3,1,0,8,18,f7ffce1d3cd3a4c2df5a38eb042fdb473e5f577544b724e7c4414c6488b36755,0.625,0.625,0.0,0.6242390841453944,0.6242390841453944,0.0,0.6536577258092031,0.6537197247055871,-6.199889638403011e-05
S3,1,0,8,27,f7ffce1d3cd3a4c2df5a38eb042fdb473e5f577544b724e7c4414c6488b36755,0.5900000000000001,0.5900000000000001,0.0,0.5896306676008407,0.5896306676008407,0.0,0.684102597230838,0.6840323680789768,7.022915186116752e-05
S3,1,0,8,36,f7ffce1d3cd3a4c2df5a38eb042fdb473e5f577544b724e7c4414c6488b36755,0.97,0.97,0.0,0.97,0.97,0.0,0.0743614871262022,0.0742814898753425,7.99972508597202e-05
S3,1,0,8,44,f7ffce1d3cd3a4c2df5a38eb042fdb473e5f577544b724e7c4414c6488b36755,0.79,0.7849999999999999,-0.0050000000000001,0.7896634615384616,0.7847363019699131,-0.0049271595685485,0.3776343447153927,0.3775403316018491,9.401311354362284e-05
S3,1,0,8,45,f7ffce1d3cd3a4c2df5a38eb042fdb473e5f577544b724e7c4414c6488b36755,0.94,0.94,0.0,0.94,0.94,0.0,0.1463245198182101,0.1463008570110892,2.366280712090552e-05
S3,1,1,1,2,9a79810e3bd5d024839fc2f1554c5c65430d28d19f67c43f97e5fd439ed905bb,0.745,0.755,0.01,0.7449426120877197,0.7549938748468712,0.0100512627591514,0.4959756513885117,0.4957486146997956,0.000227036688716
S3,1,1,1,11,9a79810e3bd5d024839fc2f1554c5c65430d28d19f67c43f97e5fd439ed905bb,0.675,0.6699999999999999,-0.0050000000000001,0.6747967479674797,0.6691729323308271,-0.0056238156366525,0.5376509817779523,0.5407034317389958,-0.0030524499610434
S3,1,1,1,13,9a79810e3bd5d024839fc2f1554c5c65430d28d19f67c43f97e5fd439ed905bb,0.845,0.845,0.0,0.8441231929604023,0.8441231929604023,0.0,0.3110610518298304,0.3114678122801745,-0.0004067604503441
S3,1,1,1,18,9a79810e3bd5d024839fc2f1554c5c65430d28d19f67c43f97e5fd439ed905bb,0.645,0.6599999999999999,0.0149999999999999,0.6417669466939125,0.6583257964023717,0.0165588497084591,0.6380657664673575,0.637307204365315,0.0007585621020425
S3,1,1,1,27,9a79810e3bd5d024839fc2f1554c5c65430d28d19f67c43f97e5fd439ed905bb,0.665,0.66,-0.005,0.6639835502394744,0.6598639455782312,-0.0041196046612431,0.6355437337405171,0.6349620052298485,0.0005817285106686
S3,1,1,1,36,9a79810e3bd5d024839fc2f1554c5c65430d28d19f67c43f97e5fd439ed905bb,0.975,0.98,0.005,0.9749993749843746,0.97999799979998,0.0049986248156053,0.061925931582744,0.0612948109691691,0.0006311206135748
S3,1,1,1,44,9a79810e3bd5d024839fc2f1554c5c65430d28d19f67c43f97e5fd439ed905bb,0.8,0.7949999999999999,-0.0050000000000001,0.7990151743543362,0.7941302000954031,-0.004884974258933,0.3725084238341178,0.3717889107908652,0.0007195130432526
S3,1,1,1,45,9a79810e3bd5d024839fc2f1554c5c65430d28d19f67c43f97e5fd439ed905bb,0.945,0.95,0.0049999999999998,0.9449876222149984,0.9499799919967986,0.0049923697818002,0.1228032488130555,0.1226181605708249,0.0001850882422306
S3,1,1,2,2,0d52ebc7536547735079696349ccdc1669f7c21d7eedd98df61789025ba9e7ad,0.745,0.765,0.02,0.7449426120877197,0.7648530331457162,0.0199104210579964,0.4959756513885117,0.4850522271020171,0.0109234242864945
S3,1,1,2,11,0d52ebc7536547735079696349ccdc1669f7c21d7eedd98df61789025ba9e7ad,0.675,0.6799999999999999,0.0049999999999998,0.6747967479674797,0.6798719487795117,0.005075200812032,0.5376509817779523,0.5340525767713804,0.0035984050065719
S3,1,1,2,13,0d52ebc7536547735079696349ccdc1669f7c21d7eedd98df61789025ba9e7ad,0.845,0.845,0.0,0.8441231929604023,0.8441231929604023,0.0,0.3110610518298304,0.3174210165419023,-0.0063599647120718
S3,1,1,2,18,0d52ebc7536547735079696349ccdc1669f7c21d7eedd98df61789025ba9e7ad,0.645,0.6599999999999999,0.0149999999999999,0.6417669466939125,0.6572235104345194,0.0154565637406068,0.6380657664673575,0.6306085990742025,0.0074571673931549
S3,1,1,2,27,0d52ebc7536547735079696349ccdc1669f7c21d7eedd98df61789025ba9e7ad,0.665,0.6599999999999999,-0.0050000000000001,0.6639835502394744,0.6591478696741855,-0.0048356805652889,0.6355437337405171,0.6326915735454227,0.0028521601950943
S3,1,1,2,36,0d52ebc7536547735079696349ccdc1669f7c21d7eedd98df61789025ba9e7ad,0.975,0.975,0.0,0.9749993749843746,0.9749993749843746,0.0,0.061925931582744,0.0661571502175547,-0.0042312186348106
S3,1,1,2,44,0d52ebc7536547735079696349ccdc1669f7c21d7eedd98df61789025ba9e7ad,0.8,0.79,-0.01,0.7990151743543362,0.7892412685668406,-0.0097739057874955,0.3725084238341178,0.3761416269208996,-0.0036332030867818
S3,1,1,2,45,0d52ebc7536547735079696349ccdc1669f7c21d7eedd98df61789025ba9e7ad,0.945,0.94,-0.0050000000000001,0.9449876222149984,0.9399759903961584,-0.0050116318188399,0.1228032488130555,0.1285067175248411,-0.0057034687117855
S3,1,1,3,2,ee99b366035a9a8708750a9eb4f88cdb32cfcb3afedace8f1e4e891d39b57e16,0.745,0.74,-0.005,0.7449426120877197,0.7397657892102893,-0.0051768228774303,0.4959756513885117,0.4971213359758976,-0.0011456845873859
S3,1,1,3,11,ee99b366035a9a8708750a9eb4f88cdb32cfcb3afedace8f1e4e891d39b57e16,0.675,0.6799999999999999,0.0049999999999998,0.6747967479674797,0.6798719487795117,0.005075200812032,0.5376509817779523,0.5375265572554117,0.0001244245225406
S3,1,1,3,13,ee99b366035a9a8708750a9eb4f88cdb32cfcb3afedace8f1e4e891d39b57e16,0.845,0.845,0.0,0.8441231929604023,0.8441231929604023,0.0,0.3110610518298304,0.3078191923288946,0.0032418595009358
S3,1,1,3,18,ee99b366035a9a8708750a9eb4f88cdb32cfcb3afedace8f1e4e891d39b57e16,0.645,0.645,0.0,0.6417669466939125,0.6417669466939125,0.0,0.6380657664673575,0.6378580399024928,0.0002077265648646
S3,1,1,3,27,ee99b366035a9a8708750a9eb4f88cdb32cfcb3afedace8f1e4e891d39b57e16,0.665,0.6699999999999999,0.0049999999999998,0.6639835502394744,0.6688077077478924,0.004824157508418,0.6355437337405171,0.6359398015620858,-0.0003960678215687
S3,1,1,3,36,ee99b366035a9a8708750a9eb4f88cdb32cfcb3afedace8f1e4e891d39b57e16,0.975,0.975,0.0,0.9749993749843746,0.9749993749843746,0.0,0.061925931582744,0.0619055362962506,2.039528649341177e-05
S3,1,1,3,44,ee99b366035a9a8708750a9eb4f88cdb32cfcb3afedace8f1e4e891d39b57e16,0.8,0.8,0.0,0.7990151743543362,0.7990151743543362,0.0,0.3725084238341178,0.3723125675110739,0.0001958563230438
S3,1,1,3,45,ee99b366035a9a8708750a9eb4f88cdb32cfcb3afedace8f1e4e891d39b57e16,0.945,0.945,0.0,0.9449876222149984,0.9449876222149984,0.0,0.1228032488130555,0.1236637313741018,-0.0008604825610463
S3,1,1,4,2,becdee2cbb6e08e4de0579380923f29dc22dda39894d7f17eba7d942d293999d,0.745,0.75,0.005,0.7449426120877197,0.7497747973175859,0.0048321852298661,0.4959756513885117,0.502212826609322,-0.0062371752208102
S3,1,1,4,11,becdee2cbb6e08e4de0579380923f29dc22dda39894d7f17eba7d942d293999d,0.675,0.67,-0.005,0.6747967479674797,0.67,-0.0047967479674796,0.5376509817779523,0.5406566648192058,-0.0030056830412534
S3,1,1,4,13,becdee2cbb6e08e4de0579380923f29dc22dda39894d7f17eba7d942d293999d,0.845,0.8500000000000001,0.0050000000000001,0.8441231929604023,0.8490338164251208,0.0049106234647184,0.3110610518298304,0.3041099245755114,0.006951127254319
S3,1,1,4,18,becdee2cbb6e08e4de0579380923f29dc22dda39894d7f17eba7d942d293999d,0.645,0.6599999999999999,0.0149999999999999,0.6417669466939125,0.6572235104345194,0.0154565637406068,0.6380657664673575,0.6320527123288867,0.0060130541384707
S3,1,1,4,27,becdee2cbb6e08e4de0579380923f29dc22dda39894d7f17eba7d942d293999d,0.665,0.64,-0.025,0.6639835502394744,0.6396757081373236,-0.0243078421021508,0.6355437337405171,0.6362474315723513,-0.0007036978318342
S3,1,1,4,36,becdee2cbb6e08e4de0579380923f29dc22dda39894d7f17eba7d942d293999d,0.975,0.975,0.0,0.9749993749843746,0.9749993749843746,0.0,0.061925931582744,0.0672325423111042,-0.0053066107283602
S3,1,1,4,44,becdee2cbb6e08e4de0579380923f29dc22dda39894d7f17eba7d942d293999d,0.8,0.8049999999999999,0.0049999999999998,0.7990151743543362,0.80389692017599,0.0048817458216537,0.3725084238341178,0.3737600544531647,-0.0012516306190469
S3,1,1,4,45,becdee2cbb6e08e4de0579380923f29dc22dda39894d7f17eba7d942d293999d,0.945,0.945,0.0,0.9449876222149984,0.9449656035021888,-2.201871280937961e-05,0.1228032488130555,0.1250890720179866,-0.002285823204931
S3,1,1,5,2,4424cc2b96686591b117ac291e03a9b0f75b90edfc240162d6e2649fbe22490c,0.745,0.74,-0.005,0.7449426120877197,0.7395833333333335,-0.0053592787543862,0.4959756513885117,0.4966127834146721,-0.0006371320261603
S3,1,1,5,11,4424cc2b96686591b117ac291e03a9b0f75b90edfc240162d6e2649fbe22490c,0.675,0.665,-0.01,0.6747967479674797,0.6647904940587868,-0.0100062539086929,0.5376509817779523,0.5374472449268697,0.0002037368510826
S3,1,1,5,13,4424cc2b96686591b117ac291e03a9b0f75b90edfc240162d6e2649fbe22490c,0.845,0.845,0.0,0.8441231929604023,0.8441231929604023,0.0,0.3110610518298304,0.3096561326659398,0.0014049191638906
S3,1,1,5,18,4424cc2b96686591b117ac291e03a9b0f75b90edfc240162d6e2649fbe22490c,0.645,0.6599999999999999,0.0149999999999999,0.6417669466939125,0.6572235104345194,0.0154565637406068,0.6380657664673575,0.6397637155094206,-0.0016979490420631
S3,1,1,5,27,4424cc2b96686591b117ac291e03a9b0f75b90edfc240162d6e2649fbe22490c,0.665,0.665,0.0,0.6639835502394744,0.6635786196680977,-0.0004049305713766,0.6355437337405171,0.6357288558454777,-0.0001851221049605
S3,1,1,5,36,4424cc2b96686591b117ac291e03a9b0f75b90edfc240162d6e2649fbe22490c,0.975,0.975,0.0,0.9749993749843746,0.9749993749843746,0.0,0.061925931582744,0.0617311494048855,0.0001947821778584
S3,1,1,5,44,4424cc2b96686591b117ac291e03a9b0f75b90edfc240162d6e2649fbe22490c,0.8,0.8,0.0,0.7990151743543362,0.7990151743543362,0.0,0.3725084238341178,0.3735722890378861,-0.0010638652037683
S3,1,1,5,45,4424cc2b96686591b117ac291e03a9b0f75b90edfc240162d6e2649fbe22490c,0.945,0.945,0.0,0.9449876222149984,0.9449876222149984,0.0,0.1228032488130555,0.1251542383430273,-0.0023509895299718
S3,1,1,6,2,51d7ce1be00bfa265b8d8a64d019eedd3c50c4322ce87ed5f2870efb3bf313c8,0.745,0.74,-0.005,0.7449426120877197,0.7393483709273183,-0.0055942411604014,0.4959756513885117,0.5787995310364553,-0.0828238796479436
S3,1,1,6,11,51d7ce1be00bfa265b8d8a64d019eedd3c50c4322ce87ed5f2870efb3bf313c8,0.675,0.665,-0.01,0.6747967479674797,0.6471362738643844,-0.0276604741030952,0.5376509817779523,0.6186395923034056,-0.0809886105254532
S3,1,1,6,13,51d7ce1be00bfa265b8d8a64d019eedd3c50c4322ce87ed5f2870efb3bf313c8,0.845,0.81,-0.0349999999999999,0.8441231929604023,0.8099239695878353,-0.0341992233725669,0.3110610518298304,0.5426234367225377,-0.2315623848927072
S3,1,1,6,18,51d7ce1be00bfa265b8d8a64d019eedd3c50c4322ce87ed5f2870efb3bf313c8,0.645,0.625,-0.02,0.6417669466939125,0.6222709073052806,-0.0194960393886319,0.6380657664673575,0.64336647909373,-0.0053007126263725
S3,1,1,6,27,51d7ce1be00bfa265b8d8a64d019eedd3c50c4322ce87ed5f2870efb3bf313c8,0.665,0.585,-0.08,0.6639835502394744,0.5794380684553215,-0.0845454817841528,0.6355437337405171,0.6729981153762862,-0.037454381635769
