task,fold,seed,population,subject_id,trials,LiteBN_BA,LS_BA,delta_BA_pp,LiteBN_macro_F1,LS_macro_F1,delta_macro_F1_pp,LiteBN_accuracy,LS_accuracy,delta_accuracy_pp
OpenBMI_ERP,2,0,outer,50,1980,0.5118181818181818,0.5251515151515151,1.3333333333333308,0.5117733521630112,0.5217027633691115,0.9929411206100247,0.7277777777777777,0.7095959595959596,-1.8181818181818188
OpenBMI_ERP,2,0,outer,52,1980,0.8178787878787879,0.7909090909090909,-2.6969696969696977,0.819814992320218,0.7708333333333333,-4.898165898688478,0.9005050505050505,0.8636363636363636,-3.686868686868683
OpenBMI_ERP,2,0,outer,23,1980,0.5533333333333333,0.5787878787878787,2.5454545454545396,0.5590526203724424,0.5843969288864925,2.534430851405012,0.7929292929292929,0.7868686868686868,-0.60606060606061
OpenBMI_ERP,2,0,outer,1,1980,0.7560606060606061,0.7533333333333333,-0.27272727272728003,0.7329853687677996,0.7185042152881304,-1.4481153479669273,0.8378787878787879,0.8212121212121212,-1.6666666666666718
OpenBMI_ERP,2,0,outer,30,1980,0.9393939393939394,0.9293939393939394,-1.0000000000000009,0.9030020051657937,0.8672622714566283,-3.573973370916539,0.9414141414141414,0.9146464646464646,-2.6767676767676774
OpenBMI_ERP,2,0,outer,48,1980,0.8078787878787879,0.7642424242424242,-4.3636363636363695,0.7853396526644312,0.718549013515613,-6.679063914881822,0.8717171717171717,0.8151515151515152,-5.656565656565649
OpenBMI_ERP,2,0,outer,11,1980,0.9687878787878788,0.9545454545454546,-1.4242424242424168,0.9364112568775401,0.9014626409774436,-3.494861590009657,0.9621212121212122,0.9383838383838384,-2.3737373737373724
OpenBMI_ERP,2,0,outer,8,1980,0.7648484848484849,0.7451515151515151,-1.9696969696969768,0.7585365853658537,0.7502755727012596,-0.8261012664594114,0.8626262626262626,0.8641414141414141,0.15151515151514694
OpenBMI_ERP,2,0,heldout,4,1980,0.9284848484848485,0.9309090909090909,0.24242424242424399,0.8903139164008729,0.8779544226923021,-1.2359493708570812,0.9333333333333333,0.9232323232323232,-1.0101010101010166
OpenBMI_ERP,2,0,heldout,12,1980,0.9736363636363636,0.9593939393939395,-1.4242424242424168,0.9399320871100104,0.910263868723209,-2.966821838680145,0.9641414141414142,0.9444444444444444,-1.9696969696969768
OpenBMI_ERP,2,0,heldout,13,1980,0.9339393939393938,0.9293939393939394,-0.4545454545454408,0.8823107926556203,0.8696681944517028,-1.2642598203917443,0.9262626262626262,0.9166666666666666,-0.9595959595959602
OpenBMI_ERP,2,0,heldout,17,1980,0.8284848484848485,0.7981818181818182,-3.0303030303030276,0.7437213958810069,0.6833185696302858,-6.040282625072113,0.8171717171717172,0.7505050505050505,-6.666666666666677
OpenBMI_ERP,2,0,heldout,18,1980,0.9048484848484848,0.9103030303030303,0.545454545454549,0.8952474892395983,0.8711735353538723,-2.4073953885725974,0.9404040404040404,0.9212121212121213,-1.9191919191919093
OpenBMI_ERP,2,0,heldout,24,1980,0.8627272727272728,0.8236363636363637,-3.9090909090909065,0.8145434679575541,0.7627747252747252,-5.176874268282883,0.8823232323232323,0.8414141414141414,-4.09090909090909
OpenBMI_ERP,2,0,heldout,25,1980,0.770909090909091,0.7978787878787879,2.6969696969696866,0.7789660104897487,0.7619687034283271,-1.6997307061421552,0.8808080808080808,0.851010101010101,-2.9797979797979823
OpenBMI_ERP,2,0,heldout,29,1980,0.8675757575757577,0.8696969696969696,0.21212121212119683,0.850062966200479,0.8312679640792877,-1.879500212119134,0.9126262626262627,0.895959595959596,-1.6666666666666718
OpenBMI_ERP,2,0,heldout,36,1980,0.9596969696969697,0.9584848484848485,-0.12121212121212199,0.9137329722206893,0.902750135881092,-1.098283633959729,0.946969696969697,0.9388888888888889,-0.8080808080808133
OpenBMI_ERP,2,0,heldout,37,1980,0.9627272727272727,0.9581818181818182,-0.4545454545454408,0.9387390920678498,0.9183963906678173,-2.034270140003247,0.9641414141414142,0.9505050505050505,-1.3636363636363669
OpenBMI_ERP,2,0,heldout,39,1980,0.6696969696969697,0.6684848484848485,-0.12121212121212199,0.6487702954789578,0.6446638414032535,-0.41064540757043133,0.7808080808080808,0.7747474747474747,-0.60606060606061
OpenBMI_ERP,2,0,heldout,42,1980,0.7721212121212121,0.7990909090909091,2.6969696969696977,0.7836982124341905,0.7854472087210933,0.17489962869028375,0.8848484848484849,0.8752525252525253,-0.9595959595959602
OpenBMI_ERP,2,0,heldout,51,1980,0.7124242424242424,0.7321212121212122,1.9696969696969768,0.7060946119128545,0.7004340905103662,-0.5660521402488294,0.8318181818181818,0.8101010101010101,-2.171717171717169
OpenBMI_ERP,2,0,heldout,54,1980,0.6736363636363636,0.6736363636363636,0.0,0.6768178469956856,0.6489857054475595,-2.7832141548126077,0.8237373737373738,0.7772727272727272,-4.646464646464654
OpenBMI_ERP,3,0,outer,45,1980,0.8309090909090909,0.8063636363636364,-2.4545454545454537,0.7896319654301522,0.7562253982883014,-3.3406567141850863,0.8676767676767677,0.8409090909090909,-2.6767676767676774
OpenBMI_ERP,3,0,outer,34,1980,0.8587878787878788,0.8881818181818182,2.9393939393939417,0.7597259301553988,0.8013724679619678,4.164653780656902,0.8252525252525252,0.8621212121212121,3.686868686868683
OpenBMI_ERP,3,0,outer,27,1980,0.9609090909090909,0.9633333333333334,0.24242424242424399,0.9139084447989148,0.9142564083952008,0.034796359628608275,0.946969696969697,0.946969696969697,0.0
OpenBMI_ERP,3,0,outer,49,1980,0.8693939393939394,0.8469696969696969,-2.2424242424242458,0.7801412411498223,0.7333453342150399,-4.679590693478241,0.8449494949494949,0.7974747474747474,-4.747474747474745
OpenBMI_ERP,3,0,outer,10,1980,0.7981818181818181,0.8106060606060606,1.2424242424242449,0.7699506499759268,0.7789920907368134,0.9041440760886643,0.8595959595959596,0.8641414141414141,0.4545454545454519
OpenBMI_ERP,3,0,outer,22,1980,0.8918181818181818,0.8890909090909092,-0.27272727272726893,0.7889731962179611,0.780439121756487,-0.8534074461474139,0.847979797979798,0.8393939393939394,-0.8585858585858586
OpenBMI_ERP,3,0,outer,19,1980,0.9566666666666667,0.9578787878787879,0.12121212121212199,0.9037905195973428,0.9066539690920921,0.28634494947492595,0.9398989898989899,0.9419191919191919,0.20202020202020332
OpenBMI_ERP,3,0,outer,16,1980,0.8378787878787879,0.8369696969696969,-0.09090909090909705,0.8143208700824169,0.7896897336581081,-2.463113642430881,0.8893939393939394,0.8656565656565657,-2.3737373737373724
OpenBMI_ERP,3,0,heldout,4,1980,0.9039393939393939,0.906060606060606,0.21212121212120794,0.8666321372285775,0.8497783811843629,-1.6853756044214574,0.9186868686868687,0.9040404040404041,-1.4646464646464574
OpenBMI_ERP,3,0,heldout,12,1980,0.9633333333333334,0.949090909090909,-1.424242424242439,0.9226406208579606,0.9073182474723158,-1.5322373385644794,0.953030303030303,0.9434343434343434,-0.9595959595959602
OpenBMI_ERP,3,0,heldout,13,1980,0.9066666666666667,0.9196969696969697,1.3030303030302948,0.8353747257400208,0.8628276784223301,2.7452952682309295,0.8909090909090909,0.9126262626262627,2.17171717171718
OpenBMI_ERP,3,0,heldout,17,1980,0.8227272727272728,0.8212121212121212,-0.15151515151515804,0.7576065768285447,0.7347928631768728,-2.281371365167195,0.8358585858585859,0.8090909090909091,-2.6767676767676774
OpenBMI_ERP,3,0,heldout,18,1980,0.9327272727272727,0.926969696969697,-0.5757575757575739,0.8924229658160809,0.8893677696140727,-0.3055196202008226,0.9343434343434344,0.9328282828282828,-0.15151515151515804
OpenBMI_ERP,3,0,heldout,24,1980,0.81,0.833939393939394,2.3939393939393927,0.7274639163377603,0.770728236475358,4.326432013759773,0.8045454545454546,0.8464646464646465,4.191919191919191
OpenBMI_ERP,3,0,heldout,25,1980,0.7863636363636364,0.7890909090909091,0.27272727272726893,0.7792117237849189,0.7672457412717153,-1.1965982513203577,0.8742424242424243,0.8606060606060606,-1.3636363636363669
OpenBMI_ERP,3,0,heldout,29,1980,0.8454545454545455,0.8842424242424243,3.8787878787878816,0.8151428441658719,0.8200559266739165,0.4913082508044564,0.8878787878787879,0.8818181818181818,-0.60606060606061
OpenBMI_ERP,3,0,heldout,36,1980,0.9545454545454546,0.9445454545454546,-1.0000000000000009,0.8988306398633557,0.8811767861933292,-1.7653853670026476,0.9363636363636364,0.9237373737373737,-1.2626262626262652
OpenBMI_ERP,3,0,heldout,37,1980,0.9378787878787879,0.9409090909090909,0.303030303030305,0.9161189533343437,0.9094751171939593,-0.6643836140384329,0.951010101010101,0.945959595959596,-0.5050505050504972
OpenBMI_ERP,3,0,heldout,39,1980,0.7027272727272728,0.6666666666666666,-3.6060606060606126,0.6566641719162704,0.6464494230353387,-1.0214748880931657,0.7651515151515151,0.7797979797979798,1.4646464646464685
OpenBMI_ERP,3,0,heldout,42,1980,0.8296969696969697,0.8518181818181818,2.2121212121212097,0.8099262467482149,0.7949197795123804,-1.5006467235834542,0.8878787878787879,0.8661616161616161,-2.17171717171718
OpenBMI_ERP,3,0,heldout,51,1980,0.7487878787878788,0.7460606060606061,-0.27272727272726893,0.6682359060567112,0.6496289166822291,-1.860698937448213,0.753030303030303,0.7262626262626263,-2.6767676767676774
OpenBMI_ERP,3,0,heldout,54,1980,0.7133333333333334,0.7375757575757576,2.4242424242424176,0.6960176428177616,0.6796984225743878,-1.6319220243373733,0.8171717171717172,0.7767676767676768,-4.040404040404044
OpenBMI_ERP,4,0,outer,9,1980,0.8333333333333334,0.8118181818181818,-2.15151515151516,0.8005640612409348,0.7775151786805754,-2.304888256035942,0.8777777777777778,0.8621212121212121,-1.5656565656565702
OpenBMI_ERP,4,0,outer,53,1980,0.6563636363636364,0.6478787878787879,-0.8484848484848428,0.6507379337854009,0.6407887817703768,-0.994915201502411,0.798989898989899,0.7909090909090909,-0.8080808080808133
OpenBMI_ERP,4,0,outer,7,1980,0.8815151515151516,0.8930303030303031,1.1515151515151478,0.8085114371654687,0.8166499669848992,0.8138529819430529,0.8712121212121212,0.8762626262626263,0.5050505050505083
OpenBMI_ERP,4,0,outer,20,1980,0.8845454545454545,0.89,0.545454545454549,0.8185645933014354,0.8274230597406069,0.8858466439171542,0.8803030303030303,0.8873737373737374,0.7070707070707116
OpenBMI_ERP,4,0,outer,41,1980,0.8906060606060606,0.8772727272727272,-1.333333333333342,0.8419770091659493,0.8145057743911612,-2.747123477478808,0.9005050505050505,0.8782828282828283,-2.2222222222222143
OpenBMI_ERP,4,0,outer,46,1980,0.7048484848484848,0.6875757575757575,-1.7272727272727328,0.6499009820959463,0.632239375040619,-1.7661607055327266,0.7525252525252525,0.7358585858585859,-1.6666666666666607
OpenBMI_ERP,4,0,outer,21,1980,0.8636363636363636,0.8554545454545455,-0.8181818181818179,0.7883021102497847,0.782575698803593,-0.5726411446191682,0.8555555555555555,0.852020202020202,-0.35353535353535026
OpenBMI_ERP,4,0,outer,44,1980,0.8993939393939394,0.8781818181818182,-2.1212121212121238,0.7932432947299054,0.7598897614750499,-3.335353325485546,0.8505050505050505,0.8191919191919191,-3.1313131313131404
OpenBMI_ERP,4,0,heldout,4,1980,0.9130303030303031,0.9299999999999999,1.6969696969696857,0.8649833342248423,0.8966035053933537,3.1620171168511346,0.9156565656565656,0.9378787878787879,2.2222222222222254
OpenBMI_ERP,4,0,heldout,12,1980,0.9681818181818183,0.9657575757575758,-0.24242424242424399,0.928998576174656,0.9201426671251485,-0.8855909049507504,0.9570707070707071,0.951010101010101,-0.60606060606061
OpenBMI_ERP,4,0,heldout,13,1980,0.9206060606060606,0.9221212121212121,0.15151515151514694,0.8672319716141083,0.8517181395193625,-1.5513832094745772,0.9161616161616162,0.9025252525252525,-1.3636363636363669
OpenBMI_ERP,4,0,heldout,17,1980,0.8345454545454545,0.8193939393939393,-1.5151515151515138,0.759318932251263,0.7269749121116057,-3.2344020139657315,0.8333333333333334,0.8,-3.3333333333333326
OpenBMI_ERP,4,0,heldout,18,1980,0.9142424242424243,0.9118181818181819,-0.24242424242424399,0.8751740478253155,0.8772093023255814,0.20352545002658706,0.9237373737373737,0.9257575757575758,0.20202020202020332
OpenBMI_ERP,4,0,heldout,24,1980,0.8136363636363636,0.7993939393939394,-1.4242424242424168,0.7910313452982053,0.7370892723180795,-5.394207298012576,0.8752525252525253,0.8212121212121212,-5.404040404040411
OpenBMI_ERP,4,0,heldout,25,1980,0.8166666666666667,0.7987878787878788,-1.7878787878787827,0.7851261455635439,0.7808158521060498,-0.4310293457494119,0.8681818181818182,0.8707070707070707,0.2525252525252486
OpenBMI_ERP,4,0,heldout,29,1980,0.8400000000000001,0.8503030303030303,1.0303030303030258,0.8144712430426717,0.8019632443781566,-1.250799866451513,0.8888888888888888,0.8737373737373737,-1.5151515151515138
OpenBMI_ERP,4,0,heldout,36,1980,0.9551515151515151,0.9436363636363636,-1.1515151515151478,0.8976246528108787,0.8767096078542648,-2.0915044956613893,0.9353535353535354,0.9202020202020202,-1.5151515151515138
OpenBMI_ERP,4,0,heldout,37,1980,0.9396969696969697,0.946060606060606,0.6363636363636349,0.9010132675494336,0.9082121857805588,0.7198918231125284,0.9398989898989899,0.9444444444444444,0.4545454545454519
OpenBMI_ERP,4,0,heldout,39,1980,0.7163636363636363,0.7057575757575758,-1.0606060606060508,0.6829835499564851,0.6650243897409185,-1.795916021556665,0.795959595959596,0.7762626262626262,-1.9696969696969768
OpenBMI_ERP,4,0,heldout,42,1980,0.8651515151515151,0.8472727272727272,-1.7878787878787938,0.8282875351821338,0.8020319303338171,-2.6255604848316683,0.8944444444444445,0.8747474747474747,-1.9696969696969768
OpenBMI_ERP,4,0,heldout,51,1980,0.7290909090909091,0.7272727272727273,-0.181818181818183,0.6733794341216216,0.6434573829531813,-2.9922051168440267,0.7727272727272727,0.7272727272727273,-4.545454545454541
OpenBMI_ERP,4,0,heldout,54,1980,0.6633333333333333,0.6603030303030304,-0.3030303030302939,0.638126629797912,0.616496459276869,-2.163017052104299,0.7681818181818182,0.7308080808080808,-3.7373737373737392
OpenBMI_SSVEP,0,0,outer,15,100,0.35,0.32,-2.9999999999999973,0.29097744360902256,0.2667929292929293,-2.4184514316093253,0.35,0.32,-2.9999999999999973
OpenBMI_SSVEP,0,0,outer,38,100,0.97,0.96,-1.0000000000000009,0.9699959983993598,0.9597919167667067,-1.0204081632653073,0.97,0.96,-1.0000000000000009
OpenBMI_SSVEP,0,0,outer,6,100,0.99,0.98,-1.0000000000000009,0.9899959983993598,0.9799959983993597,-1.000000000000012,0.99,0.98,-1.0000000000000009
OpenBMI_SSVEP,0,0,outer,33,100,0.96,0.99,3.0000000000000027,0.9604219938566443,0.9899959983993598,2.9574004542715526,0.96,0.99,3.0000000000000027
OpenBMI_SSVEP,0,0,outer,32,100,0.74,0.77,3.0000000000000027,0.6974592074592075,0.7384879032258065,4.102869576659895,0.74,0.77,3.0000000000000027
OpenBMI_SSVEP,0,0,outer,3,100,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
OpenBMI_SSVEP,0,0,outer,5,100,0.81,0.87,5.999999999999995,0.8189110626932614,0.8709570678959113,5.20460052026499,0.81,0.87,5.999999999999995
OpenBMI_SSVEP,0,0,outer,47,100,0.97,0.99,2.0000000000000018,0.9703303491207804,0.9899959983993598,1.966564927857939,0.97,0.99,2.0000000000000018
OpenBMI_SSVEP,0,0,heldout,4,100,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
OpenBMI_SSVEP,0,0,heldout,12,100,0.98,0.97,-1.0000000000000009,0.9799959983993598,0.970542934154794,-0.9453064244565823,0.98,0.97,-1.0000000000000009
OpenBMI_SSVEP,0,0,heldout,13,100,0.8400000000000001,0.86,1.9999999999999907,0.8396238590271892,0.8589143990929705,1.9290540065781348,0.84,0.86,2.0000000000000018
OpenBMI_SSVEP,0,0,heldout,17,100,0.9199999999999999,0.94,2.0000000000000018,0.9200715569246567,0.9399879951980792,1.9916438273422488,0.92,0.94,1.9999999999999907
OpenBMI_SSVEP,0,0,heldout,18,100,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
OpenBMI_SSVEP,0,0,heldout,24,100,0.9099999999999999,0.89,-1.9999999999999907,0.9087725426921534,0.8893137254901962,-1.945881720195719,0.91,0.89,-2.0000000000000018
OpenBMI_SSVEP,0,0,heldout,25,100,0.94,0.95,1.0000000000000009,0.9394040438160498,0.9492261787658207,0.9822134949770911,0.94,0.95,1.0000000000000009
OpenBMI_SSVEP,0,0,heldout,29,100,0.96,0.95,-1.0000000000000009,0.9601137624861265,0.9506481481481482,-0.9465614337978212,0.96,0.95,-1.0000000000000009
OpenBMI_SSVEP,0,0,heldout,36,100,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
OpenBMI_SSVEP,0,0,heldout,37,100,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
OpenBMI_SSVEP,0,0,heldout,39,100,0.99,0.99,0.0,0.9899959983993598,0.9899959983993598,0.0,0.99,0.99,0.0
OpenBMI_SSVEP,0,0,heldout,42,100,0.6300000000000001,0.6,-3.0000000000000138,0.6313190620520388,0.6015945926919763,-2.9724469360062455,0.63,0.6,-3.0000000000000027
OpenBMI_SSVEP,0,0,heldout,51,100,0.74,0.71,-3.0000000000000027,0.7451997614788314,0.7035397669706179,-4.165999450821345,0.74,0.71,-3.0000000000000027
OpenBMI_SSVEP,0,0,heldout,54,100,0.8999999999999999,0.9299999999999999,3.0000000000000027,0.900769746970355,0.9318162081080015,3.104646113764653,0.9,0.93,3.0000000000000027
OpenBMI_SSVEP,1,0,outer,26,100,0.99,0.98,-1.0000000000000009,0.9899959983993598,0.9801805337519623,-0.9815464647397465,0.99,0.98,-1.0000000000000009
OpenBMI_SSVEP,1,0,outer,2,100,0.9299999999999999,0.9299999999999999,0.0,0.9266328636666504,0.9278867102396514,0.1253846573000983,0.93,0.93,0.0
OpenBMI_SSVEP,1,0,outer,14,100,0.78,0.75,-3.0000000000000027,0.7792895622337516,0.7487702967941474,-3.051926543960415,0.78,0.75,-3.0000000000000027
OpenBMI_SSVEP,1,0,outer,31,100,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
OpenBMI_SSVEP,1,0,outer,28,100,0.96,0.95,-1.0000000000000009,0.959891609795263,0.9497423510466989,-1.0149258748564094,0.96,0.95,-1.0000000000000009
OpenBMI_SSVEP,1,0,outer,35,100,0.64,0.59,-5.000000000000004,0.6367717958079404,0.5688546821314243,-6.79171136765161,0.64,0.59,-5.000000000000004
OpenBMI_SSVEP,1,0,outer,40,100,0.98,0.99,1.0000000000000009,0.9799679487179488,0.9899959983993597,1.002804968141091,0.98,0.99,1.0000000000000009
OpenBMI_SSVEP,1,0,outer,43,100,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
OpenBMI_SSVEP,1,0,heldout,4,100,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
OpenBMI_SSVEP,1,0,heldout,12,100,0.95,0.96,1.0000000000000009,0.9497433588820143,0.959983993597439,1.024063471542469,0.95,0.96,1.0000000000000009
OpenBMI_SSVEP,1,0,heldout,13,100,0.76,0.77,1.0000000000000009,0.7583447137454107,0.771866648721101,1.352193497569032,0.76,0.77,1.0000000000000009
OpenBMI_SSVEP,1,0,heldout,17,100,0.9199999999999999,0.9199999999999999,0.0,0.9190548014077426,0.9190548014077426,0.0,0.92,0.92,0.0
OpenBMI_SSVEP,1,0,heldout,18,100,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
OpenBMI_SSVEP,1,0,heldout,24,100,0.94,0.94,0.0,0.9401569858712716,0.9401569858712716,0.0,0.94,0.94,0.0
OpenBMI_SSVEP,1,0,heldout,25,100,0.98,0.99,1.0000000000000009,0.979779411764706,0.9899959983993598,1.0216586634653857,0.98,0.99,1.0000000000000009
OpenBMI_SSVEP,1,0,heldout,29,100,0.96,0.93,-2.9999999999999916,0.9599679487179488,0.9302179122239913,-2.9750036493957466,0.96,0.93,-2.9999999999999916
OpenBMI_SSVEP,1,0,heldout,36,100,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
OpenBMI_SSVEP,1,0,heldout,37,100,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
OpenBMI_SSVEP,1,0,heldout,39,100,1.0,0.97,-3.0000000000000027,1.0,0.9703303491207804,-2.966965087921958,1.0,0.97,-3.0000000000000027
OpenBMI_SSVEP,1,0,heldout,42,100,0.54,0.58,3.9999999999999925,0.5415829010348757,0.5822710119155524,4.06881108806767,0.54,0.58,3.9999999999999925
OpenBMI_SSVEP,1,0,heldout,51,100,0.7,0.69,-1.0000000000000009,0.6818831699346405,0.6720788551269564,-0.9804314807684067,0.7,0.69,-1.0000000000000009
OpenBMI_SSVEP,1,0,heldout,54,100,0.8799999999999999,0.8899999999999999,1.0000000000000009,0.8807979671559145,0.8902603159252095,0.946234876929497,0.88,0.89,1.0000000000000009
OpenBMI_SSVEP,2,0,outer,50,100,0.95,0.94,-1.0000000000000009,0.9482673572573683,0.9382798573975045,-0.9987499859863802,0.95,0.94,-1.0000000000000009
OpenBMI_SSVEP,2,0,outer,52,100,0.9299999999999999,0.92,-0.9999999999999898,0.926959668238738,0.9148095296818937,-1.2150138556844325,0.93,0.92,-1.0000000000000009
OpenBMI_SSVEP,2,0,outer,23,100,0.43000000000000005,0.43000000000000005,0.0,0.39938695499061655,0.3762718944733322,-2.3115060517284345,0.43,0.43,0.0
OpenBMI_SSVEP,2,0,outer,1,100,0.8500000000000001,0.8999999999999999,4.999999999999982,0.8484074643638729,0.9003024414462112,5.189497708233826,0.85,0.9,5.000000000000004
OpenBMI_SSVEP,2,0,outer,30,100,0.8200000000000001,0.8400000000000001,2.0000000000000018,0.8213824289405686,0.8403263403263403,1.8943911385771783,0.82,0.84,2.0000000000000018
OpenBMI_SSVEP,2,0,outer,48,100,0.99,0.99,0.0,0.9899959983993597,0.9899959983993597,0.0,0.99,0.99,0.0
OpenBMI_SSVEP,2,0,outer,11,100,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
OpenBMI_SSVEP,2,0,outer,8,100,0.89,0.8999999999999999,0.9999999999999898,0.8878861889583419,0.8976840247447657,0.9797835786423792,0.89,0.9,1.0000000000000009
OpenBMI_SSVEP,2,0,heldout,4,100,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
OpenBMI_SSVEP,2,0,heldout,12,100,0.99,0.98,-1.0000000000000009,0.9899959983993598,0.9799959983993598,-1.0000000000000009,0.99,0.98,-1.0000000000000009
OpenBMI_SSVEP,2,0,heldout,13,100,0.81,0.8400000000000001,3.0000000000000027,0.8079768314305483,0.8390591892494703,3.108235781892199,0.81,0.84,2.9999999999999916
OpenBMI_SSVEP,2,0,heldout,17,100,0.97,0.99,2.0000000000000018,0.9701920768307324,0.9899959983993598,1.9803921568627425,0.97,0.99,2.0000000000000018
OpenBMI_SSVEP,2,0,heldout,18,100,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
OpenBMI_SSVEP,2,0,heldout,24,100,0.89,0.8899999999999999,-1.1102230246251565e-14,0.8916202990630215,0.8903955801509685,-0.12247189120530022,0.89,0.89,0.0
OpenBMI_SSVEP,2,0,heldout,25,100,0.9299999999999999,0.9299999999999999,0.0,0.9292519790240155,0.9295055191888075,0.025354016479206543,0.93,0.93,0.0
OpenBMI_SSVEP,2,0,heldout,29,100,0.95,0.95,0.0,0.9497723704866563,0.9497723704866563,0.0,0.95,0.95,0.0
OpenBMI_SSVEP,2,0,heldout,36,100,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
OpenBMI_SSVEP,2,0,heldout,37,100,0.99,1.0,1.0000000000000009,0.9899959983993598,1.0,1.0004001600640189,0.99,1.0,1.0000000000000009
OpenBMI_SSVEP,2,0,heldout,39,100,1.0,0.99,-1.0000000000000009,1.0,0.9899959983993598,-1.0004001600640189,1.0,0.99,-1.0000000000000009
OpenBMI_SSVEP,2,0,heldout,42,100,0.6200000000000001,0.6300000000000001,1.0000000000000009,0.6176306422161282,0.6300091575091575,1.2378515293029357,0.62,0.63,1.0000000000000009
OpenBMI_SSVEP,2,0,heldout,51,100,0.6799999999999999,0.74,6.000000000000005,0.6578930995475113,0.730220713073005,7.232761352549366,0.68,0.74,5.999999999999995
OpenBMI_SSVEP,2,0,heldout,54,100,0.8799999999999999,0.8799999999999999,0.0,0.8790584415584415,0.8798441546429893,0.07857130845477789,0.88,0.88,0.0
OpenBMI_SSVEP,3,0,outer,45,100,0.87,0.94,6.999999999999995,0.8700503051294739,0.94089861379755,7.0848308668076125,0.87,0.94,6.999999999999995
OpenBMI_SSVEP,3,0,outer,34,100,0.83,0.85,2.0000000000000018,0.8308844858844858,0.849160858400587,1.8276372516101147,0.83,0.85,2.0000000000000018
OpenBMI_SSVEP,3,0,outer,27,100,1.0,0.99,-1.0000000000000009,1.0,0.9899959983993597,-1.00040016006403,1.0,0.99,-1.0000000000000009
OpenBMI_SSVEP,3,0,outer,49,100,0.49,0.41000000000000003,-7.9999999999999964,0.4557890893618978,0.3419993369293225,-11.378975243257534,0.49,0.41,-8.000000000000002
OpenBMI_SSVEP,3,0,outer,10,100,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
OpenBMI_SSVEP,3,0,outer,22,100,0.77,0.79,2.0000000000000018,0.7821139944136014,0.7938059466510727,1.1691952237471326,0.77,0.79,2.0000000000000018
OpenBMI_SSVEP,3,0,outer,19,100,0.97,0.97,0.0,0.9699764521193093,0.969891609795263,-0.008484232404626368,0.97,0.97,0.0
OpenBMI_SSVEP,3,0,outer,16,100,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
OpenBMI_SSVEP,3,0,heldout,4,100,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
OpenBMI_SSVEP,3,0,heldout,12,100,0.95,0.95,0.0,0.9493925007372799,0.9497383494460586,0.034584870877873986,0.95,0.95,0.0
OpenBMI_SSVEP,3,0,heldout,13,100,0.78,0.73,-5.000000000000004,0.7793284265629095,0.7272650354541557,-5.20633911087538,0.78,0.73,-5.000000000000004
OpenBMI_SSVEP,3,0,heldout,17,100,0.96,0.97,1.0000000000000009,0.9601600255486811,0.9703303491207804,1.017032357209935,0.96,0.97,1.0000000000000009
OpenBMI_SSVEP,3,0,heldout,18,100,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
OpenBMI_SSVEP,3,0,heldout,24,100,0.8799999999999999,0.8699999999999999,-1.0000000000000009,0.879228375747462,0.8686655102503861,-1.0562865497075968,0.88,0.87,-1.0000000000000009
OpenBMI_SSVEP,3,0,heldout,25,100,0.9199999999999999,0.9299999999999999,1.0000000000000009,0.9180029182803878,0.9296001222474224,1.1597203967034564,0.92,0.93,1.0000000000000009
OpenBMI_SSVEP,3,0,heldout,29,100,0.96,0.94,-2.0000000000000018,0.9601137624861266,0.9404219938566444,-1.9691768629482187,0.96,0.94,-2.0000000000000018
OpenBMI_SSVEP,3,0,heldout,36,100,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
OpenBMI_SSVEP,3,0,heldout,37,100,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
OpenBMI_SSVEP,3,0,heldout,39,100,1.0,0.98,-2.0000000000000018,1.0,0.9801805337519623,-1.9819466248037654,1.0,0.98,-2.0000000000000018
OpenBMI_SSVEP,3,0,heldout,42,100,0.6,0.55,-4.999999999999993,0.5867196608373079,0.5501338313103019,-3.6585829527005953,0.6,0.55,-4.999999999999993
