task,fold,epoch,attempts,exposure,successful_cumulative,AMP_scale
WBCIC_MI,1,45,63,8064,2834,32768.0
WBCIC_MI,1,46,63,8064,2897,32768.0
WBCIC_MI,1,47,63,8064,2960,32768.0
WBCIC_MI,1,48,63,8064,3023,32768.0
WBCIC_MI,1,49,63,8064,3086,65536.0
WBCIC_MI,1,50,63,8064,3149,65536.0
WBCIC_MI,1,51,63,8064,3211,32768.0
WBCIC_MI,1,52,63,8064,3274,32768.0
WBCIC_MI,1,53,63,8064,3337,32768.0
WBCIC_MI,1,54,63,8064,3400,32768.0
WBCIC_MI,1,55,63,8064,3463,32768.0
WBCIC_MI,1,56,63,8064,3526,32768.0
WBCIC_MI,1,57,63,8064,3589,32768.0
WBCIC_MI,1,58,63,8064,3652,32768.0
WBCIC_MI,1,59,63,8064,3715,32768.0
WBCIC_MI,1,60,63,8064,3778,32768.0
WBCIC_MI,2,1,63,8064,63,65536.0
WBCIC_MI,2,2,63,8064,126,65536.0
WBCIC_MI,2,3,63,8064,189,65536.0
WBCIC_MI,2,4,63,8064,252,65536.0
WBCIC_MI,2,5,63,8064,315,65536.0
WBCIC_MI,2,6,63,8064,378,65536.0
WBCIC_MI,2,7,63,8064,441,65536.0
WBCIC_MI,2,8,63,8064,504,65536.0
WBCIC_MI,2,9,63,8064,567,65536.0
WBCIC_MI,2,10,63,8064,630,65536.0
WBCIC_MI,2,11,63,8064,693,65536.0
WBCIC_MI,2,12,63,8064,756,65536.0
WBCIC_MI,2,13,63,8064,819,65536.0
WBCIC_MI,2,14,63,8064,882,65536.0
WBCIC_MI,2,15,63,8064,945,65536.0
WBCIC_MI,2,16,63,8064,1008,65536.0
WBCIC_MI,2,17,63,8064,1071,65536.0
WBCIC_MI,2,18,63,8064,1134,65536.0
WBCIC_MI,2,19,63,8064,1197,65536.0
WBCIC_MI,2,20,63,8064,1260,65536.0
WBCIC_MI,2,21,63,8064,1323,65536.0
WBCIC_MI,2,22,63,8064,1386,65536.0
WBCIC_MI,2,23,63,8064,1449,65536.0
WBCIC_MI,2,24,63,8064,1512,65536.0
WBCIC_MI,2,25,63,8064,1575,65536.0
WBCIC_MI,2,26,63,8064,1638,65536.0
WBCIC_MI,2,27,63,8064,1701,65536.0
WBCIC_MI,2,28,63,8064,1764,65536.0
WBCIC_MI,2,29,63,8064,1827,65536.0
WBCIC_MI,2,30,63,8064,1890,65536.0
WBCIC_MI,2,31,63,8064,1953,65536.0
WBCIC_MI,2,32,63,8064,2015,65536.0
WBCIC_MI,2,33,63,8064,2078,65536.0
WBCIC_MI,2,34,63,8064,2141,65536.0
WBCIC_MI,2,35,63,8064,2204,65536.0
WBCIC_MI,2,36,63,8064,2267,65536.0
WBCIC_MI,2,37,63,8064,2330,65536.0
WBCIC_MI,2,38,63,8064,2393,65536.0
WBCIC_MI,2,39,63,8064,2456,65536.0
WBCIC_MI,2,40,63,8064,2519,65536.0
WBCIC_MI,2,41,63,8064,2582,65536.0
WBCIC_MI,2,42,63,8064,2645,65536.0
WBCIC_MI,2,43,63,8064,2708,65536.0
WBCIC_MI,2,44,63,8064,2771,65536.0
WBCIC_MI,2,45,63,8064,2834,65536.0
WBCIC_MI,2,46,63,8064,2897,65536.0
WBCIC_MI,2,47,63,8064,2960,65536.0
WBCIC_MI,2,48,63,8064,3023,65536.0
WBCIC_MI,2,49,63,8064,3086,65536.0
WBCIC_MI,2,50,63,8064,3149,65536.0
WBCIC_MI,2,51,63,8064,3212,65536.0
WBCIC_MI,2,52,63,8064,3274,32768.0
WBCIC_MI,2,53,63,8064,3337,32768.0
WBCIC_MI,2,54,63,8064,3400,32768.0
WBCIC_MI,2,55,63,8064,3463,32768.0
WBCIC_MI,2,56,63,8064,3526,32768.0
WBCIC_MI,2,57,63,8064,3589,32768.0
WBCIC_MI,2,58,63,8064,3652,32768.0
WBCIC_MI,2,59,63,8064,3715,32768.0
WBCIC_MI,2,60,63,8064,3778,32768.0
WBCIC_MI,3,1,63,8064,63,65536.0
WBCIC_MI,3,2,63,8064,126,65536.0
WBCIC_MI,3,3,63,8064,189,65536.0
WBCIC_MI,3,4,63,8064,252,65536.0
WBCIC_MI,3,5,63,8064,315,65536.0
WBCIC_MI,3,6,63,8064,377,32768.0
WBCIC_MI,3,7,63,8064,440,32768.0
WBCIC_MI,3,8,63,8064,503,32768.0
WBCIC_MI,3,9,63,8064,565,16384.0
WBCIC_MI,3,10,63,8064,628,16384.0
WBCIC_MI,3,11,63,8064,690,8192.0
WBCIC_MI,3,12,63,8064,753,8192.0
WBCIC_MI,3,13,63,8064,816,8192.0
WBCIC_MI,3,14,63,8064,879,8192.0
WBCIC_MI,3,15,63,8064,942,8192.0
WBCIC_MI,3,16,63,8064,1005,8192.0
WBCIC_MI,3,17,63,8064,1068,8192.0
WBCIC_MI,3,18,63,8064,1131,8192.0
WBCIC_MI,3,19,63,8064,1194,8192.0
WBCIC_MI,3,20,63,8064,1257,8192.0
WBCIC_MI,3,21,63,8064,1320,8192.0
WBCIC_MI,3,22,63,8064,1383,8192.0
WBCIC_MI,3,23,63,8064,1446,8192.0
WBCIC_MI,3,24,63,8064,1509,8192.0
WBCIC_MI,3,25,63,8064,1572,8192.0
WBCIC_MI,3,26,63,8064,1635,8192.0
WBCIC_MI,3,27,63,8064,1698,8192.0
WBCIC_MI,3,28,63,8064,1761,8192.0
WBCIC_MI,3,29,63,8064,1824,8192.0
WBCIC_MI,3,30,63,8064,1887,8192.0
WBCIC_MI,3,31,63,8064,1950,8192.0
WBCIC_MI,3,32,63,8064,2012,4096.0
WBCIC_MI,3,33,63,8064,2075,4096.0
WBCIC_MI,3,34,63,8064,2138,4096.0
WBCIC_MI,3,35,63,8064,2201,4096.0
WBCIC_MI,3,36,63,8064,2264,4096.0
WBCIC_MI,3,37,63,8064,2327,4096.0
WBCIC_MI,3,38,63,8064,2390,4096.0
WBCIC_MI,3,39,63,8064,2453,4096.0
WBCIC_MI,3,40,63,8064,2516,4096.0
WBCIC_MI,3,41,63,8064,2579,4096.0
WBCIC_MI,3,42,63,8064,2642,4096.0
WBCIC_MI,3,43,63,8064,2705,4096.0
WBCIC_MI,3,44,63,8064,2768,4096.0
WBCIC_MI,3,45,63,8064,2831,4096.0
WBCIC_MI,3,46,63,8064,2894,4096.0
WBCIC_MI,3,47,63,8064,2957,4096.0
WBCIC_MI,3,48,63,8064,3020,4096.0
WBCIC_MI,3,49,63,8064,3083,4096.0
WBCIC_MI,3,50,63,8064,3146,4096.0
WBCIC_MI,3,51,63,8064,3209,4096.0
WBCIC_MI,3,52,63,8064,3272,4096.0
WBCIC_MI,3,53,63,8064,3335,4096.0
WBCIC_MI,3,54,63,8064,3398,4096.0
WBCIC_MI,3,55,63,8064,3461,4096.0
WBCIC_MI,3,56,63,8064,3524,4096.0
WBCIC_MI,3,57,63,8064,3587,4096.0
WBCIC_MI,3,58,63,8064,3649,2048.0
WBCIC_MI,3,59,63,8064,3712,2048.0
WBCIC_MI,3,60,63,8064,3775,2048.0
WBCIC_MI,4,1,63,8064,63,65536.0
WBCIC_MI,4,2,63,8064,126,65536.0
WBCIC_MI,4,3,63,8064,189,65536.0
WBCIC_MI,4,4,63,8064,252,65536.0
WBCIC_MI,4,5,63,8064,315,65536.0
WBCIC_MI,4,6,63,8064,378,65536.0
WBCIC_MI,4,7,63,8064,441,65536.0
WBCIC_MI,4,8,63,8064,504,65536.0
WBCIC_MI,4,9,63,8064,567,65536.0
WBCIC_MI,4,10,63,8064,630,65536.0
WBCIC_MI,4,11,63,8064,693,65536.0
WBCIC_MI,4,12,63,8064,756,65536.0
WBCIC_MI,4,13,63,8064,819,65536.0
WBCIC_MI,4,14,63,8064,882,65536.0
WBCIC_MI,4,15,63,8064,945,65536.0
WBCIC_MI,4,16,63,8064,1008,65536.0
WBCIC_MI,4,17,63,8064,1071,65536.0
WBCIC_MI,4,18,63,8064,1134,65536.0
WBCIC_MI,4,19,63,8064,1197,65536.0
WBCIC_MI,4,20,63,8064,1260,65536.0
WBCIC_MI,4,21,63,8064,1323,65536.0
WBCIC_MI,4,22,63,8064,1386,65536.0
WBCIC_MI,4,23,63,8064,1448,32768.0
WBCIC_MI,4,24,63,8064,1511,32768.0
WBCIC_MI,4,25,63,8064,1574,32768.0
WBCIC_MI,4,26,63,8064,1637,32768.0
WBCIC_MI,4,27,63,8064,1700,32768.0
WBCIC_MI,4,28,63,8064,1763,32768.0
WBCIC_MI,4,29,63,8064,1826,32768.0
WBCIC_MI,4,30,63,8064,1889,32768.0
WBCIC_MI,4,31,63,8064,1952,32768.0
WBCIC_MI,4,32,63,8064,2015,32768.0
WBCIC_MI,4,33,63,8064,2078,32768.0
WBCIC_MI,4,34,63,8064,2141,32768.0
WBCIC_MI,4,35,63,8064,2204,32768.0
WBCIC_MI,4,36,63,8064,2267,32768.0
WBCIC_MI,4,37,63,8064,2330,32768.0
WBCIC_MI,4,38,63,8064,2393,32768.0
WBCIC_MI,4,39,63,8064,2456,32768.0
WBCIC_MI,4,40,63,8064,2519,32768.0
WBCIC_MI,4,41,63,8064,2582,32768.0
WBCIC_MI,4,42,63,8064,2645,32768.0
WBCIC_MI,4,43,63,8064,2708,32768.0
WBCIC_MI,4,44,63,8064,2771,32768.0
WBCIC_MI,4,45,63,8064,2834,32768.0
WBCIC_MI,4,46,63,8064,2897,32768.0
WBCIC_MI,4,47,63,8064,2960,32768.0
WBCIC_MI,4,48,63,8064,3023,32768.0
WBCIC_MI,4,49,63,8064,3085,16384.0
WBCIC_MI,4,50,63,8064,3148,16384.0
WBCIC_MI,4,51,63,8064,3211,16384.0
WBCIC_MI,4,52,63,8064,3274,16384.0
WBCIC_MI,4,53,63,8064,3337,16384.0
WBCIC_MI,4,54,63,8064,3400,16384.0
WBCIC_MI,4,55,63,8064,3463,16384.0
WBCIC_MI,4,56,63,8064,3526,16384.0
WBCIC_MI,4,57,63,8064,3589,16384.0
WBCIC_MI,4,58,63,8064,3652,16384.0
WBCIC_MI,4,59,63,8064,3715,16384.0
WBCIC_MI,4,60,63,8064,3778,16384.0
