Model,Task,fold,seed,status,checkpoint_sha256,normalizer_sha256,split_sha256,peeh_cell_sha256,q_cache_path,q_cache_sha256,transform_sha256,stored_active_rank,recovered_active_rank,protected_rank,recovery_checksum,reason
TeCh,WBCIC_MI,3,0,RECOVERY_OK,514fd66f24ba518ac96bfe68abd9e1af942163f05dd702293678711fd53aeda1,23765060e5268b3e9d17ac8856fddf0ebee518e507202d3f625e821bc4aa0035,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,9eece5ea80e14ffc4578163cd39bdf6a4fe46eec0bda571b02372d261c2f0eef,D:\nips-temp\TotalP\P1\crossbackbone_pswa_runtime\q_cache\tech\wbcic_mi\fold3_seed0.npz,ca1b542db8b8113c73cb079f05d798b5604344c50ebfa16f16d95e5485994d24,c5749120f7d0319c7addf772a8031bc3f19c2f673b9e20e28fd7ae0d7e7e856a,7,7,4,NOT_RUN_OPTIONAL,
TeCh,WBCIC_MI,4,0,RECOVERY_OK,5988908274132c826bad715d4f87eae5da8d8f5e47afe4b821566e56ab336b8b,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0edbfcdb726063f223d2afcf0373bd59dcdaa109e383e2c4449195d297385f37,D:\nips-temp\TotalP\P1\crossbackbone_pswa_runtime\q_cache\tech\wbcic_mi\fold4_seed0.npz,fab949672a1dd62d74301ad1f12b3d87e19cd85c8e6a892db1c007c0dc4a6b78,370c7489610e047b6d7ef3de41fcd2b633dd759af9be32e11261ee186e390ac7,20,20,4,NOT_RUN_OPTIONAL,
ModernTCN,OpenBMI_MI,0,0,EMPTY_PROTECTED,,,,4a4028ef609ae0b6689cfeef3991afbabc3edb817fb933f3a4cb8f90902c0b20,,,,,,0,,
ModernTCN,OpenBMI_MI,1,0,EMPTY_PROTECTED,,,,7e7be6554f1c09112ea9bf034f0fa16c1b8a875dd008b61ca1374ed711824481,,,,,,0,,
ModernTCN,OpenBMI_MI,2,0,RECOVERY_OK,111f07fceda79a12fa691d834da8fb9082291703d4648a951d94e79385268a56,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,de46a239b439ea99960d4a116e5c73e0fa2c8070eead660048073c5be2703e33,D:\nips-temp\TotalP\P1\baseline_metrics_closure_v1_pswa_runtime\q_cache\moderntcn\openbmi_mi\fold2_seed0.npz,48d7c70f704b17bc01cff4ca05deb814c754ffe03b91f5b54ed333dd6ad95810,cb311f22836c77560585670d6363a6209fa0c914a92b45a6b9cfd69f3dae0386,20,20,1,NOT_RUN_OPTIONAL,
ModernTCN,OpenBMI_MI,3,0,EMPTY_PROTECTED,,,,1de8110bcf818143cfd0512dd2d5d9f1725f864b84473626c8037ee5399569bc,,,,,,0,,
ModernTCN,OpenBMI_MI,4,0,EMPTY_PROTECTED,,,,8ee06c79e250e6c4fce013c9e5329d524234a52004e65c99d7d752501dbb74d5,,,,,,0,,
ModernTCN,OpenBMI_ERP,0,0,RECOVERY_OK,53724cba1cf9ba7a6005a02b8d5744024cc331df636bdce9b75e7d6d5e2ddce4,9f8f60e7d74014665f6c41f858b7bc1a01a182ee6a74f4255849bace52f412c4,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,daeb79d8ec6e26570cc28a4c152e7c76f15a02fafb12dfe4320609ee18e97fb3,D:\nips-temp\TotalP\P1\baseline_metrics_closure_v1_pswa_runtime\q_cache\moderntcn\openbmi_erp\fold0_seed0.npz,f8dbbdf21a5e673086b4ec971d7eaa1c1a91d43c7e787a4cda5739ec36623bf0,2f170b48a3d19f6d936de989f4aaec7e8167ed60eb91b1015d9055017371ddd7,20,20,2,NOT_RUN_OPTIONAL,
ModernTCN,OpenBMI_ERP,1,0,RECOVERY_OK,75aa99788c19be396df6362c247a2444595b7011f8fed1ba712580c605f06d35,e2de89059c6012827f0772d4648300c99af68a230b90c5b6210825a3cab5501b,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,f0f162987cd3c0a242e03f833c819358c51dc7dcad49c0fe412cba124f574396,D:\nips-temp\TotalP\P1\baseline_metrics_closure_v1_pswa_runtime\q_cache\moderntcn\openbmi_erp\fold1_seed0.npz,08152f6b1068156b0ed1eeac774e54b0eeeff3d11038730ec89c277cd546e2ba,b65e6545aeb672cd87025e28e24b9979c4ddad0919d2fad007887fd3e05d7f49,20,20,3,NOT_RUN_OPTIONAL,
ModernTCN,OpenBMI_ERP,2,0,RECOVERY_OK,4acbd13c31e8b1b0462d27511ed1d342b558cce770195ac09163c331de43ddaa,d58614d92d36fe84a3e6a2cc077409586c3c85e039c41e6ea925ec45069a822a,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,ead9511c397aafe5784e12c5c67fa5d2de4caf833dda3820f6beb05d6263d658,D:\nips-temp\TotalP\P1\baseline_metrics_closure_v1_pswa_runtime\q_cache\moderntcn\openbmi_erp\fold2_seed0.npz,54abc834775a8ef531bee5bd6975250dfd9568f1ec115f81c413ab7be6564848,6292aacbe484851ced603870cb4fcfda331dfff3be41b085f66e9aacb6f1394d,20,20,1,NOT_RUN_OPTIONAL,
ModernTCN,OpenBMI_ERP,3,0,RECOVERY_OK,c9340558c61f66d0d1b1ab3c8f7bc993b30ca41321885bc4ed13ef74e5e6c537,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,68e17c43564dbc31fa5e6cfe818295a4ea84a983e927197f0249b02269362d18,D:\nips-temp\TotalP\P1\baseline_metrics_closure_v1_pswa_runtime\q_cache\moderntcn\openbmi_erp\fold3_seed0.npz,5ade221207f8be9685d6d12bc7f80400f9c44c9dcd52712aef4c30b74b59dadd,5fc9249e8e3e8857ab67de96d7f31f0d6eebd28ea4d4ab20af16c8e7baaf2671,20,20,4,NOT_RUN_OPTIONAL,
ModernTCN,OpenBMI_ERP,4,0,RECOVERY_OK,8eb6315305b7239c7e1101505ffa8af937b1c542e4259f77ce699247153c0ea7,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,c49b4c53482c47be8824ef0751bc1a8eeb71d81a61fca64b3a9db8a09b4aea1e,D:\nips-temp\TotalP\P1\baseline_metrics_closure_v1_pswa_runtime\q_cache\moderntcn\openbmi_erp\fold4_seed0.npz,db6e4a93844f3941f31ef1ab228a4c4fb26a60d4dc5bbeb11dc2612586d798d5,b741ab0e0acdd174b6cab6933c538f40775cb464651968d0022f18bb3cf3c7c8,20,20,10,NOT_RUN_OPTIONAL,
ModernTCN,OpenBMI_SSVEP,0,0,RECOVERY_OK,707b238466bd0ba69de50345d2f448b152d4885148cebfcad68bb408d9e976c5,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,ec10b3b4f414559818a6afa0cd13dd1d96902da4f6b500fb8b831af12c227dda,D:\nips-temp\TotalP\P1\baseline_metrics_closure_v1_pswa_runtime\q_cache\moderntcn\openbmi_ssvep\fold0_seed0.npz,619086368f3c1110f60664818d6dc7be5d1b93e18c64778b8e36620232256c49,ffd6cf557bf4f452c76b4c6e14a82e2f941ca462b469b0d579b572d6b77ec262,20,20,4,NOT_RUN_OPTIONAL,
ModernTCN,OpenBMI_SSVEP,1,0,RECOVERY_OK,d3feea8940bf65d7875172c89992ea613a9f7386ebe499c7bacb89fbd59b843d,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,46dcca228954ee96185fe751492a83fb18be0f3b580572d8799c84986853b2b0,D:\nips-temp\TotalP\P1\baseline_metrics_closure_v1_pswa_runtime\q_cache\moderntcn\openbmi_ssvep\fold1_seed0.npz,470d4ba3fa2123d3e299a0ff2728033cda3e0ebace363968a72038cc1fe43628,a3253d1a50a9f8ab92caa16df13caf025df964a2a5ff714807c36dc338f6947a,20,20,3,NOT_RUN_OPTIONAL,
ModernTCN,OpenBMI_SSVEP,2,0,RECOVERY_OK,bd7fcded3d96e65c0c6a4e25a42ece59793f42f8e1b44c0dc7b8089297df77d5,65457744184c97f7501093f7f0ae77803c77c55c76221e4319732fe46e157686,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,3290716a291f719443c84a386f50211625439bdabea608ffc7de4042e0185c81,D:\nips-temp\TotalP\P1\baseline_metrics_closure_v1_pswa_runtime\q_cache\moderntcn\openbmi_ssvep\fold2_seed0.npz,319ed08db6926b2aae345e0b878b3bb28e559ea304584f96d0d760c4048c7286,d3461b313e85d402be8cc43218e41238a8a96596329457f7accf1e7fe6e79865,20,20,5,NOT_RUN_OPTIONAL,
ModernTCN,OpenBMI_SSVEP,3,0,RECOVERY_OK,8f76fb436e3bca8f6e3eedcc9af2baa167beb68ef490beb382ab2cd2f562d052,23fc006691b42bd16828108fc89922654fa7567a759b789614a5642702113b52,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,27dd8aedd1e20fd938b8b838211a1dff96ddb8ec307cb6094df721207b021f3c,D:\nips-temp\TotalP\P1\baseline_metrics_closure_v1_pswa_runtime\q_cache\moderntcn\openbmi_ssvep\fold3_seed0.npz,dcdb32661a6a8a61a7c730da0973d080971a80a96212dc3a7228e34aa7553840,ebd0a7a1e6de99aa77aaaa189be24587863e797660638e88a3b77efe09ddb01e,20,20,7,NOT_RUN_OPTIONAL,
ModernTCN,OpenBMI_SSVEP,4,0,RECOVERY_OK,09c102eafd5298b4c98bfc9fe29f3a00441e8e00f81b15cb5f59d9dcdcfc548b,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,66fab19653f218589f4feae1885f4aeda86183bae44445be22375d166e9ffe4e,D:\nips-temp\TotalP\P1\baseline_metrics_closure_v1_pswa_runtime\q_cache\moderntcn\openbmi_ssvep\fold4_seed0.npz,18a6cbab4e98b0cee39d8cea9aa1628a66f27b4c3698887bc1d29f9662631611,4796ce57dac3d1aebe1551502fb627bbd3feeb2d35eb14fdcd1247d065dd86e7,20,20,4,NOT_RUN_OPTIONAL,
ModernTCN,WBCIC_MI,0,0,EMPTY_PROTECTED,,,,92d593bbfded23e23b86c632e4fea02b0c0dac52f5b3743893ae928d5c7741e0,,,,,,0,,
ModernTCN,WBCIC_MI,1,0,RECOVERY_OK,c092de14384290e16635bccd1ae2e3c56ca2fa1ff2ccf4edc1478725a4c81f8e,380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,1a381dea1997affc65fc78b6bf40b1af5a56d83ae818131d9df8dc9ec0cf9ebd,D:\nips-temp\TotalP\P1\baseline_metrics_closure_v1_pswa_runtime\q_cache\moderntcn\wbcic_mi\fold1_seed0.npz,988c85af6955a600d4585f07b307c38f6b0ac0861586d78bf41cabe000bea611,cdeccdfe17b474ff1acb328f525614b4be61d74e8933d8f0e5486bf687ba0d89,20,20,4,NOT_RUN_OPTIONAL,
ModernTCN,WBCIC_MI,2,0,RECOVERY_OK,4f1dcadd5e880263c3f40ae0090d58004179340104f0c51d74367161e449ce9f,62aeb00a88c0b46dd2feccb299b31c70d26eb2b41e2f808cc18ca646fd088354,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,c51632fdc24f07077a2290a555944a4303094db8cef0efb496079f531d41e28d,D:\nips-temp\TotalP\P1\baseline_metrics_closure_v1_pswa_runtime\q_cache\moderntcn\wbcic_mi\fold2_seed0.npz,f4747e461d1a901220453e209b7f2e00cc42987d824080b2f6238a61a50f38b1,537b48e9e1318404e9f1d37ca3d14f97e3bbe315efdcfad6ceae52ecb18101f2,20,20,1,NOT_RUN_OPTIONAL,
ModernTCN,WBCIC_MI,3,0,EMPTY_PROTECTED,,,,76fbed79fe0c1932bfaaf369b4760fd4bbb55a239625d6528d191d1cb698da5b,,,,,,0,,
ModernTCN,WBCIC_MI,4,0,RECOVERY_OK,8f801072a96ac081aa30c871e44c9b43ee3de4e95dd2dec0a30120256065a45a,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0e586c4c9bf852f7cf9fca3f57c9baceebef130616e29715afa9d304dfcbb42e,D:\nips-temp\TotalP\P1\baseline_metrics_closure_v1_pswa_runtime\q_cache\moderntcn\wbcic_mi\fold4_seed0.npz,e47a4c4457548721f1cada63547332ecda683d1b3e6aa11cebbbc09abda54edb,44583904461a717cb66fc3d502b37065c40a8f785718cf1f7a1c4efac964a6a8,20,20,1,NOT_RUN_OPTIONAL,
Medformer,OpenBMI_MI,0,0,RECOVERY_OK,be2b88f47edc4392bf4ee2cf2de555829357d6a0e45a4c094568f72d8ef65802,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,812f016c47d560d623d8bd1b17abccd2355de4d1a68978e915115c03b4abb7ca,D:\nips-temp\TotalP\P1\baseline_metrics_closure_v1_pswa_runtime\q_cache\medformer\openbmi_mi\fold0_seed0.npz,273ca6a9de862da4a2a8ee47231ace6f83a8127740c0e15f94bd10283dc29842,40febda576bd356a2e9ea593be2ae5ec36b814e3583c873777177b591525820f,20,20,4,NOT_RUN_OPTIONAL,
Medformer,OpenBMI_MI,1,0,RECOVERY_OK,e849f5b40529d9515609aebd6b4d052520e05fddfcdf6623de33e45e49c2ae41,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,5afb9f2554507436c3613abc75039fbe87e2f528160e37d98ce977295d091095,D:\nips-temp\TotalP\P1\baseline_metrics_closure_v1_pswa_runtime\q_cache\medformer\openbmi_mi\fold1_seed0.npz,9b34a757cfff8a93433b436846965ca4e0d6e232daec964732e44238e08d015c,17c02b5168d0a4eb0a5aec08253b37c2a3cf4f7207f217b4f225670faebe9385,20,20,3,NOT_RUN_OPTIONAL,
Medformer,OpenBMI_MI,2,0,RECOVERY_OK,cce9d893fb6ae4de5994a1781f1e971775ba6cd0efdcbb7cfa1bf7052d0ed697,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0dce0649d7edf5417acbcefd06c189cfc133439f4571e20c4d59dcfc9cfff53d,D:\nips-temp\TotalP\P1\baseline_metrics_closure_v1_pswa_runtime\q_cache\medformer\openbmi_mi\fold2_seed0.npz,472893c441ce4a32ccdbc40e930f81e814f086726f6dac9e53ff7489f39d148b,bd6568ec14d920d96cdb1c293ca1db6f4d830d2e1cacba6e603374c229e67cdd,20,20,4,NOT_RUN_OPTIONAL,
Medformer,OpenBMI_MI,3,0,RECOVERY_OK,d847a60e8a1ee21169ae77fe584b681b0c66936cecc0245220399b88f7028ff1,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,c7c4a2b32408c1ffbb8f1d474096c7049f4af0bea51a41defc0a202aa4980362,D:\nips-temp\TotalP\P1\baseline_metrics_closure_v1_pswa_runtime\q_cache\medformer\openbmi_mi\fold3_seed0.npz,716eb94f44fd33c7e6dbeebb88a3838e104642fbd7788f125680d74c72abff8c,300a94fee5205c26cb4f435fd8afaf5e78999f06cf1c27dc6c86cac7dde4ad34,20,20,4,NOT_RUN_OPTIONAL,
Medformer,OpenBMI_MI,4,0,RECOVERY_OK,29d14b036444f0da26bce223d2b2e2e2895bf68c3f847202d69ae7013608f9c7,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,dc0b7a171723465def9772fad275c2b6b195275de6b761083bc6d137428b0627,D:\nips-temp\TotalP\P1\baseline_metrics_closure_v1_pswa_runtime\q_cache\medformer\openbmi_mi\fold4_seed0.npz,9396a6766d877380c607268a33e9f42842b85360689455142d0fe475abc9e921,0e1aa929139f598598a7d8c9461358e17066b30c28f053c006ec17491b416295,20,20,2,NOT_RUN_OPTIONAL,
Medformer,OpenBMI_ERP,0,0,RECOVERY_OK,3d2e15f241118f7800dd527969a4b2596079e0692cf8c68f09c04b50a486af1f,9f8f60e7d74014665f6c41f858b7bc1a01a182ee6a74f4255849bace52f412c4,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,bc1a609842fdb3bdab5a3952498f2ff0090e3bb9318c259e6aa20453bab003dc,D:\nips-temp\TotalP\P1\baseline_metrics_closure_v1_pswa_runtime\q_cache\medformer\openbmi_erp\fold0_seed0.npz,5549cd3dd35097ca211f06676927ca202b23e51ab9e92091ad9aa0d130e39329,8cfd4728924d195fb3a0e7ce17ad85b35df06e7b318774c76ecbdb21155f0b35,20,20,5,NOT_RUN_OPTIONAL,
Medformer,OpenBMI_ERP,1,0,RECOVERY_OK,b870436e0756e92c5c4950205b46de2c1ed0e50d9b91fd4fb91e0bc55d78af4d,e2de89059c6012827f0772d4648300c99af68a230b90c5b6210825a3cab5501b,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,e93b2063e4233a877e05a0bf1979df53497983911194e7902e4396ad1dbf1467,D:\nips-temp\TotalP\P1\baseline_metrics_closure_v1_pswa_runtime\q_cache\medformer\openbmi_erp\fold1_seed0.npz,0e1dafaa9efe4261c0f4a005482fea8f9fafaf184fcfcf3602965feae2a2dd67,eee99b76759a2aa77f241ff607562f765ef2a7ef5ed4987c6f27010d5bb7bbe3,20,20,8,NOT_RUN_OPTIONAL,
Medformer,OpenBMI_ERP,2,0,RECOVERY_OK,cbd138c3ac541b4ad0b0753b9de0a4667f05c39313bb84506f379e1135dffbe6,d58614d92d36fe84a3e6a2cc077409586c3c85e039c41e6ea925ec45069a822a,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,587e748e8805700792bccb04cf601aed4bfd1a44e8686f0c9cdb1cfb93c29c3e,D:\nips-temp\TotalP\P1\baseline_metrics_closure_v1_pswa_runtime\q_cache\medformer\openbmi_erp\fold2_seed0.npz,116e60b7cc1cb9df8a3bcc7b2a5ef321bd5c3af416b1082cc3595b0756f73d5f,15435e16949b67d3817e153028480c3418713414534c42f9d53e8d92b1216ca2,20,20,4,NOT_RUN_OPTIONAL,
Medformer,OpenBMI_ERP,3,0,RECOVERY_OK,35050b20bdcce32353ae3ef5744ff62a8cbc3de9216b28dbc7114ec7da1a8342,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,eb101be7a94ed6fa09a03d7a8450f404d0e5bd54534ab335c8d7a14b481c41a7,D:\nips-temp\TotalP\P1\baseline_metrics_closure_v1_pswa_runtime\q_cache\medformer\openbmi_erp\fold3_seed0.npz,9e0aad4e328864877ce0d61cd1592013fa8b54bd52ba3514e4c8d6eb5a89b2e6,6509b92f2d76748d960769f43793f3ab8cd343d49dcb58b80d2c8ec5f6b106eb,20,20,5,NOT_RUN_OPTIONAL,
Medformer,OpenBMI_ERP,4,0,RECOVERY_OK,dba8c5e285041cd23155deddf13e5fe697253ca92dc1e1bfec9d9f46793c2708,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,4bbffae80a9626122c88bc649ba99a9636eb26c35d7301e73e3444fee25d62a5,D:\nips-temp\TotalP\P1\baseline_metrics_closure_v1_pswa_runtime\q_cache\medformer\openbmi_erp\fold4_seed0.npz,ce6d389d4672ba2c3b577d16db73ca2f233eabfbd192e4db44ec23c8b5163ccf,9e4a2186c60fca36341cd99be4f2287317be3009ecb3ff727c5a40bf14b49749,20,20,6,NOT_RUN_OPTIONAL,
Medformer,OpenBMI_SSVEP,0,0,RECOVERY_OK,332771bae8301c5e8b1e77fde8382148dd2912cca680c5f9487ef30f6f227573,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,59ae331afd0f888d3b97a34e043e39a2a8cc35fc35d82e00f190045de672bb40,D:\nips-temp\TotalP\P1\baseline_metrics_closure_v1_pswa_runtime\q_cache\medformer\openbmi_ssvep\fold0_seed0.npz,ec498daee7e9800cd78ddb5493cc325b0cf56b3ae8c24dde9e68f0cd8eba992a,fcb752b7c46ac951365b4bb19e8f3466b65dc9d043f206af15ae97ac0d6c2071,20,20,8,NOT_RUN_OPTIONAL,
Medformer,OpenBMI_SSVEP,1,0,RECOVERY_OK,42be7c6c4810b8dc8a0072cc61cfbd44c8b91d496c8bc10bad3cbee558621d6d,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,6fa4dd1f835ba2bc9dc39249d4bfc493e038c2f4cbe91662a414611cf0b32f9a,D:\nips-temp\TotalP\P1\baseline_metrics_closure_v1_pswa_runtime\q_cache\medformer\openbmi_ssvep\fold1_seed0.npz,a1bd7796b5e1d78b6cf6759c5204e4ad1e13eeab852b1d5cc50b980e2e47a387,e2dda08c87adcb4fe703509094f3a45cdca5e2ff5a7a0e50a64cdffc92eadbde,20,20,6,NOT_RUN_OPTIONAL,
Medformer,OpenBMI_SSVEP,2,0,RECOVERY_OK,b47ad5e9fe0949d3e2c03726f446b9d3022109973a579051d285ff2d3c1a623b,65457744184c97f7501093f7f0ae77803c77c55c76221e4319732fe46e157686,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,6591f6d4b100eb986110b594ddccbe4bb842a82a6741e30f62e771fcd0b3fab5,D:\nips-temp\TotalP\P1\baseline_metrics_closure_v1_pswa_runtime\q_cache\medformer\openbmi_ssvep\fold2_seed0.npz,eb59bcf5c645480052125717c790b8c7e26040c511762b55a6f5d9da8b4cc5c1,477216495ef3da2fe5bdaeffc245694730a163f64106cb019df6fe8f397735d3,20,20,6,NOT_RUN_OPTIONAL,
Medformer,OpenBMI_SSVEP,3,0,RECOVERY_OK,e777253c9e896b2e05a81cf390a68d6a26b4310aeff830be0d08d93d7f5059ff,23fc006691b42bd16828108fc89922654fa7567a759b789614a5642702113b52,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,e893eb27f851b58d8c96abb4c170ca0e2da1500609aeb56d8fbffb23a3713b0b,D:\nips-temp\TotalP\P1\baseline_metrics_closure_v1_pswa_runtime\q_cache\medformer\openbmi_ssvep\fold3_seed0.npz,27a5893c646fee75151d787661796f973a19cfa6e9f853a6b615176abe4785f6,48442a7e763ad446129129dd20ee3193073ea87a3056c5449b06aa873795eefc,20,20,8,NOT_RUN_OPTIONAL,
Medformer,OpenBMI_SSVEP,4,0,RECOVERY_OK,b84bdd5e29a4faecd4b54ecc8e0a7135732db82bbb4ea0b21e8b6e63edfc6522,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,7b7e94994e15de25b96002e019a869c38705ddcbdce262cb4db7188d3461b9ba,D:\nips-temp\TotalP\P1\baseline_metrics_closure_v1_pswa_runtime\q_cache\medformer\openbmi_ssvep\fold4_seed0.npz,11d062f155b852a138da44b8f8098187f27d5b2b77ccf834c51922da25ebab75,f4b7e3cd2ad82cf2829f00454487c849ad0860127fc71b55c723b66a8cfb008e,20,20,8,NOT_RUN_OPTIONAL,
Medformer,WBCIC_MI,0,0,RECOVERY_OK,2306902d947cc2351fc19219c0b78229e92047e109d85215428e4956efbe3c7c,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,f3abd98aac4128e665656c37ace5220dd5dd0bbdd8f970c33624b31599ece601,D:\nips-temp\TotalP\P1\baseline_metrics_closure_v1_pswa_runtime\q_cache\medformer\wbcic_mi\fold0_seed0.npz,928c803480fcf8aa2acbb2d5aaeb33fe4e12431c0e3b0f73769e45dea6a5cb2d,88b558761ab7c6a74c4da86fa22d10f6cea1dd3a1276c53b77f015d1f964c7df,20,20,4,NOT_RUN_OPTIONAL,
Medformer,WBCIC_MI,1,0,RECOVERY_OK,1b589e58878b2c624bfecf3872d4862f6987b34bce1fa294a18c8cf610accc94,380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,95f36c26d246e76f718812f4dd7cc47a9ad83d44a23d3efd337c35937f098f14,D:\nips-temp\TotalP\P1\baseline_metrics_closure_v1_pswa_runtime\q_cache\medformer\wbcic_mi\fold1_seed0.npz,7326f81dc3406c3db7384f7db8287dae04b268d8a6e4a72dde4eebcdcfe7712e,72991498ea164e29a9deff335f0d70164ec224125d1dcf8d635e29287dca104c,20,20,2,NOT_RUN_OPTIONAL,
Medformer,WBCIC_MI,2,0,RECOVERY_OK,7b98d5d2b0dea3da4cfbb5c8fdb2c69fa94f389af580f0f6a745b3cf93be6dec,62aeb00a88c0b46dd2feccb299b31c70d26eb2b41e2f808cc18ca646fd088354,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,3c555ef277b4f9804d59d7250baf3e3e56fd4167f72133aac5de69f2ca51f793,D:\nips-temp\TotalP\P1\baseline_metrics_closure_v1_pswa_runtime\q_cache\medformer\wbcic_mi\fold2_seed0.npz,4b225922e75e0dfb57a796fdc2486655382b106d891e6acae8dfccdc9bad0153,85e0a451aec5fa571a981308082e4dcb7d55aab2bb7c64b97a80007f3f797121,20,20,4,NOT_RUN_OPTIONAL,
Medformer,WBCIC_MI,3,0,RECOVERY_OK,d53e9b3c4d93437e1a5da8ddd24b84def2be148ba8894db648b8fc725aadd6dc,23765060e5268b3e9d17ac8856fddf0ebee518e507202d3f625e821bc4aa0035,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,578b0aaec9c9bdc8dbd107b34bc29e85509bd5ac2b6005924580e1da18bd78e7,D:\nips-temp\TotalP\P1\baseline_metrics_closure_v1_pswa_runtime\q_cache\medformer\wbcic_mi\fold3_seed0.npz,9a3d94db9d73d99fcd82f0440d621021bc6b331cfcad8497351f73675c653f46,9a34e646aba7d0c993b39775b47d79ed67a86db0c88a178a389859e5118f60d3,20,20,4,NOT_RUN_OPTIONAL,
Medformer,WBCIC_MI,4,0,RECOVERY_OK,6ccffbedd1a46d167ac918ea5fa851a6264226f2873b0b3b7d5b9f2467614148,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0896f44c5cced52bcea1b517e8c2d8e6da04f6fe889ae567f5fbd2cff7e0bb2c,D:\nips-temp\TotalP\P1\baseline_metrics_closure_v1_pswa_runtime\q_cache\medformer\wbcic_mi\fold4_seed0.npz,64485e2603539e7fe79b538d1cbd4541271e4bd3d5e658ff69a030c4fe6921e3,c76565c619aed05efa2a30b5de67bb25bbbc91218623a479798059979c070fc1,20,20,4,NOT_RUN_OPTIONAL,
