dataset,fold,subject_id,session,label,purpose,row_index,trial_uid
WBCIC,0,44,2,withheld_until_outcome_lock,query,14328,wbcic-44-S3-00137
WBCIC,0,44,2,withheld_until_outcome_lock,query,14329,wbcic-44-S3-00138
WBCIC,0,44,2,withheld_until_outcome_lock,query,14330,wbcic-44-S3-00139
WBCIC,0,44,2,withheld_until_outcome_lock,query,14331,wbcic-44-S3-00140
WBCIC,0,44,2,withheld_until_outcome_lock,query,14332,wbcic-44-S3-00141
WBCIC,0,44,2,withheld_until_outcome_lock,query,14333,wbcic-44-S3-00142
WBCIC,0,44,2,withheld_until_outcome_lock,query,14334,wbcic-44-S3-00143
WBCIC,0,44,2,withheld_until_outcome_lock,query,14335,wbcic-44-S3-00144
WBCIC,0,44,2,withheld_until_outcome_lock,query,14336,wbcic-44-S3-00145
WBCIC,0,44,2,withheld_until_outcome_lock,query,14337,wbcic-44-S3-00146
WBCIC,0,44,2,withheld_until_outcome_lock,query,14338,wbcic-44-S3-00147
WBCIC,0,44,2,withheld_until_outcome_lock,query,14339,wbcic-44-S3-00148
WBCIC,0,44,2,withheld_until_outcome_lock,query,14340,wbcic-44-S3-00149
WBCIC,0,44,2,withheld_until_outcome_lock,query,14341,wbcic-44-S3-00150
WBCIC,0,44,2,withheld_until_outcome_lock,query,14342,wbcic-44-S3-00151
WBCIC,0,44,2,withheld_until_outcome_lock,query,14343,wbcic-44-S3-00152
WBCIC,0,44,2,withheld_until_outcome_lock,query,14344,wbcic-44-S3-00153
WBCIC,0,44,2,withheld_until_outcome_lock,query,14345,wbcic-44-S3-00154
WBCIC,0,44,2,withheld_until_outcome_lock,query,14346,wbcic-44-S3-00155
WBCIC,0,44,2,withheld_until_outcome_lock,query,14347,wbcic-44-S3-00156
WBCIC,0,44,2,withheld_until_outcome_lock,query,14348,wbcic-44-S3-00157
WBCIC,0,44,2,withheld_until_outcome_lock,query,14349,wbcic-44-S3-00158
WBCIC,0,44,2,withheld_until_outcome_lock,query,14350,wbcic-44-S3-00159
WBCIC,0,44,2,withheld_until_outcome_lock,query,14351,wbcic-44-S3-00160
WBCIC,0,44,2,withheld_until_outcome_lock,query,14352,wbcic-44-S3-00161
WBCIC,0,44,2,withheld_until_outcome_lock,query,14353,wbcic-44-S3-00162
WBCIC,0,44,2,withheld_until_outcome_lock,query,14354,wbcic-44-S3-00163
WBCIC,0,44,2,withheld_until_outcome_lock,query,14355,wbcic-44-S3-00164
WBCIC,0,44,2,withheld_until_outcome_lock,query,14356,wbcic-44-S3-00165
WBCIC,0,44,2,withheld_until_outcome_lock,query,14357,wbcic-44-S3-00166
WBCIC,0,44,2,withheld_until_outcome_lock,query,14358,wbcic-44-S3-00167
WBCIC,0,44,2,withheld_until_outcome_lock,query,14359,wbcic-44-S3-00168
WBCIC,0,44,2,withheld_until_outcome_lock,query,14360,wbcic-44-S3-00169
WBCIC,0,44,2,withheld_until_outcome_lock,query,14361,wbcic-44-S3-00170
WBCIC,0,44,2,withheld_until_outcome_lock,query,14362,wbcic-44-S3-00171
WBCIC,0,44,2,withheld_until_outcome_lock,query,14363,wbcic-44-S3-00172
WBCIC,0,44,2,withheld_until_outcome_lock,query,14364,wbcic-44-S3-00173
WBCIC,0,44,2,withheld_until_outcome_lock,query,14365,wbcic-44-S3-00174
WBCIC,0,44,2,withheld_until_outcome_lock,query,14366,wbcic-44-S3-00175
WBCIC,0,44,2,withheld_until_outcome_lock,query,14367,wbcic-44-S3-00176
WBCIC,0,44,2,withheld_until_outcome_lock,query,14368,wbcic-44-S3-00177
WBCIC,0,44,2,withheld_until_outcome_lock,query,14369,wbcic-44-S3-00178
WBCIC,0,44,2,withheld_until_outcome_lock,query,14370,wbcic-44-S3-00179
WBCIC,0,44,2,withheld_until_outcome_lock,query,14371,wbcic-44-S3-00180
WBCIC,0,44,2,withheld_until_outcome_lock,query,14372,wbcic-44-S3-00181
WBCIC,0,44,2,withheld_until_outcome_lock,query,14373,wbcic-44-S3-00182
WBCIC,0,44,2,withheld_until_outcome_lock,query,14374,wbcic-44-S3-00183
WBCIC,0,44,2,withheld_until_outcome_lock,query,14375,wbcic-44-S3-00184
WBCIC,0,44,2,withheld_until_outcome_lock,query,14376,wbcic-44-S3-00185
WBCIC,0,44,2,withheld_until_outcome_lock,query,14377,wbcic-44-S3-00186
WBCIC,0,44,2,withheld_until_outcome_lock,query,14378,wbcic-44-S3-00187
WBCIC,0,44,2,withheld_until_outcome_lock,query,14379,wbcic-44-S3-00188
WBCIC,0,44,2,withheld_until_outcome_lock,query,14380,wbcic-44-S3-00189
WBCIC,0,44,2,withheld_until_outcome_lock,query,14381,wbcic-44-S3-00190
WBCIC,0,44,2,withheld_until_outcome_lock,query,14382,wbcic-44-S3-00191
WBCIC,0,44,2,withheld_until_outcome_lock,query,14383,wbcic-44-S3-00192
WBCIC,0,44,2,withheld_until_outcome_lock,query,14384,wbcic-44-S3-00193
WBCIC,0,44,2,withheld_until_outcome_lock,query,14385,wbcic-44-S3-00194
WBCIC,0,44,2,withheld_until_outcome_lock,query,14386,wbcic-44-S3-00195
WBCIC,0,44,2,withheld_until_outcome_lock,query,14387,wbcic-44-S3-00196
WBCIC,0,44,2,withheld_until_outcome_lock,query,14388,wbcic-44-S3-00197
WBCIC,0,44,2,withheld_until_outcome_lock,query,14389,wbcic-44-S3-00198
WBCIC,0,44,2,withheld_until_outcome_lock,query,14390,wbcic-44-S3-00199
WBCIC,0,45,2,withheld_until_outcome_lock,query,14791,wbcic-45-S3-00000
WBCIC,0,45,2,withheld_until_outcome_lock,query,14792,wbcic-45-S3-00001
WBCIC,0,45,2,withheld_until_outcome_lock,query,14793,wbcic-45-S3-00002
WBCIC,0,45,2,withheld_until_outcome_lock,query,14794,wbcic-45-S3-00003
WBCIC,0,45,2,withheld_until_outcome_lock,query,14795,wbcic-45-S3-00004
WBCIC,0,45,2,withheld_until_outcome_lock,query,14796,wbcic-45-S3-00005
WBCIC,0,45,2,withheld_until_outcome_lock,query,14797,wbcic-45-S3-00006
WBCIC,0,45,2,withheld_until_outcome_lock,query,14798,wbcic-45-S3-00007
WBCIC,0,45,2,withheld_until_outcome_lock,query,14799,wbcic-45-S3-00008
WBCIC,0,45,2,withheld_until_outcome_lock,query,14800,wbcic-45-S3-00009
WBCIC,0,45,2,withheld_until_outcome_lock,query,14801,wbcic-45-S3-00010
WBCIC,0,45,2,withheld_until_outcome_lock,query,14802,wbcic-45-S3-00011
WBCIC,0,45,2,withheld_until_outcome_lock,query,14803,wbcic-45-S3-00012
WBCIC,0,45,2,withheld_until_outcome_lock,query,14804,wbcic-45-S3-00013
WBCIC,0,45,2,withheld_until_outcome_lock,query,14805,wbcic-45-S3-00014
WBCIC,0,45,2,withheld_until_outcome_lock,query,14806,wbcic-45-S3-00015
WBCIC,0,45,2,withheld_until_outcome_lock,query,14807,wbcic-45-S3-00016
WBCIC,0,45,2,withheld_until_outcome_lock,query,14808,wbcic-45-S3-00017
WBCIC,0,45,2,withheld_until_outcome_lock,query,14809,wbcic-45-S3-00018
WBCIC,0,45,2,withheld_until_outcome_lock,query,14810,wbcic-45-S3-00019
WBCIC,0,45,2,withheld_until_outcome_lock,query,14811,wbcic-45-S3-00020
WBCIC,0,45,2,withheld_until_outcome_lock,query,14812,wbcic-45-S3-00021
WBCIC,0,45,2,withheld_until_outcome_lock,query,14813,wbcic-45-S3-00022
WBCIC,0,45,2,withheld_until_outcome_lock,query,14814,wbcic-45-S3-00023
WBCIC,0,45,2,withheld_until_outcome_lock,query,14815,wbcic-45-S3-00024
WBCIC,0,45,2,withheld_until_outcome_lock,query,14816,wbcic-45-S3-00025
WBCIC,0,45,2,withheld_until_outcome_lock,query,14817,wbcic-45-S3-00026
WBCIC,0,45,2,withheld_until_outcome_lock,query,14818,wbcic-45-S3-00027
WBCIC,0,45,2,withheld_until_outcome_lock,query,14819,wbcic-45-S3-00028
WBCIC,0,45,2,withheld_until_outcome_lock,query,14820,wbcic-45-S3-00029
WBCIC,0,45,2,withheld_until_outcome_lock,query,14821,wbcic-45-S3-00030
WBCIC,0,45,2,withheld_until_outcome_lock,query,14822,wbcic-45-S3-00031
WBCIC,0,45,2,withheld_until_outcome_lock,query,14823,wbcic-45-S3-00032
WBCIC,0,45,2,withheld_until_outcome_lock,query,14824,wbcic-45-S3-00033
WBCIC,0,45,2,withheld_until_outcome_lock,query,14825,wbcic-45-S3-00034
WBCIC,0,45,2,withheld_until_outcome_lock,query,14826,wbcic-45-S3-00035
WBCIC,0,45,2,withheld_until_outcome_lock,query,14827,wbcic-45-S3-00036
WBCIC,0,45,2,withheld_until_outcome_lock,query,14828,wbcic-45-S3-00037
WBCIC,0,45,2,withheld_until_outcome_lock,query,14829,wbcic-45-S3-00038
WBCIC,0,45,2,withheld_until_outcome_lock,query,14830,wbcic-45-S3-00039
WBCIC,0,45,2,withheld_until_outcome_lock,query,14831,wbcic-45-S3-00040
WBCIC,0,45,2,withheld_until_outcome_lock,query,14832,wbcic-45-S3-00041
WBCIC,0,45,2,withheld_until_outcome_lock,query,14833,wbcic-45-S3-00042
WBCIC,0,45,2,withheld_until_outcome_lock,query,14834,wbcic-45-S3-00043
WBCIC,0,45,2,withheld_until_outcome_lock,query,14835,wbcic-45-S3-00044
WBCIC,0,45,2,withheld_until_outcome_lock,query,14836,wbcic-45-S3-00045
WBCIC,0,45,2,withheld_until_outcome_lock,query,14837,wbcic-45-S3-00046
WBCIC,0,45,2,withheld_until_outcome_lock,query,14838,wbcic-45-S3-00047
WBCIC,0,45,2,withheld_until_outcome_lock,query,14839,wbcic-45-S3-00048
WBCIC,0,45,2,withheld_until_outcome_lock,query,14840,wbcic-45-S3-00049
WBCIC,0,45,2,withheld_until_outcome_lock,query,14841,wbcic-45-S3-00050
WBCIC,0,45,2,withheld_until_outcome_lock,query,14842,wbcic-45-S3-00051
WBCIC,0,45,2,withheld_until_outcome_lock,query,14843,wbcic-45-S3-00052
WBCIC,0,45,2,withheld_until_outcome_lock,query,14844,wbcic-45-S3-00053
WBCIC,0,45,2,withheld_until_outcome_lock,query,14845,wbcic-45-S3-00054
WBCIC,0,45,2,withheld_until_outcome_lock,query,14846,wbcic-45-S3-00055
WBCIC,0,45,2,withheld_until_outcome_lock,query,14847,wbcic-45-S3-00056
WBCIC,0,45,2,withheld_until_outcome_lock,query,14848,wbcic-45-S3-00057
WBCIC,0,45,2,withheld_until_outcome_lock,query,14849,wbcic-45-S3-00058
WBCIC,0,45,2,withheld_until_outcome_lock,query,14850,wbcic-45-S3-00059
WBCIC,0,45,2,withheld_until_outcome_lock,query,14851,wbcic-45-S3-00060
WBCIC,0,45,2,withheld_until_outcome_lock,query,14852,wbcic-45-S3-00061
WBCIC,0,45,2,withheld_until_outcome_lock,query,14853,wbcic-45-S3-00062
WBCIC,0,45,2,withheld_until_outcome_lock,query,14854,wbcic-45-S3-00063
WBCIC,0,45,2,withheld_until_outcome_lock,query,14855,wbcic-45-S3-00064
WBCIC,0,45,2,withheld_until_outcome_lock,query,14856,wbcic-45-S3-00065
WBCIC,0,45,2,withheld_until_outcome_lock,query,14857,wbcic-45-S3-00066
WBCIC,0,45,2,withheld_until_outcome_lock,query,14858,wbcic-45-S3-00067
WBCIC,0,45,2,withheld_until_outcome_lock,query,14859,wbcic-45-S3-00068
WBCIC,0,45,2,withheld_until_outcome_lock,query,14860,wbcic-45-S3-00069
WBCIC,0,45,2,withheld_until_outcome_lock,query,14861,wbcic-45-S3-00070
WBCIC,0,45,2,withheld_until_outcome_lock,query,14862,wbcic-45-S3-00071
WBCIC,0,45,2,withheld_until_outcome_lock,query,14863,wbcic-45-S3-00072
WBCIC,0,45,2,withheld_until_outcome_lock,query,14864,wbcic-45-S3-00073
WBCIC,0,45,2,withheld_until_outcome_lock,query,14865,wbcic-45-S3-00074
WBCIC,0,45,2,withheld_until_outcome_lock,query,14866,wbcic-45-S3-00075
WBCIC,0,45,2,withheld_until_outcome_lock,query,14867,wbcic-45-S3-00076
WBCIC,0,45,2,withheld_until_outcome_lock,query,14868,wbcic-45-S3-00077
WBCIC,0,45,2,withheld_until_outcome_lock,query,14869,wbcic-45-S3-00078
WBCIC,0,45,2,withheld_until_outcome_lock,query,14870,wbcic-45-S3-00079
WBCIC,0,45,2,withheld_until_outcome_lock,query,14871,wbcic-45-S3-00080
WBCIC,0,45,2,withheld_until_outcome_lock,query,14872,wbcic-45-S3-00081
WBCIC,0,45,2,withheld_until_outcome_lock,query,14873,wbcic-45-S3-00082
WBCIC,0,45,2,withheld_until_outcome_lock,query,14874,wbcic-45-S3-00083
WBCIC,0,45,2,withheld_until_outcome_lock,query,14875,wbcic-45-S3-00084
WBCIC,0,45,2,withheld_until_outcome_lock,query,14876,wbcic-45-S3-00085
WBCIC,0,45,2,withheld_until_outcome_lock,query,14877,wbcic-45-S3-00086
WBCIC,0,45,2,withheld_until_outcome_lock,query,14878,wbcic-45-S3-00087
WBCIC,0,45,2,withheld_until_outcome_lock,query,14879,wbcic-45-S3-00088
WBCIC,0,45,2,withheld_until_outcome_lock,query,14880,wbcic-45-S3-00089
WBCIC,0,45,2,withheld_until_outcome_lock,query,14881,wbcic-45-S3-00090
WBCIC,0,45,2,withheld_until_outcome_lock,query,14882,wbcic-45-S3-00091
WBCIC,0,45,2,withheld_until_outcome_lock,query,14883,wbcic-45-S3-00092
WBCIC,0,45,2,withheld_until_outcome_lock,query,14884,wbcic-45-S3-00093
WBCIC,0,45,2,withheld_until_outcome_lock,query,14885,wbcic-45-S3-00094
WBCIC,0,45,2,withheld_until_outcome_lock,query,14886,wbcic-45-S3-00095
WBCIC,0,45,2,withheld_until_outcome_lock,query,14887,wbcic-45-S3-00096
WBCIC,0,45,2,withheld_until_outcome_lock,query,14888,wbcic-45-S3-00097
WBCIC,0,45,2,withheld_until_outcome_lock,query,14889,wbcic-45-S3-00098
WBCIC,0,45,2,withheld_until_outcome_lock,query,14890,wbcic-45-S3-00099
WBCIC,0,45,2,withheld_until_outcome_lock,query,14891,wbcic-45-S3-00100
WBCIC,0,45,2,withheld_until_outcome_lock,query,14892,wbcic-45-S3-00101
WBCIC,0,45,2,withheld_until_outcome_lock,query,14893,wbcic-45-S3-00102
WBCIC,0,45,2,withheld_until_outcome_lock,query,14894,wbcic-45-S3-00103
WBCIC,0,45,2,withheld_until_outcome_lock,query,14895,wbcic-45-S3-00104
WBCIC,0,45,2,withheld_until_outcome_lock,query,14896,wbcic-45-S3-00105
WBCIC,0,45,2,withheld_until_outcome_lock,query,14897,wbcic-45-S3-00106
WBCIC,0,45,2,withheld_until_outcome_lock,query,14898,wbcic-45-S3-00107
WBCIC,0,45,2,withheld_until_outcome_lock,query,14899,wbcic-45-S3-00108
WBCIC,0,45,2,withheld_until_outcome_lock,query,14900,wbcic-45-S3-00109
WBCIC,0,45,2,withheld_until_outcome_lock,query,14901,wbcic-45-S3-00110
WBCIC,0,45,2,withheld_until_outcome_lock,query,14902,wbcic-45-S3-00111
WBCIC,0,45,2,withheld_until_outcome_lock,query,14903,wbcic-45-S3-00112
WBCIC,0,45,2,withheld_until_outcome_lock,query,14904,wbcic-45-S3-00113
WBCIC,0,45,2,withheld_until_outcome_lock,query,14905,wbcic-45-S3-00114
WBCIC,0,45,2,withheld_until_outcome_lock,query,14906,wbcic-45-S3-00115
WBCIC,0,45,2,withheld_until_outcome_lock,query,14907,wbcic-45-S3-00116
WBCIC,0,45,2,withheld_until_outcome_lock,query,14908,wbcic-45-S3-00117
WBCIC,0,45,2,withheld_until_outcome_lock,query,14909,wbcic-45-S3-00118
WBCIC,0,45,2,withheld_until_outcome_lock,query,14910,wbcic-45-S3-00119
WBCIC,0,45,2,withheld_until_outcome_lock,query,14911,wbcic-45-S3-00120
WBCIC,0,45,2,withheld_until_outcome_lock,query,14912,wbcic-45-S3-00121
WBCIC,0,45,2,withheld_until_outcome_lock,query,14913,wbcic-45-S3-00122
WBCIC,0,45,2,withheld_until_outcome_lock,query,14914,wbcic-45-S3-00123
WBCIC,0,45,2,withheld_until_outcome_lock,query,14915,wbcic-45-S3-00124
WBCIC,0,45,2,withheld_until_outcome_lock,query,14916,wbcic-45-S3-00125
WBCIC,0,45,2,withheld_until_outcome_lock,query,14917,wbcic-45-S3-00126
WBCIC,0,45,2,withheld_until_outcome_lock,query,14918,wbcic-45-S3-00127
WBCIC,0,45,2,withheld_until_outcome_lock,query,14919,wbcic-45-S3-00128
WBCIC,0,45,2,withheld_until_outcome_lock,query,14920,wbcic-45-S3-00129
WBCIC,0,45,2,withheld_until_outcome_lock,query,14921,wbcic-45-S3-00130
WBCIC,0,45,2,withheld_until_outcome_lock,query,14922,wbcic-45-S3-00131
WBCIC,0,45,2,withheld_until_outcome_lock,query,14923,wbcic-45-S3-00132
WBCIC,0,45,2,withheld_until_outcome_lock,query,14924,wbcic-45-S3-00133
WBCIC,0,45,2,withheld_until_outcome_lock,query,14925,wbcic-45-S3-00134
WBCIC,0,45,2,withheld_until_outcome_lock,query,14926,wbcic-45-S3-00135
WBCIC,0,45,2,withheld_until_outcome_lock,query,14927,wbcic-45-S3-00136
WBCIC,0,45,2,withheld_until_outcome_lock,query,14928,wbcic-45-S3-00137
WBCIC,0,45,2,withheld_until_outcome_lock,query,14929,wbcic-45-S3-00138
WBCIC,0,45,2,withheld_until_outcome_lock,query,14930,wbcic-45-S3-00139
WBCIC,0,45,2,withheld_until_outcome_lock,query,14931,wbcic-45-S3-00140
WBCIC,0,45,2,withheld_until_outcome_lock,query,14932,wbcic-45-S3-00141
WBCIC,0,45,2,withheld_until_outcome_lock,query,14933,wbcic-45-S3-00142
WBCIC,0,45,2,withheld_until_outcome_lock,query,14934,wbcic-45-S3-00143
WBCIC,0,45,2,withheld_until_outcome_lock,query,14935,wbcic-45-S3-00144
WBCIC,0,45,2,withheld_until_outcome_lock,query,14936,wbcic-45-S3-00145
WBCIC,0,45,2,withheld_until_outcome_lock,query,14937,wbcic-45-S3-00146
WBCIC,0,45,2,withheld_until_outcome_lock,query,14938,wbcic-45-S3-00147
WBCIC,0,45,2,withheld_until_outcome_lock,query,14939,wbcic-45-S3-00148
WBCIC,0,45,2,withheld_until_outcome_lock,query,14940,wbcic-45-S3-00149
WBCIC,0,45,2,withheld_until_outcome_lock,query,14941,wbcic-45-S3-00150
WBCIC,0,45,2,withheld_until_outcome_lock,query,14942,wbcic-45-S3-00151
WBCIC,0,45,2,withheld_until_outcome_lock,query,14943,wbcic-45-S3-00152
WBCIC,0,45,2,withheld_until_outcome_lock,query,14944,wbcic-45-S3-00153
WBCIC,0,45,2,withheld_until_outcome_lock,query,14945,wbcic-45-S3-00154
WBCIC,0,45,2,withheld_until_outcome_lock,query,14946,wbcic-45-S3-00155
WBCIC,0,45,2,withheld_until_outcome_lock,query,14947,wbcic-45-S3-00156
WBCIC,0,45,2,withheld_until_outcome_lock,query,14948,wbcic-45-S3-00157
WBCIC,0,45,2,withheld_until_outcome_lock,query,14949,wbcic-45-S3-00158
WBCIC,0,45,2,withheld_until_outcome_lock,query,14950,wbcic-45-S3-00159
WBCIC,0,45,2,withheld_until_outcome_lock,query,14951,wbcic-45-S3-00160
WBCIC,0,45,2,withheld_until_outcome_lock,query,14952,wbcic-45-S3-00161
WBCIC,0,45,2,withheld_until_outcome_lock,query,14953,wbcic-45-S3-00162
WBCIC,0,45,2,withheld_until_outcome_lock,query,14954,wbcic-45-S3-00163
WBCIC,0,45,2,withheld_until_outcome_lock,query,14955,wbcic-45-S3-00164
WBCIC,0,45,2,withheld_until_outcome_lock,query,14956,wbcic-45-S3-00165
WBCIC,0,45,2,withheld_until_outcome_lock,query,14957,wbcic-45-S3-00166
WBCIC,0,45,2,withheld_until_outcome_lock,query,14958,wbcic-45-S3-00167
WBCIC,0,45,2,withheld_until_outcome_lock,query,14959,wbcic-45-S3-00168
WBCIC,0,45,2,withheld_until_outcome_lock,query,14960,wbcic-45-S3-00169
WBCIC,0,45,2,withheld_until_outcome_lock,query,14961,wbcic-45-S3-00170
WBCIC,0,45,2,withheld_until_outcome_lock,query,14962,wbcic-45-S3-00171
WBCIC,0,45,2,withheld_until_outcome_lock,query,14963,wbcic-45-S3-00172
WBCIC,0,45,2,withheld_until_outcome_lock,query,14964,wbcic-45-S3-00173
WBCIC,0,45,2,withheld_until_outcome_lock,query,14965,wbcic-45-S3-00174
WBCIC,0,45,2,withheld_until_outcome_lock,query,14966,wbcic-45-S3-00175
WBCIC,0,45,2,withheld_until_outcome_lock,query,14967,wbcic-45-S3-00176
WBCIC,0,45,2,withheld_until_outcome_lock,query,14968,wbcic-45-S3-00177
WBCIC,0,45,2,withheld_until_outcome_lock,query,14969,wbcic-45-S3-00178
WBCIC,0,45,2,withheld_until_outcome_lock,query,14970,wbcic-45-S3-00179
WBCIC,0,45,2,withheld_until_outcome_lock,query,14971,wbcic-45-S3-00180
WBCIC,0,45,2,withheld_until_outcome_lock,query,14972,wbcic-45-S3-00181
WBCIC,0,45,2,withheld_until_outcome_lock,query,14973,wbcic-45-S3-00182
WBCIC,0,45,2,withheld_until_outcome_lock,query,14974,wbcic-45-S3-00183
WBCIC,0,45,2,withheld_until_outcome_lock,query,14975,wbcic-45-S3-00184
WBCIC,0,45,2,withheld_until_outcome_lock,query,14976,wbcic-45-S3-00185
WBCIC,0,45,2,withheld_until_outcome_lock,query,14977,wbcic-45-S3-00186
WBCIC,0,45,2,withheld_until_outcome_lock,query,14978,wbcic-45-S3-00187
WBCIC,0,45,2,withheld_until_outcome_lock,query,14979,wbcic-45-S3-00188
WBCIC,0,45,2,withheld_until_outcome_lock,query,14980,wbcic-45-S3-00189
WBCIC,0,45,2,withheld_until_outcome_lock,query,14981,wbcic-45-S3-00190
WBCIC,0,45,2,withheld_until_outcome_lock,query,14982,wbcic-45-S3-00191
WBCIC,0,45,2,withheld_until_outcome_lock,query,14983,wbcic-45-S3-00192
WBCIC,0,45,2,withheld_until_outcome_lock,query,14984,wbcic-45-S3-00193
WBCIC,0,45,2,withheld_until_outcome_lock,query,14985,wbcic-45-S3-00194
WBCIC,0,45,2,withheld_until_outcome_lock,query,14986,wbcic-45-S3-00195
WBCIC,0,45,2,withheld_until_outcome_lock,query,14987,wbcic-45-S3-00196
WBCIC,0,45,2,withheld_until_outcome_lock,query,14988,wbcic-45-S3-00197
WBCIC,0,45,2,withheld_until_outcome_lock,query,14989,wbcic-45-S3-00198
WBCIC,0,45,2,withheld_until_outcome_lock,query,14990,wbcic-45-S3-00199
WBCIC,1,22,2,withheld_until_outcome_lock,query,4600,wbcic-22-S3-00000
WBCIC,1,22,2,withheld_until_outcome_lock,query,4601,wbcic-22-S3-00001
WBCIC,1,22,2,withheld_until_outcome_lock,query,4602,wbcic-22-S3-00002
WBCIC,1,22,2,withheld_until_outcome_lock,query,4603,wbcic-22-S3-00003
WBCIC,1,22,2,withheld_until_outcome_lock,query,4604,wbcic-22-S3-00004
WBCIC,1,22,2,withheld_until_outcome_lock,query,4605,wbcic-22-S3-00005
WBCIC,1,22,2,withheld_until_outcome_lock,query,4606,wbcic-22-S3-00006
WBCIC,1,22,2,withheld_until_outcome_lock,query,4607,wbcic-22-S3-00007
WBCIC,1,22,2,withheld_until_outcome_lock,query,4608,wbcic-22-S3-00008
WBCIC,1,22,2,withheld_until_outcome_lock,query,4609,wbcic-22-S3-00009
WBCIC,1,22,2,withheld_until_outcome_lock,query,4610,wbcic-22-S3-00010
WBCIC,1,22,2,withheld_until_outcome_lock,query,4611,wbcic-22-S3-00011
WBCIC,1,22,2,withheld_until_outcome_lock,query,4612,wbcic-22-S3-00012
WBCIC,1,22,2,withheld_until_outcome_lock,query,4613,wbcic-22-S3-00013
WBCIC,1,22,2,withheld_until_outcome_lock,query,4614,wbcic-22-S3-00014
WBCIC,1,22,2,withheld_until_outcome_lock,query,4615,wbcic-22-S3-00015
WBCIC,1,22,2,withheld_until_outcome_lock,query,4616,wbcic-22-S3-00016
WBCIC,1,22,2,withheld_until_outcome_lock,query,4617,wbcic-22-S3-00017
WBCIC,1,22,2,withheld_until_outcome_lock,query,4618,wbcic-22-S3-00018
WBCIC,1,22,2,withheld_until_outcome_lock,query,4619,wbcic-22-S3-00019
WBCIC,1,22,2,withheld_until_outcome_lock,query,4620,wbcic-22-S3-00020
WBCIC,1,22,2,withheld_until_outcome_lock,query,4621,wbcic-22-S3-00021
WBCIC,1,22,2,withheld_until_outcome_lock,query,4622,wbcic-22-S3-00022
WBCIC,1,22,2,withheld_until_outcome_lock,query,4623,wbcic-22-S3-00023
WBCIC,1,22,2,withheld_until_outcome_lock,query,4624,wbcic-22-S3-00024
WBCIC,1,22,2,withheld_until_outcome_lock,query,4625,wbcic-22-S3-00025
WBCIC,1,22,2,withheld_until_outcome_lock,query,4626,wbcic-22-S3-00026
WBCIC,1,22,2,withheld_until_outcome_lock,query,4627,wbcic-22-S3-00027
WBCIC,1,22,2,withheld_until_outcome_lock,query,4628,wbcic-22-S3-00028
WBCIC,1,22,2,withheld_until_outcome_lock,query,4629,wbcic-22-S3-00029
WBCIC,1,22,2,withheld_until_outcome_lock,query,4630,wbcic-22-S3-00030
WBCIC,1,22,2,withheld_until_outcome_lock,query,4631,wbcic-22-S3-00031
WBCIC,1,22,2,withheld_until_outcome_lock,query,4632,wbcic-22-S3-00032
WBCIC,1,22,2,withheld_until_outcome_lock,query,4633,wbcic-22-S3-00033
WBCIC,1,22,2,withheld_until_outcome_lock,query,4634,wbcic-22-S3-00034
WBCIC,1,22,2,withheld_until_outcome_lock,query,4635,wbcic-22-S3-00035
WBCIC,1,22,2,withheld_until_outcome_lock,query,4636,wbcic-22-S3-00036
WBCIC,1,22,2,withheld_until_outcome_lock,query,4637,wbcic-22-S3-00037
WBCIC,1,22,2,withheld_until_outcome_lock,query,4638,wbcic-22-S3-00038
WBCIC,1,22,2,withheld_until_outcome_lock,query,4639,wbcic-22-S3-00039
WBCIC,1,22,2,withheld_until_outcome_lock,query,4640,wbcic-22-S3-00040
WBCIC,1,22,2,withheld_until_outcome_lock,query,4641,wbcic-22-S3-00041
WBCIC,1,22,2,withheld_until_outcome_lock,query,4642,wbcic-22-S3-00042
WBCIC,1,22,2,withheld_until_outcome_lock,query,4643,wbcic-22-S3-00043
WBCIC,1,22,2,withheld_until_outcome_lock,query,4644,wbcic-22-S3-00044
WBCIC,1,22,2,withheld_until_outcome_lock,query,4645,wbcic-22-S3-00045
WBCIC,1,22,2,withheld_until_outcome_lock,query,4646,wbcic-22-S3-00046
WBCIC,1,22,2,withheld_until_outcome_lock,query,4647,wbcic-22-S3-00047
WBCIC,1,22,2,withheld_until_outcome_lock,query,4648,wbcic-22-S3-00048
WBCIC,1,22,2,withheld_until_outcome_lock,query,4649,wbcic-22-S3-00049
WBCIC,1,22,2,withheld_until_outcome_lock,query,4650,wbcic-22-S3-00050
WBCIC,1,22,2,withheld_until_outcome_lock,query,4651,wbcic-22-S3-00051
WBCIC,1,22,2,withheld_until_outcome_lock,query,4652,wbcic-22-S3-00052
WBCIC,1,22,2,withheld_until_outcome_lock,query,4653,wbcic-22-S3-00053
WBCIC,1,22,2,withheld_until_outcome_lock,query,4654,wbcic-22-S3-00054
WBCIC,1,22,2,withheld_until_outcome_lock,query,4655,wbcic-22-S3-00055
WBCIC,1,22,2,withheld_until_outcome_lock,query,4656,wbcic-22-S3-00056
WBCIC,1,22,2,withheld_until_outcome_lock,query,4657,wbcic-22-S3-00057
WBCIC,1,22,2,withheld_until_outcome_lock,query,4658,wbcic-22-S3-00058
WBCIC,1,22,2,withheld_until_outcome_lock,query,4659,wbcic-22-S3-00059
WBCIC,1,22,2,withheld_until_outcome_lock,query,4660,wbcic-22-S3-00060
