dataset,fold,block,dimensions,persistence_supported,rho_G,rho_null_p95,n_subjects,protected,u_abs_mean,u_abs_CI95,u_abs_sign_probability,u_spec_mean,u_spec_CI95,u_spec_sign_probability,random_draws,split_info,protected_blocks,shared_geometry_effect,shared_geometry_n
OpenBMI,3,3,4,True,0.04360476445580926,0.01113491822149364,34,True,0.14611358584541326,"[0.13073165398202136, 0.1609704418407914]",1.0,0.13644885425680722,"[0.12088900395668262, 0.1517745053569373]",1.0,100,"{'splits': [{'inner_split': 0, 'fit_subjects': ['1', '4', '6', '8', '10', '13', '18', '25', '26', '30', '32', '34', '40', '42', '44', '50', '53'], 'eval_subjects': ['2', '3', '5', '7', '11', '12', '14', '19', '29', '33', '37', '39', '45', '47', '48', '49', '54'], 'fit_rows': 2176, 'eval_rows': 2176, 'null_draws': 100}, {'inner_split': 1, 'fit_subjects': ['1', '3', '6', '7', '10', '11', '14', '18', '19', '29', '32', '34', '39', '42', '44', '49', '54'], 'eval_subjects': ['2', '4', '5', '8', '12', '13', '25', '26', '30', '33', '37', '40', '45', '47', '48', '50', '53'], 'fit_rows': 2176, 'eval_rows': 2176, 'null_draws': 100}, {'inner_split': 2, 'fit_subjects': ['2', '4', '10', '11', '12', '13', '18', '26', '30', '34', '37', '39', '42', '48', '49', '53', '54'], 'eval_subjects': ['1', '3', '5', '6', '7', '8', '14', '19', '25', '29', '32', '33', '40', '44', '45', '47', '50'], 'fit_rows': 2176, 'eval_rows': 2176, 'null_draws': 100}, {'inner_split': 3, 'fit_subjects': ['2', '3', '5', '8', '10', '11', '13', '19', '30', '32', '33', '40', '44', '47', '48', '49', '54'], 'eval_subjects': ['1', '4', '6', '7', '12', '14', '18', '25', '26', '29', '34', '37', '39', '42', '45', '50', '53'], 'fit_rows': 2176, 'eval_rows': 2176, 'null_draws': 100}, {'inner_split': 4, 'fit_subjects': ['1', '3', '5', '6', '7', '8', '13', '26', '30', '32', '34', '39', '42', '44', '50', '53', '54'], 'eval_subjects': ['2', '4', '10', '11', '12', '14', '18', '19', '25', '29', '33', '37', '40', '45', '47', '48', '49'], 'fit_rows': 2176, 'eval_rows': 2176, 'null_draws': 100}]}",[3],0.9107523201881443,34
OpenBMI,3,4,4,True,0.02023930811933279,0.0059611070182190576,34,False,0.005067321313746466,"[0.0023512738373688, 0.0078109167953129876]",0.9998,-0.0426036024326695,"[-0.04800036454987656, -0.037341398861992794]",0.0,100,"{'splits': [{'inner_split': 0, 'fit_subjects': ['1', '4', '6', '8', '10', '13', '18', '25', '26', '30', '32', '34', '40', '42', '44', '50', '53'], 'eval_subjects': ['2', '3', '5', '7', '11', '12', '14', '19', '29', '33', '37', '39', '45', '47', '48', '49', '54'], 'fit_rows': 2176, 'eval_rows': 2176, 'null_draws': 100}, {'inner_split': 1, 'fit_subjects': ['1', '3', '6', '7', '10', '11', '14', '18', '19', '29', '32', '34', '39', '42', '44', '49', '54'], 'eval_subjects': ['2', '4', '5', '8', '12', '13', '25', '26', '30', '33', '37', '40', '45', '47', '48', '50', '53'], 'fit_rows': 2176, 'eval_rows': 2176, 'null_draws': 100}, {'inner_split': 2, 'fit_subjects': ['2', '4', '10', '11', '12', '13', '18', '26', '30', '34', '37', '39', '42', '48', '49', '53', '54'], 'eval_subjects': ['1', '3', '5', '6', '7', '8', '14', '19', '25', '29', '32', '33', '40', '44', '45', '47', '50'], 'fit_rows': 2176, 'eval_rows': 2176, 'null_draws': 100}, {'inner_split': 3, 'fit_subjects': ['2', '3', '5', '8', '10', '11', '13', '19', '30', '32', '33', '40', '44', '47', '48', '49', '54'], 'eval_subjects': ['1', '4', '6', '7', '12', '14', '18', '25', '26', '29', '34', '37', '39', '42', '45', '50', '53'], 'fit_rows': 2176, 'eval_rows': 2176, 'null_draws': 100}, {'inner_split': 4, 'fit_subjects': ['1', '3', '5', '6', '7', '8', '13', '26', '30', '32', '34', '39', '42', '44', '50', '53', '54'], 'eval_subjects': ['2', '4', '10', '11', '12', '14', '18', '19', '25', '29', '33', '37', '40', '45', '47', '48', '49'], 'fit_rows': 2176, 'eval_rows': 2176, 'null_draws': 100}]}",[3],0.9107523201881443,34
OpenBMI,3,5,4,True,0.005866303584392908,0.004656873677029294,34,False,0.006945109089879951,"[0.004729643290657227, 0.009294218946922636]",1.0,-0.04030962666993448,"[-0.044615506138731775, -0.03589677054228897]",0.0,100,"{'splits': [{'inner_split': 0, 'fit_subjects': ['1', '4', '6', '8', '10', '13', '18', '25', '26', '30', '32', '34', '40', '42', '44', '50', '53'], 'eval_subjects': ['2', '3', '5', '7', '11', '12', '14', '19', '29', '33', '37', '39', '45', '47', '48', '49', '54'], 'fit_rows': 2176, 'eval_rows': 2176, 'null_draws': 100}, {'inner_split': 1, 'fit_subjects': ['1', '3', '6', '7', '10', '11', '14', '18', '19', '29', '32', '34', '39', '42', '44', '49', '54'], 'eval_subjects': ['2', '4', '5', '8', '12', '13', '25', '26', '30', '33', '37', '40', '45', '47', '48', '50', '53'], 'fit_rows': 2176, 'eval_rows': 2176, 'null_draws': 100}, {'inner_split': 2, 'fit_subjects': ['2', '4', '10', '11', '12', '13', '18', '26', '30', '34', '37', '39', '42', '48', '49', '53', '54'], 'eval_subjects': ['1', '3', '5', '6', '7', '8', '14', '19', '25', '29', '32', '33', '40', '44', '45', '47', '50'], 'fit_rows': 2176, 'eval_rows': 2176, 'null_draws': 100}, {'inner_split': 3, 'fit_subjects': ['2', '3', '5', '8', '10', '11', '13', '19', '30', '32', '33', '40', '44', '47', '48', '49', '54'], 'eval_subjects': ['1', '4', '6', '7', '12', '14', '18', '25', '26', '29', '34', '37', '39', '42', '45', '50', '53'], 'fit_rows': 2176, 'eval_rows': 2176, 'null_draws': 100}, {'inner_split': 4, 'fit_subjects': ['1', '3', '5', '6', '7', '8', '13', '26', '30', '32', '34', '39', '42', '44', '50', '53', '54'], 'eval_subjects': ['2', '4', '10', '11', '12', '14', '18', '19', '25', '29', '33', '37', '40', '45', '47', '48', '49'], 'fit_rows': 2176, 'eval_rows': 2176, 'null_draws': 100}]}",[3],0.9107523201881443,34
OpenBMI,3,6,4,False,-0.0034114395593548555,0.005448215564707297,34,False,0.01067759255768985,"[0.0083605187101078, 0.01302795805129407]",1.0,-0.036388567211903575,"[-0.04077243548735644, -0.03204225744305063]",0.0,100,"{'splits': [{'inner_split': 0, 'fit_subjects': ['1', '4', '6', '8', '10', '13', '18', '25', '26', '30', '32', '34', '40', '42', '44', '50', '53'], 'eval_subjects': ['2', '3', '5', '7', '11', '12', '14', '19', '29', '33', '37', '39', '45', '47', '48', '49', '54'], 'fit_rows': 2176, 'eval_rows': 2176, 'null_draws': 100}, {'inner_split': 1, 'fit_subjects': ['1', '3', '6', '7', '10', '11', '14', '18', '19', '29', '32', '34', '39', '42', '44', '49', '54'], 'eval_subjects': ['2', '4', '5', '8', '12', '13', '25', '26', '30', '33', '37', '40', '45', '47', '48', '50', '53'], 'fit_rows': 2176, 'eval_rows': 2176, 'null_draws': 100}, {'inner_split': 2, 'fit_subjects': ['2', '4', '10', '11', '12', '13', '18', '26', '30', '34', '37', '39', '42', '48', '49', '53', '54'], 'eval_subjects': ['1', '3', '5', '6', '7', '8', '14', '19', '25', '29', '32', '33', '40', '44', '45', '47', '50'], 'fit_rows': 2176, 'eval_rows': 2176, 'null_draws': 100}, {'inner_split': 3, 'fit_subjects': ['2', '3', '5', '8', '10', '11', '13', '19', '30', '32', '33', '40', '44', '47', '48', '49', '54'], 'eval_subjects': ['1', '4', '6', '7', '12', '14', '18', '25', '26', '29', '34', '37', '39', '42', '45', '50', '53'], 'fit_rows': 2176, 'eval_rows': 2176, 'null_draws': 100}, {'inner_split': 4, 'fit_subjects': ['1', '3', '5', '6', '7', '8', '13', '26', '30', '32', '34', '39', '42', '44', '50', '53', '54'], 'eval_subjects': ['2', '4', '10', '11', '12', '14', '18', '19', '25', '29', '33', '37', '40', '45', '47', '48', '49'], 'fit_rows': 2176, 'eval_rows': 2176, 'null_draws': 100}]}",[3],0.9107523201881443,34
OpenBMI,3,7,1,False,-0.010583808468981448,0.009723234612897513,34,False,-0.0032753690669811318,"[-0.005108127213171043, -0.0013797480152612576]",0.0005,-0.013693234760774187,"[-0.016026692093665838, -0.011324482000753906]",0.0,100,"{'splits': [{'inner_split': 0, 'fit_subjects': ['1', '4', '6', '8', '10', '13', '18', '25', '26', '30', '32', '34', '40', '42', '44', '50', '53'], 'eval_subjects': ['2', '3', '5', '7', '11', '12', '14', '19', '29', '33', '37', '39', '45', '47', '48', '49', '54'], 'fit_rows': 2176, 'eval_rows': 2176, 'null_draws': 100}, {'inner_split': 1, 'fit_subjects': ['1', '3', '6', '7', '10', '11', '14', '18', '19', '29', '32', '34', '39', '42', '44', '49', '54'], 'eval_subjects': ['2', '4', '5', '8', '12', '13', '25', '26', '30', '33', '37', '40', '45', '47', '48', '50', '53'], 'fit_rows': 2176, 'eval_rows': 2176, 'null_draws': 100}, {'inner_split': 2, 'fit_subjects': ['2', '4', '10', '11', '12', '13', '18', '26', '30', '34', '37', '39', '42', '48', '49', '53', '54'], 'eval_subjects': ['1', '3', '5', '6', '7', '8', '14', '19', '25', '29', '32', '33', '40', '44', '45', '47', '50'], 'fit_rows': 2176, 'eval_rows': 2176, 'null_draws': 100}, {'inner_split': 3, 'fit_subjects': ['2', '3', '5', '8', '10', '11', '13', '19', '30', '32', '33', '40', '44', '47', '48', '49', '54'], 'eval_subjects': ['1', '4', '6', '7', '12', '14', '18', '25', '26', '29', '34', '37', '39', '42', '45', '50', '53'], 'fit_rows': 2176, 'eval_rows': 2176, 'null_draws': 100}, {'inner_split': 4, 'fit_subjects': ['1', '3', '5', '6', '7', '8', '13', '26', '30', '32', '34', '39', '42', '44', '50', '53', '54'], 'eval_subjects': ['2', '4', '10', '11', '12', '14', '18', '19', '25', '29', '33', '37', '40', '45', '47', '48', '49'], 'fit_rows': 2176, 'eval_rows': 2176, 'null_draws': 100}]}",[3],0.9107523201881443,34
OpenBMI,4,0,1,True,0.12601581036950235,0.05147752486740267,34,False,-0.0020409939096795384,"[-0.003264359568469039, -0.0007616320111210751]",0.0003,-0.014851842920810439,"[-0.01667366591463031, -0.013007575610934961]",0.0,100,"{'splits': [{'inner_split': 0, 'fit_subjects': ['1', '4', '7', '10', '13', '14', '19', '21', '26', '27', '36', '43', '44', '45', '48', '50', '52'], 'eval_subjects': ['2', '5', '6', '15', '16', '17', '18', '20', '22', '25', '29', '33', '34', '35', '38', '42', '51', '54'], 'fit_rows': 2176, 'eval_rows': 2304, 'null_draws': 100}, {'inner_split': 1, 'fit_subjects': ['4', '6', '7', '13', '14', '20', '21', '22', '25', '26', '27', '35', '38', '44', '45', '51', '52'], 'eval_subjects': ['1', '2', '5', '10', '15', '16', '17', '18', '19', '29', '33', '34', '36', '42', '43', '48', '50', '54'], 'fit_rows': 2176, 'eval_rows': 2304, 'null_draws': 100}, {'inner_split': 2, 'fit_subjects': ['1', '6', '7', '10', '13', '14', '17', '18', '20', '29', '33', '36', '38', '42', '44', '45', '54'], 'eval_subjects': ['2', '4', '5', '15', '16', '19', '21', '22', '25', '26', '27', '34', '35', '43', '48', '50', '51', '52'], 'fit_rows': 2176, 'eval_rows': 2304, 'null_draws': 100}, {'inner_split': 3, 'fit_subjects': ['2', '7', '10', '15', '16', '19', '20', '25', '27', '29', '34', '35', '36', '38', '42', '45', '52'], 'eval_subjects': ['1', '4', '5', '6', '13', '14', '17', '18', '21', '22', '26', '33', '43', '44', '48', '50', '51', '54'], 'fit_rows': 2176, 'eval_rows': 2304, 'null_draws': 100}, {'inner_split': 4, 'fit_subjects': ['4', '5', '6', '15', '17', '20', '22', '25', '27', '29', '33', '35', '44', '45', '48', '50', '52'], 'eval_subjects': ['1', '2', '7', '10', '13', '14', '16', '18', '19', '21', '26', '34', '36', '38', '42', '43', '51', '54'], 'fit_rows': 2176, 'eval_rows': 2304, 'null_draws': 100}]}",[1],0.9138994422000091,35
OpenBMI,4,1,4,True,0.06728821052871733,0.01526930667368611,34,True,0.15344651317082142,"[0.13642189199457883, 0.1718399794706189]",1.0,0.14192043554027817,"[0.12524866585206113, 0.16048043353808902]",1.0,100,"{'splits': [{'inner_split': 0, 'fit_subjects': ['1', '4', '7', '10', '13', '14', '19', '21', '26', '27', '36', '43', '44', '45', '48', '50', '52'], 'eval_subjects': ['2', '5', '6', '15', '16', '17', '18', '20', '22', '25', '29', '33', '34', '35', '38', '42', '51', '54'], 'fit_rows': 2176, 'eval_rows': 2304, 'null_draws': 100}, {'inner_split': 1, 'fit_subjects': ['4', '6', '7', '13', '14', '20', '21', '22', '25', '26', '27', '35', '38', '44', '45', '51', '52'], 'eval_subjects': ['1', '2', '5', '10', '15', '16', '17', '18', '19', '29', '33', '34', '36', '42', '43', '48', '50', '54'], 'fit_rows': 2176, 'eval_rows': 2304, 'null_draws': 100}, {'inner_split': 2, 'fit_subjects': ['1', '6', '7', '10', '13', '14', '17', '18', '20', '29', '33', '36', '38', '42', '44', '45', '54'], 'eval_subjects': ['2', '4', '5', '15', '16', '19', '21', '22', '25', '26', '27', '34', '35', '43', '48', '50', '51', '52'], 'fit_rows': 2176, 'eval_rows': 2304, 'null_draws': 100}, {'inner_split': 3, 'fit_subjects': ['2', '7', '10', '15', '16', '19', '20', '25', '27', '29', '34', '35', '36', '38', '42', '45', '52'], 'eval_subjects': ['1', '4', '5', '6', '13', '14', '17', '18', '21', '22', '26', '33', '43', '44', '48', '50', '51', '54'], 'fit_rows': 2176, 'eval_rows': 2304, 'null_draws': 100}, {'inner_split': 4, 'fit_subjects': ['4', '5', '6', '15', '17', '20', '22', '25', '27', '29', '33', '35', '44', '45', '48', '50', '52'], 'eval_subjects': ['1', '2', '7', '10', '13', '14', '16', '18', '19', '21', '26', '34', '36', '38', '42', '43', '51', '54'], 'fit_rows': 2176, 'eval_rows': 2304, 'null_draws': 100}]}",[1],0.9138994422000091,35
OpenBMI,4,2,4,True,0.027322448407283033,0.008416801747630515,34,False,0.018464850563395835,"[0.01413978514819183, 0.02282068070372489]",1.0,-0.02558021191628871,"[-0.03128747640454716, -0.020094023466754644]",0.0,100,"{'splits': [{'inner_split': 0, 'fit_subjects': ['1', '4', '7', '10', '13', '14', '19', '21', '26', '27', '36', '43', '44', '45', '48', '50', '52'], 'eval_subjects': ['2', '5', '6', '15', '16', '17', '18', '20', '22', '25', '29', '33', '34', '35', '38', '42', '51', '54'], 'fit_rows': 2176, 'eval_rows': 2304, 'null_draws': 100}, {'inner_split': 1, 'fit_subjects': ['4', '6', '7', '13', '14', '20', '21', '22', '25', '26', '27', '35', '38', '44', '45', '51', '52'], 'eval_subjects': ['1', '2', '5', '10', '15', '16', '17', '18', '19', '29', '33', '34', '36', '42', '43', '48', '50', '54'], 'fit_rows': 2176, 'eval_rows': 2304, 'null_draws': 100}, {'inner_split': 2, 'fit_subjects': ['1', '6', '7', '10', '13', '14', '17', '18', '20', '29', '33', '36', '38', '42', '44', '45', '54'], 'eval_subjects': ['2', '4', '5', '15', '16', '19', '21', '22', '25', '26', '27', '34', '35', '43', '48', '50', '51', '52'], 'fit_rows': 2176, 'eval_rows': 2304, 'null_draws': 100}, {'inner_split': 3, 'fit_subjects': ['2', '7', '10', '15', '16', '19', '20', '25', '27', '29', '34', '35', '36', '38', '42', '45', '52'], 'eval_subjects': ['1', '4', '5', '6', '13', '14', '17', '18', '21', '22', '26', '33', '43', '44', '48', '50', '51', '54'], 'fit_rows': 2176, 'eval_rows': 2304, 'null_draws': 100}, {'inner_split': 4, 'fit_subjects': ['4', '5', '6', '15', '17', '20', '22', '25', '27', '29', '33', '35', '44', '45', '48', '50', '52'], 'eval_subjects': ['1', '2', '7', '10', '13', '14', '16', '18', '19', '21', '26', '34', '36', '38', '42', '43', '51', '54'], 'fit_rows': 2176, 'eval_rows': 2304, 'null_draws': 100}]}",[1],0.9138994422000091,35
OpenBMI,4,3,4,True,0.009923825134354376,0.005466230642922138,34,False,0.011722388424854976,"[0.00925672520422139, 0.01407219405100131]",1.0,-0.0334727958883638,"[-0.03792635102990003, -0.029320167335326025]",0.0,100,"{'splits': [{'inner_split': 0, 'fit_subjects': ['1', '4', '7', '10', '13', '14', '19', '21', '26', '27', '36', '43', '44', '45', '48', '50', '52'], 'eval_subjects': ['2', '5', '6', '15', '16', '17', '18', '20', '22', '25', '29', '33', '34', '35', '38', '42', '51', '54'], 'fit_rows': 2176, 'eval_rows': 2304, 'null_draws': 100}, {'inner_split': 1, 'fit_subjects': ['4', '6', '7', '13', '14', '20', '21', '22', '25', '26', '27', '35', '38', '44', '45', '51', '52'], 'eval_subjects': ['1', '2', '5', '10', '15', '16', '17', '18', '19', '29', '33', '34', '36', '42', '43', '48', '50', '54'], 'fit_rows': 2176, 'eval_rows': 2304, 'null_draws': 100}, {'inner_split': 2, 'fit_subjects': ['1', '6', '7', '10', '13', '14', '17', '18', '20', '29', '33', '36', '38', '42', '44', '45', '54'], 'eval_subjects': ['2', '4', '5', '15', '16', '19', '21', '22', '25', '26', '27', '34', '35', '43', '48', '50', '51', '52'], 'fit_rows': 2176, 'eval_rows': 2304, 'null_draws': 100}, {'inner_split': 3, 'fit_subjects': ['2', '7', '10', '15', '16', '19', '20', '25', '27', '29', '34', '35', '36', '38', '42', '45', '52'], 'eval_subjects': ['1', '4', '5', '6', '13', '14', '17', '18', '21', '22', '26', '33', '43', '44', '48', '50', '51', '54'], 'fit_rows': 2176, 'eval_rows': 2304, 'null_draws': 100}, {'inner_split': 4, 'fit_subjects': ['4', '5', '6', '15', '17', '20', '22', '25', '27', '29', '33', '35', '44', '45', '48', '50', '52'], 'eval_subjects': ['1', '2', '7', '10', '13', '14', '16', '18', '19', '21', '26', '34', '36', '38', '42', '43', '51', '54'], 'fit_rows': 2176, 'eval_rows': 2304, 'null_draws': 100}]}",[1],0.9138994422000091,35
OpenBMI,4,4,4,False,-0.00012408374820305386,0.004782901217083914,34,False,0.01447395026196575,"[0.012128893136697717, 0.016969616069535124]",1.0,-0.03080449411708869,"[-0.03572637179545705, -0.026086230668412414]",0.0,100,"{'splits': [{'inner_split': 0, 'fit_subjects': ['1', '4', '7', '10', '13', '14', '19', '21', '26', '27', '36', '43', '44', '45', '48', '50', '52'], 'eval_subjects': ['2', '5', '6', '15', '16', '17', '18', '20', '22', '25', '29', '33', '34', '35', '38', '42', '51', '54'], 'fit_rows': 2176, 'eval_rows': 2304, 'null_draws': 100}, {'inner_split': 1, 'fit_subjects': ['4', '6', '7', '13', '14', '20', '21', '22', '25', '26', '27', '35', '38', '44', '45', '51', '52'], 'eval_subjects': ['1', '2', '5', '10', '15', '16', '17', '18', '19', '29', '33', '34', '36', '42', '43', '48', '50', '54'], 'fit_rows': 2176, 'eval_rows': 2304, 'null_draws': 100}, {'inner_split': 2, 'fit_subjects': ['1', '6', '7', '10', '13', '14', '17', '18', '20', '29', '33', '36', '38', '42', '44', '45', '54'], 'eval_subjects': ['2', '4', '5', '15', '16', '19', '21', '22', '25', '26', '27', '34', '35', '43', '48', '50', '51', '52'], 'fit_rows': 2176, 'eval_rows': 2304, 'null_draws': 100}, {'inner_split': 3, 'fit_subjects': ['2', '7', '10', '15', '16', '19', '20', '25', '27', '29', '34', '35', '36', '38', '42', '45', '52'], 'eval_subjects': ['1', '4', '5', '6', '13', '14', '17', '18', '21', '22', '26', '33', '43', '44', '48', '50', '51', '54'], 'fit_rows': 2176, 'eval_rows': 2304, 'null_draws': 100}, {'inner_split': 4, 'fit_subjects': ['4', '5', '6', '15', '17', '20', '22', '25', '27', '29', '33', '35', '44', '45', '48', '50', '52'], 'eval_subjects': ['1', '2', '7', '10', '13', '14', '16', '18', '19', '21', '26', '34', '36', '38', '42', '43', '51', '54'], 'fit_rows': 2176, 'eval_rows': 2304, 'null_draws': 100}]}",[1],0.9138994422000091,35
OpenBMI,4,5,3,False,-0.01046286710717438,0.006672901633535412,34,False,0.006662094469077668,"[0.004950010096541018, 0.00833453389329221]",1.0,-0.02904523455554178,"[-0.032317596296963846, -0.025678080859308932]",0.0,100,"{'splits': [{'inner_split': 0, 'fit_subjects': ['1', '4', '7', '10', '13', '14', '19', '21', '26', '27', '36', '43', '44', '45', '48', '50', '52'], 'eval_subjects': ['2', '5', '6', '15', '16', '17', '18', '20', '22', '25', '29', '33', '34', '35', '38', '42', '51', '54'], 'fit_rows': 2176, 'eval_rows': 2304, 'null_draws': 100}, {'inner_split': 1, 'fit_subjects': ['4', '6', '7', '13', '14', '20', '21', '22', '25', '26', '27', '35', '38', '44', '45', '51', '52'], 'eval_subjects': ['1', '2', '5', '10', '15', '16', '17', '18', '19', '29', '33', '34', '36', '42', '43', '48', '50', '54'], 'fit_rows': 2176, 'eval_rows': 2304, 'null_draws': 100}, {'inner_split': 2, 'fit_subjects': ['1', '6', '7', '10', '13', '14', '17', '18', '20', '29', '33', '36', '38', '42', '44', '45', '54'], 'eval_subjects': ['2', '4', '5', '15', '16', '19', '21', '22', '25', '26', '27', '34', '35', '43', '48', '50', '51', '52'], 'fit_rows': 2176, 'eval_rows': 2304, 'null_draws': 100}, {'inner_split': 3, 'fit_subjects': ['2', '7', '10', '15', '16', '19', '20', '25', '27', '29', '34', '35', '36', '38', '42', '45', '52'], 'eval_subjects': ['1', '4', '5', '6', '13', '14', '17', '18', '21', '22', '26', '33', '43', '44', '48', '50', '51', '54'], 'fit_rows': 2176, 'eval_rows': 2304, 'null_draws': 100}, {'inner_split': 4, 'fit_subjects': ['4', '5', '6', '15', '17', '20', '22', '25', '27', '29', '33', '35', '44', '45', '48', '50', '52'], 'eval_subjects': ['1', '2', '7', '10', '13', '14', '16', '18', '19', '21', '26', '34', '36', '38', '42', '43', '51', '54'], 'fit_rows': 2176, 'eval_rows': 2304, 'null_draws': 100}]}",[1],0.9138994422000091,35
WBCIC,0,0,1,True,0.20543197161280602,0.08357998106145507,24,False,-0.0001764919668954413,"[-0.0006460643598742794, 0.0002933393958937659]",0.2303,-0.010009381787912334,"[-0.012914300549810288, -0.007431630391122568]",0.0,100,"{'splits': [{'inner_split': 0, 'fit_subjects': ['7', '9', '12', '14', '22', '23', '24', '25', '31', '32', '34', '35'], 'eval_subjects': ['6', '17', '26', '29', '30', '38', '41', '42', '47', '48', '49', '50'], 'fit_rows': 1536, 'eval_rows': 1536, 'null_draws': 100}, {'inner_split': 1, 'fit_subjects': ['7', '12', '14', '17', '23', '29', '31', '38', '42', '47', '49', '50'], 'eval_subjects': ['6', '9', '22', '24', '25', '26', '30', '32', '34', '35', '41', '48'], 'fit_rows': 1536, 'eval_rows': 1536, 'null_draws': 100}, {'inner_split': 2, 'fit_subjects': ['9', '17', '24', '26', '29', '30', '31', '35', '38', '42', '49', '50'], 'eval_subjects': ['6', '7', '12', '14', '22', '23', '25', '32', '34', '41', '47', '48'], 'fit_rows': 1536, 'eval_rows': 1536, 'null_draws': 100}, {'inner_split': 3, 'fit_subjects': ['6', '7', '9', '17', '22', '26', '32', '35', '38', '41', '48', '50'], 'eval_subjects': ['12', '14', '23', '24', '25', '29', '30', '31', '34', '42', '47', '49'], 'fit_rows': 1536, 'eval_rows': 1536, 'null_draws': 100}, {'inner_split': 4, 'fit_subjects': ['12', '17', '22', '24', '29', '30', '31', '34', '35', '38', '49', '50'], 'eval_subjects': ['6', '7', '9', '14', '23', '25', '26', '32', '41', '42', '47', '48'], 'fit_rows': 1536, 'eval_rows': 1536, 'null_draws': 100}]}",[2],1.0,24
WBCIC,0,1,1,True,0.15183048032330174,0.06320920307584567,24,False,0.00906181669056026,"[0.006541918752419431, 0.011858308412976448]",1.0,-0.0003524208183459799,"[-0.003998726008464463, 0.0026873807206837246]",0.4395,100,"{'splits': [{'inner_split': 0, 'fit_subjects': ['7', '9', '12', '14', '22', '23', '24', '25', '31', '32', '34', '35'], 'eval_subjects': ['6', '17', '26', '29', '30', '38', '41', '42', '47', '48', '49', '50'], 'fit_rows': 1536, 'eval_rows': 1536, 'null_draws': 100}, {'inner_split': 1, 'fit_subjects': ['7', '12', '14', '17', '23', '29', '31', '38', '42', '47', '49', '50'], 'eval_subjects': ['6', '9', '22', '24', '25', '26', '30', '32', '34', '35', '41', '48'], 'fit_rows': 1536, 'eval_rows': 1536, 'null_draws': 100}, {'inner_split': 2, 'fit_subjects': ['9', '17', '24', '26', '29', '30', '31', '35', '38', '42', '49', '50'], 'eval_subjects': ['6', '7', '12', '14', '22', '23', '25', '32', '34', '41', '47', '48'], 'fit_rows': 1536, 'eval_rows': 1536, 'null_draws': 100}, {'inner_split': 3, 'fit_subjects': ['6', '7', '9', '17', '22', '26', '32', '35', '38', '41', '48', '50'], 'eval_subjects': ['12', '14', '23', '24', '25', '29', '30', '31', '34', '42', '47', '49'], 'fit_rows': 1536, 'eval_rows': 1536, 'null_draws': 100}, {'inner_split': 4, 'fit_subjects': ['12', '17', '22', '24', '29', '30', '31', '34', '35', '38', '49', '50'], 'eval_subjects': ['6', '7', '9', '14', '23', '25', '26', '32', '41', '42', '47', '48'], 'fit_rows': 1536, 'eval_rows': 1536, 'null_draws': 100}]}",[2],1.0,24
WBCIC,0,2,1,True,0.12528743783856225,0.06343222245961339,24,True,0.16474873770766937,"[0.128880637755219, 0.20039438428860595]",1.0,0.16359366743891435,"[0.12654126845666938, 0.20031502048481095]",1.0,100,"{'splits': [{'inner_split': 0, 'fit_subjects': ['7', '9', '12', '14', '22', '23', '24', '25', '31', '32', '34', '35'], 'eval_subjects': ['6', '17', '26', '29', '30', '38', '41', '42', '47', '48', '49', '50'], 'fit_rows': 1536, 'eval_rows': 1536, 'null_draws': 100}, {'inner_split': 1, 'fit_subjects': ['7', '12', '14', '17', '23', '29', '31', '38', '42', '47', '49', '50'], 'eval_subjects': ['6', '9', '22', '24', '25', '26', '30', '32', '34', '35', '41', '48'], 'fit_rows': 1536, 'eval_rows': 1536, 'null_draws': 100}, {'inner_split': 2, 'fit_subjects': ['9', '17', '24', '26', '29', '30', '31', '35', '38', '42', '49', '50'], 'eval_subjects': ['6', '7', '12', '14', '22', '23', '25', '32', '34', '41', '47', '48'], 'fit_rows': 1536, 'eval_rows': 1536, 'null_draws': 100}, {'inner_split': 3, 'fit_subjects': ['6', '7', '9', '17', '22', '26', '32', '35', '38', '41', '48', '50'], 'eval_subjects': ['12', '14', '23', '24', '25', '29', '30', '31', '34', '42', '47', '49'], 'fit_rows': 1536, 'eval_rows': 1536, 'null_draws': 100}, {'inner_split': 4, 'fit_subjects': ['12', '17', '22', '24', '29', '30', '31', '34', '35', '38', '49', '50'], 'eval_subjects': ['6', '7', '9', '14', '23', '25', '26', '32', '41', '42', '47', '48'], 'fit_rows': 1536, 'eval_rows': 1536, 'null_draws': 100}]}",[2],1.0,24
