version,candidate,stage,inner_fold,held_subjects,n_train_subjects,n_held_subjects,method_BA,control_BA,delta_BA,method_epoch,control_epoch,elapsed_seconds
V2,V2__lg0.03__ld0.01__lr0.0003__b8,stage2,3,"['36', '28', '48', '35', '27', '32', '39']",27,7,0.9042857142857144,0.9035714285714286,0.0007142857142857784,15,13,18.311673879623413
V2,V2__lg0.03__ld0.01__lr0.0003__b8,stage2,4,"['42', '13', '21', '24', '12', '43']",28,6,0.7933333333333333,0.795,-0.0016666666666667052,1,1,6.204543352127075
V2,V2__lg0.03__ld0.1__lr0.0001__b8,stage2,0,"['41', '10', '50', '31', '23', '47', '20']",27,7,0.805,0.8042857142857143,0.0007142857142857784,10,6,13.858185052871704
V2,V2__lg0.03__ld0.1__lr0.0001__b8,stage2,1,"['45', '3', '1', '2', '37', '8', '19']",27,7,0.8742857142857143,0.8742857142857143,0.0,2,2,6.932618856430054
V2,V2__lg0.03__ld0.1__lr0.0001__b8,stage2,2,"['38', '46', '15', '11', '53', '33', '40']",27,7,0.7957142857142857,0.7978571428571428,-0.002142857142857113,0,0,5.247910499572754
V2,V2__lg0.03__ld0.1__lr0.0001__b8,stage2,3,"['36', '28', '48', '35', '27', '32', '39']",27,7,0.8992857142857142,0.9014285714285715,-0.002142857142857224,13,17,15.364768028259277
V2,V2__lg0.03__ld0.1__lr0.0001__b8,stage2,4,"['42', '13', '21', '24', '12', '43']",28,6,0.7983333333333333,0.7983333333333333,0.0,0,0,4.1103246212005615
V2,V2__lg0.03__ld0.1__lr0.0003__b8,stage2,0,"['41', '10', '50', '31', '23', '47', '20']",27,7,0.8049999999999999,0.8042857142857143,0.0007142857142856673,6,15,14.312411069869995
V2,V2__lg0.03__ld0.1__lr0.0003__b8,stage2,1,"['45', '3', '1', '2', '37', '8', '19']",27,7,0.8735714285714286,0.8742857142857143,-0.0007142857142857784,2,4,7.240539789199829
V2,V2__lg0.03__ld0.1__lr0.0003__b8,stage2,2,"['38', '46', '15', '11', '53', '33', '40']",27,7,0.7992857142857143,0.8,-0.0007142857142857784,0,0,4.347974538803101
V2,V2__lg0.03__ld0.1__lr0.0003__b8,stage2,3,"['36', '28', '48', '35', '27', '32', '39']",27,7,0.9042857142857144,0.9035714285714286,0.0007142857142857784,15,13,14.270131587982178
V2,V2__lg0.03__ld0.1__lr0.0003__b8,stage2,4,"['42', '13', '21', '24', '12', '43']",28,6,0.7933333333333333,0.795,-0.0016666666666667052,1,1,3.7856545448303223
V2,V2__lg0.3__ld0.01__lr0.0001__b8,stage2,0,"['41', '10', '50', '31', '23', '47', '20']",27,7,0.8049999999999999,0.8042857142857143,0.0007142857142856673,6,6,6.190014123916626
V2,V2__lg0.3__ld0.01__lr0.0001__b8,stage2,1,"['45', '3', '1', '2', '37', '8', '19']",27,7,0.8742857142857143,0.8742857142857143,0.0,2,2,4.087355375289917
V2,V2__lg0.3__ld0.01__lr0.0001__b8,stage2,2,"['38', '46', '15', '11', '53', '33', '40']",27,7,0.8007142857142857,0.8,0.0007142857142856673,13,11,9.798529863357544
V2,V2__lg0.3__ld0.01__lr0.0001__b8,stage2,3,"['36', '28', '48', '35', '27', '32', '39']",27,7,0.8985714285714286,0.9014285714285715,-0.0028571428571428914,12,17,11.859965562820435
V2,V2__lg0.3__ld0.01__lr0.0001__b8,stage2,4,"['42', '13', '21', '24', '12', '43']",28,6,0.7975,0.7983333333333333,-0.0008333333333333526,0,0,3.1920812129974365
V2,V2__lg0.3__ld0.01__lr0.0003__b8,stage2,0,"['41', '10', '50', '31', '23', '47', '20']",27,7,0.8035714285714286,0.8035714285714286,0.0,2,12,9.329700946807861
V2,V2__lg0.3__ld0.01__lr0.0003__b8,stage2,1,"['45', '3', '1', '2', '37', '8', '19']",27,7,0.8714285714285714,0.8742857142857143,-0.0028571428571428914,0,4,5.315893173217773
V2,V2__lg0.3__ld0.01__lr0.0003__b8,stage2,2,"['38', '46', '15', '11', '53', '33', '40']",27,7,0.8014285714285714,0.8,0.0014285714285713347,1,0,3.706292152404785
V2,V2__lg0.3__ld0.01__lr0.0003__b8,stage2,3,"['36', '28', '48', '35', '27', '32', '39']",27,7,0.9028571428571428,0.9035714285714286,-0.0007142857142857784,20,13,13.1121084690094
V2,V2__lg0.3__ld0.01__lr0.0003__b8,stage2,4,"['42', '13', '21', '24', '12', '43']",28,6,0.7941666666666667,0.795,-0.0008333333333333526,1,1,3.7780613899230957
V2,V2__lg0.3__ld0.1__lr0.0001__b8,stage2,0,"['41', '10', '50', '31', '23', '47', '20']",27,7,0.8049999999999999,0.8042857142857143,0.0007142857142856673,6,6,6.195870876312256
V2,V2__lg0.3__ld0.1__lr0.0001__b8,stage2,1,"['45', '3', '1', '2', '37', '8', '19']",27,7,0.8742857142857143,0.8742857142857143,0.0,2,2,4.0821239948272705
V2,V2__lg0.3__ld0.1__lr0.0001__b8,stage2,2,"['38', '46', '15', '11', '53', '33', '40']",27,7,0.8007142857142857,0.8,0.0007142857142856673,13,11,7.494375467300415
V2,V2__lg0.3__ld0.1__lr0.0001__b8,stage2,3,"['36', '28', '48', '35', '27', '32', '39']",27,7,0.8985714285714286,0.9014285714285715,-0.0028571428571428914,12,17,9.083024263381958
V2,V2__lg0.3__ld0.1__lr0.0001__b8,stage2,4,"['42', '13', '21', '24', '12', '43']",28,6,0.7975,0.7983333333333333,-0.0008333333333333526,0,0,2.4542219638824463
V2,V2__lg0.3__ld0.1__lr0.0003__b8,stage2,0,"['41', '10', '50', '31', '23', '47', '20']",27,7,0.8035714285714286,0.8042857142857143,-0.0007142857142856673,2,15,8.276345252990723
V2,V2__lg0.3__ld0.1__lr0.0003__b8,stage2,1,"['45', '3', '1', '2', '37', '8', '19']",27,7,0.8714285714285714,0.8742857142857143,-0.0028571428571428914,0,4,3.9548451900482178
V2,V2__lg0.3__ld0.1__lr0.0003__b8,stage2,2,"['38', '46', '15', '11', '53', '33', '40']",27,7,0.8014285714285714,0.8,0.0014285714285713347,1,0,2.7632992267608643
V2,V2__lg0.3__ld0.1__lr0.0003__b8,stage2,3,"['36', '28', '48', '35', '27', '32', '39']",27,7,0.9042857142857142,0.9035714285714286,0.0007142857142856673,20,13,9.486544132232666
V2,V2__lg0.3__ld0.1__lr0.0003__b8,stage2,4,"['42', '13', '21', '24', '12', '43']",28,6,0.7941666666666667,0.795,-0.0008333333333333526,1,1,2.8363535404205322
