model,seed,fold,subject,session,selected_epoch,checkpoint_sha256,BA,Macro_F1,trials
SIRE-EEG,0,2,sub-030,ses-01,17,42ccc21f571556efdb0d5d0d8207c8019b13aafa7a271261a7686af440ebfd32,0.99375,0.9937497558498378,160
SIRE-EEG,0,2,sub-030,ses-02,17,42ccc21f571556efdb0d5d0d8207c8019b13aafa7a271261a7686af440ebfd32,0.9133333333333333,0.9150268336314848,95
SIRE-EEG,0,2,sub-034,ses-01,17,42ccc21f571556efdb0d5d0d8207c8019b13aafa7a271261a7686af440ebfd32,0.96875,0.9687487792491895,160
SIRE-EEG,0,2,sub-034,ses-02,17,42ccc21f571556efdb0d5d0d8207c8019b13aafa7a271261a7686af440ebfd32,0.8256302521008403,0.8221642764015646,62
SIRE-EEG,0,2,sub-040,ses-01,17,42ccc21f571556efdb0d5d0d8207c8019b13aafa7a271261a7686af440ebfd32,0.75625,0.7560117302052787,160
SIRE-EEG,0,2,sub-040,ses-02,17,42ccc21f571556efdb0d5d0d8207c8019b13aafa7a271261a7686af440ebfd32,0.8802505526897568,0.8815911193339501,128
SIRE-EEG,0,2,sub-049,ses-01,17,42ccc21f571556efdb0d5d0d8207c8019b13aafa7a271261a7686af440ebfd32,0.7,0.6942188246536073,160
SIRE-EEG,0,2,sub-049,ses-02,17,42ccc21f571556efdb0d5d0d8207c8019b13aafa7a271261a7686af440ebfd32,0.9089743589743591,0.9108821051267095,125
SIRE-EEG,0,2,sub-058,ses-01,17,42ccc21f571556efdb0d5d0d8207c8019b13aafa7a271261a7686af440ebfd32,0.95625,0.9562482909488652,160
SIRE-EEG,0,2,sub-058,ses-02,17,42ccc21f571556efdb0d5d0d8207c8019b13aafa7a271261a7686af440ebfd32,0.9239433597940356,0.9193368404272277,138
SIRE-EEG,0,2,sub-067,ses-01,17,42ccc21f571556efdb0d5d0d8207c8019b13aafa7a271261a7686af440ebfd32,0.8331181870338497,0.8296415039347129,167
SIRE-EEG,0,2,sub-067,ses-02,17,42ccc21f571556efdb0d5d0d8207c8019b13aafa7a271261a7686af440ebfd32,0.9191331923890064,0.9193697868396664,87
SIRE-EEG,0,2,sub-086,ses-01,17,42ccc21f571556efdb0d5d0d8207c8019b13aafa7a271261a7686af440ebfd32,0.925,0.9249530956848031,160
SIRE-EEG,0,2,sub-086,ses-02,17,42ccc21f571556efdb0d5d0d8207c8019b13aafa7a271261a7686af440ebfd32,0.9636363636363636,0.9554910498306725,92
EEGNet,0,3,sub-011,ses-01,34,639534667959ab9d0f45a0eb809abf2abc7c4d1361ad61fa5cb76861144e984e,0.925,0.9249882794186592,160
EEGNet,0,3,sub-011,ses-02,34,639534667959ab9d0f45a0eb809abf2abc7c4d1361ad61fa5cb76861144e984e,0.9255599472990776,0.9245690667418158,146
EEGNet,0,3,sub-014,ses-01,34,639534667959ab9d0f45a0eb809abf2abc7c4d1361ad61fa5cb76861144e984e,0.8875,0.8870588235294118,160
EEGNet,0,3,sub-014,ses-02,34,639534667959ab9d0f45a0eb809abf2abc7c4d1361ad61fa5cb76861144e984e,0.8374999999999999,0.8374746054070948,80
EEGNet,0,3,sub-019,ses-01,34,639534667959ab9d0f45a0eb809abf2abc7c4d1361ad61fa5cb76861144e984e,0.81875,0.815572955999841,160
EEGNet,0,3,sub-019,ses-02,34,639534667959ab9d0f45a0eb809abf2abc7c4d1361ad61fa5cb76861144e984e,0.9375,0.9378205128205128,97
EEGNet,0,3,sub-020,ses-01,34,639534667959ab9d0f45a0eb809abf2abc7c4d1361ad61fa5cb76861144e984e,0.88125,0.8795514877768533,160
EEGNet,0,3,sub-020,ses-02,34,639534667959ab9d0f45a0eb809abf2abc7c4d1361ad61fa5cb76861144e984e,0.9568965517241379,0.956816320452684,116
EEGNet,0,3,sub-031,ses-01,34,639534667959ab9d0f45a0eb809abf2abc7c4d1361ad61fa5cb76861144e984e,1.0,1.0,160
EEGNet,0,3,sub-031,ses-02,34,639534667959ab9d0f45a0eb809abf2abc7c4d1361ad61fa5cb76861144e984e,0.9364864864864866,0.9392014519056261,67
EEGNet,0,3,sub-036,ses-01,34,639534667959ab9d0f45a0eb809abf2abc7c4d1361ad61fa5cb76861144e984e,0.98125,0.9812434058848813,160
EEGNet,0,3,sub-036,ses-02,34,639534667959ab9d0f45a0eb809abf2abc7c4d1361ad61fa5cb76861144e984e,0.9316116690578671,0.9336538461538462,92
EEGNet,0,3,sub-038,ses-01,34,639534667959ab9d0f45a0eb809abf2abc7c4d1361ad61fa5cb76861144e984e,0.98125,0.9812434058848813,160
EEGNet,0,3,sub-038,ses-02,34,639534667959ab9d0f45a0eb809abf2abc7c4d1361ad61fa5cb76861144e984e,0.92201540436457,0.9234496124031008,79
EEGNet,0,3,sub-044,ses-01,34,639534667959ab9d0f45a0eb809abf2abc7c4d1361ad61fa5cb76861144e984e,0.9,0.9,160
EEGNet,0,3,sub-044,ses-02,34,639534667959ab9d0f45a0eb809abf2abc7c4d1361ad61fa5cb76861144e984e,0.9157620495006513,0.9163398692810457,96
EEGNet,0,3,sub-050,ses-01,34,639534667959ab9d0f45a0eb809abf2abc7c4d1361ad61fa5cb76861144e984e,0.98125,0.9812492675495137,160
EEGNet,0,3,sub-050,ses-02,34,639534667959ab9d0f45a0eb809abf2abc7c4d1361ad61fa5cb76861144e984e,0.9,0.873015873015873,64
EEGNet,0,3,sub-053,ses-01,34,639534667959ab9d0f45a0eb809abf2abc7c4d1361ad61fa5cb76861144e984e,0.99375,0.9937497558498378,160
EEGNet,0,3,sub-053,ses-02,34,639534667959ab9d0f45a0eb809abf2abc7c4d1361ad61fa5cb76861144e984e,0.8911149825783973,0.882051282051282,69
EEGNet,0,3,sub-060,ses-01,34,639534667959ab9d0f45a0eb809abf2abc7c4d1361ad61fa5cb76861144e984e,0.9375,0.9374609130706691,160
EEGNet,0,3,sub-060,ses-02,34,639534667959ab9d0f45a0eb809abf2abc7c4d1361ad61fa5cb76861144e984e,0.8874074074074074,0.8844444444444444,52
EEGNet,0,3,sub-064,ses-01,34,639534667959ab9d0f45a0eb809abf2abc7c4d1361ad61fa5cb76861144e984e,0.96875,0.9687390098081357,160
EEGNet,0,3,sub-064,ses-02,34,639534667959ab9d0f45a0eb809abf2abc7c4d1361ad61fa5cb76861144e984e,0.8914835164835164,0.8887362637362637,54
EEGNet,0,3,sub-070,ses-01,34,639534667959ab9d0f45a0eb809abf2abc7c4d1361ad61fa5cb76861144e984e,0.9875,0.9874980465697765,160
EEGNet,0,3,sub-070,ses-02,34,639534667959ab9d0f45a0eb809abf2abc7c4d1361ad61fa5cb76861144e984e,0.9441287878787878,0.9453357100415924,92
EEGNet,0,3,sub-085,ses-01,34,639534667959ab9d0f45a0eb809abf2abc7c4d1361ad61fa5cb76861144e984e,0.9875,0.9875,160
EEGNet,0,3,sub-085,ses-02,34,639534667959ab9d0f45a0eb809abf2abc7c4d1361ad61fa5cb76861144e984e,0.9387755102040816,0.93875,98
EEGNet,0,3,sub-093,ses-01,34,639534667959ab9d0f45a0eb809abf2abc7c4d1361ad61fa5cb76861144e984e,0.99375,0.9937497558498378,160
EEGNet,0,3,sub-093,ses-02,34,639534667959ab9d0f45a0eb809abf2abc7c4d1361ad61fa5cb76861144e984e,0.8887195121951219,0.8872847011144883,89
SIRE-EEG,0,3,sub-011,ses-01,33,053e4fad046d01402d636a30f0a7dbbafe78d8637ba4bc3085cc78e0262c4a9c,0.90625,0.9060702125161442,160
SIRE-EEG,0,3,sub-011,ses-02,33,053e4fad046d01402d636a30f0a7dbbafe78d8637ba4bc3085cc78e0262c4a9c,0.9125729343120648,0.9109212934716291,146
SIRE-EEG,0,3,sub-014,ses-01,33,053e4fad046d01402d636a30f0a7dbbafe78d8637ba4bc3085cc78e0262c4a9c,0.8875,0.887218045112782,160
SIRE-EEG,0,3,sub-014,ses-02,33,053e4fad046d01402d636a30f0a7dbbafe78d8637ba4bc3085cc78e0262c4a9c,0.825,0.825,80
SIRE-EEG,0,3,sub-019,ses-01,33,053e4fad046d01402d636a30f0a7dbbafe78d8637ba4bc3085cc78e0262c4a9c,0.8125,0.8081841432225064,160
SIRE-EEG,0,3,sub-019,ses-02,33,053e4fad046d01402d636a30f0a7dbbafe78d8637ba4bc3085cc78e0262c4a9c,0.9270833333333333,0.9273408239700375,97
SIRE-EEG,0,3,sub-020,ses-01,33,053e4fad046d01402d636a30f0a7dbbafe78d8637ba4bc3085cc78e0262c4a9c,0.90625,0.906158357771261,160
SIRE-EEG,0,3,sub-020,ses-02,33,053e4fad046d01402d636a30f0a7dbbafe78d8637ba4bc3085cc78e0262c4a9c,0.9137931034482758,0.9136904761904762,116
SIRE-EEG,0,3,sub-031,ses-01,33,053e4fad046d01402d636a30f0a7dbbafe78d8637ba4bc3085cc78e0262c4a9c,0.99375,0.9937497558498378,160
SIRE-EEG,0,3,sub-031,ses-02,33,053e4fad046d01402d636a30f0a7dbbafe78d8637ba4bc3085cc78e0262c4a9c,0.9261261261261262,0.9247698181001571,67
SIRE-EEG,0,3,sub-036,ses-01,33,053e4fad046d01402d636a30f0a7dbbafe78d8637ba4bc3085cc78e0262c4a9c,0.99375,0.9937497558498378,160
SIRE-EEG,0,3,sub-036,ses-02,33,053e4fad046d01402d636a30f0a7dbbafe78d8637ba4bc3085cc78e0262c4a9c,1.0,1.0,92
SIRE-EEG,0,3,sub-038,ses-01,33,053e4fad046d01402d636a30f0a7dbbafe78d8637ba4bc3085cc78e0262c4a9c,1.0,1.0,160
SIRE-EEG,0,3,sub-038,ses-02,33,053e4fad046d01402d636a30f0a7dbbafe78d8637ba4bc3085cc78e0262c4a9c,0.9351732991014121,0.9363416599516519,79
SIRE-EEG,0,3,sub-044,ses-01,33,053e4fad046d01402d636a30f0a7dbbafe78d8637ba4bc3085cc78e0262c4a9c,0.89375,0.8937126333476613,160
SIRE-EEG,0,3,sub-044,ses-02,33,053e4fad046d01402d636a30f0a7dbbafe78d8637ba4bc3085cc78e0262c4a9c,0.88384715588363,0.88440065681445,96
SIRE-EEG,0,3,sub-050,ses-01,33,053e4fad046d01402d636a30f0a7dbbafe78d8637ba4bc3085cc78e0262c4a9c,0.99375,0.9937497558498378,160
SIRE-EEG,0,3,sub-050,ses-02,33,053e4fad046d01402d636a30f0a7dbbafe78d8637ba4bc3085cc78e0262c4a9c,0.8875,0.8576723498888065,64
SIRE-EEG,0,3,sub-053,ses-01,33,053e4fad046d01402d636a30f0a7dbbafe78d8637ba4bc3085cc78e0262c4a9c,0.9875,0.9875,160
SIRE-EEG,0,3,sub-053,ses-02,33,053e4fad046d01402d636a30f0a7dbbafe78d8637ba4bc3085cc78e0262c4a9c,0.8554006968641115,0.8512931034482758,69
SIRE-EEG,0,3,sub-060,ses-01,33,053e4fad046d01402d636a30f0a7dbbafe78d8637ba4bc3085cc78e0262c4a9c,0.95625,0.95623461373139,160
SIRE-EEG,0,3,sub-060,ses-02,33,053e4fad046d01402d636a30f0a7dbbafe78d8637ba4bc3085cc78e0262c4a9c,0.9074074074074074,0.9035250463821892,52
SIRE-EEG,0,3,sub-064,ses-01,33,053e4fad046d01402d636a30f0a7dbbafe78d8637ba4bc3085cc78e0262c4a9c,0.9875,0.9875,160
SIRE-EEG,0,3,sub-064,ses-02,33,053e4fad046d01402d636a30f0a7dbbafe78d8637ba4bc3085cc78e0262c4a9c,0.9093406593406593,0.9073756432246998,54
SIRE-EEG,0,3,sub-070,ses-01,33,053e4fad046d01402d636a30f0a7dbbafe78d8637ba4bc3085cc78e0262c4a9c,0.9875,0.9874980465697765,160
SIRE-EEG,0,3,sub-070,ses-02,33,053e4fad046d01402d636a30f0a7dbbafe78d8637ba4bc3085cc78e0262c4a9c,0.9128787878787878,0.9128787878787878,92
SIRE-EEG,0,3,sub-085,ses-01,33,053e4fad046d01402d636a30f0a7dbbafe78d8637ba4bc3085cc78e0262c4a9c,0.98125,0.9812492675495137,160
SIRE-EEG,0,3,sub-085,ses-02,33,053e4fad046d01402d636a30f0a7dbbafe78d8637ba4bc3085cc78e0262c4a9c,0.9081632653061225,0.907923582837457,98
SIRE-EEG,0,3,sub-093,ses-01,33,053e4fad046d01402d636a30f0a7dbbafe78d8637ba4bc3085cc78e0262c4a9c,0.99375,0.9937497558498378,160
SIRE-EEG,0,3,sub-093,ses-02,33,053e4fad046d01402d636a30f0a7dbbafe78d8637ba4bc3085cc78e0262c4a9c,0.8836382113821137,0.8763420487558419,89
EEGNet,0,4,sub-009,ses-01,15,94e44ba520fea8e6d15816e5a870159aa7a3ceffaf1aa69462c9189ef2a3900c,0.73125,0.7309872922776148,160
EEGNet,0,4,sub-009,ses-02,15,94e44ba520fea8e6d15816e5a870159aa7a3ceffaf1aa69462c9189ef2a3900c,0.8406298003072197,0.839166237776634,125
EEGNet,0,4,sub-041,ses-01,15,94e44ba520fea8e6d15816e5a870159aa7a3ceffaf1aa69462c9189ef2a3900c,0.75,0.7490196078431373,160
EEGNet,0,4,sub-041,ses-02,15,94e44ba520fea8e6d15816e5a870159aa7a3ceffaf1aa69462c9189ef2a3900c,0.90625,0.90625,48
EEGNet,0,4,sub-043,ses-01,15,94e44ba520fea8e6d15816e5a870159aa7a3ceffaf1aa69462c9189ef2a3900c,0.96875,0.9687194525904204,160
EEGNet,0,4,sub-043,ses-02,15,94e44ba520fea8e6d15816e5a870159aa7a3ceffaf1aa69462c9189ef2a3900c,0.9285004965243298,0.9272727272727272,110
EEGNet,0,4,sub-045,ses-01,15,94e44ba520fea8e6d15816e5a870159aa7a3ceffaf1aa69462c9189ef2a3900c,0.83125,0.8282920624826107,160
EEGNet,0,4,sub-045,ses-02,15,94e44ba520fea8e6d15816e5a870159aa7a3ceffaf1aa69462c9189ef2a3900c,0.8777915632754343,0.8765852149706155,57
EEGNet,0,4,sub-051,ses-01,15,94e44ba520fea8e6d15816e5a870159aa7a3ceffaf1aa69462c9189ef2a3900c,0.95,0.9499921862791061,160
EEGNet,0,4,sub-051,ses-02,15,94e44ba520fea8e6d15816e5a870159aa7a3ceffaf1aa69462c9189ef2a3900c,0.8980414746543779,0.8980414746543779,118
EEGNet,0,4,sub-054,ses-01,15,94e44ba520fea8e6d15816e5a870159aa7a3ceffaf1aa69462c9189ef2a3900c,0.9375,0.9374609130706691,160
EEGNet,0,4,sub-054,ses-02,15,94e44ba520fea8e6d15816e5a870159aa7a3ceffaf1aa69462c9189ef2a3900c,0.9565217391304348,0.9534632034632035,43
EEGNet,0,4,sub-062,ses-01,15,94e44ba520fea8e6d15816e5a870159aa7a3ceffaf1aa69462c9189ef2a3900c,0.925,0.924812030075188,160
EEGNet,0,4,sub-062,ses-02,15,94e44ba520fea8e6d15816e5a870159aa7a3ceffaf1aa69462c9189ef2a3900c,0.9323308270676691,0.9330357142857143,120
EEGNet,0,4,sub-066,ses-01,15,94e44ba520fea8e6d15816e5a870159aa7a3ceffaf1aa69462c9189ef2a3900c,0.90625,0.9060702125161442,160
EEGNet,0,4,sub-066,ses-02,15,94e44ba520fea8e6d15816e5a870159aa7a3ceffaf1aa69462c9189ef2a3900c,0.881547619047619,0.8912776412776413,59
EEGNet,0,4,sub-069,ses-01,15,94e44ba520fea8e6d15816e5a870159aa7a3ceffaf1aa69462c9189ef2a3900c,0.875,0.87468671679198,160
EEGNet,0,4,sub-069,ses-02,15,94e44ba520fea8e6d15816e5a870159aa7a3ceffaf1aa69462c9189ef2a3900c,0.9360679970436068,0.9321225463217758,74
EEGNet,0,4,sub-071,ses-01,15,94e44ba520fea8e6d15816e5a870159aa7a3ceffaf1aa69462c9189ef2a3900c,0.86875,0.8686217008797654,160
EEGNet,0,4,sub-071,ses-02,15,94e44ba520fea8e6d15816e5a870159aa7a3ceffaf1aa69462c9189ef2a3900c,0.9814814814814814,0.9762803234501347,44
EEGNet,0,4,sub-072,ses-01,15,94e44ba520fea8e6d15816e5a870159aa7a3ceffaf1aa69462c9189ef2a3900c,0.91875,0.9185941841806583,160
EEGNet,0,4,sub-072,ses-02,15,94e44ba520fea8e6d15816e5a870159aa7a3ceffaf1aa69462c9189ef2a3900c,0.901702786377709,0.8975834292289988,89
EEGNet,0,4,sub-074,ses-01,15,94e44ba520fea8e6d15816e5a870159aa7a3ceffaf1aa69462c9189ef2a3900c,0.95,0.9499921862791061,160
EEGNet,0,4,sub-074,ses-02,15,94e44ba520fea8e6d15816e5a870159aa7a3ceffaf1aa69462c9189ef2a3900c,0.9619932432432432,0.9610323886639676,154
EEGNet,0,4,sub-082,ses-01,15,94e44ba520fea8e6d15816e5a870159aa7a3ceffaf1aa69462c9189ef2a3900c,0.71875,0.7105062120541996,160
EEGNet,0,4,sub-082,ses-02,15,94e44ba520fea8e6d15816e5a870159aa7a3ceffaf1aa69462c9189ef2a3900c,0.9666666666666667,0.9676071055381401,31
EEGNet,0,4,sub-087,ses-01,15,94e44ba520fea8e6d15816e5a870159aa7a3ceffaf1aa69462c9189ef2a3900c,0.96875,0.9687487792491895,160
EEGNet,0,4,sub-087,ses-02,15,94e44ba520fea8e6d15816e5a870159aa7a3ceffaf1aa69462c9189ef2a3900c,0.903831417624521,0.9013521234050657,74
EEGNet,0,4,sub-088,ses-01,15,94e44ba520fea8e6d15816e5a870159aa7a3ceffaf1aa69462c9189ef2a3900c,0.83125,0.8301285832251977,160
EEGNet,0,4,sub-088,ses-02,15,94e44ba520fea8e6d15816e5a870159aa7a3ceffaf1aa69462c9189ef2a3900c,0.9528508771929824,0.9528508771929824,43
SIRE-EEG,0,4,sub-009,ses-01,38,e416f2f8a1abb6c4b418be58eb21513b1e1ac159f236eb4e5adf2c2485ac7902,0.78125,0.7802111542839201,160
SIRE-EEG,0,4,sub-009,ses-02,38,e416f2f8a1abb6c4b418be58eb21513b1e1ac159f236eb4e5adf2c2485ac7902,0.8725038402457757,0.8715973292244479,125
SIRE-EEG,0,4,sub-041,ses-01,38,e416f2f8a1abb6c4b418be58eb21513b1e1ac159f236eb4e5adf2c2485ac7902,0.7,0.6976854038734057,160
SIRE-EEG,0,4,sub-041,ses-02,38,e416f2f8a1abb6c4b418be58eb21513b1e1ac159f236eb4e5adf2c2485ac7902,0.890625,0.8845598845598845,48
SIRE-EEG,0,4,sub-043,ses-01,38,e416f2f8a1abb6c4b418be58eb21513b1e1ac159f236eb4e5adf2c2485ac7902,0.8875,0.8866320264525271,160
SIRE-EEG,0,4,sub-043,ses-02,38,e416f2f8a1abb6c4b418be58eb21513b1e1ac159f236eb4e5adf2c2485ac7902,0.9001986097318768,0.89992556446944,110
SIRE-EEG,0,4,sub-045,ses-01,38,e416f2f8a1abb6c4b418be58eb21513b1e1ac159f236eb4e5adf2c2485ac7902,0.8,0.7974363032125336,160
SIRE-EEG,0,4,sub-045,ses-02,38,e416f2f8a1abb6c4b418be58eb21513b1e1ac159f236eb4e5adf2c2485ac7902,0.8777915632754343,0.8765852149706155,57
SIRE-EEG,0,4,sub-051,ses-01,38,e416f2f8a1abb6c4b418be58eb21513b1e1ac159f236eb4e5adf2c2485ac7902,0.95,0.95,160
SIRE-EEG,0,4,sub-051,ses-02,38,e416f2f8a1abb6c4b418be58eb21513b1e1ac159f236eb4e5adf2c2485ac7902,0.9086981566820276,0.906772965596495,118
SIRE-EEG,0,4,sub-054,ses-01,38,e416f2f8a1abb6c4b418be58eb21513b1e1ac159f236eb4e5adf2c2485ac7902,0.9375,0.9375,160
SIRE-EEG,0,4,sub-054,ses-02,38,e416f2f8a1abb6c4b418be58eb21513b1e1ac159f236eb4e5adf2c2485ac7902,0.9565217391304348,0.9534632034632035,43
SIRE-EEG,0,4,sub-062,ses-01,38,e416f2f8a1abb6c4b418be58eb21513b1e1ac159f236eb4e5adf2c2485ac7902,0.95,0.9499295884838053,160
SIRE-EEG,0,4,sub-062,ses-02,38,e416f2f8a1abb6c4b418be58eb21513b1e1ac159f236eb4e5adf2c2485ac7902,0.898078529657477,0.8993006993006993,120
SIRE-EEG,0,4,sub-066,ses-01,38,e416f2f8a1abb6c4b418be58eb21513b1e1ac159f236eb4e5adf2c2485ac7902,0.8999999999999999,0.8999843725582122,160
SIRE-EEG,0,4,sub-066,ses-02,38,e416f2f8a1abb6c4b418be58eb21513b1e1ac159f236eb4e5adf2c2485ac7902,0.9023809523809524,0.9101978691019786,59
SIRE-EEG,0,4,sub-069,ses-01,38,e416f2f8a1abb6c4b418be58eb21513b1e1ac159f236eb4e5adf2c2485ac7902,0.8500000000000001,0.8499765588373183,160
SIRE-EEG,0,4,sub-069,ses-02,38,e416f2f8a1abb6c4b418be58eb21513b1e1ac159f236eb4e5adf2c2485ac7902,0.9482631189948263,0.9455882352941176,74
SIRE-EEG,0,4,sub-071,ses-01,38,e416f2f8a1abb6c4b418be58eb21513b1e1ac159f236eb4e5adf2c2485ac7902,0.9,0.8999374609130707,160
SIRE-EEG,0,4,sub-071,ses-02,38,e416f2f8a1abb6c4b418be58eb21513b1e1ac159f236eb4e5adf2c2485ac7902,0.9814814814814814,0.9762803234501347,44
SIRE-EEG,0,4,sub-072,ses-01,38,e416f2f8a1abb6c4b418be58eb21513b1e1ac159f236eb4e5adf2c2485ac7902,0.875,0.8748239712095134,160
SIRE-EEG,0,4,sub-072,ses-02,38,e416f2f8a1abb6c4b418be58eb21513b1e1ac159f236eb4e5adf2c2485ac7902,0.8952528379772962,0.8869410569105691,89
SIRE-EEG,0,4,sub-074,ses-01,38,e416f2f8a1abb6c4b418be58eb21513b1e1ac159f236eb4e5adf2c2485ac7902,0.95,0.9499295884838053,160
SIRE-EEG,0,4,sub-074,ses-02,38,e416f2f8a1abb6c4b418be58eb21513b1e1ac159f236eb4e5adf2c2485ac7902,0.9364864864864866,0.935064935064935,154
SIRE-EEG,0,4,sub-082,ses-01,38,e416f2f8a1abb6c4b418be58eb21513b1e1ac159f236eb4e5adf2c2485ac7902,0.7375,0.7279352226720648,160
SIRE-EEG,0,4,sub-082,ses-02,38,e416f2f8a1abb6c4b418be58eb21513b1e1ac159f236eb4e5adf2c2485ac7902,0.9666666666666667,0.9676071055381401,31
SIRE-EEG,0,4,sub-087,ses-01,38,e416f2f8a1abb6c4b418be58eb21513b1e1ac159f236eb4e5adf2c2485ac7902,0.96875,0.9687487792491895,160
SIRE-EEG,0,4,sub-087,ses-02,38,e416f2f8a1abb6c4b418be58eb21513b1e1ac159f236eb4e5adf2c2485ac7902,0.9210727969348659,0.9159090909090909,74
SIRE-EEG,0,4,sub-088,ses-01,38,e416f2f8a1abb6c4b418be58eb21513b1e1ac159f236eb4e5adf2c2485ac7902,0.8375,0.8375,160
SIRE-EEG,0,4,sub-088,ses-02,38,e416f2f8a1abb6c4b418be58eb21513b1e1ac159f236eb4e5adf2c2485ac7902,0.9057017543859649,0.9057017543859649,43
