pair_id,dataset,outer_fold,meta_fold,draw,draw_seed,alpha_inner,lambda_meta,mu_harm,gA_norm,gB_future_norm,g_harm_norm,g_combined_norm,g_AB_mean_norm,gB_future_over_gA,half_g_harm_over_gA,g_combined_over_gA,g_AB_mean_over_gA,cos_A_B_future,cos_A_harm,cos_B_future_harm,active_harm_fraction,clip_threshold,clip_triggered,clip_post_norm,future_loss_mean,baseline_loss_mean,scalar_harm_mean
OpenBMI-fold4-meta4-draw9,OpenBMI,4,4,9,13104047,0.0001,1.0,0.5,2.8364317417144775,6.177922248840332,1.170608401298523,7.359293460845947,3.7539854049682617,2.178061314849796,0.2063522954003734,2.594560395237162,1.3234887163895472,0.27713143825531006,-0.19163277745246887,-0.2034939080476761,0.2857142984867096,5.0,True,5.0,0.36740535497665405,0.367892861366272,6.355558434734121e-05
WBCIC-fold0-meta0-draw0,WBCIC,0,0,0,1787096268,0.0001,1.0,0.5,1.4906085729599,1.6275014877319336,0.9210042953491211,2.3788866996765137,1.0989583730697632,1.0918369297314623,0.3089356629421109,1.595916421541009,0.737254832023113,-0.009033359587192535,-0.1649395078420639,0.5648226141929626,0.6000000238418579,5.0,False,2.3788866996765137,0.37020060420036316,0.3701985478401184,2.2548438209923916e-05
WBCIC-fold0-meta0-draw1,WBCIC,0,0,1,3603583389,0.0001,1.0,0.5,1.6407867670059204,2.0142359733581543,1.5443021059036255,3.064185380935669,1.3649884462356567,1.2276037409990195,0.4705980499591795,1.8675098084360724,0.8319109305875646,0.10570872575044632,-0.25069329142570496,0.6365970969200134,0.4000000059604645,5.0,False,3.064185380935669,0.5051396489143372,0.5051746368408203,6.344914436340332e-05
WBCIC-fold0-meta0-draw2,WBCIC,0,0,2,1579604999,0.0001,1.0,0.5,2.0172338485717773,2.232454776763916,2.088521957397461,3.241607427597046,1.3974817991256714,1.1066911148375371,0.517669768152105,1.6069566896729093,0.692771341366844,-0.13893143832683563,-0.4149802625179291,0.7215183973312378,0.20000000298023224,5.0,False,3.241607427597046,0.46538129448890686,0.4653190076351166,0.00017474890046287328
WBCIC-fold0-meta0-draw3,WBCIC,0,0,3,2792460251,0.0001,1.0,0.5,1.6687437295913696,1.7600998878479004,1.2332690954208374,2.576791524887085,1.1992179155349731,1.0547454690834412,0.36952021857868844,1.5441505362348669,0.7186351590538287,-0.02391478419303894,-0.3305107653141022,0.5517343282699585,0.4000000059604645,5.0,False,2.576791524887085,0.4751095771789551,0.47510287165641785,6.783008575439453e-05
WBCIC-fold0-meta0-draw4,WBCIC,0,0,4,3173645649,0.0001,1.0,0.5,1.9392902851104736,1.6985697746276855,1.0374693870544434,2.6527183055877686,1.257236361503601,0.8758718525374992,0.2674868726512862,1.3678809850979343,0.6482971482693636,-0.04935988783836365,-0.3024853765964508,0.5990269184112549,0.6000000238418579,5.0,False,2.6527183055877686,0.3855820596218109,0.385565847158432,6.080270031816326e-05
WBCIC-fold0-meta0-draw5,WBCIC,0,0,5,2023161519,0.0001,1.0,0.5,1.90037202835083,1.350949764251709,0.9324856400489807,2.269481658935547,1.0951379537582397,0.7108869969129584,0.24534291868582306,1.1942301954975814,0.576275559427496,-0.1254519671201706,-0.3316563069820404,0.5783334970474243,0.6000000238418579,5.0,False,2.269481658935547,0.3592458963394165,0.35921382904052734,5.870461609447375e-05
WBCIC-fold0-meta0-draw6,WBCIC,0,0,6,2834991983,0.0001,1.0,0.5,1.3977925777435303,2.5928409099578857,2.2041163444519043,3.7164459228515625,1.4211276769638062,1.8549539833324435,0.7884275462422436,2.6587964351986018,1.0166942503428842,-0.08120019733905792,-0.1814921349287033,0.8868935108184814,0.6000000238418579,5.0,False,3.7164459228515625,0.3978813886642456,0.39785218238830566,5.572438385570422e-05
WBCIC-fold0-meta0-draw7,WBCIC,0,0,7,2154005090,0.0001,1.0,0.5,1.2238986492156982,1.8366888761520386,0.8699355721473694,2.5402469635009766,1.1905291080474854,1.5006870685975755,0.35539526606424626,2.0755370268026883,0.9727350453490599,0.176260843873024,-0.1850220113992691,0.4987221956253052,0.4000000059604645,5.0,False,2.5402469635009766,0.5754948854446411,0.5755345225334167,1.972019708773587e-05
WBCIC-fold0-meta0-draw8,WBCIC,0,0,8,3039947578,0.0001,1.0,0.5,1.6516445875167847,3.3024508953094482,1.8952109813690186,4.400730133056641,1.8993182182312012,1.9994924575599031,0.5737345055023101,2.6644534582788495,1.149955766867973,0.07184445112943649,-0.11609846353530884,0.7052457928657532,0.6000000238418579,5.0,False,4.400730133056641,0.5926397442817688,0.5926790237426758,3.6340952647151425e-05
WBCIC-fold0-meta0-draw9,WBCIC,0,0,9,1273482477,0.0001,1.0,0.5,1.1222684383392334,1.5596131086349487,1.314239501953125,2.256531000137329,0.9115097522735596,1.3896970237734843,0.5855281397283061,2.010687392649669,0.8122029642234607,-0.10572007298469543,-0.20965458452701569,0.8038016557693481,0.4000000059604645,5.0,False,2.256531000137329,0.4341801702976227,0.4341616630554199,3.093779014307074e-05
WBCIC-fold0-meta1-draw0,WBCIC,0,1,0,885245821,0.0001,1.0,0.5,1.9624671936035156,1.6689951419830322,1.6360198259353638,3.013230800628662,1.2769521474838257,0.8504576012393843,0.4168273057679187,1.5354298968410862,0.6506871307943062,-0.017613617703318596,-0.10712362825870514,0.8177645206451416,0.4000000059604645,5.0,False,3.013230800628662,0.28747376799583435,0.2874680161476135,3.4385921026114374e-05
WBCIC-fold0-meta1-draw1,WBCIC,0,1,1,974308125,0.0001,1.0,0.5,2.251253128051758,1.8800702095031738,1.771624207496643,2.914811849594116,1.214443325996399,0.8351216422873748,0.39347512401455553,1.2947508271167198,0.5394521437255625,-0.31989753246307373,-0.36536332964897156,0.9828958511352539,0.800000011920929,5.0,False,2.914811849594116,0.3014387786388397,0.3013036251068115,0.00014553665823768824
WBCIC-fold0-meta1-draw2,WBCIC,0,1,2,2009985492,0.0001,1.0,0.5,2.298889398574829,1.4053853750228882,1.2231876850128174,2.995651960372925,1.368147611618042,0.611332313722505,0.2660388285254434,1.3030865957405544,0.5951341602019696,0.034248463809490204,-0.13693632185459137,0.8746939897537231,0.4000000059604645,5.0,False,2.995651960372925,0.3020685315132141,0.3020797073841095,3.846883919322863e-05
WBCIC-fold0-meta1-draw3,WBCIC,0,1,3,326340979,0.0001,1.0,0.5,1.1873446702957153,1.8836537599563599,0.39942410588264465,2.4528884887695312,1.1951085329055786,1.586442258158471,0.16820057219912635,2.065860529073352,1.0065388448730137,0.16764242947101593,-0.007292787078768015,0.36207452416419983,0.20000000298023224,5.0,False,2.4528884887695312,0.25217968225479126,0.25221729278564453,3.322959116758284e-07
WBCIC-fold0-meta1-draw4,WBCIC,0,1,4,3155615964,0.0001,1.0,0.5,1.8411387205123901,1.1819126605987549,0.8406422734260559,2.0543646812438965,1.0096429586410522,0.641946555917214,0.22829411604360386,1.1158120017551776,0.5483796236494706,-0.1652439385652542,-0.3852240741252899,0.5761306881904602,0.6000000238418579,5.0,False,2.0543646812438965,0.28305086493492126,0.2830151617527008,5.946755482000299e-05
WBCIC-fold0-meta1-draw5,WBCIC,0,1,5,935117379,0.0001,1.0,0.5,1.0225720405578613,1.6126627922058105,1.2045228481292725,2.217345714569092,0.904840350151062,1.5770652122720143,0.5889672318207274,2.16840049074628,0.8848670942121876,-0.11294243484735489,-0.2284223884344101,0.8038230538368225,0.4000000059604645,5.0,False,2.217345714569092,0.34586745500564575,0.34584885835647583,2.8082728022127412e-05
WBCIC-fold0-meta1-draw6,WBCIC,0,1,6,3426341277,0.0001,1.0,0.5,2.135674238204956,1.812839388847351,1.6081691980361938,3.1020243167877197,1.3523423671722412,0.8488370353575323,0.3765015209875518,1.4524800933100104,0.6332156576037041,-0.07083205133676529,-0.2374124825000763,0.854916512966156,0.4000000059604645,5.0,False,3.1020243167877197,0.29260125756263733,0.2925744354724884,8.113458898151293e-05
WBCIC-fold0-meta1-draw7,WBCIC,0,1,7,2871691024,0.0001,1.0,0.5,1.9430395364761353,1.0505170822143555,0.8228693604469299,2.191638946533203,1.0496466159820557,0.5406565653931861,0.21174797141268478,1.1279435674828953,0.5402085733601065,-0.11729959398508072,-0.2655148506164551,0.7616499066352844,0.6000000238418579,5.0,False,2.191638946533203,0.2336740493774414,0.23365020751953125,4.239380359649658e-05
WBCIC-fold0-meta1-draw8,WBCIC,0,1,8,1380396358,0.0001,1.0,0.5,1.3379645347595215,1.6391326189041138,1.5508118867874146,2.3986055850982666,0.9200366139411926,1.2250942206018358,0.5795414775572317,1.7927273278057247,0.6876390143678621,-0.24898019433021545,-0.31254613399505615,0.9503348469734192,0.800000011920929,5.0,False,2.3986055850982666,0.3214716911315918,0.3214172422885895,6.471276719821617e-05
WBCIC-fold0-meta1-draw9,WBCIC,0,1,9,2364013204,0.0001,1.0,0.5,1.8540189266204834,1.3900891542434692,1.5945078134536743,2.59218168258667,1.1190354824066162,0.749770746287543,0.43001389860678296,1.3981419743711645,0.6035728472558803,-0.07007750123739243,-0.1910489797592163,0.7399303317070007,0.800000011920929,5.0,False,2.59218168258667,0.3103906810283661,0.3103726804256439,5.642362157232128e-05
WBCIC-fold0-meta2-draw0,WBCIC,0,2,0,149904818,0.0001,1.0,0.5,1.8298025131225586,1.68170964717865,1.3965398073196411,2.4370839595794678,1.081743836402893,0.9190662025645663,0.38160943525442137,1.3318836006081243,0.5911806485372549,-0.2437150627374649,-0.42127981781959534,0.7885318398475647,0.800000011920929,5.0,False,2.4370839595794678,0.5020011067390442,0.5019262433052063,0.00010754466347862035
WBCIC-fold0-meta2-draw1,WBCIC,0,2,1,3910709805,0.0001,1.0,0.5,2.279350996017456,2.0937914848327637,2.082509756088257,3.63971209526062,1.4596869945526123,0.9185910763594958,0.4568207704137876,1.5968194901180308,0.6403958833470654,-0.11095039546489716,-0.13292573392391205,0.9801697134971619,0.6000000238418579,5.0,False,3.63971209526062,0.3968636691570282,0.3968108892440796,6.294846389209852e-05
WBCIC-fold0-meta2-draw2,WBCIC,0,2,2,3625585949,0.0001,1.0,0.5,1.5319499969482422,1.5432937145233154,1.5047954320907593,2.2860453128814697,0.9427649974822998,1.0074047570727966,0.49113725483482595,1.4922453849247308,0.6154019382880365,-0.24796120822429657,-0.38035014271736145,0.852833092212677,0.6000000238418579,5.0,False,2.2860453128814697,0.46223244071006775,0.4621737599372864,8.77678394317627e-05
WBCIC-fold0-meta2-draw3,WBCIC,0,2,3,2403933319,0.0001,1.0,0.5,1.3485276699066162,1.5414661169052124,1.293919563293457,2.4663214683532715,1.041159987449646,1.14307340613334,0.4797526933144276,1.8288994162975247,0.772071653169523,0.03186889737844467,-0.17420582473278046,0.8227574229240417,0.6000000238418579,5.0,False,2.4663214683532715,0.41935357451438904,0.41936036944389343,3.0374527341336943e-05
WBCIC-fold0-meta2-draw4,WBCIC,0,2,4,997912334,0.0001,1.0,0.5,3.545315980911255,1.8244378566741943,0.9652987122535706,4.3490705490112305,2.1284098625183105,0.5146051484542875,0.13613719023225954,1.2267088666927188,0.6003441932899994,0.16959288716316223,-0.16234511137008667,0.6503171920776367,0.4000000059604645,5.0,False,4.3490705490112305,0.49798154830932617,0.49809178709983826,5.544424129766412e-05
WBCIC-fold0-meta2-draw5,WBCIC,0,2,5,2173419765,0.0001,1.0,0.5,2.201223373413086,1.5347375869750977,1.0894742012023926,2.7153878211975098,1.2693264484405518,0.6972202846435457,0.24747016008491649,1.233581223057427,0.5766459068951325,-0.11293777823448181,-0.2518114745616913,0.7432472109794617,0.6000000238418579,5.0,False,2.7153878211975098,0.5003699660301208,0.5003319978713989,6.030201984685846e-05
WBCIC-fold0-meta2-draw6,WBCIC,0,2,6,1892149840,0.0001,1.0,0.5,2.6520633697509766,1.5052191019058228,0.9112791419029236,3.2733402252197266,1.6343843936920166,0.5675652848548486,0.17180568765754847,1.2342616931989399,0.616268982232307,0.17126503586769104,-0.3344205319881439,0.4730603098869324,0.4000000059604645,5.0,False,3.2733402252197266,0.3848097026348114,0.3848784565925598,8.050203177845106e-05
WBCIC-fold0-meta2-draw7,WBCIC,0,2,7,807027192,0.0001,1.0,0.5,1.3725725412368774,1.6860277652740479,1.1834136247634888,2.467513084411621,1.0538901090621948,1.2283706067401756,0.43109328986614787,1.7977287249153702,0.7678210640236867,-0.060982245951890945,-0.23769065737724304,0.8420894742012024,0.6000000238418579,5.0,False,2.467513084411621,0.40677013993263245,0.4067560136318207,3.861785080516711e-05
WBCIC-fold0-meta2-draw8,WBCIC,0,2,8,2968484172,0.0001,1.0,0.5,1.746824026107788,1.8950003385543823,0.7066677212715149,2.909487009048462,1.4058799743652344,1.0848261245734956,0.20227215526857822,1.6655867823911712,0.8048206077733925,0.18885476887226105,-0.13505251705646515,0.4586954116821289,0.20000000298023224,5.0,False,2.909487009048462,0.5440957546234131,0.5441584587097168,1.667738069954794e-05
WBCIC-fold0-meta2-draw9,WBCIC,0,2,9,3168595502,0.0001,1.0,0.5,1.492332100868225,1.694135069847107,0.9118886590003967,2.5375797748565674,1.193302869796753,1.1352265818456058,0.3055247080960961,1.7004122429452713,0.7996228648452314,0.11689946800470352,-0.09418019652366638,0.4345686435699463,0.4000000059604645,5.0,False,2.5375797748565674,0.5349257588386536,0.5349554419517517,1.2731552487821318e-05
WBCIC-fold0-meta3-draw0,WBCIC,0,3,0,1512827642,0.0001,1.0,0.5,1.8891962766647339,2.247605323791504,2.247605562210083,3.2074191570281982,1.175087571144104,1.1897150928962872,0.5948576095486754,1.6977691501121897,0.6220039630919942,-0.36487165093421936,-0.36487165093421936,1.0,1.0,5.0,False,3.2074191570281982,0.20165260136127472,0.20149806141853333,0.00015454963431693614
WBCIC-fold0-meta3-draw1,WBCIC,0,3,1,2675075865,0.0001,1.0,0.5,1.8369531631469727,1.852492332458496,1.6949604749679565,2.8983068466186523,1.2045347690582275,1.0084592082276624,0.4613510319621428,1.577779392945122,0.6557242684373515,-0.1482759267091751,-0.30490535497665405,0.9026801586151123,0.4000000059604645,5.0,False,2.8983068466186523,0.34438568353652954,0.3443354666233063,9.481311280978844e-05
WBCIC-fold0-meta3-draw2,WBCIC,0,3,2,387863067,0.0001,1.0,0.5,2.5577149391174316,1.3661564588546753,1.0567680597305298,2.8880977630615234,1.3805185556411743,0.5341316336550324,0.20658440930387253,1.1291710889635316,0.5397468398560231,-0.11327052861452103,-0.23486720025539398,0.7481033205986023,0.800000011920929,5.0,False,2.8880977630615234,0.25787901878356934,0.2578395903110504,6.343051791191101e-05
WBCIC-fold0-meta3-draw3,WBCIC,0,3,3,3967216292,0.0001,1.0,0.5,1.9311729669570923,1.7458670139312744,1.8150526285171509,2.803483724594116,1.125099539756775,0.9040448700367837,0.4699352827460842,1.451699962956454,0.5825990519790519,-0.2542296051979065,-0.2784160077571869,0.9305108189582825,0.6000000238418579,5.0,False,2.803483724594116,0.2717064917087555,0.27162113785743713,9.735226922202855e-05
WBCIC-fold0-meta3-draw4,WBCIC,0,3,4,3722635656,0.0001,1.0,0.5,1.618909239768982,1.556246280670166,0.8833359479904175,2.39210844039917,1.1175343990325928,0.9612930993538847,0.27281824276834366,1.477605032843301,0.6903008344013558,-0.010256360284984112,-0.1968408226966858,0.5946902632713318,0.6000000238418579,5.0,False,2.39210844039917,0.30188119411468506,0.3018786907196045,2.813190258166287e-05
WBCIC-fold0-meta3-draw5,WBCIC,0,3,5,3510183070,0.0001,1.0,0.5,1.6908471584320068,2.029536485671997,0.7115231156349182,2.9464168548583984,1.4225451946258545,1.2003074763741928,0.21040432663787995,1.7425684161723605,0.841320983704429,0.16216722130775452,-0.046722203493118286,0.36012011766433716,0.4000000059604645,5.0,False,2.9464168548583984,0.27442264556884766,0.27447834610939026,5.598366442427505e-06
WBCIC-fold0-meta3-draw6,WBCIC,0,3,6,2595439834,0.0001,1.0,0.5,1.6481857299804688,1.7222925424575806,0.8706576824188232,2.6855592727661133,1.3026002645492554,1.0449626587156473,0.2641260831778772,1.6294033032296291,0.790323712221857,0.194073885679245,-0.22334539890289307,0.3725125193595886,0.4000000059604645,5.0,False,2.6855592727661133,0.25320252776145935,0.253257691860199,3.203079177183099e-05
WBCIC-fold0-meta3-draw7,WBCIC,0,3,7,536555741,0.0001,1.0,0.5,1.6428637504577637,1.8509955406188965,0.0,2.6114468574523926,1.3057386875152588,1.1266884062072338,0.0,1.5895699547358966,0.7947942652891519,0.11418676376342773,,,0.0,5.0,False,2.6114468574523926,0.27059322595596313,0.2706279456615448,0.0
WBCIC-fold0-meta3-draw8,WBCIC,0,3,8,627340159,0.0001,1.0,0.5,2.9793179035186768,2.1911702156066895,1.4158905744552612,4.009403705596924,1.865480661392212,0.7354603592382143,0.23761992179200578,1.3457455147239172,0.6261435408383292,0.018147431313991547,-0.1685076504945755,0.7640594840049744,0.20000000298023224,5.0,False,4.009403705596924,0.3765270411968231,0.3765392005443573,7.082820229697973e-05
WBCIC-fold0-meta3-draw9,WBCIC,0,3,9,1898450230,0.0001,1.0,0.5,1.4350470304489136,1.9944102764129639,1.5133302211761475,2.762636184692383,1.1822543144226074,1.38978739657687,0.5272754791537199,1.9251189167146465,0.8238436018732939,-0.0783466324210167,-0.2914676070213318,0.6971145272254944,0.4000000059604645,5.0,False,2.762636184692383,0.3374581038951874,0.3374357223510742,6.325096182990819e-05
WBCIC-fold0-meta4-draw0,WBCIC,0,4,0,3240792741,0.0001,1.0,0.5,1.3473154306411743,2.448653221130371,0.9789599180221558,3.1799657344818115,1.55060875415802,1.8174312899875873,0.36330019524688373,2.3602236433739177,1.1508876977829166,0.27176883816719055,-0.2834676504135132,0.2678718566894531,0.25,5.0,False,3.1799657344818115,0.39500460028648376,0.3950943946838379,3.7364661693573e-05
WBCIC-fold0-meta4-draw1,WBCIC,0,4,1,3414217515,0.0001,1.0,0.5,1.7760891914367676,2.296262741088867,2.1708765029907227,3.5775108337402344,1.38155996799469,1.2928758038504278,0.6111394949807086,2.0142630510837165,0.7778663226237399,-0.09918326139450073,-0.18067647516727448,0.9425926804542542,0.75,5.0,False,3.5775108337402344,0.34155362844467163,0.34151363372802734,6.950646638870239e-05
WBCIC-fold0-meta4-draw2,WBCIC,0,4,2,3952055250,0.0001,1.0,0.5,1.3317549228668213,1.7905083894729614,1.7092199325561523,2.4834563732147217,0.9461444020271301,1.3444728896654634,0.6417171445016233,1.8647998446055478,0.7104493370224597,-0.2923606038093567,-0.3954101800918579,0.8992505073547363,0.75,5.0,False,2.4834563732147217,0.26251137256622314,0.2624417245388031,8.999742567539215e-05
WBCIC-fold0-meta4-draw3,WBCIC,0,4,3,2010570763,0.0001,1.0,0.5,2.0009169578552246,1.7349450588226318,1.7349450588226318,2.680743932723999,1.0746839046478271,0.867074993798,0.433537496899,1.3397577156812537,0.5370957052609404,-0.34470000863075256,-0.3446999490261078,1.0,1.0,5.0,False,2.680743932723999,0.3110807538032532,0.3109612762928009,0.00011947564780712128
WBCIC-fold0-meta4-draw4,WBCIC,0,4,4,2045977590,0.0001,1.0,0.5,1.432389259338379,2.1230363845825195,2.0411603450775146,3.2349355220794678,1.2274584770202637,1.4821644121816095,0.712501972410882,2.2584192816229898,0.8569308021670221,-0.08769714832305908,-0.1651836335659027,0.895481526851654,0.75,5.0,False,3.2349355220794678,0.3870995044708252,0.3870728611946106,4.82853502035141e-05
WBCIC-fold0-meta4-draw5,WBCIC,0,4,5,926331445,0.0001,1.0,0.5,1.075930118560791,1.6783602237701416,0.6516932845115662,2.3247032165527344,1.1107616424560547,1.5599156439780553,0.3028511207508989,2.160645172441454,1.0323734072449386,0.26539117097854614,-0.043080154806375504,0.36138221621513367,0.25,5.0,False,2.3247032165527344,0.1977299600839615,0.1977778822183609,3.0249357223510742e-06
WBCIC-fold0-meta4-draw6,WBCIC,0,4,6,385229218,0.0001,1.0,0.5,1.4148887395858765,1.4351444244384766,1.2065867185592651,2.1466870307922363,0.9120221138000488,1.0143160972915288,0.4263892576148499,1.5172126052968304,0.6445892799083187,-0.18099142611026764,-0.31827640533447266,0.8437970280647278,0.75,5.0,False,2.1466870307922363,0.2355136275291443,0.23547692596912384,5.430448800325394e-05
WBCIC-fold0-meta4-draw7,WBCIC,0,4,7,3371908944,0.0001,1.0,0.5,1.7281763553619385,3.36934757232666,0.0,4.226132392883301,2.114593267440796,1.949654942259064,0.0,2.4454288937416955,1.223598078332653,0.3023529350757599,,,0.0,5.0,False,4.226132392883301,0.35504961013793945,0.3552258610725403,0.0
WBCIC-fold0-meta4-draw8,WBCIC,0,4,8,3351588401,0.0001,1.0,0.5,1.9146353006362915,1.2238717079162598,0.5916358828544617,2.323240041732788,1.160237431526184,0.6392192327747901,0.15450354505054908,1.2134112647775297,0.6059835160986543,0.045987825840711594,-0.3115287125110626,0.39168256521224976,0.25,5.0,False,2.323240041732788,0.27115556597709656,0.2711665630340576,3.5217031836509705e-05
WBCIC-fold0-meta4-draw9,WBCIC,0,4,9,2929243483,0.0001,1.0,0.5,2.277961015701294,1.3119853734970093,1.3408071994781494,2.46388578414917,1.1167231798171997,0.5759472460037254,0.29429985637075706,1.0816189421883662,0.4902292761465037,-0.3217059373855591,-0.35844889283180237,0.9826663732528687,0.75,5.0,False,2.46388578414917,0.20877070724964142,0.20867480337619781,0.00010929256677627563
WBCIC-fold1-meta0-draw0,WBCIC,1,0,0,2331574826,0.0001,1.0,0.5,2.1461129188537598,2.3414480686187744,2.2172203063964844,3.7491681575775146,1.4758977890014648,1.0910181137483406,0.5165665531664343,1.7469575457287436,0.6877074249148748,-0.13619467616081238,-0.15912333130836487,0.9371071457862854,0.6000000238418579,5.0,False,3.7491681575775146,0.4104416072368622,0.4103732705116272,7.569901936221868e-05
WBCIC-fold1-meta0-draw1,WBCIC,1,0,1,2708064486,0.0001,1.0,0.5,1.0891538858413696,2.077793598175049,1.280602216720581,2.7726852893829346,1.1582704782485962,1.907713524402437,0.5878885588932724,2.5457240941127797,1.0634589779329797,-0.02997545711696148,-0.07248209416866302,0.7558114528656006,0.6000000238418579,5.0,False,2.7726852893829346,0.3674723207950592,0.36746546626091003,1.0141730854229536e-05
WBCIC-fold1-meta0-draw2,WBCIC,1,0,2,1142696062,0.0001,1.0,0.5,2.7298426628112793,2.2481720447540283,1.4681919813156128,3.6560986042022705,1.7340831756591797,0.8235537070985581,0.2689151285744105,1.3393074458134167,0.6352319125503612,-0.039384905248880386,-0.2463512420654297,0.5430967211723328,0.800000011920929,5.0,False,3.6560986042022705,0.36886411905288696,0.3688403367996216,9.827688336372375e-05
WBCIC-fold1-meta0-draw3,WBCIC,1,0,3,1879935804,0.0001,1.0,0.5,3.5423831939697266,1.2814830541610718,1.2814830541610718,3.4377779960632324,1.6778695583343506,0.36175732098734187,0.18087866049367093,0.9704703889504203,0.47365557774512457,-0.3249332904815674,-0.324933260679245,1.0,1.0,5.0,False,3.4377779960632324,0.2626286745071411,0.2624818980693817,0.00014679506421089172
WBCIC-fold1-meta0-draw4,WBCIC,1,0,4,1534952797,0.0001,1.0,0.5,1.864199161529541,2.789680242538452,0.6307899951934814,3.788201332092285,1.8911364078521729,1.4964496820444715,0.16918524807079355,2.0320797317514807,1.014449768500341,0.2908782362937927,-0.1813669502735138,0.10301608592271805,0.4000000059604645,5.0,False,3.788201332092285,0.365904837846756,0.3660562336444855,2.1327101421775296e-05
WBCIC-fold1-meta0-draw5,WBCIC,1,0,5,1717061322,0.0001,1.0,0.5,1.6516294479370117,2.02375864982605,0.40313029289245605,2.9913785457611084,1.4858723878860474,1.225310345703663,0.12204017474863715,1.8111680858545645,0.8996402853812002,0.29790380597114563,-0.017026806250214577,0.12758412957191467,0.20000000298023224,5.0,False,2.9913785457611084,0.29639872908592224,0.2964983880519867,1.1175870895385742e-06
WBCIC-fold1-meta0-draw6,WBCIC,1,0,6,2933094662,0.0001,1.0,0.5,1.613914132118225,2.2584173679351807,0.8772536516189575,2.859456777572632,1.3700381517410278,1.3993417140297668,0.27177829171976525,1.7717527349609739,0.8488916011553133,-0.028093088418245316,-0.33375659584999084,0.4826663136482239,0.4000000059604645,5.0,False,2.859456777572632,0.2160658836364746,0.2160557359457016,4.722625089925714e-05
WBCIC-fold1-meta0-draw7,WBCIC,1,0,7,56803848,0.0001,1.0,0.5,1.819191575050354,1.322367548942566,1.2167515754699707,2.3571712970733643,1.0342462062835693,0.7268984570280695,0.3344209571320964,1.2957246116358687,0.568519676799263,-0.1617753952741623,-0.24569611251354218,0.901320219039917,0.800000011920929,5.0,False,2.3571712970733643,0.2941352427005768,0.2940963804721832,5.431026147562079e-05
WBCIC-fold1-meta0-draw8,WBCIC,1,0,8,2643701427,0.0001,1.0,0.5,2.7264270782470703,2.003401756286621,1.446224331855774,3.3634612560272217,1.6380616426467896,0.7348084870014894,0.26522336566316856,1.2336516471915788,0.6008088959048797,-0.06668870151042938,-0.4070805609226227,0.578667163848877,0.4000000059604645,5.0,False,3.3634612560272217,0.327921599149704,0.32788553833961487,0.00016036182933021337
WBCIC-fold1-meta0-draw9,WBCIC,1,0,9,3887005406,0.0001,1.0,0.5,2.465839385986328,2.004154682159424,1.9608018398284912,3.676677942276001,1.5473604202270508,0.8127677307570331,0.3975931788120451,1.4910451845205406,0.6275187382523341,-0.053444016724824905,-0.17697250843048096,0.9780958294868469,0.6000000238418579,5.0,False,3.676677942276001,0.25977158546447754,0.2597455680370331,8.53627934702672e-05
WBCIC-fold1-meta1-draw0,WBCIC,1,1,0,3767870034,0.0001,1.0,0.5,1.4909521341323853,1.9280461072921753,1.6044782400131226,2.58512806892395,1.0291498899459839,1.2931643230881746,0.5380716802645044,1.7338773054765355,0.690263534546578,-0.29620543122291565,-0.376816064119339,0.8738871812820435,0.800000011920929,5.0,False,2.58512806892395,0.38855183124542236,0.38846683502197266,9.00208979146555e-05
WBCIC-fold1-meta1-draw1,WBCIC,1,1,1,786572418,0.0001,1.0,0.5,2.812044143676758,4.533291339874268,0.9853200316429138,6.161558151245117,3.1046249866485596,1.6120982133470254,0.17519640185210683,2.1911313750533297,1.1040456081138368,0.39669859409332275,-0.25096404552459717,-0.034691475331783295,0.4000000059604645,5.0,True,5.0,0.6328156590461731,0.6333211064338684,6.962418410694227e-05
WBCIC-fold1-meta1-draw2,WBCIC,1,1,2,2304384587,0.0001,1.0,0.5,2.278749942779541,1.335511326789856,0.38057681918144226,2.968191385269165,1.4934914112091064,0.5860719079869049,0.0835056124493475,1.3025524782454485,0.6553994289462919,0.3119772970676422,-0.23558247089385986,0.20282036066055298,0.20000000298023224,5.0,False,2.968191385269165,0.22794632613658905,0.22804208099842072,2.0444393157958984e-05
WBCIC-fold1-meta1-draw3,WBCIC,1,1,3,364639791,0.0001,1.0,0.5,1.8586498498916626,1.7737383842468262,1.569123387336731,2.7172958850860596,1.1729481220245361,0.9543155126019106,0.4221137691502766,1.4619729935923358,0.6310753594029048,-0.1669812798500061,-0.34357038140296936,0.8157589435577393,0.6000000238418579,5.0,False,2.7172958850860596,0.3113136291503906,0.31125885248184204,0.00010008514072978869
WBCIC-fold1-meta1-draw4,WBCIC,1,1,4,3449467782,0.0001,1.0,0.5,1.4982582330703735,2.067643642425537,1.0225049257278442,2.8062291145324707,1.3202087879180908,1.3800315571691035,0.34123120539522406,1.8729942893633753,0.8811623782721308,0.07297079265117645,-0.20316177606582642,0.4506467878818512,0.4000000059604645,5.0,False,2.8062291145324707,0.44271358847618103,0.4427362382411957,3.1113624572753906e-05
WBCIC-fold1-meta1-draw5,WBCIC,1,1,5,972372138,0.0001,1.0,0.5,4.260571002960205,1.8532373905181885,1.1983792781829834,5.036924839019775,2.500133752822876,0.43497394814699164,0.14063599425409887,1.1822182603036464,0.5868072028575058,0.21181818842887878,-0.23479941487312317,0.5756697654724121,0.4000000059604645,5.0,True,5.0,0.3512282371520996,0.35139694809913635,0.00011972040374530479
