pool,method_id,subject_id,trials,balanced_accuracy,accuracy,macro_f1,reference_balanced_accuracy,reference_accuracy,reference_macro_f1,delta_BA_vs_B6,delta_accuracy_vs_B6,delta_macro_f1_vs_B6,OUTER_TEST_USED,model_id
all_52_grouped_OOF,M4_FULL_LEGAL_LOGISTIC,37,200,0.995,0.995,0.9949998749968749,0.995,0.995,0.9949998749968749,0.0,0.0,0.0,False,M4_FULL_LEGAL_LOGISTIC
all_52_grouped_OOF,M4_FULL_LEGAL_LOGISTIC,38,200,0.8,0.8,0.797077922077922,0.8,0.8,0.797077922077922,0.0,0.0,0.0,False,M4_FULL_LEGAL_LOGISTIC
all_52_grouped_OOF,M4_FULL_LEGAL_LOGISTIC,39,200,0.9,0.9,0.8999599839935974,0.9,0.9,0.8999599839935974,0.0,0.0,0.0,False,M4_FULL_LEGAL_LOGISTIC
all_52_grouped_OOF,M4_FULL_LEGAL_LOGISTIC,4,200,0.73,0.73,0.7295673076923077,0.73,0.73,0.7295673076923077,0.0,0.0,0.0,False,M4_FULL_LEGAL_LOGISTIC
all_52_grouped_OOF,M4_FULL_LEGAL_LOGISTIC,40,200,0.795,0.795,0.7949948748718718,0.795,0.795,0.7949948748718718,0.0,0.0,0.0,False,M4_FULL_LEGAL_LOGISTIC
all_52_grouped_OOF,M4_FULL_LEGAL_LOGISTIC,41,200,0.76,0.76,0.7597838054248824,0.76,0.76,0.7597838054248824,0.0,0.0,0.0,False,M4_FULL_LEGAL_LOGISTIC
all_52_grouped_OOF,M4_FULL_LEGAL_LOGISTIC,42,200,0.76,0.76,0.7591328783621036,0.76,0.76,0.7591328783621036,0.0,0.0,0.0,False,M4_FULL_LEGAL_LOGISTIC
all_52_grouped_OOF,M4_FULL_LEGAL_LOGISTIC,43,200,0.87,0.87,0.8697916666666667,0.87,0.87,0.8697916666666667,0.0,0.0,0.0,False,M4_FULL_LEGAL_LOGISTIC
all_52_grouped_OOF,M4_FULL_LEGAL_LOGISTIC,44,200,0.925,0.925,0.9247724366207779,0.925,0.925,0.9247724366207779,0.0,0.0,0.0,False,M4_FULL_LEGAL_LOGISTIC
all_52_grouped_OOF,M4_FULL_LEGAL_LOGISTIC,45,200,0.87,0.87,0.8691626409017714,0.875,0.875,0.8740903024350936,-0.0050000000000000044,-0.0050000000000000044,-0.004927661533322136,False,M4_FULL_LEGAL_LOGISTIC
all_52_grouped_OOF,M4_FULL_LEGAL_LOGISTIC,46,200,0.71,0.71,0.6938021328265231,0.71,0.71,0.6938021328265231,0.0,0.0,0.0,False,M4_FULL_LEGAL_LOGISTIC
all_52_grouped_OOF,M4_FULL_LEGAL_LOGISTIC,47,200,0.9299999999999999,0.93,0.9299719887955182,0.9299999999999999,0.93,0.9299719887955182,0.0,0.0,0.0,False,M4_FULL_LEGAL_LOGISTIC
all_52_grouped_OOF,M4_FULL_LEGAL_LOGISTIC,48,200,0.71,0.71,0.7076318177235609,0.755,0.755,0.7546995068959474,-0.04500000000000004,-0.04500000000000004,-0.04706768917238657,False,M4_FULL_LEGAL_LOGISTIC
all_52_grouped_OOF,M4_FULL_LEGAL_LOGISTIC,49,200,0.85,0.85,0.8484848484848485,0.85,0.85,0.8484848484848485,0.0,0.0,0.0,False,M4_FULL_LEGAL_LOGISTIC
all_52_grouped_OOF,M4_FULL_LEGAL_LOGISTIC,5,200,0.955,0.955,0.9549988749718743,0.955,0.955,0.9549988749718743,0.0,0.0,0.0,False,M4_FULL_LEGAL_LOGISTIC
all_52_grouped_OOF,M4_FULL_LEGAL_LOGISTIC,50,200,0.64,0.64,0.609375,0.64,0.64,0.609375,0.0,0.0,0.0,False,M4_FULL_LEGAL_LOGISTIC
all_52_grouped_OOF,M4_FULL_LEGAL_LOGISTIC,51,200,0.765,0.765,0.7649471131004475,0.765,0.765,0.7649471131004475,0.0,0.0,0.0,False,M4_FULL_LEGAL_LOGISTIC
all_52_grouped_OOF,M4_FULL_LEGAL_LOGISTIC,52,200,0.795,0.795,0.7949538646195394,0.795,0.795,0.7949538646195394,0.0,0.0,0.0,False,M4_FULL_LEGAL_LOGISTIC
all_52_grouped_OOF,M4_FULL_LEGAL_LOGISTIC,53,200,0.8,0.8,0.8,0.8,0.8,0.8,0.0,0.0,0.0,False,M4_FULL_LEGAL_LOGISTIC
all_52_grouped_OOF,M4_FULL_LEGAL_LOGISTIC,54,200,0.6950000000000001,0.695,0.6937059074590144,0.6950000000000001,0.695,0.6937059074590144,0.0,0.0,0.0,False,M4_FULL_LEGAL_LOGISTIC
all_52_grouped_OOF,M4_FULL_LEGAL_LOGISTIC,7,200,0.855,0.855,0.8547057792028858,0.855,0.855,0.8547057792028858,0.0,0.0,0.0,False,M4_FULL_LEGAL_LOGISTIC
all_52_grouped_OOF,M4_FULL_LEGAL_LOGISTIC,8,200,0.8300000000000001,0.83,0.8286117552172598,0.8300000000000001,0.83,0.8286117552172598,0.0,0.0,0.0,False,M4_FULL_LEGAL_LOGISTIC
all_52_grouped_OOF,M4_FULL_LEGAL_LOGISTIC,9,200,0.88,0.88,0.8796992481203008,0.88,0.88,0.8796992481203008,0.0,0.0,0.0,False,M4_FULL_LEGAL_LOGISTIC
all_52_grouped_OOF,M5_HIST_GRADIENT_BOOSTING,1,200,0.8,0.8,0.7960016319869441,0.8,0.8,0.7960016319869441,0.0,0.0,0.0,False,M5_HIST_GRADIENT_BOOSTING
all_52_grouped_OOF,M5_HIST_GRADIENT_BOOSTING,10,200,0.8,0.8,0.8,0.8,0.8,0.8,0.0,0.0,0.0,False,M5_HIST_GRADIENT_BOOSTING
all_52_grouped_OOF,M5_HIST_GRADIENT_BOOSTING,11,200,0.76,0.76,0.7597838054248824,0.76,0.76,0.7597838054248824,0.0,0.0,0.0,False,M5_HIST_GRADIENT_BOOSTING
all_52_grouped_OOF,M5_HIST_GRADIENT_BOOSTING,12,200,0.835,0.835,0.8349628666449951,0.835,0.835,0.8349628666449951,0.0,0.0,0.0,False,M5_HIST_GRADIENT_BOOSTING
all_52_grouped_OOF,M5_HIST_GRADIENT_BOOSTING,13,200,0.71,0.71,0.705762987012987,0.71,0.71,0.705762987012987,0.0,0.0,0.0,False,M5_HIST_GRADIENT_BOOSTING
all_52_grouped_OOF,M5_HIST_GRADIENT_BOOSTING,14,200,0.815,0.815,0.8149583656322672,0.815,0.815,0.8149583656322672,0.0,0.0,0.0,False,M5_HIST_GRADIENT_BOOSTING
all_52_grouped_OOF,M5_HIST_GRADIENT_BOOSTING,15,200,0.9099999999999999,0.91,0.9097744360902256,0.9099999999999999,0.91,0.9097744360902256,0.0,0.0,0.0,False,M5_HIST_GRADIENT_BOOSTING
all_52_grouped_OOF,M5_HIST_GRADIENT_BOOSTING,16,200,0.885,0.885,0.8849741191768148,0.885,0.885,0.8849741191768148,0.0,0.0,0.0,False,M5_HIST_GRADIENT_BOOSTING
all_52_grouped_OOF,M5_HIST_GRADIENT_BOOSTING,18,200,0.9099999999999999,0.91,0.9094202898550725,0.9099999999999999,0.91,0.9094202898550725,0.0,0.0,0.0,False,M5_HIST_GRADIENT_BOOSTING
all_52_grouped_OOF,M5_HIST_GRADIENT_BOOSTING,19,200,0.85,0.85,0.8487750781328763,0.85,0.85,0.8487750781328763,0.0,0.0,0.0,False,M5_HIST_GRADIENT_BOOSTING
all_52_grouped_OOF,M5_HIST_GRADIENT_BOOSTING,2,200,0.825,0.825,0.8249956248906223,0.825,0.825,0.8249956248906223,0.0,0.0,0.0,False,M5_HIST_GRADIENT_BOOSTING
all_52_grouped_OOF,M5_HIST_GRADIENT_BOOSTING,20,200,0.8999999999999999,0.9,0.899749373433584,0.8999999999999999,0.9,0.899749373433584,0.0,0.0,0.0,False,M5_HIST_GRADIENT_BOOSTING
all_52_grouped_OOF,M5_HIST_GRADIENT_BOOSTING,21,200,0.9650000000000001,0.965,0.9649570724137068,0.9650000000000001,0.965,0.9649570724137068,0.0,0.0,0.0,False,M5_HIST_GRADIENT_BOOSTING
all_52_grouped_OOF,M5_HIST_GRADIENT_BOOSTING,22,200,0.8300000000000001,0.83,0.8299319727891157,0.8300000000000001,0.83,0.8299319727891157,0.0,0.0,0.0,False,M5_HIST_GRADIENT_BOOSTING
all_52_grouped_OOF,M5_HIST_GRADIENT_BOOSTING,23,200,0.905,0.905,0.9049786201895427,0.91,0.91,0.9099639855942376,-0.0050000000000000044,-0.0050000000000000044,-0.004985365404694964,False,M5_HIST_GRADIENT_BOOSTING
all_52_grouped_OOF,M5_HIST_GRADIENT_BOOSTING,24,200,0.69,0.69,0.6807743795695603,0.69,0.69,0.6807743795695603,0.0,0.0,0.0,False,M5_HIST_GRADIENT_BOOSTING
all_52_grouped_OOF,M5_HIST_GRADIENT_BOOSTING,25,200,0.875,0.875,0.8744696342045141,0.875,0.875,0.8744696342045141,0.0,0.0,0.0,False,M5_HIST_GRADIENT_BOOSTING
all_52_grouped_OOF,M5_HIST_GRADIENT_BOOSTING,26,200,0.85,0.85,0.84998499849985,0.85,0.85,0.85,0.0,0.0,-1.5001500149991465e-05,False,M5_HIST_GRADIENT_BOOSTING
all_52_grouped_OOF,M5_HIST_GRADIENT_BOOSTING,27,200,0.895,0.895,0.8949343339587242,0.895,0.895,0.8949343339587242,0.0,0.0,0.0,False,M5_HIST_GRADIENT_BOOSTING
all_52_grouped_OOF,M5_HIST_GRADIENT_BOOSTING,28,200,0.985,0.985,0.9849996249906248,0.985,0.985,0.9849996249906248,0.0,0.0,0.0,False,M5_HIST_GRADIENT_BOOSTING
all_52_grouped_OOF,M5_HIST_GRADIENT_BOOSTING,29,200,0.915,0.915,0.9145191703331239,0.915,0.915,0.9145191703331239,0.0,0.0,0.0,False,M5_HIST_GRADIENT_BOOSTING
all_52_grouped_OOF,M5_HIST_GRADIENT_BOOSTING,3,200,0.925,0.925,0.9249530956848031,0.925,0.925,0.9249530956848031,0.0,0.0,0.0,False,M5_HIST_GRADIENT_BOOSTING
all_52_grouped_OOF,M5_HIST_GRADIENT_BOOSTING,30,200,0.83,0.83,0.8299829982998299,0.83,0.83,0.8299829982998299,0.0,0.0,0.0,False,M5_HIST_GRADIENT_BOOSTING
all_52_grouped_OOF,M5_HIST_GRADIENT_BOOSTING,31,200,0.8600000000000001,0.86,0.8593106220480353,0.8600000000000001,0.86,0.8593106220480353,0.0,0.0,0.0,False,M5_HIST_GRADIENT_BOOSTING
all_52_grouped_OOF,M5_HIST_GRADIENT_BOOSTING,32,200,0.965,0.965,0.9649991249781245,0.965,0.965,0.9649991249781245,0.0,0.0,0.0,False,M5_HIST_GRADIENT_BOOSTING
all_52_grouped_OOF,M5_HIST_GRADIENT_BOOSTING,33,200,0.98,0.98,0.98,0.98,0.98,0.98,0.0,0.0,0.0,False,M5_HIST_GRADIENT_BOOSTING
all_52_grouped_OOF,M5_HIST_GRADIENT_BOOSTING,34,200,0.7150000000000001,0.715,0.7133878064110623,0.7150000000000001,0.715,0.7133878064110623,0.0,0.0,0.0,False,M5_HIST_GRADIENT_BOOSTING
all_52_grouped_OOF,M5_HIST_GRADIENT_BOOSTING,35,200,0.975,0.975,0.9749993749843746,0.975,0.975,0.9749993749843746,0.0,0.0,0.0,False,M5_HIST_GRADIENT_BOOSTING
all_52_grouped_OOF,M5_HIST_GRADIENT_BOOSTING,36,200,0.98,0.98,0.9799919967987194,0.98,0.98,0.9799919967987194,0.0,0.0,0.0,False,M5_HIST_GRADIENT_BOOSTING
all_52_grouped_OOF,M5_HIST_GRADIENT_BOOSTING,37,200,0.995,0.995,0.9949998749968749,0.995,0.995,0.9949998749968749,0.0,0.0,0.0,False,M5_HIST_GRADIENT_BOOSTING
all_52_grouped_OOF,M5_HIST_GRADIENT_BOOSTING,38,200,0.8049999999999999,0.805,0.8023865622862355,0.8,0.8,0.797077922077922,0.004999999999999893,0.0050000000000000044,0.005308640208313453,False,M5_HIST_GRADIENT_BOOSTING
all_52_grouped_OOF,M5_HIST_GRADIENT_BOOSTING,39,200,0.895,0.895,0.8949343339587242,0.9,0.9,0.8999599839935974,-0.0050000000000000044,-0.0050000000000000044,-0.005025650034873208,False,M5_HIST_GRADIENT_BOOSTING
all_52_grouped_OOF,M5_HIST_GRADIENT_BOOSTING,4,200,0.73,0.73,0.7295673076923077,0.73,0.73,0.7295673076923077,0.0,0.0,0.0,False,M5_HIST_GRADIENT_BOOSTING
all_52_grouped_OOF,M5_HIST_GRADIENT_BOOSTING,40,200,0.795,0.795,0.7949948748718718,0.795,0.795,0.7949948748718718,0.0,0.0,0.0,False,M5_HIST_GRADIENT_BOOSTING
all_52_grouped_OOF,M5_HIST_GRADIENT_BOOSTING,41,200,0.755,0.755,0.7548467792370231,0.76,0.76,0.7597838054248824,-0.0050000000000000044,-0.0050000000000000044,-0.004937026187859295,False,M5_HIST_GRADIENT_BOOSTING
all_52_grouped_OOF,M5_HIST_GRADIENT_BOOSTING,42,200,0.76,0.76,0.7591328783621036,0.76,0.76,0.7591328783621036,0.0,0.0,0.0,False,M5_HIST_GRADIENT_BOOSTING
all_52_grouped_OOF,M5_HIST_GRADIENT_BOOSTING,43,200,0.87,0.87,0.8697916666666667,0.87,0.87,0.8697916666666667,0.0,0.0,0.0,False,M5_HIST_GRADIENT_BOOSTING
all_52_grouped_OOF,M5_HIST_GRADIENT_BOOSTING,44,200,0.925,0.925,0.9247724366207779,0.925,0.925,0.9247724366207779,0.0,0.0,0.0,False,M5_HIST_GRADIENT_BOOSTING
all_52_grouped_OOF,M5_HIST_GRADIENT_BOOSTING,45,200,0.875,0.875,0.8740903024350936,0.875,0.875,0.8740903024350936,0.0,0.0,0.0,False,M5_HIST_GRADIENT_BOOSTING
all_52_grouped_OOF,M5_HIST_GRADIENT_BOOSTING,46,200,0.71,0.71,0.6938021328265231,0.71,0.71,0.6938021328265231,0.0,0.0,0.0,False,M5_HIST_GRADIENT_BOOSTING
all_52_grouped_OOF,M5_HIST_GRADIENT_BOOSTING,47,200,0.9299999999999999,0.93,0.9299719887955182,0.9299999999999999,0.93,0.9299719887955182,0.0,0.0,0.0,False,M5_HIST_GRADIENT_BOOSTING
all_52_grouped_OOF,M5_HIST_GRADIENT_BOOSTING,48,200,0.755,0.755,0.7546995068959474,0.755,0.755,0.7546995068959474,0.0,0.0,0.0,False,M5_HIST_GRADIENT_BOOSTING
all_52_grouped_OOF,M5_HIST_GRADIENT_BOOSTING,49,200,0.85,0.85,0.8484848484848485,0.85,0.85,0.8484848484848485,0.0,0.0,0.0,False,M5_HIST_GRADIENT_BOOSTING
all_52_grouped_OOF,M5_HIST_GRADIENT_BOOSTING,5,200,0.955,0.955,0.9549988749718743,0.955,0.955,0.9549988749718743,0.0,0.0,0.0,False,M5_HIST_GRADIENT_BOOSTING
all_52_grouped_OOF,M5_HIST_GRADIENT_BOOSTING,50,200,0.645,0.645,0.6159567275185936,0.64,0.64,0.609375,0.0050000000000000044,0.0050000000000000044,0.00658172751859365,False,M5_HIST_GRADIENT_BOOSTING
all_52_grouped_OOF,M5_HIST_GRADIENT_BOOSTING,51,200,0.765,0.765,0.7649471131004475,0.765,0.765,0.7649471131004475,0.0,0.0,0.0,False,M5_HIST_GRADIENT_BOOSTING
all_52_grouped_OOF,M5_HIST_GRADIENT_BOOSTING,52,200,0.795,0.795,0.7949538646195394,0.795,0.795,0.7949538646195394,0.0,0.0,0.0,False,M5_HIST_GRADIENT_BOOSTING
all_52_grouped_OOF,M5_HIST_GRADIENT_BOOSTING,53,200,0.79,0.79,0.78997899789979,0.8,0.8,0.8,-0.010000000000000009,-0.010000000000000009,-0.010021002100210064,False,M5_HIST_GRADIENT_BOOSTING
all_52_grouped_OOF,M5_HIST_GRADIENT_BOOSTING,54,200,0.6950000000000001,0.695,0.6937059074590144,0.6950000000000001,0.695,0.6937059074590144,0.0,0.0,0.0,False,M5_HIST_GRADIENT_BOOSTING
all_52_grouped_OOF,M5_HIST_GRADIENT_BOOSTING,7,200,0.855,0.855,0.8547057792028858,0.855,0.855,0.8547057792028858,0.0,0.0,0.0,False,M5_HIST_GRADIENT_BOOSTING
all_52_grouped_OOF,M5_HIST_GRADIENT_BOOSTING,8,200,0.8300000000000001,0.83,0.8286117552172598,0.8300000000000001,0.83,0.8286117552172598,0.0,0.0,0.0,False,M5_HIST_GRADIENT_BOOSTING
all_52_grouped_OOF,M5_HIST_GRADIENT_BOOSTING,9,200,0.88,0.88,0.8796992481203008,0.88,0.88,0.8796992481203008,0.0,0.0,0.0,False,M5_HIST_GRADIENT_BOOSTING
all_52_grouped_OOF,I006_CONDITIONAL_ACTION_LOGISTIC,1,200,0.83,0.83,0.8275162337662337,0.8,0.8,0.7960016319869441,0.029999999999999916,0.029999999999999916,0.031514601779289664,False,I006_CONDITIONAL_ACTION_LOGISTIC
all_52_grouped_OOF,I006_CONDITIONAL_ACTION_LOGISTIC,10,200,0.8,0.8,0.7999799979998,0.8,0.8,0.8,0.0,0.0,-2.0002000200025627e-05,False,I006_CONDITIONAL_ACTION_LOGISTIC
all_52_grouped_OOF,I006_CONDITIONAL_ACTION_LOGISTIC,11,200,0.76,0.76,0.7597838054248824,0.76,0.76,0.7597838054248824,0.0,0.0,0.0,False,I006_CONDITIONAL_ACTION_LOGISTIC
all_52_grouped_OOF,I006_CONDITIONAL_ACTION_LOGISTIC,12,200,0.835,0.835,0.8349628666449951,0.835,0.835,0.8349628666449951,0.0,0.0,0.0,False,I006_CONDITIONAL_ACTION_LOGISTIC
all_52_grouped_OOF,I006_CONDITIONAL_ACTION_LOGISTIC,13,200,0.71,0.71,0.705762987012987,0.71,0.71,0.705762987012987,0.0,0.0,0.0,False,I006_CONDITIONAL_ACTION_LOGISTIC
all_52_grouped_OOF,I006_CONDITIONAL_ACTION_LOGISTIC,14,200,0.815,0.815,0.8149583656322672,0.815,0.815,0.8149583656322672,0.0,0.0,0.0,False,I006_CONDITIONAL_ACTION_LOGISTIC
all_52_grouped_OOF,I006_CONDITIONAL_ACTION_LOGISTIC,15,200,0.9099999999999999,0.91,0.9097744360902256,0.9099999999999999,0.91,0.9097744360902256,0.0,0.0,0.0,False,I006_CONDITIONAL_ACTION_LOGISTIC
all_52_grouped_OOF,I006_CONDITIONAL_ACTION_LOGISTIC,16,200,0.88,0.88,0.8799519807923168,0.885,0.885,0.8849741191768148,-0.0050000000000000044,-0.0050000000000000044,-0.005022138384497943,False,I006_CONDITIONAL_ACTION_LOGISTIC
all_52_grouped_OOF,I006_CONDITIONAL_ACTION_LOGISTIC,18,200,0.9099999999999999,0.91,0.9094202898550725,0.9099999999999999,0.91,0.9094202898550725,0.0,0.0,0.0,False,I006_CONDITIONAL_ACTION_LOGISTIC
all_52_grouped_OOF,I006_CONDITIONAL_ACTION_LOGISTIC,19,200,0.8500000000000001,0.85,0.8492613807657522,0.85,0.85,0.8487750781328763,1.1102230246251565e-16,0.0,0.00048630263287585684,False,I006_CONDITIONAL_ACTION_LOGISTIC
all_52_grouped_OOF,I006_CONDITIONAL_ACTION_LOGISTIC,2,200,0.825,0.825,0.8249956248906223,0.825,0.825,0.8249956248906223,0.0,0.0,0.0,False,I006_CONDITIONAL_ACTION_LOGISTIC
all_52_grouped_OOF,I006_CONDITIONAL_ACTION_LOGISTIC,20,200,0.8999999999999999,0.9,0.899749373433584,0.8999999999999999,0.9,0.899749373433584,0.0,0.0,0.0,False,I006_CONDITIONAL_ACTION_LOGISTIC
all_52_grouped_OOF,I006_CONDITIONAL_ACTION_LOGISTIC,21,200,0.9650000000000001,0.965,0.9649570724137068,0.9650000000000001,0.965,0.9649570724137068,0.0,0.0,0.0,False,I006_CONDITIONAL_ACTION_LOGISTIC
all_52_grouped_OOF,I006_CONDITIONAL_ACTION_LOGISTIC,22,200,0.8300000000000001,0.83,0.8299319727891157,0.8300000000000001,0.83,0.8299319727891157,0.0,0.0,0.0,False,I006_CONDITIONAL_ACTION_LOGISTIC
all_52_grouped_OOF,I006_CONDITIONAL_ACTION_LOGISTIC,23,200,0.91,0.91,0.9099639855942376,0.91,0.91,0.9099639855942376,0.0,0.0,0.0,False,I006_CONDITIONAL_ACTION_LOGISTIC
all_52_grouped_OOF,I006_CONDITIONAL_ACTION_LOGISTIC,24,200,0.69,0.69,0.6807743795695603,0.69,0.69,0.6807743795695603,0.0,0.0,0.0,False,I006_CONDITIONAL_ACTION_LOGISTIC
all_52_grouped_OOF,I006_CONDITIONAL_ACTION_LOGISTIC,25,200,0.875,0.875,0.8744696342045141,0.875,0.875,0.8744696342045141,0.0,0.0,0.0,False,I006_CONDITIONAL_ACTION_LOGISTIC
all_52_grouped_OOF,I006_CONDITIONAL_ACTION_LOGISTIC,26,200,0.835,0.835,0.8349958748968724,0.85,0.85,0.85,-0.015000000000000013,-0.015000000000000013,-0.015004125103127541,False,I006_CONDITIONAL_ACTION_LOGISTIC
all_52_grouped_OOF,I006_CONDITIONAL_ACTION_LOGISTIC,27,200,0.89,0.89,0.89,0.895,0.895,0.8949343339587242,-0.0050000000000000044,-0.0050000000000000044,-0.004934333958724224,False,I006_CONDITIONAL_ACTION_LOGISTIC
all_52_grouped_OOF,I006_CONDITIONAL_ACTION_LOGISTIC,28,200,0.98,0.98,0.9799979997999799,0.985,0.985,0.9849996249906248,-0.0050000000000000044,-0.0050000000000000044,-0.005001625190644843,False,I006_CONDITIONAL_ACTION_LOGISTIC
all_52_grouped_OOF,I006_CONDITIONAL_ACTION_LOGISTIC,29,200,0.9099999999999999,0.91,0.9094202898550725,0.915,0.915,0.9145191703331239,-0.0050000000000001155,-0.0050000000000000044,-0.005098880478051404,False,I006_CONDITIONAL_ACTION_LOGISTIC
all_52_grouped_OOF,I006_CONDITIONAL_ACTION_LOGISTIC,3,200,0.9199999999999999,0.92,0.9199279351416274,0.925,0.925,0.9249530956848031,-0.0050000000000001155,-0.0050000000000000044,-0.0050251605431757,False,I006_CONDITIONAL_ACTION_LOGISTIC
all_52_grouped_OOF,I006_CONDITIONAL_ACTION_LOGISTIC,30,200,0.83,0.83,0.8299829982998299,0.83,0.83,0.8299829982998299,0.0,0.0,0.0,False,I006_CONDITIONAL_ACTION_LOGISTIC
all_52_grouped_OOF,I006_CONDITIONAL_ACTION_LOGISTIC,31,200,0.865,0.865,0.8645903859174001,0.8600000000000001,0.86,0.8593106220480353,0.004999999999999893,0.0050000000000000044,0.005279763869364795,False,I006_CONDITIONAL_ACTION_LOGISTIC
all_52_grouped_OOF,I006_CONDITIONAL_ACTION_LOGISTIC,32,200,0.97,0.97,0.97,0.965,0.965,0.9649991249781245,0.0050000000000000044,0.0050000000000000044,0.005000875021875517,False,I006_CONDITIONAL_ACTION_LOGISTIC
all_52_grouped_OOF,I006_CONDITIONAL_ACTION_LOGISTIC,33,200,0.98,0.98,0.98,0.98,0.98,0.98,0.0,0.0,0.0,False,I006_CONDITIONAL_ACTION_LOGISTIC
all_52_grouped_OOF,I006_CONDITIONAL_ACTION_LOGISTIC,34,200,0.7150000000000001,0.715,0.7133878064110623,0.7150000000000001,0.715,0.7133878064110623,0.0,0.0,0.0,False,I006_CONDITIONAL_ACTION_LOGISTIC
all_52_grouped_OOF,I006_CONDITIONAL_ACTION_LOGISTIC,35,200,0.975,0.975,0.9749993749843746,0.975,0.975,0.9749993749843746,0.0,0.0,0.0,False,I006_CONDITIONAL_ACTION_LOGISTIC
all_52_grouped_OOF,I006_CONDITIONAL_ACTION_LOGISTIC,36,200,0.98,0.98,0.9799919967987194,0.98,0.98,0.9799919967987194,0.0,0.0,0.0,False,I006_CONDITIONAL_ACTION_LOGISTIC
all_52_grouped_OOF,I006_CONDITIONAL_ACTION_LOGISTIC,37,200,0.995,0.995,0.9949998749968749,0.995,0.995,0.9949998749968749,0.0,0.0,0.0,False,I006_CONDITIONAL_ACTION_LOGISTIC
all_52_grouped_OOF,I006_CONDITIONAL_ACTION_LOGISTIC,38,200,0.79,0.79,0.7869318181818181,0.8,0.8,0.797077922077922,-0.010000000000000009,-0.010000000000000009,-0.01014610389610393,False,I006_CONDITIONAL_ACTION_LOGISTIC
all_52_grouped_OOF,I006_CONDITIONAL_ACTION_LOGISTIC,39,200,0.905,0.905,0.9049786201895427,0.9,0.9,0.8999599839935974,0.0050000000000000044,0.0050000000000000044,0.005018636195945225,False,I006_CONDITIONAL_ACTION_LOGISTIC
all_52_grouped_OOF,I006_CONDITIONAL_ACTION_LOGISTIC,4,200,0.73,0.73,0.7295673076923077,0.73,0.73,0.7295673076923077,0.0,0.0,0.0,False,I006_CONDITIONAL_ACTION_LOGISTIC
all_52_grouped_OOF,I006_CONDITIONAL_ACTION_LOGISTIC,40,200,0.78,0.78,0.779205138498595,0.795,0.795,0.7949948748718718,-0.015000000000000013,-0.015000000000000013,-0.015789736373276853,False,I006_CONDITIONAL_ACTION_LOGISTIC
all_52_grouped_OOF,I006_CONDITIONAL_ACTION_LOGISTIC,41,200,0.75,0.75,0.749599358974359,0.76,0.76,0.7597838054248824,-0.010000000000000009,-0.010000000000000009,-0.01018444645052341,False,I006_CONDITIONAL_ACTION_LOGISTIC
all_52_grouped_OOF,I006_CONDITIONAL_ACTION_LOGISTIC,42,200,0.7549999999999999,0.755,0.7539604830408475,0.76,0.76,0.7591328783621036,-0.0050000000000001155,-0.0050000000000000044,-0.005172395321256129,False,I006_CONDITIONAL_ACTION_LOGISTIC
all_52_grouped_OOF,I006_CONDITIONAL_ACTION_LOGISTIC,43,200,0.87,0.87,0.8697916666666667,0.87,0.87,0.8697916666666667,0.0,0.0,0.0,False,I006_CONDITIONAL_ACTION_LOGISTIC
all_52_grouped_OOF,I006_CONDITIONAL_ACTION_LOGISTIC,44,200,0.925,0.925,0.9247724366207779,0.925,0.925,0.9247724366207779,0.0,0.0,0.0,False,I006_CONDITIONAL_ACTION_LOGISTIC
all_52_grouped_OOF,I006_CONDITIONAL_ACTION_LOGISTIC,45,200,0.865,0.865,0.8637705290244456,0.875,0.875,0.8740903024350936,-0.010000000000000009,-0.010000000000000009,-0.010319773410647937,False,I006_CONDITIONAL_ACTION_LOGISTIC
all_52_grouped_OOF,I006_CONDITIONAL_ACTION_LOGISTIC,46,200,0.6849999999999999,0.685,0.6630925960587182,0.71,0.71,0.6938021328265231,-0.025000000000000022,-0.02499999999999991,-0.030709536767804968,False,I006_CONDITIONAL_ACTION_LOGISTIC
all_52_grouped_OOF,I006_CONDITIONAL_ACTION_LOGISTIC,47,200,0.945,0.945,0.9449986249656241,0.9299999999999999,0.93,0.9299719887955182,0.015000000000000013,0.014999999999999902,0.015026636170105911,False,I006_CONDITIONAL_ACTION_LOGISTIC
all_52_grouped_OOF,I006_CONDITIONAL_ACTION_LOGISTIC,48,200,0.745,0.745,0.7444825772188681,0.755,0.755,0.7546995068959474,-0.010000000000000009,-0.010000000000000009,-0.010216929677079323,False,I006_CONDITIONAL_ACTION_LOGISTIC
all_52_grouped_OOF,I006_CONDITIONAL_ACTION_LOGISTIC,49,200,0.85,0.85,0.8484848484848485,0.85,0.85,0.8484848484848485,0.0,0.0,0.0,False,I006_CONDITIONAL_ACTION_LOGISTIC
all_52_grouped_OOF,I006_CONDITIONAL_ACTION_LOGISTIC,5,200,0.955,0.955,0.9549988749718743,0.955,0.955,0.9549988749718743,0.0,0.0,0.0,False,I006_CONDITIONAL_ACTION_LOGISTIC
all_52_grouped_OOF,I006_CONDITIONAL_ACTION_LOGISTIC,50,200,0.635,0.635,0.6027318984517428,0.64,0.64,0.609375,-0.0050000000000000044,-0.0050000000000000044,-0.006643101548257202,False,I006_CONDITIONAL_ACTION_LOGISTIC
all_52_grouped_OOF,I006_CONDITIONAL_ACTION_LOGISTIC,51,200,0.76,0.76,0.7599039615846338,0.765,0.765,0.7649471131004475,-0.0050000000000000044,-0.0050000000000000044,-0.005043151515813693,False,I006_CONDITIONAL_ACTION_LOGISTIC
