outer_fold,model_id,target,feature,coefficient,absolute_coefficient,OUTER_TEST_USED,action_family
0,M3_ACTION_MOVEMENT_LOGISTIC,harm,action_run_margin_std,-0.6348121690105115,0.6348121690105115,False,
0,M3_ACTION_MOVEMENT_LOGISTIC,harm,action_run_probability_std,0.09718927109185647,0.09718927109185647,False,
0,M3_ACTION_MOVEMENT_LOGISTIC,harm,action_vote_entropy,0.03422267859540833,0.03422267859540833,False,
0,M3_ACTION_MOVEMENT_LOGISTIC,harm,action_vote_fraction_class1,0.08020834467756187,0.08020834467756187,False,
0,M3_ACTION_MOVEMENT_LOGISTIC,harm,action_vs_b6_disagreement,1.9865715163410216,1.9865715163410216,False,
0,M3_ACTION_MOVEMENT_LOGISTIC,harm,b6_margin,0.21404454791509606,0.21404454791509606,False,
0,M3_ACTION_MOVEMENT_LOGISTIC,harm,b6_probability,-0.4521549678089432,0.4521549678089432,False,
0,M3_ACTION_MOVEMENT_LOGISTIC,harm,base_abs_margin,0.38195680575944624,0.38195680575944624,False,
0,M3_ACTION_MOVEMENT_LOGISTIC,harm,base_disagreeing_run_count,0.011088706047389497,0.011088706047389497,False,
0,M3_ACTION_MOVEMENT_LOGISTIC,harm,base_entropy,-1.040854902987335,1.040854902987335,False,
0,M3_ACTION_MOVEMENT_LOGISTIC,harm,base_majority_strength,-0.01201927594623164,0.01201927594623164,False,
0,M3_ACTION_MOVEMENT_LOGISTIC,harm,base_margin_range,0.24276537211180352,0.24276537211180352,False,
0,M3_ACTION_MOVEMENT_LOGISTIC,harm,base_max_margin,0.16596525951433833,0.16596525951433833,False,
0,M3_ACTION_MOVEMENT_LOGISTIC,harm,base_max_probability,-0.19510707135719835,0.19510707135719835,False,
0,M3_ACTION_MOVEMENT_LOGISTIC,harm,base_min_margin,0.0756217558511571,0.0756217558511571,False,
0,M3_ACTION_MOVEMENT_LOGISTIC,harm,base_min_probability,-0.3244339659559295,0.3244339659559295,False,
0,M3_ACTION_MOVEMENT_LOGISTIC,harm,base_run_margin_std,-0.2514204750726754,0.2514204750726754,False,
0,M3_ACTION_MOVEMENT_LOGISTIC,harm,base_run_probability_std,0.07960222334095327,0.07960222334095327,False,
0,M3_ACTION_MOVEMENT_LOGISTIC,harm,base_vote_entropy,-0.10168642009740028,0.10168642009740028,False,
0,M3_ACTION_MOVEMENT_LOGISTIC,harm,base_vote_fraction_class1,0.16474366715946218,0.16474366715946218,False,
0,M3_ACTION_MOVEMENT_LOGISTIC,harm,is_amplify,0.022656375184183977,0.022656375184183977,False,
0,M3_ACTION_MOVEMENT_LOGISTIC,harm,is_erase,-0.008995043453085244,0.008995043453085244,False,
0,M3_ACTION_MOVEMENT_LOGISTIC,harm,is_geometry,-0.013661331729861592,0.013661331729861592,False,
0,M3_ACTION_MOVEMENT_LOGISTIC,harm,movement_run_max,-0.22891333703466007,0.22891333703466007,False,
0,M3_ACTION_MOVEMENT_LOGISTIC,harm,movement_run_min,0.2718459187287963,0.2718459187287963,False,
0,M3_ACTION_MOVEMENT_LOGISTIC,harm,movement_run_std,0.3358628103948145,0.3358628103948145,False,
0,M3_ACTION_MOVEMENT_LOGISTIC,harm,movement_sign_agreement,0.10348114086838862,0.10348114086838862,False,
0,M3_ACTION_MOVEMENT_LOGISTIC,harm,n_runs,0.11626132601843314,0.11626132601843314,False,
0,M3_ACTION_MOVEMENT_LOGISTIC,harm,protected_safe,0.008995043453046195,0.008995043453046195,False,
0,M4_FULL_LEGAL_LOGISTIC,rescue,action_abs_margin,0.12584429766328223,0.12584429766328223,False,
0,M4_FULL_LEGAL_LOGISTIC,rescue,action_boundary_cross,0.8825577768135421,0.8825577768135421,False,
0,M4_FULL_LEGAL_LOGISTIC,rescue,action_entropy,-0.21164029715774868,0.21164029715774868,False,
0,M4_FULL_LEGAL_LOGISTIC,rescue,action_majority_strength,-0.04199914661858839,0.04199914661858839,False,
0,M4_FULL_LEGAL_LOGISTIC,rescue,action_margin_movement,0.03214183470057124,0.03214183470057124,False,
0,M4_FULL_LEGAL_LOGISTIC,rescue,action_margin_range,0.03297220987997827,0.03297220987997827,False,
0,M4_FULL_LEGAL_LOGISTIC,rescue,action_max_margin,0.007246536273163543,0.007246536273163543,False,
0,M4_FULL_LEGAL_LOGISTIC,rescue,action_min_margin,-0.01299455894432096,0.01299455894432096,False,
0,M4_FULL_LEGAL_LOGISTIC,rescue,action_probability_movement,0.019230056921054877,0.019230056921054877,False,
0,M4_FULL_LEGAL_LOGISTIC,rescue,action_run_margin_std,0.07463501340548981,0.07463501340548981,False,
0,M4_FULL_LEGAL_LOGISTIC,rescue,action_run_probability_std,-0.01542808049632072,0.01542808049632072,False,
0,M4_FULL_LEGAL_LOGISTIC,rescue,action_vote_entropy,-0.024111904901699784,0.024111904901699784,False,
0,M4_FULL_LEGAL_LOGISTIC,rescue,action_vote_fraction_class1,-0.02907790378152151,0.02907790378152151,False,
0,M4_FULL_LEGAL_LOGISTIC,rescue,action_vs_b6_disagreement,0.8825577768135421,0.8825577768135421,False,
0,M4_FULL_LEGAL_LOGISTIC,rescue,b6_margin,-0.02864470023077392,0.02864470023077392,False,
0,M4_FULL_LEGAL_LOGISTIC,rescue,b6_probability,0.03308780627771105,0.03308780627771105,False,
0,M4_FULL_LEGAL_LOGISTIC,rescue,base_abs_margin,-0.07536470360458555,0.07536470360458555,False,
0,M4_FULL_LEGAL_LOGISTIC,rescue,base_disagreeing_run_count,0.002630635927793021,0.002630635927793021,False,
0,M4_FULL_LEGAL_LOGISTIC,rescue,base_entropy,0.03875396442092566,0.03875396442092566,False,
0,M4_FULL_LEGAL_LOGISTIC,rescue,base_majority_strength,-0.035847565414841624,0.035847565414841624,False,
0,M4_FULL_LEGAL_LOGISTIC,rescue,base_margin_range,0.05326680152298054,0.05326680152298054,False,
0,M4_FULL_LEGAL_LOGISTIC,rescue,base_max_margin,-0.0001356885580610411,0.0001356885580610411,False,
0,M4_FULL_LEGAL_LOGISTIC,rescue,base_max_probability,0.05402743956002451,0.05402743956002451,False,
0,M4_FULL_LEGAL_LOGISTIC,rescue,base_min_margin,-0.020445432964666683,0.020445432964666683,False,
0,M4_FULL_LEGAL_LOGISTIC,rescue,base_min_probability,0.025952253432688997,0.025952253432688997,False,
0,M4_FULL_LEGAL_LOGISTIC,rescue,base_run_margin_std,0.08822965018287406,0.08822965018287406,False,
0,M4_FULL_LEGAL_LOGISTIC,rescue,base_run_probability_std,0.12161436392191542,0.12161436392191542,False,
0,M4_FULL_LEGAL_LOGISTIC,rescue,base_vote_entropy,-0.0239342573941767,0.0239342573941767,False,
0,M4_FULL_LEGAL_LOGISTIC,rescue,base_vote_fraction_class1,-0.05860680080755656,0.05860680080755656,False,
0,M4_FULL_LEGAL_LOGISTIC,rescue,is_amplify,-0.04119470739215605,0.04119470739215605,False,
0,M4_FULL_LEGAL_LOGISTIC,rescue,is_erase,0.009860489652333073,0.009860489652333073,False,
0,M4_FULL_LEGAL_LOGISTIC,rescue,is_geometry,0.031334217739805284,0.031334217739805284,False,
0,M4_FULL_LEGAL_LOGISTIC,rescue,movement_run_max,0.02796967635113541,0.02796967635113541,False,
0,M4_FULL_LEGAL_LOGISTIC,rescue,movement_run_min,0.030872892434567006,0.030872892434567006,False,
0,M4_FULL_LEGAL_LOGISTIC,rescue,movement_run_std,-0.030573145287050813,0.030573145287050813,False,
0,M4_FULL_LEGAL_LOGISTIC,rescue,movement_sign_agreement,-0.048849164349020174,0.048849164349020174,False,
0,M4_FULL_LEGAL_LOGISTIC,rescue,n_runs,-0.052679394256157995,0.052679394256157995,False,
0,M4_FULL_LEGAL_LOGISTIC,rescue,persist_mean_original_agreement_base_geo,-0.0021790085513732913,0.0021790085513732913,False,
0,M4_FULL_LEGAL_LOGISTIC,rescue,persist_mean_original_agreement_full_erase,0.07047633116280444,0.07047633116280444,False,
0,M4_FULL_LEGAL_LOGISTIC,rescue,persist_mean_original_confidence_diff_base_geo,-0.13767567324364183,0.13767567324364183,False,
0,M4_FULL_LEGAL_LOGISTIC,rescue,persist_mean_original_delta_p_l2,0.03586312697161378,0.03586312697161378,False,
0,M4_FULL_LEGAL_LOGISTIC,rescue,persist_mean_original_entropy_change_full_erase,0.016085996343842626,0.016085996343842626,False,
0,M4_FULL_LEGAL_LOGISTIC,rescue,persist_mean_original_entropy_full,-0.0024720604285963996,0.0024720604285963996,False,
0,M4_FULL_LEGAL_LOGISTIC,rescue,persist_mean_original_entropy_geo,0.06374576105851713,0.06374576105851713,False,
0,M4_FULL_LEGAL_LOGISTIC,rescue,persist_mean_original_js_base_geo,-0.10070824508148415,0.10070824508148415,False,
0,M4_FULL_LEGAL_LOGISTIC,rescue,persist_mean_original_js_full_erase,-0.1642890026108994,0.1642890026108994,False,
0,M4_FULL_LEGAL_LOGISTIC,rescue,persist_mean_original_kl_full_erase,-0.04306031321579724,0.04306031321579724,False,
0,M4_FULL_LEGAL_LOGISTIC,rescue,persist_mean_original_logit_norm_full,-0.07946201636798911,0.07946201636798911,False,
0,M4_FULL_LEGAL_LOGISTIC,rescue,persist_mean_original_margin_change_full_erase,-0.1476534961989701,0.1476534961989701,False,
0,M4_FULL_LEGAL_LOGISTIC,rescue,persist_mean_original_margin_geo,0.0218056506001951,0.0218056506001951,False,
0,M4_FULL_LEGAL_LOGISTIC,rescue,persist_mean_original_nll_proxy_full,0.09038073416368075,0.09038073416368075,False,
0,M4_FULL_LEGAL_LOGISTIC,rescue,persist_mean_original_p_full_max,-0.0685673979524987,0.0685673979524987,False,
0,M4_FULL_LEGAL_LOGISTIC,rescue,persist_mean_original_probability_shift_l1,0.005877660672789176,0.005877660672789176,False,
0,M4_FULL_LEGAL_LOGISTIC,rescue,persist_mean_original_protected_slot0_contribution_norm,-0.040033388411281144,0.040033388411281144,False,
0,M4_FULL_LEGAL_LOGISTIC,rescue,persist_mean_original_protected_slot0_geometry_margin,0.016284981619465417,0.016284981619465417,False,
0,M4_FULL_LEGAL_LOGISTIC,rescue,persist_mean_original_protected_slot0_present,0.0,0.0,False,
0,M4_FULL_LEGAL_LOGISTIC,rescue,persist_mean_original_protected_slot0_projection,0.04302474734458861,0.04302474734458861,False,
0,M4_FULL_LEGAL_LOGISTIC,rescue,persist_mean_original_protected_slot0_prototype_distance_difference,-0.05480269428030712,0.05480269428030712,False,
0,M4_FULL_LEGAL_LOGISTIC,rescue,persist_mean_original_protected_slot0_signed_midpoint_distance,0.0200776706244855,0.0200776706244855,False,
0,M4_FULL_LEGAL_LOGISTIC,rescue,persist_mean_original_protected_slot0_weighted_geometry_score,-0.0679490276844372,0.0679490276844372,False,
0,M4_FULL_LEGAL_LOGISTIC,rescue,persist_mean_original_protected_slot1_contribution_norm,0.016839424454650993,0.016839424454650993,False,
0,M4_FULL_LEGAL_LOGISTIC,rescue,persist_mean_original_protected_slot1_geometry_margin,0.04684545526621847,0.04684545526621847,False,
0,M4_FULL_LEGAL_LOGISTIC,rescue,persist_mean_original_protected_slot1_present,-0.0865387973019577,0.0865387973019577,False,
0,M4_FULL_LEGAL_LOGISTIC,rescue,persist_mean_original_protected_slot1_projection,-0.03706023616152556,0.03706023616152556,False,
0,M4_FULL_LEGAL_LOGISTIC,rescue,persist_mean_original_protected_slot1_prototype_distance_difference,-0.019175520449217182,0.019175520449217182,False,
0,M4_FULL_LEGAL_LOGISTIC,rescue,persist_mean_original_protected_slot1_signed_midpoint_distance,-0.01134024077735902,0.01134024077735902,False,
0,M4_FULL_LEGAL_LOGISTIC,rescue,persist_mean_original_protected_slot1_weighted_geometry_score,0.15257673176826203,0.15257673176826203,False,
0,M4_FULL_LEGAL_LOGISTIC,rescue,persist_mean_original_top2_margin_full,-0.06856741742741396,0.06856741742741396,False,
0,M4_FULL_LEGAL_LOGISTIC,rescue,persist_std_original_agreement_base_geo,0.027376612310216555,0.027376612310216555,False,
0,M4_FULL_LEGAL_LOGISTIC,rescue,persist_std_original_agreement_full_erase,-0.07958535411271662,0.07958535411271662,False,
0,M4_FULL_LEGAL_LOGISTIC,rescue,persist_std_original_confidence_diff_base_geo,0.07066026265692116,0.07066026265692116,False,
0,M4_FULL_LEGAL_LOGISTIC,rescue,persist_std_original_delta_p_l2,0.02733970226530893,0.02733970226530893,False,
0,M4_FULL_LEGAL_LOGISTIC,rescue,persist_std_original_entropy_change_full_erase,-0.035380122310247175,0.035380122310247175,False,
0,M4_FULL_LEGAL_LOGISTIC,rescue,persist_std_original_entropy_full,-0.14603961641533758,0.14603961641533758,False,
0,M4_FULL_LEGAL_LOGISTIC,rescue,persist_std_original_entropy_geo,0.09975053512131461,0.09975053512131461,False,
0,M4_FULL_LEGAL_LOGISTIC,rescue,persist_std_original_js_base_geo,-0.0030711704827978683,0.0030711704827978683,False,
0,M4_FULL_LEGAL_LOGISTIC,rescue,persist_std_original_js_full_erase,-0.09563123282216368,0.09563123282216368,False,
0,M4_FULL_LEGAL_LOGISTIC,rescue,persist_std_original_kl_full_erase,0.0012005370510274724,0.0012005370510274724,False,
0,M4_FULL_LEGAL_LOGISTIC,rescue,persist_std_original_logit_norm_full,-0.06372760893768468,0.06372760893768468,False,
0,M4_FULL_LEGAL_LOGISTIC,rescue,persist_std_original_margin_change_full_erase,-0.0027398698473371608,0.0027398698473371608,False,
0,M4_FULL_LEGAL_LOGISTIC,rescue,persist_std_original_margin_geo,-0.033219013557357936,0.033219013557357936,False,
0,M4_FULL_LEGAL_LOGISTIC,rescue,persist_std_original_nll_proxy_full,-0.030297540795636044,0.030297540795636044,False,
0,M4_FULL_LEGAL_LOGISTIC,rescue,persist_std_original_p_full_max,-0.07535455870938405,0.07535455870938405,False,
0,M4_FULL_LEGAL_LOGISTIC,rescue,persist_std_original_probability_shift_l1,0.02006625913065666,0.02006625913065666,False,
0,M4_FULL_LEGAL_LOGISTIC,rescue,persist_std_original_protected_slot0_contribution_norm,-0.07009482866481913,0.07009482866481913,False,
0,M4_FULL_LEGAL_LOGISTIC,rescue,persist_std_original_protected_slot0_geometry_margin,-0.020127257814731042,0.020127257814731042,False,
0,M4_FULL_LEGAL_LOGISTIC,rescue,persist_std_original_protected_slot0_present,0.0,0.0,False,
0,M4_FULL_LEGAL_LOGISTIC,rescue,persist_std_original_protected_slot0_projection,-0.011685355716463182,0.011685355716463182,False,
0,M4_FULL_LEGAL_LOGISTIC,rescue,persist_std_original_protected_slot0_prototype_distance_difference,-0.009153319206719492,0.009153319206719492,False,
0,M4_FULL_LEGAL_LOGISTIC,rescue,persist_std_original_protected_slot0_signed_midpoint_distance,0.11959616542493551,0.11959616542493551,False,
0,M4_FULL_LEGAL_LOGISTIC,rescue,persist_std_original_protected_slot0_weighted_geometry_score,0.004371185363134828,0.004371185363134828,False,
0,M4_FULL_LEGAL_LOGISTIC,rescue,persist_std_original_protected_slot1_contribution_norm,0.0035320729675420003,0.0035320729675420003,False,
0,M4_FULL_LEGAL_LOGISTIC,rescue,persist_std_original_protected_slot1_geometry_margin,-0.03652324400327852,0.03652324400327852,False,
0,M4_FULL_LEGAL_LOGISTIC,rescue,persist_std_original_protected_slot1_present,-0.05746428292675274,0.05746428292675274,False,
0,M4_FULL_LEGAL_LOGISTIC,rescue,persist_std_original_protected_slot1_projection,0.015268476632010822,0.015268476632010822,False,
0,M4_FULL_LEGAL_LOGISTIC,rescue,persist_std_original_protected_slot1_prototype_distance_difference,0.00810873028100403,0.00810873028100403,False,
0,M4_FULL_LEGAL_LOGISTIC,rescue,persist_std_original_protected_slot1_signed_midpoint_distance,0.06041492639447071,0.06041492639447071,False,
0,M4_FULL_LEGAL_LOGISTIC,rescue,persist_std_original_protected_slot1_weighted_geometry_score,-0.02235468424702714,0.02235468424702714,False,
0,M4_FULL_LEGAL_LOGISTIC,rescue,persist_std_original_top2_margin_full,-0.07535450050405666,0.07535450050405666,False,
0,M4_FULL_LEGAL_LOGISTIC,rescue,protected_safe,-0.009860489652332667,0.009860489652332667,False,
0,M4_FULL_LEGAL_LOGISTIC,harm,action_abs_margin,-0.06546827420849266,0.06546827420849266,False,
0,M4_FULL_LEGAL_LOGISTIC,harm,action_boundary_cross,1.0889962580325268,1.0889962580325268,False,
0,M4_FULL_LEGAL_LOGISTIC,harm,action_entropy,0.13405123887483336,0.13405123887483336,False,
0,M4_FULL_LEGAL_LOGISTIC,harm,action_majority_strength,-0.03176192003233445,0.03176192003233445,False,
0,M4_FULL_LEGAL_LOGISTIC,harm,action_margin_movement,-0.0034612880679865095,0.0034612880679865095,False,
0,M4_FULL_LEGAL_LOGISTIC,harm,action_margin_range,-0.03659790113919491,0.03659790113919491,False,
0,M4_FULL_LEGAL_LOGISTIC,harm,action_max_margin,-0.01778750250683252,0.01778750250683252,False,
0,M4_FULL_LEGAL_LOGISTIC,harm,action_min_margin,0.004361394630889417,0.004361394630889417,False,
0,M4_FULL_LEGAL_LOGISTIC,harm,action_probability_movement,-0.04479496454085889,0.04479496454085889,False,
0,M4_FULL_LEGAL_LOGISTIC,harm,action_run_margin_std,-0.06345107753239618,0.06345107753239618,False,
0,M4_FULL_LEGAL_LOGISTIC,harm,action_run_probability_std,-0.042840316718024025,0.042840316718024025,False,
0,M4_FULL_LEGAL_LOGISTIC,harm,action_vote_entropy,0.03773374680482497,0.03773374680482497,False,
0,M4_FULL_LEGAL_LOGISTIC,harm,action_vote_fraction_class1,0.021341039708250565,0.021341039708250565,False,
0,M4_FULL_LEGAL_LOGISTIC,harm,action_vs_b6_disagreement,1.0889962580325268,1.0889962580325268,False,
0,M4_FULL_LEGAL_LOGISTIC,harm,b6_margin,-0.004399462940673202,0.004399462940673202,False,
0,M4_FULL_LEGAL_LOGISTIC,harm,b6_probability,-0.024917173078725527,0.024917173078725527,False,
0,M4_FULL_LEGAL_LOGISTIC,harm,base_abs_margin,0.03027264824570755,0.03027264824570755,False,
0,M4_FULL_LEGAL_LOGISTIC,harm,base_disagreeing_run_count,0.05252637962042633,0.05252637962042633,False,
0,M4_FULL_LEGAL_LOGISTIC,harm,base_entropy,0.024984480794458957,0.024984480794458957,False,
0,M4_FULL_LEGAL_LOGISTIC,harm,base_majority_strength,0.06077890374631393,0.06077890374631393,False,
0,M4_FULL_LEGAL_LOGISTIC,harm,base_margin_range,-0.03935860774693573,0.03935860774693573,False,
0,M4_FULL_LEGAL_LOGISTIC,harm,base_max_margin,-0.019807867816375356,0.019807867816375356,False,
0,M4_FULL_LEGAL_LOGISTIC,harm,base_max_probability,-0.027920634853104916,0.027920634853104916,False,
0,M4_FULL_LEGAL_LOGISTIC,harm,base_min_margin,-0.005066261838495113,0.005066261838495113,False,
0,M4_FULL_LEGAL_LOGISTIC,harm,base_min_probability,-0.031148665989446194,0.031148665989446194,False,
0,M4_FULL_LEGAL_LOGISTIC,harm,base_run_margin_std,-0.06317771244583231,0.06317771244583231,False,
0,M4_FULL_LEGAL_LOGISTIC,harm,base_run_probability_std,-0.03860624999197674,0.03860624999197674,False,
0,M4_FULL_LEGAL_LOGISTIC,harm,base_vote_entropy,-0.001897005038988559,0.001897005038988559,False,
0,M4_FULL_LEGAL_LOGISTIC,harm,base_vote_fraction_class1,0.0514696819787106,0.0514696819787106,False,
0,M4_FULL_LEGAL_LOGISTIC,harm,is_amplify,0.003677131996612971,0.003677131996612971,False,
0,M4_FULL_LEGAL_LOGISTIC,harm,is_erase,0.013940445968274675,0.013940445968274675,False,
0,M4_FULL_LEGAL_LOGISTIC,harm,is_geometry,-0.01761757796489446,0.01761757796489446,False,
0,M4_FULL_LEGAL_LOGISTIC,harm,movement_run_max,-0.002408925987564465,0.002408925987564465,False,
0,M4_FULL_LEGAL_LOGISTIC,harm,movement_run_min,-0.004293390097712053,0.004293390097712053,False,
0,M4_FULL_LEGAL_LOGISTIC,harm,movement_run_std,0.027619798103124614,0.027619798103124614,False,
0,M4_FULL_LEGAL_LOGISTIC,harm,movement_sign_agreement,0.08764883222302608,0.08764883222302608,False,
0,M4_FULL_LEGAL_LOGISTIC,harm,n_runs,0.01765207105877293,0.01765207105877293,False,
0,M4_FULL_LEGAL_LOGISTIC,harm,persist_mean_original_agreement_base_geo,-0.020774112538189976,0.020774112538189976,False,
0,M4_FULL_LEGAL_LOGISTIC,harm,persist_mean_original_agreement_full_erase,-0.08350347894012049,0.08350347894012049,False,
0,M4_FULL_LEGAL_LOGISTIC,harm,persist_mean_original_confidence_diff_base_geo,0.0783547600053964,0.0783547600053964,False,
0,M4_FULL_LEGAL_LOGISTIC,harm,persist_mean_original_delta_p_l2,-0.018451423907858002,0.018451423907858002,False,
0,M4_FULL_LEGAL_LOGISTIC,harm,persist_mean_original_entropy_change_full_erase,0.013515256707674235,0.013515256707674235,False,
0,M4_FULL_LEGAL_LOGISTIC,harm,persist_mean_original_entropy_full,0.030078302180042458,0.030078302180042458,False,
0,M4_FULL_LEGAL_LOGISTIC,harm,persist_mean_original_entropy_geo,-0.05388527222967169,0.05388527222967169,False,
0,M4_FULL_LEGAL_LOGISTIC,harm,persist_mean_original_js_base_geo,0.07220783487740479,0.07220783487740479,False,
0,M4_FULL_LEGAL_LOGISTIC,harm,persist_mean_original_js_full_erase,0.08126712528637407,0.08126712528637407,False,
0,M4_FULL_LEGAL_LOGISTIC,harm,persist_mean_original_kl_full_erase,0.05327471278227379,0.05327471278227379,False,
0,M4_FULL_LEGAL_LOGISTIC,harm,persist_mean_original_logit_norm_full,0.024831089141087743,0.024831089141087743,False,
0,M4_FULL_LEGAL_LOGISTIC,harm,persist_mean_original_margin_change_full_erase,0.09520323250881792,0.09520323250881792,False,
0,M4_FULL_LEGAL_LOGISTIC,harm,persist_mean_original_margin_geo,-0.014619360967153106,0.014619360967153106,False,
0,M4_FULL_LEGAL_LOGISTIC,harm,persist_mean_original_nll_proxy_full,-0.06047188628247955,0.06047188628247955,False,
0,M4_FULL_LEGAL_LOGISTIC,harm,persist_mean_original_p_full_max,0.037173001046914775,0.037173001046914775,False,
0,M4_FULL_LEGAL_LOGISTIC,harm,persist_mean_original_probability_shift_l1,0.0035684212212465025,0.0035684212212465025,False,
0,M4_FULL_LEGAL_LOGISTIC,harm,persist_mean_original_protected_slot0_contribution_norm,0.003971214521805591,0.003971214521805591,False,
