policy_id,subject,fold,seed,delta_BA
B2_BEST_FIXED_SOURCE_ACTION,48,2,0,0.0
B2_BEST_FIXED_SOURCE_ACTION,50,2,0,0.010000000000000009
B2_BEST_FIXED_SOURCE_ACTION,8,2,0,0.0
B2_BEST_FIXED_SOURCE_ACTION,10,2,1,-0.020000000000000018
B2_BEST_FIXED_SOURCE_ACTION,11,2,1,-0.010000000000000009
B2_BEST_FIXED_SOURCE_ACTION,12,2,1,0.014999999999999902
B2_BEST_FIXED_SOURCE_ACTION,13,2,1,-0.09499999999999997
B2_BEST_FIXED_SOURCE_ACTION,15,2,1,-0.04500000000000004
B2_BEST_FIXED_SOURCE_ACTION,19,2,1,-0.014999999999999902
B2_BEST_FIXED_SOURCE_ACTION,2,2,1,-0.014999999999999902
B2_BEST_FIXED_SOURCE_ACTION,20,2,1,-0.019999999999999907
B2_BEST_FIXED_SOURCE_ACTION,23,2,1,0.010000000000000009
B2_BEST_FIXED_SOURCE_ACTION,24,2,1,-0.05999999999999994
B2_BEST_FIXED_SOURCE_ACTION,27,2,1,-0.015000000000000013
B2_BEST_FIXED_SOURCE_ACTION,3,2,1,-0.0050000000000001155
B2_BEST_FIXED_SOURCE_ACTION,31,2,1,-0.08500000000000008
B2_BEST_FIXED_SOURCE_ACTION,32,2,1,0.009999999999999898
B2_BEST_FIXED_SOURCE_ACTION,33,2,1,0.0
B2_BEST_FIXED_SOURCE_ACTION,36,2,1,0.0
B2_BEST_FIXED_SOURCE_ACTION,37,2,1,-0.04500000000000004
B2_BEST_FIXED_SOURCE_ACTION,38,2,1,0.03500000000000003
B2_BEST_FIXED_SOURCE_ACTION,40,2,1,-0.010000000000000009
B2_BEST_FIXED_SOURCE_ACTION,41,2,1,-0.06499999999999995
B2_BEST_FIXED_SOURCE_ACTION,42,2,1,-0.040000000000000036
B2_BEST_FIXED_SOURCE_ACTION,43,2,1,-0.040000000000000036
B2_BEST_FIXED_SOURCE_ACTION,45,2,1,0.010000000000000009
B2_BEST_FIXED_SOURCE_ACTION,47,2,1,-0.019999999999999907
B2_BEST_FIXED_SOURCE_ACTION,48,2,1,-0.06499999999999995
B2_BEST_FIXED_SOURCE_ACTION,50,2,1,0.010000000000000009
B2_BEST_FIXED_SOURCE_ACTION,8,2,1,-0.015000000000000013
B3_ENTROPY_ONLY,11,0,0,-0.05500000000000016
B3_ENTROPY_ONLY,12,0,0,-0.019999999999999907
B3_ENTROPY_ONLY,15,0,0,-0.029999999999999916
B3_ENTROPY_ONLY,16,0,0,-0.010000000000000009
B3_ENTROPY_ONLY,18,0,0,-0.004999999999999893
B3_ENTROPY_ONLY,20,0,0,0.010000000000000009
B3_ENTROPY_ONLY,23,0,0,-0.03500000000000003
B3_ENTROPY_ONLY,24,0,0,-0.020000000000000018
B3_ENTROPY_ONLY,25,0,0,-0.08999999999999986
B3_ENTROPY_ONLY,26,0,0,0.040000000000000036
B3_ENTROPY_ONLY,27,0,0,-0.02499999999999991
B3_ENTROPY_ONLY,29,0,0,0.004999999999999893
B3_ENTROPY_ONLY,30,0,0,-0.0050000000000000044
B3_ENTROPY_ONLY,31,0,0,-0.020000000000000018
B3_ENTROPY_ONLY,34,0,0,-0.010000000000000009
B3_ENTROPY_ONLY,37,0,0,-0.015000000000000013
B3_ENTROPY_ONLY,38,0,0,0.03499999999999992
B3_ENTROPY_ONLY,41,0,0,-0.020000000000000018
B3_ENTROPY_ONLY,42,0,0,-0.040000000000000036
B3_ENTROPY_ONLY,43,0,0,0.014999999999999902
B3_ENTROPY_ONLY,44,0,0,0.010000000000000009
B3_ENTROPY_ONLY,49,0,0,0.04999999999999993
B3_ENTROPY_ONLY,5,0,0,-0.020000000000000018
B3_ENTROPY_ONLY,51,0,0,-0.03500000000000003
B3_ENTROPY_ONLY,52,0,0,0.01000000000000012
B3_ENTROPY_ONLY,8,0,0,-0.0050000000000001155
B3_ENTROPY_ONLY,11,0,1,-0.04999999999999993
B3_ENTROPY_ONLY,12,0,1,0.039999999999999925
B3_ENTROPY_ONLY,15,0,1,-0.020000000000000018
B3_ENTROPY_ONLY,16,0,1,0.0
B3_ENTROPY_ONLY,18,0,1,-0.010000000000000009
B3_ENTROPY_ONLY,20,0,1,-0.020000000000000018
B3_ENTROPY_ONLY,23,0,1,-0.025000000000000022
B3_ENTROPY_ONLY,24,0,1,-0.030000000000000027
B3_ENTROPY_ONLY,25,0,1,-0.0050000000000001155
B3_ENTROPY_ONLY,26,0,1,-0.050000000000000044
B3_ENTROPY_ONLY,27,0,1,-0.020000000000000018
B3_ENTROPY_ONLY,29,0,1,-0.015000000000000013
B3_ENTROPY_ONLY,30,0,1,-0.015000000000000013
B3_ENTROPY_ONLY,31,0,1,-0.04500000000000004
B3_ENTROPY_ONLY,34,0,1,-0.04500000000000004
B3_ENTROPY_ONLY,37,0,1,0.0050000000000000044
B3_ENTROPY_ONLY,38,0,1,-0.040000000000000036
B3_ENTROPY_ONLY,41,0,1,-0.04499999999999993
B3_ENTROPY_ONLY,42,0,1,-0.019999999999999907
B3_ENTROPY_ONLY,43,0,1,0.015000000000000013
B3_ENTROPY_ONLY,44,0,1,-0.0050000000000001155
B3_ENTROPY_ONLY,49,0,1,0.0
B3_ENTROPY_ONLY,5,0,1,-0.020000000000000018
B3_ENTROPY_ONLY,51,0,1,-0.0050000000000000044
B3_ENTROPY_ONLY,52,0,1,0.010000000000000009
B3_ENTROPY_ONLY,8,0,1,0.010000000000000009
B3_ENTROPY_ONLY,12,1,0,-0.009999999999999898
B3_ENTROPY_ONLY,13,1,0,-0.04499999999999993
B3_ENTROPY_ONLY,15,1,0,-0.03500000000000003
B3_ENTROPY_ONLY,18,1,0,-0.030000000000000027
B3_ENTROPY_ONLY,2,1,0,-0.010000000000000009
B3_ENTROPY_ONLY,20,1,0,-0.040000000000000036
B3_ENTROPY_ONLY,23,1,0,-0.014999999999999902
B3_ENTROPY_ONLY,24,1,0,-0.039999999999999925
B3_ENTROPY_ONLY,26,1,0,0.019999999999999907
B3_ENTROPY_ONLY,27,1,0,-0.04999999999999993
B3_ENTROPY_ONLY,29,1,0,-0.0050000000000001155
B3_ENTROPY_ONLY,30,1,0,-0.029999999999999916
B3_ENTROPY_ONLY,31,1,0,-0.10000000000000009
B3_ENTROPY_ONLY,32,1,0,-0.010000000000000009
B3_ENTROPY_ONLY,33,1,0,0.0
B3_ENTROPY_ONLY,34,1,0,-0.04500000000000004
B3_ENTROPY_ONLY,36,1,0,-0.0050000000000000044
B3_ENTROPY_ONLY,37,1,0,-0.010000000000000009
B3_ENTROPY_ONLY,41,1,0,-0.06499999999999995
B3_ENTROPY_ONLY,44,1,0,-0.014999999999999902
B3_ENTROPY_ONLY,47,1,0,-0.004999999999999893
B3_ENTROPY_ONLY,49,1,0,-0.019999999999999907
B3_ENTROPY_ONLY,51,1,0,-0.0050000000000000044
B3_ENTROPY_ONLY,52,1,0,-0.029999999999999916
B3_ENTROPY_ONLY,54,1,0,-0.03499999999999992
B3_ENTROPY_ONLY,8,1,0,-0.0050000000000001155
B3_ENTROPY_ONLY,12,1,1,-0.05499999999999994
B3_ENTROPY_ONLY,13,1,1,-0.050000000000000044
B3_ENTROPY_ONLY,15,1,1,-0.13
B3_ENTROPY_ONLY,18,1,1,0.014999999999999902
B3_ENTROPY_ONLY,2,1,1,-0.040000000000000036
B3_ENTROPY_ONLY,20,1,1,-0.04999999999999993
B3_ENTROPY_ONLY,23,1,1,-0.025000000000000022
B3_ENTROPY_ONLY,24,1,1,0.05499999999999994
B3_ENTROPY_ONLY,26,1,1,-0.010000000000000009
B3_ENTROPY_ONLY,27,1,1,-0.06499999999999995
B3_ENTROPY_ONLY,29,1,1,-0.040000000000000036
B3_ENTROPY_ONLY,30,1,1,-0.030000000000000027
B3_ENTROPY_ONLY,31,1,1,-0.03499999999999992
B3_ENTROPY_ONLY,32,1,1,-0.0050000000000000044
B3_ENTROPY_ONLY,33,1,1,0.0
B3_ENTROPY_ONLY,34,1,1,0.0
B3_ENTROPY_ONLY,36,1,1,-0.02499999999999991
B3_ENTROPY_ONLY,37,1,1,-0.019999999999999907
B3_ENTROPY_ONLY,41,1,1,-0.02499999999999991
B3_ENTROPY_ONLY,44,1,1,-0.015000000000000124
B3_ENTROPY_ONLY,47,1,1,1.1102230246251565e-16
B3_ENTROPY_ONLY,49,1,1,0.050000000000000044
B3_ENTROPY_ONLY,51,1,1,-0.04500000000000015
B3_ENTROPY_ONLY,52,1,1,-0.020000000000000018
B3_ENTROPY_ONLY,54,1,1,-0.040000000000000036
B3_ENTROPY_ONLY,8,1,1,-0.04499999999999993
B3_ENTROPY_ONLY,10,2,0,0.0050000000000000044
B3_ENTROPY_ONLY,11,2,0,0.0
B3_ENTROPY_ONLY,12,2,0,-0.029999999999999916
B3_ENTROPY_ONLY,13,2,0,-0.1100000000000001
B3_ENTROPY_ONLY,15,2,0,-0.06999999999999995
B3_ENTROPY_ONLY,19,2,0,-0.0050000000000001155
B3_ENTROPY_ONLY,2,2,0,-0.020000000000000018
B3_ENTROPY_ONLY,20,2,0,-0.07499999999999996
B3_ENTROPY_ONLY,23,2,0,-0.04500000000000004
B3_ENTROPY_ONLY,24,2,0,-0.05999999999999994
B3_ENTROPY_ONLY,27,2,0,-0.04500000000000015
B3_ENTROPY_ONLY,3,2,0,-0.03500000000000003
B3_ENTROPY_ONLY,31,2,0,-0.014999999999999902
B3_ENTROPY_ONLY,32,2,0,-0.050000000000000044
B3_ENTROPY_ONLY,33,2,0,0.0
B3_ENTROPY_ONLY,36,2,0,-0.025000000000000022
B3_ENTROPY_ONLY,37,2,0,-0.015000000000000013
B3_ENTROPY_ONLY,38,2,0,0.08499999999999996
B3_ENTROPY_ONLY,40,2,0,-0.08499999999999996
B3_ENTROPY_ONLY,41,2,0,-0.05500000000000005
B3_ENTROPY_ONLY,42,2,0,-0.06500000000000006
B3_ENTROPY_ONLY,43,2,0,0.010000000000000009
B3_ENTROPY_ONLY,45,2,0,-0.09999999999999998
B3_ENTROPY_ONLY,47,2,0,-0.06999999999999995
B3_ENTROPY_ONLY,48,2,0,-0.039999999999999925
B3_ENTROPY_ONLY,50,2,0,0.020000000000000018
B3_ENTROPY_ONLY,8,2,0,0.004999999999999893
B3_ENTROPY_ONLY,10,2,1,0.0
B3_ENTROPY_ONLY,11,2,1,-0.04500000000000015
B3_ENTROPY_ONLY,12,2,1,0.0
B3_ENTROPY_ONLY,13,2,1,-0.10999999999999999
B3_ENTROPY_ONLY,15,2,1,-0.019999999999999907
B3_ENTROPY_ONLY,19,2,1,-0.010000000000000009
B3_ENTROPY_ONLY,2,2,1,-0.020000000000000018
B3_ENTROPY_ONLY,20,2,1,-0.0050000000000000044
B3_ENTROPY_ONLY,23,2,1,0.0
B3_ENTROPY_ONLY,24,2,1,-0.05999999999999994
B3_ENTROPY_ONLY,27,2,1,-0.09999999999999998
B3_ENTROPY_ONLY,3,2,1,-0.0050000000000001155
B3_ENTROPY_ONLY,31,2,1,-0.06000000000000005
B3_ENTROPY_ONLY,32,2,1,0.009999999999999898
B3_ENTROPY_ONLY,33,2,1,0.010000000000000009
B3_ENTROPY_ONLY,36,2,1,0.0050000000000000044
B3_ENTROPY_ONLY,37,2,1,-0.015000000000000013
B3_ENTROPY_ONLY,38,2,1,0.0
B3_ENTROPY_ONLY,40,2,1,0.0
B3_ENTROPY_ONLY,41,2,1,-0.05999999999999994
B3_ENTROPY_ONLY,42,2,1,-0.020000000000000018
B3_ENTROPY_ONLY,43,2,1,-0.05499999999999994
B3_ENTROPY_ONLY,45,2,1,-0.040000000000000036
B3_ENTROPY_ONLY,47,2,1,0.0
B3_ENTROPY_ONLY,48,2,1,0.0050000000000000044
B3_ENTROPY_ONLY,50,2,1,-0.010000000000000009
B3_ENTROPY_ONLY,8,2,1,-0.014999999999999902
B4_SOURCE_ONLY_LOGISTIC_ERROR,11,0,0,-0.04500000000000004
B4_SOURCE_ONLY_LOGISTIC_ERROR,12,0,0,-0.029999999999999916
B4_SOURCE_ONLY_LOGISTIC_ERROR,15,0,0,-0.039999999999999925
B4_SOURCE_ONLY_LOGISTIC_ERROR,16,0,0,-0.020000000000000018
B4_SOURCE_ONLY_LOGISTIC_ERROR,18,0,0,-0.004999999999999893
B4_SOURCE_ONLY_LOGISTIC_ERROR,20,0,0,-0.010000000000000009
B4_SOURCE_ONLY_LOGISTIC_ERROR,23,0,0,-0.03500000000000003
B4_SOURCE_ONLY_LOGISTIC_ERROR,24,0,0,-0.014999999999999902
B4_SOURCE_ONLY_LOGISTIC_ERROR,25,0,0,-0.11999999999999988
B4_SOURCE_ONLY_LOGISTIC_ERROR,26,0,0,0.03500000000000003
B4_SOURCE_ONLY_LOGISTIC_ERROR,27,0,0,-0.02499999999999991
B4_SOURCE_ONLY_LOGISTIC_ERROR,29,0,0,0.010000000000000009
B4_SOURCE_ONLY_LOGISTIC_ERROR,30,0,0,-0.014999999999999902
B4_SOURCE_ONLY_LOGISTIC_ERROR,31,0,0,-0.030000000000000027
B4_SOURCE_ONLY_LOGISTIC_ERROR,34,0,0,-0.025000000000000022
B4_SOURCE_ONLY_LOGISTIC_ERROR,37,0,0,-0.010000000000000009
B4_SOURCE_ONLY_LOGISTIC_ERROR,38,0,0,0.050000000000000044
B4_SOURCE_ONLY_LOGISTIC_ERROR,41,0,0,-0.025000000000000022
B4_SOURCE_ONLY_LOGISTIC_ERROR,42,0,0,-0.050000000000000044
B4_SOURCE_ONLY_LOGISTIC_ERROR,43,0,0,0.019999999999999907
B4_SOURCE_ONLY_LOGISTIC_ERROR,44,0,0,0.010000000000000009
B4_SOURCE_ONLY_LOGISTIC_ERROR,49,0,0,0.04499999999999993
B4_SOURCE_ONLY_LOGISTIC_ERROR,5,0,0,-0.025000000000000133
B4_SOURCE_ONLY_LOGISTIC_ERROR,51,0,0,-0.03500000000000003
B4_SOURCE_ONLY_LOGISTIC_ERROR,52,0,0,0.025000000000000133
B4_SOURCE_ONLY_LOGISTIC_ERROR,8,0,0,-0.0050000000000001155
B4_SOURCE_ONLY_LOGISTIC_ERROR,11,0,1,-0.029999999999999916
B4_SOURCE_ONLY_LOGISTIC_ERROR,12,0,1,0.030000000000000027
B4_SOURCE_ONLY_LOGISTIC_ERROR,15,0,1,-0.025000000000000022
B4_SOURCE_ONLY_LOGISTIC_ERROR,16,0,1,-0.0050000000000000044
B4_SOURCE_ONLY_LOGISTIC_ERROR,18,0,1,0.0
B4_SOURCE_ONLY_LOGISTIC_ERROR,20,0,1,-0.014999999999999902
B4_SOURCE_ONLY_LOGISTIC_ERROR,23,0,1,-0.040000000000000036
B4_SOURCE_ONLY_LOGISTIC_ERROR,24,0,1,-0.020000000000000018
B4_SOURCE_ONLY_LOGISTIC_ERROR,25,0,1,-0.01000000000000012
B4_SOURCE_ONLY_LOGISTIC_ERROR,26,0,1,-0.06000000000000005
B4_SOURCE_ONLY_LOGISTIC_ERROR,27,0,1,-0.015000000000000013
B4_SOURCE_ONLY_LOGISTIC_ERROR,29,0,1,-0.009999999999999898
B4_SOURCE_ONLY_LOGISTIC_ERROR,30,0,1,-0.020000000000000018
B4_SOURCE_ONLY_LOGISTIC_ERROR,31,0,1,-0.04500000000000004
B4_SOURCE_ONLY_LOGISTIC_ERROR,34,0,1,-0.025000000000000133
B4_SOURCE_ONLY_LOGISTIC_ERROR,37,0,1,0.0050000000000000044
B4_SOURCE_ONLY_LOGISTIC_ERROR,38,0,1,-0.04500000000000004
B4_SOURCE_ONLY_LOGISTIC_ERROR,41,0,1,-0.014999999999999902
B4_SOURCE_ONLY_LOGISTIC_ERROR,42,0,1,-0.019999999999999907
B4_SOURCE_ONLY_LOGISTIC_ERROR,43,0,1,0.010000000000000009
B4_SOURCE_ONLY_LOGISTIC_ERROR,44,0,1,-0.0050000000000001155
B4_SOURCE_ONLY_LOGISTIC_ERROR,49,0,1,-0.004999999999999893
B4_SOURCE_ONLY_LOGISTIC_ERROR,5,0,1,-0.020000000000000018
B4_SOURCE_ONLY_LOGISTIC_ERROR,51,0,1,0.010000000000000009
B4_SOURCE_ONLY_LOGISTIC_ERROR,52,0,1,0.015000000000000013
B4_SOURCE_ONLY_LOGISTIC_ERROR,8,0,1,0.020000000000000018
B4_SOURCE_ONLY_LOGISTIC_ERROR,12,1,0,-0.019999999999999907
B4_SOURCE_ONLY_LOGISTIC_ERROR,13,1,0,-0.050000000000000044
B4_SOURCE_ONLY_LOGISTIC_ERROR,15,1,0,-0.05999999999999994
B4_SOURCE_ONLY_LOGISTIC_ERROR,18,1,0,-0.020000000000000018
B4_SOURCE_ONLY_LOGISTIC_ERROR,2,1,0,-0.04500000000000004
B4_SOURCE_ONLY_LOGISTIC_ERROR,20,1,0,-0.06000000000000005
B4_SOURCE_ONLY_LOGISTIC_ERROR,23,1,0,-0.030000000000000027
B4_SOURCE_ONLY_LOGISTIC_ERROR,24,1,0,-0.014999999999999902
B4_SOURCE_ONLY_LOGISTIC_ERROR,26,1,0,0.02499999999999991
B4_SOURCE_ONLY_LOGISTIC_ERROR,27,1,0,-0.05999999999999994
B4_SOURCE_ONLY_LOGISTIC_ERROR,29,1,0,-0.020000000000000018
B4_SOURCE_ONLY_LOGISTIC_ERROR,30,1,0,-0.04499999999999993
B4_SOURCE_ONLY_LOGISTIC_ERROR,31,1,0,-0.1050000000000001
B4_SOURCE_ONLY_LOGISTIC_ERROR,32,1,0,-0.025000000000000022
B4_SOURCE_ONLY_LOGISTIC_ERROR,33,1,0,0.0
B4_SOURCE_ONLY_LOGISTIC_ERROR,34,1,0,-0.04500000000000004
B4_SOURCE_ONLY_LOGISTIC_ERROR,36,1,0,-0.009999999999999898
B4_SOURCE_ONLY_LOGISTIC_ERROR,37,1,0,-0.015000000000000013
B4_SOURCE_ONLY_LOGISTIC_ERROR,41,1,0,-0.06999999999999995
B4_SOURCE_ONLY_LOGISTIC_ERROR,44,1,0,-0.03499999999999992
B4_SOURCE_ONLY_LOGISTIC_ERROR,47,1,0,-0.010000000000000009
B4_SOURCE_ONLY_LOGISTIC_ERROR,49,1,0,-0.025000000000000022
B4_SOURCE_ONLY_LOGISTIC_ERROR,51,1,0,0.0
B4_SOURCE_ONLY_LOGISTIC_ERROR,52,1,0,-0.015000000000000013
B4_SOURCE_ONLY_LOGISTIC_ERROR,54,1,0,-0.03500000000000003
B4_SOURCE_ONLY_LOGISTIC_ERROR,8,1,0,-0.020000000000000018
B4_SOURCE_ONLY_LOGISTIC_ERROR,12,1,1,-0.06499999999999995
B4_SOURCE_ONLY_LOGISTIC_ERROR,13,1,1,-0.06500000000000006
B4_SOURCE_ONLY_LOGISTIC_ERROR,15,1,1,-0.09499999999999997
B4_SOURCE_ONLY_LOGISTIC_ERROR,18,1,1,0.015000000000000013
B4_SOURCE_ONLY_LOGISTIC_ERROR,2,1,1,-0.050000000000000044
B4_SOURCE_ONLY_LOGISTIC_ERROR,20,1,1,-0.04499999999999993
B4_SOURCE_ONLY_LOGISTIC_ERROR,23,1,1,-0.039999999999999925
B4_SOURCE_ONLY_LOGISTIC_ERROR,24,1,1,0.06499999999999995
B4_SOURCE_ONLY_LOGISTIC_ERROR,26,1,1,-0.030000000000000027
B4_SOURCE_ONLY_LOGISTIC_ERROR,27,1,1,-0.07499999999999996
B4_SOURCE_ONLY_LOGISTIC_ERROR,29,1,1,-0.03500000000000003
B4_SOURCE_ONLY_LOGISTIC_ERROR,30,1,1,-0.025000000000000022
B4_SOURCE_ONLY_LOGISTIC_ERROR,31,1,1,-0.03499999999999992
B4_SOURCE_ONLY_LOGISTIC_ERROR,32,1,1,0.0
B4_SOURCE_ONLY_LOGISTIC_ERROR,33,1,1,-0.0050000000000000044
B4_SOURCE_ONLY_LOGISTIC_ERROR,34,1,1,-0.014999999999999902
B4_SOURCE_ONLY_LOGISTIC_ERROR,36,1,1,-0.014999999999999902
B4_SOURCE_ONLY_LOGISTIC_ERROR,37,1,1,-0.025000000000000022
B4_SOURCE_ONLY_LOGISTIC_ERROR,41,1,1,-0.004999999999999893
B4_SOURCE_ONLY_LOGISTIC_ERROR,44,1,1,-0.015000000000000124
B4_SOURCE_ONLY_LOGISTIC_ERROR,47,1,1,-0.039999999999999925
B4_SOURCE_ONLY_LOGISTIC_ERROR,49,1,1,0.07499999999999996
B4_SOURCE_ONLY_LOGISTIC_ERROR,51,1,1,-0.040000000000000036
B4_SOURCE_ONLY_LOGISTIC_ERROR,52,1,1,-0.025000000000000022
B4_SOURCE_ONLY_LOGISTIC_ERROR,54,1,1,-0.07000000000000006
B4_SOURCE_ONLY_LOGISTIC_ERROR,8,1,1,-0.04499999999999993
B4_SOURCE_ONLY_LOGISTIC_ERROR,10,2,0,0.0050000000000000044
B4_SOURCE_ONLY_LOGISTIC_ERROR,11,2,0,0.004999999999999893
B4_SOURCE_ONLY_LOGISTIC_ERROR,12,2,0,-0.025000000000000022
B4_SOURCE_ONLY_LOGISTIC_ERROR,13,2,0,-0.1100000000000001
B4_SOURCE_ONLY_LOGISTIC_ERROR,15,2,0,-0.06499999999999995
B4_SOURCE_ONLY_LOGISTIC_ERROR,19,2,0,-0.010000000000000009
B4_SOURCE_ONLY_LOGISTIC_ERROR,2,2,0,-0.019999999999999907
B4_SOURCE_ONLY_LOGISTIC_ERROR,20,2,0,-0.07999999999999996
B4_SOURCE_ONLY_LOGISTIC_ERROR,23,2,0,-0.050000000000000044
B4_SOURCE_ONLY_LOGISTIC_ERROR,24,2,0,-0.06999999999999995
B4_SOURCE_ONLY_LOGISTIC_ERROR,27,2,0,-0.04500000000000015
B4_SOURCE_ONLY_LOGISTIC_ERROR,3,2,0,-0.040000000000000036
B4_SOURCE_ONLY_LOGISTIC_ERROR,31,2,0,-0.004999999999999893
B4_SOURCE_ONLY_LOGISTIC_ERROR,32,2,0,-0.04500000000000004
B4_SOURCE_ONLY_LOGISTIC_ERROR,33,2,0,0.0050000000000000044
B4_SOURCE_ONLY_LOGISTIC_ERROR,36,2,0,-0.019999999999999907
B4_SOURCE_ONLY_LOGISTIC_ERROR,37,2,0,-0.015000000000000013
B4_SOURCE_ONLY_LOGISTIC_ERROR,38,2,0,0.07499999999999996
B4_SOURCE_ONLY_LOGISTIC_ERROR,40,2,0,-0.11499999999999999
B4_SOURCE_ONLY_LOGISTIC_ERROR,41,2,0,-0.07000000000000006
B4_SOURCE_ONLY_LOGISTIC_ERROR,42,2,0,-0.039999999999999925
B4_SOURCE_ONLY_LOGISTIC_ERROR,43,2,0,0.010000000000000009
B4_SOURCE_ONLY_LOGISTIC_ERROR,45,2,0,-0.09499999999999997
B4_SOURCE_ONLY_LOGISTIC_ERROR,47,2,0,-0.07500000000000007
B4_SOURCE_ONLY_LOGISTIC_ERROR,48,2,0,-0.05500000000000005
B4_SOURCE_ONLY_LOGISTIC_ERROR,50,2,0,0.020000000000000018
B4_SOURCE_ONLY_LOGISTIC_ERROR,8,2,0,0.010000000000000009
B4_SOURCE_ONLY_LOGISTIC_ERROR,10,2,1,-0.015000000000000013
B4_SOURCE_ONLY_LOGISTIC_ERROR,11,2,1,-0.030000000000000027
B4_SOURCE_ONLY_LOGISTIC_ERROR,12,2,1,0.0050000000000000044
B4_SOURCE_ONLY_LOGISTIC_ERROR,13,2,1,-0.11499999999999999
B4_SOURCE_ONLY_LOGISTIC_ERROR,15,2,1,-0.029999999999999916
B4_SOURCE_ONLY_LOGISTIC_ERROR,19,2,1,-0.010000000000000009
B4_SOURCE_ONLY_LOGISTIC_ERROR,2,2,1,-0.05999999999999994
B4_SOURCE_ONLY_LOGISTIC_ERROR,20,2,1,-0.010000000000000009
B4_SOURCE_ONLY_LOGISTIC_ERROR,23,2,1,-0.010000000000000009
B4_SOURCE_ONLY_LOGISTIC_ERROR,24,2,1,-0.05499999999999994
B4_SOURCE_ONLY_LOGISTIC_ERROR,27,2,1,-0.09999999999999998
B4_SOURCE_ONLY_LOGISTIC_ERROR,3,2,1,-0.0050000000000001155
B4_SOURCE_ONLY_LOGISTIC_ERROR,31,2,1,-0.06000000000000005
B4_SOURCE_ONLY_LOGISTIC_ERROR,32,2,1,0.019999999999999907
B4_SOURCE_ONLY_LOGISTIC_ERROR,33,2,1,0.0050000000000000044
B4_SOURCE_ONLY_LOGISTIC_ERROR,36,2,1,0.0050000000000000044
B4_SOURCE_ONLY_LOGISTIC_ERROR,37,2,1,-0.019999999999999907
B4_SOURCE_ONLY_LOGISTIC_ERROR,38,2,1,0.010000000000000009
B4_SOURCE_ONLY_LOGISTIC_ERROR,40,2,1,-0.015000000000000013
B4_SOURCE_ONLY_LOGISTIC_ERROR,41,2,1,-0.039999999999999925
B4_SOURCE_ONLY_LOGISTIC_ERROR,42,2,1,-0.025000000000000022
B4_SOURCE_ONLY_LOGISTIC_ERROR,43,2,1,-0.08000000000000007
B4_SOURCE_ONLY_LOGISTIC_ERROR,45,2,1,-0.040000000000000036
B4_SOURCE_ONLY_LOGISTIC_ERROR,47,2,1,-0.029999999999999916
B4_SOURCE_ONLY_LOGISTIC_ERROR,48,2,1,-0.019999999999999907
B4_SOURCE_ONLY_LOGISTIC_ERROR,50,2,1,-0.015000000000000013
B4_SOURCE_ONLY_LOGISTIC_ERROR,8,2,1,-0.030000000000000027
B5_OLD_I003_CROSS_RUN,11,0,0,-0.010000000000000009
B5_OLD_I003_CROSS_RUN,12,0,0,0.0050000000000001155
B5_OLD_I003_CROSS_RUN,15,0,0,0.0
B5_OLD_I003_CROSS_RUN,16,0,0,-0.010000000000000009
B5_OLD_I003_CROSS_RUN,18,0,0,0.0
B5_OLD_I003_CROSS_RUN,20,0,0,0.030000000000000027
B5_OLD_I003_CROSS_RUN,23,0,0,-0.0050000000000000044
B5_OLD_I003_CROSS_RUN,24,0,0,0.0050000000000000044
B5_OLD_I003_CROSS_RUN,25,0,0,-0.029999999999999916
B5_OLD_I003_CROSS_RUN,26,0,0,0.030000000000000027
B5_OLD_I003_CROSS_RUN,27,0,0,0.010000000000000009
B5_OLD_I003_CROSS_RUN,29,0,0,0.020000000000000018
B5_OLD_I003_CROSS_RUN,30,0,0,0.0
B5_OLD_I003_CROSS_RUN,31,0,0,0.010000000000000009
B5_OLD_I003_CROSS_RUN,34,0,0,-0.010000000000000009
B5_OLD_I003_CROSS_RUN,37,0,0,0.015000000000000013
B5_OLD_I003_CROSS_RUN,38,0,0,0.030000000000000027
B5_OLD_I003_CROSS_RUN,41,0,0,0.015000000000000013
B5_OLD_I003_CROSS_RUN,42,0,0,-0.010000000000000009
B5_OLD_I003_CROSS_RUN,43,0,0,0.02499999999999991
B5_OLD_I003_CROSS_RUN,44,0,0,0.0
B5_OLD_I003_CROSS_RUN,49,0,0,0.039999999999999925
B5_OLD_I003_CROSS_RUN,5,0,0,0.010000000000000009
B5_OLD_I003_CROSS_RUN,51,0,0,0.0
B5_OLD_I003_CROSS_RUN,52,0,0,0.015000000000000124
B5_OLD_I003_CROSS_RUN,8,0,0,-0.0050000000000001155
B5_OLD_I003_CROSS_RUN,11,0,1,0.0
B5_OLD_I003_CROSS_RUN,12,0,1,0.04499999999999993
B5_OLD_I003_CROSS_RUN,15,0,1,-0.0050000000000000044
B5_OLD_I003_CROSS_RUN,16,0,1,0.010000000000000009
B5_OLD_I003_CROSS_RUN,18,0,1,0.009999999999999898
B5_OLD_I003_CROSS_RUN,20,0,1,-0.0050000000000000044
B5_OLD_I003_CROSS_RUN,23,0,1,0.0
B5_OLD_I003_CROSS_RUN,24,0,1,0.0
B5_OLD_I003_CROSS_RUN,25,0,1,0.019999999999999796
B5_OLD_I003_CROSS_RUN,26,0,1,-0.004999999999999893
B5_OLD_I003_CROSS_RUN,27,0,1,0.010000000000000009
B5_OLD_I003_CROSS_RUN,29,0,1,0.0
