task,fold,seed,random_id,rank,coordinate_ids,overlap_with_P,target_hash,used_primary_control,pool_file
OpenBMI_MI,4,2,99,8,"[5, 11, 0, 9, 4, 3, 16, 18]",4,13dc382902f7aff7a0feab08d0993e4258d2655734d63f30e55e25d2e693b85c,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/OpenBMI_MI/random_pool_fold4_seed2.json
WBCIC_MI,0,0,0,3,"[4, 15, 8]",1,122ba93cf067d6b74ea9a6d00061d7e2916ca0c903ecb917ce6ecb77a1791feb,True,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold0_seed0.json
WBCIC_MI,0,0,1,3,"[6, 8, 7]",0,2b1da66676ac587db19eac261a183a34399f204cf723373e9703278695ee222f,True,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold0_seed0.json
WBCIC_MI,0,0,2,3,"[19, 14, 0]",0,00d1aae03ce690df54d7192392c1475543fbbcf722544184579b6327978a1ea6,True,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold0_seed0.json
WBCIC_MI,0,0,3,3,"[2, 9, 5]",1,881c4651cf67ea00fc212c9209c3a7e059f23e5f1c9b7d5ed21b1aafc72a4c0f,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold0_seed0.json
WBCIC_MI,0,0,4,3,"[17, 12, 10]",0,fc1462dd217b42a267227f7eab1c24489d47ad2166e94900b4b8508bb71fc37c,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold0_seed0.json
WBCIC_MI,0,0,5,3,"[15, 1, 4]",1,c401f2b4cee229da81f83021554022bdcfbf4dfa56cc3ee5f8e864bb5beb1436,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold0_seed0.json
WBCIC_MI,0,0,6,3,"[9, 12, 11]",0,830c6cdf172b9e461b08976f9e471cd1acd4e2e02fcf34a458cff58c95bdeee3,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold0_seed0.json
WBCIC_MI,0,0,7,3,"[1, 8, 9]",0,cd94510b6e986d7e8b569339468a417bf1cde7251c78ac50c2c9881412b61efc,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold0_seed0.json
WBCIC_MI,0,0,8,3,"[16, 14, 1]",0,f71fa23694ba8e0203b0a4f81697ed17df844f43f1ef0c4ced89b2902ad0b1a2,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold0_seed0.json
WBCIC_MI,0,0,9,3,"[18, 5, 2]",1,4bb80bfea1d007356793720cbc14393e37d44d53b9883205f5dc9b540a4d1cda,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold0_seed0.json
WBCIC_MI,0,0,10,3,"[9, 16, 3]",1,56a885df989b273133e030c97c522be16d47e2c1c6a10fcc4b11be4793c129dd,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold0_seed0.json
WBCIC_MI,0,0,11,3,"[19, 18, 17]",0,5758cbcf1ac5e4c89690a3e2bd67079e3e91511da3abc6cc0981b5c416ca904a,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold0_seed0.json
WBCIC_MI,0,0,12,3,"[2, 10, 17]",1,9de01b18f3acbe48b83957a041a4d6eb376460b4ebc3dbd3bd70fb33fd1ed12b,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold0_seed0.json
WBCIC_MI,0,0,13,3,"[2, 15, 12]",1,e5fd291e1b4194a7ce90727dd0e8b6cf51004d2842ee4f52cb00e65231066770,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold0_seed0.json
WBCIC_MI,0,0,14,3,"[12, 10, 14]",0,b2ddbfe65ea0894d7ea987d96d4a3f99f2e8f39db550e728b49d74b44205e050,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold0_seed0.json
WBCIC_MI,0,0,15,3,"[18, 10, 15]",0,c8637037eb1864dcc9a4739fa734604812187cc7ac7be8ad5865310937f573a1,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold0_seed0.json
WBCIC_MI,0,0,16,3,"[14, 17, 16]",0,9493f5e122d08923555386a9c1ff0ffc0fedf196787f322f47f8360070bfd49d,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold0_seed0.json
WBCIC_MI,0,0,17,3,"[7, 0, 6]",0,6da378e8d44fa370b2d6818c2276d132201ac1121e07d5eada2555b8bba312b7,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold0_seed0.json
WBCIC_MI,0,0,18,3,"[18, 9, 3]",1,81bfdc0d3115d6ba2c2f57d15efb4f00e86008771784c9b272a4cf95749b1f98,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold0_seed0.json
WBCIC_MI,0,0,19,3,"[19, 2, 4]",2,98bcec1aa0a6b7e168e70d0bd83c6e744e215601bb92a4ce8dbcab08ea27ec7d,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold0_seed0.json
WBCIC_MI,0,0,20,3,"[6, 3, 12]",1,4b03e47d5945688fd4364c19149507e099fd38d3f33135d86815f2af952583a0,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold0_seed0.json
WBCIC_MI,0,0,21,3,"[13, 3, 15]",1,1137a3c9bb42d7e6b409353d6ff72717c1f2d0fc15bccb8f82c9f4c1fdf10818,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold0_seed0.json
WBCIC_MI,0,0,22,3,"[9, 8, 7]",0,d9233dd9748240534c7a214b85c940d09ad1942bd016c3f51cd0d155a15e5217,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold0_seed0.json
WBCIC_MI,0,0,23,3,"[6, 2, 17]",1,238af77339916df7eb367f4ae96ce1e096f37a023570d1c4ad9e184699ffb3ce,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold0_seed0.json
WBCIC_MI,0,0,24,3,"[3, 6, 18]",1,277286511775f629af3835817fe8a5eaeebe5408e62825218eddcfbd074f7fe3,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold0_seed0.json
WBCIC_MI,0,0,25,3,"[6, 5, 18]",0,022b68ae598b1565cecac9024927bdf89bdd9ba2c4057735734b9e8b145ab41f,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold0_seed0.json
WBCIC_MI,0,0,26,3,"[10, 0, 14]",0,6f6d3b763bec0f51eff6687708b1de88b8da9ea739f70e60740791e64437c245,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold0_seed0.json
WBCIC_MI,0,0,27,3,"[8, 12, 5]",0,b266491a391238a46fe38c884cb5a0e68308cd45660d7dc4ad04903b70bd7088,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold0_seed0.json
WBCIC_MI,0,0,28,3,"[7, 3, 2]",2,928edfb5514fa73eb10a5152f90d339623cb581e46195b55659715dfb9602a09,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold0_seed0.json
WBCIC_MI,0,0,29,3,"[18, 10, 0]",0,50944309143b20d9ede0a5e89fe8a9aff611ffee064db5b8c03a3a681656567f,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold0_seed0.json
WBCIC_MI,0,0,30,3,"[19, 17, 4]",1,e719a63f435677de06f2f89d245ae89b331b75f376abea15341e335b4a7f616f,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold0_seed0.json
WBCIC_MI,0,0,31,3,"[1, 17, 2]",1,36ed993646ed488977162c040bbc7071db65a220e4dba71179ef3e8f8454a320,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold0_seed0.json
WBCIC_MI,0,0,32,3,"[17, 9, 15]",0,2e82833ec2c589ab2b0e9330fcaa2292a7fcfd59d2f09198329e0a9895e593a5,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold0_seed0.json
WBCIC_MI,0,0,33,3,"[6, 0, 5]",0,bbf17cf371218bc3f33a3cccd4efda8fcc8bb626f553f45b0ee136618fa7119b,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold0_seed0.json
WBCIC_MI,0,0,34,3,"[4, 16, 6]",1,5d79e6bd520976cdc8d4007d3f003162d59252471b597b0065f22eea1ce98689,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold0_seed0.json
WBCIC_MI,0,0,35,3,"[5, 0, 7]",0,d46889e43dc15b180227a1f4e3b215f5ec3beb67f69e07863aa32d132c2f0d1c,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold0_seed0.json
WBCIC_MI,0,0,36,3,"[2, 5, 18]",1,06edac8d468bc6a255430b0000f163112bc62394395fba43b67afb69032c827b,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold0_seed0.json
WBCIC_MI,0,0,37,3,"[15, 11, 5]",0,4539488cb0aa86cc99b91360107e8ce0fda89165da793906ef4b0e639fe2e050,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold0_seed0.json
WBCIC_MI,0,0,38,3,"[6, 9, 19]",0,ec36af241052ed9140f62bd3aeac7dc5b890385ee0f4008a1af42445dc62cc9f,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold0_seed0.json
WBCIC_MI,0,0,39,3,"[5, 11, 13]",0,768e5273b51f0aa5dbe99c11963da8aca6a969b2cf09a6e3ce6c910d2b4b56b2,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold0_seed0.json
WBCIC_MI,0,0,40,3,"[1, 8, 0]",0,dde7f0bf411dca6390fce179d98e051b475ce865ce4819d72599cccdbe45670b,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold0_seed0.json
WBCIC_MI,0,0,41,3,"[4, 18, 19]",1,5529296d42160f5356f989756cd3d080bc50e88534eb85df09cce0d0baac9045,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold0_seed0.json
WBCIC_MI,0,0,42,3,"[7, 9, 2]",1,7f5253f24b6f4b623ac340b4684851e82dae97a9f9a31c65b46627b8dd0583b3,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold0_seed0.json
WBCIC_MI,0,0,43,3,"[2, 3, 6]",2,bc50fc0d62e795473f4bbe9a00825d0042d692f456a8d1931af87db9a182017a,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold0_seed0.json
WBCIC_MI,0,0,44,3,"[6, 15, 17]",0,d9c5579b93b8869fb223adcdc4f4a70cd7840f64a31a3ffe2777f21d4bb59487,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold0_seed0.json
WBCIC_MI,0,0,45,3,"[0, 14, 16]",0,bd3e936a0875714e42f666c6bedcc1adccb41f1b2c835d3e487f5e504b3e29ea,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold0_seed0.json
WBCIC_MI,0,0,46,3,"[5, 13, 11]",0,6fffe8d699af76759195981b657991ce05a97eb4eef90dab361d5e4d5b9b8a4d,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold0_seed0.json
WBCIC_MI,0,0,47,3,"[10, 0, 5]",0,008e00e584ed943b11f001aaa57e94a95e35c0c4e13c5a30c460c0f100b512f0,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold0_seed0.json
WBCIC_MI,0,0,48,3,"[15, 19, 18]",0,587004e2cda3b36a0d9796981ad47f19a60e3f28adfeec485262fc300f0452c5,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold0_seed0.json
WBCIC_MI,0,0,49,3,"[17, 19, 5]",0,b0bbf17ab615ae82957cf8cbc60eb1d56ec41fee754ed7ca7e29ee533ecbbbcd,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold0_seed0.json
WBCIC_MI,0,0,50,3,"[10, 14, 9]",0,d264f931dc90f2c1f51b9fd59bf417b247d06d16e0f177ccaf2e803009b48ca2,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold0_seed0.json
WBCIC_MI,0,0,51,3,"[8, 10, 4]",1,f7868fde5808d218a99937d234c91e4fb0bda938298a86284b0ef17b1dfbca45,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold0_seed0.json
WBCIC_MI,0,0,52,3,"[8, 11, 18]",0,d619fb78740d957602531d637f473b3af0ef8071489cd234515596220fd2cc68,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold0_seed0.json
WBCIC_MI,0,0,53,3,"[11, 8, 2]",1,24de8af1642f8b76299199cbfc937f05a4878069aa68980f8459f1ad7fccdf53,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold0_seed0.json
WBCIC_MI,0,0,54,3,"[10, 3, 1]",1,32039c30d9418e0360db74fa67d44c71748b771c7b6a09938c63479f286b0c5f,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold0_seed0.json
WBCIC_MI,0,0,55,3,"[8, 18, 1]",0,1220540f695d0f8696202e8187bc2b112ed82ff36c171c3e835f11e56336f825,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold0_seed0.json
WBCIC_MI,0,0,56,3,"[5, 14, 15]",0,8e017cb9e3b9896698d2d315a8e0343d2ee9f8a90dd75dfbcca98437dea8daaa,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold0_seed0.json
WBCIC_MI,0,0,57,3,"[17, 19, 14]",0,28135cdd60622f46747ffd2113a04c4936b0fd0ab677bae63ca0426a1aa4fd65,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold0_seed0.json
WBCIC_MI,0,0,58,3,"[16, 11, 10]",0,b7c03541c5c4e5e74acb109e60992bd0e908aa53d6af18675e9aa038f91bc85f,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold0_seed0.json
WBCIC_MI,0,0,59,3,"[9, 12, 6]",0,4e8ef6b549016a3d02f8d4ea3d7120b9df3d7a970d5bb3a016a503ed971a59b5,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold0_seed0.json
WBCIC_MI,0,0,60,3,"[11, 4, 13]",1,b2397175f993ec8fedb9e5726e2a2fe2a92ab07a5e8b79f93883e915c6f5ef66,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold0_seed0.json
WBCIC_MI,0,0,61,3,"[2, 16, 11]",1,74fab2a8ff23fcaa68b562a1f44139abea78e4125325c4b9fd2b84ce52922b46,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold0_seed0.json
WBCIC_MI,0,0,62,3,"[7, 15, 18]",0,be2544594953ae577a4a828a8c86565427765113e711b0e8d53ae1661e1292a7,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold0_seed0.json
WBCIC_MI,0,0,63,3,"[19, 10, 5]",0,c3459ad6e5faa927dd11c6fd7bb743b19c661b0854031d2308167bab32b03811,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold0_seed0.json
WBCIC_MI,0,0,64,3,"[8, 4, 11]",1,f8dd0c868c2d44db4d480f33c955d595b2fe5d27932290941e8575985e84fc09,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold0_seed0.json
WBCIC_MI,0,0,65,3,"[9, 16, 2]",1,c12cce0d4bc6d89db37720bb16879d7a441624ff0708275ac63616ce1055e3d7,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold0_seed0.json
WBCIC_MI,0,0,66,3,"[13, 18, 14]",0,7012840dacbcd888dc5c87555038109857ad4270262684048d669169046513af,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold0_seed0.json
WBCIC_MI,0,0,67,3,"[4, 13, 15]",1,93160283bb5be5310041606415a321b4994252be0e16d4584f8419cf133d27d6,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold0_seed0.json
WBCIC_MI,0,0,68,3,"[10, 16, 7]",0,2dba39c6231b0593fe593abaf4290ac8115191d50c542083d4b16f5087607db0,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold0_seed0.json
WBCIC_MI,0,0,69,3,"[9, 17, 14]",0,30018ee097ee45bb9077cd2862f8a2f1135d0ce3d8ddb34bae38dbdc7731fa60,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold0_seed0.json
WBCIC_MI,0,0,70,3,"[14, 7, 15]",0,d3eac9d8915ea9a7e6d1b5789d138bf5b7282dc36e0521df24c5ae0017826591,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold0_seed0.json
WBCIC_MI,0,0,71,3,"[1, 15, 6]",0,63cc9bf2370ae0b2e0c75da163ed61455dd25863ad48c58ca6cc53fe29cb0ebd,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold0_seed0.json
WBCIC_MI,0,0,72,3,"[6, 17, 3]",1,408d105bc132e4fc3879e84e0970729d7f294cd42b0bb3f91792e1404f4486d6,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold0_seed0.json
WBCIC_MI,0,0,73,3,"[14, 0, 11]",0,0605e36f3e4ea5af65e8786c9d86f5ae95f4132b772dea6e0a7d074d752c20fd,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold0_seed0.json
WBCIC_MI,0,0,74,3,"[5, 19, 7]",0,3c0cb57dfdb0c9225f881a2d905a3d105ced2157b71fc64c86a694add9e912d2,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold0_seed0.json
WBCIC_MI,0,0,75,3,"[1, 3, 15]",1,d0152c158a1973c5efdca96d5c3701518a5b83302a62bc11a7fe968878e01b67,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold0_seed0.json
WBCIC_MI,0,0,76,3,"[3, 5, 15]",1,0f9975d393e6a37a42b7c5a678e62a954e6a91493faf08481bb336d50d4d8ac5,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold0_seed0.json
WBCIC_MI,0,0,77,3,"[4, 0, 6]",1,d80201486e682247591d52491143790ba1943b591d826acdca872f0d807d3163,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold0_seed0.json
WBCIC_MI,0,0,78,3,"[5, 9, 11]",0,0ca36d52bd72e9f1898f81b73504d7559ea262305f31f2a6d66f158625172516,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold0_seed0.json
WBCIC_MI,0,0,79,3,"[1, 10, 0]",0,a662b5a719f92d5b5bb1ddc41f56982ba2af2c931b290b8d6a9eed8ec6b27f28,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold0_seed0.json
WBCIC_MI,0,0,80,3,"[11, 13, 3]",1,e2c5b7d874bffc429c3a24399a30a9d56aa171854c436a1508b80442ec6439fd,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold0_seed0.json
WBCIC_MI,0,0,81,3,"[4, 10, 9]",1,b3110810aafbe41b1b4e4514a158eb385fd70345e3fd074d0d6f94896b54b33c,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold0_seed0.json
WBCIC_MI,0,0,82,3,"[9, 16, 3]",1,56a885df989b273133e030c97c522be16d47e2c1c6a10fcc4b11be4793c129dd,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold0_seed0.json
