comparison,task,target,feature_family,heldout_fold,training_scope,feature,standardized_coefficient,mean_coefficient,mean_absolute_coefficient,sign_consistency
X,WBCIC_MI,SAFE_SWITCH,F2,4,seed0,candidate_embedding_121,0.39033375816233423,0.3506029904427806,0.35060299044278065,1.0
X,WBCIC_MI,SAFE_SWITCH,F2,4,seed0,candidate_embedding_122,0.5002802777758529,0.354696218043652,0.354696218043652,1.0
X,WBCIC_MI,SAFE_SWITCH,F2,4,seed0,candidate_embedding_123,-0.6762791513588723,-0.5913554003401588,0.5913554003401588,1.0
X,WBCIC_MI,SAFE_SWITCH,F2,4,seed0,candidate_embedding_124,0.055180650291033966,0.10583029056763953,0.15028006387013845,0.6
X,WBCIC_MI,SAFE_SWITCH,F2,4,seed0,candidate_embedding_125,0.08388070100232616,0.010240960492600011,0.13757666255430323,0.6
X,WBCIC_MI,SAFE_SWITCH,F2,4,seed0,candidate_embedding_126,-0.11524347722353405,-0.3527649399243416,0.3527649399243416,1.0
X,WBCIC_MI,SAFE_SWITCH,F2,4,seed0,candidate_embedding_127,0.09447307133525602,-0.10790855113169977,0.14569777966580216,0.8
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F0,0,pooled_seeds,b0_top1_probability,-0.05128491858565942,-0.030614358223273585,0.030614358223273585,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F0,0,pooled_seeds,b0_margin,-0.05128451526350684,-0.03061397031839726,0.030613970318397264,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F0,0,pooled_seeds,b0_entropy,0.1218842312494347,0.2207659513165255,0.2207659513165255,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F0,0,pooled_seeds,b0_logit_l2_norm,0.014227205661241162,0.09598309177135421,0.09598309177135421,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F0,0,pooled_seeds,candidate_top1_probability,-0.008871947879594309,-0.0038448738877012835,0.005815097602683446,0.6
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F0,0,pooled_seeds,candidate_margin,-0.008871766704303485,-0.0038446284903025283,0.005815233697832755,0.6
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F0,0,pooled_seeds,candidate_entropy,-0.09856339486004495,-0.08103956688995105,0.08491483652845899,0.8
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F0,0,pooled_seeds,candidate_logit_l2_norm,0.4800836001123126,0.4498699017056526,0.4498699017056527,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F0,0,pooled_seeds,top1_probability_difference,0.026176956077110652,0.016643168269089736,0.01664316826908974,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F0,0,pooled_seeds,margin_difference,0.026176825943036747,0.016643092473621238,0.016643092473621238,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F0,0,pooled_seeds,entropy_difference,-0.1409469496436693,-0.18279534015577698,0.18279534015577698,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F0,0,pooled_seeds,probability_L1_distance,-0.04525260328095663,-0.025660486252681202,0.025660486252681202,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F0,0,pooled_seeds,JS_divergence,-0.08660994944583145,-0.10264405038908653,0.10264405038908653,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F0,1,pooled_seeds,b0_top1_probability,-0.018966159147014553,-0.030614358223273585,0.030614358223273585,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F0,1,pooled_seeds,b0_margin,-0.01896599737462585,-0.03061397031839726,0.030613970318397264,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F0,1,pooled_seeds,b0_entropy,0.1336355744974705,0.2207659513165255,0.2207659513165255,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F0,1,pooled_seeds,b0_logit_l2_norm,0.022745651190648378,0.09598309177135421,0.09598309177135421,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F0,1,pooled_seeds,candidate_top1_probability,0.002879269381665918,-0.0038448738877012835,0.005815097602683446,0.6
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F0,1,pooled_seeds,candidate_margin,0.0028794888704292607,-0.0038446284903025283,0.005815233697832755,0.6
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F0,1,pooled_seeds,candidate_entropy,-0.19209583808634956,-0.08103956688995105,0.08491483652845899,0.8
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F0,1,pooled_seeds,candidate_logit_l2_norm,0.30255972009837256,0.4498699017056526,0.4498699017056527,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F0,1,pooled_seeds,top1_probability_difference,0.01395173055736849,0.016643168269089736,0.01664316826908974,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F0,1,pooled_seeds,margin_difference,0.013951778540577057,0.016643092473621238,0.016643092473621238,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F0,1,pooled_seeds,entropy_difference,-0.2165933511623221,-0.18279534015577698,0.18279534015577698,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F0,1,pooled_seeds,probability_L1_distance,-0.011680580045770193,-0.025660486252681202,0.025660486252681202,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F0,1,pooled_seeds,JS_divergence,-0.11693739032331651,-0.10264405038908653,0.10264405038908653,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F0,2,pooled_seeds,b0_top1_probability,-0.023163363098612555,-0.030614358223273585,0.030614358223273585,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F0,2,pooled_seeds,b0_margin,-0.023163036218764508,-0.03061397031839726,0.030613970318397264,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F0,2,pooled_seeds,b0_entropy,0.37996192072991153,0.2207659513165255,0.2207659513165255,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F0,2,pooled_seeds,b0_logit_l2_norm,0.1777125846036754,0.09598309177135421,0.09598309177135421,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F0,2,pooled_seeds,candidate_top1_probability,0.0017447776017364973,-0.0038448738877012835,0.005815097602683446,0.6
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F0,2,pooled_seeds,candidate_margin,0.0017449832568834545,-0.0038446284903025283,0.005815233697832755,0.6
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F0,2,pooled_seeds,candidate_entropy,0.009688174096269842,-0.08103956688995105,0.08491483652845899,0.8
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F0,2,pooled_seeds,candidate_logit_l2_norm,0.4593019205308056,0.4498699017056526,0.4498699017056527,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F0,2,pooled_seeds,top1_probability_difference,0.015666684041026762,0.016643168269089736,0.01664316826908974,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F0,2,pooled_seeds,margin_difference,0.015666623922928773,0.016643092473621238,0.016643092473621238,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F0,2,pooled_seeds,entropy_difference,-0.19840981670035102,-0.18279534015577698,0.18279534015577698,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F0,2,pooled_seeds,probability_L1_distance,-0.015216864357538976,-0.025660486252681202,0.025660486252681202,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F0,2,pooled_seeds,JS_divergence,-0.04292085997828888,-0.10264405038908653,0.10264405038908653,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F0,3,pooled_seeds,b0_top1_probability,-0.03621171836611152,-0.030614358223273585,0.030614358223273585,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F0,3,pooled_seeds,b0_margin,-0.036211236526240004,-0.03061397031839726,0.030613970318397264,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F0,3,pooled_seeds,b0_entropy,0.1609200465439851,0.2207659513165255,0.2207659513165255,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F0,3,pooled_seeds,b0_logit_l2_norm,0.03972993682330245,0.09598309177135421,0.09598309177135421,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F0,3,pooled_seeds,candidate_top1_probability,-0.015277980846367514,-0.0038448738877012835,0.005815097602683446,0.6
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F0,3,pooled_seeds,candidate_margin,-0.015277888766034723,-0.0038446284903025283,0.005815233697832755,0.6
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F0,3,pooled_seeds,candidate_entropy,-0.11452050233185576,-0.08103956688995105,0.08491483652845899,0.8
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F0,3,pooled_seeds,candidate_logit_l2_norm,0.39047542300987054,0.4498699017056526,0.4498699017056527,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F0,3,pooled_seeds,top1_probability_difference,0.012499847028357462,0.016643168269089736,0.01664316826908974,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F0,3,pooled_seeds,margin_difference,0.012499604925648871,0.016643092473621238,0.016643092473621238,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F0,3,pooled_seeds,entropy_difference,-0.17587135911615265,-0.18279534015577698,0.18279534015577698,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F0,3,pooled_seeds,probability_L1_distance,-0.03902759275766696,-0.025660486252681202,0.025660486252681202,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F0,3,pooled_seeds,JS_divergence,-0.0677628726515197,-0.10264405038908653,0.10264405038908653,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F0,4,pooled_seeds,b0_top1_probability,-0.02344563191896987,-0.030614358223273585,0.030614358223273585,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F0,4,pooled_seeds,b0_margin,-0.023445066208849105,-0.03061397031839726,0.030613970318397264,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F0,4,pooled_seeds,b0_entropy,0.30742798356182555,0.2207659513165255,0.2207659513165255,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F0,4,pooled_seeds,b0_logit_l2_norm,0.22550008057790366,0.09598309177135421,0.09598309177135421,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F0,4,pooled_seeds,candidate_top1_probability,0.0003015123040529901,-0.0038448738877012835,0.005815097602683446,0.6
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F0,4,pooled_seeds,candidate_margin,0.0003020408915128501,-0.0038446284903025283,0.005815233697832755,0.6
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F0,4,pooled_seeds,candidate_entropy,-0.009706273267774854,-0.08103956688995105,0.08491483652845899,0.8
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F0,4,pooled_seeds,candidate_logit_l2_norm,0.6169288447769019,0.4498699017056526,0.4498699017056527,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F0,4,pooled_seeds,top1_probability_difference,0.014920623641585317,0.016643168269089736,0.01664316826908974,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F0,4,pooled_seeds,margin_difference,0.014920629035914745,0.016643092473621238,0.016643092473621238,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F0,4,pooled_seeds,entropy_difference,-0.18215522415638988,-0.18279534015577698,0.18279534015577698,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F0,4,pooled_seeds,probability_L1_distance,-0.017124790821473244,-0.025660486252681202,0.025660486252681202,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F0,4,pooled_seeds,JS_divergence,-0.19898917954647607,-0.10264405038908653,0.10264405038908653,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F1,0,pooled_seeds,b0_top1_probability,-0.05536438499739644,-0.04872183701957863,0.04872183701957863,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F1,0,pooled_seeds,b0_margin,-0.0553643534626833,-0.04872177583582155,0.04872177583582155,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F1,0,pooled_seeds,b0_entropy,-0.0021221846107425625,0.08506249769595378,0.09316376163227891,0.6
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F1,0,pooled_seeds,b0_logit_l2_norm,-0.05453503559040979,0.05927330052978678,0.0810873147659507,0.8
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F1,0,pooled_seeds,candidate_top1_probability,0.015932439719853933,0.013663037873387171,0.013663037873387171,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F1,0,pooled_seeds,candidate_margin,0.015932624546670184,0.01366321115438802,0.01366321115438802,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F1,0,pooled_seeds,candidate_entropy,0.05985683788227519,0.08371853360581077,0.08371853360581076,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F1,0,pooled_seeds,candidate_logit_l2_norm,0.671073440988889,0.7098198262221301,0.70981982622213,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F1,0,pooled_seeds,top1_probability_difference,0.04561079825844732,0.04000850534419469,0.04000850534419469,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F1,0,pooled_seeds,margin_difference,0.04561090411194081,0.04000858473855179,0.04000858473855179,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F1,0,pooled_seeds,entropy_difference,0.0446194404204979,0.014892353261073613,0.019163388424590276,0.8
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F1,0,pooled_seeds,probability_L1_distance,-0.028322006826403665,-0.02490127179902036,0.02490127179902036,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F1,0,pooled_seeds,JS_divergence,-0.2250974745916613,-0.2877829807546291,0.2877829807546291,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F1,0,pooled_seeds,b0_centered_logit_0,0.24505773784055923,0.23193045024270537,0.23193045024270537,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F1,0,pooled_seeds,b0_centered_logit_1,-0.24505773784055923,-0.23193045024270537,0.23193045024270537,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F1,0,pooled_seeds,candidate_centered_logit_0,-0.20279864502512202,-0.216911253964027,0.216911253964027,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F1,0,pooled_seeds,candidate_centered_logit_1,0.20279864502512202,0.216911253964027,0.216911253964027,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F1,0,pooled_seeds,delta_centered_logit_0,-0.2510518202465031,-0.2545435953860342,0.2545435953860342,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F1,0,pooled_seeds,delta_centered_logit_1,0.2510518202465031,0.2545435953860342,0.2545435953860342,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F1,0,pooled_seeds,b0_probability_0,-0.5247184198178646,-0.5034461994978866,0.5034461994978866,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F1,0,pooled_seeds,b0_probability_1,0.5247183871215264,0.5034461357631292,0.5034461357631292,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F1,0,pooled_seeds,candidate_probability_0,0.5366461500763291,0.5571895011678505,0.5571895011678505,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F1,0,pooled_seeds,candidate_probability_1,-0.5366463321128521,-0.5571896747268967,0.5571896747268967,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F1,0,pooled_seeds,delta_probability_0,0.5738075331378997,0.5765038376151208,0.5765038376151208,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F1,0,pooled_seeds,delta_probability_1,-0.5738076242655283,-0.5765039076696612,0.5765039076696612,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F1,0,pooled_seeds,b0_signed_logit_margin,-0.2450577378405595,-0.23193045024270437,0.23193045024270437,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F1,0,pooled_seeds,candidate_signed_logit_margin,0.20279864502512232,0.21691125396402672,0.21691125396402677,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F1,0,pooled_seeds,signed_margin_delta,0.25105182024650335,0.2545435953860333,0.2545435953860333,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F1,1,pooled_seeds,b0_top1_probability,-0.06288525644237963,-0.04872183701957863,0.04872183701957863,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F1,1,pooled_seeds,b0_margin,-0.06288529012597166,-0.04872177583582155,0.04872177583582155,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F1,1,pooled_seeds,b0_entropy,-0.018130975230070265,0.08506249769595378,0.09316376163227891,0.6
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F1,1,pooled_seeds,b0_logit_l2_norm,0.04256447265052527,0.05927330052978678,0.0810873147659507,0.8
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F1,1,pooled_seeds,candidate_top1_probability,0.017368693963634614,0.013663037873387171,0.013663037873387171,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F1,1,pooled_seeds,candidate_margin,0.017368822080683,0.01366321115438802,0.01366321115438802,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F1,1,pooled_seeds,candidate_entropy,0.005251655942860626,0.08371853360581077,0.08371853360581076,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F1,1,pooled_seeds,candidate_logit_l2_norm,0.6208256708583699,0.7098198262221301,0.70981982622213,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F1,1,pooled_seeds,top1_probability_difference,0.05161138922174799,0.04000850534419469,0.04000850534419469,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F1,1,pooled_seeds,margin_difference,0.05161149814723485,0.04000858473855179,0.04000858473855179,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F1,1,pooled_seeds,entropy_difference,0.014127653022026749,0.014892353261073613,0.019163388424590276,0.8
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F1,1,pooled_seeds,probability_L1_distance,-0.03248492050491404,-0.02490127179902036,0.02490127179902036,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F1,1,pooled_seeds,JS_divergence,-0.3268241551967889,-0.2877829807546291,0.2877829807546291,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F1,1,pooled_seeds,b0_centered_logit_0,0.2171155700967526,0.23193045024270537,0.23193045024270537,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F1,1,pooled_seeds,b0_centered_logit_1,-0.2171155700967526,-0.23193045024270537,0.23193045024270537,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F1,1,pooled_seeds,candidate_centered_logit_0,-0.18516007522426828,-0.216911253964027,0.216911253964027,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F1,1,pooled_seeds,candidate_centered_logit_1,0.18516007522426828,0.216911253964027,0.216911253964027,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F1,1,pooled_seeds,delta_centered_logit_0,-0.22682022749970224,-0.2545435953860342,0.2545435953860342,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F1,1,pooled_seeds,delta_centered_logit_1,0.22682022749970224,0.2545435953860342,0.2545435953860342,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F1,1,pooled_seeds,b0_probability_0,-0.4779224123586436,-0.5034461994978866,0.5034461994978866,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F1,1,pooled_seeds,b0_probability_1,0.4779224504202824,0.5034461357631292,0.5034461357631292,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F1,1,pooled_seeds,candidate_probability_0,0.48728093899188807,0.5571895011678505,0.5571895011678505,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F1,1,pooled_seeds,candidate_probability_1,-0.4872810677394142,-0.5571896747268967,0.5571896747268967,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F1,1,pooled_seeds,delta_probability_0,0.5229386975227476,0.5765038376151208,0.5765038376151208,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F1,1,pooled_seeds,delta_probability_1,-0.5229387919374235,-0.5765039076696612,0.5765039076696612,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F1,1,pooled_seeds,b0_signed_logit_margin,-0.21711557009675103,-0.23193045024270437,0.23193045024270437,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F1,1,pooled_seeds,candidate_signed_logit_margin,0.18516007522426792,0.21691125396402672,0.21691125396402677,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F1,1,pooled_seeds,signed_margin_delta,0.22682022749970163,0.2545435953860333,0.2545435953860333,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F1,2,pooled_seeds,b0_top1_probability,-0.046282074478364514,-0.04872183701957863,0.04872183701957863,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F1,2,pooled_seeds,b0_margin,-0.04628223923412024,-0.04872177583582155,0.04872177583582155,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F1,2,pooled_seeds,b0_entropy,0.2373925805985559,0.08506249769595378,0.09316376163227891,0.6
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F1,2,pooled_seeds,b0_logit_l2_norm,0.183248370069501,0.05927330052978678,0.0810873147659507,0.8
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F1,2,pooled_seeds,candidate_top1_probability,0.017788143520479246,0.013663037873387171,0.013663037873387171,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F1,2,pooled_seeds,candidate_margin,0.017788217857265004,0.01366321115438802,0.01366321115438802,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F1,2,pooled_seeds,candidate_entropy,0.19907808537348556,0.08371853360581077,0.08371853360581076,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F1,2,pooled_seeds,candidate_logit_l2_norm,0.8678578178658217,0.7098198262221301,0.70981982622213,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F1,2,pooled_seeds,top1_probability_difference,0.041301972708341746,0.04000850534419469,0.04000850534419469,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F1,2,pooled_seeds,margin_difference,0.041302127391191434,0.04000858473855179,0.04000858473855179,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F1,2,pooled_seeds,entropy_difference,0.023359670051018983,0.014892353261073613,0.019163388424590276,0.8
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F1,2,pooled_seeds,probability_L1_distance,-0.01890198177129398,-0.02490127179902036,0.02490127179902036,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F1,2,pooled_seeds,JS_divergence,-0.3569751651500612,-0.2877829807546291,0.2877829807546291,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F1,2,pooled_seeds,b0_centered_logit_0,0.24937480970078485,0.23193045024270537,0.23193045024270537,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F1,2,pooled_seeds,b0_centered_logit_1,-0.24937480970078485,-0.23193045024270537,0.23193045024270537,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F1,2,pooled_seeds,candidate_centered_logit_0,-0.23818290897663175,-0.216911253964027,0.216911253964027,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F1,2,pooled_seeds,candidate_centered_logit_1,0.23818290897663175,0.216911253964027,0.216911253964027,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F1,2,pooled_seeds,delta_centered_logit_0,-0.2752961983894373,-0.2545435953860342,0.2545435953860342,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F1,2,pooled_seeds,delta_centered_logit_1,0.2752961983894373,0.2545435953860342,0.2545435953860342,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F1,2,pooled_seeds,b0_probability_0,-0.5431230416033501,-0.5034461994978866,0.5034461994978866,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F1,2,pooled_seeds,b0_probability_1,0.5431232270755871,0.5034461357631292,0.5034461357631292,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F1,2,pooled_seeds,candidate_probability_0,0.6014044225028328,0.5571895011678505,0.5571895011678505,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F1,2,pooled_seeds,candidate_probability_1,-0.6014044958322416,-0.5571896747268967,0.5571896747268967,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F1,2,pooled_seeds,delta_probability_0,0.6229591245621227,0.5765038376151208,0.5765038376151208,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F1,2,pooled_seeds,delta_probability_1,-0.6229592575798601,-0.5765039076696612,0.5765039076696612,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F1,2,pooled_seeds,b0_signed_logit_margin,-0.24937480970078332,-0.23193045024270437,0.23193045024270437,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F1,2,pooled_seeds,candidate_signed_logit_margin,0.23818290897663139,0.21691125396402672,0.21691125396402677,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F1,2,pooled_seeds,signed_margin_delta,0.275296198389435,0.2545435953860333,0.2545435953860333,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F1,3,pooled_seeds,b0_top1_probability,-0.02951225593729761,-0.04872183701957863,0.04872183701957863,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F1,3,pooled_seeds,b0_margin,-0.029511782937951602,-0.04872177583582155,0.04872177583582155,1.0
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F1,3,pooled_seeds,b0_entropy,0.1336749484810777,0.08506249769595378,0.09316376163227891,0.6
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F1,3,pooled_seeds,b0_logit_l2_norm,0.009504438727999763,0.05927330052978678,0.0810873147659507,0.8
XS,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,F1,3,pooled_seeds,candidate_top1_probability,0.011002123762209234,0.013663037873387171,0.013663037873387171,1.0
