comparison,task,target,feature_family,heldout_fold,subject_id,total_fit_weight,expected_equal_weight,absolute_difference,equal_weight_pass
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,3,sub-5,32.04,32.04,0.0,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,3,sub-50,32.04,32.04,0.0,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,3,sub-6,32.04,32.04,0.0,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,3,sub-7,32.04,32.04,0.0,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,3,sub-9,32.04,32.04,0.0,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,4,sub-1,33.00000000000001,33.00000000000001,0.0,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,4,sub-11,33.00000000000001,33.00000000000001,0.0,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,4,sub-12,33.00000000000001,33.00000000000001,0.0,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,4,sub-13,33.00000000000001,33.00000000000001,0.0,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,4,sub-14,33.00000000000001,33.00000000000001,0.0,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,4,sub-18,33.00000000000001,33.00000000000001,0.0,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,4,sub-22,33.00000000000001,33.00000000000001,0.0,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,4,sub-23,33.00000000000001,33.00000000000001,0.0,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,4,sub-24,33.00000000000001,33.00000000000001,0.0,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,4,sub-26,33.00000000000001,33.00000000000001,0.0,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,4,sub-28,33.00000000000001,33.00000000000001,0.0,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,4,sub-29,33.00000000000001,33.00000000000001,0.0,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,4,sub-30,33.00000000000001,33.00000000000001,0.0,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,4,sub-32,33.00000000000001,33.00000000000001,0.0,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,4,sub-34,33.00000000000001,33.00000000000001,0.0,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,4,sub-35,33.00000000000001,33.00000000000001,0.0,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,4,sub-37,33.00000000000001,33.00000000000001,0.0,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,4,sub-44,33.00000000000001,33.00000000000001,0.0,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,4,sub-45,33.00000000000001,33.00000000000001,0.0,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,4,sub-47,33.00000000000001,33.00000000000001,0.0,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,4,sub-49,33.00000000000001,33.00000000000001,0.0,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,4,sub-50,33.00000000000001,33.00000000000001,0.0,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,4,sub-6,33.00000000000001,33.00000000000001,0.0,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,4,sub-7,33.00000000000001,33.00000000000001,0.0,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,4,sub-9,33.00000000000001,33.00000000000001,0.0,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,sub-1,30.16666666666667,30.166666666666675,3.552713678800501e-15,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,sub-11,30.16666666666667,30.166666666666675,3.552713678800501e-15,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,sub-12,30.166666666666668,30.166666666666675,7.105427357601002e-15,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,sub-13,30.166666666666675,30.166666666666675,0.0,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,sub-14,30.16666666666667,30.166666666666675,3.552713678800501e-15,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,sub-16,30.16666666666667,30.166666666666675,3.552713678800501e-15,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,sub-23,30.16666666666667,30.166666666666675,3.552713678800501e-15,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,sub-24,30.166666666666675,30.166666666666675,0.0,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,sub-26,30.16666666666667,30.166666666666675,3.552713678800501e-15,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,sub-27,30.166666666666668,30.166666666666675,7.105427357601002e-15,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,sub-28,30.166666666666675,30.166666666666675,0.0,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,sub-29,30.166666666666675,30.166666666666675,0.0,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,sub-30,30.166666666666675,30.166666666666675,0.0,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,sub-32,30.16666666666667,30.166666666666675,3.552713678800501e-15,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,sub-34,30.166666666666675,30.166666666666675,0.0,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,sub-36,30.16666666666667,30.166666666666675,3.552713678800501e-15,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,sub-37,30.16666666666667,30.166666666666675,3.552713678800501e-15,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,sub-41,30.16666666666667,30.166666666666675,3.552713678800501e-15,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,sub-45,30.16666666666667,30.166666666666675,3.552713678800501e-15,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,sub-47,30.16666666666667,30.166666666666675,3.552713678800501e-15,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,sub-48,30.16666666666667,30.166666666666675,3.552713678800501e-15,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,sub-5,30.16666666666667,30.166666666666675,3.552713678800501e-15,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,sub-50,30.16666666666667,30.166666666666675,3.552713678800501e-15,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,sub-7,30.16666666666667,30.166666666666675,3.552713678800501e-15,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,1,sub-1,30.52,30.52,0.0,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,1,sub-11,30.519999999999996,30.52,3.552713678800501e-15,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,1,sub-13,30.520000000000003,30.52,3.552713678800501e-15,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,1,sub-14,30.520000000000003,30.52,3.552713678800501e-15,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,1,sub-16,30.52,30.52,0.0,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,1,sub-18,30.52,30.52,0.0,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,1,sub-22,30.52,30.52,0.0,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,1,sub-23,30.519999999999996,30.52,3.552713678800501e-15,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,1,sub-24,30.52,30.52,0.0,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,1,sub-26,30.520000000000003,30.52,3.552713678800501e-15,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,1,sub-27,30.52,30.52,0.0,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,1,sub-29,30.52,30.52,0.0,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,1,sub-32,30.52,30.52,0.0,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,1,sub-34,30.52,30.52,0.0,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,1,sub-35,30.52,30.52,0.0,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,1,sub-36,30.52,30.52,0.0,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,1,sub-41,30.519999999999996,30.52,3.552713678800501e-15,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,1,sub-44,30.519999999999996,30.52,3.552713678800501e-15,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,1,sub-47,30.52,30.52,0.0,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,1,sub-48,30.519999999999996,30.52,3.552713678800501e-15,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,1,sub-49,30.52,30.52,0.0,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,1,sub-5,30.519999999999996,30.52,3.552713678800501e-15,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,1,sub-50,30.52,30.52,0.0,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,1,sub-6,30.52,30.52,0.0,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,1,sub-9,30.520000000000003,30.52,3.552713678800501e-15,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,2,sub-11,32.44,32.44,0.0,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,2,sub-12,32.44,32.44,0.0,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,2,sub-13,32.44,32.44,0.0,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,2,sub-16,32.44,32.44,0.0,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,2,sub-18,32.44,32.44,0.0,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,2,sub-22,32.44,32.44,0.0,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,2,sub-24,32.44,32.44,0.0,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,2,sub-26,32.440000000000005,32.44,7.105427357601002e-15,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,2,sub-27,32.44,32.44,0.0,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,2,sub-28,32.44,32.44,0.0,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,2,sub-29,32.44,32.44,0.0,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,2,sub-30,32.44,32.44,0.0,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,2,sub-35,32.44,32.44,0.0,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,2,sub-36,32.44,32.44,0.0,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,2,sub-37,32.44,32.44,0.0,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,2,sub-41,32.44,32.44,0.0,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,2,sub-44,32.44,32.44,0.0,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,2,sub-45,32.44,32.44,0.0,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,2,sub-47,32.44,32.44,0.0,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,2,sub-48,32.44,32.44,0.0,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,2,sub-49,32.44,32.44,0.0,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,2,sub-5,32.44,32.44,0.0,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,2,sub-6,32.44,32.44,0.0,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,2,sub-7,32.44,32.44,0.0,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,2,sub-9,32.44,32.44,0.0,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,3,sub-1,32.04,32.04,0.0,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,3,sub-12,32.04,32.04,0.0,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,3,sub-14,32.04,32.04,0.0,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,3,sub-16,32.04,32.04,0.0,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,3,sub-18,32.04,32.04,0.0,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,3,sub-22,32.04,32.04,0.0,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,3,sub-23,32.04,32.04,0.0,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,3,sub-27,32.04,32.04,0.0,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,3,sub-28,32.04,32.04,0.0,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,3,sub-30,32.04,32.04,0.0,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,3,sub-32,32.04,32.04,0.0,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,3,sub-34,32.04,32.04,0.0,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,3,sub-35,32.04,32.04,0.0,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,3,sub-36,32.04,32.04,0.0,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,3,sub-37,32.04,32.04,0.0,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,3,sub-41,32.04,32.04,0.0,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,3,sub-44,32.04,32.04,0.0,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,3,sub-45,32.04,32.04,0.0,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,3,sub-48,32.04,32.04,0.0,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,3,sub-49,32.04,32.04,0.0,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,3,sub-5,32.04,32.04,0.0,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,3,sub-50,32.04,32.04,0.0,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,3,sub-6,32.04,32.04,0.0,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,3,sub-7,32.04,32.04,0.0,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,3,sub-9,32.04,32.04,0.0,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,4,sub-1,33.00000000000001,33.00000000000001,0.0,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,4,sub-11,33.00000000000001,33.00000000000001,0.0,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,4,sub-12,33.00000000000001,33.00000000000001,0.0,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,4,sub-13,33.00000000000001,33.00000000000001,0.0,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,4,sub-14,33.00000000000001,33.00000000000001,0.0,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,4,sub-18,33.00000000000001,33.00000000000001,0.0,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,4,sub-22,33.00000000000001,33.00000000000001,0.0,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,4,sub-23,33.00000000000001,33.00000000000001,0.0,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,4,sub-24,33.00000000000001,33.00000000000001,0.0,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,4,sub-26,33.00000000000001,33.00000000000001,0.0,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,4,sub-28,33.00000000000001,33.00000000000001,0.0,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,4,sub-29,33.00000000000001,33.00000000000001,0.0,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,4,sub-30,33.00000000000001,33.00000000000001,0.0,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,4,sub-32,33.00000000000001,33.00000000000001,0.0,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,4,sub-34,33.00000000000001,33.00000000000001,0.0,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,4,sub-35,33.00000000000001,33.00000000000001,0.0,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,4,sub-37,33.00000000000001,33.00000000000001,0.0,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,4,sub-44,33.00000000000001,33.00000000000001,0.0,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,4,sub-45,33.00000000000001,33.00000000000001,0.0,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,4,sub-47,33.00000000000001,33.00000000000001,0.0,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,4,sub-49,33.00000000000001,33.00000000000001,0.0,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,4,sub-50,33.00000000000001,33.00000000000001,0.0,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,4,sub-6,33.00000000000001,33.00000000000001,0.0,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,4,sub-7,33.00000000000001,33.00000000000001,0.0,True
X,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,4,sub-9,33.00000000000001,33.00000000000001,0.0,True
X,WBCIC_MI,SAFE_SWITCH,F0,0,sub-1,30.16666666666667,30.166666666666675,3.552713678800501e-15,True
X,WBCIC_MI,SAFE_SWITCH,F0,0,sub-11,30.16666666666667,30.166666666666675,3.552713678800501e-15,True
X,WBCIC_MI,SAFE_SWITCH,F0,0,sub-12,30.166666666666668,30.166666666666675,7.105427357601002e-15,True
X,WBCIC_MI,SAFE_SWITCH,F0,0,sub-13,30.166666666666675,30.166666666666675,0.0,True
X,WBCIC_MI,SAFE_SWITCH,F0,0,sub-14,30.16666666666667,30.166666666666675,3.552713678800501e-15,True
X,WBCIC_MI,SAFE_SWITCH,F0,0,sub-16,30.16666666666667,30.166666666666675,3.552713678800501e-15,True
X,WBCIC_MI,SAFE_SWITCH,F0,0,sub-23,30.16666666666667,30.166666666666675,3.552713678800501e-15,True
X,WBCIC_MI,SAFE_SWITCH,F0,0,sub-24,30.166666666666675,30.166666666666675,0.0,True
X,WBCIC_MI,SAFE_SWITCH,F0,0,sub-26,30.16666666666667,30.166666666666675,3.552713678800501e-15,True
X,WBCIC_MI,SAFE_SWITCH,F0,0,sub-27,30.166666666666668,30.166666666666675,7.105427357601002e-15,True
X,WBCIC_MI,SAFE_SWITCH,F0,0,sub-28,30.166666666666675,30.166666666666675,0.0,True
X,WBCIC_MI,SAFE_SWITCH,F0,0,sub-29,30.166666666666675,30.166666666666675,0.0,True
X,WBCIC_MI,SAFE_SWITCH,F0,0,sub-30,30.166666666666675,30.166666666666675,0.0,True
X,WBCIC_MI,SAFE_SWITCH,F0,0,sub-32,30.16666666666667,30.166666666666675,3.552713678800501e-15,True
X,WBCIC_MI,SAFE_SWITCH,F0,0,sub-34,30.166666666666675,30.166666666666675,0.0,True
X,WBCIC_MI,SAFE_SWITCH,F0,0,sub-36,30.16666666666667,30.166666666666675,3.552713678800501e-15,True
X,WBCIC_MI,SAFE_SWITCH,F0,0,sub-37,30.16666666666667,30.166666666666675,3.552713678800501e-15,True
X,WBCIC_MI,SAFE_SWITCH,F0,0,sub-41,30.16666666666667,30.166666666666675,3.552713678800501e-15,True
X,WBCIC_MI,SAFE_SWITCH,F0,0,sub-45,30.16666666666667,30.166666666666675,3.552713678800501e-15,True
X,WBCIC_MI,SAFE_SWITCH,F0,0,sub-47,30.16666666666667,30.166666666666675,3.552713678800501e-15,True
X,WBCIC_MI,SAFE_SWITCH,F0,0,sub-48,30.16666666666667,30.166666666666675,3.552713678800501e-15,True
X,WBCIC_MI,SAFE_SWITCH,F0,0,sub-5,30.16666666666667,30.166666666666675,3.552713678800501e-15,True
X,WBCIC_MI,SAFE_SWITCH,F0,0,sub-50,30.16666666666667,30.166666666666675,3.552713678800501e-15,True
X,WBCIC_MI,SAFE_SWITCH,F0,0,sub-7,30.16666666666667,30.166666666666675,3.552713678800501e-15,True
X,WBCIC_MI,SAFE_SWITCH,F0,1,sub-1,30.52,30.52,0.0,True
X,WBCIC_MI,SAFE_SWITCH,F0,1,sub-11,30.519999999999996,30.52,3.552713678800501e-15,True
X,WBCIC_MI,SAFE_SWITCH,F0,1,sub-13,30.520000000000003,30.52,3.552713678800501e-15,True
X,WBCIC_MI,SAFE_SWITCH,F0,1,sub-14,30.520000000000003,30.52,3.552713678800501e-15,True
X,WBCIC_MI,SAFE_SWITCH,F0,1,sub-16,30.52,30.52,0.0,True
X,WBCIC_MI,SAFE_SWITCH,F0,1,sub-18,30.52,30.52,0.0,True
X,WBCIC_MI,SAFE_SWITCH,F0,1,sub-22,30.52,30.52,0.0,True
X,WBCIC_MI,SAFE_SWITCH,F0,1,sub-23,30.519999999999996,30.52,3.552713678800501e-15,True
X,WBCIC_MI,SAFE_SWITCH,F0,1,sub-24,30.52,30.52,0.0,True
X,WBCIC_MI,SAFE_SWITCH,F0,1,sub-26,30.520000000000003,30.52,3.552713678800501e-15,True
X,WBCIC_MI,SAFE_SWITCH,F0,1,sub-27,30.52,30.52,0.0,True
X,WBCIC_MI,SAFE_SWITCH,F0,1,sub-29,30.52,30.52,0.0,True
X,WBCIC_MI,SAFE_SWITCH,F0,1,sub-32,30.52,30.52,0.0,True
X,WBCIC_MI,SAFE_SWITCH,F0,1,sub-34,30.52,30.52,0.0,True
X,WBCIC_MI,SAFE_SWITCH,F0,1,sub-35,30.52,30.52,0.0,True
X,WBCIC_MI,SAFE_SWITCH,F0,1,sub-36,30.52,30.52,0.0,True
X,WBCIC_MI,SAFE_SWITCH,F0,1,sub-41,30.519999999999996,30.52,3.552713678800501e-15,True
X,WBCIC_MI,SAFE_SWITCH,F0,1,sub-44,30.519999999999996,30.52,3.552713678800501e-15,True
X,WBCIC_MI,SAFE_SWITCH,F0,1,sub-47,30.52,30.52,0.0,True
X,WBCIC_MI,SAFE_SWITCH,F0,1,sub-48,30.519999999999996,30.52,3.552713678800501e-15,True
X,WBCIC_MI,SAFE_SWITCH,F0,1,sub-49,30.52,30.52,0.0,True
X,WBCIC_MI,SAFE_SWITCH,F0,1,sub-5,30.519999999999996,30.52,3.552713678800501e-15,True
X,WBCIC_MI,SAFE_SWITCH,F0,1,sub-50,30.52,30.52,0.0,True
X,WBCIC_MI,SAFE_SWITCH,F0,1,sub-6,30.52,30.52,0.0,True
X,WBCIC_MI,SAFE_SWITCH,F0,1,sub-9,30.520000000000003,30.52,3.552713678800501e-15,True
X,WBCIC_MI,SAFE_SWITCH,F0,2,sub-11,32.44,32.44,0.0,True
X,WBCIC_MI,SAFE_SWITCH,F0,2,sub-12,32.44,32.44,0.0,True
X,WBCIC_MI,SAFE_SWITCH,F0,2,sub-13,32.44,32.44,0.0,True
X,WBCIC_MI,SAFE_SWITCH,F0,2,sub-16,32.44,32.44,0.0,True
X,WBCIC_MI,SAFE_SWITCH,F0,2,sub-18,32.44,32.44,0.0,True
X,WBCIC_MI,SAFE_SWITCH,F0,2,sub-22,32.44,32.44,0.0,True
X,WBCIC_MI,SAFE_SWITCH,F0,2,sub-24,32.44,32.44,0.0,True
X,WBCIC_MI,SAFE_SWITCH,F0,2,sub-26,32.440000000000005,32.44,7.105427357601002e-15,True
X,WBCIC_MI,SAFE_SWITCH,F0,2,sub-27,32.44,32.44,0.0,True
X,WBCIC_MI,SAFE_SWITCH,F0,2,sub-28,32.44,32.44,0.0,True
X,WBCIC_MI,SAFE_SWITCH,F0,2,sub-29,32.44,32.44,0.0,True
X,WBCIC_MI,SAFE_SWITCH,F0,2,sub-30,32.44,32.44,0.0,True
X,WBCIC_MI,SAFE_SWITCH,F0,2,sub-35,32.44,32.44,0.0,True
X,WBCIC_MI,SAFE_SWITCH,F0,2,sub-36,32.44,32.44,0.0,True
X,WBCIC_MI,SAFE_SWITCH,F0,2,sub-37,32.44,32.44,0.0,True
X,WBCIC_MI,SAFE_SWITCH,F0,2,sub-41,32.44,32.44,0.0,True
X,WBCIC_MI,SAFE_SWITCH,F0,2,sub-44,32.44,32.44,0.0,True
X,WBCIC_MI,SAFE_SWITCH,F0,2,sub-45,32.44,32.44,0.0,True
X,WBCIC_MI,SAFE_SWITCH,F0,2,sub-47,32.44,32.44,0.0,True
X,WBCIC_MI,SAFE_SWITCH,F0,2,sub-48,32.44,32.44,0.0,True
X,WBCIC_MI,SAFE_SWITCH,F0,2,sub-49,32.44,32.44,0.0,True
X,WBCIC_MI,SAFE_SWITCH,F0,2,sub-5,32.44,32.44,0.0,True
X,WBCIC_MI,SAFE_SWITCH,F0,2,sub-6,32.44,32.44,0.0,True
X,WBCIC_MI,SAFE_SWITCH,F0,2,sub-7,32.44,32.44,0.0,True
X,WBCIC_MI,SAFE_SWITCH,F0,2,sub-9,32.44,32.44,0.0,True
X,WBCIC_MI,SAFE_SWITCH,F0,3,sub-1,32.04,32.04,0.0,True
X,WBCIC_MI,SAFE_SWITCH,F0,3,sub-12,32.04,32.04,0.0,True
X,WBCIC_MI,SAFE_SWITCH,F0,3,sub-14,32.04,32.04,0.0,True
X,WBCIC_MI,SAFE_SWITCH,F0,3,sub-16,32.04,32.04,0.0,True
X,WBCIC_MI,SAFE_SWITCH,F0,3,sub-18,32.04,32.04,0.0,True
X,WBCIC_MI,SAFE_SWITCH,F0,3,sub-22,32.04,32.04,0.0,True
X,WBCIC_MI,SAFE_SWITCH,F0,3,sub-23,32.04,32.04,0.0,True
X,WBCIC_MI,SAFE_SWITCH,F0,3,sub-27,32.04,32.04,0.0,True
X,WBCIC_MI,SAFE_SWITCH,F0,3,sub-28,32.04,32.04,0.0,True
X,WBCIC_MI,SAFE_SWITCH,F0,3,sub-30,32.04,32.04,0.0,True
X,WBCIC_MI,SAFE_SWITCH,F0,3,sub-32,32.04,32.04,0.0,True
X,WBCIC_MI,SAFE_SWITCH,F0,3,sub-34,32.04,32.04,0.0,True
X,WBCIC_MI,SAFE_SWITCH,F0,3,sub-35,32.04,32.04,0.0,True
X,WBCIC_MI,SAFE_SWITCH,F0,3,sub-36,32.04,32.04,0.0,True
X,WBCIC_MI,SAFE_SWITCH,F0,3,sub-37,32.04,32.04,0.0,True
X,WBCIC_MI,SAFE_SWITCH,F0,3,sub-41,32.04,32.04,0.0,True
X,WBCIC_MI,SAFE_SWITCH,F0,3,sub-44,32.04,32.04,0.0,True
X,WBCIC_MI,SAFE_SWITCH,F0,3,sub-45,32.04,32.04,0.0,True
X,WBCIC_MI,SAFE_SWITCH,F0,3,sub-48,32.04,32.04,0.0,True
X,WBCIC_MI,SAFE_SWITCH,F0,3,sub-49,32.04,32.04,0.0,True
