task,seed,fold,subject_id,candidate_name,B0_BA,candidate_BA,delta_BA,N_CC,N_RESCUE,N_HARM,N_WW,balanced_rescue_rate,balanced_harm_rate,identity_abs_error,status
OpenBMI_ERP,1,1,14,LiteBN_XS,0.7806060606060605,0.7687878787878788,-0.011818181818181728,1544,137,108,191,0.06454545454545454,0.07636363636363636,8.326672684688674e-17,PASS
OpenBMI_ERP,1,1,2,LiteBN_XS,0.9727272727272727,0.9760606060606061,0.0033333333333334103,1881,32,25,42,0.010909090909090908,0.007575757575757576,7.806255641895632e-17,PASS
OpenBMI_ERP,1,1,26,LiteBN_XS,0.9321212121212121,0.9327272727272727,0.00060606060606061,1781,61,59,79,0.024545454545454547,0.02393939393939394,3.469446951953614e-18,PASS
OpenBMI_ERP,1,1,28,LiteBN_XS,0.9299999999999999,0.9203030303030304,-0.009696969696969537,1762,59,75,84,0.02515151515151515,0.03484848484848485,1.6306400674181987e-16,PASS
OpenBMI_ERP,1,1,31,LiteBN_XS,0.9278787878787879,0.933030303030303,0.005151515151515129,1745,70,69,96,0.0296969696969697,0.024545454545454544,2.7755575615628914e-17,PASS
OpenBMI_ERP,1,1,35,LiteBN_XS,0.8972727272727272,0.9048484848484848,0.007575757575757569,1735,115,54,76,0.05181818181818182,0.04424242424242424,6.938893903907228e-18,PASS
OpenBMI_ERP,1,1,40,LiteBN_XS,0.8200000000000001,0.8087878787878788,-0.011212121212121229,1427,302,103,148,0.09757575757575757,0.1087878787878788,0.0,PASS
OpenBMI_ERP,1,1,43,LiteBN_XS,0.9303030303030303,0.9263636363636363,-0.00393939393939402,1693,68,85,134,0.021818181818181816,0.025757575757575757,7.979727989493313e-17,PASS
OpenBMI_ERP,1,2,1,LiteBN_XS,0.7809090909090909,0.7951515151515152,0.014242424242424279,1503,121,126,230,0.07181818181818181,0.05757575757575757,4.163336342344337e-17,PASS
OpenBMI_ERP,1,2,11,LiteBN_XS,0.963030303030303,0.9621212121212122,-0.0009090909090908594,1838,33,48,61,0.014848484848484847,0.01575757575757576,5.204170427930421e-17,PASS
OpenBMI_ERP,1,2,23,LiteBN_XS,0.5327272727272727,0.5587878787878788,0.026060606060606117,1446,94,128,312,0.08303030303030302,0.05696969696969697,6.245004513516506e-17,PASS
OpenBMI_ERP,1,2,30,LiteBN_XS,0.9351515151515152,0.916969696969697,-0.018181818181818188,1761,33,89,97,0.01606060606060606,0.03424242424242424,6.938893903907228e-18,PASS
OpenBMI_ERP,1,2,48,LiteBN_XS,0.7827272727272727,0.8118181818181818,0.029090909090909056,1580,119,83,198,0.07727272727272727,0.04818181818181819,2.7755575615628914e-17,PASS
OpenBMI_ERP,1,2,50,LiteBN_XS,0.5033333333333333,0.526969696969697,0.023636363636363678,1359,172,46,403,0.06787878787878787,0.04424242424242424,4.85722573273506e-17,PASS
OpenBMI_ERP,1,2,52,LiteBN_XS,0.7972727272727272,0.85,0.052727272727272734,1647,110,84,139,0.09151515151515151,0.03878787878787879,1.3877787807814457e-17,PASS
OpenBMI_ERP,1,2,8,LiteBN_XS,0.7457575757575757,0.7787878787878788,0.033030303030303076,1571,87,94,228,0.07242424242424243,0.03939393939393939,3.469446951953614e-17,PASS
OpenBMI_ERP,1,4,20,LiteBN_XS,0.9009090909090909,0.8836363636363637,-0.017272727272727217,1716,52,73,139,0.02181818181818182,0.03909090909090909,5.551115123125783e-17,PASS
OpenBMI_ERP,1,4,21,LiteBN_XS,0.8542424242424242,0.843030303030303,-0.011212121212121229,1554,148,89,189,0.05333333333333333,0.06454545454545454,1.3877787807814457e-17,PASS
OpenBMI_ERP,1,4,41,LiteBN_XS,0.8733333333333333,0.8915151515151516,0.0181818181818183,1690,92,76,122,0.05333333333333333,0.035151515151515156,1.249000902703301e-16,PASS
OpenBMI_ERP,1,4,44,LiteBN_XS,0.9248484848484848,0.8927272727272727,-0.032121212121212106,1629,73,143,135,0.02696969696969697,0.05909090909090908,6.938893903907228e-18,PASS
OpenBMI_ERP,1,4,46,LiteBN_XS,0.69,0.6881818181818182,-0.0018181818181817189,1366,169,131,314,0.08272727272727273,0.08454545454545455,9.71445146547012e-17,PASS
OpenBMI_ERP,1,4,53,LiteBN_XS,0.7133333333333334,0.7236363636363636,0.010303030303030258,1542,122,104,212,0.08303030303030304,0.07272727272727272,5.551115123125783e-17,PASS
OpenBMI_ERP,1,4,7,LiteBN_XS,0.8709090909090909,0.8727272727272728,0.001818181818181941,1617,127,73,163,0.05181818181818182,0.05,1.249000902703301e-16,PASS
OpenBMI_ERP,1,4,9,LiteBN_XS,0.8036363636363636,0.8248484848484848,0.021212121212121238,1632,98,116,134,0.0806060606060606,0.059393939393939395,3.469446951953614e-17,PASS
OpenBMI_ERP,2,1,14,LiteBN_XS,0.769090909090909,0.7536363636363637,-0.015454545454545388,1552,95,102,231,0.05545454545454545,0.07090909090909091,6.938893903907228e-17,PASS
OpenBMI_ERP,2,1,2,LiteBN_XS,0.9824242424242424,0.9739393939393939,-0.00848484848484854,1891,15,47,27,0.0069696969696969695,0.015454545454545453,5.551115123125783e-17,PASS
OpenBMI_ERP,2,1,26,LiteBN_XS,0.936969696969697,0.9321212121212121,-0.00484848484848488,1763,53,81,83,0.024545454545454544,0.029393939393939396,2.7755575615628914e-17,PASS
OpenBMI_ERP,2,1,28,LiteBN_XS,0.9236363636363636,0.9199999999999999,-0.0036363636363636598,1731,61,93,95,0.03303030303030303,0.03666666666666667,2.0816681711721685e-17,PASS
OpenBMI_ERP,2,1,31,LiteBN_XS,0.9390909090909091,0.9109090909090909,-0.028181818181818197,1723,43,116,98,0.015454545454545455,0.04363636363636363,2.0816681711721685e-17,PASS
OpenBMI_ERP,2,1,35,LiteBN_XS,0.896060606060606,0.8936363636363636,-0.00242424242424244,1753,92,56,79,0.04242424242424242,0.04484848484848485,6.938893903907228e-18,PASS
OpenBMI_ERP,2,1,40,LiteBN_XS,0.7124242424242424,0.7687878787878788,0.056363636363636394,1590,107,101,182,0.10151515151515152,0.04515151515151515,2.7755575615628914e-17,PASS
OpenBMI_ERP,2,1,43,LiteBN_XS,0.9181818181818182,0.9327272727272727,0.014545454545454528,1688,98,66,128,0.03696969696969697,0.022424242424242423,2.0816681711721685e-17,PASS
OpenBMI_ERP,2,2,1,LiteBN_XS,0.7651515151515151,0.7572727272727273,-0.007878787878787818,1522,133,103,222,0.05848484848484849,0.06636363636363636,5.551115123125783e-17,PASS
OpenBMI_ERP,2,2,11,LiteBN_XS,0.9675757575757575,0.9630303030303031,-0.004545454545454408,1864,30,41,45,0.013939393939393939,0.018484848484848486,1.3877787807814457e-16,PASS
OpenBMI_ERP,2,2,23,LiteBN_XS,0.5603030303030303,0.5509090909090909,-0.009393939393939399,1436,142,89,313,0.06484848484848485,0.07424242424242425,0.0,PASS
OpenBMI_ERP,2,2,30,LiteBN_XS,0.9236363636363636,0.9357575757575758,0.0121212121212122,1768,104,32,76,0.037575757575757575,0.025454545454545452,7.632783294297951e-17,PASS
OpenBMI_ERP,2,2,48,LiteBN_XS,0.7754545454545454,0.8109090909090909,0.035454545454545516,1590,162,45,183,0.07696969696969697,0.04151515151515152,6.938893903907228e-17,PASS
OpenBMI_ERP,2,2,50,LiteBN_XS,0.5178787878787879,0.5409090909090909,0.023030303030302957,1396,133,49,402,0.05848484848484849,0.035454545454545454,7.632783294297951e-17,PASS
OpenBMI_ERP,2,2,52,LiteBN_XS,0.8342424242424242,0.8506060606060606,0.016363636363636358,1698,89,67,126,0.053636363636363635,0.03727272727272728,0.0,PASS
OpenBMI_ERP,2,2,8,LiteBN_XS,0.7493939393939394,0.7803030303030303,0.030909090909090886,1594,121,71,194,0.07787878787878788,0.04696969696969697,2.7755575615628914e-17,PASS
OpenBMI_ERP,2,4,20,LiteBN_XS,0.9042424242424243,0.8784848484848484,-0.025757575757575868,1713,66,83,118,0.02484848484848485,0.0506060606060606,1.1796119636642288e-16,PASS
OpenBMI_ERP,2,4,21,LiteBN_XS,0.8648484848484849,0.8581818181818182,-0.00666666666666671,1641,103,77,159,0.04696969696969697,0.053636363636363635,4.163336342344337e-17,PASS
OpenBMI_ERP,2,4,41,LiteBN_XS,0.8906060606060606,0.8327272727272728,-0.05787878787878786,1686,94,97,103,0.03696969696969697,0.09484848484848485,1.3877787807814457e-17,PASS
OpenBMI_ERP,2,4,44,LiteBN_XS,0.9212121212121211,0.9278787878787879,0.00666666666666671,1694,100,74,112,0.037575757575757575,0.030909090909090907,4.163336342344337e-17,PASS
OpenBMI_ERP,2,4,46,LiteBN_XS,0.686060606060606,0.7096969696969697,0.023636363636363678,1403,155,133,289,0.09181818181818183,0.06818181818181818,2.7755575615628914e-17,PASS
OpenBMI_ERP,2,4,53,LiteBN_XS,0.6727272727272727,0.6596969696969697,-0.013030303030303059,1541,104,91,244,0.06666666666666667,0.0796969696969697,2.7755575615628914e-17,PASS
OpenBMI_ERP,2,4,7,LiteBN_XS,0.8778787878787879,0.8763636363636363,-0.0015151515151515804,1658,94,87,141,0.0503030303030303,0.05181818181818182,6.245004513516506e-17,PASS
OpenBMI_ERP,2,4,9,LiteBN_XS,0.8066666666666666,0.7612121212121212,-0.045454545454545414,1616,76,126,162,0.04,0.08545454545454545,3.469446951953614e-17,PASS
OpenBMI_MI,0,0,15,LiteBN_X,0.8799999999999999,0.8400000000000001,-0.039999999999999813,81,3,7,9,0.03,0.07,1.942890293094024e-16,PASS
OpenBMI_MI,0,0,15,LiteBN_XS,0.87,0.88,0.010000000000000009,82,6,5,7,0.06,0.05,1.3877787807814457e-17,PASS
OpenBMI_MI,0,0,3,LiteBN_X,0.8899999999999999,0.9,0.01000000000000012,81,9,8,2,0.09,0.08,1.249000902703301e-16,PASS
OpenBMI_MI,0,0,3,LiteBN_XS,0.87,0.9299999999999999,0.05999999999999994,84,9,3,4,0.09,0.03,5.551115123125783e-17,PASS
OpenBMI_MI,0,0,32,LiteBN_X,0.69,0.73,0.040000000000000036,58,15,11,16,0.15,0.11000000000000001,5.551115123125783e-17,PASS
OpenBMI_MI,0,0,32,LiteBN_XS,0.7,0.73,0.030000000000000027,58,15,12,15,0.15,0.12,2.7755575615628914e-17,PASS
OpenBMI_MI,0,0,33,LiteBN_X,0.88,0.95,0.06999999999999995,85,10,3,2,0.1,0.03,5.551115123125783e-17,PASS
OpenBMI_MI,0,0,33,LiteBN_XS,0.88,0.94,0.05999999999999994,85,9,3,3,0.09000000000000001,0.03,6.938893903907228e-17,PASS
OpenBMI_MI,0,0,38,LiteBN_X,0.72,0.8,0.08000000000000007,63,17,9,11,0.17,0.09,5.551115123125783e-17,PASS
OpenBMI_MI,0,0,38,LiteBN_XS,0.77,0.77,0.0,67,10,10,13,0.1,0.1,0.0,PASS
OpenBMI_MI,0,0,47,LiteBN_X,0.86,0.81,-0.04999999999999993,76,5,10,9,0.05,0.1,6.938893903907228e-17,PASS
OpenBMI_MI,0,0,47,LiteBN_XS,0.86,0.8600000000000001,1.1102230246251565e-16,81,5,5,9,0.05,0.05,1.1102230246251565e-16,PASS
OpenBMI_MI,0,0,5,LiteBN_X,0.72,0.74,0.020000000000000018,64,10,8,18,0.09999999999999999,0.08,2.7755575615628914e-17,PASS
OpenBMI_MI,0,0,5,LiteBN_XS,0.75,0.75,0.0,64,11,11,14,0.11,0.11,0.0,PASS
OpenBMI_MI,0,0,6,LiteBN_X,0.95,0.94,-0.010000000000000009,90,4,5,1,0.04,0.05,6.938893903907228e-18,PASS
OpenBMI_MI,0,0,6,LiteBN_XS,0.9099999999999999,0.96,0.050000000000000044,90,6,1,3,0.060000000000000005,0.01,4.163336342344337e-17,PASS
OpenBMI_MI,0,1,14,LiteBN_X,0.61,0.78,0.17000000000000004,59,19,2,20,0.19,0.02,2.7755575615628914e-17,PASS
OpenBMI_MI,0,1,14,LiteBN_XS,0.75,0.84,0.08999999999999997,69,15,6,10,0.15,0.06,2.7755575615628914e-17,PASS
OpenBMI_MI,0,1,2,LiteBN_X,0.77,0.8,0.030000000000000027,72,8,5,15,0.08,0.05,2.7755575615628914e-17,PASS
OpenBMI_MI,0,1,2,LiteBN_XS,0.78,0.78,0.0,70,8,8,14,0.08,0.08,0.0,PASS
OpenBMI_MI,0,1,26,LiteBN_X,0.84,0.88,0.040000000000000036,80,8,4,8,0.08,0.04,3.469446951953614e-17,PASS
OpenBMI_MI,0,1,26,LiteBN_XS,0.85,0.9,0.050000000000000044,81,9,4,6,0.09000000000000001,0.04,3.469446951953614e-17,PASS
OpenBMI_MI,0,1,28,LiteBN_X,0.94,0.9299999999999999,-0.010000000000000009,90,3,4,3,0.03,0.04,6.938893903907228e-18,PASS
OpenBMI_MI,0,1,28,LiteBN_XS,0.9299999999999999,0.9099999999999999,-0.020000000000000018,88,3,5,4,0.03,0.05,1.3877787807814457e-17,PASS
OpenBMI_MI,0,1,31,LiteBN_X,0.8200000000000001,0.88,0.05999999999999994,74,14,8,4,0.14,0.08,6.938893903907228e-17,PASS
OpenBMI_MI,0,1,31,LiteBN_XS,0.79,0.8300000000000001,0.040000000000000036,74,9,5,12,0.09000000000000001,0.05,2.7755575615628914e-17,PASS
OpenBMI_MI,0,1,35,LiteBN_X,0.8,0.8200000000000001,0.020000000000000018,79,3,1,17,0.03,0.01,2.0816681711721685e-17,PASS
OpenBMI_MI,0,1,35,LiteBN_XS,0.8,0.8999999999999999,0.09999999999999987,76,14,4,6,0.14,0.04,1.3877787807814457e-16,PASS
OpenBMI_MI,0,1,40,LiteBN_X,0.75,0.7,-0.050000000000000044,65,5,10,20,0.05,0.09999999999999999,5.551115123125783e-17,PASS
OpenBMI_MI,0,1,40,LiteBN_XS,0.81,0.78,-0.030000000000000027,66,12,15,7,0.12000000000000001,0.15,4.163336342344337e-17,PASS
OpenBMI_MI,0,1,43,LiteBN_X,0.9199999999999999,0.87,-0.04999999999999993,82,5,10,3,0.05,0.1,6.938893903907228e-17,PASS
OpenBMI_MI,0,1,43,LiteBN_XS,0.95,0.88,-0.06999999999999995,84,4,11,1,0.04,0.11,5.551115123125783e-17,PASS
