comparison,task,seed,fold,subject_id,method,historical_BA,replay_BA,abs_BA_diff,historical_macro_F1,replay_macro_F1,abs_macro_F1_diff,historical_accuracy,replay_accuracy,abs_accuracy_diff,checkpoint_sha256,normalizer_sha256,status
X,WBCIC_MI,0,2,sub-1,LiteBN_X,0.925,0.925,0.0,0.9248478168290788,0.9248478168290788,0.0,0.925,0.925,0.0,abcfb9e328e89f9df6e1b7cb057447c95afed864a40b083eb6bc0e421014b66d,62aeb00a88c0b46dd2feccb299b31c70d26eb2b41e2f808cc18ca646fd088354,PASS
X,WBCIC_MI,0,2,sub-14,LiteBN_BASELINE,0.51,0.51,0.0,0.5087719298245614,0.5087719298245614,0.0,0.51,0.51,0.0,871b1343e113db55f296c1dfe3fc83ba6ceb2534671f824f1fcf94317c40090a,62aeb00a88c0b46dd2feccb299b31c70d26eb2b41e2f808cc18ca646fd088354,PASS
X,WBCIC_MI,0,2,sub-14,LiteBN_X,0.535,0.535,0.0,0.528767956221023,0.528767956221023,0.0,0.535,0.535,0.0,abcfb9e328e89f9df6e1b7cb057447c95afed864a40b083eb6bc0e421014b66d,62aeb00a88c0b46dd2feccb299b31c70d26eb2b41e2f808cc18ca646fd088354,PASS
X,WBCIC_MI,0,2,sub-23,LiteBN_BASELINE,0.96,0.96,0.0,0.9599358974358976,0.9599358974358975,1.1102230246251565e-16,0.96,0.96,0.0,871b1343e113db55f296c1dfe3fc83ba6ceb2534671f824f1fcf94317c40090a,62aeb00a88c0b46dd2feccb299b31c70d26eb2b41e2f808cc18ca646fd088354,PASS
X,WBCIC_MI,0,2,sub-23,LiteBN_X,0.94,0.94,0.0,0.939783219590526,0.9397832195905259,1.1102230246251565e-16,0.94,0.94,0.0,abcfb9e328e89f9df6e1b7cb057447c95afed864a40b083eb6bc0e421014b66d,62aeb00a88c0b46dd2feccb299b31c70d26eb2b41e2f808cc18ca646fd088354,PASS
X,WBCIC_MI,0,2,sub-32,LiteBN_BASELINE,0.5900000000000001,0.5900000000000001,0.0,0.5896306676008407,0.5896306676008407,0.0,0.59,0.59,0.0,871b1343e113db55f296c1dfe3fc83ba6ceb2534671f824f1fcf94317c40090a,62aeb00a88c0b46dd2feccb299b31c70d26eb2b41e2f808cc18ca646fd088354,PASS
X,WBCIC_MI,0,2,sub-32,LiteBN_X,0.665,0.665,0.0,0.6649246080368083,0.6649246080368083,0.0,0.665,0.665,0.0,abcfb9e328e89f9df6e1b7cb057447c95afed864a40b083eb6bc0e421014b66d,62aeb00a88c0b46dd2feccb299b31c70d26eb2b41e2f808cc18ca646fd088354,PASS
X,WBCIC_MI,0,2,sub-34,LiteBN_BASELINE,0.58,0.58,0.0,0.5727799816905706,0.5727799816905706,0.0,0.58,0.58,0.0,871b1343e113db55f296c1dfe3fc83ba6ceb2534671f824f1fcf94317c40090a,62aeb00a88c0b46dd2feccb299b31c70d26eb2b41e2f808cc18ca646fd088354,PASS
X,WBCIC_MI,0,2,sub-34,LiteBN_X,0.53,0.53,0.0,0.5176518883415435,0.5176518883415435,0.0,0.53,0.53,0.0,abcfb9e328e89f9df6e1b7cb057447c95afed864a40b083eb6bc0e421014b66d,62aeb00a88c0b46dd2feccb299b31c70d26eb2b41e2f808cc18ca646fd088354,PASS
X,WBCIC_MI,0,2,sub-50,LiteBN_BASELINE,0.95,0.95,0.0,0.9499549594635172,0.9499549594635172,0.0,0.95,0.95,0.0,871b1343e113db55f296c1dfe3fc83ba6ceb2534671f824f1fcf94317c40090a,62aeb00a88c0b46dd2feccb299b31c70d26eb2b41e2f808cc18ca646fd088354,PASS
X,WBCIC_MI,0,2,sub-50,LiteBN_X,0.94,0.94,0.0,0.93999399939994,0.93999399939994,0.0,0.94,0.94,0.0,abcfb9e328e89f9df6e1b7cb057447c95afed864a40b083eb6bc0e421014b66d,62aeb00a88c0b46dd2feccb299b31c70d26eb2b41e2f808cc18ca646fd088354,PASS
X,WBCIC_MI,0,3,sub-11,LiteBN_BASELINE,0.7749999999999999,0.7749999999999999,0.0,0.7740453415681253,0.7740453415681253,0.0,0.775,0.775,0.0,5d0f70f47c63928305b6bc20fe36d3fe39ed2d4d52fe16fb5635144e342f1e06,23765060e5268b3e9d17ac8856fddf0ebee518e507202d3f625e821bc4aa0035,PASS
X,WBCIC_MI,0,3,sub-11,LiteBN_X,0.65,0.65,0.0,0.6266666666666667,0.6266666666666667,0.0,0.65,0.65,0.0,7c866f472efdc75f5162c2d295294d197bfefaa3f7fad58eef01197d2b30870d,23765060e5268b3e9d17ac8856fddf0ebee518e507202d3f625e821bc4aa0035,PASS
X,WBCIC_MI,0,3,sub-13,LiteBN_BASELINE,0.865,0.865,0.0,0.8645903859174001,0.8645903859174001,0.0,0.865,0.865,0.0,5d0f70f47c63928305b6bc20fe36d3fe39ed2d4d52fe16fb5635144e342f1e06,23765060e5268b3e9d17ac8856fddf0ebee518e507202d3f625e821bc4aa0035,PASS
X,WBCIC_MI,0,3,sub-13,LiteBN_X,0.87,0.87,0.0,0.8693598633303186,0.8693598633303186,0.0,0.87,0.87,0.0,7c866f472efdc75f5162c2d295294d197bfefaa3f7fad58eef01197d2b30870d,23765060e5268b3e9d17ac8856fddf0ebee518e507202d3f625e821bc4aa0035,PASS
X,WBCIC_MI,0,3,sub-24,LiteBN_BASELINE,0.9285037878787878,0.9285037878787878,0.0,0.9282032400589102,0.9282032400589102,0.0,0.9282051282051282,0.9282051282051282,0.0,5d0f70f47c63928305b6bc20fe36d3fe39ed2d4d52fe16fb5635144e342f1e06,23765060e5268b3e9d17ac8856fddf0ebee518e507202d3f625e821bc4aa0035,PASS
X,WBCIC_MI,0,3,sub-24,LiteBN_X,0.9387626262626264,0.9387626262626263,1.1102230246251565e-16,0.9384599200504944,0.9384599200504944,0.0,0.9384615384615383,0.9384615384615385,1.1102230246251565e-16,7c866f472efdc75f5162c2d295294d197bfefaa3f7fad58eef01197d2b30870d,23765060e5268b3e9d17ac8856fddf0ebee518e507202d3f625e821bc4aa0035,PASS
X,WBCIC_MI,0,3,sub-26,LiteBN_BASELINE,0.675,0.675,0.0,0.672040162466258,0.672040162466258,0.0,0.675,0.675,0.0,5d0f70f47c63928305b6bc20fe36d3fe39ed2d4d52fe16fb5635144e342f1e06,23765060e5268b3e9d17ac8856fddf0ebee518e507202d3f625e821bc4aa0035,PASS
X,WBCIC_MI,0,3,sub-26,LiteBN_X,0.6799999999999999,0.6799999999999999,0.0,0.6794871794871795,0.6794871794871795,0.0,0.68,0.68,0.0,7c866f472efdc75f5162c2d295294d197bfefaa3f7fad58eef01197d2b30870d,23765060e5268b3e9d17ac8856fddf0ebee518e507202d3f625e821bc4aa0035,PASS
X,WBCIC_MI,0,3,sub-29,LiteBN_BASELINE,0.945,0.9450000000000001,1.1102230246251565e-16,0.9449876222149984,0.9449876222149984,0.0,0.945,0.945,0.0,5d0f70f47c63928305b6bc20fe36d3fe39ed2d4d52fe16fb5635144e342f1e06,23765060e5268b3e9d17ac8856fddf0ebee518e507202d3f625e821bc4aa0035,PASS
X,WBCIC_MI,0,3,sub-29,LiteBN_X,0.885,0.885,0.0,0.8849741191768148,0.8849741191768148,0.0,0.885,0.885,0.0,7c866f472efdc75f5162c2d295294d197bfefaa3f7fad58eef01197d2b30870d,23765060e5268b3e9d17ac8856fddf0ebee518e507202d3f625e821bc4aa0035,PASS
X,WBCIC_MI,0,3,sub-47,LiteBN_BASELINE,0.905,0.905,0.0,0.9048834822657756,0.9048834822657756,0.0,0.905,0.905,0.0,5d0f70f47c63928305b6bc20fe36d3fe39ed2d4d52fe16fb5635144e342f1e06,23765060e5268b3e9d17ac8856fddf0ebee518e507202d3f625e821bc4aa0035,PASS
X,WBCIC_MI,0,3,sub-47,LiteBN_X,0.85,0.85,0.0,0.8481627695110842,0.8481627695110842,0.0,0.85,0.85,0.0,7c866f472efdc75f5162c2d295294d197bfefaa3f7fad58eef01197d2b30870d,23765060e5268b3e9d17ac8856fddf0ebee518e507202d3f625e821bc4aa0035,PASS
X,WBCIC_MI,0,4,sub-16,LiteBN_BASELINE,0.575,0.575,0.0,0.5523370638578011,0.5523370638578011,0.0,0.575,0.575,0.0,5395cdcad56c366a3cfcc16ae83fcb0e5a7d7cc2589b07249af5247f85efb3cb,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e,PASS
X,WBCIC_MI,0,4,sub-16,LiteBN_X,0.5700000000000001,0.5700000000000001,0.0,0.5538956323270048,0.5538956323270048,0.0,0.57,0.57,0.0,9ccc5c9e8da2ddd4dc0b3791cde02b84ac87945196f74c4d726cc0713f7376c6,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e,PASS
X,WBCIC_MI,0,4,sub-27,LiteBN_BASELINE,0.64,0.64,0.0,0.6279454319966928,0.6279454319966928,0.0,0.64,0.64,0.0,5395cdcad56c366a3cfcc16ae83fcb0e5a7d7cc2589b07249af5247f85efb3cb,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e,PASS
X,WBCIC_MI,0,4,sub-27,LiteBN_X,0.62,0.62,0.0,0.6153456827614131,0.6153456827614131,0.0,0.62,0.62,0.0,9ccc5c9e8da2ddd4dc0b3791cde02b84ac87945196f74c4d726cc0713f7376c6,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e,PASS
X,WBCIC_MI,0,4,sub-36,LiteBN_BASELINE,0.97,0.97,0.0,0.96999699969997,0.96999699969997,0.0,0.97,0.97,0.0,5395cdcad56c366a3cfcc16ae83fcb0e5a7d7cc2589b07249af5247f85efb3cb,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e,PASS
X,WBCIC_MI,0,4,sub-36,LiteBN_X,0.97,0.97,0.0,0.96999699969997,0.96999699969997,0.0,0.97,0.97,0.0,9ccc5c9e8da2ddd4dc0b3791cde02b84ac87945196f74c4d726cc0713f7376c6,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e,PASS
X,WBCIC_MI,0,4,sub-41,LiteBN_BASELINE,0.8600000000000001,0.8600000000000001,0.0,0.8594941790445605,0.8594941790445605,0.0,0.86,0.86,0.0,5395cdcad56c366a3cfcc16ae83fcb0e5a7d7cc2589b07249af5247f85efb3cb,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e,PASS
X,WBCIC_MI,0,4,sub-41,LiteBN_X,0.865,0.865,0.0,0.8649155722326454,0.8649155722326454,0.0,0.865,0.865,0.0,9ccc5c9e8da2ddd4dc0b3791cde02b84ac87945196f74c4d726cc0713f7376c6,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e,PASS
X,WBCIC_MI,0,4,sub-48,LiteBN_BASELINE,0.855,0.855,0.0,0.8549093183239524,0.8549093183239524,0.0,0.855,0.855,0.0,5395cdcad56c366a3cfcc16ae83fcb0e5a7d7cc2589b07249af5247f85efb3cb,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e,PASS
X,WBCIC_MI,0,4,sub-48,LiteBN_X,0.825,0.825,0.0,0.8247853620685339,0.8247853620685339,0.0,0.825,0.825,0.0,9ccc5c9e8da2ddd4dc0b3791cde02b84ac87945196f74c4d726cc0713f7376c6,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e,PASS
X,WBCIC_MI,0,4,sub-5,LiteBN_BASELINE,0.815,0.815,0.0,0.8149583656322672,0.8149583656322672,0.0,0.815,0.815,0.0,5395cdcad56c366a3cfcc16ae83fcb0e5a7d7cc2589b07249af5247f85efb3cb,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e,PASS
X,WBCIC_MI,0,4,sub-5,LiteBN_X,0.785,0.785,0.0,0.7849516141131755,0.7849516141131755,0.0,0.785,0.785,0.0,9ccc5c9e8da2ddd4dc0b3791cde02b84ac87945196f74c4d726cc0713f7376c6,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e,PASS
XS,OpenBMI_ERP,0,0,15,LiteBN_BASELINE,0.7884848484848486,0.7884848484848486,0.0,0.760514905465532,0.760514905465532,0.0,0.8535353535353535,0.8535353535353535,0.0,2abd5a36099dd7886c813f1ca9deaa043158ce533a29b6ab31aacf611848f23b,9f8f60e7d74014665f6c41f858b7bc1a01a182ee6a74f4255849bace52f412c4,PASS
XS,OpenBMI_ERP,0,0,15,LiteBN_XS,0.7460606060606061,0.7460606060606061,0.0,0.7295077319100456,0.7295077319100456,0.0,0.8393939393939394,0.8393939393939394,0.0,ee51d39e62626ee7968ced1184489303c3f1fad55c37f2c62d36e093e8fb6196,9f8f60e7d74014665f6c41f858b7bc1a01a182ee6a74f4255849bace52f412c4,PASS
XS,OpenBMI_ERP,0,0,3,LiteBN_BASELINE,0.9236363636363636,0.9236363636363636,0.0,0.8307939160069486,0.8307939160069486,0.0,0.8828282828282829,0.8828282828282829,0.0,2abd5a36099dd7886c813f1ca9deaa043158ce533a29b6ab31aacf611848f23b,9f8f60e7d74014665f6c41f858b7bc1a01a182ee6a74f4255849bace52f412c4,PASS
XS,OpenBMI_ERP,0,0,3,LiteBN_XS,0.9287878787878788,0.9287878787878788,0.0,0.8520335329341318,0.8520335329341318,0.0,0.9015151515151516,0.9015151515151515,1.1102230246251565e-16,ee51d39e62626ee7968ced1184489303c3f1fad55c37f2c62d36e093e8fb6196,9f8f60e7d74014665f6c41f858b7bc1a01a182ee6a74f4255849bace52f412c4,PASS
XS,OpenBMI_ERP,0,0,32,LiteBN_BASELINE,0.9045454545454544,0.9045454545454545,1.1102230246251565e-16,0.8104684567231942,0.8104684567231942,0.0,0.8671717171717171,0.8671717171717171,0.0,2abd5a36099dd7886c813f1ca9deaa043158ce533a29b6ab31aacf611848f23b,9f8f60e7d74014665f6c41f858b7bc1a01a182ee6a74f4255849bace52f412c4,PASS
XS,OpenBMI_ERP,0,0,32,LiteBN_XS,0.9354545454545456,0.9354545454545455,1.1102230246251565e-16,0.8684913288459566,0.8684913288459566,0.0,0.9146464646464646,0.9146464646464646,0.0,ee51d39e62626ee7968ced1184489303c3f1fad55c37f2c62d36e093e8fb6196,9f8f60e7d74014665f6c41f858b7bc1a01a182ee6a74f4255849bace52f412c4,PASS
XS,OpenBMI_ERP,0,0,33,LiteBN_BASELINE,0.7578787878787878,0.7578787878787878,0.0,0.7613501988748343,0.7613501988748343,0.0,0.8691919191919192,0.8691919191919192,0.0,2abd5a36099dd7886c813f1ca9deaa043158ce533a29b6ab31aacf611848f23b,9f8f60e7d74014665f6c41f858b7bc1a01a182ee6a74f4255849bace52f412c4,PASS
XS,OpenBMI_ERP,0,0,33,LiteBN_XS,0.7278787878787879,0.7278787878787879,0.0,0.7404733424470267,0.7404733424470267,0.0,0.8636363636363636,0.8636363636363636,0.0,ee51d39e62626ee7968ced1184489303c3f1fad55c37f2c62d36e093e8fb6196,9f8f60e7d74014665f6c41f858b7bc1a01a182ee6a74f4255849bace52f412c4,PASS
XS,OpenBMI_ERP,0,0,38,LiteBN_BASELINE,0.7287878787878788,0.7287878787878788,0.0,0.69065395273547,0.69065395273547,0.0,0.7984848484848485,0.7984848484848485,0.0,2abd5a36099dd7886c813f1ca9deaa043158ce533a29b6ab31aacf611848f23b,9f8f60e7d74014665f6c41f858b7bc1a01a182ee6a74f4255849bace52f412c4,PASS
XS,OpenBMI_ERP,0,0,38,LiteBN_XS,0.6448484848484848,0.6448484848484848,0.0,0.6541342168069337,0.6541342168069337,0.0,0.8202020202020202,0.8202020202020202,0.0,ee51d39e62626ee7968ced1184489303c3f1fad55c37f2c62d36e093e8fb6196,9f8f60e7d74014665f6c41f858b7bc1a01a182ee6a74f4255849bace52f412c4,PASS
XS,OpenBMI_ERP,0,0,47,LiteBN_BASELINE,0.8054545454545454,0.8054545454545454,0.0,0.7528296883504766,0.7528296883504766,0.0,0.8373737373737373,0.8373737373737373,0.0,2abd5a36099dd7886c813f1ca9deaa043158ce533a29b6ab31aacf611848f23b,9f8f60e7d74014665f6c41f858b7bc1a01a182ee6a74f4255849bace52f412c4,PASS
XS,OpenBMI_ERP,0,0,47,LiteBN_XS,0.8875757575757576,0.8875757575757576,0.0,0.8541268216781436,0.8541268216781436,0.0,0.9116161616161615,0.9116161616161617,1.1102230246251565e-16,ee51d39e62626ee7968ced1184489303c3f1fad55c37f2c62d36e093e8fb6196,9f8f60e7d74014665f6c41f858b7bc1a01a182ee6a74f4255849bace52f412c4,PASS
XS,OpenBMI_ERP,0,0,5,LiteBN_BASELINE,0.6463636363636364,0.6463636363636364,0.0,0.56605291005291,0.56605291005291,0.0,0.646969696969697,0.646969696969697,0.0,2abd5a36099dd7886c813f1ca9deaa043158ce533a29b6ab31aacf611848f23b,9f8f60e7d74014665f6c41f858b7bc1a01a182ee6a74f4255849bace52f412c4,PASS
XS,OpenBMI_ERP,0,0,5,LiteBN_XS,0.7127272727272728,0.7127272727272728,0.0,0.6489850704689063,0.6489850704689063,0.0,0.7454545454545455,0.7454545454545455,0.0,ee51d39e62626ee7968ced1184489303c3f1fad55c37f2c62d36e093e8fb6196,9f8f60e7d74014665f6c41f858b7bc1a01a182ee6a74f4255849bace52f412c4,PASS
XS,OpenBMI_ERP,0,0,6,LiteBN_BASELINE,0.8821212121212121,0.8821212121212121,0.0,0.7882878228596301,0.7882878228596301,0.0,0.85,0.85,0.0,2abd5a36099dd7886c813f1ca9deaa043158ce533a29b6ab31aacf611848f23b,9f8f60e7d74014665f6c41f858b7bc1a01a182ee6a74f4255849bace52f412c4,PASS
XS,OpenBMI_ERP,0,0,6,LiteBN_XS,0.896060606060606,0.896060606060606,0.0,0.8247166467065868,0.8247166467065868,0.0,0.8833333333333333,0.8833333333333333,0.0,ee51d39e62626ee7968ced1184489303c3f1fad55c37f2c62d36e093e8fb6196,9f8f60e7d74014665f6c41f858b7bc1a01a182ee6a74f4255849bace52f412c4,PASS
XS,OpenBMI_ERP,0,1,14,LiteBN_BASELINE,0.7593939393939394,0.7593939393939394,0.0,0.724335625841986,0.724335625841986,0.0,0.8252525252525252,0.8252525252525252,0.0,c08f0f3483a798cec6cfcf478741f17cdc1686870da39749ba6ae265536d3c9a,e2de89059c6012827f0772d4648300c99af68a230b90c5b6210825a3cab5501b,PASS
XS,OpenBMI_ERP,0,1,14,LiteBN_XS,0.7766666666666666,0.7766666666666666,0.0,0.7320292692609602,0.7320292692609602,0.0,0.8257575757575758,0.8257575757575758,0.0,6a856e1c2f6bb59d105071808260778409cb8b12f92683dc0910bd2e0498fe66,e2de89059c6012827f0772d4648300c99af68a230b90c5b6210825a3cab5501b,PASS
XS,OpenBMI_ERP,0,1,2,LiteBN_BASELINE,0.9766666666666668,0.9766666666666667,1.1102230246251565e-16,0.9447705618082642,0.9447705618082642,0.0,0.9671717171717172,0.9671717171717171,1.1102230246251565e-16,c08f0f3483a798cec6cfcf478741f17cdc1686870da39749ba6ae265536d3c9a,e2de89059c6012827f0772d4648300c99af68a230b90c5b6210825a3cab5501b,PASS
XS,OpenBMI_ERP,0,1,2,LiteBN_XS,0.9696969696969696,0.9696969696969697,1.1102230246251565e-16,0.9270277197502592,0.9270277197502592,0.0,0.9555555555555556,0.9555555555555556,0.0,6a856e1c2f6bb59d105071808260778409cb8b12f92683dc0910bd2e0498fe66,e2de89059c6012827f0772d4648300c99af68a230b90c5b6210825a3cab5501b,PASS
XS,OpenBMI_ERP,0,1,26,LiteBN_BASELINE,0.9412121212121212,0.9412121212121212,0.0,0.8992510981613617,0.8992510981613617,0.0,0.9383838383838384,0.9383838383838384,0.0,c08f0f3483a798cec6cfcf478741f17cdc1686870da39749ba6ae265536d3c9a,e2de89059c6012827f0772d4648300c99af68a230b90c5b6210825a3cab5501b,PASS
XS,OpenBMI_ERP,0,1,26,LiteBN_XS,0.9415151515151516,0.9415151515151515,1.1102230246251565e-16,0.8843643806848641,0.8843643806848641,0.0,0.9267676767676768,0.9267676767676768,0.0,6a856e1c2f6bb59d105071808260778409cb8b12f92683dc0910bd2e0498fe66,e2de89059c6012827f0772d4648300c99af68a230b90c5b6210825a3cab5501b,PASS
XS,OpenBMI_ERP,0,1,28,LiteBN_BASELINE,0.9187878787878788,0.9187878787878788,0.0,0.8680609279617217,0.8680609279617217,0.0,0.9171717171717172,0.9171717171717172,0.0,c08f0f3483a798cec6cfcf478741f17cdc1686870da39749ba6ae265536d3c9a,e2de89059c6012827f0772d4648300c99af68a230b90c5b6210825a3cab5501b,PASS
XS,OpenBMI_ERP,0,1,28,LiteBN_XS,0.9242424242424244,0.9242424242424243,1.1102230246251565e-16,0.8471238833193948,0.8471238833193948,0.0,0.897979797979798,0.897979797979798,0.0,6a856e1c2f6bb59d105071808260778409cb8b12f92683dc0910bd2e0498fe66,e2de89059c6012827f0772d4648300c99af68a230b90c5b6210825a3cab5501b,PASS
XS,OpenBMI_ERP,0,1,31,LiteBN_BASELINE,0.9272727272727272,0.9272727272727272,0.0,0.8722786647314948,0.8722786647314948,0.0,0.9191919191919192,0.9191919191919192,0.0,c08f0f3483a798cec6cfcf478741f17cdc1686870da39749ba6ae265536d3c9a,e2de89059c6012827f0772d4648300c99af68a230b90c5b6210825a3cab5501b,PASS
XS,OpenBMI_ERP,0,1,31,LiteBN_XS,0.9166666666666669,0.9166666666666667,1.1102230246251565e-16,0.8448701674378645,0.8448701674378645,0.0,0.8974747474747474,0.8974747474747474,0.0,6a856e1c2f6bb59d105071808260778409cb8b12f92683dc0910bd2e0498fe66,e2de89059c6012827f0772d4648300c99af68a230b90c5b6210825a3cab5501b,PASS
XS,OpenBMI_ERP,0,1,35,LiteBN_BASELINE,0.87,0.87,0.0,0.8230706807521133,0.8230706807521133,0.0,0.8883838383838384,0.8883838383838384,0.0,c08f0f3483a798cec6cfcf478741f17cdc1686870da39749ba6ae265536d3c9a,e2de89059c6012827f0772d4648300c99af68a230b90c5b6210825a3cab5501b,PASS
XS,OpenBMI_ERP,0,1,35,LiteBN_XS,0.9006060606060606,0.9006060606060606,0.0,0.8543286939774479,0.8543286939774479,0.0,0.9090909090909092,0.9090909090909091,1.1102230246251565e-16,6a856e1c2f6bb59d105071808260778409cb8b12f92683dc0910bd2e0498fe66,e2de89059c6012827f0772d4648300c99af68a230b90c5b6210825a3cab5501b,PASS
XS,OpenBMI_ERP,0,1,40,LiteBN_BASELINE,0.7966666666666666,0.7966666666666666,0.0,0.7543442937847247,0.7543442937847247,0.0,0.842929292929293,0.842929292929293,0.0,c08f0f3483a798cec6cfcf478741f17cdc1686870da39749ba6ae265536d3c9a,e2de89059c6012827f0772d4648300c99af68a230b90c5b6210825a3cab5501b,PASS
XS,OpenBMI_ERP,0,1,40,LiteBN_XS,0.8066666666666666,0.8066666666666666,0.0,0.7909628378378378,0.7909628378378378,0.0,0.8777777777777778,0.8777777777777778,0.0,6a856e1c2f6bb59d105071808260778409cb8b12f92683dc0910bd2e0498fe66,e2de89059c6012827f0772d4648300c99af68a230b90c5b6210825a3cab5501b,PASS
XS,OpenBMI_ERP,0,1,43,LiteBN_BASELINE,0.936060606060606,0.936060606060606,0.0,0.8698073648256244,0.8698073648256244,0.0,0.9156565656565656,0.9156565656565656,0.0,c08f0f3483a798cec6cfcf478741f17cdc1686870da39749ba6ae265536d3c9a,e2de89059c6012827f0772d4648300c99af68a230b90c5b6210825a3cab5501b,PASS
XS,OpenBMI_ERP,0,1,43,LiteBN_XS,0.9254545454545456,0.9254545454545455,1.1102230246251565e-16,0.842976779596498,0.842976779596498,0.0,0.8939393939393939,0.8939393939393939,0.0,6a856e1c2f6bb59d105071808260778409cb8b12f92683dc0910bd2e0498fe66,e2de89059c6012827f0772d4648300c99af68a230b90c5b6210825a3cab5501b,PASS
XS,OpenBMI_ERP,0,2,1,LiteBN_BASELINE,0.7560606060606061,0.7560606060606061,0.0,0.7329853687677996,0.7329853687677996,0.0,0.8378787878787879,0.8378787878787879,0.0,58fc6dc4928d3ab4b8a85ba59773d740388233db674ed3200485ece132a8a3c6,d58614d92d36fe84a3e6a2cc077409586c3c85e039c41e6ea925ec45069a822a,PASS
XS,OpenBMI_ERP,0,2,1,LiteBN_XS,0.7763636363636364,0.7763636363636364,0.0,0.7500902744342802,0.7500902744342802,0.0,0.8474747474747475,0.8474747474747475,0.0,7b640572273476f2c9529630a706194e5d0bec75d8d42c7f2d9c40bd06c68086,d58614d92d36fe84a3e6a2cc077409586c3c85e039c41e6ea925ec45069a822a,PASS
XS,OpenBMI_ERP,0,2,11,LiteBN_BASELINE,0.9687878787878788,0.9687878787878788,0.0,0.93641125687754,0.9364112568775401,1.1102230246251565e-16,0.9621212121212122,0.9621212121212122,0.0,58fc6dc4928d3ab4b8a85ba59773d740388233db674ed3200485ece132a8a3c6,d58614d92d36fe84a3e6a2cc077409586c3c85e039c41e6ea925ec45069a822a,PASS
XS,OpenBMI_ERP,0,2,11,LiteBN_XS,0.9696969696969696,0.9696969696969697,1.1102230246251565e-16,0.9479404031551272,0.9479404031551271,1.1102230246251565e-16,0.9696969696969696,0.9696969696969697,1.1102230246251565e-16,7b640572273476f2c9529630a706194e5d0bec75d8d42c7f2d9c40bd06c68086,d58614d92d36fe84a3e6a2cc077409586c3c85e039c41e6ea925ec45069a822a,PASS
XS,OpenBMI_ERP,0,2,23,LiteBN_BASELINE,0.5533333333333333,0.5533333333333333,0.0,0.5590526203724424,0.5590526203724424,0.0,0.7929292929292929,0.7929292929292929,0.0,58fc6dc4928d3ab4b8a85ba59773d740388233db674ed3200485ece132a8a3c6,d58614d92d36fe84a3e6a2cc077409586c3c85e039c41e6ea925ec45069a822a,PASS
XS,OpenBMI_ERP,0,2,23,LiteBN_XS,0.546969696969697,0.546969696969697,0.0,0.5511264444478342,0.5511264444478342,0.0,0.7823232323232323,0.7823232323232323,0.0,7b640572273476f2c9529630a706194e5d0bec75d8d42c7f2d9c40bd06c68086,d58614d92d36fe84a3e6a2cc077409586c3c85e039c41e6ea925ec45069a822a,PASS
XS,OpenBMI_ERP,0,2,30,LiteBN_BASELINE,0.9393939393939394,0.9393939393939394,0.0,0.9030020051657937,0.9030020051657937,0.0,0.9414141414141414,0.9414141414141414,0.0,58fc6dc4928d3ab4b8a85ba59773d740388233db674ed3200485ece132a8a3c6,d58614d92d36fe84a3e6a2cc077409586c3c85e039c41e6ea925ec45069a822a,PASS
XS,OpenBMI_ERP,0,2,30,LiteBN_XS,0.921818181818182,0.9218181818181819,1.1102230246251565e-16,0.8957734665030523,0.8957734665030523,0.0,0.9383838383838384,0.9383838383838384,0.0,7b640572273476f2c9529630a706194e5d0bec75d8d42c7f2d9c40bd06c68086,d58614d92d36fe84a3e6a2cc077409586c3c85e039c41e6ea925ec45069a822a,PASS
XS,OpenBMI_ERP,0,2,48,LiteBN_BASELINE,0.8078787878787879,0.8078787878787879,0.0,0.7853396526644312,0.7853396526644312,0.0,0.8717171717171717,0.8717171717171717,0.0,58fc6dc4928d3ab4b8a85ba59773d740388233db674ed3200485ece132a8a3c6,d58614d92d36fe84a3e6a2cc077409586c3c85e039c41e6ea925ec45069a822a,PASS
XS,OpenBMI_ERP,0,2,48,LiteBN_XS,0.8063636363636364,0.8063636363636364,0.0,0.7944816126634309,0.7944816126634309,0.0,0.8813131313131313,0.8813131313131313,0.0,7b640572273476f2c9529630a706194e5d0bec75d8d42c7f2d9c40bd06c68086,d58614d92d36fe84a3e6a2cc077409586c3c85e039c41e6ea925ec45069a822a,PASS
