method,fold,seed,subject_id,BA,macro_f1,n_trials,source_model_noadapt_BA,adaptation_delta_BA,negative_transfer,adaptation_time_s,target_trainable_parameters,target_future_labels_used_for_fit,internal_holdout_used,outer_test_used
B2_STRONG_GENERIC,2,0,53,0.77,0.7699769976997699,100,0.81,-0.040000000000000036,True,1.2935279000084847,34162,False,False,False
A2_DUAL_CONTROL,2,0,53,0.77,0.7688674505074866,100,0.78,-0.010000000000000009,True,1.458301999955438,19622,False,False,False
A6_PUD_ALL_ADAPT,2,0,53,0.78,0.7785829307568438,100,0.76,0.020000000000000018,False,2.06832249998115,39244,False,False,False
A7_IDENTITY_PROTECTED,2,0,53,0.78,0.7767857142857143,100,0.75,0.030000000000000027,False,1.357514099974651,19622,False,False,False
A8_RANDOM_PROTECTED,2,0,53,0.74,0.7373737373737375,100,0.75,-0.010000000000000009,True,1.3827393999672495,19622,False,False,False
A10_FULL_PUD_FREEZE,2,0,53,0.79,0.7874278773155178,100,0.76,0.030000000000000027,False,1.376148400013335,19622,False,False,False
A3_P_ONLY,2,0,53,0.74,0.7383252818035426,100,0.6799999999999999,0.06000000000000005,False,1.2718734000227414,19622,False,False,False
A4_P_PLUS_U,2,0,53,0.79,0.7874278773155178,100,0.76,0.030000000000000027,False,1.4108482000301592,19622,False,False,False
A5_P_PLUS_D,2,0,53,0.76,0.7591328783621036,100,0.76,0.0,False,1.3381819000351243,19622,False,False,False
A9_PCA_PROTECTED,2,0,53,0.7,0.6956168831168831,100,0.7,0.0,False,1.4424509999807924,19622,False,False,False
