dataset,fold,seed,epoch,step,task_gradient_norm,task_clip_scale,task_step_norm,bn_max_displacement
OpenBMI,2,0,1,64,3.5586037635803223,1.0,0.0012706035049632192,0.0
OpenBMI,2,0,1,65,3.3440866470336914,1.0,0.0012850164202973247,0.0
OpenBMI,2,0,1,66,2.6833808422088623,1.0,0.0012592585990205407,0.0
OpenBMI,2,0,1,67,4.260612487792969,1.0,0.0012788038002327085,0.0
OpenBMI,2,0,1,68,2.225862979888916,1.0,0.0012174106668680906,0.0
OpenBMI,2,0,2,69,2.7813334465026855,1.0,0.0012292788596823812,0.0
OpenBMI,2,0,2,70,2.335862398147583,1.0,0.0012429265771061182,0.0
OpenBMI,2,0,2,71,2.742149829864502,1.0,0.0012976452708244324,0.0
OpenBMI,2,0,2,72,3.612602710723877,1.0,0.0013050470734015107,0.0
OpenBMI,2,0,2,73,4.57806921005249,1.0,0.00126553513109684,0.0
OpenBMI,2,0,2,74,3.085658311843872,1.0,0.0012708122376352549,0.0
OpenBMI,2,0,2,75,3.4320104122161865,1.0,0.0013641964178532362,0.0
OpenBMI,2,0,2,76,3.171572208404541,1.0,0.0013801631284877658,0.0
OpenBMI,2,0,2,77,4.4935688972473145,1.0,0.0013857544399797916,0.0
OpenBMI,2,0,2,78,2.8294777870178223,1.0,0.0013258515391498804,0.0
OpenBMI,2,0,2,79,2.14143443107605,1.0,0.001247411360964179,0.0
OpenBMI,2,0,2,80,2.0810859203338623,1.0,0.0012381040723994374,0.0
OpenBMI,2,0,2,81,4.076197147369385,1.0,0.0012957901926711202,0.0
OpenBMI,2,0,2,82,3.0726006031036377,1.0,0.0013120307121425867,0.0
OpenBMI,2,0,2,83,2.4192264080047607,1.0,0.0012484659673646092,0.0
OpenBMI,2,0,2,84,2.5302703380584717,1.0,0.00131651246920228,0.0
OpenBMI,2,0,2,85,2.9146900177001953,1.0,0.001291839755140245,0.0
OpenBMI,2,0,2,86,2.3966026306152344,1.0,0.0012966908980160952,0.0
OpenBMI,2,0,2,87,2.5566720962524414,1.0,0.0012878120178356767,0.0
OpenBMI,2,0,2,88,3.1439101696014404,1.0,0.0013222238048911095,0.0
OpenBMI,2,0,2,89,2.60856032371521,1.0,0.001327837584540248,0.0
OpenBMI,2,0,2,90,4.329456806182861,1.0,0.001319396891631186,0.0
OpenBMI,2,0,2,91,4.117755889892578,1.0,0.001285245642066002,0.0
OpenBMI,2,0,2,92,2.6111843585968018,1.0,0.0013093535089865327,0.0
OpenBMI,2,0,2,93,3.151599645614624,1.0,0.0013368824729695916,0.0
OpenBMI,2,0,2,94,4.098033905029297,1.0,0.0013817667495459318,0.0
OpenBMI,2,0,2,95,3.2906570434570312,1.0,0.0014570325147360563,0.0
OpenBMI,2,0,2,96,4.647697925567627,1.0,0.0014062820700928569,0.0
OpenBMI,2,0,2,97,2.776728630065918,1.0,0.0013516322942450643,0.0
OpenBMI,2,0,2,98,1.9668718576431274,1.0,0.00137680908665061,0.0
OpenBMI,2,0,2,99,3.9047911167144775,1.0,0.0013702352298423648,0.0
OpenBMI,2,0,2,100,4.3405938148498535,1.0,0.0013639163225889206,0.0
OpenBMI,2,0,2,101,2.13420033454895,1.0,0.0013639621902257204,0.0
OpenBMI,2,0,2,102,2.8141367435455322,1.0,0.0013432075502350926,0.0
OpenBMI,2,0,2,103,4.720574855804443,1.0,0.00140038738027215,0.0
OpenBMI,2,0,2,104,3.4901680946350098,1.0,0.0014003823744133115,0.0
OpenBMI,2,0,2,105,2.325260639190674,1.0,0.0013459330657497048,0.0
OpenBMI,2,0,2,106,3.7287628650665283,1.0,0.001307163038291037,0.0
OpenBMI,2,0,2,107,2.392519235610962,1.0,0.0013347527710720897,0.0
OpenBMI,2,0,2,108,2.851055145263672,1.0,0.0012940099695697427,0.0
OpenBMI,2,0,2,109,2.838667869567871,1.0,0.0012763820122927427,0.0
OpenBMI,2,0,2,110,3.969848155975342,1.0,0.0012733407784253359,0.0
OpenBMI,2,0,2,111,2.769801616668701,1.0,0.001290209125727415,0.0
OpenBMI,2,0,2,112,2.9234368801116943,1.0,0.0012705380795523524,0.0
OpenBMI,2,0,2,113,2.918555736541748,1.0,0.0012626750394701958,0.0
OpenBMI,2,0,2,114,3.0825297832489014,1.0,0.0013436585431918502,0.0
OpenBMI,2,0,2,115,4.13026762008667,1.0,0.001338197267614305,0.0
OpenBMI,2,0,2,116,3.573974132537842,1.0,0.0013653141213580966,0.0
OpenBMI,2,0,2,117,2.202890157699585,1.0,0.001346591510809958,0.0
OpenBMI,2,0,2,118,2.9653117656707764,1.0,0.0013113219756633043,0.0
OpenBMI,2,0,2,119,3.609198808670044,1.0,0.0013112392043694854,0.0
OpenBMI,2,0,2,120,2.3849921226501465,1.0,0.001259602140635252,0.0
OpenBMI,2,0,2,121,2.7398829460144043,1.0,0.001207232940942049,0.0
OpenBMI,2,0,2,122,2.5422089099884033,1.0,0.0011702622286975384,0.0
OpenBMI,2,0,2,123,2.1011855602264404,1.0,0.0011560064740478992,0.0
OpenBMI,2,0,2,124,2.4951343536376953,1.0,0.0011493321508169174,0.0
OpenBMI,2,0,2,125,3.3697509765625,1.0,0.0011573497904464602,0.0
OpenBMI,2,0,2,126,4.462746620178223,1.0,0.0012627283576875925,0.0
OpenBMI,2,0,2,127,2.7641918659210205,1.0,0.0013237283565104008,0.0
OpenBMI,2,0,2,128,3.0871739387512207,1.0,0.0012993431882932782,0.0
OpenBMI,2,0,2,129,3.0854413509368896,1.0,0.0012748758308589458,0.0
OpenBMI,2,0,2,130,2.8256452083587646,1.0,0.001246609608642757,0.0
OpenBMI,2,0,2,131,4.507049083709717,1.0,0.0012685206020250916,0.0
OpenBMI,2,0,2,132,3.564013719558716,1.0,0.0012938817963004112,0.0
OpenBMI,2,0,2,133,2.7853732109069824,1.0,0.0013190523022785783,0.0
OpenBMI,2,0,2,134,3.3155343532562256,1.0,0.0012634712038561702,0.0
OpenBMI,2,0,2,135,2.530374050140381,1.0,0.0012782702688127756,0.0
OpenBMI,2,0,2,136,3.2895805835723877,1.0,0.0012843100121244788,0.0
OpenBMI,3,0,1,1,3.039862871170044,1.0,0.0055444613099098206,0.0
OpenBMI,3,0,1,2,2.9117205142974854,1.0,0.003985640127211809,0.0
OpenBMI,3,0,1,3,3.545297861099243,1.0,0.0032512815669178963,0.0
OpenBMI,3,0,1,4,5.0466108322143555,0.9907639337044137,0.0028399997390806675,0.0
OpenBMI,3,0,1,5,2.188836097717285,1.0,0.002556711668148637,0.0
OpenBMI,3,0,1,6,2.5227370262145996,1.0,0.0022601140663027763,0.0
OpenBMI,3,0,1,7,4.261049270629883,1.0,0.0021260911598801613,0.0
OpenBMI,3,0,1,8,2.7204792499542236,1.0,0.0020080022513866425,0.0
OpenBMI,3,0,1,9,2.334716558456421,1.0,0.0018964165356010199,0.0
OpenBMI,3,0,1,10,2.3095667362213135,1.0,0.0018302848329767585,0.0
OpenBMI,3,0,1,11,2.4712073802948,1.0,0.0018044993048533797,0.0
OpenBMI,3,0,1,12,3.4051921367645264,1.0,0.001742835738696158,0.0
OpenBMI,3,0,1,13,3.126032829284668,1.0,0.0016981747467070818,0.0
OpenBMI,3,0,1,14,3.141749858856201,1.0,0.0017459524096921086,0.0
OpenBMI,3,0,1,15,4.264483451843262,1.0,0.0016882946947589517,0.0
OpenBMI,3,0,1,16,2.246249198913574,1.0,0.0015820683911442757,0.0
OpenBMI,3,0,1,17,2.512836217880249,1.0,0.0015512348618358374,0.0
OpenBMI,3,0,1,18,2.102182149887085,1.0,0.0014910460449755192,0.0
OpenBMI,3,0,1,19,3.68807315826416,1.0,0.0014689296949654818,0.0
OpenBMI,3,0,1,20,2.0522124767303467,1.0,0.0014587804907932878,0.0
OpenBMI,3,0,1,21,3.0239980220794678,1.0,0.0013997119385749102,0.0
OpenBMI,3,0,1,22,3.6941733360290527,1.0,0.0013477718457579613,0.0
OpenBMI,3,0,1,23,2.515383243560791,1.0,0.001322088181041181,0.0
OpenBMI,3,0,1,24,2.260540008544922,1.0,0.0012896157568320632,0.0
OpenBMI,3,0,1,25,1.8042751550674438,1.0,0.0012779071694239974,0.0
OpenBMI,3,0,1,26,2.6995065212249756,1.0,0.001249691005796194,0.0
OpenBMI,3,0,1,27,2.8191416263580322,1.0,0.0012404205044731498,0.0
OpenBMI,3,0,1,28,3.8266398906707764,1.0,0.0012884576572105289,0.0
OpenBMI,3,0,1,29,2.5999484062194824,1.0,0.0012658484047278762,0.0
OpenBMI,3,0,1,30,3.0944151878356934,1.0,0.00125023047439754,0.0
OpenBMI,3,0,1,31,3.071714162826538,1.0,0.0012482005404308438,0.0
OpenBMI,3,0,1,32,2.57517671585083,1.0,0.001259142765775323,0.0
OpenBMI,3,0,1,33,3.687344551086426,1.0,0.0013406124198809266,0.0
OpenBMI,3,0,1,34,2.9560482501983643,1.0,0.0013792618410661817,0.0
OpenBMI,3,0,1,35,4.109000205993652,1.0,0.0014113992219790816,0.0
OpenBMI,3,0,1,36,2.012850761413574,1.0,0.0013553736498579383,0.0
OpenBMI,3,0,1,37,3.502932071685791,1.0,0.0013153443578630686,0.0
OpenBMI,3,0,1,38,3.4366581439971924,1.0,0.0013578686630353332,0.0
OpenBMI,3,0,1,39,2.273725748062134,1.0,0.0012817168608307838,0.0
OpenBMI,3,0,1,40,4.800260543823242,1.0,0.001260323915630579,0.0
OpenBMI,3,0,1,41,2.837087392807007,1.0,0.0012495366390794516,0.0
OpenBMI,3,0,1,42,1.8106911182403564,1.0,0.0012105085188522935,0.0
OpenBMI,3,0,1,43,3.9317259788513184,1.0,0.0012696406338363886,0.0
OpenBMI,3,0,1,44,4.236327648162842,1.0,0.0012813810026273131,0.0
OpenBMI,3,0,1,45,2.969444751739502,1.0,0.0012399122351780534,0.0
OpenBMI,3,0,1,46,2.255958080291748,1.0,0.00124661426525563,0.0
OpenBMI,3,0,1,47,2.963977336883545,1.0,0.0012185766827315092,0.0
OpenBMI,3,0,1,48,2.6326568126678467,1.0,0.0012535887071862817,0.0
OpenBMI,3,0,1,49,2.1144421100616455,1.0,0.0012322308029979467,0.0
OpenBMI,3,0,1,50,3.5684235095977783,1.0,0.0012649735435843468,0.0
OpenBMI,3,0,1,51,2.5752980709075928,1.0,0.0012272661551833153,0.0
OpenBMI,3,0,1,52,3.8804640769958496,1.0,0.001276113442145288,0.0
OpenBMI,3,0,1,53,2.4090046882629395,1.0,0.001314320950768888,0.0
OpenBMI,3,0,1,54,3.081637382507324,1.0,0.0012997494777664542,0.0
OpenBMI,3,0,1,55,3.527869462966919,1.0,0.0012537859147414565,0.0
OpenBMI,3,0,1,56,2.6540138721466064,1.0,0.0012753846822306514,0.0
OpenBMI,3,0,1,57,2.9607672691345215,1.0,0.001322794589214027,0.0
OpenBMI,3,0,1,58,2.7134358882904053,1.0,0.0013031555572524667,0.0
OpenBMI,3,0,1,59,3.6381301879882812,1.0,0.001308637554757297,0.0
OpenBMI,3,0,1,60,3.574554443359375,1.0,0.0013217077357694507,0.0
OpenBMI,3,0,1,61,2.8566722869873047,1.0,0.0012856191024184227,0.0
OpenBMI,3,0,1,62,3.354710340499878,1.0,0.0012423963053151965,0.0
OpenBMI,3,0,1,63,8.193526268005371,0.6102378678548129,0.001214753370732069,0.0
OpenBMI,3,0,1,64,3.36029314994812,1.0,0.0012906682677567005,0.0
OpenBMI,3,0,1,65,3.947824478149414,1.0,0.0012604002840816975,0.0
OpenBMI,3,0,1,66,2.896439552307129,1.0,0.0012954222038388252,0.0
OpenBMI,3,0,1,67,3.367769718170166,1.0,0.0013219221727922559,0.0
OpenBMI,3,0,1,68,2.878600835800171,1.0,0.0013130393344908953,0.0
OpenBMI,3,0,2,69,4.642542839050293,1.0,0.0014295304426923394,0.0
OpenBMI,3,0,2,70,3.15018367767334,1.0,0.001374107669107616,0.0
OpenBMI,3,0,2,71,3.3759965896606445,1.0,0.0013113548047840595,0.0
OpenBMI,3,0,2,72,2.521125316619873,1.0,0.0012947357026860118,0.0
OpenBMI,3,0,2,73,3.6575677394866943,1.0,0.0013182563707232475,0.0
OpenBMI,3,0,2,74,3.0565295219421387,1.0,0.0012769470922648907,0.0
OpenBMI,3,0,2,75,3.114438533782959,1.0,0.0013012553099542856,0.0
OpenBMI,3,0,2,76,3.4489939212799072,1.0,0.0012945686466991901,0.0
OpenBMI,3,0,2,77,4.320996284484863,1.0,0.00133908586576581,0.0
OpenBMI,3,0,2,78,2.954117774963379,1.0,0.0013675822410732508,0.0
OpenBMI,3,0,2,79,2.26066517829895,1.0,0.001354698557406664,0.0
OpenBMI,3,0,2,80,2.08984112739563,1.0,0.0012842518044635653,0.0
OpenBMI,3,0,2,81,2.735956907272339,1.0,0.0012951251119375229,0.0
OpenBMI,3,0,2,82,2.828386068344116,1.0,0.0012535802088677883,0.0
OpenBMI,3,0,2,83,3.1581358909606934,1.0,0.0012702494859695435,0.0
OpenBMI,3,0,2,84,2.9764137268066406,1.0,0.0012634322047233582,0.0
OpenBMI,3,0,2,85,3.1385562419891357,1.0,0.001301665441133082,0.0
OpenBMI,3,0,2,86,3.4524827003479004,1.0,0.001365215633995831,0.0
OpenBMI,3,0,2,87,2.9170074462890625,1.0,0.001350213773548603,0.0
OpenBMI,3,0,2,88,2.569106340408325,1.0,0.0013012208510190248,0.0
OpenBMI,3,0,2,89,2.933934450149536,1.0,0.0012874513631686568,0.0
OpenBMI,3,0,2,90,4.198825359344482,1.0,0.0012867955956608057,0.0
OpenBMI,3,0,2,91,2.8466949462890625,1.0,0.0012463020393624902,0.0
OpenBMI,3,0,2,92,2.9814085960388184,1.0,0.0012941057793796062,0.0
OpenBMI,3,0,2,93,3.1539769172668457,1.0,0.0012967054499313235,0.0
OpenBMI,3,0,2,94,3.4846224784851074,1.0,0.0012589774560183287,0.0
OpenBMI,3,0,2,95,2.6036767959594727,1.0,0.001323441043496132,0.0
OpenBMI,3,0,2,96,2.716991901397705,1.0,0.001321851392276585,0.0
OpenBMI,3,0,2,97,2.8528425693511963,1.0,0.0013793831458315253,0.0
OpenBMI,3,0,2,98,3.040196418762207,1.0,0.0013875102158635855,0.0
OpenBMI,3,0,2,99,3.1600489616394043,1.0,0.001427916344255209,0.0
OpenBMI,3,0,2,100,3.040358066558838,1.0,0.0014307481469586492,0.0
OpenBMI,3,0,2,101,3.867135763168335,1.0,0.0014273900305852294,0.0
OpenBMI,3,0,2,102,3.718975305557251,1.0,0.0014534342335537076,0.0
OpenBMI,3,0,2,103,2.5678136348724365,1.0,0.0013728913618251681,0.0
OpenBMI,3,0,2,104,3.1171860694885254,1.0,0.00139598548412323,0.0
OpenBMI,3,0,2,105,3.7976229190826416,1.0,0.001316596521064639,0.0
OpenBMI,3,0,2,106,3.002993106842041,1.0,0.0013562593376263976,0.0
OpenBMI,3,0,2,107,3.024548292160034,1.0,0.0012943639885634184,0.0
OpenBMI,3,0,2,108,3.426337718963623,1.0,0.0012790764449164271,0.0
OpenBMI,3,0,2,109,2.4526710510253906,1.0,0.0012574915308505297,0.0
OpenBMI,3,0,2,110,2.680723190307617,1.0,0.0012159283505752683,0.0
OpenBMI,3,0,2,111,2.0797693729400635,1.0,0.0012697037309408188,0.0
OpenBMI,3,0,2,112,3.282097578048706,1.0,0.0013438077876344323,0.0
OpenBMI,3,0,2,113,3.0367016792297363,1.0,0.0013197248335927725,0.0
OpenBMI,3,0,2,114,3.1845192909240723,1.0,0.0012840869603678584,0.0
OpenBMI,3,0,2,115,1.8452311754226685,1.0,0.0012305076234042645,0.0
OpenBMI,3,0,2,116,5.166995525360107,0.9676803425626213,0.0013143739197403193,0.0
OpenBMI,3,0,2,117,3.415540933609009,1.0,0.0013492988655343652,0.0
OpenBMI,3,0,2,118,3.5722761154174805,1.0,0.00131796405185014,0.0
OpenBMI,3,0,2,119,2.194993495941162,1.0,0.0013475166633725166,0.0
OpenBMI,3,0,2,120,2.6824402809143066,1.0,0.0013326521730050445,0.0
OpenBMI,3,0,2,121,2.3621366024017334,1.0,0.0012673416640609503,0.0
OpenBMI,3,0,2,122,4.299764633178711,1.0,0.0012572534615173936,0.0
OpenBMI,3,0,2,123,3.332897186279297,1.0,0.0012330547906458378,0.0
OpenBMI,3,0,2,124,2.301438570022583,1.0,0.0012143468484282494,0.0
OpenBMI,3,0,2,125,3.2158267498016357,1.0,0.0012559460010379553,0.0
OpenBMI,3,0,2,126,6.240962505340576,0.8011584744694993,0.001263145008124411,0.0
OpenBMI,3,0,2,127,3.942500352859497,1.0,0.0013015802251175046,0.0
OpenBMI,3,0,2,128,2.390761375427246,1.0,0.001272982219234109,0.0
OpenBMI,3,0,2,129,3.0678818225860596,1.0,0.001250074477866292,0.0
OpenBMI,3,0,2,130,2.635603904724121,1.0,0.0012318874942138791,0.0
OpenBMI,3,0,2,131,3.045692205429077,1.0,0.001254463568329811,0.0
OpenBMI,3,0,2,132,3.0794074535369873,1.0,0.0012588221579790115,0.0
OpenBMI,3,0,2,133,2.3783092498779297,1.0,0.001263311831280589,0.0
OpenBMI,3,0,2,134,2.8326804637908936,1.0,0.0012774630449712276,0.0
OpenBMI,3,0,2,135,2.1731209754943848,1.0,0.0012144144857302308,0.0
OpenBMI,3,0,2,136,3.594320058822632,1.0,0.0012087408686056733,0.0
OpenBMI,4,0,1,1,4.568155765533447,1.0,0.00554458936676383,0.0
OpenBMI,4,0,1,2,2.9853873252868652,1.0,0.004021165426820517,0.0
OpenBMI,4,0,1,3,2.7887494564056396,1.0,0.003323589451611042,0.0
OpenBMI,4,0,1,4,4.8056769371032715,1.0,0.0029067618306726217,0.0
OpenBMI,4,0,1,5,2.2915642261505127,1.0,0.0027148558292537928,0.0
OpenBMI,4,0,1,6,2.488065719604492,1.0,0.002419496886432171,0.0
OpenBMI,4,0,1,7,3.743501663208008,1.0,0.0022492948919534683,0.0
OpenBMI,4,0,1,8,3.1486926078796387,1.0,0.0020016825292259455,0.0
OpenBMI,4,0,1,9,2.757450819015503,1.0,0.0018936644773930311,0.0
OpenBMI,4,0,1,10,2.3281311988830566,1.0,0.0018090219236910343,0.0
OpenBMI,4,0,1,11,2.058863878250122,1.0,0.0016530629945918918,0.0
OpenBMI,4,0,1,12,2.8933327198028564,1.0,0.0016193693736568093,0.0
OpenBMI,4,0,1,13,2.8044984340667725,1.0,0.0015911055961623788,0.0
OpenBMI,4,0,1,14,2.644625186920166,1.0,0.0014936805237084627,0.0
OpenBMI,4,0,1,15,2.7811975479125977,1.0,0.0014822573866695166,0.0
OpenBMI,4,0,1,16,2.4321303367614746,1.0,0.0015065351035445929,0.0
OpenBMI,4,0,1,17,3.4365360736846924,1.0,0.0015223762020468712,0.0
OpenBMI,4,0,1,18,2.182375907897949,1.0,0.001408663927577436,0.0
OpenBMI,4,0,1,19,4.584099769592285,1.0,0.0014949609758332372,0.0
OpenBMI,4,0,1,20,2.2000837326049805,1.0,0.001413718331605196,0.0
OpenBMI,4,0,1,21,2.886481285095215,1.0,0.0014169311616569757,0.0
OpenBMI,4,0,1,22,3.9816973209381104,1.0,0.0014458746882155538,0.0
OpenBMI,4,0,1,23,3.3408873081207275,1.0,0.0015114331617951393,0.0
OpenBMI,4,0,1,24,2.764190912246704,1.0,0.001513358554802835,0.0
OpenBMI,4,0,1,25,2.999112129211426,1.0,0.0014758692122995853,0.0
OpenBMI,4,0,1,26,3.042682647705078,1.0,0.0014092468190938234,0.0
OpenBMI,4,0,1,27,3.196120023727417,1.0,0.001493204152211547,0.0
OpenBMI,4,0,1,28,2.2431514263153076,1.0,0.0014420183142647147,0.0
OpenBMI,4,0,1,29,3.5322916507720947,1.0,0.0014135706005617976,0.0
OpenBMI,4,0,1,30,2.7357473373413086,1.0,0.0014121840940788388,0.0
OpenBMI,4,0,1,31,2.8195436000823975,1.0,0.0013953502057120204,0.0
OpenBMI,4,0,1,32,2.7407169342041016,1.0,0.0013451731065288186,0.0
OpenBMI,4,0,1,33,4.818439960479736,1.0,0.0013308380730450153,0.0
OpenBMI,4,0,1,34,3.7791244983673096,1.0,0.0013852446572855115,0.0
OpenBMI,4,0,1,35,2.2789008617401123,1.0,0.0013343661557883024,0.0
OpenBMI,4,0,1,36,2.158127784729004,1.0,0.001325818244367838,0.0
OpenBMI,4,0,1,37,3.7862768173217773,1.0,0.001303756725974381,0.0
OpenBMI,4,0,1,38,2.195652484893799,1.0,0.0012551748659461737,0.0
OpenBMI,4,0,1,39,3.5946390628814697,1.0,0.001248156768269837,0.0
OpenBMI,4,0,1,40,2.4951577186584473,1.0,0.001232243375852704,0.0
OpenBMI,4,0,1,41,2.007922649383545,1.0,0.0011799456551671028,0.0
OpenBMI,4,0,1,42,2.7110259532928467,1.0,0.0011795618338510394,0.0
OpenBMI,4,0,1,43,2.55344295501709,1.0,0.0011600418947637081,0.0
OpenBMI,4,0,1,44,2.990915536880493,1.0,0.0012377200182527304,0.0
OpenBMI,4,0,1,45,3.452855348587036,1.0,0.0012752762995660305,0.0
OpenBMI,4,0,1,46,2.7804102897644043,1.0,0.0012733193580061197,0.0
OpenBMI,4,0,1,47,2.956517457962036,1.0,0.0013221200788393617,0.0
OpenBMI,4,0,1,48,2.2708005905151367,1.0,0.0012878371635451913,0.0
OpenBMI,4,0,1,49,3.191640615463257,1.0,0.0012654727324843407,0.0
OpenBMI,4,0,1,50,3.8600876331329346,1.0,0.0013083714293316007,0.0
OpenBMI,4,0,1,51,2.5856616497039795,1.0,0.001228733453899622,0.0
OpenBMI,4,0,1,52,2.0209996700286865,1.0,0.001178860547952354,0.0
OpenBMI,4,0,1,53,3.6411304473876953,1.0,0.0012351509649306536,0.0
OpenBMI,4,0,1,54,3.1154706478118896,1.0,0.0012802614364773035,0.0
OpenBMI,4,0,1,55,2.841280698776245,1.0,0.0012856259709224105,0.0
OpenBMI,4,0,1,56,4.623908996582031,1.0,0.0012723393738269806,0.0
OpenBMI,4,0,1,57,2.327239513397217,1.0,0.0012405781308189034,0.0
OpenBMI,4,0,1,58,3.432858943939209,1.0,0.001245739753358066,0.0
OpenBMI,4,0,1,59,3.616391658782959,1.0,0.0013070013374090195,0.0
OpenBMI,4,0,1,60,4.715422630310059,1.0,0.0013540650252252817,0.0
OpenBMI,4,0,1,61,3.74009370803833,1.0,0.0012543810298666358,0.0
OpenBMI,4,0,1,62,2.838517189025879,1.0,0.0012450149515643716,0.0
OpenBMI,4,0,1,63,2.066103458404541,1.0,0.0012365956790745258,0.0
OpenBMI,4,0,1,64,2.7101457118988037,1.0,0.0012166862143203616,0.0
OpenBMI,4,0,1,65,3.3891706466674805,1.0,0.0012762619880959392,0.0
OpenBMI,4,0,1,66,2.6071763038635254,1.0,0.001249400433152914,0.0
OpenBMI,4,0,1,67,2.6165919303894043,1.0,0.0012008488411083817,0.0
OpenBMI,4,0,1,68,4.2306036949157715,1.0,0.0013132380554452538,0.0
OpenBMI,4,0,1,69,2.842968702316284,1.0,0.0012833045329898596,0.0
OpenBMI,4,0,2,70,2.5027310848236084,1.0,0.0012948710937052965,0.0
OpenBMI,4,0,2,71,4.08347749710083,1.0,0.0013005668297410011,0.0
OpenBMI,4,0,2,72,2.6470961570739746,1.0,0.0013028000248596072,0.0
OpenBMI,4,0,2,73,2.8704934120178223,1.0,0.0012629925040528178,0.0
OpenBMI,4,0,2,74,4.271656513214111,1.0,0.0013198171509429812,0.0
OpenBMI,4,0,2,75,3.0960745811462402,1.0,0.0013032510178163648,0.0
OpenBMI,4,0,2,76,2.639758825302124,1.0,0.0013191525358706713,0.0
OpenBMI,4,0,2,77,2.8526060581207275,1.0,0.00125756929628551,0.0
OpenBMI,4,0,2,78,3.047736406326294,1.0,0.001304804696701467,0.0
OpenBMI,4,0,2,79,2.9289164543151855,1.0,0.0013053073780611157,0.0
OpenBMI,4,0,2,80,2.736198902130127,1.0,0.0012534887064248323,0.0
OpenBMI,4,0,2,81,2.8217763900756836,1.0,0.0012572436826303601,0.0
OpenBMI,4,0,2,82,3.623457908630371,1.0,0.0012708245776593685,0.0
OpenBMI,4,0,2,83,2.6193830966949463,1.0,0.0012730848975479603,0.0
OpenBMI,4,0,2,84,2.8055636882781982,1.0,0.0012608724646270275,0.0
OpenBMI,4,0,2,85,3.0234763622283936,1.0,0.0012769160093739629,0.0
OpenBMI,4,0,2,86,3.424549102783203,1.0,0.001317461021244526,0.0
OpenBMI,4,0,2,87,2.250673294067383,1.0,0.0013213040074333549,0.0
OpenBMI,4,0,2,88,2.787606954574585,1.0,0.0013623276026919484,0.0
OpenBMI,4,0,2,89,3.810638189315796,1.0,0.0012838279362767935,0.0
OpenBMI,4,0,2,90,2.998807430267334,1.0,0.0012963986955583096,0.0
OpenBMI,4,0,2,91,5.098653316497803,0.9806511032670944,0.001323016593232751,0.0
OpenBMI,4,0,2,92,2.412428140640259,1.0,0.0012637139298021793,0.0
OpenBMI,4,0,2,93,2.3203587532043457,1.0,0.001223273342475295,0.0
OpenBMI,4,0,2,94,2.160909652709961,1.0,0.001208099303767085,0.0
OpenBMI,4,0,2,95,2.5476083755493164,1.0,0.0012284470722079277,0.0
OpenBMI,4,0,2,96,2.4407503604888916,1.0,0.0012217246694490314,0.0
OpenBMI,4,0,2,97,2.3866331577301025,1.0,0.0012732163304463029,0.0
OpenBMI,4,0,2,98,3.042919635772705,1.0,0.00126550009008497,0.0
OpenBMI,4,0,2,99,2.899665594100952,1.0,0.0012848805636167526,0.0
OpenBMI,4,0,2,100,2.3141939640045166,1.0,0.001256039715372026,0.0
OpenBMI,4,0,2,101,4.932548522949219,1.0,0.0013099266216158867,0.0
OpenBMI,4,0,2,102,2.176591157913208,1.0,0.001213912502862513,0.0
OpenBMI,4,0,2,103,2.7434189319610596,1.0,0.0011979559203609824,0.0
OpenBMI,4,0,2,104,2.691045045852661,1.0,0.001197328558191657,0.0
OpenBMI,4,0,2,105,4.23100471496582,1.0,0.0012611037818714976,0.0
OpenBMI,4,0,2,106,3.354736566543579,1.0,0.0012900454457849264,0.0
OpenBMI,4,0,2,107,2.487858533859253,1.0,0.0013069998240098357,0.0
OpenBMI,4,0,2,108,2.5854883193969727,1.0,0.0013241206761449575,0.0
OpenBMI,4,0,2,109,2.6998116970062256,1.0,0.001304043922573328,0.0
OpenBMI,4,0,2,110,5.125597953796387,0.9754959411704619,0.0012887667398899794,0.0
OpenBMI,4,0,2,111,6.086601257324219,0.8214765167971741,0.0012585893273353577,0.0
OpenBMI,4,0,2,112,2.775294780731201,1.0,0.0012291716411709785,0.0
OpenBMI,4,0,2,113,3.5172526836395264,1.0,0.001321116229519248,0.0
OpenBMI,4,0,2,114,2.1431851387023926,1.0,0.0012588107492774725,0.0
OpenBMI,4,0,2,115,3.438401460647583,1.0,0.0012948907678946853,0.0
OpenBMI,4,0,2,116,3.971696615219116,1.0,0.0013430510880425572,0.0
OpenBMI,4,0,2,117,2.1265859603881836,1.0,0.0012642728397622705,0.0
OpenBMI,4,0,2,118,3.286160469055176,1.0,0.001301186392083764,0.0
OpenBMI,4,0,2,119,3.764150381088257,1.0,0.0013662497512996197,0.0
OpenBMI,4,0,2,120,3.007266044616699,1.0,0.0013540607178583741,0.0
OpenBMI,4,0,2,121,3.269890546798706,1.0,0.00133064656984061,0.0
OpenBMI,4,0,2,122,3.9139585494995117,1.0,0.0013672357890754938,0.0
OpenBMI,4,0,2,123,2.531805992126465,1.0,0.0013624383136630058,0.0
OpenBMI,4,0,2,124,2.7514383792877197,1.0,0.0013623875565826893,0.0
OpenBMI,4,0,2,125,2.171084403991699,1.0,0.0012825877638533711,0.0
OpenBMI,4,0,2,126,2.665817975997925,1.0,0.0013378699077293277,0.0
OpenBMI,4,0,2,127,2.655677080154419,1.0,0.0013669015606865287,0.0
OpenBMI,4,0,2,128,2.0911059379577637,1.0,0.0013392665423452854,0.0
