dataset,fold,seed,epoch,step,subject_id,partner_subject,permuted_subject,certificate_BBR,certificate_CE,certificate_BBR_different,certificate_BBR_permuted,certificate_BBR_random,certificate_BBR_norm,random_norm_error,tau,tau_source,B_out_trial_count,B_out_class0_count,B_out_class1_count,optimizer_state_expected_task_only,bn_max_displacement,L_BBR_before,L_BBR_after,L_CE_before,L_CE_after,H_BBR,H_CE,BA_before,BA_after,H_BER,prediction_before,prediction_after,correct_before,correct_after,correct_to_wrong,wrong_to_correct,correct_to_correct,wrong_to_wrong,harmful_flip_rate,beneficial_flip_rate,net_flip_harm,class_balanced_harmful_flip_rate,class_balanced_beneficial_flip_rate,class_balanced_net_flip_harm
OpenBMI,2,0,1,61,21,35,23,1.6570780644542538e-05,0.0001709402131382376,-8.388191417907365e-06,3.886538252118044e-06,-1.4692364857182838e-05,1.176039218902588,0.0,2.4413065910339355,legal_source_refit_anchor,72,36,36,True,0.0,0.18614981323480606,0.18622896075248718,0.06769604235887527,0.06802522391080856,7.914751768112183e-05,0.0003291815519332886,0.9861111111111112,0.9861111111111112,0.0,"[0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0]","[0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0]",71,71,0,0,71,1,0.0,0.0,0.0,0.0,0.0,0.0
OpenBMI,2,0,1,61,35,11,36,-8.388191417907365e-06,-3.713032492669299e-05,-4.7864814405329525e-05,-0.00010243641736451536,-3.2113134693645407e-06,0.6261818408966064,1.1920928955078125e-07,2.4413065910339355,legal_source_refit_anchor,72,36,36,True,0.0,0.17725832760334015,0.17730282247066498,0.0868820995092392,0.08704575896263123,4.44948673248291e-05,0.0001636594533920288,0.9722222222222222,0.9722222222222222,0.0,"[0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1]","[0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1]",70,70,0,0,70,2,0.0,0.0,0.0,0.0,0.0,0.0
OpenBMI,2,0,1,61,11,9,12,-4.7864814405329525e-05,-7.54381744627608e-06,-9.227770351571962e-05,-6.150272383820266e-05,1.3596155440609436e-05,0.8356106281280518,1.1920928955078125e-07,2.4413065910339355,legal_source_refit_anchor,72,36,36,True,0.0,0.36596427857875824,0.36602766811847687,0.45399633049964905,0.45466455817222595,6.338953971862793e-05,0.0006682276725769043,0.7916666666666667,0.7916666666666667,0.0,"[0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0]","[0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0]",57,57,0,0,57,15,0.0,0.0,0.0,0.0,0.0,0.0
OpenBMI,2,0,1,61,9,45,10,-9.227770351571962e-05,-0.00039354240288957953,-7.127658318495378e-05,2.1263422240735963e-05,6.811696039221715e-06,0.7977604269981384,5.960464477539063e-08,2.4413065910339355,legal_source_refit_anchor,72,36,36,True,0.0,0.31945356726646423,0.3194173574447632,0.329762727022171,0.3297613859176636,-3.6209821701049805e-05,-1.341104507446289e-06,0.8194444444444444,0.8194444444444444,0.0,"[0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1]","[0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1]",59,59,0,0,59,13,0.0,0.0,0.0,0.0,0.0,0.0
OpenBMI,2,0,1,61,45,6,46,-7.127658318495378e-05,-0.00021916776313446462,1.9986609913758002e-05,-8.854430780047551e-05,2.355980086576892e-06,0.8776414394378662,0.0,2.4413065910339355,legal_source_refit_anchor,72,36,36,True,0.0,0.3313148766756058,0.3312385529279709,0.27946266531944275,0.27926120162010193,-7.63237476348877e-05,-0.0002014636993408203,0.9444444444444444,0.9444444444444444,0.0,"[1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0]",68,68,0,0,68,4,0.0,0.0,0.0,0.0,0.0,0.0
OpenBMI,2,0,1,61,6,3,8,1.9986609913758002e-05,7.742173329461366e-05,-0.00010330609075026587,7.01489407219924e-05,1.6405397218477447e-06,0.6559082269668579,1.1920928955078125e-07,2.4413065910339355,legal_source_refit_anchor,72,36,36,True,0.0,0.18736610561609268,0.18730347603559494,0.07351953536272049,0.07340069860219955,-6.26295804977417e-05,-0.00011883676052093506,0.9722222222222222,0.9722222222222222,0.0,"[1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1]","[1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1]",70,70,0,0,70,2,0.0,0.0,0.0,0.0,0.0,0.0
OpenBMI,2,0,1,61,3,17,5,-0.00010330609075026587,-0.00010038408800028265,-1.581317155796569e-05,5.42549651072477e-06,8.321901987073943e-06,1.0157971382141113,1.1920928955078125e-07,2.4413065910339355,legal_source_refit_anchor,72,36,36,True,0.0,0.21333453059196472,0.21332771331071854,0.1393200308084488,0.13946299254894257,-6.817281246185303e-06,0.00014296174049377441,0.9444444444444444,0.9444444444444444,0.0,"[1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1]","[1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1]",68,68,0,0,68,4,0.0,0.0,0.0,0.0,0.0,0.0
OpenBMI,2,0,1,61,17,16,19,-1.581317155796569e-05,-0.00013979064533486962,-1.1886565516761038e-05,9.134388528764248e-05,2.4962296265584882e-06,0.8278204798698425,5.960464477539063e-08,2.4413065910339355,legal_source_refit_anchor,72,36,36,True,0.0,0.3553311973810196,0.3552374094724655,0.4056915044784546,0.40469688177108765,-9.378790855407715e-05,-0.0009946227073669434,0.8333333333333333,0.8333333333333333,0.0,"[0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1]","[0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1]",60,60,0,0,60,12,0.0,0.0,0.0,0.0,0.0,0.0
OpenBMI,2,0,2,76,33,27,35,-5.451576362247579e-05,-0.000208543729968369,2.8233821467438247e-06,2.62018438661471e-05,-6.129015673650429e-06,0.739857017993927,1.7881393432617188e-07,2.4413065910339355,legal_source_refit_anchor,72,36,36,True,0.0,0.23431283980607986,0.23433326184749603,0.11078929901123047,0.11074715107679367,2.0422041416168213e-05,-4.2147934436798096e-05,0.9861111111111112,0.9861111111111112,0.0,"[1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1]",71,71,0,0,71,1,0.0,0.0,0.0,0.0,0.0,0.0
OpenBMI,2,0,2,76,27,20,28,2.8233821467438247e-06,7.342614117078483e-05,-2.08754663617583e-05,-7.118756911950186e-05,1.1871452443301678e-07,0.7837710976600647,0.0,2.4413065910339355,legal_source_refit_anchor,72,36,36,True,0.0,0.2415262684226036,0.2414833903312683,0.17760613560676575,0.17742417752742767,-4.287809133529663e-05,-0.00018195807933807373,0.9305555555555556,0.9305555555555556,0.0,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0]","[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0]",67,67,0,0,67,5,0.0,0.0,0.0,0.0,0.0,0.0
OpenBMI,2,0,2,76,20,13,21,-2.08754663617583e-05,-6.824565207352862e-05,1.10570408651256e-05,5.4116128012537956e-05,-5.693819730367977e-06,0.960136890411377,1.1920928955078125e-07,2.4413065910339355,legal_source_refit_anchor,72,36,36,True,0.0,0.2740242928266525,0.27400726079940796,0.1667974293231964,0.1667579859495163,-1.703202724456787e-05,-3.9443373680114746e-05,0.9583333333333333,0.9583333333333333,0.0,"[1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1]","[1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1]",69,69,0,0,69,3,0.0,0.0,0.0,0.0,0.0,0.0
OpenBMI,2,0,2,76,13,14,14,1.10570408651256e-05,0.00013603540719486773,-9.515347301203292e-06,-9.515347301203292e-06,5.271684585750336e-06,0.658842146396637,5.960464477539063e-08,2.4413065910339355,legal_source_refit_anchor,72,36,36,True,0.0,0.37807223200798035,0.378046914935112,0.374550998210907,0.37450259923934937,-2.5317072868347168e-05,-4.839897155761719e-05,0.7916666666666667,0.7916666666666667,0.0,"[1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",57,57,0,0,57,15,0.0,0.0,0.0,0.0,0.0,0.0
OpenBMI,2,0,2,76,14,32,15,-9.515347301203292e-06,-3.265936902607791e-05,-5.213120311964303e-05,-9.243970998795703e-05,-3.6825003917329013e-06,0.7549561858177185,1.1920928955078125e-07,2.4413065910339355,legal_source_refit_anchor,72,36,36,True,0.0,0.34983447194099426,0.3498251587152481,0.3724084794521332,0.37219396233558655,-9.313225746154785e-06,-0.00021451711654663086,0.7916666666666666,0.7916666666666666,0.0,"[1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1]","[1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1]",57,57,0,0,57,15,0.0,0.0,0.0,0.0,0.0,0.0
OpenBMI,2,0,2,76,32,12,33,-5.213120311964303e-05,-0.00012860022252425551,-2.3069158487487584e-05,-5.451576362247579e-05,-5.803188741992926e-06,1.0559117794036865,0.0,2.4413065910339355,legal_source_refit_anchor,72,36,36,True,0.0,0.26557591557502747,0.26558879762887955,0.1896950900554657,0.18958733975887299,1.2882053852081299e-05,-0.0001077502965927124,0.9027777777777778,0.9027777777777778,0.0,"[0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1]",65,65,0,0,65,7,0.0,0.0,0.0,0.0,0.0,0.0
OpenBMI,2,0,2,76,12,41,13,-2.3069158487487584e-05,-0.00011109220213256776,1.678697117313277e-06,1.10570408651256e-05,5.110424353915732e-06,0.8058159947395325,5.960464477539063e-08,2.4413065910339355,legal_source_refit_anchor,72,36,36,True,0.0,0.35761357843875885,0.35756173729896545,0.41923049092292786,0.4190618693828583,-5.1841139793395996e-05,-0.00016862154006958008,0.7916666666666667,0.7916666666666667,0.0,"[0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1]","[0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1]",57,57,0,0,57,15,0.0,0.0,0.0,0.0,0.0,0.0
OpenBMI,2,0,2,76,41,48,42,1.678697117313277e-06,0.00019143801182508469,2.9486851417459548e-05,1.1158471352246124e-05,-3.6895248740620445e-06,0.847870945930481,1.1920928955078125e-07,2.4413065910339355,legal_source_refit_anchor,72,36,36,True,0.0,0.3355931341648102,0.3355996310710907,0.3133104741573334,0.3134106397628784,6.496906280517578e-06,0.00010016560554504395,0.8472222222222222,0.8472222222222222,0.0,"[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1]","[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1]",61,61,0,0,61,11,0.0,0.0,0.0,0.0,0.0,0.0
OpenBMI,2,0,2,76,48,33,49,2.9486851417459548e-05,-6.425881292670965e-05,-5.451576362247579e-05,7.33213237253949e-05,2.76360105999629e-06,0.7659245729446411,1.1920928955078125e-07,2.4413065910339355,legal_source_refit_anchor,72,36,36,True,0.0,0.4017486125230789,0.40180055797100067,0.6136109828948975,0.6139238476753235,5.194544792175293e-05,0.0003128647804260254,0.6805555555555556,0.6805555555555556,0.0,"[1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0]",49,49,0,0,49,23,0.0,0.0,0.0,0.0,0.0,0.0
OpenBMI,2,0,2,91,33,27,35,-8.298998000100255e-05,-0.00011189869837835431,-6.663033127551898e-05,-3.538609598763287e-05,2.397906655460247e-06,0.7500593066215515,2.384185791015625e-07,2.4413065910339355,legal_source_refit_anchor,72,36,36,True,0.0,0.23381555080413818,0.23373351991176605,0.10976667702198029,0.10966362804174423,-8.203089237213135e-05,-0.00010304898023605347,0.9861111111111112,0.9861111111111112,0.0,"[1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1]",71,71,0,0,71,1,0.0,0.0,0.0,0.0,0.0,0.0
OpenBMI,2,0,2,91,27,20,28,-6.663033127551898e-05,-9.970786777557805e-05,-9.565857908455655e-05,-6.40360958641395e-05,-1.5514133338001557e-06,0.7802963256835938,2.384185791015625e-07,2.4413065910339355,legal_source_refit_anchor,72,36,36,True,0.0,0.2409873977303505,0.2409358024597168,0.17610865831375122,0.17611059546470642,-5.159527063369751e-05,1.9371509552001953e-06,0.9305555555555556,0.9305555555555556,0.0,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0]","[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0]",67,67,0,0,67,5,0.0,0.0,0.0,0.0,0.0,0.0
