Model,Task,seed,subject,folds_averaged,S1_BA,S1_macro_F1,S2_BA,S2_macro_F1,source_BA,future_BA,source_macro_F1,future_macro_F1,CSGD_pp,S0_to_S2_drop_pp,S1_to_S2_drop_pp,S0_BA,S0_macro_F1
SGN,OpenBMI_MI,0,36,5,0.5279999999999999,0.5027717811187065,0.51,0.47222699256639167,0.5279999999999999,0.51,0.5027717811187065,0.47222699256639167,1.7999999999999905,,,,
SGN,OpenBMI_MI,0,37,5,0.52,0.512664818751255,0.538,0.5235305675241929,0.52,0.538,0.512664818751255,0.5235305675241929,-1.8000000000000016,,,,
SGN,OpenBMI_MI,0,39,5,0.516,0.49841452895488086,0.51,0.4923381625744113,0.516,0.51,0.49841452895488086,0.4923381625744113,0.6000000000000005,,,,
SGN,OpenBMI_MI,0,4,5,0.506,0.48793500866510875,0.6,0.5910664394894743,0.506,0.6,0.48793500866510875,0.5910664394894743,-9.399999999999997,,,,
SGN,OpenBMI_MI,0,42,5,0.506,0.4912828447205354,0.532,0.5251972745152378,0.506,0.532,0.4912828447205354,0.5251972745152378,-2.6000000000000023,,,,
SGN,OpenBMI_MI,0,51,5,0.516,0.5086945459818544,0.542,0.5291079929766949,0.516,0.542,0.5086945459818544,0.5291079929766949,-2.6000000000000023,,,,
SGN,OpenBMI_MI,0,54,5,0.5279999999999999,0.5065705424572459,0.5,0.47817166461479255,0.5279999999999999,0.5,0.5065705424572459,0.47817166461479255,2.7999999999999914,,,,
SGN,WBCIC_MI,0,sub-10,5,0.634,0.6234560023338553,0.717,0.7129278250875648,0.622,0.717,0.6149226203108465,0.7129278250875648,-9.499999999999996,-10.7,-8.299999999999997,0.61,0.6063892382878378
SGN,WBCIC_MI,0,sub-15,5,0.649,0.6471300924739147,0.562,0.559453205636285,0.6375,0.562,0.6350163324904653,0.559453205636285,7.54999999999999,6.399999999999995,8.699999999999996,0.626,0.6229025725070159
SGN,WBCIC_MI,0,sub-20,5,0.792,0.7896133749876991,0.483,0.47933261682948913,0.8405,0.483,0.8392637086161245,0.47933261682948913,35.75000000000001,40.599999999999994,30.900000000000006,0.8889999999999999,0.8889140422445501
SGN,WBCIC_MI,0,sub-39,5,0.6500000000000001,0.6459025835583777,0.636,0.6341807994734816,0.561,0.636,0.5542422421913518,0.6341807994734816,-7.499999999999996,-16.400000000000002,1.4000000000000123,0.472,0.4625819008243258
SGN,WBCIC_MI,0,sub-4,5,0.5530000000000002,0.5495889819004122,0.622,0.619417555472968,0.5235000000000001,0.622,0.5202261096348426,0.619417555472968,-9.849999999999993,-12.800000000000006,-6.899999999999984,0.49399999999999994,0.49086323736927306
SGN,WBCIC_MI,0,sub-40,5,0.578,0.573259606392482,0.7060000000000001,0.7055899844010496,0.6275,0.7060000000000001,0.6240858707759027,0.7055899844010496,-7.850000000000012,-2.9000000000000137,-12.800000000000011,0.6769999999999999,0.6749121351593234
SGN,WBCIC_MI,0,sub-43,5,0.898,0.8977420751261235,0.794,0.7933501690543645,0.8645,0.794,0.8642962969133503,0.7933501690543645,7.050000000000001,3.7000000000000033,10.399999999999999,0.8310000000000001,0.8308505187005772
SGN,WBCIC_MI,0,sub-46,5,0.766,0.7635831599398027,0.627,0.6237547077532539,0.7849999999999999,0.627,0.7832618216938791,0.6237547077532539,15.799999999999992,17.699999999999992,13.900000000000002,0.8039999999999999,0.8029404834479557
SGN,WBCIC_MI,0,sub-51,5,0.6120000000000001,0.6056622891399479,0.639,0.6386717301098191,0.5995,0.639,0.5961090465017366,0.6386717301098191,-3.949999999999998,-5.200000000000005,-2.6999999999999913,0.587,0.5865558038635252
SGN,WBCIC_MI,0,sub-8,5,0.834,0.8337477613618123,0.8380000000000001,0.8378552427101699,0.7605,0.8380000000000001,0.7589035960459908,0.8378552427101699,-7.750000000000012,-15.100000000000014,-0.40000000000001146,0.6869999999999999,0.6840594307301693
LiteBN,OpenBMI_MI,0,12,5,0.748,0.7396021217205937,0.7459999999999999,0.7433531836772402,0.748,0.7459999999999999,0.7396021217205937,0.7433531836772402,0.20000000000001128,,,,
LiteBN,OpenBMI_MI,0,13,5,0.732,0.7280887518731852,0.6460000000000001,0.6421981572215273,0.732,0.6460000000000001,0.7280887518731852,0.6421981572215273,8.599999999999985,,,,
LiteBN,OpenBMI_MI,0,17,5,0.732,0.7266049135571061,0.572,0.5530098914660637,0.732,0.572,0.7266049135571061,0.5530098914660637,16.000000000000004,,,,
LiteBN,OpenBMI_MI,0,18,5,0.7539999999999999,0.7536674131529233,0.704,0.7028785449343198,0.7539999999999999,0.704,0.7536674131529233,0.7028785449343198,4.999999999999993,,,,
LiteBN,OpenBMI_MI,0,24,5,0.5860000000000001,0.5772744097599414,0.5840000000000001,0.5351142950052428,0.5860000000000001,0.5840000000000001,0.5772744097599414,0.5351142950052428,0.20000000000000018,,,,
LiteBN,OpenBMI_MI,0,25,5,0.7939999999999999,0.7914157486740105,0.9800000000000001,0.9799959986394796,0.7939999999999999,0.9800000000000001,0.7914157486740105,0.9799959986394796,-18.600000000000016,,,,
LiteBN,OpenBMI_MI,0,29,5,0.6979999999999998,0.693181428441829,0.7799999999999999,0.7743195054432501,0.6979999999999998,0.7799999999999999,0.693181428441829,0.7743195054432501,-8.200000000000006,,,,
LiteBN,OpenBMI_MI,0,36,5,0.9480000000000001,0.9479519269246162,0.9079999999999998,0.907548868106001,0.9480000000000001,0.9079999999999998,0.9479519269246162,0.907548868106001,4.000000000000026,,,,
LiteBN,OpenBMI_MI,0,37,5,0.742,0.7402510685996372,0.7940000000000002,0.7877465527332356,0.742,0.7940000000000002,0.7402510685996372,0.7877465527332356,-5.200000000000015,,,,
LiteBN,OpenBMI_MI,0,39,5,0.8560000000000001,0.8558235595445602,0.75,0.747552401967652,0.8560000000000001,0.75,0.8558235595445602,0.747552401967652,10.600000000000009,,,,
LiteBN,OpenBMI_MI,0,4,5,0.6679999999999999,0.6665470230842592,0.8060000000000003,0.8034760930133205,0.6679999999999999,0.8060000000000003,0.6665470230842592,0.8034760930133205,-13.800000000000034,,,,
LiteBN,OpenBMI_MI,0,42,5,0.694,0.689902116649389,0.6759999999999999,0.6661189382920127,0.694,0.6759999999999999,0.689902116649389,0.6661189382920127,1.8000000000000016,,,,
LiteBN,OpenBMI_MI,0,51,5,0.6799999999999999,0.6754212382808809,0.662,0.6589098170129389,0.6799999999999999,0.662,0.6754212382808809,0.6589098170129389,1.7999999999999905,,,,
LiteBN,OpenBMI_MI,0,54,5,0.588,0.5844122454576995,0.6679999999999999,0.6662994269817637,0.588,0.6679999999999999,0.5844122454576995,0.6662994269817637,-7.9999999999999964,,,,
LiteBN,OpenBMI_ERP,0,12,5,0.9449090909090909,0.8777168410063234,0.9648484848484848,0.9271493704872145,0.9449090909090909,0.9648484848484848,0.8777168410063234,0.9271493704872145,-1.9939393939393923,,,,
LiteBN,OpenBMI_ERP,0,13,5,0.9196363636363637,0.8486880312214649,0.9199999999999999,0.8529336838059065,0.9196363636363637,0.9199999999999999,0.8486880312214649,0.8529336838059065,-0.036363636363623275,,,,
LiteBN,OpenBMI_ERP,0,17,5,0.842,0.7729583090900204,0.8230909090909091,0.7504877826913801,0.842,0.8230909090909091,0.7729583090900204,0.7504877826913801,1.8909090909090875,,,,
LiteBN,OpenBMI_ERP,0,18,5,0.7403386809269161,0.7412003812665919,0.9163636363636364,0.8763503706155624,0.7403386809269161,0.9163636363636364,0.7412003812665919,0.8763503706155624,-17.602495543672024,,,,
LiteBN,OpenBMI_ERP,0,24,5,0.9474545454545454,0.8942276850499695,0.8166666666666667,0.7748673742360769,0.9474545454545454,0.8166666666666667,0.8942276850499695,0.7748673742360769,13.078787878787878,,,,
LiteBN,OpenBMI_ERP,0,25,5,0.7931515151515152,0.7980859269989846,0.7778181818181819,0.7702060508842756,0.7931515151515152,0.7778181818181819,0.7980859269989846,0.7702060508842756,1.533333333333331,,,,
LiteBN,OpenBMI_ERP,0,29,5,0.8053333333333332,0.7857538526448422,0.8475151515151514,0.8214106074605722,0.8053333333333332,0.8475151515151514,0.7857538526448422,0.8214106074605722,-4.2181818181818205,,,,
LiteBN,OpenBMI_ERP,0,36,5,0.9466060606060605,0.8974222645491716,0.9543636363636363,0.895520469267798,0.9466060606060605,0.9543636363636363,0.8974222645491716,0.895520469267798,-0.7757575757575852,,,,
LiteBN,OpenBMI_ERP,0,37,5,0.8551515151515151,0.791287195486715,0.9461212121212121,0.921575425276292,0.8551515151515151,0.9461212121212121,0.791287195486715,0.921575425276292,-9.096969696969703,,,,
LiteBN,OpenBMI_ERP,0,39,5,0.8327272727272728,0.7522512493930057,0.7217575757575757,0.6918287927034069,0.8327272727272728,0.7217575757575757,0.7522512493930057,0.6918287927034069,11.096969696969705,,,,
LiteBN,OpenBMI_ERP,0,4,5,0.8165454545454546,0.8075151651088947,0.9076969696969698,0.8668416237363861,0.8165454545454546,0.9076969696969698,0.8075151651088947,0.8668416237363861,-9.11515151515152,,,,
LiteBN,OpenBMI_ERP,0,42,5,0.9121212121212121,0.8734389019935765,0.8465454545454545,0.8217419338717503,0.9121212121212121,0.8465454545454545,0.8734389019935765,0.8217419338717503,6.557575757575762,,,,
LiteBN,OpenBMI_ERP,0,51,5,0.8753333333333332,0.8178630148253863,0.7455757575757576,0.6959911326182168,0.8753333333333332,0.7455757575757576,0.8178630148253863,0.6959911326182168,12.975757575757562,,,,
LiteBN,OpenBMI_ERP,0,54,5,0.6854545454545455,0.6768181031911392,0.7107878787878787,0.6885516899171189,0.6854545454545455,0.7107878787878787,0.6768181031911392,0.6885516899171189,-2.533333333333321,,,,
LiteBN,OpenBMI_SSVEP,0,12,5,1.0,1.0,0.958,0.9582109485365342,1.0,0.958,1.0,0.9582109485365342,4.200000000000004,,,,
LiteBN,OpenBMI_SSVEP,0,13,5,0.8099999999999999,0.7868266969834642,0.72,0.7026542025939694,0.8099999999999999,0.72,0.7868266969834642,0.7026542025939694,8.999999999999996,,,,
LiteBN,OpenBMI_SSVEP,0,17,5,0.8400000000000001,0.8392131477900822,0.7979999999999999,0.786657261120227,0.8400000000000001,0.7979999999999999,0.8392131477900822,0.786657261120227,4.200000000000015,,,,
LiteBN,OpenBMI_SSVEP,0,18,5,0.968,0.9678511258061505,1.0,1.0,0.968,1.0,0.9678511258061505,1.0,-3.200000000000003,,,,
LiteBN,OpenBMI_SSVEP,0,24,5,0.776,0.7716924741442911,0.8460000000000001,0.844808768507454,0.776,0.8460000000000001,0.7716924741442911,0.844808768507454,-7.000000000000006,,,,
LiteBN,OpenBMI_SSVEP,0,25,5,0.9800000000000001,0.979963100485848,0.916,0.9158715640227953,0.9800000000000001,0.916,0.979963100485848,0.9158715640227953,6.400000000000006,,,,
LiteBN,OpenBMI_SSVEP,0,29,5,0.9799999999999999,0.9798521126945049,0.9400000000000001,0.9399493620257303,0.9799999999999999,0.9400000000000001,0.9798521126945049,0.9399493620257303,3.9999999999999813,,,,
LiteBN,OpenBMI_SSVEP,0,36,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,
LiteBN,OpenBMI_SSVEP,0,37,5,0.9780000000000001,0.9779911964785916,0.994,0.9939975990396158,0.9780000000000001,0.994,0.9779911964785916,0.9939975990396158,-1.5999999999999903,,,,
LiteBN,OpenBMI_SSVEP,0,39,5,0.942,0.9401052537479121,0.97,0.9699577932893195,0.942,0.97,0.9401052537479121,0.9699577932893195,-2.8000000000000025,,,,
LiteBN,OpenBMI_SSVEP,0,4,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,
LiteBN,OpenBMI_SSVEP,0,42,5,0.9960000000000001,0.9959983993597439,0.608,0.6060415541623727,0.9960000000000001,0.608,0.9959983993597439,0.6060415541623727,38.80000000000001,,,,
LiteBN,OpenBMI_SSVEP,0,51,5,0.592,0.5877198531548558,0.6439999999999999,0.6075513809357995,0.592,0.6439999999999999,0.5877198531548558,0.6075513809357995,-5.199999999999994,,,,
LiteBN,OpenBMI_SSVEP,0,54,5,0.792,0.7920807084781212,0.884,0.8834862810021169,0.792,0.884,0.7920807084781212,0.8834862810021169,-9.199999999999998,,,,
LiteBN,WBCIC_MI,0,sub-10,5,0.6009999999999999,0.58615372677366,0.706,0.6973295993580816,0.5959999999999999,0.706,0.5819737622833392,0.6973295993580816,-11.00000000000001,-11.5,-10.500000000000009,0.591,0.5777937977930183
LiteBN,WBCIC_MI,0,sub-15,5,0.705,0.7034925696596235,0.678,0.6654267090381754,0.7084999999999999,0.678,0.7018632404566925,0.6654267090381754,3.049999999999986,3.399999999999992,2.6999999999999913,0.712,0.7002339112537613
LiteBN,WBCIC_MI,0,sub-20,5,0.672,0.6259386456367838,0.5279999999999999,0.5039757299775944,0.7475,0.5279999999999999,0.7199907356420232,0.5039757299775944,21.950000000000014,29.500000000000014,14.400000000000013,0.8230000000000001,0.8140428256472626
LiteBN,WBCIC_MI,0,sub-39,5,0.7300000000000001,0.7085433515129278,0.755,0.7270527762394197,0.6285000000000001,0.755,0.59466991218831,0.7270527762394197,-12.649999999999995,-22.800000000000008,-2.499999999999991,0.5269999999999999,0.48079647286369215
LiteBN,WBCIC_MI,0,sub-4,5,0.556,0.5423500058022714,0.593,0.5745253812838736,0.5485,0.593,0.5277490283397852,0.5745253812838736,-4.449999999999998,-5.199999999999994,-3.699999999999992,0.541,0.5131480508772989
LiteBN,WBCIC_MI,0,sub-40,5,0.716,0.6942213589400801,0.752,0.7333080937136055,0.7435,0.752,0.7242752145977925,0.7333080937136055,-0.8499999999999952,1.9000000000000017,-3.600000000000003,0.771,0.754329070255505
LiteBN,WBCIC_MI,0,sub-43,5,0.9179999999999999,0.9125770682971377,0.8969999999999999,0.8865685015759286,0.9184999999999999,0.8969999999999999,0.9121343206016188,0.8865685015759286,2.1499999999999964,2.200000000000002,2.100000000000002,0.9189999999999999,0.9116915729060999
LiteBN,WBCIC_MI,0,sub-46,5,0.892,0.8871659568320449,0.882,0.8756525054570758,0.8875,0.882,0.8823645665174324,0.8756525054570758,0.5499999999999949,0.10000000000000009,1.0000000000000009,0.883,0.8775631762028201
LiteBN,WBCIC_MI,0,sub-51,5,0.8029999999999999,0.7921655693615517,0.7470000000000001,0.7384336452892102,0.7555,0.7470000000000001,0.7444706445332019,0.7384336452892102,0.8499999999999841,-3.9000000000000146,5.599999999999983,0.708,0.6967757197048521
LiteBN,WBCIC_MI,0,sub-8,5,0.8280000000000001,0.8200176147661704,0.7769999999999999,0.7627170285444453,0.8105,0.7769999999999999,0.8008113025251472,0.7627170285444453,3.3500000000000085,1.6000000000000014,5.100000000000016,0.7929999999999999,0.781604990284124
