Model,Task,fold,seed,subject,session,session_index,BA,macro_F1,accuracy,trials,checkpoint_sha256,normalizer_sha256
LiteBN,OpenBMI_SSVEP,0,0,36,S2,2,1.0,1.0,1.0,100,8134b92bea24f6056b017c8f399a0a0a3baa2b0bd436f49b7b976c5354f48b07,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
LiteBN,OpenBMI_SSVEP,0,0,37,S2,2,0.99,0.9899959983993598,0.99,100,8134b92bea24f6056b017c8f399a0a0a3baa2b0bd436f49b7b976c5354f48b07,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
LiteBN,OpenBMI_SSVEP,0,0,39,S2,2,0.99,0.9899959983993598,0.99,100,8134b92bea24f6056b017c8f399a0a0a3baa2b0bd436f49b7b976c5354f48b07,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
LiteBN,OpenBMI_SSVEP,0,0,4,S2,2,1.0,1.0,1.0,100,8134b92bea24f6056b017c8f399a0a0a3baa2b0bd436f49b7b976c5354f48b07,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
LiteBN,OpenBMI_SSVEP,0,0,42,S2,2,0.56,0.5706520358088303,0.56,100,8134b92bea24f6056b017c8f399a0a0a3baa2b0bd436f49b7b976c5354f48b07,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
LiteBN,OpenBMI_SSVEP,0,0,51,S2,2,0.58,0.5328603834959766,0.58,100,8134b92bea24f6056b017c8f399a0a0a3baa2b0bd436f49b7b976c5354f48b07,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
LiteBN,OpenBMI_SSVEP,0,0,54,S2,2,0.89,0.8894438894438894,0.89,100,8134b92bea24f6056b017c8f399a0a0a3baa2b0bd436f49b7b976c5354f48b07,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
LiteBN,OpenBMI_SSVEP,1,0,12,S1,1,1.0,1.0,1.0,100,5e1f1ec4f3365fc2792caf81bb8326a2131b11fc453b9977eba7a3a4d3f2ad1f,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
LiteBN,OpenBMI_SSVEP,1,0,13,S1,1,0.78,0.7605680868838763,0.78,100,5e1f1ec4f3365fc2792caf81bb8326a2131b11fc453b9977eba7a3a4d3f2ad1f,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
LiteBN,OpenBMI_SSVEP,1,0,17,S1,1,0.8400000000000001,0.8374462365591399,0.84,100,5e1f1ec4f3365fc2792caf81bb8326a2131b11fc453b9977eba7a3a4d3f2ad1f,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
LiteBN,OpenBMI_SSVEP,1,0,18,S1,1,0.97,0.969891609795263,0.97,100,5e1f1ec4f3365fc2792caf81bb8326a2131b11fc453b9977eba7a3a4d3f2ad1f,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
LiteBN,OpenBMI_SSVEP,1,0,24,S1,1,0.65,0.6396245598373258,0.65,100,5e1f1ec4f3365fc2792caf81bb8326a2131b11fc453b9977eba7a3a4d3f2ad1f,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
LiteBN,OpenBMI_SSVEP,1,0,25,S1,1,0.96,0.9597097431443936,0.96,100,5e1f1ec4f3365fc2792caf81bb8326a2131b11fc453b9977eba7a3a4d3f2ad1f,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
LiteBN,OpenBMI_SSVEP,1,0,29,S1,1,0.98,0.979779411764706,0.98,100,5e1f1ec4f3365fc2792caf81bb8326a2131b11fc453b9977eba7a3a4d3f2ad1f,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
LiteBN,OpenBMI_SSVEP,1,0,36,S1,1,1.0,1.0,1.0,100,5e1f1ec4f3365fc2792caf81bb8326a2131b11fc453b9977eba7a3a4d3f2ad1f,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
LiteBN,OpenBMI_SSVEP,1,0,37,S1,1,0.97,0.9699879951980792,0.97,100,5e1f1ec4f3365fc2792caf81bb8326a2131b11fc453b9977eba7a3a4d3f2ad1f,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
LiteBN,OpenBMI_SSVEP,1,0,39,S1,1,0.9199999999999999,0.9197175261443791,0.92,100,5e1f1ec4f3365fc2792caf81bb8326a2131b11fc453b9977eba7a3a4d3f2ad1f,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
LiteBN,OpenBMI_SSVEP,1,0,4,S1,1,1.0,1.0,1.0,100,5e1f1ec4f3365fc2792caf81bb8326a2131b11fc453b9977eba7a3a4d3f2ad1f,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
LiteBN,OpenBMI_SSVEP,1,0,42,S1,1,1.0,1.0,1.0,100,5e1f1ec4f3365fc2792caf81bb8326a2131b11fc453b9977eba7a3a4d3f2ad1f,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
LiteBN,OpenBMI_SSVEP,1,0,51,S1,1,0.54,0.5384408602150538,0.54,100,5e1f1ec4f3365fc2792caf81bb8326a2131b11fc453b9977eba7a3a4d3f2ad1f,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
LiteBN,OpenBMI_SSVEP,1,0,54,S1,1,0.71,0.7026675929045931,0.71,100,5e1f1ec4f3365fc2792caf81bb8326a2131b11fc453b9977eba7a3a4d3f2ad1f,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
LiteBN,OpenBMI_SSVEP,1,0,12,S2,2,0.96,0.9601920768307324,0.96,100,5e1f1ec4f3365fc2792caf81bb8326a2131b11fc453b9977eba7a3a4d3f2ad1f,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
LiteBN,OpenBMI_SSVEP,1,0,13,S2,2,0.78,0.7848480250946765,0.78,100,5e1f1ec4f3365fc2792caf81bb8326a2131b11fc453b9977eba7a3a4d3f2ad1f,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
LiteBN,OpenBMI_SSVEP,1,0,17,S2,2,0.72,0.6783240568954855,0.72,100,5e1f1ec4f3365fc2792caf81bb8326a2131b11fc453b9977eba7a3a4d3f2ad1f,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
LiteBN,OpenBMI_SSVEP,1,0,18,S2,2,1.0,1.0,1.0,100,5e1f1ec4f3365fc2792caf81bb8326a2131b11fc453b9977eba7a3a4d3f2ad1f,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
LiteBN,OpenBMI_SSVEP,1,0,24,S2,2,0.7600000000000001,0.759140826873385,0.76,100,5e1f1ec4f3365fc2792caf81bb8326a2131b11fc453b9977eba7a3a4d3f2ad1f,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
LiteBN,OpenBMI_SSVEP,1,0,25,S2,2,0.9099999999999999,0.9110983723824362,0.91,100,5e1f1ec4f3365fc2792caf81bb8326a2131b11fc453b9977eba7a3a4d3f2ad1f,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
LiteBN,OpenBMI_SSVEP,1,0,29,S2,2,0.94,0.9397212862231636,0.94,100,5e1f1ec4f3365fc2792caf81bb8326a2131b11fc453b9977eba7a3a4d3f2ad1f,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
LiteBN,OpenBMI_SSVEP,1,0,36,S2,2,1.0,1.0,1.0,100,5e1f1ec4f3365fc2792caf81bb8326a2131b11fc453b9977eba7a3a4d3f2ad1f,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
LiteBN,OpenBMI_SSVEP,1,0,37,S2,2,1.0,1.0,1.0,100,5e1f1ec4f3365fc2792caf81bb8326a2131b11fc453b9977eba7a3a4d3f2ad1f,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
LiteBN,OpenBMI_SSVEP,1,0,39,S2,2,0.95,0.9500836866259952,0.95,100,5e1f1ec4f3365fc2792caf81bb8326a2131b11fc453b9977eba7a3a4d3f2ad1f,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
LiteBN,OpenBMI_SSVEP,1,0,4,S2,2,1.0,1.0,1.0,100,5e1f1ec4f3365fc2792caf81bb8326a2131b11fc453b9977eba7a3a4d3f2ad1f,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
LiteBN,OpenBMI_SSVEP,1,0,42,S2,2,0.61,0.6025330554757115,0.61,100,5e1f1ec4f3365fc2792caf81bb8326a2131b11fc453b9977eba7a3a4d3f2ad1f,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
LiteBN,OpenBMI_SSVEP,1,0,51,S2,2,0.5700000000000001,0.5203816774712298,0.57,100,5e1f1ec4f3365fc2792caf81bb8326a2131b11fc453b9977eba7a3a4d3f2ad1f,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
LiteBN,OpenBMI_SSVEP,1,0,54,S2,2,0.8300000000000001,0.8258907545314513,0.83,100,5e1f1ec4f3365fc2792caf81bb8326a2131b11fc453b9977eba7a3a4d3f2ad1f,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
LiteBN,OpenBMI_SSVEP,2,0,12,S1,1,1.0,1.0,1.0,100,745e959546317e9126035a351f603518b529a3ff14a5415db5cdb1ac1068ff6d,65457744184c97f7501093f7f0ae77803c77c55c76221e4319732fe46e157686
LiteBN,OpenBMI_SSVEP,2,0,13,S1,1,0.73,0.6639144905273937,0.73,100,745e959546317e9126035a351f603518b529a3ff14a5415db5cdb1ac1068ff6d,65457744184c97f7501093f7f0ae77803c77c55c76221e4319732fe46e157686
LiteBN,OpenBMI_SSVEP,2,0,17,S1,1,0.86,0.858732940562309,0.86,100,745e959546317e9126035a351f603518b529a3ff14a5415db5cdb1ac1068ff6d,65457744184c97f7501093f7f0ae77803c77c55c76221e4319732fe46e157686
LiteBN,OpenBMI_SSVEP,2,0,18,S1,1,0.97,0.9695252077917911,0.97,100,745e959546317e9126035a351f603518b529a3ff14a5415db5cdb1ac1068ff6d,65457744184c97f7501093f7f0ae77803c77c55c76221e4319732fe46e157686
LiteBN,OpenBMI_SSVEP,2,0,24,S1,1,0.87,0.8625315967325653,0.87,100,745e959546317e9126035a351f603518b529a3ff14a5415db5cdb1ac1068ff6d,65457744184c97f7501093f7f0ae77803c77c55c76221e4319732fe46e157686
LiteBN,OpenBMI_SSVEP,2,0,25,S1,1,0.99,0.9899959983993598,0.99,100,745e959546317e9126035a351f603518b529a3ff14a5415db5cdb1ac1068ff6d,65457744184c97f7501093f7f0ae77803c77c55c76221e4319732fe46e157686
LiteBN,OpenBMI_SSVEP,2,0,29,S1,1,0.99,0.9899959983993597,0.99,100,745e959546317e9126035a351f603518b529a3ff14a5415db5cdb1ac1068ff6d,65457744184c97f7501093f7f0ae77803c77c55c76221e4319732fe46e157686
LiteBN,OpenBMI_SSVEP,2,0,36,S1,1,1.0,1.0,1.0,100,745e959546317e9126035a351f603518b529a3ff14a5415db5cdb1ac1068ff6d,65457744184c97f7501093f7f0ae77803c77c55c76221e4319732fe46e157686
LiteBN,OpenBMI_SSVEP,2,0,37,S1,1,0.96,0.959983993597439,0.96,100,745e959546317e9126035a351f603518b529a3ff14a5415db5cdb1ac1068ff6d,65457744184c97f7501093f7f0ae77803c77c55c76221e4319732fe46e157686
LiteBN,OpenBMI_SSVEP,2,0,39,S1,1,0.92,0.9178981937602627,0.92,100,745e959546317e9126035a351f603518b529a3ff14a5415db5cdb1ac1068ff6d,65457744184c97f7501093f7f0ae77803c77c55c76221e4319732fe46e157686
LiteBN,OpenBMI_SSVEP,2,0,4,S1,1,1.0,1.0,1.0,100,745e959546317e9126035a351f603518b529a3ff14a5415db5cdb1ac1068ff6d,65457744184c97f7501093f7f0ae77803c77c55c76221e4319732fe46e157686
LiteBN,OpenBMI_SSVEP,2,0,42,S1,1,0.99,0.9899959983993597,0.99,100,745e959546317e9126035a351f603518b529a3ff14a5415db5cdb1ac1068ff6d,65457744184c97f7501093f7f0ae77803c77c55c76221e4319732fe46e157686
LiteBN,OpenBMI_SSVEP,2,0,51,S1,1,0.67,0.6644160997732427,0.67,100,745e959546317e9126035a351f603518b529a3ff14a5415db5cdb1ac1068ff6d,65457744184c97f7501093f7f0ae77803c77c55c76221e4319732fe46e157686
LiteBN,OpenBMI_SSVEP,2,0,54,S1,1,0.8200000000000001,0.8208006279434851,0.82,100,745e959546317e9126035a351f603518b529a3ff14a5415db5cdb1ac1068ff6d,65457744184c97f7501093f7f0ae77803c77c55c76221e4319732fe46e157686
LiteBN,OpenBMI_SSVEP,2,0,12,S2,2,0.98,0.9801805337519625,0.98,100,745e959546317e9126035a351f603518b529a3ff14a5415db5cdb1ac1068ff6d,65457744184c97f7501093f7f0ae77803c77c55c76221e4319732fe46e157686
LiteBN,OpenBMI_SSVEP,2,0,13,S2,2,0.63,0.5923566814873981,0.63,100,745e959546317e9126035a351f603518b529a3ff14a5415db5cdb1ac1068ff6d,65457744184c97f7501093f7f0ae77803c77c55c76221e4319732fe46e157686
LiteBN,OpenBMI_SSVEP,2,0,17,S2,2,0.87,0.8655790191238608,0.87,100,745e959546317e9126035a351f603518b529a3ff14a5415db5cdb1ac1068ff6d,65457744184c97f7501093f7f0ae77803c77c55c76221e4319732fe46e157686
LiteBN,OpenBMI_SSVEP,2,0,18,S2,2,1.0,1.0,1.0,100,745e959546317e9126035a351f603518b529a3ff14a5415db5cdb1ac1068ff6d,65457744184c97f7501093f7f0ae77803c77c55c76221e4319732fe46e157686
LiteBN,OpenBMI_SSVEP,2,0,24,S2,2,0.9099999999999999,0.9105685618729097,0.91,100,745e959546317e9126035a351f603518b529a3ff14a5415db5cdb1ac1068ff6d,65457744184c97f7501093f7f0ae77803c77c55c76221e4319732fe46e157686
LiteBN,OpenBMI_SSVEP,2,0,25,S2,2,0.94,0.9397096008214606,0.94,100,745e959546317e9126035a351f603518b529a3ff14a5415db5cdb1ac1068ff6d,65457744184c97f7501093f7f0ae77803c77c55c76221e4319732fe46e157686
LiteBN,OpenBMI_SSVEP,2,0,29,S2,2,0.94,0.9403761504601842,0.94,100,745e959546317e9126035a351f603518b529a3ff14a5415db5cdb1ac1068ff6d,65457744184c97f7501093f7f0ae77803c77c55c76221e4319732fe46e157686
LiteBN,OpenBMI_SSVEP,2,0,36,S2,2,1.0,1.0,1.0,100,745e959546317e9126035a351f603518b529a3ff14a5415db5cdb1ac1068ff6d,65457744184c97f7501093f7f0ae77803c77c55c76221e4319732fe46e157686
LiteBN,OpenBMI_SSVEP,2,0,37,S2,2,0.99,0.9899959983993598,0.99,100,745e959546317e9126035a351f603518b529a3ff14a5415db5cdb1ac1068ff6d,65457744184c97f7501093f7f0ae77803c77c55c76221e4319732fe46e157686
LiteBN,OpenBMI_SSVEP,2,0,39,S2,2,0.97,0.9695252077917911,0.97,100,745e959546317e9126035a351f603518b529a3ff14a5415db5cdb1ac1068ff6d,65457744184c97f7501093f7f0ae77803c77c55c76221e4319732fe46e157686
LiteBN,OpenBMI_SSVEP,2,0,4,S2,2,1.0,1.0,1.0,100,745e959546317e9126035a351f603518b529a3ff14a5415db5cdb1ac1068ff6d,65457744184c97f7501093f7f0ae77803c77c55c76221e4319732fe46e157686
LiteBN,OpenBMI_SSVEP,2,0,42,S2,2,0.63,0.6235102925243771,0.63,100,745e959546317e9126035a351f603518b529a3ff14a5415db5cdb1ac1068ff6d,65457744184c97f7501093f7f0ae77803c77c55c76221e4319732fe46e157686
LiteBN,OpenBMI_SSVEP,2,0,51,S2,2,0.6499999999999999,0.6040086921713272,0.65,100,745e959546317e9126035a351f603518b529a3ff14a5415db5cdb1ac1068ff6d,65457744184c97f7501093f7f0ae77803c77c55c76221e4319732fe46e157686
LiteBN,OpenBMI_SSVEP,2,0,54,S2,2,0.8999999999999999,0.9008644133644134,0.9,100,745e959546317e9126035a351f603518b529a3ff14a5415db5cdb1ac1068ff6d,65457744184c97f7501093f7f0ae77803c77c55c76221e4319732fe46e157686
LiteBN,OpenBMI_SSVEP,3,0,12,S1,1,1.0,1.0,1.0,100,87df456f0e67663a69adec8333388070e8d6ba8b4dda348775ca2fee5f44ae28,23fc006691b42bd16828108fc89922654fa7567a759b789614a5642702113b52
LiteBN,OpenBMI_SSVEP,3,0,13,S1,1,0.91,0.9082798573975045,0.91,100,87df456f0e67663a69adec8333388070e8d6ba8b4dda348775ca2fee5f44ae28,23fc006691b42bd16828108fc89922654fa7567a759b789614a5642702113b52
LiteBN,OpenBMI_SSVEP,3,0,17,S1,1,0.8200000000000001,0.8191797002280874,0.82,100,87df456f0e67663a69adec8333388070e8d6ba8b4dda348775ca2fee5f44ae28,23fc006691b42bd16828108fc89922654fa7567a759b789614a5642702113b52
LiteBN,OpenBMI_SSVEP,3,0,18,S1,1,0.97,0.9695252077917911,0.97,100,87df456f0e67663a69adec8333388070e8d6ba8b4dda348775ca2fee5f44ae28,23fc006691b42bd16828108fc89922654fa7567a759b789614a5642702113b52
LiteBN,OpenBMI_SSVEP,3,0,24,S1,1,0.7,0.7112991011725189,0.7,100,87df456f0e67663a69adec8333388070e8d6ba8b4dda348775ca2fee5f44ae28,23fc006691b42bd16828108fc89922654fa7567a759b789614a5642702113b52
LiteBN,OpenBMI_SSVEP,3,0,25,S1,1,0.97,0.9703303491207804,0.97,100,87df456f0e67663a69adec8333388070e8d6ba8b4dda348775ca2fee5f44ae28,23fc006691b42bd16828108fc89922654fa7567a759b789614a5642702113b52
LiteBN,OpenBMI_SSVEP,3,0,29,S1,1,0.99,0.9899959983993597,0.99,100,87df456f0e67663a69adec8333388070e8d6ba8b4dda348775ca2fee5f44ae28,23fc006691b42bd16828108fc89922654fa7567a759b789614a5642702113b52
LiteBN,OpenBMI_SSVEP,3,0,36,S1,1,1.0,1.0,1.0,100,87df456f0e67663a69adec8333388070e8d6ba8b4dda348775ca2fee5f44ae28,23fc006691b42bd16828108fc89922654fa7567a759b789614a5642702113b52
LiteBN,OpenBMI_SSVEP,3,0,37,S1,1,0.99,0.9899959983993598,0.99,100,87df456f0e67663a69adec8333388070e8d6ba8b4dda348775ca2fee5f44ae28,23fc006691b42bd16828108fc89922654fa7567a759b789614a5642702113b52
LiteBN,OpenBMI_SSVEP,3,0,39,S1,1,0.99,0.9899959983993597,0.99,100,87df456f0e67663a69adec8333388070e8d6ba8b4dda348775ca2fee5f44ae28,23fc006691b42bd16828108fc89922654fa7567a759b789614a5642702113b52
LiteBN,OpenBMI_SSVEP,3,0,4,S1,1,1.0,1.0,1.0,100,87df456f0e67663a69adec8333388070e8d6ba8b4dda348775ca2fee5f44ae28,23fc006691b42bd16828108fc89922654fa7567a759b789614a5642702113b52
LiteBN,OpenBMI_SSVEP,3,0,42,S1,1,1.0,1.0,1.0,100,87df456f0e67663a69adec8333388070e8d6ba8b4dda348775ca2fee5f44ae28,23fc006691b42bd16828108fc89922654fa7567a759b789614a5642702113b52
LiteBN,OpenBMI_SSVEP,3,0,51,S1,1,0.5700000000000001,0.5766273897154124,0.57,100,87df456f0e67663a69adec8333388070e8d6ba8b4dda348775ca2fee5f44ae28,23fc006691b42bd16828108fc89922654fa7567a759b789614a5642702113b52
LiteBN,OpenBMI_SSVEP,3,0,54,S1,1,0.8400000000000001,0.8399264184696392,0.84,100,87df456f0e67663a69adec8333388070e8d6ba8b4dda348775ca2fee5f44ae28,23fc006691b42bd16828108fc89922654fa7567a759b789614a5642702113b52
LiteBN,OpenBMI_SSVEP,3,0,12,S2,2,0.96,0.9601920768307324,0.96,100,87df456f0e67663a69adec8333388070e8d6ba8b4dda348775ca2fee5f44ae28,23fc006691b42bd16828108fc89922654fa7567a759b789614a5642702113b52
LiteBN,OpenBMI_SSVEP,3,0,13,S2,2,0.73,0.7253697252473261,0.73,100,87df456f0e67663a69adec8333388070e8d6ba8b4dda348775ca2fee5f44ae28,23fc006691b42bd16828108fc89922654fa7567a759b789614a5642702113b52
LiteBN,OpenBMI_SSVEP,3,0,17,S2,2,0.84,0.8378205128205128,0.84,100,87df456f0e67663a69adec8333388070e8d6ba8b4dda348775ca2fee5f44ae28,23fc006691b42bd16828108fc89922654fa7567a759b789614a5642702113b52
LiteBN,OpenBMI_SSVEP,3,0,18,S2,2,1.0,1.0,1.0,100,87df456f0e67663a69adec8333388070e8d6ba8b4dda348775ca2fee5f44ae28,23fc006691b42bd16828108fc89922654fa7567a759b789614a5642702113b52
LiteBN,OpenBMI_SSVEP,3,0,24,S2,2,0.85,0.8469367588932806,0.85,100,87df456f0e67663a69adec8333388070e8d6ba8b4dda348775ca2fee5f44ae28,23fc006691b42bd16828108fc89922654fa7567a759b789614a5642702113b52
LiteBN,OpenBMI_SSVEP,3,0,25,S2,2,0.8999999999999999,0.8999286268232365,0.9,100,87df456f0e67663a69adec8333388070e8d6ba8b4dda348775ca2fee5f44ae28,23fc006691b42bd16828108fc89922654fa7567a759b789614a5642702113b52
LiteBN,OpenBMI_SSVEP,3,0,29,S2,2,0.95,0.9497288277012932,0.95,100,87df456f0e67663a69adec8333388070e8d6ba8b4dda348775ca2fee5f44ae28,23fc006691b42bd16828108fc89922654fa7567a759b789614a5642702113b52
LiteBN,OpenBMI_SSVEP,3,0,36,S2,2,1.0,1.0,1.0,100,87df456f0e67663a69adec8333388070e8d6ba8b4dda348775ca2fee5f44ae28,23fc006691b42bd16828108fc89922654fa7567a759b789614a5642702113b52
LiteBN,OpenBMI_SSVEP,3,0,37,S2,2,0.99,0.9899959983993598,0.99,100,87df456f0e67663a69adec8333388070e8d6ba8b4dda348775ca2fee5f44ae28,23fc006691b42bd16828108fc89922654fa7567a759b789614a5642702113b52
LiteBN,OpenBMI_SSVEP,3,0,39,S2,2,0.97,0.970188075230092,0.97,100,87df456f0e67663a69adec8333388070e8d6ba8b4dda348775ca2fee5f44ae28,23fc006691b42bd16828108fc89922654fa7567a759b789614a5642702113b52
LiteBN,OpenBMI_SSVEP,3,0,4,S2,2,1.0,1.0,1.0,100,87df456f0e67663a69adec8333388070e8d6ba8b4dda348775ca2fee5f44ae28,23fc006691b42bd16828108fc89922654fa7567a759b789614a5642702113b52
LiteBN,OpenBMI_SSVEP,3,0,42,S2,2,0.62,0.6182121971595655,0.62,100,87df456f0e67663a69adec8333388070e8d6ba8b4dda348775ca2fee5f44ae28,23fc006691b42bd16828108fc89922654fa7567a759b789614a5642702113b52
LiteBN,OpenBMI_SSVEP,3,0,51,S2,2,0.73,0.7249932653824164,0.73,100,87df456f0e67663a69adec8333388070e8d6ba8b4dda348775ca2fee5f44ae28,23fc006691b42bd16828108fc89922654fa7567a759b789614a5642702113b52
LiteBN,OpenBMI_SSVEP,3,0,54,S2,2,0.8999999999999999,0.9000916983109397,0.9,100,87df456f0e67663a69adec8333388070e8d6ba8b4dda348775ca2fee5f44ae28,23fc006691b42bd16828108fc89922654fa7567a759b789614a5642702113b52
LiteBN,OpenBMI_SSVEP,4,0,12,S1,1,1.0,1.0,1.0,100,490afcfbbc5454fb8f704e3fbb17758fa59d9450c993d35d206a0a9efa0fc82c,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
LiteBN,OpenBMI_SSVEP,4,0,13,S1,1,0.8,0.7808108899297425,0.8,100,490afcfbbc5454fb8f704e3fbb17758fa59d9450c993d35d206a0a9efa0fc82c,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
LiteBN,OpenBMI_SSVEP,4,0,17,S1,1,0.88,0.8823991915606823,0.88,100,490afcfbbc5454fb8f704e3fbb17758fa59d9450c993d35d206a0a9efa0fc82c,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
LiteBN,OpenBMI_SSVEP,4,0,18,S1,1,0.97,0.969891609795263,0.97,100,490afcfbbc5454fb8f704e3fbb17758fa59d9450c993d35d206a0a9efa0fc82c,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
LiteBN,OpenBMI_SSVEP,4,0,24,S1,1,0.87,0.8665776655489783,0.87,100,490afcfbbc5454fb8f704e3fbb17758fa59d9450c993d35d206a0a9efa0fc82c,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
LiteBN,OpenBMI_SSVEP,4,0,25,S1,1,0.98,0.9797794117647058,0.98,100,490afcfbbc5454fb8f704e3fbb17758fa59d9450c993d35d206a0a9efa0fc82c,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
LiteBN,OpenBMI_SSVEP,4,0,29,S1,1,0.97,0.9695252077917911,0.97,100,490afcfbbc5454fb8f704e3fbb17758fa59d9450c993d35d206a0a9efa0fc82c,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
LiteBN,OpenBMI_SSVEP,4,0,36,S1,1,1.0,1.0,1.0,100,490afcfbbc5454fb8f704e3fbb17758fa59d9450c993d35d206a0a9efa0fc82c,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
LiteBN,OpenBMI_SSVEP,4,0,37,S1,1,0.99,0.9899959983993598,0.99,100,490afcfbbc5454fb8f704e3fbb17758fa59d9450c993d35d206a0a9efa0fc82c,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
LiteBN,OpenBMI_SSVEP,4,0,39,S1,1,0.99,0.9899959983993597,0.99,100,490afcfbbc5454fb8f704e3fbb17758fa59d9450c993d35d206a0a9efa0fc82c,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
LiteBN,OpenBMI_SSVEP,4,0,4,S1,1,1.0,1.0,1.0,100,490afcfbbc5454fb8f704e3fbb17758fa59d9450c993d35d206a0a9efa0fc82c,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
LiteBN,OpenBMI_SSVEP,4,0,42,S1,1,1.0,1.0,1.0,100,490afcfbbc5454fb8f704e3fbb17758fa59d9450c993d35d206a0a9efa0fc82c,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
LiteBN,OpenBMI_SSVEP,4,0,51,S1,1,0.62,0.6030359147025813,0.62,100,490afcfbbc5454fb8f704e3fbb17758fa59d9450c993d35d206a0a9efa0fc82c,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
LiteBN,OpenBMI_SSVEP,4,0,54,S1,1,0.78,0.7835638751492411,0.78,100,490afcfbbc5454fb8f704e3fbb17758fa59d9450c993d35d206a0a9efa0fc82c,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
LiteBN,OpenBMI_SSVEP,4,0,12,S2,2,0.95,0.9505651491365779,0.95,100,490afcfbbc5454fb8f704e3fbb17758fa59d9450c993d35d206a0a9efa0fc82c,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
LiteBN,OpenBMI_SSVEP,4,0,13,S2,2,0.68,0.6427230046948357,0.68,100,490afcfbbc5454fb8f704e3fbb17758fa59d9450c993d35d206a0a9efa0fc82c,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
